SNV	cluster0	cluster1	cluster2	cluster3	cluster	dcf0	dcf1
127	0	1	0	0	1	0.2	0.12
128	0	1	0	0	1	0.2	0.12
129	0	0	1	0	2	0.18	0.013
130	0.027	0.97	0	0	1	0.2	0.12
131	0	0	0	1	3	0	0.093
132	0	0.75	0	0.25	1	0.2	0.12
133	0.00012	7.1e-05	1	0	2	0.18	0.013
134	0	1	0	0	1	0.2	0.12
135	0	1	0	0	1	0.2	0.12
136	0	1	0	0	1	0.2	0.12
137	0	1	0	0	1	0.2	0.12
138	0	1	0	0	1	0.2	0.12
139	0.5	0.5	0	0	1	0.2	0.12
140	0.55	0.45	1.6e-05	0	0	0.16	0.093
141	0.094	0.91	0	0	1	0.2	0.12
142	0	0.63	0	0.37	1	0.2	0.12
143	0.085	0.35	0.57	0	2	0.18	0.013
144	0	0.66	0	0.34	1	0.2	0.12
145	0	0	1	0	2	0.18	0.013
146	0.011	0.99	5e-05	0	1	0.2	0.12
147	5.9e-05	1	0	0	1	0.2	0.12
148	0.84	0.16	0.00043	0	0	0.16	0.093
149	0.01	0.99	0	0	1	0.2	0.12
150	0	1	0	0	1	0.2	0.12
151	2.1e-06	1	0	0	1	0.2	0.12
152	0.099	0.9	4.6e-05	0	1	0.2	0.12
153	0.27	0.69	0.04	0	1	0.2	0.12
154	0	0	0	1	3	0	0.093
155	0	1	0	0	1	0.2	0.12
156	0.25	0.64	0.11	0	1	0.2	0.12
157	0.77	0.23	0.0019	0	0	0.16	0.093
158	0	1	0	0	1	0.2	0.12
159	0	1	0	0	1	0.2	0.12
160	0.02	0.13	0.85	0	2	0.18	0.013
161	0	1	0	0	1	0.2	0.12
162	0	1	0	0	1	0.2	0.12
163	0.37	0.63	0.0018	0	1	0.2	0.12
164	0	1	0	0	1	0.2	0.12
