SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster	dcf0	dcf1
86	0	0.0079	0.82	1.6e-05	0	0	0.00098	0.00083	0.00098	0	0.17	0	0	0	2	0.16	0.093
87	0	0.013	0.96	3.7e-05	0	0	0.00098	2.6e-06	0.00098	0	0.029	0	0	0	2	0.16	0.093
88	0	0	0	0	0	0.065	0	0.008	0	0	0.83	0	0	0.097	10	0.2	0.12
89	0	0.0018	0.73	0	0	0	0.0017	8.2e-05	0.0017	0	0.27	0	0	0	2	0.16	0.093
90	0	0	0	0	0	0.021	0	0.0038	0	0	0.95	0	0	0.025	10	0.2	0.12
91	0	0.00051	0.0024	0	0	0.18	7e-05	0.064	7e-05	0	0.76	0	0	0.0011	10	0.2	0.12
92	0	0.058	0.6	2e-05	0	0	0.0018	0.00018	0.0018	0	0.34	0	0	0	2	0.16	0.093
93	0	0.33	0.38	0.0095	0	0.028	0.0015	4.6e-05	0.0015	0	0.21	0	0	0.041	2	0.16	0.093
94	0	6.5e-06	0.87	0	0	0.035	0.00078	1.6e-05	0.00078	0	0.088	0	0	0.00067	2	0.16	0.093
95	0	2.6e-06	0.97	0	0	0.0028	0.002	0	0.002	0	0.021	0	0	0.0011	2	0.16	0.093
96	0	0	0	0	0	0.01	0	0.49	0	0	0	0	0	0.5	13	0.4	0.2
97	0	6.8e-05	0.2	0	0	0	0.00072	0.014	0.00072	0	0.78	0	0	0	10	0.2	0.12
98	0.3	0.076	0	0	0	0	0	0.0016	0	0	0.63	0	0.00015	0	10	0.2	0.12
99	0	0	0	0	0	0.3	0	0.34	0	0	0.0089	0	0	0.35	13	0.4	0.2
100	0	0.49	0.22	0.26	0	1.7e-06	0.00065	0	0.00065	0	0.028	0	0	0	1	0.2	0.053
101	0	0.1	0.22	0	0	0	0.0045	0	0.0045	0	0.68	0	0	0	10	0.2	0.12
102	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.093
103	0	0.003	0.42	0	0	1.3e-05	0.00084	0.026	0.00084	0	0.55	0	0	0	10	0.2	0.12
104	0	0	0	0	0	0.045	0	0.018	0	0	0.88	0	0	0.058	10	0.2	0.12
105	0	0.17	0.81	0.00041	0	0	0.0015	0	0.0015	0	0.0087	0	0	0	2	0.16	0.093
106	0	0.15	0.33	0.00015	0	0	0.0017	0.00038	0.0017	0	0.52	0	0	0	10	0.2	0.12
107	0	0	0	0	0	0.84	0	0	0	0	0.13	0	0	0.03	5	0.33	0.2
108	0	0	0	0	0	0.00012	0	0.0014	0	0	0.96	0	0	0.039	10	0.2	0.12
109	0	3.7e-05	0.16	0	0	0	0.004	0	0.004	0	0.83	0	0	0	10	0.2	0.12
110	1	0	0	0	0	0	0	0	0	0	0	0	1.9e-05	0	0	0	0.093
111	0	0.085	0.31	0.00046	0	5.7e-05	0.0013	0.0032	0.0013	0	0.6	0	0	0	10	0.2	0.12
112	0	0.033	0.0081	0.66	0.3	0	2.6e-05	0	2.6e-05	0	0.0015	0	0	0	3	0.16	0.013
113	0	0	0	0	0	0.011	0	0.15	0	0	0.83	0	0	0.0081	10	0.2	0.12
114	1	0	0	0	0	0	0	0	0	0	0	0	2.2e-05	0	0	0	0.093
115	0	0.0011	9.5e-05	1	0	0	0	0	0	0	0	0	0	0	3	0.16	0.013
116	0	3.2e-05	0	0	0	0.038	0	0.064	0	0	0.83	0	0	0.064	10	0.2	0.12
117	0	0.00097	0.1	0	0	0	0.00068	0.0029	0.00068	0	0.89	0	0	0	10	0.2	0.12
118	0	0.00037	0.72	0	0	0	0.00076	0.0004	0.00076	0	0.28	0	0	0	2	0.16	0.093
119	0	0.017	0.97	0	0	0	0.0013	0	0.0013	0	0.0072	0	0	0	2	0.16	0.093
120	0	0	2.8e-06	0	0	0.32	0	0.024	0	0	0.57	0	0	0.085	10	0.2	0.12
121	0	5.5e-06	1	0	0	0	0.00046	0	0.00046	0	0.0032	0	0	0	2	0.16	0.093
122	0	0.00079	0.0072	0	0	0	0.00018	0.01	0.00018	0	0.98	0	0	0	10	0.2	0.12
123	1	0	0	0	0	0	0	0	0	0	0	0	9.2e-06	0	0	0	0.093
124	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0.16	0.013
125	0	0.014	0.15	0	0	0	0.00091	0.0014	0.00091	0	0.84	0	0	0	10	0.2	0.12
126	1	0	0	0	0	0	0	0	0	0	0	0	7.7e-06	0	0	0	0.093
127	0	0	0	0	0	0.16	0	0.014	0	0	0.77	0	0	0.054	10	0.2	0.12
128	0	0	0	0	0	0.00086	0	0.0078	0	0	0.9	0	0	0.095	10	0.2	0.12
129	0	0.00049	0	1	0	0	0	0	0	0	0	0	0	0	3	0.16	0.013
130	0	0.00069	0.04	0	0	0.0029	0.00024	0.052	0.00024	0	0.9	0	0	1.1e-05	10	0.2	0.12
131	1	0	0	0	0	0	0	0	0	0	0	0	0.00027	0	0	0	0.093
132	0.34	0.019	0	0	0	0	0	0	0	0	0.64	0	7.7e-06	0	10	0.2	0.12
133	0	0.015	9.5e-05	0.23	0.76	0	0	0	0	0	3.7e-05	0	0	0	4	0.18	0
134	0	0	0	0	0	0.033	0	0.036	0	0	0.89	0	0	0.036	10	0.2	0.12
135	0	0	0	0	0	0.057	0	0.11	0	0	0.81	0	0	0.017	10	0.2	0.12
136	0	0	0	0	0	0.007	0	0.16	0	0	0.66	0	0	0.17	10	0.2	0.12
137	0	0.0067	0	0	0	0.01	0	0.018	0	0	0.95	0	0	0.018	10	0.2	0.12
138	0	0	0	0	0	0.016	0	0.11	0	0	0.77	0	0	0.11	10	0.2	0.12
139	0	0.0021	0.6	0	0	0	0.00099	0.00043	0.00099	0	0.39	0	0	0	2	0.16	0.093
140	0	0.07	0.61	1.1e-05	0	0.00018	0.002	0.00013	0.002	0	0.32	0	0	0.00013	2	0.16	0.093
141	0	2e-05	0.065	0	0	0.22	0.0002	0.15	0.0002	0	0.41	0	0	0.16	10	0.2	0.12
142	0.19	0.6	0	1.3e-06	0	0	0	0.0006	0	0	0.21	0	0.0046	0	1	0.2	0.053
143	0	0.5	0.091	0.16	0	0.00038	0.00065	0.00062	0.00065	0	0.24	0	0	0.00064	1	0.2	0.053
144	0.43	0.056	0	0	0	0	0	2.1e-05	0	0	0.51	0	4.9e-06	0	10	0.2	0.12
145	0	1.4e-06	0	1	0	0	0	0	0	0	0	0	0	0	3	0.16	0.013
146	0	0.99	0.00018	0	0	0	7.2e-05	0	7.2e-05	0	0.01	0	0	0	1	0.2	0.053
147	0	0	7.4e-05	0	0	0.00012	5.5e-06	0.2	5.5e-06	0	0.8	0	0	0	10	0.2	0.12
148	0	0.009	0.88	0.0011	0	0	0.00068	0.00088	0.00068	0	0.11	0	0	0	2	0.16	0.093
149	0	0.00019	0.013	0	0	0.00011	0.00014	0.14	0.00014	0	0.85	0	0	0	10	0.2	0.12
150	0	7.3e-06	0	0	0	0.48	0	0.0013	0	0	0.35	0	0	0.17	5	0.33	0.2
151	0	0	0	0	0	0.0061	0	0.87	0	0	0.12	0	0	0	7	0.2	0.2
152	0	0.049	0.14	2.7e-05	0	0.00043	0.00061	0.015	0.00061	0	0.8	0	0	0	10	0.2	0.12
153	0	0.36	0.24	0.013	0	0	0.0012	0.00024	0.0012	0	0.39	0	0	0	10	0.2	0.12
154	1	0	0	0	0	0	0	0	0	0	0	0	0.00012	0	0	0	0.093
155	0	0	0	0	0	0.085	0	0	0	0	0	0	0	0.92	13	0.4	0.2
156	0	0.96	0.014	0.00053	0	0	0.0003	0	0.0003	0	0.023	0	0	0	1	0.2	0.053
157	0	0.06	0.78	0.0023	0	0	0.0013	0.0001	0.0013	0	0.15	0	0	0	2	0.16	0.093
158	0	0	0	0	0	0.0006	0	0.79	0	0	0.21	0	0	0	7	0.2	0.2
159	0	0	0	0	0	1.2e-05	0	0.19	0	0	0.81	0	0	7.7e-06	10	0.2	0.12
160	0	0.32	0.028	0.29	0.24	0.00022	0.00023	0.00016	0.00023	0	0.12	0	0	6.3e-06	1	0.2	0.053
161	0	0	0	0	0	0.063	0	0.12	0	0	0.7	0	0	0.12	10	0.2	0.12
162	0	0	0	0	0	0.53	0	0.029	0	0	0.41	0	0	0.03	5	0.33	0.2
163	0	0.14	0.41	0.0015	0	0	0.0011	0.00086	0.0011	0	0.45	0	0	0	10	0.2	0.12
164	0	0	0	0	0	0.53	0	0.087	0	0	0.29	0	0	0.089	5	0.33	0.2
