SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster	dcf0	dcf1
70	0.88	0.034	0.0076	0	0.034	0	0	0.043	0	0.2	0.12
71	0.018	0.4	0	0	0.4	0.00084	0	0.18	1	0.16	0.093
72	0.95	0.016	0	0	0.016	0	0	0.021	0	0.2	0.12
73	6.2e-05	0	1	0	0	0	0	0	2	0.33	0.2
74	0.024	0.48	0	0	0.48	0	0	0.023	1	0.16	0.093
75	0.095	0.36	0	0	0.36	0	0	0.18	1	0.16	0.093
76	0.33	0	0.67	0	0	0	0	0	2	0.33	0.2
77	0.11	0.22	0	0	0.22	0	0	0.44	7	0.18	0.08
78	0.016	0.46	0	0	0.46	0	0	0.054	1	0.16	0.093
79	0	0	0	0	0	0	1	0	6	0	0.093
80	0.016	0.37	0	0	0.37	0	0	0.24	1	0.16	0.093
81	0.9	0.029	0.00049	0	0.029	0	0	0.04	0	0.2	0.12
82	0.076	0.27	0	0	0.27	0	0	0.39	7	0.18	0.08
83	0.53	0	0.47	0	0	0	0	0	0	0.2	0.12
84	0.012	0.45	0	0	0.45	1.2e-05	0	0.08	1	0.16	0.093
85	0.99	0.0038	0	0	0.0038	0	0	0.0069	0	0.2	0.12
86	0.2	0.33	0	0	0.33	1e-05	0	0.14	1	0.16	0.093
87	0.034	0.37	0	0	0.37	2e-05	0	0.22	1	0.16	0.093
88	0.91	0	0.087	0	0	0	0	0	0	0.2	0.12
89	0.3	0.27	0	0	0.27	0	0	0.17	0	0.2	0.12
90	0.97	0	0.026	0	0	0	0	0	0	0.2	0.12
91	0.78	0.00083	0.22	0	0.00083	0	0	0.004	0	0.2	0.12
92	0.33	0.19	0	0	0.19	2.6e-05	0	0.28	0	0.2	0.12
93	0.23	0.14	0.039	0	0.14	0.019	0	0.42	7	0.18	0.08
94	0.12	0.39	0.057	0	0.39	0	0	0.042	1	0.16	0.093
95	0.027	0.42	0.0044	0	0.42	0	0	0.13	1	0.16	0.093
96	1.7e-05	0	1	0	0	0	0	0	2	0.33	0.2
97	0.83	0.072	0	0	0.072	0	0	0.03	0	0.2	0.12
98	0.7	0	0	0.00015	0	0	0.3	0	0	0.2	0.12
99	0.024	0	0.98	0	0	0	0	0	2	0.33	0.2
100	0.036	0.099	2.6e-06	0	0.099	0.43	0	0.34	5	0.18	0.013
101	0.42	0.045	0	0	0.045	0	0	0.49	7	0.18	0.08
102	0	0	0	0	0	0	1	0	6	0	0.093
103	0.61	0.16	1.8e-05	0	0.16	0	0	0.076	0	0.2	0.12
104	0.94	0	0.058	0	0	0	0	0	0	0.2	0.12
105	0.0073	0.23	0	0	0.23	0.00028	0	0.54	7	0.18	0.08
106	0.5	0.11	0	0	0.11	0.00033	0	0.29	0	0.2	0.12
107	0.12	0	0.88	0	0	0	0	0	2	0.33	0.2
108	1	0	0.00015	0	0	0	0	0	0	0.2	0.12
109	0.74	0.049	0	0	0.049	0	0	0.16	0	0.2	0.12
110	0	0	0	1.2e-05	0	0	1	0	6	0	0.093
111	0.59	0.1	6.9e-05	0	0.1	0.00083	0	0.19	0	0.2	0.12
112	0.0016	0.0029	0	0	0.0029	0.98	0	0.011	5	0.18	0.013
113	0.98	0	0.015	0	0	0	0	0	0	0.2	0.12
114	0	0	0	1.6e-05	0	0	1	0	6	0	0.093
115	0	5.6e-05	0	0	5.6e-05	1	0	0.00033	5	0.18	0.013
116	0.95	0	0.052	0	0	0	0	0	0	0.2	0.12
117	0.89	0.034	0	0	0.034	0	0	0.043	0	0.2	0.12
118	0.34	0.3	0	0	0.3	0	0	0.062	0	0.2	0.12
119	0.0066	0.3	0	0	0.3	0	0	0.39	7	0.18	0.08
120	0.59	0	0.41	0	0	0	0	2.9e-06	0	0.2	0.12
121	0.0046	0.47	0	0	0.47	0	0	0.056	1	0.16	0.093
122	0.98	0.0024	0	0	0.0024	0	0	0.012	0	0.2	0.12
123	0	0	0	5.2e-06	0	0	1	0	6	0	0.093
124	0	0	0	0	0	1	0	0	5	0.18	0.013
125	0.81	0.047	0	0	0.047	0	0	0.1	0	0.2	0.12
126	0	0	0	0	0	0	1	0	6	0	0.093
127	0.79	0	0.21	0	0	0	0	0	0	0.2	0.12
128	1	0	0.0012	0	0	0	0	0	0	0.2	0.12
129	0	0	0	0	0	1	0	0	5	0.18	0.013
130	0.95	0.014	0.0036	0	0.014	0	0	0.016	0	0.2	0.12
131	0	0	0	9.2e-05	0	0	1	0	6	0	0.093
132	0.67	0	0	5.3e-06	0	0	0.33	0	0	0.2	0.12
133	5.4e-05	4.7e-05	0	0	4.7e-05	1	0	0.00067	5	0.18	0.013
134	0.96	0	0.044	0	0	0	0	0	0	0.2	0.12
135	0.92	0	0.079	0	0	0	0	0	0	0.2	0.12
136	0.99	0	0.013	0	0	0	0	0	0	0.2	0.12
137	0.99	0	0.013	0	0	0	0	0	0	0.2	0.12
138	0.98	0	0.025	0	0	0	0	0	0	0.2	0.12
139	0.45	0.23	0	0	0.23	0	0	0.096	0	0.2	0.12
140	0.3	0.19	0.0002	0	0.19	1.4e-05	0	0.32	7	0.18	0.08
141	0.56	0.03	0.37	0	0.03	0	0	0.0094	0	0.2	0.12
142	0.53	0	0	0.032	0	0	0.44	0	0	0.2	0.12
143	0.24	0.031	0.00047	0	0.031	0.53	0	0.17	5	0.18	0.013
144	0.57	0	0	2.8e-06	0	0	0.43	0	0	0.2	0.12
145	0	0	0	0	0	1	0	0	5	0.18	0.013
146	0.19	0.0011	0	0	0.0011	1.3e-05	0	0.81	7	0.18	0.08
147	1	3.1e-05	0.00018	0	3.1e-05	0	0	9.6e-05	0	0.2	0.12
148	0.13	0.37	0	0	0.37	0.00048	0	0.13	1	0.16	0.093
149	0.98	0.0052	0.00016	0	0.0052	0	0	0.0076	0	0.2	0.12
150	0.37	0	0.63	0	0	0	0	0	2	0.33	0.2
151	0.94	0	0.058	0	0	0	0	2.7e-06	0	0.2	0.12
152	0.82	0.047	0.00053	0	0.047	5.5e-05	0	0.081	0	0.2	0.12
153	0.45	0.092	2.3e-06	0	0.092	0.035	0	0.33	0	0.2	0.12
154	0	0	0	6.7e-05	0	0	1	0	6	0	0.093
155	0	0	1	0	0	0	0	0	2	0.33	0.2
156	0.12	0.024	0	0	0.024	0.026	0	0.81	7	0.18	0.08
157	0.16	0.28	0	0	0.28	0.0017	0	0.27	1	0.16	0.093
158	1	0	0.0035	0	0	0	0	0	0	0.2	0.12
159	1	0	1.8e-05	0	0	0	0	0	0	0.2	0.12
160	0.099	0.0076	0.00021	0	0.0076	0.83	0	0.052	5	0.18	0.013
161	0.9	0	0.099	0	0	0	0	0	0	0.2	0.12
162	0.39	0	0.61	0	0	0	0	0	2	0.33	0.2
163	0.49	0.15	0	0	0.15	0.0019	0	0.21	0	0.2	0.12
164	0.31	0	0.69	0	0	0	0	0	2	0.33	0.2
