SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster	dcf0
23	0.54	0.00043	0.0031	0	0.00033	0.0031	0.45	0.00043	0	0.0031	0.00033	0	0	0.15
24	0.43	0.061	0	0	0.047	0	0.36	0.061	0	0	0.047	0.00054	0	0.15
25	0.53	0.0053	3.4e-05	0	0.004	3.4e-05	0.45	0.0053	0	3.4e-05	0.004	0	0	0.15
26	0.34	0.1	4.3e-05	0	0.08	4.3e-05	0.29	0.1	0	4.3e-05	0.08	1.4e-05	0	0.15
27	0.17	0.19	0	0	0.15	0	0.15	0.19	0	0	0.15	0	1	0.23
28	0.18	0.19	0	0	0.14	0	0.15	0.19	0	0	0.14	1.4e-06	1	0.23
29	0.27	0.14	0	0	0.11	0	0.23	0.14	0	0	0.11	1.1e-05	0	0.15
30	0.49	0.027	0	0	0.021	0	0.41	0.027	0	0	0.021	2.6e-05	0	0.15
31	0.48	0.023	0.011	0	0.017	0.011	0.4	0.023	0	0.011	0.017	1.9e-06	0	0.15
32	0.4	0.076	0.00035	0	0.058	0.00035	0.33	0.076	0	0.00035	0.058	1.6e-05	0	0.15
33	0.37	0.092	0	0	0.071	0	0.31	0.092	0	0	0.071	0.0013	0	0.15
34	0.53	0.0029	0.0027	0	0.0022	0.0027	0.45	0.0029	0	0.0027	0.0022	0	0	0.15
35	0.48	0.031	0	0	0.024	0	0.41	0.031	0	0	0.024	0	0	0.15
36	0.54	0.0013	0.00047	0	0.001	0.00047	0.45	0.0013	0	0.00047	0.001	0	0	0.15
37	0.29	0.13	0	0	0.1	0	0.24	0.13	0	0	0.1	3.8e-06	0	0.15
38	0.0058	0.28	0	0	0.21	0	0.0049	0.28	0	0	0.21	0.0035	1	0.23
39	0.35	0.099	0	0	0.076	0	0.3	0.099	1.1e-05	0	0.076	0.0015	0	0.15
40	0.38	0.086	0.00018	0	0.066	0.00018	0.32	0.086	0	0.00018	0.066	4.2e-05	0	0.15
41	0.34	0.11	1.9e-05	0	0.083	1.9e-05	0.28	0.11	0	1.9e-05	0.083	1.6e-06	0	0.15
42	0.38	0.086	0	0	0.066	0	0.32	0.086	0	0	0.066	0.00013	0	0.15
43	0.5	0.021	0	0	0.016	0	0.42	0.021	0	0	0.016	0.00011	0	0.15
44	0.53	0.007	0.001	0	0.0054	0.001	0.44	0.007	0	0.001	0.0054	0	0	0.15
45	0.39	0.078	1.2e-05	0	0.06	1.2e-05	0.33	0.078	3e-06	1.2e-05	0.06	0.00066	0	0.15
46	0.34	0.11	0	0	0.081	0	0.28	0.11	0.0013	0	0.081	0.0022	0	0.15
47	0.26	0.15	0	0	0.11	0	0.22	0.15	0	0	0.11	4.1e-06	0	0.15
48	0.0085	0.28	0	0	0.21	0	0.0071	0.28	0	0	0.21	2.5e-05	1	0.23
49	0.36	0.093	0	0	0.072	0	0.3	0.093	0	0	0.072	0.0014	0	0.15
50	0.38	0.084	0	0	0.065	0	0.32	0.084	0	0	0.065	0.0012	0	0.15
51	0.35	0.1	2.6e-05	0	0.079	2.6e-05	0.29	0.1	0	2.6e-05	0.079	4.8e-05	0	0.15
52	0.34	0.11	0	0	0.082	0	0.28	0.11	0	0	0.082	0.00024	0	0.15
53	0.13	0.21	0	0	0.16	0	0.11	0.21	0	0	0.16	2.9e-06	1	0.23
54	0.53	0.0038	0.0017	0	0.0029	0.0017	0.45	0.0038	0	0.0017	0.0029	0	0	0.15
55	0.076	0.24	0	0	0.19	0	0.064	0.24	0	0	0.19	0	1	0.23
56	0.39	0.081	0.00024	0	0.062	0.00024	0.33	0.081	0	0.00024	0.062	0.00024	0	0.15
57	0.46	0.045	0	0	0.034	0	0.38	0.045	0	0	0.034	6.1e-05	0	0.15
58	0.54	0.00034	0.0012	0	0.00026	0.0012	0.45	0.00034	0	0.0012	0.00026	0	0	0.15
59	0.51	0.018	1.8e-05	0	0.014	1.8e-05	0.43	0.018	0	1.8e-05	0.014	0	0	0.15
60	2.8e-05	0.28	0	0	0.22	0	2.4e-05	0.28	0	0	0.22	0.00047	1	0.23
61	0.13	1.8e-05	0.25	2.4e-06	1.4e-05	0.25	0.11	1.8e-05	0	0.25	1.4e-05	0	2	0.083
62	0.46	0.0031	0.047	0	0.0024	0.047	0.39	0.0031	0	0.047	0.0024	0	0	0.15
63	0.072	0.25	0	0	0.19	0	0.06	0.25	0	0	0.19	0	1	0.23
64	0.47	0.013	0.03	0	0.01	0.03	0.39	0.013	0	0.03	0.01	0	0	0.15
65	0.54	0.004	0.00024	0	0.0031	0.00024	0.45	0.004	0	0.00024	0.0031	0	0	0.15
66	0.47	0.017	0.024	0	0.013	0.024	0.39	0.017	0	0.024	0.013	0	0	0.15
67	0.54	0.00051	1.7e-05	0	0.00039	1.7e-05	0.45	0.00051	0	1.7e-05	0.00039	0	0	0.15
68	0.44	0.046	0.0097	0	0.035	0.0097	0.37	0.046	0	0.0097	0.035	4.1e-06	0	0.15
69	0.0058	0	0.33	0	0	0.33	0.0048	0	0	0.33	0	0	2	0.083
70	0.49	0.0048	0.028	0	0.0037	0.028	0.41	0.0048	0	0.028	0.0037	0	0	0.15
71	0.49	0.0097	0.021	0	0.0074	0.021	0.41	0.0097	0	0.021	0.0074	0	0	0.15
72	0.47	0.035	0.0031	0	0.027	0.0031	0.4	0.035	0	0.0031	0.027	0	0	0.15
73	0.54	0.00024	0.00037	0	0.00018	0.00037	0.45	0.00024	0	0.00037	0.00018	0	0	0.15
74	0.079	0.12	0.15	0	0.09	0.15	0.066	0.12	0	0.15	0.09	0	2	0.083
75	0.1	0.23	6.6e-05	0	0.18	6.6e-05	0.085	0.23	1.4e-05	6.6e-05	0.18	0.0034	1	0.23
76	0.11	0.23	3.6e-05	0	0.17	3.6e-05	0.09	0.23	0	3.6e-05	0.17	0.00094	1	0.23
77	0.54	0.0026	0.0024	0	0.002	0.0024	0.45	0.0026	0	0.0024	0.002	0	0	0.15
78	0.52	0.011	0.0014	0	0.0085	0.0014	0.44	0.011	0	0.0014	0.0085	0	0	0.15
79	0.36	0.096	0.00078	0	0.074	0.00078	0.3	0.096	4.5e-06	0.00078	0.074	0.00054	0	0.15
80	0.49	0.017	0.013	0	0.013	0.013	0.41	0.017	0	0.013	0.013	0	0	0.15
81	0.47	0.038	0.0014	0	0.029	0.0014	0.39	0.038	0	0.0014	0.029	0	0	0.15
82	0.43	0.049	0.0095	0	0.038	0.0095	0.36	0.049	0	0.0095	0.038	6.6e-05	0	0.15
83	0.32	0.12	2e-06	0	0.091	2e-06	0.26	0.12	0	2e-06	0.091	0	0	0.15
84	0.31	0.12	0	0	0.093	0	0.26	0.12	0	0	0.093	0	0	0.15
85	0.54	0.00062	0	0	0.00048	0	0.45	0.00062	0	0	0.00048	0	0	0.15
86	0.3	0.13	0.00018	0	0.097	0.00018	0.25	0.13	0.0032	0.00018	0.097	0.0043	0	0.15
87	0.27	0.14	1.3e-05	0	0.11	1.3e-05	0.23	0.14	0	1.3e-05	0.11	6.8e-06	0	0.15
88	0.3	0.13	0	0	0.099	0	0.25	0.13	0	0	0.099	0	0	0.15
89	0.47	0.036	0	0	0.028	0	0.4	0.036	0	0	0.028	0	0	0.15
90	0.48	0.029	0.003	0	0.022	0.003	0.4	0.029	0	0.003	0.022	0	0	0.15
91	0.5	0.023	6.4e-05	0	0.018	6.4e-05	0.42	0.023	0	6.4e-05	0.018	0	0	0.15
92	0.34	0.11	7.9e-05	0	0.082	7.9e-05	0.28	0.11	0	7.9e-05	0.082	5.7e-06	0	0.15
93	0.54	0.0047	0	0	0.0037	0	0.45	0.0047	0	0	0.0037	0	0	0.15
94	0.06	0	0.3	3.3e-06	0	0.3	0.05	0	0	0.3	0	0	2	0.083
95	0.16	0.2	0	0	0.15	0	0.14	0.2	0	0	0.15	0	1	0.23
96	0.47	0.0027	0.043	0	0.002	0.043	0.39	0.0027	0	0.043	0.002	0	0	0.15
97	0.39	0.081	0.00054	0	0.062	0.00054	0.32	0.081	0	0.00054	0.062	1.7e-05	0	0.15
98	0.53	0.0039	0.0027	0	0.003	0.0027	0.45	0.0039	0	0.0027	0.003	0	0	0.15
99	0.43	0.059	0	0	0.045	0	0.36	0.059	0	0	0.045	0	0	0.15
100	0.54	0.0046	0	0	0.0035	0	0.45	0.0046	0	0	0.0035	0	0	0.15
101	0.0021	0	0.33	0	0	0.33	0.0018	0	0	0.33	0	0	2	0.083
102	0.5	0.021	0	0	0.016	0	0.42	0.021	0	0	0.016	0	0	0.15
103	0.36	0.098	0	0	0.075	0	0.3	0.098	0	0	0.075	0	0	0.15
104	0.48	0.03	0.0037	0	0.023	0.0037	0.4	0.03	0	0.0037	0.023	0	0	0.15
105	0.094	0.23	0	0	0.18	0	0.078	0.23	0	0	0.18	0	1	0.23
106	0.035	0.26	0	0	0.2	0	0.029	0.26	0	0	0.2	0	1	0.23
107	0.034	0.27	0	0	0.2	0	0.028	0.27	0	0	0.2	0	1	0.23
108	0.27	0.14	8.5e-05	0	0.11	8.5e-05	0.23	0.14	0	8.5e-05	0.11	4.6e-06	0	0.15
109	0.53	0.0047	0.00033	0	0.0036	0.00033	0.45	0.0047	0	0.00033	0.0036	0	0	0.15
110	0.012	0.28	0	0	0.21	0	0.01	0.28	0	0	0.21	0	1	0.23
111	0.023	0.27	0	0	0.21	0	0.019	0.27	0	0	0.21	0.00012	1	0.23
112	0.46	0.043	5.8e-06	0	0.033	5.8e-06	0.39	0.043	0	5.8e-06	0.033	0	0	0.15
113	0.026	0.27	0	0	0.21	0	0.022	0.27	1.1e-06	0	0.21	0.005	1	0.23
114	0.52	0.0082	0.0047	0	0.0063	0.0047	0.44	0.0082	0	0.0047	0.0063	0	0	0.15
115	0.39	0.08	0.00033	0	0.061	0.00033	0.33	0.08	0	0.00033	0.061	0	0	0.15
116	0.3	0.13	0	0	0.097	0	0.25	0.13	0	0	0.097	0	0	0.15
117	0.12	0.22	0	0	0.17	0	0.097	0.22	0	0	0.17	0	1	0.23
118	0.4	0.074	4.2e-05	0	0.057	4.2e-05	0.34	0.074	0	4.2e-05	0.057	0	0	0.15
119	0.51	0.017	0	0	0.013	0	0.43	0.017	0	0	0.013	0	0	0.15
120	0.0021	0.28	0	0	0.22	0	0.0017	0.28	0	0	0.22	0	1	0.23
121	0.45	0.038	0.015	0	0.029	0.015	0.37	0.038	0	0.015	0.029	3.2e-06	0	0.15
122	0.22	0.17	0	0	0.13	0	0.18	0.17	0	0	0.13	0	0	0.15
123	0.31	0.12	0.00026	0	0.092	0.00026	0.26	0.12	0	0.00026	0.092	6.2e-06	0	0.15
124	0.41	0.00068	0.081	1.7e-06	0.00052	0.081	0.34	0.00068	0	0.081	0.00052	0	0	0.15
125	0.52	0.014	0	0	0.01	0	0.43	0.014	0	0	0.01	0	0	0.15
126	0.5	0.025	0.00052	0	0.019	0.00052	0.42	0.025	0	0.00052	0.019	0	0	0.15
127	0.54	0.0018	1.9e-05	0	0.0014	1.9e-05	0.45	0.0018	0	1.9e-05	0.0014	0	0	0.15
128	0.36	0.097	0.001	0	0.075	0.001	0.3	0.097	0	0.001	0.075	1.1e-05	0	0.15
129	0.28	0.0013	0.16	2e-06	0.00099	0.16	0.23	0.0013	0	0.16	0.00099	0	0	0.15
130	0.11	0.22	0.00011	0	0.17	0.00011	0.096	0.22	2.2e-05	0.00011	0.17	0.0034	1	0.23
131	0.5	0.024	1.8e-05	0	0.018	1.8e-05	0.42	0.024	0	1.8e-05	0.018	0	0	0.15
132	0.52	0.013	8.4e-05	0	0.01	8.4e-05	0.43	0.013	0	8.4e-05	0.01	0	0	0.15
133	0.34	0.11	0	0	0.082	0	0.28	0.11	0	0	0.082	0.00055	0	0.15
134	0.53	0.009	0.0013	0	0.0069	0.0013	0.44	0.009	0	0.0013	0.0069	0	0	0.15
135	0.49	0.027	0.0016	0	0.02	0.0016	0.41	0.027	0	0.0016	0.02	0	0	0.15
136	0.32	0.12	0	0	0.089	0	0.27	0.12	7.6e-05	0	0.089	0.0028	0	0.15
137	0.45	0.047	0.0053	0	0.036	0.0053	0.37	0.047	0	0.0053	0.036	1.7e-05	0	0.15
138	0.38	0.085	0.00073	0	0.065	0.00073	0.32	0.085	0	0.00073	0.065	4.6e-05	0	0.15
139	0.54	0.0041	0.00079	0	0.0031	0.00079	0.45	0.0041	0	0.00079	0.0031	0	0	0.15
140	0.47	3.3e-05	0.044	0	2.5e-05	0.044	0.4	3.3e-05	0	0.044	2.5e-05	0	0	0.15
141	0.36	0.094	0.00066	0	0.073	0.00066	0.3	0.094	0	0.00066	0.073	0.00022	0	0.15
142	0.37	0.0018	0.1	0	0.0014	0.1	0.31	0.0018	0	0.1	0.0014	0	0	0.15
143	0.46	0.044	2.5e-05	0	0.034	2.5e-05	0.39	0.044	0	2.5e-05	0.034	0	0	0.15
144	0.3	0.13	4.2e-05	0	0.098	4.2e-05	0.25	0.13	0	4.2e-05	0.098	6.4e-05	0	0.15
145	0.41	0.067	0	0	0.052	0	0.35	0.067	0	0	0.052	0.0009	0	0.15
146	0.053	0	0.3	3e-06	0	0.3	0.044	0	0	0.3	0	0	2	0.083
147	0.12	0.22	0	0	0.17	0	0.099	0.22	0	0	0.17	0	1	0.23
148	0.48	0.035	1.6e-05	0	0.027	1.6e-05	0.4	0.035	0	1.6e-05	0.027	0	0	0.15
149	0.51	0.017	8.5e-05	0	0.013	8.5e-05	0.43	0.017	0	8.5e-05	0.013	0	0	0.15
150	0.33	0.11	6.8e-06	0	0.087	6.8e-06	0.27	0.11	0	6.8e-06	0.087	0.00056	0	0.15
151	0.4	3e-06	0.088	2.9e-06	2.3e-06	0.088	0.34	3e-06	0	0.088	2.3e-06	0	0	0.15
152	0.51	0.017	0.00058	0	0.013	0.00058	0.43	0.017	0	0.00058	0.013	0	0	0.15
153	0.54	5.2e-05	0.0021	0	4e-05	0.0021	0.45	5.2e-05	0	0.0021	4e-05	0	0	0.15
154	0.36	0.097	3.9e-06	0	0.074	3.9e-06	0.3	0.097	0	3.9e-06	0.074	0	0	0.15
155	0.0004	0	0.33	0	0	0.33	0.00034	0	0	0.33	0	0	2	0.083
156	0.016	0.27	0	0	0.21	0	0.014	0.27	0	0	0.21	0	1	0.23
157	0.14	0.21	0	0	0.16	0	0.12	0.21	0	0	0.16	0	1	0.23
158	0.53	0.0061	0	0	0.0047	0	0.45	0.0061	0	0	0.0047	0	0	0.15
159	0.062	0.25	0	0	0.19	0	0.052	0.25	0	0	0.19	0	1	0.23
160	0.35	5.3e-05	0.12	2.2e-06	4.1e-05	0.12	0.29	5.3e-05	0	0.12	4.1e-05	0	0	0.15
161	0.44	2.5e-05	0.062	0	1.9e-05	0.062	0.37	2.5e-05	0	0.062	1.9e-05	0	0	0.15
162	0.46	0.043	4.7e-06	0	0.033	4.7e-06	0.39	0.043	0	4.7e-06	0.033	0	0	0.15
163	0.5	0.022	0	0	0.017	0	0.42	0.022	0	0	0.017	0	0	0.15
164	0.51	0.00093	0.017	0	0.00071	0.017	0.43	0.00093	0	0.017	0.00071	0	0	0.15
165	0.25	0.16	0	0	0.12	0	0.21	0.16	0	0	0.12	0	0	0.15
166	0.49	0.03	0.0014	0	0.023	0.0014	0.41	0.03	0	0.0014	0.023	0	0	0.15
167	0.54	0	0.0018	0	0	0.0018	0.45	0	0	0.0018	0	0	0	0.15
168	0.53	0.0051	0.0017	0	0.0039	0.0017	0.44	0.0051	0	0.0017	0.0039	0	0	0.15
169	0.54	0.00049	2e-06	0	0.00037	2e-06	0.45	0.00049	0	2e-06	0.00037	0	0	0.15
170	0.5	0.019	0.0036	0	0.015	0.0036	0.42	0.019	0	0.0036	0.015	0	0	0.15
171	0.5	8.4e-05	0.028	0	6.5e-05	0.028	0.42	8.4e-05	0	0.028	6.5e-05	0	0	0.15
172	0.27	0.14	0	0	0.11	0	0.22	0.14	0	0	0.11	4.6e-05	0	0.15
173	0.47	0.00022	0.048	0	0.00017	0.048	0.39	0.00022	0	0.048	0.00017	0	0	0.15
174	0.45	0.047	2.3e-05	0	0.036	2.3e-05	0.38	0.047	0	2.3e-05	0.036	0	0	0.15
175	0.54	0.00056	0.0041	0	0.00043	0.0041	0.45	0.00056	0	0.0041	0.00043	0	0	0.15
176	0.33	0.11	4.5e-05	0	0.087	4.5e-05	0.27	0.11	0	4.5e-05	0.087	0.00047	0	0.15
177	0.41	0.063	0.0077	0	0.048	0.0077	0.34	0.063	4.3e-06	0.0077	0.048	0.00024	0	0.15
178	0.43	0	0.071	3e-06	0	0.071	0.36	0	0	0.071	0	0	0	0.15
179	0.36	0.095	0.00061	0	0.073	0.00061	0.3	0.095	0	0.00061	0.073	0.00024	0	0.15
180	0.48	0.0034	0.036	0	0.0026	0.036	0.4	0.0034	0	0.036	0.0026	0	0	0.15
181	0.4	0.072	0.0036	0	0.056	0.0036	0.33	0.072	0	0.0036	0.056	0.00022	0	0.15
182	0.29	0.13	2.7e-05	0	0.1	2.7e-05	0.25	0.13	0	2.7e-05	0.1	8.5e-06	0	0.15
183	0.22	0.17	0	0	0.13	0	0.18	0.17	0	0	0.13	0	0	0.15
184	1.4e-05	0	0.33	0	0	0.33	1.1e-05	0	0	0.33	0	0	2	0.083
185	0.43	0.00019	0.073	1.9e-06	0.00015	0.073	0.36	0.00019	0	0.073	0.00015	0	0	0.15
186	0.34	4e-06	0.13	3.9e-06	3.1e-06	0.13	0.28	4e-06	0	0.13	3.1e-06	0	0	0.15
187	0.095	0.23	0	0	0.18	0	0.079	0.23	0	0	0.18	0	1	0.23
188	0.54	0.0001	0.00073	0	7.9e-05	0.00073	0.45	0.0001	0	0.00073	7.9e-05	0	0	0.15
189	0.38	0	0.1	7.2e-06	0	0.1	0.31	0	0	0.1	0	0	0	0.15
190	0.26	5.6e-05	0.17	2.9e-06	4.3e-05	0.17	0.22	5.6e-05	0	0.17	4.3e-05	0	0	0.15
191	0.39	8.5e-06	0.092	3.2e-06	6.6e-06	0.092	0.33	8.5e-06	0	0.092	6.6e-06	0	0	0.15
192	0.51	0.016	0.0043	0	0.012	0.0043	0.42	0.016	0	0.0043	0.012	0	0	0.15
193	0.00024	0	0.33	2.2e-06	0	0.33	0.0002	0	0	0.33	0	0	2	0.083
194	0.0002	0	0.33	0	0	0.33	0.00016	0	0	0.33	0	0	2	0.083
195	0.045	0	0.31	3.7e-06	0	0.31	0.037	0	0	0.31	0	0	2	0.083
196	0.28	2.1e-05	0.16	3.3e-06	1.6e-05	0.16	0.23	2.1e-05	0	0.16	1.6e-05	0	0	0.15
197	0.48	0.031	0.00052	0	0.024	0.00052	0.4	0.031	0	0.00052	0.024	0	0	0.15
198	0.0013	0.28	0	0	0.22	0	0.0011	0.28	0	0	0.22	2.4e-06	1	0.23
199	0.49	0.025	0.0036	0	0.019	0.0036	0.41	0.025	0	0.0036	0.019	0	0	0.15
200	0.43	0.049	0.011	0	0.038	0.011	0.36	0.049	0	0.011	0.038	7.9e-06	0	0.15
201	0.34	0.1	0	0	0.081	0	0.29	0.1	0	0	0.081	0	0	0.15
202	0.51	0.017	0.00092	0	0.013	0.00092	0.43	0.017	0	0.00092	0.013	0	0	0.15
203	0.45	0.0013	0.056	1.3e-06	0.001	0.056	0.38	0.0013	0	0.056	0.001	0	0	0.15
204	0.25	0.0005	0.18	2.2e-06	0.00039	0.18	0.21	0.0005	0	0.18	0.00039	0	0	0.15
205	0.46	0.0075	0.046	0	0.0057	0.046	0.38	0.0075	0	0.046	0.0057	0	0	0.15
206	0.54	0.0042	4e-05	0	0.0033	4e-05	0.45	0.0042	0	4e-05	0.0033	0	0	0.15
207	0.51	0.00089	0.018	0	0.00068	0.018	0.43	0.00089	0	0.018	0.00068	0	0	0.15
208	0.013	0.28	0	0	0.21	0	0.011	0.28	0	0	0.21	0.00044	1	0.23
209	0.48	0.029	0.0019	0	0.023	0.0019	0.41	0.029	0	0.0019	0.023	0	0	0.15
210	0.0006	0	0.33	1.4e-06	0	0.33	0.00051	0	0	0.33	0	0	2	0.083
211	0.44	0.027	0.031	0	0.021	0.031	0.37	0.027	0	0.031	0.021	2.4e-06	0	0.15
212	0.031	1.4e-06	0.31	2.2e-06	1.1e-06	0.31	0.026	1.4e-06	0	0.31	1.1e-06	0	2	0.083
213	0.53	0.01	3.2e-05	0	0.0077	3.2e-05	0.44	0.01	0	3.2e-05	0.0077	0	0	0.15
214	0.54	0.0018	0.00028	0	0.0014	0.00028	0.45	0.0018	0	0.00028	0.0014	0	0	0.15
215	0.39	0.081	0	0	0.062	0	0.32	0.081	0	0	0.062	0.001	0	0.15
216	0.4	0.065	0.012	0	0.05	0.012	0.33	0.065	0	0.012	0.05	4.9e-05	0	0.15
217	0.076	0.24	3.7e-05	0	0.19	3.7e-05	0.063	0.24	0.0001	3.7e-05	0.19	0.0075	1	0.23
218	0.34	0	0.12	5e-06	0	0.12	0.29	0	0	0.12	0	0	0	0.15
219	0.18	6e-05	0.22	2.8e-06	4.6e-05	0.22	0.15	6e-05	0	0.22	4.6e-05	0	2	0.083
220	0.37	0.0045	0.1	1.5e-06	0.0034	0.1	0.31	0.0045	0	0.1	0.0034	0	0	0.15
221	0.5	0.0062	0.019	0	0.0048	0.019	0.42	0.0062	0	0.019	0.0048	0	0	0.15
222	0.39	0.011	0.085	1.2e-06	0.0082	0.085	0.32	0.011	0	0.085	0.0082	0	0	0.15
223	0.48	0.033	0.0026	0	0.026	0.0026	0.4	0.033	0	0.0026	0.026	0	0	0.15
224	0.027	0	0.32	3.1e-06	0	0.32	0.023	0	0	0.32	0	0	2	0.083
225	0.49	0.022	0.008	0	0.017	0.008	0.41	0.022	0	0.008	0.017	0	0	0.15
226	0.53	0.0051	0.00012	0	0.0039	0.00012	0.45	0.0051	0	0.00012	0.0039	0	0	0.15
227	0.42	0.062	0.0016	0	0.048	0.0016	0.35	0.062	0	0.0016	0.048	1.3e-06	0	0.15
228	0.28	0.14	8.9e-05	0	0.11	8.9e-05	0.23	0.14	0	8.9e-05	0.11	4.1e-06	0	0.15
229	0.43	0.058	0.00053	0	0.044	0.00053	0.36	0.058	0	0.00053	0.044	0	0	0.15
230	0.31	0.0015	0.14	1.9e-06	0.0012	0.14	0.26	0.0015	0	0.14	0.0012	0	0	0.15
231	0.46	0.0015	0.051	1.3e-06	0.0012	0.051	0.38	0.0015	0	0.051	0.0012	0	0	0.15
232	0.44	1.2e-05	0.065	2.6e-06	9.3e-06	0.065	0.37	1.2e-05	0	0.065	9.3e-06	0	0	0.15
233	0.018	0.27	0	0	0.21	0	0.015	0.27	0	0	0.21	0	1	0.23
234	0.47	0.023	0.015	0	0.018	0.015	0.4	0.023	0	0.015	0.018	0	0	0.15
235	0.37	0.084	0.0055	0	0.065	0.0055	0.31	0.084	0	0.0055	0.065	5.9e-05	0	0.15
236	0.24	0.00013	0.19	2.6e-06	0.0001	0.19	0.2	0.00013	0	0.19	0.0001	0	0	0.15
237	0.49	0.014	0.016	0	0.01	0.016	0.41	0.014	0	0.016	0.01	0	0	0.15
238	0.24	0.16	0	0	0.12	0	0.2	0.16	0	0	0.12	0	0	0.15
239	0.03	0	0.32	2.4e-06	0	0.32	0.025	0	0	0.32	0	0	2	0.083
240	0.54	0.001	0.0015	0	0.00079	0.0015	0.45	0.001	0	0.0015	0.00079	0	0	0.15
241	0.47	0.041	0.00039	0	0.031	0.00039	0.39	0.041	0	0.00039	0.031	0	0	0.15
242	0.45	0.03	0.023	0	0.023	0.023	0.38	0.03	0	0.023	0.023	2.2e-06	0	0.15
243	0.54	0.003	0.00011	0	0.0023	0.00011	0.45	0.003	0	0.00011	0.0023	0	0	0.15
244	0.49	0.003	0.032	0	0.0023	0.032	0.41	0.003	0	0.032	0.0023	0	0	0.15
245	0.21	0.18	0	0	0.14	0	0.17	0.18	0	0	0.14	1.6e-05	0	0.15
246	0.44	0.0048	0.06	1.2e-06	0.0037	0.06	0.37	0.0048	0	0.06	0.0037	0	0	0.15
247	0.44	0.051	0.00096	0	0.039	0.00096	0.37	0.051	0	0.00096	0.039	0	0	0.15
248	0.43	0.058	0	0	0.045	0	0.36	0.058	0	0	0.045	0	0	0.15
249	0.54	0.0019	2.8e-06	0	0.0015	2.8e-06	0.45	0.0019	0	2.8e-06	0.0015	0	0	0.15
250	0.53	0.0079	0.00045	0	0.0061	0.00045	0.44	0.0079	0	0.00045	0.0061	0	0	0.15
251	0.26	0.15	0	0	0.12	0	0.21	0.15	0	0	0.12	7.8e-05	0	0.15
252	0.38	0.087	0	0	0.067	0	0.31	0.087	0	0	0.067	0	0	0.15
253	0.34	0.11	0	0	0.081	0	0.29	0.11	0	0	0.081	0.00033	0	0.15
254	0.18	5.7e-05	0.22	2.3e-06	4.3e-05	0.22	0.15	5.7e-05	0	0.22	4.3e-05	0	2	0.083
255	0.27	0.14	0	0	0.11	0	0.23	0.14	0	0	0.11	2.8e-05	0	0.15
256	0.51	0.0003	0.021	0	0.00023	0.021	0.43	0.0003	0	0.021	0.00023	0	0	0.15
257	0.53	0.0048	0.0014	0	0.0037	0.0014	0.45	0.0048	0	0.0014	0.0037	0	0	0.15
