SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster15	cluster	dcf0	dcf1
95	0	0	0.00017	0.067	0	0.61	0.00017	0.0056	0.29	0	2e-06	0	0	0	0.029	0	5	0.24	0.23
96	0	0	0.0027	0.0054	0	0.46	0.0027	0.00014	0.52	0	0	0	0	0	0.0023	0	8	0.32	0.23
97	0	0	0.00072	0.65	0	0.00028	0.00072	0.00078	0.07	0	0	0	0	0	0.28	0	3	0.17	0.15
98	0	0	0.00015	0.33	0	0.5	0.00015	0.00013	0.016	0	0	0	0	0	0.15	0	5	0.24	0.23
99	0	0	0.00059	0.61	0	0.1	0.00059	0.00071	0.016	0	0	0	0	0	0.27	0	3	0.17	0.15
100	1.7e-06	0	0.00044	0.46	2.6e-05	0.29	0.00044	0.031	0.0099	0	0.00017	0	0	0	0.2	0	3	0.17	0.15
101	0.00031	0	0.0045	0.54	3.6e-05	0.14	0.0045	0.0066	0.067	0	0.00042	0	0	0	0.24	0	3	0.17	0.15
102	0	0	0	0.63	0.00036	0.0025	0	0.09	9.7e-06	0	0.00088	0	0	0	0.28	0	3	0.17	0.15
103	0	0	0.011	0.078	0	0.54	0.011	0.0032	0.32	0	1.1e-05	0	0	0	0.034	0	5	0.24	0.23
104	0.44	0	9.3e-06	0.15	6.6e-06	0.023	9.3e-06	4.9e-06	0.014	0.097	0.0027	0.17	0	0.035	0.064	0	0	0.11	0.12
105	0.12	0	6.7e-06	0.049	0.0053	0.097	6.7e-06	0.004	0.018	0.33	0.00065	0.32	0	0.041	0.021	0	9	0.076	0.067
106	0	0	0.0025	0.69	0	0.0035	0.0025	0.0036	0.0012	0	0	0	0	0	0.3	0	3	0.17	0.15
107	0.002	0	0	6e-06	0.0012	0.077	0	1.3e-05	0.0015	0.54	0	0.36	0	0.014	0	0	9	0.076	0.067
108	0.00013	0	0.0009	0.69	0	0.0018	0.0009	0.00073	0.0053	0	0.00013	0	0	0	0.3	0	3	0.17	0.15
109	0.15	0	0.00018	0.43	0.0012	0.0086	0.00018	0.00076	0.056	0.022	0.0065	0.073	0	0.054	0.19	0	3	0.17	0.15
110	5.1e-05	0	0	0	0	0.028	0	0	3.7e-05	0.73	0	0.24	0	0.0022	0	0	9	0.076	0.067
111	0.0014	0	0.0038	0.67	0.0034	0.0072	0.0038	0.014	0.0022	0	0.003	1.6e-05	0	0.00031	0.29	0	3	0.17	0.15
112	0	0	0.00041	0.65	0	0.047	0.00041	0.00038	0.024	0	0	0	0	0	0.28	0	3	0.17	0.15
113	0	0	0.00024	0.51	0	0.22	0.00024	0.00033	0.05	0	0	0	0	0	0.22	0	3	0.17	0.15
114	0	0	0.0034	0.63	0	0.056	0.0034	0.0079	0.017	0	0	0	0	0	0.28	0	3	0.17	0.15
115	0	0	0.0012	0.69	0	0.0026	0.0012	0.0016	0.0092	0	0	0	0	0	0.3	0	3	0.17	0.15
116	0.0064	0	0.00012	0.69	0	8.3e-05	0.00012	4.2e-05	1.7e-06	0	0.00041	0	0	0	0.3	0	3	0.17	0.15
117	0	0	0.00046	0.7	0	0.00016	0.00046	8.2e-05	0	0	0	0	0	0	0.3	0	3	0.17	0.15
118	0	0	4.3e-05	0.67	0	2.5e-05	4.3e-05	7.7e-06	0.034	0	0	0	0	0	0.29	0	3	0.17	0.15
119	0	0	0.022	0.25	0	0.4	0.022	0.098	0.096	0	0	0	0	0	0.11	0	5	0.24	0.23
120	0.0026	0	0.00011	0.69	1.7e-05	0	0.00011	4e-05	0.00062	0	0.012	0	0	5.1e-05	0.3	0	3	0.17	0.15
121	0	0	3.2e-05	0.7	0	0	3.2e-05	0	0.0013	0	5.2e-06	0	0	0	0.3	0	3	0.17	0.15
122	6e-06	0	0.005	0.68	0.00011	8.4e-05	0.005	0.0097	3.2e-06	0	0.0012	0	0	0	0.3	0	3	0.17	0.15
123	0.87	0	0	0.00074	0.0014	0.0083	0	8.4e-05	0.012	0.0084	0.00012	0.082	0	0.013	0.00032	0	0	0.11	0.12
124	0.0043	0	0	2.2e-05	0	0.05	0	0	0.00071	0.59	2e-06	0.35	0	0.011	9.4e-06	0	9	0.076	0.067
125	0.023	0	0.00093	0.66	0.00077	0.0049	0.00093	0.0044	0.0031	0.0011	0.003	0.0032	0	0.0034	0.29	0	3	0.17	0.15
126	0.035	0	0.0011	0.56	0.0042	0.0089	0.0011	0.0067	0.018	0.021	0.0045	0.048	0	0.043	0.25	0	3	0.17	0.15
127	0.042	0	0	0.0053	1.8e-06	0.058	0	0	0.0056	0.47	0.00016	0.38	0	0.035	0.0023	0	9	0.076	0.067
128	0.0011	0	0	0	0	0.09	0	0	2.8e-05	0.59	0	0.32	0	0.00096	0	0	9	0.076	0.067
129	0.18	0	2e-05	0.17	6.2e-05	0.017	2e-05	3.6e-05	0.033	0.13	0.0031	0.29	0	0.11	0.075	0	11	0.094	0.067
130	0.21	0	2.5e-05	0.19	2.5e-05	0.039	2.5e-05	4.6e-05	0.01	0.21	0.0017	0.21	0	0.033	0.085	0	0	0.11	0.12
131	0.18	0	0	0.02	0	0.055	0	0	0.0082	0.32	0.0004	0.38	0	0.039	0.0086	0	11	0.094	0.067
132	0.017	0	0	0	0	0.042	0	0	0.00043	0.2	0	0.74	0	0.0083	0	0	11	0.094	0.067
133	0.19	0	0	0.0074	0	0.082	0	0	0.0041	0.37	0.00018	0.33	0	0.019	0.0032	0	9	0.076	0.067
134	0.00018	0	0	0	0	0.098	0	0	2.3e-06	0.77	0	0.14	0	0.00013	0	0	9	0.076	0.067
135	0.1	0	0	2.9e-05	0	0.072	0	0	0.0017	0.32	5.6e-06	0.49	0	0.014	1.3e-05	0	11	0.094	0.067
136	0	0	0.0049	0.62	2.1e-06	0.035	0.0049	0.0067	0.059	0	0	0	0	0	0.27	0	3	0.17	0.15
137	0.00025	0	0.0019	0.55	0.0001	0.13	0.0019	0.0098	0.072	0	0.00019	0	0	4e-06	0.24	0	3	0.17	0.15
138	0	0	0	0.25	0	0.53	0	0.1	0.00033	0	7.4e-06	0	0	0	0.11	0	5	0.24	0.23
139	0.23	0	0	0.002	0	0	0	0	0	0.37	4.6e-05	0.38	0	0.013	0.00087	0	11	0.094	0.067
140	0	0	0	0.65	1.5e-05	0.034	0	0.028	0.00031	0	0.00022	0	0	0	0.28	0	3	0.17	0.15
141	4.5e-06	0	0	0	0	0.056	0	0	0	0.84	0	0.099	0	3.2e-05	0	0	9	0.076	0.067
142	0.0033	0	0	4.4e-05	0	0.018	0	0	0.0059	0.34	1.1e-05	0.55	0	0.081	1.9e-05	0	11	0.094	0.067
143	0.06	0	0	0.0026	0	0.091	0	0	0.0019	0.53	5.8e-05	0.3	0	0.012	0.0011	0	9	0.076	0.067
144	0.1	0	1.8e-05	0.096	0.00018	0.016	1.8e-05	4.6e-05	0.047	0.15	0.0028	0.36	0	0.18	0.042	0	11	0.094	0.067
145	0.2	0	4.7e-05	0.26	7.3e-05	0.025	4.7e-05	0.0001	0.015	0.15	0.0027	0.19	0	0.046	0.11	0	3	0.17	0.15
146	0	0	0.012	0.29	6.6e-06	0.23	0.012	0.027	0.3	0	0.00011	0	0	0	0.13	0	8	0.32	0.23
147	0.023	0	0	0.66	0.00084	1.3e-05	0	0.00077	0	0.00021	0.011	0.0027	0	0.011	0.29	0	3	0.17	0.15
148	0.0004	0	0	0	0	0	0	0	0	0.58	0	0.41	0	0.0082	0	0	9	0.076	0.067
149	0	0	0.31	0.27	0	0	0.31	0	2.7e-05	0	0	0	0	0	0.12	0	2	0.39	0.31
150	0.018	0	0	0.68	2.1e-05	0.00017	0	0.00033	0	4e-05	0.0021	0.00021	0	0.00026	0.3	0	3	0.17	0.15
151	0.067	0	0	0.62	8.8e-05	0	0	3.8e-05	0	6.4e-05	0.02	0.0024	0	0.018	0.27	0	3	0.17	0.15
152	0.036	0	0	0.66	8.2e-05	0.0039	0	0.0012	0.00019	0.005	0.0017	0.0054	0	0.0013	0.29	0	3	0.17	0.15
153	3.3e-05	0	0	0.7	0	0	0	1.8e-05	0	0	0.00078	0	0	0	0.3	0	3	0.17	0.15
154	0.011	0	8.5e-05	0.69	7.9e-06	0	8.5e-05	8.6e-05	0.00037	0	0.004	4.2e-06	0	7.2e-05	0.3	0	3	0.17	0.15
155	0.0071	0	0	0.69	9e-06	0.0017	0	0.00065	1.3e-05	4.5e-06	0.00091	1.9e-05	0	1.9e-05	0.3	0	3	0.17	0.15
156	0.0076	0	0	0.01	0.00036	0	0	0	0	0.00035	0.0069	0.035	0	0.93	0.0045	0	13	0.13	0.067
157	0	0	0.0014	0.043	0	0.0019	0.0014	8.7e-06	0.93	0	0	0	0	0	0.019	0	8	0.32	0.23
158	0	0	0.00026	0.62	2.6e-05	0.018	0.00026	0.0036	0.082	0	0.00086	0	0	0	0.27	0	3	0.17	0.15
159	0.0001	0	3.9e-05	0.7	0	2.3e-05	3.9e-05	8e-06	0	0	4.5e-05	0	0	0	0.3	0	3	0.17	0.15
160	0.00098	0	0	0	0	0.077	0	0	4.5e-05	0.71	0	0.21	0	0.0012	0	0	9	0.076	0.067
161	0.016	0	4.6e-05	0.68	0	2.8e-06	4.6e-05	2.9e-05	8.3e-05	0	0.0015	3.4e-06	0	1.8e-05	0.3	0	3	0.17	0.15
162	0.0072	0	0.0016	0.66	0.00073	0.02	0.0016	0.0086	0.0042	6.7e-05	0.002	0.00031	0	0.00065	0.29	0	3	0.17	0.15
163	0.0053	0	0	0.67	8.1e-05	0.021	0	0.0029	0.00076	9.8e-06	0.0011	5.9e-05	0	0.00013	0.29	0	3	0.17	0.15
164	0	0	0.0022	0.66	0	0.00015	0.0022	0.0013	0.042	0	0	0	0	0	0.29	0	3	0.17	0.15
165	0.0016	0	0	0.69	0	0	0	7e-06	0	0	0.00058	0	0	0	0.3	0	3	0.17	0.15
166	0.012	0	4.3e-06	0.67	0.00017	0.013	4.3e-06	0.0027	0.0013	0.00053	0.00072	0.00095	0	0.00052	0.29	0	3	0.17	0.15
167	0.0021	0	5.1e-05	0.65	0.00015	0.046	5.1e-05	0.0058	0.009	8.9e-06	0.00039	3e-05	0	4.2e-05	0.28	0	3	0.17	0.15
168	0.0054	0	0.00034	0.61	0.0066	0.045	0.00034	0.026	0.031	0.00021	0.0031	0.0011	0	0.0034	0.27	0	3	0.17	0.15
169	0	0	0.0029	0.67	0	0.022	0.0029	0.007	0.0071	0	0	0	0	0	0.29	0	3	0.17	0.15
170	0.016	0	0	0.68	0	0	0	2.8e-06	0	0	0.0021	0	0	4e-06	0.3	0	3	0.17	0.15
171	0	0	9.6e-05	0	0	0.00039	9.6e-05	1.7e-05	1	0	0	0	0	0	0	0	8	0.32	0.23
172	0.0011	0	0	0.69	4.6e-06	0.00055	0	0.00068	0	0	0.00077	0	0	0	0.3	0	3	0.17	0.15
173	0.0016	0	0	0.67	0.0027	0.012	0	0.02	0.0021	0	0.0028	2.4e-05	0	0.0003	0.29	0	3	0.17	0.15
174	0	0	0.00022	0.69	0	0.0035	0.00022	0.005	0.00022	0	0	0	0	0	0.3	0	3	0.17	0.15
175	0.00012	0	0	0	0	0.00045	0	0	0.0061	0.022	0	0.69	0	0.28	0	0	11	0.094	0.067
176	0.032	0	9e-05	0.67	9.8e-06	1.4e-05	9e-05	0.0001	0.00094	1.1e-05	0.003	0.00016	0	0.0005	0.29	0	3	0.17	0.15
177	0.02	0	0.00034	0.68	5.7e-05	0.00067	0.00034	0.00079	0.00079	6.1e-05	0.0021	0.00036	0	0.00061	0.3	0	3	0.17	0.15
178	0.004	0	0	0	0	0.046	0	0	0.00048	0.45	0	0.49	0	0.0097	0	0	11	0.094	0.067
179	0.03	0	0.00013	0.67	8.7e-06	8.7e-05	0.00013	0.00018	0.00046	2.4e-05	0.0019	0.00017	0	0.00027	0.29	0	3	0.17	0.15
180	0	0	0	0	0	0.18	0	0	0	0.78	0	0.046	0	0	0	0	9	0.076	0.067
181	0.065	0	9.5e-06	0.12	0.00022	0.00037	9.5e-06	1.5e-05	0.19	0.0048	0.0082	0.099	0	0.47	0.05	0	13	0.13	0.067
182	0.0001	0	0.0033	0.65	6.1e-05	0.051	0.0033	0.014	0.0019	0	0.0005	0	0	0	0.28	0	3	0.17	0.15
183	0.12	0	0	0.0037	0	0.15	0	0	0.0008	0.53	5.1e-05	0.19	0	0.004	0.0016	0	9	0.076	0.067
184	0.0009	0	0.004	0.62	0.002	0.056	0.004	0.029	0.017	0	0.0017	8.9e-06	0	0.00011	0.27	0	3	0.17	0.15
185	0.076	0	8.2e-06	0.055	3.2e-05	0.033	8.2e-06	1.8e-05	0.016	0.31	0.00089	0.4	0	0.084	0.024	0	11	0.094	0.067
186	0.00045	0	0	0	0	0.08	0	0	8.8e-06	0.64	0	0.28	0	0.00048	0	0	9	0.076	0.067
187	0.089	0	2.4e-06	0.032	2.7e-05	0.02	2.4e-06	4.3e-06	0.036	0.19	0.0013	0.45	0	0.16	0.014	0	11	0.094	0.067
188	0	0	0	0	0	0.012	0	0	0	0.86	0	0.13	0	7.5e-06	0	0	9	0.076	0.067
189	0.00067	0	0	0	0	0.11	0	0	6.4e-06	0.65	0	0.25	0	0.00031	0	0	9	0.076	0.067
190	0.011	0	0	0.68	1.3e-05	0.01	0	0.0014	0.00013	2.6e-06	0.00075	9.1e-06	0	8.5e-06	0.3	0	3	0.17	0.15
191	0.00019	0	0	0.57	0.04	0.017	0	0.12	0.0037	0	0.0048	0	0	7.4e-05	0.25	0	3	0.17	0.15
192	0.63	0	0	0.0018	0	0	0	0	0	0.24	3.1e-05	0.12	0	0.0013	0.00077	0	0	0.11	0.12
193	0.87	0	0	0.0029	0	0	0	0	0	0.093	1.8e-05	0.038	0	0.00025	0.0012	0	0	0.11	0.12
194	0.0083	0	0	0.69	0	2.8e-05	0	3.9e-06	0	0	9.6e-05	0	0	0	0.3	0	3	0.17	0.15
195	0.00096	0	0	0.68	0.003	0.0002	0	0.0077	1e-06	0	0.0073	1.1e-06	0	0.00013	0.3	0	3	0.17	0.15
196	0.59	0	0	0.28	0	1.6e-06	0	2.1e-06	0	0.0051	0.0008	0.0061	0	0.00051	0.12	0	0	0.11	0.12
197	0.00058	0	0	0.68	0	2e-05	0	7.2e-06	0.019	0	0.00016	0	0	0	0.3	0	3	0.17	0.15
198	0.00067	0	0	0.69	0.0019	2.5e-05	0	0.0038	9e-06	0	0.0095	0	0	6.6e-05	0.3	0	3	0.17	0.15
199	0.013	0	1.8e-06	0.68	0.00023	0.001	1.8e-06	0.0014	0.0031	3.1e-05	0.0034	0.00022	0	0.00046	0.3	0	3	0.17	0.15
