SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster	dcf0	dcf1
47	2.9e-05	2.1e-06	0.24	0.51	2.9e-05	0.00017	2.7e-05	0	0.24	0	5.2e-06	0.00067	0	3	0.17	0.15
48	0.00086	0	0	1.6e-06	0.00086	6.1e-05	0.47	0	0	0	0	0	0.53	12	0.076	0.067
49	0.00012	0	0	0	0.00012	0	0.25	0	0	0	0	0	0.75	12	0.076	0.067
50	0.0054	5.8e-05	0.014	0.029	0.0054	0.039	0.58	0	0.014	0	2e-06	1.6e-06	0.31	6	0.094	0.083
51	0.00079	0	0	0	0.00079	3.1e-05	0.56	0	0	0	0	0	0.44	6	0.094	0.083
52	5.5e-05	0	0.24	0.51	5.5e-05	7.8e-06	3.2e-05	0	0.24	0	8.2e-06	2.8e-05	0	3	0.17	0.15
53	0.00059	0.013	0.21	0.43	0.00059	0.13	0.0094	0.0022	0.21	0	6.4e-06	0.0081	0.00059	3	0.17	0.15
54	0.0013	2.9e-05	0.24	0.5	0.0013	0.008	0.0093	0	0.24	0	1.3e-05	7.9e-05	0.00011	3	0.17	0.15
55	0.00017	0	0	0	0.00017	0	0.48	0	0	0	0	0	0.52	12	0.076	0.067
56	0	0.078	0.22	0.46	0	0.027	0	0	0.22	0	1.1e-06	1.6e-05	0	3	0.17	0.15
57	0.0055	0.00061	0.14	0.29	0.0055	0.084	0.27	1.3e-05	0.14	0	9.6e-06	0.00043	0.061	3	0.17	0.15
58	0.00017	0.0091	0	0	0.00017	0	0.2	0	0	0	0	3.3e-06	0.79	12	0.076	0.067
59	0.0016	0.00041	0.22	0.45	0.0016	0.095	0.017	7.5e-05	0.22	0	8.4e-06	1.5e-05	0.00032	3	0.17	0.15
60	0.0017	0.0011	2.9e-06	6e-06	0.0017	0.0014	0.64	0	2.9e-06	0	0	0	0.35	6	0.094	0.083
61	0.0043	0.00039	0.00097	0.002	0.0043	0.088	0.64	0	0.00097	0	0	0	0.26	6	0.094	0.083
62	4.1e-05	1.7e-05	0.24	0.51	4.1e-05	0.00095	3.9e-05	0	0.24	0	5.9e-06	0.00028	0	3	0.17	0.15
63	0.01	7.2e-06	0.025	0.051	0.01	0.023	0.7	0	0.025	0	4.4e-06	0	0.15	6	0.094	0.083
64	0.00012	0	0	0	0.00012	4.5e-06	0.26	0	0	0	0	0	0.74	12	0.076	0.067
65	0.0036	0.0039	0.089	0.19	0.0036	0.54	0.081	0	0.089	0	8.3e-06	6.3e-06	0.0043	5	0.17	0.083
66	0.0029	0	2.3e-05	4.8e-05	0.0029	8.2e-05	0.68	0	2.3e-05	0	0	0	0.31	6	0.094	0.083
67	0.013	1.9e-05	0.012	0.026	0.013	0.13	0.72	0	0.012	0	3.7e-06	0	0.077	6	0.094	0.083
68	2.8e-05	0	0	0	2.8e-05	0	0.18	0	0	0	0	0	0.82	12	0.076	0.067
69	3.3e-05	9.6e-06	0.24	0.51	3.3e-05	0.002	8.6e-06	0	0.24	0	8.8e-06	1.8e-06	0	3	0.17	0.15
70	0.0013	0	6.7e-06	1.4e-05	0.0013	9.7e-05	0.5	0	6.7e-06	0	0	0	0.5	6	0.094	0.083
71	0.0025	0	2.5e-05	5.2e-05	0.0025	0.00048	0.64	0	2.5e-05	0	0	0	0.36	6	0.094	0.083
72	1.9e-05	0.0087	0.23	0.47	1.9e-05	0.017	4.2e-05	0.012	0.23	0	2.9e-06	0.042	0	3	0.17	0.15
73	0	0	0.24	0.51	0	2.9e-05	0	0	0.24	0	1.7e-05	0	0	3	0.17	0.15
74	0.0062	0.00042	0.16	0.33	0.0062	0.14	0.18	0	0.16	0	1.3e-05	4.8e-05	0.015	3	0.17	0.15
75	0.00043	0.0015	0.23	0.47	0.00043	0.034	0.0085	0.01	0.23	0	4.4e-06	0.015	0.00076	3	0.17	0.15
76	2.6e-05	5.3e-05	0.24	0.5	2.6e-05	0.00095	7.2e-05	0.0012	0.24	0	2.5e-06	0.018	0	3	0.17	0.15
77	0.0079	2e-06	0.011	0.023	0.0079	0.019	0.69	0.018	0.011	0	0	0.029	0.18	6	0.094	0.083
78	0	2.1e-06	0.24	0.51	0	2e-05	0	0	0.24	0	0	0.0022	0	3	0.17	0.15
79	3.6e-06	3.9e-05	0.24	0.49	3.6e-06	0.00044	3.1e-06	0.00099	0.24	0	0	0.033	0	3	0.17	0.15
80	3.9e-05	0	0.24	0.51	3.9e-05	0.00039	8e-06	4e-05	0.24	0	8.3e-06	0	0	3	0.17	0.15
81	0.00089	6.1e-06	0.23	0.49	0.00089	0.0012	0.024	0.00085	0.23	0	5.5e-06	0.014	0.0033	3	0.17	0.15
82	0	0.03	0.23	0.49	0	0.013	0	3.1e-05	0.23	0	0	2.7e-05	0	3	0.17	0.15
83	1.2e-05	1e-06	0.24	0.5	1.2e-05	5.2e-05	1.7e-05	0.00013	0.24	0	2.3e-06	0.014	0	3	0.17	0.15
84	0.0021	4e-05	0.22	0.46	0.0021	0.0082	0.065	0.0028	0.22	0	7.4e-06	0.004	0.0089	3	0.17	0.15
85	0.00015	0	0	0	0.00015	0	0.31	0	0	0	0	0	0.69	12	0.076	0.067
86	6.8e-06	0	0.24	0.51	6.8e-06	3.5e-06	0	0	0.24	0	1.5e-05	0	0	3	0.17	0.15
87	1.3e-05	0	0.24	0.51	1.3e-05	2.6e-05	0	2.1e-06	0.24	0	8.6e-06	0	0	3	0.17	0.15
88	0	0	0	0	0	0	0.013	0	0	0	0	0	0.99	12	0.076	0.067
89	1.5e-06	0	0.24	0.51	1.5e-06	1.2e-05	0	0	0.24	0	2.6e-06	0.002	0	3	0.17	0.15
90	0.00079	0.0002	0.0019	0.0039	0.00079	0.98	0.006	0	0.0019	0	0	0	2.3e-05	5	0.17	0.083
91	1e-06	0	0.24	0.51	1e-06	0	0	0	0.24	0	4.5e-06	2.7e-06	0	3	0.17	0.15
92	0	0.00028	0.24	0.5	0	0.0029	0	0.0074	0.24	0	0	0.0063	0	3	0.17	0.15
93	1.6e-05	0.00034	0.23	0.48	1.6e-05	0.0019	3.1e-05	0.01	0.23	0	2.9e-06	0.041	0	3	0.17	0.15
94	0	0	0.0016	0.0034	0	0	0	0.35	0.0016	0	0	0.64	0	11	0.24	0.23
95	0	0	0.023	0.047	0	0	0	0.29	0.023	0	0	0.62	0	11	0.24	0.23
96	0	0	0.0018	0.0038	0	0	0	0.52	0.0018	0	0	0.47	0	7	0.32	0.23
97	0	0	0.23	0.47	0	0	0	0.071	0.23	0	0	0.0003	0	3	0.17	0.15
98	0	0	0.11	0.24	0	0	0	0.016	0.11	0	0	0.52	0	11	0.24	0.23
99	0	0	0.21	0.45	0	0	0	0.017	0.21	0	0	0.11	0	3	0.17	0.15
100	0	8.5e-06	0.17	0.34	0	4.2e-06	0	0.01	0.17	0	0	0.31	0	3	0.17	0.15
101	2.1e-06	1.2e-05	0.19	0.4	2.1e-06	7.6e-05	1.4e-06	0.069	0.19	0	1.5e-06	0.15	0	3	0.17	0.15
102	0	0.00013	0.24	0.51	0	2.5e-05	0	1.1e-05	0.24	0	0	0.0029	0	3	0.17	0.15
103	0	0	0.027	0.057	0	0	0	0.32	0.027	0	0	0.57	0	11	0.24	0.23
104	0.014	1.8e-06	0.044	0.093	0.014	0.016	0.66	0.012	0.044	0	8.2e-06	0.021	0.076	6	0.094	0.083
105	0.0052	0.0015	0.015	0.031	0.0052	0.0087	0.56	0.016	0.015	0	0	0.088	0.26	6	0.094	0.083
106	0	0	0.24	0.51	0	0	0	0.0013	0.24	0	0	0.0037	0	3	0.17	0.15
107	0.00045	0.00049	0	5.4e-06	0.00045	0.00025	0.28	0.0019	0	0	0	0.1	0.61	12	0.076	0.067
108	0	0	0.24	0.51	0	0	0	0.0054	0.24	0	0	0.0019	0	3	0.17	0.15
109	0.007	0.00036	0.15	0.31	0.007	0.07	0.23	0.056	0.15	0	9.8e-06	0.0089	0.02	3	0.17	0.15
110	2.6e-05	0	0	0	2.6e-05	3.9e-06	0.075	5e-05	0	0	0	0.039	0.89	12	0.076	0.067
111	3.6e-05	0.0011	0.24	0.5	3.6e-05	0.0095	0.0001	0.0023	0.24	0	0	0.0077	0	3	0.17	0.15
112	0	0	0.23	0.47	0	0	0	0.024	0.23	0	0	0.049	0	3	0.17	0.15
113	0	0	0.18	0.37	0	0	0	0.05	0.18	0	0	0.23	0	3	0.17	0.15
114	0	0	0.23	0.47	0	0	0	0.018	0.23	0	0	0.06	0	3	0.17	0.15
115	0	0	0.24	0.5	0	0	0	0.0094	0.24	0	0	0.0027	0	3	0.17	0.15
116	2.3e-05	0	0.24	0.51	2.3e-05	1.4e-05	1.3e-05	1.7e-06	0.24	0	5.7e-06	8.8e-05	0	3	0.17	0.15
117	0	0	0.24	0.51	0	0	0	0	0.24	0	0	0.00017	0	3	0.17	0.15
118	0	0	0.24	0.49	0	0	0	0.035	0.24	0	0	2.7e-05	0	3	0.17	0.15
119	0	0	0.1	0.21	0	0	0	0.11	0.1	0	0	0.48	0	11	0.24	0.23
120	4.7e-05	5.4e-06	0.24	0.51	4.7e-05	0.0095	6.5e-06	0.00064	0.24	0	1.3e-05	0	0	3	0.17	0.15
121	0	0	0.24	0.51	0	0	0	0.0013	0.24	0	0	0	0	3	0.17	0.15
122	0	3.5e-05	0.24	0.51	0	8e-05	0	3.3e-06	0.24	0	0	9.1e-05	0	3	0.17	0.15
123	0.036	0.00029	0.00017	0.00035	0.036	0.00068	0.91	0.0076	0.00017	0	0	0.0056	0.0049	6	0.094	0.083
124	0.00064	0	8.6e-06	1.8e-05	0.00064	0.00022	0.32	0.00083	8.6e-06	0	0	0.06	0.61	12	0.076	0.067
125	0.00067	0.00025	0.24	0.49	0.00067	0.013	0.013	0.0033	0.24	0	5.5e-06	0.0052	0.00099	3	0.17	0.15
126	0.0016	0.0014	0.2	0.41	0.0016	0.066	0.071	0.019	0.2	0	5.4e-06	0.0094	0.019	3	0.17	0.15
127	0.0029	0	0.0017	0.0036	0.0029	0.0045	0.51	0.0054	0.0017	0	0	0.057	0.41	6	0.094	0.083
128	0.0003	0	0	0	0.0003	0	0.48	2.4e-05	0	0	0	0.078	0.44	6	0.094	0.083
129	0.0092	1.9e-05	0.056	0.12	0.0092	0.049	0.55	0.031	0.056	0	5.5e-06	0.017	0.11	6	0.094	0.083
130	0.0072	6.8e-06	0.059	0.12	0.0072	0.013	0.52	0.0089	0.059	0	4.7e-06	0.035	0.16	6	0.094	0.083
131	0.0069	0	0.005	0.01	0.0069	0.0044	0.7	0.0061	0.005	0	0	0.041	0.21	6	0.094	0.083
132	0.0021	0	0	0	0.0021	0	0.93	0.00013	0	0	0	0.013	0.054	6	0.094	0.083
133	0.0061	0	0.0016	0.0033	0.0061	0.0014	0.72	0.0026	0.0016	0	0	0.053	0.21	6	0.094	0.083
134	4.9e-05	0	0	0	4.9e-05	0	0.16	2.5e-06	0	0	0	0.11	0.73	12	0.076	0.067
135	0.0044	0	4.3e-06	8.9e-06	0.0044	8.4e-05	0.84	0.00072	4.3e-06	0	0	0.032	0.12	6	0.094	0.083
136	0	0	0.22	0.46	0	0	0	0.062	0.22	0	0	0.038	0	3	0.17	0.15
137	3e-06	3.4e-05	0.19	0.4	3e-06	0.00015	1.1e-05	0.075	0.19	0	0	0.14	0	3	0.17	0.15
138	0	0	0.096	0.2	0	0	0	0.00036	0.096	0	0	0.61	0	11	0.24	0.23
139	0.0062	0	0.00035	0.00073	0.0062	0.00027	0.81	0	0.00035	0	0	0	0.17	6	0.094	0.083
140	0	4.9e-06	0.24	0.49	0	4.1e-06	0	0.00032	0.24	0	0	0.037	0	3	0.17	0.15
141	3.3e-06	0	0	0	3.3e-06	0	0.046	0	0	0	0	0.068	0.89	12	0.076	0.067
142	0.0012	0	2.6e-05	5.4e-05	0.0012	0.0046	0.43	0.01	2.6e-05	0	0	0.031	0.52	12	0.076	0.067
143	0.0027	0	0.00071	0.0015	0.0027	0.00083	0.53	0.0015	0.00071	0	0	0.076	0.38	6	0.094	0.083
144	0.0076	6.1e-05	0.035	0.073	0.0076	0.087	0.55	0.05	0.035	0	3.6e-06	0.017	0.14	6	0.094	0.083
145	0.0074	2.1e-05	0.082	0.17	0.0074	0.025	0.47	0.014	0.082	0	6e-06	0.024	0.12	6	0.094	0.083
146	0	2.2e-06	0.1	0.22	0	1.5e-05	0	0.32	0.1	0	0	0.25	0	7	0.32	0.23
147	0.00096	0.00025	0.22	0.46	0.00096	0.091	0.01	0	0.22	0	5.4e-06	1.3e-05	0.00018	3	0.17	0.15
148	0.00019	0	0	0	0.00019	7.7e-05	0.25	0	0	0	0	0	0.75	12	0.076	0.067
149	0	0	0.24	0.51	0	0	0	7.2e-05	0.24	0	0	0	0	3	0.17	0.15
150	0.00032	6.9e-06	0.24	0.51	0.00032	0.003	0.0025	0	0.24	0	3.8e-06	0.00018	3.7e-05	3	0.17	0.15
151	0.0029	2.6e-05	0.2	0.42	0.0029	0.15	0.015	0	0.2	0	1.1e-05	0	5.5e-05	3	0.17	0.15
152	0.00081	2.7e-05	0.23	0.49	0.00081	0.0046	0.027	0.0002	0.23	0	3.2e-06	0.0042	0.0046	3	0.17	0.15
153	0	0	0.24	0.51	0	8.7e-06	0	0	0.24	0	1.6e-06	0	0	3	0.17	0.15
154	0.00017	2.6e-06	0.24	0.51	0.00017	0.0029	0.00016	0.00038	0.24	0	9.4e-06	0	0	3	0.17	0.15
155	7.9e-05	2.9e-06	0.24	0.51	7.9e-05	0.00047	0.00041	1.3e-05	0.24	0	2.3e-06	0.0018	4.2e-06	3	0.17	0.15
156	0.001	6e-05	0.0019	0.004	0.001	0.97	0.016	0	0.0019	0	0	0	0.00017	5	0.17	0.083
157	0	0	0.015	0.031	0	0	0	0.94	0.015	0	0	0.002	0	7	0.32	0.23
158	0	8.2e-06	0.22	0.46	0	0.00028	0	0.084	0.22	0	0	0.019	0	3	0.17	0.15
159	0	0	0.24	0.51	0	0	0	0	0.24	0	0	2.4e-05	0	3	0.17	0.15
160	0.00018	0	0	0	0.00018	4.1e-06	0.22	4.9e-05	0	0	0	0.086	0.7	12	0.076	0.067
161	0.00016	0	0.24	0.51	0.00016	0.00047	0.00018	8.7e-05	0.24	0	8.4e-06	3e-06	0	3	0.17	0.15
162	0.00016	0.00024	0.24	0.49	0.00016	0.0055	0.0017	0.0044	0.24	0	3.6e-06	0.022	6.3e-05	3	0.17	0.15
163	8.3e-05	2.6e-05	0.24	0.5	8.3e-05	0.0014	0.00052	0.00079	0.24	0	3.2e-06	0.022	9e-06	3	0.17	0.15
164	0	0	0.23	0.49	0	0	0	0.043	0.23	0	0	0.00016	0	3	0.17	0.15
165	5.9e-06	0	0.24	0.51	5.9e-06	1.4e-05	0	0	0.24	0	5.3e-06	0	0	3	0.17	0.15
166	0.00024	5.5e-05	0.24	0.5	0.00024	0.0018	0.0051	0.0014	0.24	0	2.1e-06	0.014	0.00049	3	0.17	0.15
167	3.2e-05	4.9e-05	0.23	0.48	3.2e-05	0.00047	0.00027	0.0092	0.23	0	1.1e-06	0.049	8.2e-06	3	0.17	0.15
168	0.00019	0.0022	0.22	0.46	0.00019	0.023	0.0028	0.032	0.22	0	3.2e-06	0.048	0.0002	3	0.17	0.15
169	0	0	0.24	0.49	0	0	0	0.0074	0.24	0	0	0.024	0	3	0.17	0.15
170	0.00013	0	0.24	0.51	0.00013	0.00029	3.5e-05	0	0.24	0	1.3e-05	0	0	3	0.17	0.15
171	0	0	0	0	0	0	0	1	0	0	0	0.0004	0	7	0.32	0.23
172	8.7e-06	1.5e-06	0.24	0.51	8.7e-06	0.00014	4.8e-06	0	0.24	0	2.9e-06	0.00058	0	3	0.17	0.15
173	4e-05	0.00087	0.24	0.5	4e-05	0.0085	0.00015	0.0021	0.24	0	2.8e-06	0.013	0	3	0.17	0.15
174	0	0	0.24	0.51	0	0	0	0.00023	0.24	0	0	0.0037	0	3	0.17	0.15
175	0.0014	0	0	0	0.0014	0.0013	0.84	0.036	0	0	0	0.0027	0.12	6	0.094	0.083
176	0.00061	3.3e-06	0.24	0.51	0.00061	0.0043	0.0024	0.00099	0.24	0	9.7e-06	1.5e-05	1e-05	3	0.17	0.15
177	0.0004	1.9e-05	0.24	0.51	0.0004	0.0039	0.0032	0.00082	0.24	0	6.1e-06	0.00071	5.7e-05	3	0.17	0.15
178	0.00089	0	0	0	0.00089	3.7e-05	0.56	0.00047	0	0	0	0.046	0.39	6	0.094	0.083
179	0.00049	2.9e-06	0.24	0.51	0.00049	0.002	0.0027	0.00048	0.24	0	7.8e-06	9.4e-05	2.2e-05	3	0.17	0.15
180	2e-06	0	0	0	2e-06	0	0.093	0	0	0	0	0.19	0.72	12	0.076	0.067
181	0.007	7.5e-05	0.043	0.09	0.007	0.45	0.15	0.21	0.043	0	6.2e-06	0.00042	0.0047	5	0.17	0.083
182	0	2e-05	0.23	0.48	0	9.4e-05	0	0.002	0.23	0	0	0.054	0	3	0.17	0.15
183	0.0032	0	0.00089	0.0018	0.0032	0.00027	0.55	0.00055	0.00089	0	0	0.11	0.33	6	0.094	0.083
184	1.9e-05	0.00066	0.22	0.47	1.9e-05	0.0038	6.3e-05	0.018	0.22	0	0	0.061	0	3	0.17	0.15
185	0.0048	1.1e-05	0.02	0.042	0.0048	0.022	0.53	0.017	0.02	0	0	0.036	0.3	6	0.094	0.083
186	0.00015	0	0	0	0.00015	0	0.36	8.7e-06	0	0	0	0.081	0.56	12	0.076	0.067
187	0.0074	8.8e-06	0.012	0.024	0.0074	0.047	0.65	0.038	0.012	0	0	0.022	0.18	6	0.094	0.083
188	0	0	0	0	0	0	0.0068	0	0	0	0	0.015	0.98	12	0.076	0.067
189	0.00018	0	0	0	0.00018	0	0.39	5.6e-06	0	0	0	0.096	0.51	12	0.076	0.067
190	8.9e-05	4.2e-06	0.24	0.5	8.9e-05	0.00018	0.00033	0.00014	0.24	0	5.1e-06	0.011	2.4e-06	3	0.17	0.15
191	5.4e-06	0.015	0.23	0.48	5.4e-06	0.015	4.3e-06	0.0044	0.23	0	2.5e-06	0.02	0	3	0.17	0.15
192	0.0088	0	0.00032	0.00067	0.0088	3.9e-05	0.86	0	0.00032	0	0	0	0.12	6	0.094	0.083
193	0.013	0	0.00093	0.0019	0.013	1.4e-05	0.89	0	0.00093	0	0	0	0.079	6	0.094	0.083
194	1e-05	0	0.24	0.51	1e-05	0	1.9e-06	0	0.24	0	5.9e-06	2.9e-05	0	3	0.17	0.15
195	2.2e-05	0.00097	0.24	0.5	2.2e-05	0.014	1.4e-05	1.1e-06	0.24	0	5.2e-06	0.00022	0	3	0.17	0.15
196	0.013	0	0.18	0.37	0.013	0.00084	0.25	0	0.18	0	2.3e-05	3.1e-06	0.0084	3	0.17	0.15
197	0	0	0.24	0.5	0	0	0	0.02	0.24	0	2.1e-06	2.2e-05	0	3	0.17	0.15
198	1.6e-05	0.00061	0.24	0.5	1.6e-05	0.017	8e-06	9.2e-06	0.24	0	3.3e-06	2.7e-05	0	3	0.17	0.15
199	0.00026	7.4e-05	0.24	0.5	0.00026	0.0066	0.0019	0.0032	0.24	0	4.4e-06	0.0011	2.9e-05	3	0.17	0.15
200	3.2e-05	3.4e-06	0.24	0.51	3.2e-05	0.0015	5.8e-06	0	0.24	0	9.9e-06	0	0	3	0.17	0.15
201	0	2.2e-06	0.24	0.51	0	1.2e-05	0	0	0.24	0	1.1e-06	0.00017	0	3	0.17	0.15
202	0.0013	0	1.4e-05	2.9e-05	0.0013	0.00014	0.49	0	1.4e-05	0	0	0	0.51	12	0.076	0.067
203	0.0097	0	0.0044	0.0091	0.0097	0.004	0.8	0	0.0044	0	1.6e-06	0	0.16	6	0.094	0.083
204	2e-05	0.00013	0.24	0.51	2e-05	0.0015	2.5e-05	0.00011	0.24	0	3.9e-06	0.0061	0	3	0.17	0.15
205	7.3e-05	0	0.24	0.51	7.3e-05	7.5e-05	2.9e-06	0	0.24	0	2.6e-05	0	0	3	0.17	0.15
206	0.00038	0.0012	0.033	0.07	0.00038	0.86	0.00049	0	0.033	0	5.1e-06	0	0	5	0.17	0.083
207	0.052	0	0.13	0.27	0.052	0.00077	0.37	0	0.13	0	5.3e-05	0	0.0013	6	0.094	0.083
208	0.0059	0	0.2	0.43	0.0059	0.0013	0.14	0	0.2	0	1.6e-05	0.00012	0.01	3	0.17	0.15
209	0	0	0	0	0	0	0	0	0	1	0	0	0	9	0.78	0
210	9.3e-05	0.0022	0.23	0.49	9.3e-05	0.016	0.00045	0.0023	0.23	0	4.6e-06	0.019	5.4e-06	3	0.17	0.15
211	0.011	3.9e-05	0.016	0.033	0.011	0.087	0.7	0	0.016	0	3.6e-06	0	0.12	6	0.094	0.083
212	8.2e-06	0	0.24	0.51	8.2e-06	2.1e-05	0	0	0.24	0	1.1e-05	0	0	3	0.17	0.15
213	0.018	0	0.19	0.4	0.018	0.0026	0.18	0	0.19	0	3.6e-05	0	0.0017	3	0.17	0.15
214	0.026	0	0.08	0.17	0.026	0.0018	0.6	0	0.08	0	1.9e-05	0	0.019	6	0.094	0.083
215	0.00018	0.00024	0.24	0.5	0.00018	0.019	0.00031	0	0.24	0	9.5e-06	3e-05	0	3	0.17	0.15
216	0.0014	0	0	1.4e-06	0.0014	1.3e-06	0.6	0	0	0	0	0	0.39	6	0.094	0.083
