SNV	cluster0	cluster1	cluster2	cluster3	cluster	dcf0	dcf1
42	0.028	0	0.013	0.96	3	0.17	0.15
43	0.022	0	0.0019	0.98	3	0.17	0.15
44	0.86	0	2.2e-05	0.14	0	0.094	0.083
45	0.95	0	0	0.045	0	0.094	0.083
46	2e-05	0	0.54	0.46	2	0.24	0.23
47	4.6e-05	0	0.0013	1	3	0.17	0.15
48	1	0	0	3.8e-06	0	0.094	0.083
49	1	0	0	0	0	0.094	0.083
50	0.95	0	2.9e-06	0.053	0	0.094	0.083
51	1	0	0	0	0	0.094	0.083
52	5.5e-05	0	5.4e-05	1	3	0.17	0.15
53	0.019	0	0.017	0.96	3	0.17	0.15
54	0.016	0	0.00015	0.98	3	0.17	0.15
55	1	0	0	0	0	0.094	0.083
56	0	0	3.3e-05	1	3	0.17	0.15
57	0.44	0	0.00077	0.56	3	0.17	0.15
58	1	0	1.8e-05	2e-06	0	0.094	0.083
59	0.033	0	3e-05	0.97	3	0.17	0.15
60	1	0	0	1.1e-05	0	0.094	0.083
61	1	0	0	0.0036	0	0.094	0.083
62	6.8e-05	0	0.00053	1	3	0.17	0.15
63	0.92	0	0	0.077	0	0.094	0.083
64	1	0	0	0	0	0.094	0.083
65	0.28	0	2.4e-05	0.72	3	0.17	0.15
66	1	0	0	8.1e-05	0	0.094	0.083
67	0.96	0	0	0.039	0	0.094	0.083
68	1	0	0	0	0	0.094	0.083
69	1.5e-05	0	3.4e-06	1	3	0.17	0.15
70	1	0	0	3.2e-05	0	0.094	0.083
71	1	0	0	9.2e-05	0	0.094	0.083
72	7.2e-05	0	0.08	0.92	3	0.17	0.15
73	0	0	0	1	3	0.17	0.15
74	0.32	0	9.5e-05	0.68	3	0.17	0.15
75	0.015	0	0.029	0.96	3	0.17	0.15
76	0.00012	0	0.034	0.97	3	0.17	0.15
77	0.92	0	0.043	0.035	0	0.094	0.083
78	0	0	0.0041	1	3	0.17	0.15
79	5.1e-06	0	0.061	0.94	3	0.17	0.15
80	1.4e-05	0	0	1	3	0.17	0.15
81	0.041	0	0.026	0.93	3	0.17	0.15
82	0	0	5.4e-05	1	3	0.17	0.15
83	2.9e-05	0	0.027	0.97	3	0.17	0.15
84	0.11	0	0.0074	0.88	3	0.17	0.15
85	1	0	0	0	0	0.094	0.083
86	0	0	0	1	3	0.17	0.15
87	0	0	0	1	3	0.17	0.15
88	1	0	0	0	0	0.094	0.083
89	0	0	0.0038	1	3	0.17	0.15
90	0.57	0	0	0.43	0	0.094	0.083
91	0	0	5e-06	1	3	0.17	0.15
92	0	0	0.012	0.99	3	0.17	0.15
93	5.3e-05	0	0.076	0.92	3	0.17	0.15
94	0	0	0.99	0.0055	2	0.24	0.23
95	0	0	0.93	0.073	2	0.24	0.23
96	0	0	0.99	0.0083	2	0.24	0.23
97	0	0	0.00061	1	3	0.17	0.15
98	0	0	0.68	0.32	2	0.24	0.23
99	0	0	0.18	0.82	3	0.17	0.15
100	0	0	0.47	0.53	3	0.17	0.15
101	2.3e-06	0	0.26	0.74	3	0.17	0.15
102	0	0	0.0054	0.99	3	0.17	0.15
103	0	0	0.91	0.094	2	0.24	0.23
104	0.84	0	0.029	0.13	0	0.094	0.083
105	0.81	0	0.14	0.051	0	0.094	0.083
106	0	0	0.0069	0.99	3	0.17	0.15
107	0.72	0	0.28	1.6e-05	0	0.094	0.083
108	0	0	0.0036	1	3	0.17	0.15
109	0.38	0	0.016	0.6	3	0.17	0.15
110	0.64	0	0.36	0	0	0.094	0.083
111	0.00018	0	0.015	0.99	3	0.17	0.15
112	0	0	0.091	0.91	3	0.17	0.15
113	0	0	0.37	0.63	3	0.17	0.15
114	0	0	0.11	0.89	3	0.17	0.15
115	0	0	0.0052	0.99	3	0.17	0.15
116	2.2e-05	0	0.00017	1	3	0.17	0.15
117	0	0	0.00032	1	3	0.17	0.15
118	0	0	5.2e-05	1	3	0.17	0.15
119	0	0	0.69	0.31	2	0.24	0.23
120	1.1e-05	0	0	1	3	0.17	0.15
121	0	0	0	1	3	0.17	0.15
122	0	0	0.00017	1	3	0.17	0.15
123	0.99	0	0.0067	0.00043	0	0.094	0.083
124	0.83	0	0.17	5.2e-05	0	0.094	0.083
125	0.022	0	0.0098	0.97	3	0.17	0.15
126	0.13	0	0.019	0.85	3	0.17	0.15
127	0.88	0	0.11	0.0071	0	0.094	0.083
128	0.85	0	0.15	0	0	0.094	0.083
129	0.78	0	0.026	0.19	0	0.094	0.083
130	0.75	0	0.055	0.2	0	0.094	0.083
131	0.92	0	0.06	0.016	0	0.094	0.083
132	0.98	0	0.015	0	0	0.094	0.083
133	0.92	0	0.075	0.0049	0	0.094	0.083
134	0.58	0	0.42	0	0	0.094	0.083
135	0.96	0	0.04	1.2e-05	0	0.094	0.083
136	0	0	0.073	0.93	3	0.17	0.15
137	1.8e-05	0	0.25	0.75	3	0.17	0.15
138	0	0	0.75	0.25	2	0.24	0.23
139	1	0	0	0.001	0	0.094	0.083
140	0	0	0.068	0.93	3	0.17	0.15
141	0.38	0	0.62	0	2	0.24	0.23
142	0.93	0	0.073	0.00013	0	0.094	0.083
143	0.86	0	0.14	0.0028	0	0.094	0.083
144	0.84	0	0.029	0.13	0	0.094	0.083
145	0.68	0	0.038	0.28	0	0.094	0.083
146	0	0	0.53	0.47	2	0.24	0.23
147	0.019	0	2.7e-05	0.98	3	0.17	0.15
148	1	0	0	0	0	0.094	0.083
149	0	0	0	1	3	0.17	0.15
150	0.0043	0	0.00033	1	3	0.17	0.15
151	0.031	0	0	0.97	3	0.17	0.15
152	0.047	0	0.0078	0.95	3	0.17	0.15
153	0	0	0	1	3	0.17	0.15
154	0.00027	0	0	1	3	0.17	0.15
155	0.0007	0	0.0033	1	3	0.17	0.15
156	0.78	0	0	0.22	0	0.094	0.083
157	0	0	0.058	0.94	3	0.17	0.15
158	0	0	0.039	0.96	3	0.17	0.15
159	0	0	4.5e-05	1	3	0.17	0.15
160	0.7	0	0.3	0	0	0.094	0.083
161	0.00031	0	5.6e-06	1	3	0.17	0.15
162	0.0029	0	0.04	0.96	3	0.17	0.15
163	0.00088	0	0.041	0.96	3	0.17	0.15
164	0	0	0.00032	1	3	0.17	0.15
165	0	0	0	1	3	0.17	0.15
166	0.0087	0	0.025	0.97	3	0.17	0.15
167	0.00045	0	0.089	0.91	3	0.17	0.15
168	0.0049	0	0.092	0.9	3	0.17	0.15
169	0	0	0.044	0.96	3	0.17	0.15
170	5.9e-05	0	0	1	3	0.17	0.15
171	0	0	1	0	2	0.24	0.23
172	8.2e-06	0	0.0011	1	3	0.17	0.15
173	0.00025	0	0.025	0.97	3	0.17	0.15
174	0	0	0.0069	0.99	3	0.17	0.15
175	1	0	0.0035	0	0	0.094	0.083
176	0.0042	0	2.9e-05	1	3	0.17	0.15
177	0.0055	0	0.0013	0.99	3	0.17	0.15
178	0.92	0	0.083	0	0	0.094	0.083
179	0.0046	0	0.00018	1	3	0.17	0.15
180	0.31	0	0.69	0	2	0.24	0.23
181	0.59	0	0.0018	0.4	0	0.094	0.083
182	0	0	0.098	0.9	3	0.17	0.15
183	0.82	0	0.18	0.0031	0	0.094	0.083
184	0.0001	0	0.11	0.89	3	0.17	0.15
185	0.86	0	0.064	0.077	0	0.094	0.083
186	0.8	0	0.2	0	0	0.094	0.083
187	0.93	0	0.034	0.039	0	0.094	0.083
188	0.29	0	0.71	0	2	0.24	0.23
189	0.79	0	0.21	0	0	0.094	0.083
190	0.00056	0	0.02	0.98	3	0.17	0.15
191	7.5e-06	0	0.039	0.96	3	0.17	0.15
192	1	0	0	0.00088	0	0.094	0.083
193	1	0	0	0.0025	0	0.094	0.083
194	3.3e-06	0	5.5e-05	1	3	0.17	0.15
195	2.5e-05	0	0.00041	1	3	0.17	0.15
196	0.37	0	5e-06	0.63	3	0.17	0.15
197	0	0	4.1e-05	1	3	0.17	0.15
198	1.4e-05	0	5.1e-05	1	3	0.17	0.15
199	0.0032	0	0.0021	0.99	3	0.17	0.15
200	9.9e-06	0	0	1	3	0.17	0.15
201	0	0	0.00032	1	3	0.17	0.15
202	1	0	0	6.9e-05	0	0.094	0.083
203	0.99	0	0	0.013	0	0.094	0.083
204	4.3e-05	0	0.011	0.99	3	0.17	0.15
205	5e-06	0	0	1	3	0.17	0.15
206	0.0061	0	0	0.99	3	0.17	0.15
207	0.55	0	0	0.45	0	0.094	0.083
208	0.23	0	0.00021	0.77	3	0.17	0.15
209	0	1	0	0	1	0.78	0
210	0.00078	0	0.035	0.96	3	0.17	0.15
211	0.95	0	0	0.051	0	0.094	0.083
212	0	0	0	1	3	0.17	0.15
213	0.28	0	0	0.72	3	0.17	0.15
214	0.76	0	0	0.24	0	0.094	0.083
215	0.00053	0	5.7e-05	1	3	0.17	0.15
216	1	0	0	2.7e-06	0	0.094	0.083
217	1	0	0	1.5e-05	0	0.094	0.083
218	1	0	0	0.0035	0	0.094	0.083
219	1	0	0	0	0	0.094	0.083
220	1	0	0	2.5e-05	0	0.094	0.083
221	2.4e-06	0	0.0017	1	3	0.17	0.15
222	0.27	0	0	0.73	3	0.17	0.15
223	0	0	0.015	0.98	3	0.17	0.15
224	1	0	0	0.00014	0	0.094	0.083
225	1	0	0	2.6e-06	0	0.094	0.083
226	1	0	0	2.5e-05	0	0.094	0.083
227	1.5e-06	0	1.2e-06	1	3	0.17	0.15
228	0.00023	0	1.9e-06	1	3	0.17	0.15
229	0	0	0	1	3	0.17	0.15
230	1	0	0	0	0	0.094	0.083
231	0.00011	0	0.015	0.98	3	0.17	0.15
232	1	0	0	6.6e-05	0	0.094	0.083
233	1	0	0	9.3e-06	0	0.094	0.083
234	0.98	0	0	0.023	0	0.094	0.083
235	1.5e-05	0	1.5e-06	1	3	0.17	0.15
236	1	0	0	0	0	0.094	0.083
237	1	0	0	0	0	0.094	0.083
238	1	0	0	2.7e-06	0	0.094	0.083
239	0.99	0	0	0.0053	0	0.094	0.083
240	0.018	0	1.6e-06	0.98	3	0.17	0.15
241	0	0	0.00074	1	3	0.17	0.15
242	4.9e-05	0	0.37	0.63	3	0.17	0.15
243	1	0	0	0	0	0.094	0.083
244	1	0	0	0	0	0.094	0.083
245	0	0	8e-06	1	3	0.17	0.15
246	0.00087	0	4.6e-05	1	3	0.17	0.15
247	0.7	0	0.27	0.024	0	0.094	0.083
248	0.22	0	0.0072	0.77	3	0.17	0.15
249	0.096	0	0.00042	0.9	3	0.17	0.15
250	0.38	0	0.0055	0.61	3	0.17	0.15
251	6.8e-05	0	0.046	0.95	3	0.17	0.15
252	0	0	0.16	0.84	3	0.17	0.15
253	0	0	0.00034	1	3	0.17	0.15
254	0.0054	0	0.004	0.99	3	0.17	0.15
255	0	0	0.00027	1	3	0.17	0.15
256	0.003	0	2.4e-05	1	3	0.17	0.15
257	0.006	0	0.078	0.92	3	0.17	0.15
258	0	0	0.053	0.95	3	0.17	0.15
259	0	0	0.016	0.98	3	0.17	0.15
260	0	0	0.00068	1	3	0.17	0.15
261	0	0	0.093	0.91	3	0.17	0.15
262	0	0	1.3e-05	1	3	0.17	0.15
263	0	0	7.6e-05	1	3	0.17	0.15
264	3.1e-05	0	0.023	0.98	3	0.17	0.15
265	1	0	0	0	0	0.094	0.083
266	0	0	0	1	3	0.17	0.15
267	0.0027	0	0.039	0.96	3	0.17	0.15
268	0.00044	0	7.3e-06	1	3	0.17	0.15
269	1	0	0	2.8e-05	0	0.094	0.083
270	0.95	0	0.049	0.00052	0	0.094	0.083
271	0.0042	0	3.2e-06	1	3	0.17	0.15
272	0	0	0.0002	1	3	0.17	0.15
273	6.4e-06	0	0.018	0.98	3	0.17	0.15
274	0.0024	0	0.12	0.88	3	0.17	0.15
275	0.96	0	0	0.039	0	0.094	0.083
276	0.00034	0	0.0015	1	3	0.17	0.15
277	0.45	0	9e-06	0.55	3	0.17	0.15
278	0	0	5.4e-05	1	3	0.17	0.15
279	0.6	0	0	0.4	0	0.094	0.083
280	0	0	0	1	3	0.17	0.15
281	0	0	0.29	0.71	3	0.17	0.15
282	0.0097	0	1.7e-05	0.99	3	0.17	0.15
283	1	0	0	3.8e-05	0	0.094	0.083
284	1	0	0	0	0	0.094	0.083
285	1.5e-05	0	0.0078	0.99	3	0.17	0.15
286	0.00072	0	0.026	0.97	3	0.17	0.15
287	1	0	0	0.00051	0	0.094	0.083
288	1	0	0	5.8e-06	0	0.094	0.083
289	1	0	0	0.0014	0	0.094	0.083
290	1	0	0	0	0	0.094	0.083
291	0.93	0	4.1e-06	0.069	0	0.094	0.083
292	9.1e-06	0	0.0085	0.99	3	0.17	0.15
293	1	0	0	0	0	0.094	0.083
294	1	0	0	0	0	0.094	0.083
295	0	0	0.0059	0.99	3	0.17	0.15
296	1	0	0	2.6e-06	0	0.094	0.083
297	1	0	0	0	0	0.094	0.083
298	0.57	0	3.2e-06	0.43	0	0.094	0.083
299	0.014	0	0.11	0.88	3	0.17	0.15
300	1	0	0	0	0	0.094	0.083
301	1	0	0	0	0	0.094	0.083
302	1	0	0	5.2e-05	0	0.094	0.083
303	0	0	6.1e-05	1	3	0.17	0.15
304	0.026	0	0.0032	0.97	3	0.17	0.15
305	0	0	4.1e-05	1	3	0.17	0.15
306	1	0	0	0	0	0.094	0.083
307	0.98	0	0	0.02	0	0.094	0.083
308	0.61	0	0	0.39	0	0.094	0.083
309	1	0	0	0.001	0	0.094	0.083
310	0.092	0	3e-05	0.91	3	0.17	0.15
311	0.0016	0	2.8e-05	1	3	0.17	0.15
312	3.9e-06	0	0.0029	1	3	0.17	0.15
313	0.05	0	0.027	0.92	3	0.17	0.15
314	0.00082	0	3e-05	1	3	0.17	0.15
315	0.002	0	7.4e-05	1	3	0.17	0.15
316	0.29	0	0	0.71	3	0.17	0.15
317	1	0	0	0	0	0.094	0.083
318	0.00014	0	0.0065	0.99	3	0.17	0.15
319	0.0022	0	5.4e-05	1	3	0.17	0.15
320	0.014	0	0.00065	0.98	3	0.17	0.15
321	0	0	0	1	3	0.17	0.15
322	0	0	0	1	3	0.17	0.15
323	0	0	0.39	0.61	3	0.17	0.15
324	0.0022	0	0.0033	0.99	3	0.17	0.15
325	0.0018	0	1.6e-06	1	3	0.17	0.15
326	0	0	0.25	0.75	3	0.17	0.15
327	0	0	0.073	0.93	3	0.17	0.15
328	1	0	0	2.8e-06	0	0.094	0.083
329	0.0023	0	0.00052	1	3	0.17	0.15
330	0	0	0	1	3	0.17	0.15
331	0.99	0	0	0.0072	0	0.094	0.083
332	0.02	0	0.079	0.9	3	0.17	0.15
333	0	0	0	1	3	0.17	0.15
334	0.00075	0	0	1	3	0.17	0.15
335	2.4e-05	0	0	1	3	0.17	0.15
336	0	0	0.013	0.99	3	0.17	0.15
337	0.0083	0	0.008	0.98	3	0.17	0.15
338	1	0	0	0.00082	0	0.094	0.083
339	0	0	0.99	0.011	2	0.24	0.23
340	0	0	0.78	0.22	2	0.24	0.23
341	3.1e-05	0	0	1	3	0.17	0.15
342	0.008	0	0.00011	0.99	3	0.17	0.15
343	0.97	0	0.033	2.6e-05	0	0.094	0.083
344	0.00063	0	7.7e-05	1	3	0.17	0.15
345	0.32	0	0.0029	0.68	3	0.17	0.15
346	0	0	0.031	0.97	3	0.17	0.15
347	0.097	0	0.0002	0.9	3	0.17	0.15
348	0.045	0	6.6e-05	0.95	3	0.17	0.15
349	0.00088	0	0	1	3	0.17	0.15
350	0	0	0.78	0.22	2	0.24	0.23
351	0.00081	0	0.0037	1	3	0.17	0.15
352	4.5e-05	0	0.13	0.87	3	0.17	0.15
353	0.89	0	0.11	0	0	0.094	0.083
354	0.015	0	0.00036	0.98	3	0.17	0.15
355	0.00039	0	0.0057	0.99	3	0.17	0.15
356	2.6e-06	0	0	1	3	0.17	0.15
357	0	0	4.9e-05	1	3	0.17	0.15
358	0	0	0.81	0.19	2	0.24	0.23
359	0	0	0.71	0.29	2	0.24	0.23
360	0	0	0.076	0.92	3	0.17	0.15
361	0	0	0.14	0.86	3	0.17	0.15
362	0	0	1	0.00093	2	0.24	0.23
363	0.98	0	0.023	0.0011	0	0.094	0.083
364	0.63	0	0.018	0.35	0	0.094	0.083
365	1.4e-05	0	0.2	0.8	3	0.17	0.15
366	0.85	0	0.15	3.9e-05	0	0.094	0.083
367	0	0	0.35	0.65	3	0.17	0.15
368	0	0	0.021	0.98	3	0.17	0.15
369	1.4e-05	0	0.015	0.99	3	0.17	0.15
370	0.011	0	0.0023	0.99	3	0.17	0.15
371	0.91	0	2.9e-06	0.094	0	0.094	0.083
372	0.0024	0	0.0019	1	3	0.17	0.15
373	0.00033	0	0.033	0.97	3	0.17	0.15
374	0.0054	0	2e-06	0.99	3	0.17	0.15
375	5.6e-05	0	0.00017	1	3	0.17	0.15
376	5.4e-05	0	2.9e-06	1	3	0.17	0.15
377	0.00043	0	0.074	0.93	3	0.17	0.15
378	0.00041	0	0.00012	1	3	0.17	0.15
379	0.16	0	0.0069	0.84	3	0.17	0.15
380	0.0037	0	0.21	0.78	3	0.17	0.15
381	0.39	0	0.05	0.56	3	0.17	0.15
382	2.4e-06	0	0.00018	1	3	0.17	0.15
383	0	0	0	1	3	0.17	0.15
384	0.84	0	0.096	0.065	0	0.094	0.083
385	0	0	0.00027	1	3	0.17	0.15
386	0.91	0	0.086	0	0	0.094	0.083
387	0	0	0.0084	0.99	3	0.17	0.15
388	0	0	0.0022	1	3	0.17	0.15
389	0.023	0	8.6e-05	0.98	3	0.17	0.15
