SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster	dcf0	dcf1
119	0	0	0.3	0	0.7	0	4	0.24	0.23
120	1.1e-05	0.0096	0.99	0	0	0	2	0.17	0.15
121	0	0	1	0	0	0	2	0.17	0.15
122	0	8.1e-05	1	0	0.00018	0	2	0.17	0.15
123	0.99	0.00043	0.00043	0	0.0071	0	0	0.094	0.083
124	0.82	0.00033	5.1e-05	0	0.18	0	0	0.094	0.083
125	0.022	0.013	0.95	0	0.01	0	2	0.17	0.15
126	0.12	0.065	0.8	0	0.019	0	2	0.17	0.15
127	0.87	0.0045	0.007	0	0.11	0	0	0.094	0.083
128	0.84	0	0	0	0.16	0	0	0.094	0.083
129	0.75	0.039	0.18	0	0.027	0	0	0.094	0.083
130	0.74	0.011	0.19	0	0.058	0	0	0.094	0.083
131	0.92	0.0033	0.015	0	0.063	0	0	0.094	0.083
132	0.98	0	0	0	0.017	0	0	0.094	0.083
133	0.91	0.001	0.0048	0	0.079	0	0	0.094	0.083
134	0.56	0	0	0	0.44	0	0	0.094	0.083
135	0.96	5.6e-05	1.2e-05	0	0.043	0	0	0.094	0.083
136	0	0	0.92	0	0.078	0	2	0.17	0.15
137	1.8e-05	0.00014	0.74	0	0.26	0	2	0.17	0.15
138	0	0	0.24	0	0.76	0	4	0.24	0.23
139	1	0.0002	0.001	0	0	0	0	0.094	0.083
140	0	4e-06	0.93	0	0.072	0	2	0.17	0.15
141	0.37	0	0	0	0.63	0	4	0.24	0.23
142	0.92	0.0058	0.00013	0	0.077	0	0	0.094	0.083
143	0.85	0.00078	0.0027	0	0.14	0	0	0.094	0.083
144	0.78	0.072	0.12	0	0.029	0	0	0.094	0.083
145	0.66	0.02	0.28	0	0.04	0	0	0.094	0.083
146	0	1.6e-05	0.46	0	0.54	0	4	0.24	0.23
147	0.017	0.091	0.89	0	2.7e-05	0	2	0.17	0.15
148	1	0.00018	0	0	0	0	0	0.094	0.083
149	0	0	1	0	0	0	2	0.17	0.15
150	0.0043	0.003	0.99	0	0.00036	0	2	0.17	0.15
151	0.026	0.15	0.82	0	0	0	2	0.17	0.15
152	0.047	0.0046	0.94	0	0.0083	0	2	0.17	0.15
153	0	8.7e-06	1	0	0	0	2	0.17	0.15
154	0.00027	0.003	1	0	0	0	2	0.17	0.15
155	0.0007	0.00047	1	0	0.0036	0	2	0.17	0.15
156	0.027	0.96	0.0077	0	0	0	1	0.17	0.083
157	0	0	0.94	0	0.062	0	2	0.17	0.15
158	0	0.0003	0.96	0	0.042	0	2	0.17	0.15
159	0	0	1	0	4.8e-05	0	2	0.17	0.15
160	0.68	7.6e-06	0	0	0.32	0	0	0.094	0.083
161	0.00032	0.00047	1	0	6e-06	0	2	0.17	0.15
162	0.0029	0.0054	0.95	0	0.043	0	2	0.17	0.15
163	0.00088	0.0014	0.95	0	0.044	0	2	0.17	0.15
164	0	0	1	0	0.00034	0	2	0.17	0.15
165	0	1.4e-05	1	0	0	0	2	0.17	0.15
166	0.0087	0.0018	0.96	0	0.027	0	2	0.17	0.15
167	0.00045	0.00046	0.9	0	0.095	0	2	0.17	0.15
168	0.0048	0.022	0.88	0	0.096	0	2	0.17	0.15
169	0	0	0.95	0	0.047	0	2	0.17	0.15
170	6e-05	0.00029	1	0	0	0	2	0.17	0.15
171	0	0	0	0	1	0	4	0.24	0.23
172	8.3e-06	0.00015	1	0	0.0012	0	2	0.17	0.15
173	0.00025	0.0084	0.96	0	0.027	0	2	0.17	0.15
174	0	0	0.99	0	0.0074	0	2	0.17	0.15
175	1	0.00088	0	0	0.0038	0	0	0.094	0.083
176	0.0042	0.0043	0.99	0	3.1e-05	0	2	0.17	0.15
177	0.0055	0.0039	0.99	0	0.0014	0	2	0.17	0.15
178	0.91	3.5e-05	0	0	0.088	0	0	0.094	0.083
179	0.0046	0.002	0.99	0	0.00019	0	2	0.17	0.15
180	0.29	0	0	0	0.71	0	4	0.24	0.23
181	0.29	0.51	0.2	0	0.00095	0	1	0.17	0.083
182	0	9e-05	0.9	0	0.1	0	2	0.17	0.15
183	0.81	0.00023	0.0031	0	0.19	0	0	0.094	0.083
184	0.0001	0.0036	0.88	0	0.12	0	2	0.17	0.15
185	0.84	0.021	0.075	0	0.066	0	0	0.094	0.083
186	0.79	0	0	0	0.21	0	0	0.094	0.083
187	0.89	0.038	0.038	0	0.035	0	0	0.094	0.083
188	0.27	0	0	0	0.73	0	4	0.24	0.23
189	0.78	0	0	0	0.22	0	0	0.094	0.083
190	0.00056	0.00018	0.98	0	0.022	0	2	0.17	0.15
191	7.4e-06	0.015	0.94	0	0.041	0	2	0.17	0.15
192	1	2.6e-05	0.00087	0	0	0	0	0.094	0.083
193	1	9e-06	0.0025	0	0	0	0	0.094	0.083
194	3.3e-06	0	1	0	5.9e-05	0	2	0.17	0.15
195	2.5e-05	0.015	0.98	0	0.00044	0	2	0.17	0.15
196	0.37	0.00074	0.63	0	5.4e-06	0	2	0.17	0.15
197	0	0	1	0	4.4e-05	0	2	0.17	0.15
198	1.4e-05	0.017	0.98	0	5.4e-05	0	2	0.17	0.15
199	0.0032	0.0067	0.99	0	0.0022	0	2	0.17	0.15
200	1e-05	0.0015	1	0	0	0	2	0.17	0.15
201	0	1.2e-05	1	0	0.00034	0	2	0.17	0.15
202	1	0.00017	6.9e-05	0	0	0	0	0.094	0.083
203	0.98	0.0029	0.013	0	0	0	0	0.094	0.083
204	4.3e-05	0.0015	0.99	0	0.012	0	2	0.17	0.15
205	5e-06	7.6e-05	1	0	0	0	2	0.17	0.15
206	0.00084	0.86	0.14	0	0	0	1	0.17	0.083
207	0.55	0.00067	0.45	0	0	0	0	0.094	0.083
208	0.23	0.0012	0.77	0	0.00022	0	2	0.17	0.15
209	0	0	0	0	0	1	5	0.78	0
210	0.00077	0.016	0.95	0	0.037	0	2	0.17	0.15
211	0.89	0.064	0.048	0	0	0	0	0.094	0.083
212	0	2.2e-05	1	0	0	0	2	0.17	0.15
213	0.28	0.0024	0.72	0	0	0	2	0.17	0.15
214	0.76	0.0013	0.24	0	0	0	0	0.094	0.083
215	0.00053	0.019	0.98	0	6e-05	0	2	0.17	0.15
216	1	1.2e-06	2.6e-06	0	0	0	0	0.094	0.083
217	1	0.0002	1.5e-05	0	0	0	0	0.094	0.083
218	1	0.00088	0.0035	0	0	0	0	0.094	0.083
219	1	2.9e-06	0	0	0	0	0	0.094	0.083
220	1	0.00029	2.5e-05	0	0	0	0	0.094	0.083
221	2.4e-06	1.6e-06	1	0	0.0018	0	2	0.17	0.15
222	0.27	0.00063	0.73	0	0	0	2	0.17	0.15
223	0	0	0.98	0	0.016	0	2	0.17	0.15
224	0.88	0.12	0.00012	0	0	0	0	0.094	0.083
225	1	0.00052	2.6e-06	0	0	0	0	0.094	0.083
226	1	0.00021	2.5e-05	0	0	0	0	0.094	0.083
227	1.6e-06	3e-05	1	0	1.3e-06	0	2	0.17	0.15
228	0.00023	0.00012	1	0	2e-06	0	2	0.17	0.15
229	0	0.0045	1	0	0	0	2	0.17	0.15
230	1	0	0	0	0	0	0	0.094	0.083
231	0.00011	0.003	0.98	0	0.016	0	2	0.17	0.15
232	1	0.0013	6.6e-05	0	0	0	0	0.094	0.083
233	1	0.0038	9.2e-06	0	0	0	0	0.094	0.083
234	0.97	0.0091	0.023	0	0	0	0	0.094	0.083
235	1.6e-05	1.4e-05	1	0	1.6e-06	0	2	0.17	0.15
236	1	0.0009	0	0	0	0	0	0.094	0.083
237	1	0	0	0	0	0	0	0.094	0.083
238	1	0.0027	2.7e-06	0	0	0	0	0.094	0.083
239	0.93	0.063	0.0049	0	0	0	0	0.094	0.083
240	0.012	0.33	0.66	0	1.2e-06	0	2	0.17	0.15
241	0	0.00061	1	0	0.0008	0	2	0.17	0.15
242	4.8e-05	0.00038	0.61	0	0.39	0	2	0.17	0.15
243	1	0	0	0	0	0	0	0.094	0.083
244	1	2.2e-05	0	0	0	0	0	0.094	0.083
245	0	0.029	0.97	0	8.3e-06	0	2	0.17	0.15
246	0.00087	0.00046	1	0	4.9e-05	0	2	0.17	0.15
247	0.69	3.9e-05	0.024	0	0.29	0	0	0.094	0.083
248	0.18	0.22	0.6	0	0.006	0	2	0.17	0.15
249	0.095	0.015	0.89	0	0.00044	0	2	0.17	0.15
250	0.38	0.003	0.61	0	0.0059	0	2	0.17	0.15
251	6.8e-05	9.9e-05	0.95	0	0.049	0	2	0.17	0.15
252	0	0	0.83	0	0.17	0	2	0.17	0.15
253	0	0	1	0	0.00037	0	2	0.17	0.15
254	0.0053	0.025	0.97	0	0.0042	0	2	0.17	0.15
255	0	0.011	0.99	0	0.00029	0	2	0.17	0.15
256	0.003	0.0016	1	0	2.5e-05	0	2	0.17	0.15
257	0.0059	0.0092	0.9	0	0.082	0	2	0.17	0.15
258	0	1.3e-05	0.94	0	0.057	0	2	0.17	0.15
259	0	0.0002	0.98	0	0.017	0	2	0.17	0.15
260	0	2.5e-05	1	0	0.00073	0	2	0.17	0.15
261	0	0	0.9	0	0.099	0	2	0.17	0.15
262	0	0.00024	1	0	1.4e-05	0	2	0.17	0.15
263	0	0.046	0.95	0	7.8e-05	0	2	0.17	0.15
264	3e-05	0.013	0.96	0	0.024	0	2	0.17	0.15
265	1	1.4e-05	0	0	0	0	0	0.094	0.083
266	0	1.4e-06	1	0	0	0	2	0.17	0.15
267	0.0027	0.0038	0.95	0	0.041	0	2	0.17	0.15
268	0.00044	0.0016	1	0	7.8e-06	0	2	0.17	0.15
269	1	0.0017	2.7e-05	0	0	0	0	0.094	0.083
270	0.94	0.0039	0.00051	0	0.052	0	0	0.094	0.083
271	0.004	0.047	0.95	0	3.3e-06	0	2	0.17	0.15
272	0	0	1	0	0.00021	0	2	0.17	0.15
273	6.4e-06	0.00023	0.98	0	0.019	0	2	0.17	0.15
274	0.0024	0.00097	0.87	0	0.12	0	2	0.17	0.15
275	0.96	0.00096	0.039	0	0	0	0	0.094	0.083
276	0.00035	0.00059	1	0	0.0016	0	2	0.17	0.15
277	0.42	0.069	0.51	0	9e-06	0	2	0.17	0.15
278	0	6.6e-05	1	0	5.8e-05	0	2	0.17	0.15
279	0.5	0.17	0.33	0	0	0	0	0.094	0.083
280	0	3.8e-06	1	0	0	0	2	0.17	0.15
281	0	2.7e-05	0.7	0	0.3	0	2	0.17	0.15
282	0.0097	0.0019	0.99	0	1.9e-05	0	2	0.17	0.15
283	1	0.00031	3.8e-05	0	0	0	0	0.094	0.083
284	1	1.7e-06	0	0	0	0	0	0.094	0.083
285	1.5e-05	0.0076	0.98	0	0.0084	0	2	0.17	0.15
286	0.00072	0.005	0.97	0	0.027	0	2	0.17	0.15
287	0.94	0.062	0.00047	0	0	0	0	0.094	0.083
288	1	8e-05	5.8e-06	0	0	0	0	0.094	0.083
289	1	0.0018	0.0014	0	0	0	0	0.094	0.083
290	1	0	0	0	0	0	0	0.094	0.083
291	0.91	0.021	0.067	0	4.3e-06	0	0	0.094	0.083
292	9.1e-06	0.006	0.98	0	0.009	0	2	0.17	0.15
293	1	1.5e-05	0	0	0	0	0	0.094	0.083
294	1	0	0	0	0	0	0	0.094	0.083
295	0	2.5e-06	0.99	0	0.0064	0	2	0.17	0.15
296	1	1.5e-05	2.6e-06	0	0	0	0	0.094	0.083
297	1	6.4e-06	0	0	0	0	0	0.094	0.083
298	0.34	0.4	0.26	0	2.1e-06	0	1	0.17	0.083
299	0.013	0.041	0.84	0	0.11	0	2	0.17	0.15
300	1	1.1e-05	0	0	0	0	0	0.094	0.083
301	1	9e-05	0	0	0	0	0	0.094	0.083
302	0.99	0.005	5.2e-05	0	0	0	0	0.094	0.083
303	0	0.0018	1	0	6.6e-05	0	2	0.17	0.15
304	0.026	0.0011	0.97	0	0.0035	0	2	0.17	0.15
305	0	0.00041	1	0	4.4e-05	0	2	0.17	0.15
306	1	0.0023	0	0	0	0	0	0.094	0.083
307	0.98	0.0026	0.02	0	0	0	0	0.094	0.083
308	0.6	0.024	0.38	0	0	0	0	0.094	0.083
309	0.93	0.068	0.00093	0	0	0	0	0.094	0.083
310	0.072	0.22	0.71	0	2.5e-05	0	2	0.17	0.15
311	0.0016	0.015	0.98	0	2.9e-05	0	2	0.17	0.15
312	3.9e-06	0.00019	1	0	0.0031	0	2	0.17	0.15
313	0.044	0.12	0.81	0	0.026	0	2	0.17	0.15
314	0.00082	0.012	0.99	0	3.2e-05	0	2	0.17	0.15
315	0.002	0.0021	1	0	7.9e-05	0	2	0.17	0.15
316	0.042	0.85	0.1	0	0	0	1	0.17	0.083
317	1	2.6e-05	0	0	0	0	0	0.094	0.083
318	0.00014	0.018	0.98	0	0.0068	0	2	0.17	0.15
319	0.0022	0.038	0.96	0	5.6e-05	0	2	0.17	0.15
320	0.014	0.044	0.94	0	0.00066	0	2	0.17	0.15
321	0	2.6e-06	1	0	0	0	2	0.17	0.15
322	0	1.5e-06	1	0	0	0	2	0.17	0.15
323	0	3.6e-06	0.59	0	0.41	0	2	0.17	0.15
324	0.0022	0.002	0.99	0	0.0035	0	2	0.17	0.15
325	0.0018	5.3e-06	1	0	1.7e-06	0	2	0.17	0.15
326	0	1.9e-06	0.73	0	0.27	0	2	0.17	0.15
327	0	0.00025	0.92	0	0.078	0	2	0.17	0.15
328	1	2.8e-05	2.8e-06	0	0	0	0	0.094	0.083
329	7.5e-05	0.97	0.032	0	1.8e-05	0	1	0.17	0.083
330	0	2.5e-06	1	0	0	0	2	0.17	0.15
331	0.91	0.085	0.0066	0	0	0	0	0.094	0.083
332	0.02	0.027	0.87	0	0.082	0	2	0.17	0.15
333	0	0.0001	1	0	0	0	2	0.17	0.15
334	0.00075	0.00024	1	0	0	0	2	0.17	0.15
335	2.4e-05	9.4e-05	1	0	0	0	2	0.17	0.15
336	0	0.00052	0.99	0	0.014	0	2	0.17	0.15
337	0.0083	0.0059	0.98	0	0.0085	0	2	0.17	0.15
338	1	0.0011	0.00081	0	0	0	0	0.094	0.083
339	0	0	0.0099	0	0.99	0	4	0.24	0.23
340	0	2e-06	0.21	0	0.79	0	4	0.24	0.23
341	1.6e-05	0.47	0.53	0	0	0	2	0.17	0.15
342	0.008	0.0016	0.99	0	0.00012	0	2	0.17	0.15
343	0.96	0.0011	2.6e-05	0	0.036	0	0	0.094	0.083
344	0.00063	0.00051	1	0	8.2e-05	0	2	0.17	0.15
345	0.32	0.017	0.66	0	0.003	0	2	0.17	0.15
346	0	0.00036	0.97	0	0.033	0	2	0.17	0.15
347	0.095	0.02	0.88	0	0.00021	0	2	0.17	0.15
348	0.041	0.1	0.86	0	6.4e-05	0	2	0.17	0.15
349	0.00088	0.0081	0.99	0	0	0	2	0.17	0.15
350	0	4.3e-06	0.21	0	0.79	0	4	0.24	0.23
351	0.00081	0.00072	0.99	0	0.004	0	2	0.17	0.15
352	4.5e-05	0.002	0.87	0	0.13	0	2	0.17	0.15
353	0.88	0.0024	0	0	0.12	0	0	0.094	0.083
354	0.01	0.32	0.67	0	0.00026	0	2	0.17	0.15
355	0.00039	0.0059	0.99	0	0.0061	0	2	0.17	0.15
356	2.6e-06	0.00097	1	0	0	0	2	0.17	0.15
357	0	0	1	0	5.2e-05	0	2	0.17	0.15
358	0	0	0.18	0	0.82	0	4	0.24	0.23
359	0	0	0.28	0	0.72	0	4	0.24	0.23
360	0	0	0.92	0	0.082	0	2	0.17	0.15
361	0	0	0.85	0	0.15	0	2	0.17	0.15
362	0	0	0.00086	0	1	0	4	0.24	0.23
363	0.96	0.015	0.0011	0	0.024	0	0	0.094	0.083
364	0.62	0.02	0.34	0	0.019	0	0	0.094	0.083
365	1.4e-05	0.0005	0.78	0	0.22	0	2	0.17	0.15
366	0.84	0.0012	3.8e-05	0	0.15	0	0	0.094	0.083
367	0	0.00024	0.64	0	0.36	0	2	0.17	0.15
368	0	0	0.98	0	0.022	0	2	0.17	0.15
369	1.4e-05	1e-05	0.98	0	0.016	0	2	0.17	0.15
370	0.011	0.0085	0.98	0	0.0024	0	2	0.17	0.15
371	0.89	0.022	0.091	0	3e-06	0	0	0.094	0.083
372	0.0023	0.072	0.92	0	0.0019	0	2	0.17	0.15
373	0.00033	0.00078	0.96	0	0.035	0	2	0.17	0.15
374	0.0055	0.00037	0.99	0	2.1e-06	0	2	0.17	0.15
375	5.6e-05	0.0053	0.99	0	0.00018	0	2	0.17	0.15
376	5e-05	0.082	0.92	0	2.9e-06	0	2	0.17	0.15
377	0.00042	0.0054	0.92	0	0.079	0	2	0.17	0.15
378	0.0004	0.039	0.96	0	0.00012	0	2	0.17	0.15
379	0.15	0.022	0.82	0	0.0072	0	2	0.17	0.15
380	0.0037	0.0058	0.77	0	0.22	0	2	0.17	0.15
381	0.39	0.0034	0.56	0	0.053	0	2	0.17	0.15
382	2.4e-06	0.00062	1	0	0.00019	0	2	0.17	0.15
383	0	2.5e-05	1	0	0	0	2	0.17	0.15
384	0.83	0.0062	0.064	0	0.1	0	0	0.094	0.083
385	0	6.4e-06	1	0	0.00029	0	2	0.17	0.15
386	0.91	0	0	0	0.092	0	0	0.094	0.083
387	0	0.00011	0.99	0	0.009	0	2	0.17	0.15
388	0	0.014	0.98	0	0.0023	0	2	0.17	0.15
389	0.023	0.0051	0.97	0	9.2e-05	0	2	0.17	0.15
