SNV	cluster0	cluster1	cluster	dcf0	dcf1
210	0.00077	1	1	0.17	0.15
211	0.95	0.053	0	0.094	0.083
212	0	1	1	0.17	0.15
213	0.27	0.73	1	0.17	0.15
214	0.75	0.25	0	0.094	0.083
215	0.00051	1	1	0.17	0.15
216	1	2.8e-06	0	0.094	0.083
217	1	1.6e-05	0	0.094	0.083
218	1	0.0037	0	0.094	0.083
219	1	0	0	0.094	0.083
220	1	2.6e-05	0	0.094	0.083
221	2.3e-06	1	1	0.17	0.15
222	0.26	0.74	1	0.17	0.15
223	0	1	1	0.17	0.15
224	1	0.00014	0	0.094	0.083
225	1	2.7e-06	0	0.094	0.083
226	1	2.6e-05	0	0.094	0.083
227	1.5e-06	1	1	0.17	0.15
228	0.00022	1	1	0.17	0.15
229	0	1	1	0.17	0.15
230	1	0	0	0.094	0.083
231	0.0001	1	1	0.17	0.15
232	1	6.9e-05	0	0.094	0.083
233	1	9.7e-06	0	0.094	0.083
234	0.98	0.024	0	0.094	0.083
235	1.5e-05	1	1	0.17	0.15
236	1	0	0	0.094	0.083
237	1	0	0	0.094	0.083
238	1	2.8e-06	0	0.094	0.083
239	0.99	0.0055	0	0.094	0.083
240	0.018	0.98	1	0.17	0.15
241	0	1	1	0.17	0.15
242	7.5e-05	1	1	0.17	0.15
243	1	0	0	0.094	0.083
244	1	0	0	0.094	0.083
245	0	1	1	0.17	0.15
246	0.00083	1	1	0.17	0.15
247	0.97	0.035	0	0.094	0.083
248	0.22	0.78	1	0.17	0.15
249	0.093	0.91	1	0.17	0.15
250	0.37	0.63	1	0.17	0.15
251	6.9e-05	1	1	0.17	0.15
252	0	1	1	0.17	0.15
253	0	1	1	0.17	0.15
254	0.0052	0.99	1	0.17	0.15
255	0	1	1	0.17	0.15
256	0.0028	1	1	0.17	0.15
257	0.0062	0.99	1	0.17	0.15
258	0	1	1	0.17	0.15
259	0	1	1	0.17	0.15
260	0	1	1	0.17	0.15
261	0	1	1	0.17	0.15
262	0	1	1	0.17	0.15
263	0	1	1	0.17	0.15
264	3e-05	1	1	0.17	0.15
265	1	0	0	0.094	0.083
266	0	1	1	0.17	0.15
267	0.0027	1	1	0.17	0.15
268	0.00042	1	1	0.17	0.15
269	1	2.9e-05	0	0.094	0.083
270	1	0.00057	0	0.094	0.083
271	0.004	1	1	0.17	0.15
272	0	1	1	0.17	0.15
273	6.2e-06	1	1	0.17	0.15
274	0.0026	1	1	0.17	0.15
275	0.96	0.041	0	0.094	0.083
276	0.00033	1	1	0.17	0.15
277	0.44	0.56	1	0.17	0.15
278	0	1	1	0.17	0.15
279	0.59	0.41	0	0.094	0.083
280	0	1	1	0.17	0.15
281	0	1	1	0.17	0.15
282	0.0093	0.99	1	0.17	0.15
283	1	4e-05	0	0.094	0.083
284	1	0	0	0.094	0.083
285	1.4e-05	1	1	0.17	0.15
286	0.00071	1	1	0.17	0.15
287	1	0.00053	0	0.094	0.083
288	1	6.1e-06	0	0.094	0.083
289	1	0.0014	0	0.094	0.083
290	1	0	0	0.094	0.083
291	0.93	0.072	0	0.094	0.083
292	8.8e-06	1	1	0.17	0.15
293	1	0	0	0.094	0.083
294	1	0	0	0.094	0.083
295	0	1	1	0.17	0.15
296	1	2.7e-06	0	0.094	0.083
297	1	0	0	0.094	0.083
298	0.56	0.44	0	0.094	0.083
299	0.015	0.98	1	0.17	0.15
300	1	0	0	0.094	0.083
301	1	0	0	0.094	0.083
302	1	5.5e-05	0	0.094	0.083
303	0	1	1	0.17	0.15
304	0.025	0.98	1	0.17	0.15
305	0	1	1	0.17	0.15
306	1	0	0	0.094	0.083
307	0.98	0.021	0	0.094	0.083
308	0.6	0.4	0	0.094	0.083
309	1	0.0011	0	0.094	0.083
310	0.088	0.91	1	0.17	0.15
311	0.0016	1	1	0.17	0.15
312	3.7e-06	1	1	0.17	0.15
313	0.049	0.95	1	0.17	0.15
314	0.00079	1	1	0.17	0.15
315	0.0019	1	1	0.17	0.15
316	0.28	0.72	1	0.17	0.15
317	1	0	0	0.094	0.083
318	0.00013	1	1	0.17	0.15
319	0.0021	1	1	0.17	0.15
320	0.014	0.99	1	0.17	0.15
321	0	1	1	0.17	0.15
322	0	1	1	0.17	0.15
323	0	1	1	0.17	0.15
324	0.0021	1	1	0.17	0.15
325	0.0017	1	1	0.17	0.15
326	0	1	1	0.17	0.15
327	0	1	1	0.17	0.15
328	1	3e-06	0	0.094	0.083
329	0.0022	1	1	0.17	0.15
330	0	1	1	0.17	0.15
331	0.99	0.0075	0	0.094	0.083
332	0.021	0.98	1	0.17	0.15
333	0	1	1	0.17	0.15
334	0.00072	1	1	0.17	0.15
335	2.3e-05	1	1	0.17	0.15
336	0	1	1	0.17	0.15
337	0.008	0.99	1	0.17	0.15
338	1	0.00085	0	0.094	0.083
339	0	1	1	0.17	0.15
340	0	1	1	0.17	0.15
341	2.9e-05	1	1	0.17	0.15
342	0.0077	0.99	1	0.17	0.15
343	1	2.8e-05	0	0.094	0.083
344	0.0006	1	1	0.17	0.15
345	0.31	0.69	1	0.17	0.15
346	0	1	1	0.17	0.15
347	0.093	0.91	1	0.17	0.15
348	0.043	0.96	1	0.17	0.15
349	0.00084	1	1	0.17	0.15
350	0	1	1	0.17	0.15
351	0.00077	1	1	0.17	0.15
352	4.9e-05	1	1	0.17	0.15
353	1	0	0	0.094	0.083
354	0.014	0.99	1	0.17	0.15
355	0.00038	1	1	0.17	0.15
356	2.5e-06	1	1	0.17	0.15
357	0	1	1	0.17	0.15
358	0	1	1	0.17	0.15
359	0	1	1	0.17	0.15
360	0	1	1	0.17	0.15
361	0	1	1	0.17	0.15
362	0	1	1	0.17	0.15
363	1	0.0012	0	0.094	0.083
364	0.63	0.37	0	0.094	0.083
365	1.7e-05	1	1	0.17	0.15
366	1	4.7e-05	0	0.094	0.083
367	0	1	1	0.17	0.15
368	0	1	1	0.17	0.15
369	1.4e-05	1	1	0.17	0.15
370	0.011	0.99	1	0.17	0.15
371	0.9	0.097	0	0.094	0.083
372	0.0023	1	1	0.17	0.15
373	0.00033	1	1	0.17	0.15
374	0.0052	0.99	1	0.17	0.15
375	5.4e-05	1	1	0.17	0.15
376	5.2e-05	1	1	0.17	0.15
377	0.00044	1	1	0.17	0.15
378	0.0004	1	1	0.17	0.15
379	0.15	0.85	1	0.17	0.15
380	0.0045	1	1	0.17	0.15
381	0.4	0.6	1	0.17	0.15
382	2.3e-06	1	1	0.17	0.15
383	0	1	1	0.17	0.15
384	0.92	0.075	0	0.094	0.083
385	0	1	1	0.17	0.15
386	1	0	0	0.094	0.083
387	0	1	1	0.17	0.15
388	0	1	1	0.17	0.15
389	0.022	0.98	1	0.17	0.15
