SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster	dcf0	dcf1
21	0.15	1e-06	0.37	0.014	0.08	0	0	0.37	0	0.024	2	0.11	0.1
22	0.65	0.00044	0.00029	0.0042	0.35	0.0017	0	0.00029	0	0	0	0.17	0.15
23	0.55	0.0035	0.03	0.069	0.3	0.011	0	0.03	0	0.0087	0	0.17	0.15
24	0.65	0	0.0013	9.3e-06	0.35	0	0	0.0013	0	0	0	0.17	0.15
25	0.62	6.3e-05	0.0092	0.026	0.33	1.9e-06	0	0.0092	0	0	0	0.17	0.15
26	0.65	0.00036	0	3.5e-05	0.35	0.0015	0	0	0	0	0	0.17	0.15
27	0.62	0.0008	0.005	0.039	0.33	3.9e-05	0	0.005	0	1.4e-06	0	0.17	0.15
28	0.65	0	0	3.1e-06	0.35	0.0073	0	0	0	0	0	0.17	0.15
29	6.1e-06	0	0.041	0.00014	3.3e-06	0	0	0.041	0	0.92	9	0.076	0.067
30	0.00074	0	0.032	0.00011	0.0004	0	0	0.032	0	0.93	9	0.076	0.067
31	0.0098	0	0.38	0.0013	0.0052	0	0	0.38	0	0.23	2	0.11	0.1
32	0	0	0.00014	0	0	0	0	0.00014	0	1	9	0.076	0.067
33	0.21	0.038	0.012	0.61	0.11	9.4e-05	0	0.012	0	0.00036	3	0.17	0.083
34	0.65	0	0.00019	3.2e-05	0.35	7.7e-06	0	0.00019	0	0	0	0.17	0.15
35	0.65	2.5e-06	4.3e-05	4.9e-05	0.35	0.0013	0	4.3e-05	0	0	0	0.17	0.15
36	0.064	3e-05	0.16	0.02	0.034	5e-06	0	0.16	0	0.56	9	0.076	0.067
37	0.59	0.00059	0.016	0.057	0.32	8.6e-05	0	0.016	0	5.8e-05	0	0.17	0.15
38	0.059	3.6e-06	0.2	0.0089	0.032	1.5e-06	0	0.2	0	0.49	9	0.076	0.067
39	4.5e-05	0	0.021	0.00027	2.4e-05	0	0	0.021	0	0.96	9	0.076	0.067
40	0.65	0	0.00042	0.00026	0.35	0	0	0.00042	0	0	0	0.17	0.15
41	0.64	1.4e-05	0.0061	0.0021	0.34	0.00016	0	0.0061	0	4.5e-06	0	0.17	0.15
42	0.61	9e-05	0.02	0.0053	0.33	0.0093	0	0.02	0	0.0018	0	0.17	0.15
43	0.61	0.00017	0.022	0.015	0.33	0.0014	0	0.022	0	0.00069	0	0.17	0.15
44	0.1	0.00064	0.15	0.14	0.054	1.8e-05	0	0.15	0	0.41	9	0.076	0.067
45	0.026	0	0.47	0.011	0.014	0	0	0.47	0	0.015	2	0.11	0.1
46	0.34	0.0054	0.00012	0.0051	0.18	0.47	0	0.00012	7.9e-05	0	5	0.24	0.23
47	0.65	2.4e-06	0.00064	0.00017	0.35	0.00094	0	0.00064	0	0	0	0.17	0.15
48	2.1e-06	0	0.019	6.4e-05	1.1e-06	0	0	0.019	0	0.96	9	0.076	0.067
49	0	0	0.002	0	0	0	0	0.002	0	1	9	0.076	0.067
50	0.041	7.3e-05	0.13	0.045	0.022	2.6e-06	0	0.13	0	0.63	9	0.076	0.067
51	0	0	0.021	3.8e-05	0	0	0	0.021	0	0.96	9	0.076	0.067
52	0.65	0	0.0012	7.9e-06	0.35	4e-05	0	0.0012	0	0	0	0.17	0.15
53	0.53	0.014	0.013	0.13	0.29	0.011	0	0.013	0	0.001	0	0.17	0.15
54	0.61	3.1e-05	0.027	0.0078	0.33	0.00011	0	0.027	0	0.00019	0	0.17	0.15
55	0	0	0.0041	0	0	0	0	0.0041	0	0.99	9	0.076	0.067
56	0.58	0.087	0	0.028	0.31	2.2e-05	0	0	0	0	0	0.17	0.15
57	0.37	0.00068	0.12	0.085	0.2	0.00059	0	0.12	0	0.11	0	0.17	0.15
58	0	0.0071	0.0026	0	0	3.2e-06	0	0.0026	0	0.99	9	0.076	0.067
59	0.55	0.00044	0.034	0.092	0.29	1.9e-05	0	0.034	0	0.00054	0	0.17	0.15
60	1.1e-05	0.0017	0.054	0.002	5.8e-06	0	0	0.054	0	0.89	9	0.076	0.067
61	0.0035	0.00059	0.13	0.12	0.0019	0	0	0.13	0	0.62	9	0.076	0.067
62	0.65	1.9e-05	0.00089	0.00097	0.35	0.0004	0	0.00089	0	0	0	0.17	0.15
63	0.077	9.4e-06	0.27	0.028	0.041	0	0	0.27	0	0.32	9	0.076	0.067
64	0	0	0.0021	3.5e-06	0	0	0	0.0021	0	1	9	0.076	0.067
65	0.22	0.004	0.073	0.51	0.12	8.2e-06	0	0.073	0	0.0071	3	0.17	0.083
66	9.1e-05	0	0.092	0.00012	4.9e-05	0	0	0.092	0	0.82	9	0.076	0.067
67	0.036	2.3e-05	0.32	0.14	0.019	0	0	0.32	0	0.15	2	0.11	0.1
68	0	0	0.00042	0	0	0	0	0.00042	0	1	9	0.076	0.067
69	0.65	1.1e-05	0.00072	0.0021	0.35	2.6e-06	0	0.00072	0	0	0	0.17	0.15
70	1.9e-05	0	0.03	0.0001	1e-05	0	0	0.03	0	0.94	9	0.076	0.067
71	8.8e-05	0	0.073	0.00066	4.7e-05	0	0	0.073	0	0.85	9	0.076	0.067
72	0.59	0.0096	0.00042	0.017	0.32	0.059	0	0.00042	0	0	0	0.17	0.15
73	0.65	0	5.8e-06	3e-05	0.35	0	0	5.8e-06	0	0	0	0.17	0.15
74	0.39	0.00042	0.12	0.13	0.21	6.2e-05	0	0.12	0	0.024	0	0.17	0.15
75	0.6	0.0016	0.0094	0.035	0.32	0.021	0	0.0094	0.0009	0.0013	0	0.17	0.15
76	0.63	5.9e-05	0.00056	0.00097	0.34	0.026	0	0.00056	0.00038	0	0	0.17	0.15
77	0.037	2.8e-06	0.22	0.024	0.02	0.053	0	0.22	0	0.42	9	0.076	0.067
78	0.65	2.3e-06	0	2e-05	0.35	0.0031	0	0	2e-06	0	0	0.17	0.15
79	0.62	4.3e-05	7.7e-05	0.00045	0.33	0.046	0	7.7e-05	0.00047	0	0	0.17	0.15
80	0.65	0	0.00085	0.0004	0.35	0	0	0.00085	0	0	0	0.17	0.15
81	0.61	6.7e-06	0.019	0.0012	0.33	0.02	0	0.019	0.00019	0.0057	0	0.17	0.15
82	0.62	0.034	0	0.013	0.33	3.9e-05	0	0	0	0	0	0.17	0.15
83	0.64	1.1e-06	0.00025	5.2e-05	0.34	0.02	0	0.00025	8.9e-05	0	0	0.17	0.15
84	0.57	4.3e-05	0.044	0.0082	0.31	0.0055	0	0.044	1.7e-05	0.015	0	0.17	0.15
85	0	0	0.0027	0	0	0	0	0.0027	0	0.99	9	0.076	0.067
86	0.65	0	0.00015	3.6e-06	0.35	0	0	0.00015	0	0	0	0.17	0.15
87	0.65	0	0.00028	2.7e-05	0.35	0	0	0.00028	0	0	0	0.17	0.15
88	0	0	1.2e-05	0	0	0	0	1.2e-05	0	1	9	0.076	0.067
89	0.65	0	3.3e-05	1.3e-05	0.35	0.0029	0	3.3e-05	0	0	0	0.17	0.15
90	0.0047	0.00021	0.016	0.96	0.0025	0	0	0.016	0	3.9e-05	3	0.17	0.083
91	0.65	0	2.2e-05	0	0.35	3.8e-06	0	2.2e-05	0	0	0	0.17	0.15
92	0.64	0.00032	0	0.003	0.34	0.0089	0	0	0	0	0	0.17	0.15
93	0.61	0.00037	0.00036	0.002	0.33	0.058	0	0.00036	1.6e-06	0	0	0.17	0.15
94	0.00029	0	0	0	0.00016	0.06	0	0	0.94	0	8	0.46	0.38
95	0.062	0	0	0	0.033	0.9	0	0	0	0	5	0.24	0.23
96	0.0072	0	0	0	0.0039	0.99	0	0	0.00034	0	5	0.24	0.23
97	0.64	0	0	0	0.35	0.00045	0	0	0.011	0	0	0.17	0.15
98	0.25	0	0	0	0.13	0.6	0	0	0.019	0	5	0.24	0.23
99	0.55	0	0	0	0.3	0.14	0	0	0.012	0	0	0.17	0.15
100	0.39	8.5e-06	0	3.8e-06	0.21	0.4	0	0	0	0	5	0.24	0.23
101	0.51	1.3e-05	4.6e-05	7.8e-05	0.28	0.21	0	4.6e-05	4.9e-05	0	0	0.17	0.15
102	0.65	0.00014	0	2.6e-05	0.35	0.0041	0	0	0	0	0	0.17	0.15
103	0.079	0	0	0	0.042	0.87	0	0	0.0042	0	5	0.24	0.23
104	0.12	2.1e-06	0.32	0.016	0.064	0.03	0	0.32	0	0.14	2	0.11	0.1
105	0.045	0.0018	0.13	0.01	0.024	0.14	0	0.13	0	0.52	9	0.076	0.067
106	0.65	0	0	0	0.35	0.0052	0	0	0.00028	0	0	0.17	0.15
107	5.5e-06	0.00044	0.0079	0.0002	0	0.11	0	0.0079	0	0.87	9	0.076	0.067
108	0.65	0	5.9e-06	0	0.35	0.0027	0	5.9e-06	3e-06	0	0	0.17	0.15
109	0.38	0.00039	0.15	0.07	0.2	0.012	0	0.15	0	0.034	0	0.17	0.15
110	0	0	0.00034	2.4e-06	0	0.034	0	0.00034	0	0.97	9	0.076	0.067
111	0.64	0.0012	0.00078	0.0097	0.34	0.011	0	0.00078	0.00014	0	0	0.17	0.15
112	0.6	0	0	0	0.32	0.069	0	0	0.014	0	0	0.17	0.15
113	0.43	0	0	0	0.23	0.3	0	0	0.035	0	0	0.17	0.15
114	0.59	0	0	0	0.32	0.084	0	0	0.0079	0	0	0.17	0.15
115	0.65	0	0	0	0.35	0.0039	0	0	0.003	0	0	0.17	0.15
116	0.65	0	0.00051	1.4e-05	0.35	0.00012	0	0.00051	0	0	0	0.17	0.15
117	0.65	0	0	0	0.35	0.00024	0	0	0	0	0	0.17	0.15
118	0.65	0	0	0	0.35	3.9e-05	0	0	0.0076	0	0	0.17	0.15
119	0.23	0	0	0	0.12	0.59	0	0	0.053	0	5	0.24	0.23
120	0.64	6e-06	0.001	0.0097	0.35	0	0	0.001	0	0	0	0.17	0.15
121	0.65	0	0	0	0.35	0	0	0	0	0	0	0.17	0.15
122	0.65	4e-05	0	8.2e-05	0.35	0.00013	0	0	0	0	0	0.17	0.15
123	0.00028	0.00021	0.49	0.00044	0.00015	0.0049	0	0.49	0	0.0055	2	0.11	0.1
124	1.9e-05	0	0.012	0.00019	1e-05	0.07	0	0.012	0	0.91	9	0.076	0.067
125	0.62	0.00027	0.014	0.014	0.33	0.0072	0	0.014	0.00014	0.0017	0	0.17	0.15
126	0.53	0.0015	0.035	0.068	0.28	0.013	0	0.035	0.00039	0.034	0	0.17	0.15
127	0.0049	0	0.066	0.0049	0.0026	0.085	0	0.066	0	0.77	9	0.076	0.067
128	0	0	0.0072	0	0	0.12	0	0.0072	0	0.87	9	0.076	0.067
129	0.17	2.3e-05	0.22	0.056	0.089	0.026	0	0.22	0	0.21	2	0.11	0.1
130	0.17	8.3e-06	0.17	0.014	0.092	0.055	0	0.17	0	0.32	9	0.076	0.067
131	0.017	0	0.2	0.0059	0.0093	0.077	0	0.2	0	0.49	9	0.076	0.067
132	0	0	0.22	8.8e-06	0	0.092	0	0.22	0	0.47	9	0.076	0.067
133	0.0059	0	0.19	0.002	0.0032	0.1	0	0.19	0	0.51	9	0.076	0.067
134	0	0	0.00074	0	0	0.1	0	0.00074	0	0.89	9	0.076	0.067
135	2.5e-05	0	0.21	0.00019	1.3e-05	0.098	0	0.21	0	0.48	9	0.076	0.067
136	0.61	0	0	0	0.33	0.056	0	0	0.0011	0	0	0.17	0.15
137	0.52	3.9e-05	6.8e-05	0.00015	0.28	0.2	0	6.8e-05	0.00026	0	0	0.17	0.15
138	0.2	0	0	0	0.11	0.69	0	0	0	0	5	0.24	0.23
139	0.0016	0	0.23	0.00048	0.00086	0	0	0.23	0	0.53	9	0.076	0.067
140	0.62	5.4e-06	0	4.2e-06	0.33	0.052	0	0	0	0	0	0.17	0.15
141	0	0	4.3e-05	0	0	0.057	0	4.3e-05	0	0.94	9	0.076	0.067
142	6.6e-05	0	0.025	0.0046	3.6e-05	0.042	0	0.025	0	0.9	9	0.076	0.067
143	0.0021	0	0.066	0.00092	0.0011	0.12	0	0.066	0	0.75	9	0.076	0.067
144	0.11	8.1e-05	0.2	0.11	0.059	0.029	0	0.2	0	0.3	9	0.076	0.067
145	0.23	2.5e-05	0.17	0.027	0.13	0.036	0	0.17	0	0.23	0	0.17	0.15
146	0.35	3.1e-06	0	1.9e-05	0.19	0.45	0	0	0.0013	0	5	0.24	0.23
147	0.57	0.00028	0.02	0.09	0.3	1.8e-05	0	0.02	0	0.00031	0	0.17	0.15
148	0	0	0.0032	5.9e-05	0	0	0	0.0032	0	0.99	9	0.076	0.067
149	0.64	0	0	0	0.34	0	0	0	0.015	0	0	0.17	0.15
150	0.64	7.7e-06	0.007	0.0031	0.34	0.00025	0	0.007	0	6.6e-05	0	0.17	0.15
151	0.49	2.6e-05	0.058	0.14	0.26	0	0	0.058	0	8.8e-05	0	0.17	0.15
152	0.62	3e-05	0.017	0.0047	0.33	0.0058	0	0.017	0	0.0082	0	0.17	0.15
153	0.65	0	2.2e-06	8.9e-06	0.35	0	0	2.2e-06	0	0	0	0.17	0.15
154	0.64	2.9e-06	0.0037	0.003	0.35	0	0	0.0037	0	0	0	0.17	0.15
155	0.65	3.3e-06	0.0017	0.00048	0.35	0.0025	0	0.0017	0	7.5e-06	0	0.17	0.15
156	0.0048	6.4e-05	0.021	0.95	0.0026	0	0	0.021	0	0.00029	3	0.17	0.083
157	0.62	0	0	0	0.33	0.044	0	0	0	0	0	0.17	0.15
158	0.63	1e-05	0	0.00031	0.34	0.029	0	0	0	0	0	0.17	0.15
159	0.65	0	0	0	0.35	3.4e-05	0	0	0	0	0	0.17	0.15
160	0	0	0.0028	3.1e-06	0	0.088	0	0.0028	0	0.91	9	0.076	0.067
161	0.65	0	0.0035	0.00048	0.35	4.1e-06	0	0.0035	0	0	0	0.17	0.15
162	0.62	0.00026	0.0035	0.0056	0.33	0.03	0	0.0035	0.00089	0.00011	0	0.17	0.15
163	0.63	2.9e-05	0.0018	0.0014	0.34	0.031	0	0.0018	0	1.6e-05	0	0.17	0.15
164	0.65	0	0	0	0.35	0.00024	0	0	0	0	0	0.17	0.15
165	0.65	0	0.00013	1.4e-05	0.35	0	0	0.00013	0	0	0	0.17	0.15
166	0.63	6.1e-05	0.0053	0.0018	0.34	0.019	0	0.0053	0	0.00087	0	0.17	0.15
167	0.61	5.4e-05	0.00069	0.00048	0.32	0.068	0	0.00069	0	1.4e-05	0	0.17	0.15
168	0.58	0.0024	0.0041	0.023	0.31	0.068	0	0.0041	4.1e-05	0.00035	0	0.17	0.15
169	0.61	0	0	0	0.33	0.033	0	0	0.024	0	0	0.17	0.15
170	0.65	0	0.0029	0.00029	0.35	0	0	0.0029	0	0	0	0.17	0.15
171	0	0	0	0	0	1	0	0	0	0	5	0.24	0.23
172	0.65	1.7e-06	0.00019	0.00015	0.35	0.00082	0	0.00019	0	0	0	0.17	0.15
173	0.63	0.00097	0.00087	0.0086	0.34	0.019	0	0.00087	0	2.1e-06	0	0.17	0.15
174	0.63	0	0	0	0.34	0.0051	0	0	0.025	0	0	0.17	0.15
175	0	0	0.11	0.0047	0	0.014	0	0.11	0	0.76	9	0.076	0.067
176	0.63	3.6e-06	0.013	0.0043	0.34	2.1e-05	0	0.013	0	1.8e-05	0	0.17	0.15
177	0.64	2.1e-05	0.0086	0.004	0.34	0.00099	0	0.0086	3.1e-06	0.0001	0	0.17	0.15
178	0	0	0.024	4.6e-05	0	0.081	0	0.024	0	0.87	9	0.076	0.067
179	0.64	3.2e-06	0.011	0.002	0.34	0.00013	0	0.011	0	3.9e-05	0	0.17	0.15
180	0	0	2.9e-05	0	0	0.17	0	2.9e-05	0	0.83	9	0.076	0.067
181	0.12	8.8e-05	0.16	0.48	0.065	0.00062	0	0.16	0	0.0089	3	0.17	0.083
182	0.6	2.2e-05	1.6e-05	9.4e-05	0.32	0.075	0	1.6e-05	0.00088	0	0	0.17	0.15
183	0.0027	0	0.08	0.00031	0.0014	0.17	0	0.08	0	0.66	9	0.076	0.067
184	0.59	0.00073	0.00041	0.0038	0.32	0.085	0	0.00041	0.0038	0	0	0.17	0.15
185	0.059	1.3e-05	0.12	0.025	0.032	0.056	0	0.12	0	0.59	9	0.076	0.067
186	0	0	0.003	0	0	0.1	0	0.003	0	0.89	9	0.076	0.067
187	0.04	1.3e-05	0.21	0.062	0.021	0.039	0	0.21	0	0.42	9	0.076	0.067
188	0	0	0	0	0	0.012	0	0	0	0.99	9	0.076	0.067
189	0	0	0.0037	0	0	0.13	0	0.0037	0	0.86	9	0.076	0.067
190	0.64	4.7e-06	0.0019	0.00018	0.34	0.015	0	0.0019	0	4.3e-06	0	0.17	0.15
191	0.61	0.016	0.00012	0.015	0.33	0.029	0	0.00012	0	0	0	0.17	0.15
192	0.0014	0	0.32	6.7e-05	0.00077	0	0	0.32	0	0.35	9	0.076	0.067
193	0.0035	0	0.4	2e-05	0.0019	0	0	0.4	0	0.2	2	0.11	0.1
194	0.65	0	0.00023	0	0.35	4.1e-05	0	0.00023	0	0	0	0.17	0.15
195	0.64	0.0011	0.00048	0.015	0.34	0.0003	0	0.00048	0	0	0	0.17	0.15
196	0.36	0	0.22	0.00066	0.19	3.3e-06	0	0.22	0	0.012	0	0.17	0.15
197	0.65	0	2.1e-05	0	0.35	3.1e-05	0	2.1e-05	0	0	0	0.17	0.15
198	0.64	0.00068	0.00034	0.017	0.34	3.7e-05	0	0.00034	0	0	0	0.17	0.15
199	0.64	8.2e-05	0.0056	0.0067	0.34	0.0015	0	0.0056	0	5.1e-05	0	0.17	0.15
200	0.65	3.8e-06	0.0007	0.0015	0.35	0	0	0.0007	0	0	0	0.17	0.15
201	0.65	2.4e-06	0	1.2e-05	0.35	0.00024	0	0	0	0	0	0.17	0.15
202	3.9e-05	0	0.03	0.00015	2.1e-05	0	0	0.03	0	0.94	9	0.076	0.067
203	0.016	0	0.29	0.0057	0.0085	0	0	0.29	0	0.38	9	0.076	0.067
204	0.64	0.00014	0.00044	0.0015	0.35	0.0085	0	0.00044	0	0	0	0.17	0.15
205	0.65	0	0.0016	7.7e-05	0.35	0	0	0.0016	0	0	0	0.17	0.15
206	0.086	0.0013	0.008	0.85	0.046	0	0	0.008	0	0	3	0.17	0.083
207	0.12	0	0.41	0.00028	0.066	0	0	0.41	0	0.00081	2	0.11	0.1
208	0.49	0	0.12	0.0012	0.26	0.00015	0	0.12	0	0.016	0	0.17	0.15
209	0	0	0	0	0	0	1	0	0	0	6	0.78	0
210	0.62	0.0024	0.002	0.016	0.33	0.026	0	0.002	0	9.6e-06	0	0.17	0.15
211	0.05	5.1e-05	0.28	0.1	0.027	0	0	0.28	0	0.26	2	0.11	0.1
212	0.65	0	0.00018	2.2e-05	0.35	0	0	0.00018	0	0	0	0.17	0.15
213	0.32	0	0.25	0.0017	0.17	0	0	0.25	0	0.0019	0	0.17	0.15
214	0.14	0	0.38	0.0012	0.076	0	0	0.38	0	0.023	2	0.11	0.1
215	0.63	0.00027	0.004	0.019	0.34	4.2e-05	0	0.004	0	0	0	0.17	0.15
216	2.4e-06	0	0.039	1.7e-06	1.3e-06	0	0	0.039	0	0.92	9	0.076	0.067
217	8.4e-06	0	0.024	0.00017	4.5e-06	0	0	0.024	0	0.95	9	0.076	0.067
218	0.0044	0	0.44	0.0017	0.0024	0	0	0.44	0	0.12	2	0.11	0.1
219	0	0	0.00062	0	0	0	0	0.00062	0	1	9	0.076	0.067
220	1.3e-05	0	0.024	0.00024	6.9e-06	0	0	0.024	0	0.95	9	0.076	0.067
221	0.65	0	0.00011	1.6e-06	0.35	0.0012	0	0.00011	0	0	0	0.17	0.15
222	0.37	0	0.22	0.00049	0.2	0	0	0.22	0	0.0031	0	0.17	0.15
223	0.64	0	2e-05	0	0.35	0.011	0	2e-05	0	0	0	0.17	0.15
224	0.00018	0	0.31	0.27	9.5e-05	0	0	0.31	0	0.11	2	0.11	0.1
225	1e-06	0	0.011	0.00032	0	0	0	0.011	0	0.98	9	0.076	0.067
226	2.4e-05	0	0.062	0.00032	1.3e-05	0	0	0.062	0	0.88	9	0.076	0.067
227	0.65	0	0.00023	3e-05	0.35	0	0	0.00023	0	0	0	0.17	0.15
228	0.64	0	0.0044	0.00012	0.35	1.4e-06	0	0.0044	0	0	0	0.17	0.15
229	0.65	0	0.00043	0.0046	0.35	0	0	0.00043	0	0	0	0.17	0.15
230	0	0	0.00011	0	0	0	0	0.00011	0	1	9	0.076	0.067
231	0.64	0.00031	0.00071	0.003	0.34	0.011	0	0.00071	0	0	0	0.17	0.15
232	3.2e-05	0	0.024	0.001	1.7e-05	0	0	0.024	0	0.95	9	0.076	0.067
233	2e-05	0	0.22	0.013	1.1e-05	0	0	0.22	0	0.54	9	0.076	0.067
234	0.024	4.7e-06	0.2	0.015	0.013	0	0	0.2	0	0.55	9	0.076	0.067
235	0.65	0	0.00091	1.5e-05	0.35	1.1e-06	0	0.00091	0	0	0	0.17	0.15
236	0	0	0.02	0.00096	0	0	0	0.02	0	0.96	9	0.076	0.067
237	0	0	0.0063	0	0	0	0	0.0063	0	0.99	9	0.076	0.067
238	3.1e-06	0	0.49	0.0047	1.6e-06	0	0	0.49	0	0.009	2	0.11	0.1
239	0.0056	1.6e-05	0.18	0.11	0.003	0	0	0.18	0	0.52	9	0.076	0.067
240	0.4	0.001	0.034	0.31	0.22	0	0	0.034	0	4.6e-05	0	0.17	0.15
241	0.65	0.0002	1.4e-05	0.00062	0.35	0.00056	0	1.4e-05	0	0	0	0.17	0.15
242	0.45	0.00013	0.00025	0.00044	0.24	0.31	0	0.00025	2.3e-06	0	0	0.17	0.15
243	0	0	0.084	0	0	0	0	0.084	0	0.83	9	0.076	0.067
244	0	0	0.0093	1.7e-05	0	0	0	0.0093	0	0.98	9	0.076	0.067
245	0.63	0.0004	0.00014	0.03	0.34	5.8e-06	0	0.00014	0	0	0	0.17	0.15
246	0.64	0	0.0048	0.00046	0.35	3.4e-05	0	0.0048	0	0	0	0.17	0.15
247	0.021	0	0.099	5.4e-05	0.011	0.27	0	0.099	0	0.5	9	0.076	0.067
248	0.4	0.0047	0.051	0.23	0.22	0.0043	0	0.051	3.1e-05	0.043	0	0.17	0.15
249	0.48	1.7e-06	0.12	0.013	0.26	0.00026	0	0.12	0	0.00072	0	0.17	0.15
250	0.32	0	0.24	0.0025	0.17	0.0034	0	0.24	0	0.007	0	0.17	0.15
251	0.63	3e-06	0.00039	0.0001	0.34	0.035	0	0.00039	0.00027	0	0	0.17	0.15
252	0.57	0	0	0	0.31	0.12	0	0	5.6e-05	0	0	0.17	0.15
253	0.65	0	2.8e-05	0	0.35	0.00026	0	2.8e-05	0	0	0	0.17	0.15
254	0.62	0.00055	0.007	0.025	0.33	0.0029	0	0.007	3.5e-05	0.00014	0	0.17	0.15
255	0.64	0.0033	4.7e-06	0.011	0.34	0.0002	0	4.7e-06	0	0	0	0.17	0.15
256	0.64	3.4e-06	0.011	0.0016	0.34	1.7e-05	0	0.011	0	1e-05	0	0.17	0.15
257	0.6	0.00062	0.0049	0.0095	0.32	0.058	0	0.0049	0.0032	0.00045	0	0.17	0.15
258	0.62	0	1.5e-05	1.3e-05	0.34	0.04	0	1.5e-05	0.00016	0	0	0.17	0.15
259	0.64	2.1e-05	2.7e-05	0.00021	0.34	0.012	0	2.7e-05	5.4e-05	0	0	0.17	0.15
260	0.65	0	7.3e-05	2.6e-05	0.35	0.00051	0	7.3e-05	0	0	0	0.17	0.15
261	0.6	0	0	0	0.32	0.071	0	0	0.0082	0	0	0.17	0.15
262	0.65	2.5e-06	9.7e-05	0.00024	0.35	1e-05	0	9.7e-05	0	0	0	0.17	0.15
263	0.62	0.008	5.5e-05	0.047	0.33	5.4e-05	0	5.5e-05	0	0	0	0.17	0.15
264	0.63	0.0036	0.00031	0.013	0.34	0.017	0	0.00031	0	0	0	0.17	0.15
265	0	0	0.01	1.4e-05	0	0	0	0.01	0	0.98	9	0.076	0.067
266	0.65	0	3.4e-05	1.4e-06	0.35	0	0	3.4e-05	0	0	0	0.17	0.15
267	0.62	0.00028	0.0043	0.0039	0.33	0.029	0	0.0043	0	6.7e-05	0	0.17	0.15
268	0.64	1.9e-06	0.0051	0.0016	0.35	5.4e-06	0	0.0051	0	0	0	0.17	0.15
269	4.5e-05	0	0.15	0.0042	2.4e-05	0	0	0.15	0	0.7	9	0.076	0.067
270	0.00057	0	0.11	0.0068	0.00031	0.062	0	0.11	0	0.71	9	0.076	0.067
271	0.6	7.8e-05	0.018	0.046	0.32	2.2e-06	0	0.018	0	8.5e-06	0	0.17	0.15
272	0.65	0	0	0	0.35	0.00015	0	0	0	0	0	0.17	0.15
273	0.64	2e-05	0.00013	0.00023	0.34	0.013	0	0.00013	9.9e-05	0	0	0.17	0.15
274	0.59	6.7e-05	0.0026	0.001	0.32	0.089	0	0.0026	1.5e-05	0.00013	0	0.17	0.15
275	0.044	0	0.28	0.0017	0.023	0	0	0.28	0	0.37	9	0.076	0.067
276	0.65	5.4e-06	0.0021	0.0006	0.35	0.0011	0	0.0021	0	0	0	0.17	0.15
277	0.33	5.8e-05	0.2	0.069	0.17	6.2e-06	0	0.2	0	0.025	0	0.17	0.15
278	0.65	1.9e-05	0	6.7e-05	0.35	4e-05	0	0	0	0	0	0.17	0.15
279	0.17	2e-05	0.3	0.14	0.092	0	0	0.3	0	0.0087	2	0.11	0.1
280	0.65	0	0	3.9e-06	0.35	0	0	0	0	0	0	0.17	0.15
281	0.5	9.1e-05	0	3e-05	0.27	0.23	0	0	0.0052	0	0	0.17	0.15
282	0.6	0	0.036	0.0018	0.32	1.2e-05	0	0.036	0	2e-05	0	0.17	0.15
