SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster	dcf0	dcf1
162	0.0032	0.01	0.00011	0.39	0.0032	0.0017	0	0.19	0.0023	0.012	0	0.0023	0.39	0.0014	12	0.17	0.15
163	0.0016	0.01	1.6e-05	0.39	0.0016	0.0017	0	0.19	0.00041	0.013	0	0.00041	0.39	0.00021	12	0.17	0.15
164	0	7.4e-05	0	0.38	0	0	0	0.19	0.022	9.1e-05	0	0.022	0.38	0	12	0.17	0.15
165	0.00012	0	0	0.4	0.00012	0.00098	0	0.2	0	0	0	0	0.4	0	12	0.17	0.15
166	0.0048	0.0063	0.00088	0.39	0.0048	0.0029	0	0.19	0.00071	0.0077	0	0.00071	0.39	0.00044	12	0.17	0.15
167	0.00063	0.023	1.5e-05	0.38	0.00063	0.00067	0	0.18	0.0048	0.028	0	0.0048	0.38	7e-05	12	0.17	0.15
168	0.0037	0.022	0.00035	0.36	0.0037	0.00094	0	0.18	0.017	0.027	0	0.017	0.36	0.012	12	0.17	0.15
169	0	0.011	0	0.39	0	0	0	0.19	0.0039	0.013	0	0.0039	0.39	0	12	0.17	0.15
170	0.0026	0	0	0.4	0.0026	0.0049	0	0.19	0	0	0	0	0.4	2.3e-06	12	0.17	0.15
171	0	0.00018	0	0	0	0	0	0	0.5	0.00022	0	0.5	0	0	8	0.32	0.23
172	0.00017	0.00027	0	0.4	0.00017	0.0005	0	0.2	0	0.00033	0	0	0.4	3.3e-06	12	0.17	0.15
173	0.00079	0.0062	2.1e-06	0.39	0.00079	0.00033	0	0.19	0.0011	0.0076	0	0.0011	0.39	0.0019	12	0.17	0.15
174	0	0.0017	0	0.4	0	0	0	0.19	0.00012	0.0021	0	0.00012	0.4	0	12	0.17	0.15
175	0.087	0.004	0.67	0	0.087	4e-06	0	0	0.06	0.0049	0	0.06	0	0.026	2	0.076	0.067
176	0.012	6.9e-06	1.8e-05	0.39	0.012	0.0066	0	0.19	0.00051	8.5e-06	0	0.00051	0.39	0.00037	12	0.17	0.15
177	0.0078	0.00033	0.0001	0.39	0.0078	0.0047	0	0.19	0.00042	0.0004	0	0.00042	0.39	0.00059	12	0.17	0.15
178	0.022	0.027	0.89	0	0.022	8.1e-05	0	0	0.00031	0.033	0	0.00031	0	5.3e-05	2	0.076	0.067
179	0.0095	4.3e-05	3.9e-05	0.39	0.0095	0.0079	0	0.19	0.00025	5.2e-05	0	0.00025	0.39	0.00017	12	0.17	0.15
180	2.7e-05	0.059	0.87	0	2.7e-05	0	0	0	0	0.073	0	0	0	0	2	0.076	0.067
181	0.13	0.00018	0.0077	0.065	0.13	0.0031	0	0.031	0.098	0.00022	0	0.098	0.065	0.38	13	0.17	0.067
182	1.5e-05	0.025	0	0.38	1.5e-05	5.3e-05	0	0.18	0.0011	0.031	0	0.0011	0.38	2.6e-06	12	0.17	0.15
183	0.076	0.06	0.7	0.0017	0.076	0.011	0	0.00084	0.00034	0.073	0	0.00034	0.0017	9.9e-05	2	0.076	0.067
184	0.00037	0.028	0	0.37	0.00037	0.00023	0	0.18	0.0096	0.035	0	0.0096	0.37	0.00074	12	0.17	0.15
185	0.11	0.019	0.6	0.037	0.11	0.0083	0	0.018	0.01	0.023	0	0.01	0.037	0.026	2	0.076	0.067
186	0.0027	0.034	0.92	0	0.0027	3.8e-06	0	0	4.1e-06	0.042	0	4.1e-06	0	0	2	0.076	0.067
187	0.19	0.013	0.42	0.024	0.19	0.0075	0	0.012	0.026	0.016	0	0.026	0.024	0.058	2	0.076	0.067
188	0	0.004	0.99	0	0	0	0	0	0	0.005	0	0	0	0	2	0.076	0.067
189	0.0034	0.043	0.9	0	0.0034	5.8e-06	0	0	2.9e-06	0.053	0	2.9e-06	0	0	2	0.076	0.067
190	0.0017	0.005	4.3e-06	0.39	0.0017	0.0058	0	0.19	7.3e-05	0.0061	0	7.3e-05	0.39	6.6e-06	12	0.17	0.15
191	0.00011	0.0098	0	0.39	0.00011	4.1e-05	0	0.19	0.0024	0.012	0	0.0024	0.39	0.0025	12	0.17	0.15
192	0.29	0	0.35	0.00087	0.29	0.073	0	0.00042	0	0	1.8e-06	0	0.00087	6.2e-06	2	0.076	0.067
193	0.3	0	0.17	0.0018	0.3	0.22	0	0.0009	0	0	1.1e-05	0	0.0018	0	0	0.11	0.1
194	0.0002	1.3e-05	0	0.4	0.0002	0.015	0	0.19	0	1.6e-05	0	0	0.4	0	12	0.17	0.15
195	0.00044	0.0001	0	0.4	0.00044	0.00016	0	0.19	0	0.00012	0	0	0.4	0.0015	12	0.17	0.15
196	0.16	0	0.0095	0.18	0.16	0.21	0	0.089	0	1.1e-06	5e-06	0	0.18	3.2e-05	5	0.11	0.13
197	1.9e-05	9e-06	0	0.39	1.9e-05	0.00081	0	0.19	0.01	1.2e-05	0	0.01	0.39	0	12	0.17	0.15
198	0.00031	1.3e-05	0	0.4	0.00031	0.0001	0	0.2	4.9e-06	1.5e-05	0	4.9e-06	0.4	0.0013	12	0.17	0.15
199	0.005	0.00051	5.2e-05	0.39	0.005	0.0029	0	0.19	0.0017	0.00062	0	0.0017	0.39	0.001	12	0.17	0.15
200	0.00063	0	0	0.4	0.00063	0.00066	0	0.2	0	0	0	0	0.4	2.4e-05	12	0.17	0.15
201	0	7.9e-05	0	0.4	0	2.3e-06	0	0.2	0	9.6e-05	0	0	0.4	0	12	0.17	0.15
202	0.027	0	0.94	2.4e-05	0.027	0.00083	0	1.2e-05	0	0	0	0	2.4e-05	0.00011	2	0.076	0.067
203	0.27	0	0.4	0.01	0.27	0.027	0	0.0049	0	0	0	0	0.01	0.002	2	0.076	0.067
204	0.0004	0.0028	0	0.4	0.0004	0.00047	0	0.19	5.6e-05	0.0034	0	5.6e-05	0.4	0.0001	12	0.17	0.15
205	0.0014	0	0	0.4	0.0014	0.0058	0	0.19	0	0	0	0	0.4	0	12	0.17	0.15
206	0.017	0	0	0.12	0.017	0.00029	0	0.059	0	0	0	0	0.12	0.67	13	0.17	0.067
207	0.28	0	0.00062	0.058	0.28	0.3	0	0.028	0	0	2.6e-06	0	0.058	3.7e-06	5	0.11	0.13
208	0.096	4.5e-05	0.015	0.27	0.096	0.11	0	0.13	0	5.5e-05	2.9e-06	0	0.27	0.0001	12	0.17	0.15
209	0	0	0	0	0	0	1	0	0	0	0	0	0	0	6	0.78	0
210	0.0019	0.0088	9.8e-06	0.39	0.0019	0.00069	0	0.19	0.0012	0.011	0	0.0012	0.39	0.0043	12	0.17	0.15
211	0.27	0	0.28	0.033	0.27	0.011	0	0.016	0	0	0	0	0.033	0.086	2	0.076	0.067
212	0.00016	0	0	0.4	0.00016	0.0013	0	0.2	0	0	0	0	0.4	0	12	0.17	0.15
213	0.2	0	0.0017	0.18	0.2	0.15	0	0.087	0	0	1.1e-06	0	0.18	6.6e-05	0	0.11	0.1
214	0.3	0	0.02	0.077	0.3	0.18	0	0.038	0	0	2.5e-06	0	0.077	7.5e-05	0	0.11	0.1
215	0.0037	1.4e-05	0	0.4	0.0037	0.0012	0	0.19	0	1.7e-05	0	0	0.4	0.0021	12	0.17	0.15
