SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster	dcf0	dcf1	dcf2
98	0.93	0	0.022	0	0	0.0049	0.042	0	0	0	0	0	0	0	0	0	0.31	0.57	0.55
99	1	0	0.00041	0	0	0.00015	1.4e-05	0	0	0	0	0	0	0	0	0	0.31	0.57	0.55
100	0.93	0	0.051	0	0	0.016	0.00086	0	0	0	0	0	0	0	0	0	0.31	0.57	0.55
101	0.73	0.18	0	0.00015	0	0	0	0	0	0.091	0	0	0	0	0	0	0.31	0.57	0.55
102	0.93	0	0.054	0	0	0.015	2e-05	0	0	0	0	0	0	0	0	0	0.31	0.57	0.55
103	0.72	0	0.26	0	0	0.026	0	0	0	0	0	0	0	0	0	0	0.31	0.57	0.55
104	0	0	0.38	0	0	0.0028	0	0.62	0	0	0	0	0	0	0	7	0.14	0	0
105	0	0	0.32	0	0	0.00012	0	0.68	0	0	0	0	0	0	0	7	0.14	0	0
106	1	0	0.003	0	0	0.00094	0	0	0	0	0	0	0	0	0	0	0.31	0.57	0.55
107	0	0	0	9.9e-06	0	3.4e-06	0	0	0	0	0.0061	0.99	0	8.2e-06	1.9e-06	11	0	0	0.45
108	0	7e-06	0	0.024	0	0	0	0	0	0.022	0	0	0	0.95	0	13	0.35	1	1
109	1	0	0.0016	0	0	0.00018	0	0	0	0	0	0	0	0	0	0	0.31	0.57	0.55
110	0	0	0	0	0	0	0	0	0	0	0.00089	1	0	0	0	11	0	0	0.45
111	0.99	0	0.0041	0	0	0.00096	0.00015	0	0	0	0	0	0	0	0	0	0.31	0.57	0.55
112	1.6e-05	0.0085	0	0.2	0	0	0	0	0	0.52	0	0	0	0.27	0	9	0.069	0.57	0.55
113	0.87	0	0.09	0	0	0.033	0.0083	0	0	0	0	0	0	0	0	0	0.31	0.57	0.55
114	0.97	0	0.028	0	0	0.0024	1.4e-06	0	0	0	0	0	0	0	0	0	0.31	0.57	0.55
115	0	0	0	0	0	0	0.014	0	0	0	0	0	0.99	0	0	12	0.069	0.33	0
116	0.8	0	0.12	0	0	0.074	0.0028	0	0	0	0	0	0	8.1e-06	0	0	0.31	0.57	0.55
117	0.9	0	0.075	0	0	0.022	6.3e-05	0	0	0	0	0	0	0	0	0	0.31	0.57	0.55
118	0.99	0	0.0089	0	0	0.0052	0.00069	0	0	0	0	0	0	0	0	0	0.31	0.57	0.55
119	1	0	0.0017	0	0	9.2e-05	0	0	0	0	0	0	0	0	0	0	0.31	0.57	0.55
120	0.94	0	0.044	0	0	0.016	0	0	0	0	0	0	0	0	0	0	0.31	0.57	0.55
121	0	0.0071	0	0.075	0	0	0	0	0	0.78	0	0	0	0.14	0	9	0.069	0.57	0.55
122	0	0	0	0	0	0	0.00011	0	1	0	0	0	0.0031	0	0	8	0	0.24	0
123	0.97	0	0.024	0	0	0.0034	0	0	0	0	0	0	0	0	0	0	0.31	0.57	0.55
124	0.99	0	0.005	0	0	0.0011	1.3e-06	0	0	0	0	0	0	0	0	0	0.31	0.57	0.55
125	0.96	0	0.027	0	0	0.013	0.00075	0	0	0	0	0	0	0	0	0	0.31	0.57	0.55
126	0.74	0	0.14	0	0	0.044	0.083	0	0	0	0	0	0	2.5e-06	0	0	0.31	0.57	0.55
127	0.98	0	0.012	0	0	0.0056	0.00013	0	0	0	0	0	0	0	0	0	0.31	0.57	0.55
128	0.82	0	0.12	0	0	0.056	5.6e-05	0	0	0	0	0	0	0	0	0	0.31	0.57	0.55
129	0.043	0.07	0	0.12	0	0	0	0	0	0.73	0	0	0	0.044	0	9	0.069	0.57	0.55
130	0	0	0	0	0	0	0.00015	0	1	0	0	0	0.00017	0	0	8	0	0.24	0
131	0.98	0	0.0088	0	0	0.016	0	0	0	0	0	0	0	0	0	0	0.31	0.57	0.55
132	1	0.00022	0.00078	0.00068	1.2e-05	4.2e-05	0	0	0	0	0	0	0	0	0	0	0.31	0.57	0.55
133	0.84	0.011	0.03	0.0006	8.1e-05	0.019	0.019	0	0	0.004	0	0	0	0.079	0	0	0.31	0.57	0.55
134	0.99	0	0.0095	0	0	0.0012	0.00046	0	0	0	0	0	0	0	0	0	0.31	0.57	0.55
135	0	0	0	0	0	0	0	0	0	0	0.0011	1	0	0	0	11	0	0	0.45
136	0	0	0	0	0	0	0	0	0	0	0.00092	1	0	0	0	11	0	0	0.45
137	0	0	0	0	0	0	0	0	0	0	0.00041	1	0	0	0	11	0	0	0.45
138	0	0	0	0	0	0	0	0	0	0	0.0005	1	0	0	0	11	0	0	0.45
139	0.99	2.1e-05	0.013	1.5e-05	0.00016	0.00095	6.3e-06	0	0	0	0	0	0	0	0	0	0.31	0.57	0.55
140	0.99	0.00044	0.0071	3.7e-05	5e-05	0.0021	3e-06	0	0	0	0	0	0	0	0	0	0.31	0.57	0.55
141	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	7	0.14	0	0
142	0	0	0	0	0	0	0	0	1	0	0	0	0.0024	0	0	8	0	0.24	0
143	0.96	0.0022	0.022	0.0072	0.00044	0.0032	3e-06	0	0	4e-05	0	0	0	0	0	0	0.31	0.57	0.55
144	0.76	0	0.19	0	0.00057	0.043	0.0037	0	0	0	0	0	0	0	0	0	0.31	0.57	0.55
145	0.97	6.6e-05	0.023	0	2.6e-06	0.0043	0.0033	0	0	0	0	0	0	0	0	0	0.31	0.57	0.55
146	0.95	0.00016	0.037	2.2e-05	0.00031	0.0095	0.0002	0	0	0	0	0	0	0	0	0	0.31	0.57	0.55
147	0.95	0.0026	0.035	0.0057	0.00078	0.0072	9e-05	0	0	0.00011	0	0	0	0	0	0	0.31	0.57	0.55
148	0.29	0	9.7e-05	0	0	6.6e-05	3e-06	0	0	0	0	0	0	0.71	0	13	0.35	1	1
149	0.92	0	0.059	0	0	0.018	0.00024	0	0	0	0	0	0	0.0059	0	0	0.31	0.57	0.55
150	0.96	0	0.018	0	0	0.0048	0.013	0	0	0	0	0	0	0.00053	0	0	0.31	0.57	0.55
151	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	11	0	0	0.45
152	0	0	0	0	0	0	0	0	1	0	0	0	4.9e-05	0	0	8	0	0.24	0
153	0.22	0	0.3	0	0	0.48	0.00061	0	0	0	0	0	0	0	0	5	0.44	0.57	0.6
154	0.93	0	0.038	0	0	0.0097	0.00052	0	0	0	0	0	0	0.018	0	0	0.31	0.57	0.55
155	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	11	0	0	0.45
156	0.86	5.2e-06	0.076	0	0	0.054	0.004	0	0	0	0	0	0	0.0013	0	0	0.31	0.57	0.55
157	1	0	0.00048	0	0	3.8e-05	0	0	0	0	0	0	0	0	0	0	0.31	0.57	0.55
158	0.82	0	0.074	0	0	0.021	0.089	0	0	0	0	0	0	0.00012	0	0	0.31	0.57	0.55
159	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	11	0	0	0.45
160	0.98	0	0.012	0	0	0.0038	0.0037	0	0	0	0	0	0	0.00013	0	0	0.31	0.57	0.55
161	1	0	0.0037	0	0	0.0011	2.2e-06	0	0	0	0	0	0	0	0	0	0.31	0.57	0.55
162	0.97	0	0.019	0	0	0.0068	0.0053	0	0	0	0	0	0	2.4e-06	0	0	0.31	0.57	0.55
163	0.61	0	0.29	0	0	0.1	0.0035	0	0	0	0	0	0	0	0	0	0.31	0.57	0.55
164	1	8e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.31	0.57	0.55
165	0.97	0	0.018	0	0	0.0044	0.0061	0	0	0	0	0	0	3.6e-06	0	0	0.31	0.57	0.55
166	0.86	0	0.13	0	0	0.015	0.00054	0	0	0	0	0	0	0	0	0	0.31	0.57	0.55
167	0.86	0	0.097	0	0	0.026	0.013	0	0	0	0	0	0	2.2e-06	0	0	0.31	0.57	0.55
168	0.99	0	0.0038	0	0	0.00052	0.0028	0	0	0	0	0	0	0	0	0	0.31	0.57	0.55
169	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	7	0.14	0	0
170	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	11	0	0	0.45
171	4e-05	0	0	0.00023	0	0	0	0	0	0	0	0	0	0	1	14	0.31	0.048	0.55
172	0.93	0	0.064	0	0	0.008	1.1e-06	0	0	0	0	0	0	0	0	0	0.31	0.57	0.55
173	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	7	0.14	0	0
174	1	1.1e-05	2.9e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0.31	0.57	0.55
175	1	0.00014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.31	0.57	0.55
176	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	12	0.069	0.33	0
177	0.89	0	0.0085	0	0	0.0028	0.092	0	0	0	0	0	0	0.0052	0	0	0.31	0.57	0.55
178	0.97	0	0.012	0	0	0.0055	0.012	0	0	0	0	0	0	0.00092	0	0	0.31	0.57	0.55
179	0.65	0.00034	0.0054	0	0	0.002	0.24	0	0	4.3e-05	0	0	0	0.11	0	0	0.31	0.57	0.55
180	0.98	0.0026	0.011	0	0	0.0025	0.0055	0	0	0.00015	0	0	0	1.3e-06	0	0	0.31	0.57	0.55
181	0.39	0	0.52	0	0	0.087	0.0002	0	0	0	0	0	0	0	0	2	0.44	0.57	0.55
182	0.99	0.0023	0.0093	0	0	0.0015	0.00042	0	0	8.2e-05	0	0	0	0	0	0	0.31	0.57	0.55
183	0.9	0.00044	0.05	0	0	0.015	0.034	0	0	1.9e-05	0	0	0	0.00059	0	0	0.31	0.57	0.55
184	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	10	0	0	0.1
185	1	1.9e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.31	0.57	0.55
186	1	1.9e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.31	0.57	0.55
187	0	0.0011	0	0	0	0	0	0	0.00075	0.99	0	0	0.0033	0	0	9	0.069	0.57	0.55
188	0.94	0	0.0017	0	0	0.00063	0.043	0	0	0	0	0	0	0.019	0	0	0.31	0.57	0.55
189	0.99	0	0.0038	0	0	0.0053	8.1e-05	0	0	0	0	0	0	8.1e-06	0	0	0.31	0.57	0.55
190	1	0	0.00039	0	0	5.6e-05	0	0	0	0	0	0	0	0	0	0	0.31	0.57	0.55
191	0.96	0.00081	0.027	0.00075	0	0.0068	0.0019	0	0	2.9e-05	0	0	0	0	0	0	0.31	0.57	0.55
192	0	0	0.37	0	0	0.00053	0	0.63	0	0	0	0	0	0	0	7	0.14	0	0
193	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	7	0.14	0	0
194	0.89	0.012	0.041	0.00011	0	0.018	0.027	0	0	0.0066	0	0	0	0.0083	0	0	0.31	0.57	0.55
195	0.072	0	0.79	0	0	0.14	0.0018	0	0	0	0	0	0	0	0	2	0.44	0.57	0.55
196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	14	0.31	0.048	0.55
197	0.83	0	0.13	0	0	0.04	8.8e-06	0	0	0	0	0	0	0	0	0	0.31	0.57	0.55
198	0	4.9e-05	0	0	0	0	0	0	0	0.0029	0.057	0.94	0	0	0	11	0	0	0.45
199	0.8	6e-06	0.15	0	0	0.046	3.5e-05	0	0	0	0	0	0	0	0.0033	0	0.31	0.57	0.55
200	0.0051	0.0078	0	0.99	0	0	0.00012	0	0	0.0016	0	0	0	0	0	3	0.1	0.43	0.45
201	0.0065	0	0.0037	0	0	0.0019	0.37	0	0	0	0	0	0	0.61	0	13	0.35	1	1
202	0.93	0	0.012	0	0	0.0053	6.7e-05	0	0	0	0	0	0	0.051	0	0	0.31	0.57	0.55
203	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	11	0	0	0.45
204	0.99	0.0045	0.004	0.0023	0	0.00075	0.0017	0	0	0.00014	0	0	0	0	0	0	0.31	0.57	0.55
205	1	9.3e-05	0.0033	0	0	0.00063	0.00029	0	0	0	0	0	0	0	0	0	0.31	0.57	0.55
206	0.99	0	0.0045	0	0	0.0012	0	0	0	0	0	0	0	0.00018	0	0	0.31	0.57	0.55
207	1	0.00011	0.00015	0	0	1.7e-05	0.00016	0	0	0	0	0	0	0	0	0	0.31	0.57	0.55
208	0.96	9.4e-05	0.033	7.4e-05	0	0.0091	0.00065	0	0	0	0	0	0	0	6.8e-06	0	0.31	0.57	0.55
209	0.99	4.1e-06	0.0064	0	0	0.00086	8.2e-05	0	0	0	0	0	0	0	0	0	0.31	0.57	0.55
210	0.87	1.5e-06	0.084	0	0	0.015	0.029	0	0	0	0	0	0	0	0	0	0.31	0.57	0.55
211	0.82	3.3e-05	0.14	4.8e-06	0	0.021	0.024	0	0	0	0	0	0	0	0	0	0.31	0.57	0.55
212	0.98	0.0012	0.014	0.00015	0	0.0048	0.00063	0	0	5.6e-06	0	0	0	0	0	0	0.31	0.57	0.55
213	0.93	0.0016	0.036	6.3e-05	0	0.0077	0.024	0	0	3.9e-05	0	0	0	0	0	0	0.31	0.57	0.55
214	1	0.0026	7.8e-05	0	0	2.4e-05	7.5e-05	0	0	0	0	0	0	0	0	0	0.31	0.57	0.55
215	0.055	0.15	1.1e-05	0.67	0	0	2.9e-05	0	0	0.12	0	0	0	0	0	3	0.1	0.43	0.45
216	0.71	0.17	0.00073	0.078	0	5e-05	0.0038	0	0	0.037	0	0	0	0	0	0	0.31	0.57	0.55
217	0.93	0.0026	0.046	0.0013	0	0.014	0.0047	0	0	0.00016	0	0	0	3.3e-05	0	0	0.31	0.57	0.55
218	0.77	9.1e-05	0.055	0	0	0.009	0.17	0	0	0	0	0	0	0	0	0	0.31	0.57	0.55
219	0.83	0.031	0.023	0.076	0	0.0064	0.00096	0	0	0.036	0	0	0	0	0	0	0.31	0.57	0.55
220	0.35	0	0.52	0	0	0.078	0.045	0	0	0	0	0	0	0	0	2	0.44	0.57	0.55
221	0.77	1.4e-05	0.18	0	0	0.028	0.024	0	0	0	0	0	0	0	0	0	0.31	0.57	0.55
222	0.99	0	0.0082	0	0	0.0025	1.8e-06	0	0	0	0	0	0	0	0	0	0.31	0.57	0.55
223	0	0	0	0	0	0	0.00041	0	0.98	0	0	0	0.02	0	0	8	0	0.24	0
224	0.95	0.00057	0.036	0.00026	0	0.014	0.0021	0	0	1.8e-05	0	0	0	4e-05	0	0	0.31	0.57	0.55
225	0.84	0	0.1	0	0	0.048	0.0093	0	0	0	0	0	0	0.00014	0	0	0.31	0.57	0.55
226	0.97	0	0.023	0.00012	0	0.012	4e-05	0	0	0	0	0	0	0	0	0	0.31	0.57	0.55
227	0.0015	0.00069	2.2e-06	0	0	0	0	0	0	0.00065	0	0	1	0	0	12	0.069	0.33	0
228	0.00054	0.56	0	0.25	0	0	0	0	0	0.19	0	0	0	0	0	1	0.14	0.57	0.55
229	0.98	0.0011	0.012	0	0	0.003	0.0019	0	0	3.2e-06	0	0	0	0	0	0	0.31	0.57	0.55
230	0.97	0.028	0.00061	2e-06	0	0.00046	0.0006	0	0	0.00019	0	0	0	0	0	0	0.31	0.57	0.55
231	0.98	0.019	0.00064	0.0025	0	0.00011	0	0	0	7.2e-05	0	0	0	0	0	0	0.31	0.57	0.55
232	0.8	0.16	0.00067	2.2e-06	0	0.0014	0.0034	0	0	0.024	0	0	0	0.0014	0	0	0.31	0.57	0.55
233	0.67	1.7e-05	0.22	1e-06	0.007	0.11	0.00074	0	0	0	0	0	0	0	0	0	0.31	0.57	0.55
234	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	11	0	0	0.45
235	0.94	0.0021	0.041	0	0	0.0027	0	0.014	0	8.2e-05	0	0	0	0	0	0	0.31	0.57	0.55
236	0.95	0	0.041	0	0.00042	0.011	0	0	0	0	0	0	0	0	0	0	0.31	0.57	0.55
237	0.98	0.014	0.002	0.0011	9.7e-06	0.0011	2e-06	0	0	0.00016	0	0	0	0	0	0	0.31	0.57	0.55
238	0.98	5.4e-06	0.015	0	7e-06	0.0036	5.9e-05	0	0	0	0	0	0	0	0	0	0.31	0.57	0.55
239	0.37	0	0.54	0	0.0022	0.092	0.00094	0	0	0	0	0	0	0	0	2	0.44	0.57	0.55
240	0.99	0.00021	0.0028	2e-06	0	0.00065	2.7e-06	0	0	0	0	0	0	0.0016	0	0	0.31	0.57	0.55
241	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	10	0	0	0.1
242	0.94	0	0.059	0	0.00038	0.0033	0	0	0	0	0	0	0	0	0	0	0.31	0.57	0.55
