SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster	dcf0	dcf1	dcf2
46	0	0	1	0	0	0	0	0	0	0	2	0.1	0.048	0
47	0.001	0	0	0.0028	1	0	0	9.3e-05	0	3.5e-05	4	0.31	0.57	0.55
48	0	0.059	0	0.00054	0.67	0	0.0018	0.026	0	0.24	4	0.31	0.57	0.55
49	0.00052	1.2e-05	0	0.00028	1	0	0	0.00032	0	0.00071	4	0.31	0.57	0.55
50	1	0	0	0	0.00014	0	0	0	0	0	0	0.1	0.43	0.45
51	0	0.0018	0	0.0053	0.97	0	0.00059	0.0033	0	0.022	4	0.31	0.57	0.55
52	0.0062	0.0003	0	0.0015	0.98	0	2.7e-05	0.0015	0	0.0066	4	0.31	0.57	0.55
53	0	0.0082	0	0.0059	0.61	0	0.34	0.0043	0	0.033	4	0.31	0.57	0.55
54	0	0.0024	0	0.0068	0.96	0	0.0076	0.0044	0	0.02	4	0.31	0.57	0.55
55	0.055	0	0	2.8e-05	0.94	0	0	4.5e-06	0	2e-05	4	0.31	0.57	0.55
56	0	0.00014	0	0.058	0.93	0	1.2e-06	0.0041	0	0.0046	4	0.31	0.57	0.55
57	0.0025	8.3e-06	0	0.0022	0.99	0	0	0.00093	0	0.0019	4	0.31	0.57	0.55
58	0	0	1	0	0	0	0	0	0	0	2	0.1	0.048	0
59	0	0.036	0	0.0004	0.25	0	0.64	0.0037	0	0.073	6	0.35	0.95	0.55
60	0	0.025	0	0.0017	0.78	0	0.06	0.0069	0	0.13	4	0.31	0.57	0.55
61	0	0.00074	0	0.0024	0.99	0	7.3e-05	0.0019	0	0.0089	4	0.31	0.57	0.55
62	0.0043	0.00041	0	0.0027	0.98	0	3.4e-06	0.0021	0	0.01	4	0.31	0.57	0.55
63	0	0.03	0	0.00012	0.76	0	0.045	0.005	0	0.15	4	0.31	0.57	0.55
64	0.77	2.4e-05	0	0.00038	0.22	0	0	0.00029	0	0.0014	0	0.1	0.43	0.45
65	0	0.0024	0	0.04	0.92	0	0.0097	0.0064	0	0.019	4	0.31	0.57	0.55
66	0.87	3.6e-06	0	0.00082	0.13	0	0	0.00013	0	0.00029	0	0.1	0.43	0.45
67	0.58	1.8e-05	0	0.0056	0.41	0	1.7e-06	0.00045	0	0.00078	0	0.1	0.43	0.45
68	0	0.0012	0	0.042	0.93	0	0.0049	0.0061	0	0.016	4	0.31	0.57	0.55
69	0.97	0	0	2.1e-05	0.034	0	0	3e-06	0	3.6e-06	0	0.1	0.43	0.45
70	0	0	0	0	0	0	0	0	1	0	8	0	0	0.35
71	0.57	7.3e-05	0	0.00018	0.41	0	0.018	0.00017	0	0.001	0	0.1	0.43	0.45
72	0.00084	0.0017	0	0.0016	0.96	0	1e-05	0.0043	0	0.03	4	0.31	0.57	0.55
73	0	0.036	0	0.045	0.62	0	0.00012	0.044	0	0.26	4	0.31	0.57	0.55
74	0	0	1	0	0	0	0	0	0	0	2	0.1	0.048	0
75	0	0.0048	0	0.0009	0.86	0	0	0.013	0	0.12	4	0.31	0.57	0.55
76	0.00096	2.2e-06	0	6.5e-05	1	0	0	1.5e-05	0	5.6e-05	4	0.31	0.57	0.55
77	1.3e-06	0	0	0	1	0	0	0	0	0	4	0.31	0.57	0.55
78	0.29	0	0	0	0.71	0	0	0	0	0	4	0.31	0.57	0.55
79	0	0.061	0	0.012	0.59	0	0.00058	0.023	0	0.32	4	0.31	0.57	0.55
80	0.97	0	0	0	0.026	0	0	0	0	0	0	0.1	0.43	0.45
81	0	0.15	0	0	0.013	0	0	0.0061	0	0.83	9	0.44	0.57	0.55
82	0	0.87	0	2.7e-06	4.2e-05	0	0.00038	0.0026	0	0.13	1	0.48	0.62	0.55
83	0	0.078	0	0.0039	0.42	0	0.00014	0.032	0	0.47	9	0.44	0.57	0.55
84	0	9.3e-05	0	0.042	0.95	0	0.00015	0.0015	0	0.0017	4	0.31	0.57	0.55
85	0	0	1	0	0	0	0	0	0	0	2	0.1	0.048	0
86	0	0.0041	0	0.004	0.91	0	0.053	0.0034	0	0.027	4	0.31	0.57	0.55
87	0	0.0013	0	0.0072	0.97	0	0.0001	0.0052	0	0.019	4	0.31	0.57	0.55
88	0.0064	0.0013	0	0.0051	0.96	0	0.00021	0.0035	0	0.02	4	0.31	0.57	0.55
89	0.98	0	0	0.00043	0.015	0	0	1.6e-06	0	0	0	0.1	0.43	0.45
90	0	7.4e-06	0	0	1	0	0	6.8e-06	0	0.0016	4	0.31	0.57	0.55
91	0	0.0034	0	0	0.91	0	0	0.00048	0	0.082	4	0.31	0.57	0.55
92	0	0.00052	0	1.2e-06	0.99	0	6.3e-05	0.00031	0	0.012	4	0.31	0.57	0.55
93	0.00064	0.0024	0	0.00048	0.94	0	0	0.0042	0	0.054	4	0.31	0.57	0.55
94	0	0.0027	0	0.0014	0.94	0	0	0.0075	0	0.051	4	0.31	0.57	0.55
95	0	0.052	0	0.0085	0.64	0	0.00014	0.022	0	0.27	4	0.31	0.57	0.55
96	0	0	0	0	1	0	0	0	0	0	4	0.31	0.57	0.55
97	0	0.0025	0	0.0012	0.97	0	0.0092	0.0033	0	0.015	4	0.31	0.57	0.55
98	0	0.005	0	0.0013	0.88	0	0.087	0.003	0	0.027	4	0.31	0.57	0.55
99	0	9.9e-06	0	0.00067	1	0	0	0.00063	0	0.00053	4	0.31	0.57	0.55
100	0	0.0085	0	0.0052	0.91	0	0.00014	0.0079	0	0.065	4	0.31	0.57	0.55
101	0.0005	0	0	0	1	0	0	0	0	0	4	0.31	0.57	0.55
102	0	0.0043	0	0.0012	0.92	0	0	0.0089	0	0.069	4	0.31	0.57	0.55
103	0	0.021	0	1.1e-05	0.66	0	0	0.009	0	0.31	4	0.31	0.57	0.55
104	0	0.0033	0.11	0	0	0	0	0.0018	0	0.89	9	0.44	0.57	0.55
105	0	0.00063	0.0046	0	0	0	0	1.5e-05	0	0.99	9	0.44	0.57	0.55
106	0	2.6e-05	0	0.00087	0.99	0	0	0.0017	0	0.0039	4	0.31	0.57	0.55
107	1.3e-05	0	0	0.039	0	0	0	2e-06	0.96	0	8	0	0	0.35
108	1	0	0	0	0	0	0	0	0	0	0	0.1	0.43	0.45
109	0	3.5e-05	0	5.7e-05	1	0	0	0.00027	0	0.0021	4	0.31	0.57	0.55
110	0	0	0	0.036	0	0	0	0	0.96	0	8	0	0	0.35
111	0	0.00023	0	0.0032	0.99	0	0.00013	0.0012	0	0.0054	4	0.31	0.57	0.55
112	1	0	0	0	3.2e-05	0	0	0	0	0	0	0.1	0.43	0.45
113	0	0.022	0	0.0044	0.84	0	0.00071	0.016	0	0.11	4	0.31	0.57	0.55
114	0	0.0012	0	8.6e-06	0.96	0	0	0.0019	0	0.036	4	0.31	0.57	0.55
115	0	0	0	0	0	0	1	0	0	0	6	0.35	0.95	0.55
116	0	0.022	0	0.078	0.73	0	0.00061	0.027	0	0.15	4	0.31	0.57	0.55
117	0	0.011	0	0.00043	0.88	0	0	0.012	0	0.095	4	0.31	0.57	0.55
118	0	0.00069	0	0.034	0.95	0	0.00022	0.0055	0	0.011	4	0.31	0.57	0.55
119	0	2.9e-05	0	0	1	0	0	0.00022	0	0.0022	4	0.31	0.57	0.55
120	0	0.0022	0	0.0044	0.93	0	0	0.0088	0	0.057	4	0.31	0.57	0.55
121	1	0	0	0	0	0	0	0	0	0	0	0.1	0.43	0.45
122	0	0	0	0	0	0	1	0	0	0	6	0.35	0.95	0.55
123	0	0.00062	0	3.5e-05	0.97	0	0	0.0031	0	0.03	4	0.31	0.57	0.55
124	0	0.00016	0	0.0012	0.99	0	0	0.0013	0	0.0064	4	0.31	0.57	0.55
125	0	0.0032	0	0.028	0.93	0	0.00029	0.008	0	0.034	4	0.31	0.57	0.55
126	0	0.05	0	0.0051	0.69	0	0.08	0.014	0	0.17	4	0.31	0.57	0.55
127	0	0.00081	0	0.047	0.93	0	3.8e-05	0.0047	0	0.014	4	0.31	0.57	0.55
128	0	0.015	0	0.015	0.79	0	0	0.023	0	0.15	4	0.31	0.57	0.55
129	0.87	0	0	0	0.13	0	0	0	0	0	0	0.1	0.43	0.45
130	0	0.00013	0.17	0	0	0	0.83	0	0	0	6	0.35	0.95	0.55
131	0	0.0001	0	0.53	0.45	0	0	0.0083	0	0.0053	3	0.31	0.57	0.75
132	0.0017	3.7e-06	0	1.5e-06	1	0	0	0.00013	0	0.001	4	0.31	0.57	0.55
133	0.0013	0.0057	0	0.16	0.75	0	0.039	0.01	0	0.035	4	0.31	0.57	0.55
134	0	0.00063	0	3.5e-05	0.99	0	6.1e-05	0.0017	0	0.012	4	0.31	0.57	0.55
135	0	0	0	0	0	0	0	0	1	0	8	0	0	0.35
136	0	0	0	0	0	0	0	0	1	0	8	0	0	0.35
137	0	0	0	0	0	0	0	0	1	0	8	0	0	0.35
138	0	0	0	0	0	0	0	0	1	0	8	0	0	0.35
139	3.8e-05	0.00036	0	1.3e-05	0.98	0	0	0.0011	0	0.016	4	0.31	0.57	0.55
140	9e-05	0.00021	0	0.0026	0.99	0	0	0.0026	0	0.0092	4	0.31	0.57	0.55
141	0	0	1	0	0	0	0	0	0	0	2	0.1	0.048	0
142	0	0	1	0	0	0	0	0	0	0	2	0.1	0.048	0
143	0.017	0.0011	0	0.00026	0.95	0	0	0.0023	0	0.028	4	0.31	0.57	0.55
144	0	0.031	0	0.00066	0.72	0	0.00067	0.017	0	0.23	4	0.31	0.57	0.55
145	0	0.0041	0	0.00023	0.96	0	0.00067	0.0035	0	0.03	4	0.31	0.57	0.55
146	5.3e-05	0.0032	0	0.0032	0.94	0	5.1e-05	0.0062	0	0.048	4	0.31	0.57	0.55
147	0.014	0.0028	0	0.0013	0.93	0	2.5e-05	0.0043	0	0.045	4	0.31	0.57	0.55
148	0	6.6e-06	0	0.12	0.88	0	1e-05	0.0006	0	0.00039	4	0.31	0.57	0.55
149	0	0.0068	0	0.0091	0.9	0	8.5e-05	0.0083	0	0.076	4	0.31	0.57	0.55
150	0	0.0027	0	0.0035	0.94	0	0.028	0.0036	0	0.023	4	0.31	0.57	0.55
151	0	0	0	0	0	0	0	0	1	0	8	0	0	0.35
152	0	0	1	0	0	0	0	0	0	0	2	0.1	0.048	0
153	0	0.074	0	0.071	0.25	0	1.5e-05	0.15	0	0.45	9	0.44	0.57	0.55
154	0	0.0041	0	0.005	0.94	0	0.00046	0.0054	0	0.049	4	0.31	0.57	0.55
155	0	0	0	0	0	0	0	0	1	0	8	0	0	0.35
156	0	0.014	0	0.086	0.79	0	0.0022	0.02	0	0.09	4	0.31	0.57	0.55
157	0	1.4e-06	0	0	1	0	0	0.00018	0	0.00063	4	0.31	0.57	0.55
158	0	0.02	0	0.0053	0.71	0	0.17	0.0081	0	0.083	4	0.31	0.57	0.55
159	0	0	0	0	0	0	0	0	1	0	8	0	0	0.35
160	0	0.0014	0	0.015	0.95	0	0.011	0.0029	0	0.015	4	0.31	0.57	0.55
161	0	0.00013	0	0.0031	0.99	0	0	0.0015	0	0.0048	4	0.31	0.57	0.55
162	0	0.0026	0	0.012	0.95	0	0.0057	0.0053	0	0.024	4	0.31	0.57	0.55
163	0	0.075	0	0.0031	0.55	0	0.00033	0.026	0	0.34	4	0.31	0.57	0.55
164	0	0	0	0	1	0	0	0	0	0	4	0.31	0.57	0.55
165	0	0.0025	0	0.0042	0.95	0	0.014	0.0031	0	0.023	4	0.31	0.57	0.55
166	0	0.018	0	0.00018	0.82	0	0.00016	0.0054	0	0.16	4	0.31	0.57	0.55
167	0	0.026	0	0.0048	0.83	0	0.0092	0.01	0	0.12	4	0.31	0.57	0.55
168	0	0.00032	0	0.00023	0.99	0	0.0048	0.00074	0	0.0049	4	0.31	0.57	0.55
169	0	0	1	0	0	0	0	0	0	0	2	0.1	0.048	0
170	0	0	0	0	0	0	0	0	1	0	8	0	0	0.35
171	0.93	0	0	0	0.067	0	0	0	0	0	0	0.1	0.43	0.45
172	0	0.0022	0	9.1e-05	0.91	0	0	0.0043	0	0.081	4	0.31	0.57	0.55
173	0	0	1	0	0	0	0	0	0	0	2	0.1	0.048	0
174	0	0	0	0	1	0	0	0	0	3.7e-06	4	0.31	0.57	0.55
175	0	0	0	0	1	0	0	0	0	0	4	0.31	0.57	0.55
176	1	0	0	0	2.4e-06	0	0	0	0	0	0	0.1	0.43	0.45
177	0	0.0014	0	0.011	0.66	0	0.32	0.0018	0	0.0081	4	0.31	0.57	0.55
178	0	0.0014	0	0.044	0.9	0	0.033	0.0046	0	0.014	4	0.31	0.57	0.55
179	0	0.00059	0	0.0066	0.25	0	0.74	0.00066	0	0.0027	6	0.35	0.95	0.55
180	0	0.0018	0	0.0015	0.97	0	0.011	0.0017	0	0.014	4	0.31	0.57	0.55
181	0	0.078	0	8.2e-05	0.33	0	2.6e-06	0.018	0	0.57	9	0.44	0.57	0.55
182	0	0.00094	0	0.00044	0.99	0	0.00032	0.0012	0	0.012	4	0.31	0.57	0.55
183	0	0.016	0	0.0062	0.85	0	0.057	0.006	0	0.062	4	0.31	0.57	0.55
184	0	0	0	0	0	0	0	0	1	0	8	0	0	0.35
185	0	0	0	0	1	0	0	0	0	0	4	0.31	0.57	0.55
186	0	0	0	0	1	0	0	0	0	0	4	0.31	0.57	0.55
187	2.1e-06	0	0	0	1	0	0	0	0	0	4	0.31	0.57	0.55
188	0	7.6e-05	0	0.013	0.58	0	0.4	0.00064	0	0.0014	4	0.31	0.57	0.55
189	0	8.8e-05	0	0.56	0.43	0	1.2e-05	0.0033	0	0.0022	3	0.31	0.57	0.75
190	0	2.2e-06	0	0.00012	1	0	0	0.0002	0	0.00051	4	0.31	0.57	0.55
191	0.0018	0.0043	0	0.0021	0.95	0	0.0019	0.0035	0	0.035	4	0.31	0.57	0.55
192	0	0.0016	0.041	0	0	0	0	0.00022	0	0.96	9	0.44	0.57	0.55
193	0	0	1	0	0	0	0	0	0	0	2	0.1	0.048	0
194	0.00025	0.0065	0	0.036	0.82	0	0.084	0.0086	0	0.05	4	0.31	0.57	0.55
195	0	0.21	0	2.7e-05	0.05	0	0.0047	0.014	0	0.72	9	0.44	0.57	0.55
196	0	1	0	0	0	0	0	0	0	0	1	0.48	0.62	0.55
197	0	0.011	0	0.002	0.8	0	0.0022	0.021	0	0.16	4	0.31	0.57	0.55
198	0	0	0	0	0	0	0	0	1	0	8	0	0	0.35
199	0	0.0097	0	0.0055	0.78	0	4.4e-06	0.018	0	0.19	4	0.31	0.57	0.55
200	1	0	0	0	0.0021	0	0.0012	0	0	0	0	0.1	0.43	0.45
201	0	0.0052	0	0.00058	0.0061	0	0.98	0.00049	0	0.0046	6	0.35	0.95	0.55
202	0	0.00077	0	0.037	0.94	0	3.5e-05	0.0044	0	0.016	4	0.31	0.57	0.55
203	0	0	0	0	0	0	0	0	1	0	8	0	0	0.35
204	0.0056	0.00042	0	0.00062	0.98	0	0.0038	0.00077	0	0.0052	4	0.31	0.57	0.55
205	0	0.00025	0	0.00019	0.99	0	0.00014	0.00083	0	0.0042	4	0.31	0.57	0.55
206	0	8.3e-05	0	0.0018	0.99	0	0	0.0018	0	0.0058	4	0.31	0.57	0.55
207	0	4.1e-06	0	1.8e-05	1	0	0.00022	7.4e-05	0	0.00019	4	0.31	0.57	0.55
208	0.00018	0.0037	0	0.0032	0.94	0	0.00049	0.0047	0	0.043	4	0.31	0.57	0.55
209	0	0.00034	0	6.1e-05	0.99	0	2.4e-05	0.00098	0	0.0083	4	0.31	0.57	0.55
210	0	0.0081	0	0.00052	0.79	0	0.1	0.0073	0	0.099	4	0.31	0.57	0.55
211	1.1e-05	0.03	0	0.00036	0.77	0	0.025	0.0077	0	0.17	4	0.31	0.57	0.55
212	0.00036	0.001	0	0.0085	0.97	0	0.00067	0.0043	0	0.018	4	0.31	0.57	0.55
213	0.00015	0.008	0	0.0015	0.91	0	0.032	0.0046	0	0.045	4	0.31	0.57	0.55
214	0	0	0	0.00071	0.98	0	0.015	0.00016	0	0.0001	4	0.31	0.57	0.55
215	0.97	0	0	0	0.032	0	9.9e-05	0	0	8e-06	0	0.1	0.43	0.45
216	0.21	6.2e-05	0	9.9e-06	0.77	0	0.021	0.00011	0	0.001	4	0.31	0.57	0.55
217	0.0032	0.0067	0	0.012	0.91	0	0.0068	0.0076	0	0.058	4	0.31	0.57	0.55
218	0	0.0095	0	0.00022	0.63	0	0.29	0.004	0	0.058	4	0.31	0.57	0.55
219	0.18	0.0028	0	0.0045	0.78	0	0.001	0.0037	0	0.029	4	0.31	0.57	0.55
220	0	0.084	0	6.1e-05	0.28	0	0.097	0.013	0	0.53	9	0.44	0.57	0.55
221	0	0.03	0	0.00036	0.68	0	0.076	0.0089	0	0.21	4	0.31	0.57	0.55
222	0	0.00025	0	0.0016	0.98	0	0	0.0033	0	0.011	4	0.31	0.57	0.55
223	0	0	0	0	0	0	1	0	0	0	6	0.35	0.95	0.55
224	0.00062	0.006	0	0.013	0.93	0	0.0021	0.0066	0	0.046	4	0.31	0.57	0.55
225	0	0.025	0	0.042	0.78	0	0.0061	0.017	0	0.13	4	0.31	0.57	0.55
226	0.00028	0.0015	0	0.019	0.94	0	8.5e-06	0.0085	0	0.029	4	0.31	0.57	0.55
227	0.0013	7.3e-05	0	0	0.99	0	0.011	4.8e-05	0	0.0019	4	0.31	0.57	0.55
228	1	0	0	4.6e-06	0.0009	0	0	0	0	0	0	0.1	0.43	0.45
229	0	0.00079	0	0.0025	0.95	0	0.024	0.0029	0	0.015	4	0.31	0.57	0.55
230	4.8e-06	4e-05	0	0.052	0.95	0	0.00043	0.0012	0	0.00078	4	0.31	0.57	0.55
231	0.0063	8.2e-06	0	0.00013	0.99	0	0	0.0003	0	0.00084	4	0.31	0.57	0.55
232	1.7e-06	2.5e-05	0	0.74	0.26	0	0.0016	0.001	0	0.00028	3	0.31	0.57	0.75
233	2.4e-06	0.036	0	0.025	0.64	0	0.00014	0.031	0	0.27	4	0.31	0.57	0.55
234	0	0	0	0	0	0	0	0	1	0	8	0	0	0.35
235	0	0.00085	0.00045	2.9e-05	0.94	0	0	0.0016	0	0.053	4	0.31	0.57	0.55
236	0	0.0014	0	0.00042	0.94	0	0	0.0084	0	0.052	4	0.31	0.57	0.55
237	0.0026	4.7e-05	0	0.029	0.96	0	0	0.0019	0	0.0026	4	0.31	0.57	0.55
238	0	0.00092	0	0.00085	0.98	0	3.8e-06	0.004	0	0.019	4	0.31	0.57	0.55
239	0	0.1	0	7.4e-05	0.3	0	2.4e-05	0.019	0	0.58	9	0.44	0.57	0.55
240	4.9e-06	8e-05	0	0.00087	0.99	0	0	0.0012	0	0.0036	4	0.31	0.57	0.55
241	0	0	0	0	0	0	0	0	1	0	8	0	0	0.35
242	0	0.00071	0	0	0.92	0	0	0.0033	0	0.076	4	0.31	0.57	0.55
243	0.001	0.00013	0	0.012	0.98	0	0	0.0026	0	0.0053	4	0.31	0.57	0.55
244	0.0023	4.6e-05	0	4.3e-05	1	0	0	0.00037	0	0.0021	4	0.31	0.57	0.55
245	0	0	1	0	0	0	0	0	0	0	2	0.1	0.048	0
246	0	0.049	0	0.013	0.72	0	0.034	0.027	0	0.16	4	0.31	0.57	0.55
247	0	0	0	0	0	0	0	0	1	0	8	0	0	0.35
248	0	4.4e-05	0	0.02	0.98	0	8.5e-06	0.0016	0	0.0016	4	0.31	0.57	0.55
249	1	0	0	0	9.9e-06	0	0	0	0	0	0	0.1	0.43	0.45
250	0	0	1	0	0	0	0	0	0	0	2	0.1	0.048	0
251	0.00029	0.0017	0	0.013	0.95	0	0.0099	0.0048	0	0.02	4	0.31	0.57	0.55
252	0	0.0005	0	0	0.014	0	0.98	0.00046	0	0.0073	6	0.35	0.95	0.55
253	0	0	1	0	0	0	0	0	0	0	2	0.1	0.048	0
254	4.8e-05	0.018	0	0.0047	0.76	0	0.11	0.0085	0	0.1	4	0.31	0.57	0.55
255	0	0.019	0	0.0032	0.81	0	0.027	0.02	0	0.12	4	0.31	0.57	0.55
256	0	0	1	0	0	0	0	0	0	0	2	0.1	0.048	0
257	1.4e-05	0.00017	0	0.0029	0.99	0	0.0021	0.0013	0	0.0029	4	0.31	0.57	0.55
258	0	0	1	0	0	0	0	0	0	0	2	0.1	0.048	0
259	1	0	0	0	3.3e-06	0	0	0	0	0	0	0.1	0.43	0.45
260	0.00015	0.028	0	0.0013	0.79	0	0.0033	0.009	0	0.16	4	0.31	0.57	0.55
261	0.0084	0.0042	0	0.00025	0.94	0	0.0014	0.0024	0	0.042	4	0.31	0.57	0.55
262	0	0.15	0	0.0066	0.42	0	0.0019	0.026	0	0.39	4	0.31	0.57	0.55
263	0	0.004	0	0.0063	0.94	0	0.0002	0.0059	0	0.039	4	0.31	0.57	0.55
264	0	0.033	0	0.0039	0.24	0	0	0.011	0	0.71	9	0.44	0.57	0.55
265	0.00052	3.4e-06	0	2.5e-05	1	0	3e-06	8.8e-05	0	0.00028	4	0.31	0.57	0.55
266	0	0	1	0	0	0	0	0	0	0	2	0.1	0.048	0
267	0	0.023	0	1.5e-05	0.95	0	0	0.00068	0	0.022	4	0.31	0.57	0.55
268	0.91	0	0	0.00014	0.089	0	0	4e-06	0	2.2e-06	0	0.1	0.43	0.45
269	0.062	9.4e-05	0	0.0078	0.93	0	2.5e-05	0.0011	0	0.0029	4	0.31	0.57	0.55
270	0	0	0	0	0	0	0	0	1	0	8	0	0	0.35
271	0	0.00025	0	0.65	0.34	0	0	0.0061	0	0.0042	3	0.31	0.57	0.75
272	0	0.011	0	0.72	0.17	0	7.7e-06	0.033	0	0.07	3	0.31	0.57	0.75
273	0	0	0	0	0	0	0	0	1	0	8	0	0	0.35
274	0	0	1	0	0	0	0	0	0	0	2	0.1	0.048	0
275	0.0098	0.00087	0	0.0012	0.98	0	0.0017	0.0014	0	0.0091	4	0.31	0.57	0.55
276	0.0035	0.00076	0	0.0024	0.98	0	0.00011	0.002	0	0.01	4	0.31	0.57	0.55
277	0	0.04	0	1.3e-06	0.0023	0	0	0.013	0	0.95	9	0.44	0.57	0.55
278	0	0.016	0	0.0007	0.82	0	0.082	0.0069	0	0.076	4	0.31	0.57	0.55
279	0	0.16	0	0.045	0.23	0	2.6e-05	0.045	0	0.52	9	0.44	0.57	0.55
280	0.014	0.00056	0	0.00015	0.97	0	0.0015	0.00095	0	0.009	4	0.31	0.57	0.55
281	1	0	0	0	0.004	0	0	0	0	0	0	0.1	0.43	0.45
282	0.28	0	0	0	0.72	0	0	0	0	0	4	0.31	0.57	0.55
283	0	0.015	0	0.081	0.75	0	4.7e-06	0.02	0	0.13	4	0.31	0.57	0.55
284	0	0.0023	0.024	0	0	0	0	0.00021	0	0.97	9	0.44	0.57	0.55
285	0	0.019	0	0.001	0.8	0	0	0.015	0	0.17	4	0.31	0.57	0.55
286	0	0.022	0	0.0006	0.85	0	0.03	0.0056	0	0.095	4	0.31	0.57	0.55
287	0	0.062	0	0.0058	0.71	0	0.012	0.017	0	0.2	4	0.31	0.57	0.55
288	7.7e-05	0	0	0.0012	1	0	0	2.2e-05	0	2.6e-05	4	0.31	0.57	0.55
289	0	0.061	0	0.0069	0.66	0	0.02	0.017	0	0.23	4	0.31	0.57	0.55
