SNV	cluster0	cluster1	cluster2	cluster	dcf0	dcf1	dcf2
229	1	0	0	0	0.31	0.57	0.55
230	1	0	0	0	0.31	0.57	0.55
231	1	0	0	0	0.31	0.57	0.55
232	1	0	0	0	0.31	0.57	0.55
233	1	0	0	0	0.31	0.57	0.55
234	0	0	1	2	0	0	0.35
235	1	6e-05	0	0	0.31	0.57	0.55
236	1	0	0	0	0.31	0.57	0.55
237	1	0	0	0	0.31	0.57	0.55
238	1	0	0	0	0.31	0.57	0.55
239	1	0	0	0	0.31	0.57	0.55
240	1	0	0	0	0.31	0.57	0.55
241	0	0	1	2	0	0	0.35
242	1	0	0	0	0.31	0.57	0.55
243	1	0	0	0	0.31	0.57	0.55
244	1	0	0	0	0.31	0.57	0.55
245	0	1	0	1	0.1	0.096	0
246	1	0	0	0	0.31	0.57	0.55
247	0	0	1	2	0	0	0.35
248	1	0	0	0	0.31	0.57	0.55
249	1	0	0	0	0.31	0.57	0.55
250	0	1	0	1	0.1	0.096	0
251	1	0	0	0	0.31	0.57	0.55
252	1	0	0	0	0.31	0.57	0.55
253	0	1	0	1	0.1	0.096	0
254	1	0	0	0	0.31	0.57	0.55
255	1	0	0	0	0.31	0.57	0.55
256	0	1	0	1	0.1	0.096	0
257	1	0	0	0	0.31	0.57	0.55
258	0	1	0	1	0.1	0.096	0
259	1	0	0	0	0.31	0.57	0.55
260	1	0	0	0	0.31	0.57	0.55
261	1	0	0	0	0.31	0.57	0.55
262	1	0	0	0	0.31	0.57	0.55
263	1	0	0	0	0.31	0.57	0.55
264	1	0	0	0	0.31	0.57	0.55
265	1	0	0	0	0.31	0.57	0.55
266	0	1	0	1	0.1	0.096	0
267	1	0	0	0	0.31	0.57	0.55
268	1	0	0	0	0.31	0.57	0.55
269	1	0	0	0	0.31	0.57	0.55
270	0	0	1	2	0	0	0.35
271	1	0	0	0	0.31	0.57	0.55
272	1	0	0	0	0.31	0.57	0.55
273	0	0	1	2	0	0	0.35
274	0	1	0	1	0.1	0.096	0
275	1	0	0	0	0.31	0.57	0.55
276	1	0	0	0	0.31	0.57	0.55
277	1	0	0	0	0.31	0.57	0.55
278	1	0	0	0	0.31	0.57	0.55
279	1	0	0	0	0.31	0.57	0.55
280	1	0	0	0	0.31	0.57	0.55
281	1	0	0	0	0.31	0.57	0.55
282	1	0	0	0	0.31	0.57	0.55
283	1	0	0	0	0.31	0.57	0.55
284	0	1	0	1	0.1	0.096	0
285	1	0	0	0	0.31	0.57	0.55
286	1	0	0	0	0.31	0.57	0.55
287	1	0	0	0	0.31	0.57	0.55
288	1	0	0	0	0.31	0.57	0.55
289	1	0	0	0	0.31	0.57	0.55
290	0	1	0	1	0.1	0.096	0
291	1	0	0	0	0.31	0.57	0.55
292	1	0	0	0	0.31	0.57	0.55
293	0	1	0	1	0.1	0.096	0
294	1	0	0	0	0.31	0.57	0.55
295	1	0	0	0	0.31	0.57	0.55
296	1	0	0	0	0.31	0.57	0.55
297	1	0	0	0	0.31	0.57	0.55
298	0.79	0.21	0	0	0.31	0.57	0.55
299	1	0	0	0	0.31	0.57	0.55
300	0.00098	1	0	1	0.1	0.096	0
301	1	0	0	0	0.31	0.57	0.55
302	1	0	0	0	0.31	0.57	0.55
303	1	0	0	0	0.31	0.57	0.55
304	0	1	0	1	0.1	0.096	0
305	1	0	0	0	0.31	0.57	0.55
306	1	0	0	0	0.31	0.57	0.55
307	0	1	0	1	0.1	0.096	0
308	0	1	0	1	0.1	0.096	0
309	1	0	0	0	0.31	0.57	0.55
310	1	0	0	0	0.31	0.57	0.55
311	1	0	0	0	0.31	0.57	0.55
312	1	0	0	0	0.31	0.57	0.55
313	1	0	0	0	0.31	0.57	0.55
314	1	0	0	0	0.31	0.57	0.55
315	1	0	0	0	0.31	0.57	0.55
316	1	0	0	0	0.31	0.57	0.55
317	0.0009	1	0	1	0.1	0.096	0
318	0	0	1	2	0	0	0.35
319	1	0	0	0	0.31	0.57	0.55
320	0	1	0	1	0.1	0.096	0
321	1	0	0	0	0.31	0.57	0.55
322	1	0	0	0	0.31	0.57	0.55
323	0	1	0	1	0.1	0.096	0
324	1	0	0	0	0.31	0.57	0.55
325	1	0	0	0	0.31	0.57	0.55
326	1	0	0	0	0.31	0.57	0.55
327	1	0	0	0	0.31	0.57	0.55
328	1	0	0	0	0.31	0.57	0.55
329	1	0	0	0	0.31	0.57	0.55
330	0	1	0	1	0.1	0.096	0
331	1	0	0	0	0.31	0.57	0.55
332	1	0	0	0	0.31	0.57	0.55
333	1	0	0	0	0.31	0.57	0.55
334	0	0	1	2	0	0	0.35
335	1	0	0	0	0.31	0.57	0.55
336	1	0	0	0	0.31	0.57	0.55
337	1	0	0	0	0.31	0.57	0.55
338	1	0	0	0	0.31	0.57	0.55
339	1	0	0	0	0.31	0.57	0.55
340	1	0	0	0	0.31	0.57	0.55
341	0.021	0.98	0.00011	1	0.1	0.096	0
342	1	0	0	0	0.31	0.57	0.55
343	0	1	0	1	0.1	0.096	0
344	1	0	0	0	0.31	0.57	0.55
345	1	0	0	0	0.31	0.57	0.55
346	1	0	0	0	0.31	0.57	0.55
347	0.62	0.38	0	0	0.31	0.57	0.55
348	1	0	0	0	0.31	0.57	0.55
349	1	0	0	0	0.31	0.57	0.55
350	1	0	0	0	0.31	0.57	0.55
351	0	1	0	1	0.1	0.096	0
352	1	0	0	0	0.31	0.57	0.55
353	1	0	0	0	0.31	0.57	0.55
354	1	0	0	0	0.31	0.57	0.55
355	1	0	0	0	0.31	0.57	0.55
356	1	0	0	0	0.31	0.57	0.55
357	1	0	0	0	0.31	0.57	0.55
358	1	0.0013	0	0	0.31	0.57	0.55
359	0.11	0.89	0	1	0.1	0.096	0
360	0	1	0	1	0.1	0.096	0
361	1	0	0	0	0.31	0.57	0.55
362	1	0	0	0	0.31	0.57	0.55
363	1	0	0	0	0.31	0.57	0.55
364	1	0	0	0	0.31	0.57	0.55
365	0	0	1	2	0	0	0.35
366	0	1	0	1	0.1	0.096	0
367	1	0	0	0	0.31	0.57	0.55
368	1	0	0	0	0.31	0.57	0.55
369	1	0	0	0	0.31	0.57	0.55
370	1	0	0	0	0.31	0.57	0.55
371	0	0	1	2	0	0	0.35
372	0	0	1	2	0	0	0.35
373	1	0	0	0	0.31	0.57	0.55
374	0	0	1	2	0	0	0.35
375	1	0	0	0	0.31	0.57	0.55
376	0	1	0	1	0.1	0.096	0
377	1	0	0	0	0.31	0.57	0.55
378	1	0	0	0	0.31	0.57	0.55
379	1	0	0	0	0.31	0.57	0.55
380	1	0	0	0	0.31	0.57	0.55
381	1	0	0	0	0.31	0.57	0.55
382	1	0	0	0	0.31	0.57	0.55
383	0	0	1	2	0	0	0.35
384	1	0	0	0	0.31	0.57	0.55
385	1	0	0	0	0.31	0.57	0.55
386	0	0	1	2	0	0	0.35
387	0	0	1	2	0	0	0.35
388	1	0	0	0	0.31	0.57	0.55
389	1	0	0	0	0.31	0.57	0.55
390	1	0	0	0	0.31	0.57	0.55
391	1	0	0	0	0.31	0.57	0.55
392	1	0	0	0	0.31	0.57	0.55
393	1	0	0	0	0.31	0.57	0.55
394	1	0	0	0	0.31	0.57	0.55
395	1	0	0	0	0.31	0.57	0.55
396	1	0	0	0	0.31	0.57	0.55
397	1	0	0	0	0.31	0.57	0.55
398	1	0	0	0	0.31	0.57	0.55
399	1	0	0	0	0.31	0.57	0.55
400	1	0	0	0	0.31	0.57	0.55
401	0.0011	0	1	2	0	0	0.35
402	0	1	0	1	0.1	0.096	0
403	1	0	0	0	0.31	0.57	0.55
404	1	0	0	0	0.31	0.57	0.55
405	1	0	0	0	0.31	0.57	0.55
406	1	0	0	0	0.31	0.57	0.55
407	1	0	0	0	0.31	0.57	0.55
408	1	0	0	0	0.31	0.57	0.55
409	1	0	0	0	0.31	0.57	0.55
410	0	1	0	1	0.1	0.096	0
411	1	0	0	0	0.31	0.57	0.55
412	0	1	0	1	0.1	0.096	0
413	1	0	0	0	0.31	0.57	0.55
414	1	0	0	0	0.31	0.57	0.55
415	1	0	0	0	0.31	0.57	0.55
416	1	0	0	0	0.31	0.57	0.55
417	0	1	0	1	0.1	0.096	0
418	1	0	0	0	0.31	0.57	0.55
419	0	1	0	1	0.1	0.096	0
420	1	0	0	0	0.31	0.57	0.55
421	1	0	0	0	0.31	0.57	0.55
422	1	0	0	0	0.31	0.57	0.55
423	1	0	0	0	0.31	0.57	0.55
424	1	0	0	0	0.31	0.57	0.55
425	1	0	0	0	0.31	0.57	0.55
426	1	0	0	0	0.31	0.57	0.55
427	0	1	0	1	0.1	0.096	0
428	1	0	0	0	0.31	0.57	0.55
429	1	0	0	0	0.31	0.57	0.55
430	1	0	0	0	0.31	0.57	0.55
431	0	0	1	2	0	0	0.35
432	1	0	0	0	0.31	0.57	0.55
433	1	0	0	0	0.31	0.57	0.55
434	1	0	0	0	0.31	0.57	0.55
435	1	0	0	0	0.31	0.57	0.55
