SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster	dcf0	dcf1	dcf2
107	0	0	1	0	0	0	1.6e-06	2	0	0	0.35
108	1	0	0	0	0	0	0	0	0.31	0.57	0.55
109	1	0	0	5.5e-05	0	0	8.5e-05	0	0.31	0.57	0.55
110	0	0	1	0	0	0	0	2	0	0	0.35
111	0.99	0	0	0.0069	0	0	0.00055	0	0.31	0.57	0.55
112	1	0	0	0	0	0	0	0	0.31	0.57	0.55
113	0.91	0	0	0.05	0	0	0.041	0	0.31	0.57	0.55
114	1	0	0	8.1e-05	0	0	0.0018	0	0.31	0.57	0.55
115	0	0	0	0	0.9	0.098	0	4	0.31	0.57	0
116	0.86	0	0	0.011	0	0	0.13	0	0.31	0.57	0.55
117	0.97	0	0	0.0015	0	0	0.024	0	0.31	0.57	0.55
118	0.98	0	0	0.019	0	0	0.0028	0	0.31	0.57	0.55
119	1	0	0	0.00018	0	0	1.9e-05	0	0.31	0.57	0.55
120	0.98	0	0	2.1e-05	0	0	0.02	0	0.31	0.57	0.55
121	1	0	0	0	0	0	0	0	0.31	0.57	0.55
122	0	0	0	0.99	0	0.01	0	3	0.31	0.81	0.55
123	1	0	0	0	0	0	0.0021	0	0.31	0.57	0.55
124	1	0	0	0.00015	0	0	0.00067	0	0.31	0.57	0.55
125	0.98	0	0	0.01	0	0	0.015	0	0.31	0.57	0.55
126	0.75	0	0	0.16	0	0	0.091	0	0.31	0.57	0.55
127	0.99	0	0	0.0039	0	0	0.0045	0	0.31	0.57	0.55
128	0.91	0	0	0.00066	0	0	0.093	0	0.31	0.57	0.55
129	1	0	0	0	0	0	0	0	0.31	0.57	0.55
130	0	0	0	0.9	0	0.096	0	3	0.31	0.81	0.55
131	0.99	0	0	2.8e-06	0	0	0.009	0	0.31	0.57	0.55
132	1	0	0	1.7e-06	0	0	7.5e-06	0	0.31	0.57	0.55
133	0.86	0	0	0.11	0	0	0.026	0	0.31	0.57	0.55
134	0.99	0	0	0.014	0	0	0.00041	0	0.31	0.57	0.55
135	0	0	1	0	0	0	0	2	0	0	0.35
136	0	0	1	0	0	0	0	2	0	0	0.35
137	0	0	1	0	0	0	0	2	0	0	0.35
138	0	0	1	0	0	0	0	2	0	0	0.35
139	1	0	0	0.00024	0	0	0.00049	0	0.31	0.57	0.55
140	1	0	0	0.00021	0	0	0.001	0	0.31	0.57	0.55
141	0	1	0	0	0	0	0	1	0.14	0	0
142	0	0	0	0	0	1	0	5	0.034	0.24	0
143	1	0	0	0.00013	0	0	0.0031	0	0.31	0.57	0.55
144	0.92	0	0	0.011	0	0	0.07	0	0.31	0.57	0.55
145	0.95	0	0	0.049	0	0	0.0031	0	0.31	0.57	0.55
146	0.99	0	0	0.0026	0	0	0.0097	0	0.31	0.57	0.55
147	0.99	0	0	0.0014	0	0	0.0088	0	0.31	0.57	0.55
148	1	0	0	0.0034	0	0	5.5e-05	0	0.31	0.57	0.55
149	0.97	0	0	0.0022	0	0	0.03	0	0.31	0.57	0.55
150	0.89	0	0	0.11	0	0	0.0041	0	0.31	0.57	0.55
151	0	0	1	0	0	0	0	2	0	0	0.35
152	0	0	0	0	0	1	0	5	0.034	0.24	0
153	0.22	0	0	0.00038	0	0	0.78	6	0.48	0.57	0.6
154	0.98	0	0	0.0034	0	0	0.014	0	0.31	0.57	0.55
155	0	0	1	0	0	0	0	2	0	0	0.35
156	0.9	0	0	0.011	0	0	0.092	0	0.31	0.57	0.55
157	1	0	0	0	0	0	3.5e-06	0	0.31	0.57	0.55
158	0.76	0	0	0.21	0	0	0.033	0	0.31	0.57	0.55
159	0	0	1	0	0	0	0	2	0	0	0.35
160	0.95	0	0	0.048	0	0	0.0035	0	0.31	0.57	0.55
161	1	0	0	0.00032	0	0	0.00055	0	0.31	0.57	0.55
162	0.94	0	0	0.056	0	0	0.0056	0	0.31	0.57	0.55
163	0.74	0	0	0.0046	0	0	0.25	0	0.31	0.57	0.55
164	1	0	0	0	0	0	0	0	0.31	0.57	0.55
165	0.94	0	0	0.057	0	0	0.0043	0	0.31	0.57	0.55
166	0.96	0	0	0.0028	0	0	0.033	0	0.31	0.57	0.55
167	0.9	0	0	0.048	0	0	0.05	0	0.31	0.57	0.55
168	0.92	0	0	0.08	0	0	0.00022	0	0.31	0.57	0.55
169	0	1	0	0	0	0	0	1	0.14	0	0
170	0	0	1	0	0	0	0	2	0	0	0.35
171	1	0	0	0	0	0	0	0	0.31	0.57	0.55
172	0.99	0	0	1.3e-05	0	0	0.0084	0	0.31	0.57	0.55
173	0	1	0	0	0	0	0	1	0.14	0	0
174	1	0	0	0	0	0	0	0	0.31	0.57	0.55
175	1	0	0	0	0	0	0	0	0.31	0.57	0.55
176	0	0	0	0	0.022	0.98	0	5	0.034	0.24	0
177	0.89	0	0	0.1	0	0	0.0027	0	0.31	0.57	0.55
178	0.87	0	0	0.12	0	0	0.0038	0	0.31	0.57	0.55
179	0.49	0	0	0.51	0	0	0.0015	3	0.31	0.81	0.55
180	0.95	0	0	0.045	0	0	0.0024	0	0.31	0.57	0.55
181	0.7	0	0	0.00031	0	0	0.3	0	0.31	0.57	0.55
182	0.99	0	0	0.0061	0	0	0.0014	0	0.31	0.57	0.55
183	0.89	0	0	0.082	0	0	0.028	0	0.31	0.57	0.55
184	0	0	1	0	0	0	0	2	0	0	0.35
185	1	0	0	0	0	0	0	0	0.31	0.57	0.55
186	1	0	0	0	0	0	0	0	0.31	0.57	0.55
187	0.00032	0	0	0	4.2e-06	1	0	5	0.034	0.24	0
188	0.92	0	0	0.082	0	0	0.00027	0	0.31	0.57	0.55
189	0.99	0	0	0.0052	0	0	0.0024	0	0.31	0.57	0.55
190	1	0	0	1.3e-05	0	0	8.9e-06	0	0.31	0.57	0.55
191	0.98	0	0	0.011	0	0	0.0095	0	0.31	0.57	0.55
192	0	1	0	0	0	0	0.00065	1	0.14	0	0
193	0	1	0	0	0	0	0	1	0.14	0	0
194	0.87	0	0	0.1	0	0	0.026	0	0.31	0.57	0.55
195	0.13	0	0	0.00047	0	0	0.87	6	0.48	0.57	0.6
196	0	0	0	1	0	0	0	3	0.31	0.81	0.55
197	0.95	0	0	0.00015	0	0	0.047	0	0.31	0.57	0.55
198	0	0	1	0	0	0	0	2	0	0	0.35
199	0.92	0	0	0.0002	0	0	0.084	0	0.31	0.57	0.55
200	0.32	0	0	0.68	0	0	0	3	0.31	0.81	0.55
201	0.042	0	0	0.93	0	0	0.03	3	0.31	0.81	0.55
202	0.99	0	0	0.0019	0	0	0.0051	0	0.31	0.57	0.55
203	0	0	1	0	0	0	0	2	0	0	0.35
204	0.97	0	0	0.03	0	0	0.00049	0	0.31	0.57	0.55
205	0.99	0	0	0.0096	0	0	0.00029	0	0.31	0.57	0.55
206	1	0	0	5.5e-05	0	0	0.00049	0	0.31	0.57	0.55
207	0.97	0	0	0.031	0	0	1.9e-06	0	0.31	0.57	0.55
208	0.98	0	0	0.0035	0	0	0.012	0	0.31	0.57	0.55
209	1	0	0	0.0019	0	0	0.00043	0	0.31	0.57	0.55
210	0.94	0	0	0.047	0	0	0.016	0	0.31	0.57	0.55
211	0.91	0	0	0.053	0	0	0.038	0	0.31	0.57	0.55
212	0.99	0	0	0.0097	0	0	0.0036	0	0.31	0.57	0.55
213	0.86	0	0	0.13	0	0	0.0082	0	0.31	0.57	0.55
214	1	0	0	0.0032	0	0	1.8e-06	0	0.31	0.57	0.55
215	0.89	0	0	0.11	0	0	1.2e-06	0	0.31	0.57	0.55
216	0.76	0	0	0.24	0	0	1.8e-05	0	0.31	0.57	0.55
217	0.95	0	0	0.026	0	0	0.02	0	0.31	0.57	0.55
218	0.63	0	0	0.36	0	0	0.0092	0	0.31	0.57	0.55
219	0.98	0	0	0.012	0	0	0.0096	0	0.31	0.57	0.55
220	0.62	0	0	0.012	0	0	0.37	0	0.31	0.57	0.55
221	0.91	0	0	0.026	0	0	0.062	0	0.31	0.57	0.55
222	1	0	0	0.0002	0	0	0.00095	0	0.31	0.57	0.55
223	0	0	0	0.97	0	0.034	0	3	0.31	0.81	0.55
224	0.97	0	0	0.0096	0	0	0.023	0	0.31	0.57	0.55
225	0.87	0	0	0.033	0	0	0.098	0	0.31	0.57	0.55
226	0.99	0	0	0.0009	0	0	0.011	0	0.31	0.57	0.55
227	0	0	0	0	1	0	0	4	0.31	0.57	0
228	1	0	0	4.8e-06	0	0	0	0	0.31	0.57	0.55
229	0.98	0	0	0.015	0	0	0.002	0	0.31	0.57	0.55
230	0.91	0	0	0.093	0	0	9.9e-05	0	0.31	0.57	0.55
231	1	0	0	2e-05	0	0	2.5e-05	0	0.31	0.57	0.55
232	0.69	0	0	0.31	0	0	0.00037	0	0.31	0.57	0.55
233	0.74	0	0	0.0021	0	0	0.26	0	0.31	0.57	0.55
234	0	0	1	0	0	0	0	2	0	0	0.35
235	0.98	0.014	0	1.5e-06	0	0	0.0035	0	0.31	0.57	0.55
236	0.99	0	0	2.9e-05	0	0	0.008	0	0.31	0.57	0.55
237	1	0	0	0.00031	0	0	0.00042	0	0.31	0.57	0.55
238	1	0	0	0.0021	0	0	0.0019	0	0.31	0.57	0.55
239	0.66	0	0	0.0019	0	0	0.34	0	0.31	0.57	0.55
240	1	0	0	0.00046	0	0	0.0002	0	0.31	0.57	0.55
241	0	0	1	0	0	0	0	2	0	0	0.35
242	1	0	0	0	0	0	0.0014	0	0.31	0.57	0.55
243	1	0	0	0.00031	0	0	0.00091	0	0.31	0.57	0.55
244	1	0	0	0.00026	0	0	6.1e-05	0	0.31	0.57	0.55
245	0	1	0	0	0	0	0	1	0.14	0	0
246	0.72	0	0	0.19	0	0	0.091	0	0.31	0.57	0.55
247	0	0	1	0	0	0	0	2	0	0	0.35
248	0.99	0	0	0.0052	0	0	0.00016	0	0.31	0.57	0.55
249	1	0	0	0.0022	0	0	0	0	0.31	0.57	0.55
250	0	1	0	0	0	0	0	1	0.14	0	0
251	0.94	0	0	0.051	0	0	0.0045	0	0.31	0.57	0.55
252	0.036	0	0	0.96	0	0	0.0016	3	0.31	0.81	0.55
253	0	1	0	0	0	0	0	1	0.14	0	0
254	0.85	0	0	0.11	0	0	0.04	0	0.31	0.57	0.55
255	0.84	0	0	0.12	0	0	0.031	0	0.31	0.57	0.55
256	0	1	0	0	0	0	0	1	0.14	0	0
257	0.92	0	0	0.075	0	0	0.00025	0	0.31	0.57	0.55
258	0	0	0	0	0	1	0	5	0.034	0.24	0
259	1	0	0	0	0	0	3.1e-05	0	0.31	0.57	0.55
260	0.93	0	0	0.019	0	0	0.052	0	0.31	0.57	0.55
261	0.98	0	0	0.016	0	0	0.0044	0	0.31	0.57	0.55
262	0.58	0	0	0.026	0	0	0.39	0	0.31	0.57	0.55
263	0.98	0	0	0.0095	0	0	0.0098	0	0.31	0.57	0.55
264	0.78	0	0	1.1e-06	0	0	0.22	0	0.31	0.57	0.55
265	1	0	0	0.0032	0	0	2.5e-06	0	0.31	0.57	0.55
266	0	1	0	0	0	0	0	1	0.14	0	0
267	0.97	0	0	0.00012	0	0	0.031	0	0.31	0.57	0.55
268	1	0	0	0.0026	0	0	0	0	0.31	0.57	0.55
269	1	0	0	0.0031	0	0	0.00036	0	0.31	0.57	0.55
270	0	0	1	0	0	0	0	2	0	0	0.35
271	0.99	0	0	0.002	0	0	0.0098	0	0.31	0.57	0.55
272	0.45	0	0	0.0012	0	0	0.55	6	0.48	0.57	0.6
273	0	0	1	0	0	0	0	2	0	0	0.35
274	0	1	0	0	0	0	0	1	0.14	0	0
275	0.95	0	0	0.047	0	0	0.00096	0	0.31	0.57	0.55
276	0.99	0	0	0.011	0	0	0.0014	0	0.31	0.57	0.55
277	0.003	0	0	0	0	0	1	6	0.48	0.57	0.6
278	0.77	0	0	0.22	0	0	0.013	0	0.31	0.57	0.55
279	0.19	0	0	0.00061	0	0	0.81	6	0.48	0.57	0.6
280	0.98	0	0	0.024	0	0	0.00054	0	0.31	0.57	0.55
281	1	0	0	0	0	0	0	0	0.31	0.57	0.55
282	1	0	0	0	0	0	0	0	0.31	0.57	0.55
283	0.86	0	0	0.00065	0	0	0.14	0	0.31	0.57	0.55
284	0	1	0	0	0	0	0.0018	1	0.14	0	0
285	0.95	0	0	0.0013	0	0	0.052	0	0.31	0.57	0.55
286	0.84	0	0	0.14	0	0	0.019	0	0.31	0.57	0.55
287	0.8	0	0	0.086	0	0	0.11	0	0.31	0.57	0.55
288	1	0	0	3.7e-06	0	0	8.2e-06	0	0.31	0.57	0.55
289	0.79	0	0	0.053	0	0	0.15	0	0.31	0.57	0.55
290	0	0	0	0	0.0027	1	0	5	0.034	0.24	0
291	1	0	0	8.3e-06	0	0	0	0	0.31	0.57	0.55
292	1	0	0	4.7e-05	0	0	2.1e-06	0	0.31	0.57	0.55
293	0	1	0	0	0	0	0	1	0.14	0	0
294	0.99	0	0	0.0024	0	0	0.0037	0	0.31	0.57	0.55
295	1	0	0	0	0	0	0	0	0.31	0.57	0.55
296	0.8	0	0	0.13	0	0	0.068	0	0.31	0.57	0.55
297	0.88	0	0	0.03	0	0	0.086	0	0.31	0.57	0.55
298	0.00091	1	0	0	0	0	0	1	0.14	0	0
299	1	0	0	0	0	0	0	0	0.31	0.57	0.55
300	0	1	0	0	0	0	0	1	0.14	0	0
301	1	0	0	0.00031	0	0	0.00088	0	0.31	0.57	0.55
302	0.63	0	0	0.00084	0	0	0.37	0	0.31	0.57	0.55
303	0.12	0	0	0.0039	0	0	0.87	6	0.48	0.57	0.6
304	0	0.97	0	0	0	0	0.029	1	0.14	0	0
305	0.98	0	0	8.6e-05	0	0	0.015	0	0.31	0.57	0.55
306	0.96	0	0	0.0056	0	0	0.032	0	0.31	0.57	0.55
307	0	0	0	1	0	0.0019	0	3	0.31	0.81	0.55
308	0	0	0	0.96	0	0.041	0	3	0.31	0.81	0.55
309	1	0	0	0.00035	0	0	0.0033	0	0.31	0.57	0.55
310	1	0	0	5.4e-05	0	0	0.00033	0	0.31	0.57	0.55
311	0	0	0	0	1	0	0	4	0.31	0.57	0
312	0.92	0	0	0.042	0	0	0.034	0	0.31	0.57	0.55
313	0.9	0	0	0.051	0	0	0.045	0	0.31	0.57	0.55
314	1	0	0	0.0041	0	0	0.00075	0	0.31	0.57	0.55
315	1	0	0	1.2e-05	0	0	0.0004	0	0.31	0.57	0.55
316	0.96	0	0	0.024	0	0	0.014	0	0.31	0.57	0.55
317	0	1	0	0	0	0	6.5e-05	1	0.14	0	0
318	0	0	1	0	0	0	0	2	0	0	0.35
319	1	0	0	0	0	0	0.0017	0	0.31	0.57	0.55
320	0	0	0	0	0	1	0	5	0.034	0.24	0
321	0.88	0	0	0.011	0	0	0.11	0	0.31	0.57	0.55
322	0.97	0	0	0.023	0	0	0.01	0	0.31	0.57	0.55
323	0	1	0	0	0	0	0	1	0.14	0	0
324	0.99	0	0	0.0062	0	0	0.0056	0	0.31	0.57	0.55
325	0.84	0	0	0.011	0	0	0.15	0	0.31	0.57	0.55
326	0.75	0	0	0.076	0	0	0.17	0	0.31	0.57	0.55
327	0.92	0	0	4.2e-05	0	0	0.075	0	0.31	0.57	0.55
328	0.91	0	0	0.0033	0	0	0.088	0	0.31	0.57	0.55
329	0.34	0	0	0.0024	0	0	0.66	6	0.48	0.57	0.6
330	0	1	0	0	0	0	0	1	0.14	0	0
331	1	0	0	0	0	0	0	0	0.31	0.57	0.55
332	0.012	0	0	0.98	0	0	0.0077	3	0.31	0.81	0.55
333	1	0	0	0	0	0	0	0	0.31	0.57	0.55
334	0	0	1	0	0	0	0	2	0	0	0.35
335	1	0	0	0	0	0	0	0	0.31	0.57	0.55
336	0.86	0	0	0.041	0	0	0.099	0	0.31	0.57	0.55
337	0.93	0	0	0.01	0	0	0.061	0	0.31	0.57	0.55
338	1	0	0	0	0	0	0	0	0.31	0.57	0.55
339	0.95	0	0	0.014	0	0	0.038	0	0.31	0.57	0.55
340	1	0	0	0	0	0	0	0	0.31	0.57	0.55
341	0.00069	1	4.5e-06	0	0	0.00019	0	1	0.14	0	0
342	1	0	0	0	0	0	0	0	0.31	0.57	0.55
343	0	0	0	0	0	1	0	5	0.034	0.24	0
344	0.83	0	0	0	0	0	0.17	0	0.31	0.57	0.55
345	0.88	0	0	0.11	0	0	0.0091	0	0.31	0.57	0.55
346	1	0	0	0	0	0	0	0	0.31	0.57	0.55
347	0.00076	1	0	0	0	0	0	1	0.14	0	0
348	0.048	0	0	0.95	0	0	1.2e-05	3	0.31	0.81	0.55
349	0.88	0	0	0.048	0	0	0.076	0	0.31	0.57	0.55
350	0.9	0	0	0.06	0	0	0.04	0	0.31	0.57	0.55
351	0	0	0	0	0	1	0	5	0.034	0.24	0
352	0.86	0	0	0.12	0	0	0.027	0	0.31	0.57	0.55
353	0.39	0	0	0.00026	0	0	0.61	6	0.48	0.57	0.6
354	0.92	0	0	7.2e-05	0	0	0.079	0	0.31	0.57	0.55
355	0.9	0	0	0.097	0	0	0.0037	0	0.31	0.57	0.55
356	0.96	0	0	0.0042	0	0	0.037	0	0.31	0.57	0.55
357	1	0	0	9.4e-06	0	0	0	0	0.31	0.57	0.55
358	0.19	0.81	0	0	0	0	0	1	0.14	0	0
359	7.2e-06	1	0	0	0	0	0	1	0.14	0	0
360	0	1	0	0	0	0	0.0042	1	0.14	0	0
361	1	0	0	0	0	0	0	0	0.31	0.57	0.55
362	0.91	0	0	0.0037	0	0	0.082	0	0.31	0.57	0.55
363	1	0	0	2.3e-05	0	0	6.1e-05	0	0.31	0.57	0.55
364	1	0	0	0.00025	0	0	0	0	0.31	0.57	0.55
365	0	0	1	0	0	0	0	2	0	0	0.35
366	0	0	0	0	0	1	0	5	0.034	0.24	0
367	0.94	0	0	0.015	0	0	0.041	0	0.31	0.57	0.55
368	0.98	0	0	0.00069	0	0	0.023	0	0.31	0.57	0.55
369	0.67	0	0	0.02	0	0	0.31	0	0.31	0.57	0.55
370	0	0	0	0	0	0	1	6	0.48	0.57	0.6
371	0	0	1	0	0	0	0	2	0	0	0.35
372	0	0	1	0	0	0	0	2	0	0	0.35
373	1	0	0	4.3e-06	0	0	0.0011	0	0.31	0.57	0.55
374	0	0	1	0	0	0	0	2	0	0	0.35
375	0.93	0	0	0.0014	0	0	0.064	0	0.31	0.57	0.55
376	0	0	0	0	0	1	0	5	0.034	0.24	0
377	0.38	0	0	7.2e-05	0	0	0.62	6	0.48	0.57	0.6
378	0.94	0	0	0.021	0	0	0.042	0	0.31	0.57	0.55
379	0.74	0	0	0.021	0	0	0.23	0	0.31	0.57	0.55
380	0.95	0	0	0.0053	0	0	0.044	0	0.31	0.57	0.55
381	0.97	0	0	0.03	0	0	0.00051	0	0.31	0.57	0.55
382	0.031	0	0	0	0	0	0.97	6	0.48	0.57	0.6
383	0	0	1	0	0	0	0	2	0	0	0.35
384	0.0015	0	0	1	0	0	1.3e-06	3	0.31	0.81	0.55
385	1	0	0	0	0	0	0	0	0.31	0.57	0.55
386	0	0	1	0	0	0	0	2	0	0	0.35
387	0	0	1	0	0	0	0	2	0	0	0.35
388	0.96	0	0	0.033	0	0	0.0098	0	0.31	0.57	0.55
389	1	0	0	0	0	0	0	0	0.31	0.57	0.55
390	0.65	0	0	0.0082	0	0	0.34	0	0.31	0.57	0.55
391	1	0	0	0	0	0	0	0	0.31	0.57	0.55
392	0.71	0	0	0.0081	0	0	0.28	0	0.31	0.57	0.55
393	0.94	0	0	0.011	0	0	0.047	0	0.31	0.57	0.55
394	1	0	0	0.0026	0	0	0.0013	0	0.31	0.57	0.55
395	0.95	0	0	0.00079	0	0	0.051	0	0.31	0.57	0.55
396	0.96	0	0	0.0001	0	0	0.043	0	0.31	0.57	0.55
397	0.98	0	0	0.00029	0	0	0.016	0	0.31	0.57	0.55
398	0.92	0	0	4e-05	0	0	0.079	0	0.31	0.57	0.55
399	1	0	0	0.00011	0	0	1.2e-05	0	0.31	0.57	0.55
400	0.97	0	0	0.0074	0	0	0.026	0	0.31	0.57	0.55
401	0.00095	0	1	0	0	0	0	2	0	0	0.35
402	0	1	0	0	0	0	0	1	0.14	0	0
403	1	0	0	0.00063	0	0	0.00016	0	0.31	0.57	0.55
