SNV	cluster0	cluster	dcf0	dcf1	dcf2
56	1	0	0.31	0.57	0.55
57	1	0	0.31	0.57	0.55
58	1	0	0.31	0.57	0.55
59	1	0	0.31	0.57	0.55
60	1	0	0.31	0.57	0.55
61	1	0	0.31	0.57	0.55
62	1	0	0.31	0.57	0.55
63	1	0	0.31	0.57	0.55
64	1	0	0.31	0.57	0.55
65	1	0	0.31	0.57	0.55
66	1	0	0.31	0.57	0.55
67	1	0	0.31	0.57	0.55
68	1	0	0.31	0.57	0.55
69	1	0	0.31	0.57	0.55
70	1	0	0.31	0.57	0.55
71	1	0	0.31	0.57	0.55
72	1	0	0.31	0.57	0.55
73	1	0	0.31	0.57	0.55
74	1	0	0.31	0.57	0.55
75	1	0	0.31	0.57	0.55
76	1	0	0.31	0.57	0.55
77	1	0	0.31	0.57	0.55
78	1	0	0.31	0.57	0.55
79	1	0	0.31	0.57	0.55
80	1	0	0.31	0.57	0.55
81	1	0	0.31	0.57	0.55
82	1	0	0.31	0.57	0.55
83	1	0	0.31	0.57	0.55
84	1	0	0.31	0.57	0.55
85	1	0	0.31	0.57	0.55
86	1	0	0.31	0.57	0.55
87	1	0	0.31	0.57	0.55
88	1	0	0.31	0.57	0.55
89	1	0	0.31	0.57	0.55
90	1	0	0.31	0.57	0.55
91	1	0	0.31	0.57	0.55
92	1	0	0.31	0.57	0.55
93	1	0	0.31	0.57	0.55
94	1	0	0.31	0.57	0.55
95	1	0	0.31	0.57	0.55
96	1	0	0.31	0.57	0.55
97	1	0	0.31	0.57	0.55
98	1	0	0.31	0.57	0.55
99	1	0	0.31	0.57	0.55
100	1	0	0.31	0.57	0.55
101	1	0	0.31	0.57	0.55
102	1	0	0.31	0.57	0.55
103	1	0	0.31	0.57	0.55
104	1	0	0.31	0.57	0.55
105	1	0	0.31	0.57	0.55
106	1	0	0.31	0.57	0.55
107	1	0	0.31	0.57	0.55
108	1	0	0.31	0.57	0.55
109	1	0	0.31	0.57	0.55
110	1	0	0.31	0.57	0.55
111	1	0	0.31	0.57	0.55
112	1	0	0.31	0.57	0.55
113	1	0	0.31	0.57	0.55
114	1	0	0.31	0.57	0.55
115	1	0	0.31	0.57	0.55
116	1	0	0.31	0.57	0.55
117	1	0	0.31	0.57	0.55
118	1	0	0.31	0.57	0.55
119	1	0	0.31	0.57	0.55
120	1	0	0.31	0.57	0.55
121	1	0	0.31	0.57	0.55
122	1	0	0.31	0.57	0.55
123	1	0	0.31	0.57	0.55
124	1	0	0.31	0.57	0.55
125	1	0	0.31	0.57	0.55
126	1	0	0.31	0.57	0.55
127	1	0	0.31	0.57	0.55
128	1	0	0.31	0.57	0.55
129	1	0	0.31	0.57	0.55
130	1	0	0.31	0.57	0.55
131	1	0	0.31	0.57	0.55
132	1	0	0.31	0.57	0.55
133	1	0	0.31	0.57	0.55
134	1	0	0.31	0.57	0.55
135	1	0	0.31	0.57	0.55
136	1	0	0.31	0.57	0.55
137	1	0	0.31	0.57	0.55
138	1	0	0.31	0.57	0.55
139	1	0	0.31	0.57	0.55
140	1	0	0.31	0.57	0.55
141	1	0	0.31	0.57	0.55
142	1	0	0.31	0.57	0.55
143	1	0	0.31	0.57	0.55
144	1	0	0.31	0.57	0.55
145	1	0	0.31	0.57	0.55
146	1	0	0.31	0.57	0.55
147	1	0	0.31	0.57	0.55
148	1	0	0.31	0.57	0.55
149	1	0	0.31	0.57	0.55
150	1	0	0.31	0.57	0.55
151	1	0	0.31	0.57	0.55
152	1	0	0.31	0.57	0.55
153	1	0	0.31	0.57	0.55
154	1	0	0.31	0.57	0.55
155	1	0	0.31	0.57	0.55
156	1	0	0.31	0.57	0.55
157	1	0	0.31	0.57	0.55
158	1	0	0.31	0.57	0.55
159	1	0	0.31	0.57	0.55
160	1	0	0.31	0.57	0.55
161	1	0	0.31	0.57	0.55
162	1	0	0.31	0.57	0.55
163	1	0	0.31	0.57	0.55
164	1	0	0.31	0.57	0.55
165	1	0	0.31	0.57	0.55
166	1	0	0.31	0.57	0.55
167	1	0	0.31	0.57	0.55
168	1	0	0.31	0.57	0.55
169	1	0	0.31	0.57	0.55
170	1	0	0.31	0.57	0.55
171	1	0	0.31	0.57	0.55
172	1	0	0.31	0.57	0.55
173	1	0	0.31	0.57	0.55
174	1	0	0.31	0.57	0.55
175	1	0	0.31	0.57	0.55
176	1	0	0.31	0.57	0.55
177	1	0	0.31	0.57	0.55
178	1	0	0.31	0.57	0.55
179	1	0	0.31	0.57	0.55
180	1	0	0.31	0.57	0.55
181	1	0	0.31	0.57	0.55
182	1	0	0.31	0.57	0.55
183	1	0	0.31	0.57	0.55
184	1	0	0.31	0.57	0.55
185	1	0	0.31	0.57	0.55
186	1	0	0.31	0.57	0.55
187	1	0	0.31	0.57	0.55
188	1	0	0.31	0.57	0.55
189	1	0	0.31	0.57	0.55
190	1	0	0.31	0.57	0.55
191	1	0	0.31	0.57	0.55
192	1	0	0.31	0.57	0.55
193	1	0	0.31	0.57	0.55
194	1	0	0.31	0.57	0.55
195	1	0	0.31	0.57	0.55
196	1	0	0.31	0.57	0.55
197	1	0	0.31	0.57	0.55
198	1	0	0.31	0.57	0.55
199	1	0	0.31	0.57	0.55
200	1	0	0.31	0.57	0.55
201	1	0	0.31	0.57	0.55
202	1	0	0.31	0.57	0.55
203	1	0	0.31	0.57	0.55
204	1	0	0.31	0.57	0.55
205	1	0	0.31	0.57	0.55
206	1	0	0.31	0.57	0.55
207	1	0	0.31	0.57	0.55
208	1	0	0.31	0.57	0.55
209	1	0	0.31	0.57	0.55
210	1	0	0.31	0.57	0.55
211	1	0	0.31	0.57	0.55
212	1	0	0.31	0.57	0.55
213	1	0	0.31	0.57	0.55
214	1	0	0.31	0.57	0.55
215	1	0	0.31	0.57	0.55
216	1	0	0.31	0.57	0.55
217	1	0	0.31	0.57	0.55
218	1	0	0.31	0.57	0.55
219	1	0	0.31	0.57	0.55
220	1	0	0.31	0.57	0.55
221	1	0	0.31	0.57	0.55
222	1	0	0.31	0.57	0.55
223	1	0	0.31	0.57	0.55
224	1	0	0.31	0.57	0.55
225	1	0	0.31	0.57	0.55
226	1	0	0.31	0.57	0.55
227	1	0	0.31	0.57	0.55
228	1	0	0.31	0.57	0.55
229	1	0	0.31	0.57	0.55
230	1	0	0.31	0.57	0.55
231	1	0	0.31	0.57	0.55
232	1	0	0.31	0.57	0.55
233	1	0	0.31	0.57	0.55
234	1	0	0.31	0.57	0.55
235	1	0	0.31	0.57	0.55
236	1	0	0.31	0.57	0.55
237	1	0	0.31	0.57	0.55
238	1	0	0.31	0.57	0.55
239	1	0	0.31	0.57	0.55
240	1	0	0.31	0.57	0.55
241	1	0	0.31	0.57	0.55
242	1	0	0.31	0.57	0.55
243	1	0	0.31	0.57	0.55
244	1	0	0.31	0.57	0.55
245	1	0	0.31	0.57	0.55
246	1	0	0.31	0.57	0.55
247	1	0	0.31	0.57	0.55
248	1	0	0.31	0.57	0.55
249	1	0	0.31	0.57	0.55
250	1	0	0.31	0.57	0.55
251	1	0	0.31	0.57	0.55
252	1	0	0.31	0.57	0.55
253	1	0	0.31	0.57	0.55
254	1	0	0.31	0.57	0.55
255	1	0	0.31	0.57	0.55
256	1	0	0.31	0.57	0.55
257	1	0	0.31	0.57	0.55
258	1	0	0.31	0.57	0.55
259	1	0	0.31	0.57	0.55
260	1	0	0.31	0.57	0.55
261	1	0	0.31	0.57	0.55
262	1	0	0.31	0.57	0.55
263	1	0	0.31	0.57	0.55
264	1	0	0.31	0.57	0.55
265	1	0	0.31	0.57	0.55
266	1	0	0.31	0.57	0.55
267	1	0	0.31	0.57	0.55
268	1	0	0.31	0.57	0.55
269	1	0	0.31	0.57	0.55
270	1	0	0.31	0.57	0.55
271	1	0	0.31	0.57	0.55
272	1	0	0.31	0.57	0.55
273	1	0	0.31	0.57	0.55
274	1	0	0.31	0.57	0.55
275	1	0	0.31	0.57	0.55
276	1	0	0.31	0.57	0.55
277	1	0	0.31	0.57	0.55
278	1	0	0.31	0.57	0.55
279	1	0	0.31	0.57	0.55
280	1	0	0.31	0.57	0.55
281	1	0	0.31	0.57	0.55
282	1	0	0.31	0.57	0.55
283	1	0	0.31	0.57	0.55
284	1	0	0.31	0.57	0.55
285	1	0	0.31	0.57	0.55
286	1	0	0.31	0.57	0.55
287	1	0	0.31	0.57	0.55
288	1	0	0.31	0.57	0.55
289	1	0	0.31	0.57	0.55
290	1	0	0.31	0.57	0.55
291	1	0	0.31	0.57	0.55
292	1	0	0.31	0.57	0.55
293	1	0	0.31	0.57	0.55
294	1	0	0.31	0.57	0.55
295	1	0	0.31	0.57	0.55
296	1	0	0.31	0.57	0.55
297	1	0	0.31	0.57	0.55
298	1	0	0.31	0.57	0.55
299	1	0	0.31	0.57	0.55
300	1	0	0.31	0.57	0.55
301	1	0	0.31	0.57	0.55
302	1	0	0.31	0.57	0.55
303	1	0	0.31	0.57	0.55
304	1	0	0.31	0.57	0.55
305	1	0	0.31	0.57	0.55
306	1	0	0.31	0.57	0.55
307	1	0	0.31	0.57	0.55
308	1	0	0.31	0.57	0.55
309	1	0	0.31	0.57	0.55
310	1	0	0.31	0.57	0.55
311	1	0	0.31	0.57	0.55
312	1	0	0.31	0.57	0.55
313	1	0	0.31	0.57	0.55
314	1	0	0.31	0.57	0.55
315	1	0	0.31	0.57	0.55
316	1	0	0.31	0.57	0.55
317	1	0	0.31	0.57	0.55
318	1	0	0.31	0.57	0.55
319	1	0	0.31	0.57	0.55
320	1	0	0.31	0.57	0.55
321	1	0	0.31	0.57	0.55
322	1	0	0.31	0.57	0.55
323	1	0	0.31	0.57	0.55
324	1	0	0.31	0.57	0.55
325	1	0	0.31	0.57	0.55
326	1	0	0.31	0.57	0.55
327	1	0	0.31	0.57	0.55
328	1	0	0.31	0.57	0.55
329	1	0	0.31	0.57	0.55
330	1	0	0.31	0.57	0.55
331	1	0	0.31	0.57	0.55
332	1	0	0.31	0.57	0.55
333	1	0	0.31	0.57	0.55
334	1	0	0.31	0.57	0.55
335	1	0	0.31	0.57	0.55
336	1	0	0.31	0.57	0.55
337	1	0	0.31	0.57	0.55
338	1	0	0.31	0.57	0.55
339	1	0	0.31	0.57	0.55
340	1	0	0.31	0.57	0.55
341	1	0	0.31	0.57	0.55
342	1	0	0.31	0.57	0.55
343	1	0	0.31	0.57	0.55
344	1	0	0.31	0.57	0.55
345	1	0	0.31	0.57	0.55
346	1	0	0.31	0.57	0.55
347	1	0	0.31	0.57	0.55
348	1	0	0.31	0.57	0.55
349	1	0	0.31	0.57	0.55
350	1	0	0.31	0.57	0.55
351	1	0	0.31	0.57	0.55
352	1	0	0.31	0.57	0.55
353	1	0	0.31	0.57	0.55
354	1	0	0.31	0.57	0.55
355	1	0	0.31	0.57	0.55
356	1	0	0.31	0.57	0.55
357	1	0	0.31	0.57	0.55
358	1	0	0.31	0.57	0.55
359	1	0	0.31	0.57	0.55
360	1	0	0.31	0.57	0.55
361	1	0	0.31	0.57	0.55
362	1	0	0.31	0.57	0.55
363	1	0	0.31	0.57	0.55
364	1	0	0.31	0.57	0.55
365	1	0	0.31	0.57	0.55
366	1	0	0.31	0.57	0.55
367	1	0	0.31	0.57	0.55
368	1	0	0.31	0.57	0.55
369	1	0	0.31	0.57	0.55
370	1	0	0.31	0.57	0.55
371	1	0	0.31	0.57	0.55
372	1	0	0.31	0.57	0.55
373	1	0	0.31	0.57	0.55
374	1	0	0.31	0.57	0.55
375	1	0	0.31	0.57	0.55
376	1	0	0.31	0.57	0.55
377	1	0	0.31	0.57	0.55
378	1	0	0.31	0.57	0.55
379	1	0	0.31	0.57	0.55
380	1	0	0.31	0.57	0.55
381	1	0	0.31	0.57	0.55
382	1	0	0.31	0.57	0.55
383	1	0	0.31	0.57	0.55
384	1	0	0.31	0.57	0.55
385	1	0	0.31	0.57	0.55
386	1	0	0.31	0.57	0.55
387	1	0	0.31	0.57	0.55
388	1	0	0.31	0.57	0.55
389	1	0	0.31	0.57	0.55
390	1	0	0.31	0.57	0.55
391	1	0	0.31	0.57	0.55
392	1	0	0.31	0.57	0.55
393	1	0	0.31	0.57	0.55
394	1	0	0.31	0.57	0.55
395	1	0	0.31	0.57	0.55
396	1	0	0.31	0.57	0.55
397	1	0	0.31	0.57	0.55
398	1	0	0.31	0.57	0.55
399	1	0	0.31	0.57	0.55
400	1	0	0.31	0.57	0.55
401	1	0	0.31	0.57	0.55
402	1	0	0.31	0.57	0.55
403	1	0	0.31	0.57	0.55
404	1	0	0.31	0.57	0.55
405	1	0	0.31	0.57	0.55
406	1	0	0.31	0.57	0.55
407	1	0	0.31	0.57	0.55
408	1	0	0.31	0.57	0.55
409	1	0	0.31	0.57	0.55
410	1	0	0.31	0.57	0.55
411	1	0	0.31	0.57	0.55
412	1	0	0.31	0.57	0.55
413	1	0	0.31	0.57	0.55
414	1	0	0.31	0.57	0.55
415	1	0	0.31	0.57	0.55
416	1	0	0.31	0.57	0.55
417	1	0	0.31	0.57	0.55
418	1	0	0.31	0.57	0.55
419	1	0	0.31	0.57	0.55
420	1	0	0.31	0.57	0.55
421	1	0	0.31	0.57	0.55
422	1	0	0.31	0.57	0.55
423	1	0	0.31	0.57	0.55
424	1	0	0.31	0.57	0.55
425	1	0	0.31	0.57	0.55
426	1	0	0.31	0.57	0.55
427	1	0	0.31	0.57	0.55
428	1	0	0.31	0.57	0.55
429	1	0	0.31	0.57	0.55
430	1	0	0.31	0.57	0.55
431	1	0	0.31	0.57	0.55
432	1	0	0.31	0.57	0.55
433	1	0	0.31	0.57	0.55
434	1	0	0.31	0.57	0.55
435	1	0	0.31	0.57	0.55
