SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster	dcf0	dcf1	dcf2
120	0	1.2e-05	0.98	0.0025	0	0.021	0	0	0	3.3e-06	0	0	2	0.63	0.57	0.47
121	0	0	2.1e-05	0.11	0.00084	0.89	0	0	0	0	0	0	5	0.58	0.43	0.45
122	0	0	0	0	0	0	0	1	0	0	0	1.1e-06	7	0.093	0.19	0.05
123	0	0.0004	0.93	0.0022	0	0.071	0	0	0	0.00074	0	0	2	0.63	0.57	0.47
124	0.002	0	0.0003	0.00087	9e-06	1	0	0	0	7.9e-06	0	0	5	0.58	0.43	0.45
125	0	2.4e-05	0.03	0.039	0	0.93	0	0	0	0.0024	0	0	5	0.58	0.43	0.45
126	0	0	0.00021	0.006	0	0.99	0	0	0	0	0	0	5	0.58	0.43	0.45
127	0	0	0	0	0	0	0	1	0	0	0	0	7	0.093	0.19	0.05
128	0	0	4e-05	0.018	0	0.98	0	0	0	0	0	0	5	0.58	0.43	0.45
129	0	0	0	0	0	0	0	0	0	0	0	1	11	0.37	0.14	0.1
130	0	0	0	0.0003	0	1	0	0	0	0	0	0	5	0.58	0.43	0.45
131	0	0	0	0	0	0	0	1	0	0	0	0	7	0.093	0.19	0.05
132	0	0	0	2.1e-05	0	1	0	0	0	0	0	0	5	0.58	0.43	0.45
133	0	0	0	0	0	0	0	0	1	0	0	0	8	0.047	0.048	0.4
134	0	0	1.8e-06	0.0035	0	1	0	0	0	0	0	0	5	0.58	0.43	0.45
135	0	0	0	0	0	0	0	1	0	0	0	0	7	0.093	0.19	0.05
136	0	0	0.97	1.9e-06	0	0.025	0	0	0	0	0	0	2	0.63	0.57	0.47
137	0	0	0.56	0.01	0	0.43	0	0	0	0.00014	0	0	2	0.63	0.57	0.47
138	0	0	0.59	0.0081	0	0.4	0	0	0	5.1e-06	0	0	2	0.63	0.57	0.47
139	0	0	1	0	0	0.00051	0	0	0	0	0	0	2	0.63	0.57	0.47
140	0	0	0	0	0	0	1	0	0	0	0	1.6e-06	6	0.42	0.048	0
141	0	0.00023	0.37	0.1	0.00023	0.52	0	0	0	0.0035	0	0	5	0.58	0.43	0.45
142	0	0	0.00026	0.043	0	0.96	0	0	0	0	0	0	5	0.58	0.43	0.45
143	0	0	0	0	0	0	0	0	1	0	0	0	8	0.047	0.048	0.4
144	0	0	1	0	0	2.9e-05	0	0	0	0	0	0	2	0.63	0.57	0.47
145	0	0	0.74	3.1e-06	0	0.26	0	0	0	0	0	0	2	0.63	0.57	0.47
146	0	0	0	0	0	2e-06	0	1	0	0	0	0	7	0.093	0.19	0.05
147	0.00013	0	0	0	0	1	0	0	0	0	0	0.00045	5	0.58	0.43	0.45
148	0	0	0	0	0	0	0	0	0	0	0	1	11	0.37	0.14	0.1
149	0	0	0	0.0029	0	1	0	0	0	0	0	0	5	0.58	0.43	0.45
150	0	0	0	0	0	0	0	1	0	0	0	0	7	0.093	0.19	0.05
151	0	0	0	0	1	0.00027	0	0	0	0	0	0	4	0.58	0.52	0.82
152	0	0	0.00011	0.0038	0.0052	0.99	0	0	0	0	0	0	5	0.58	0.43	0.45
153	0	0	0	0	0	0	0	1	0	0	0	0	7	0.093	0.19	0.05
154	0	0	0	0	0	0	0	0	1	0	0	0	8	0.047	0.048	0.4
155	0	0	0	0	0	0	0	0	1	0	0	0	8	0.047	0.048	0.4
156	0	0	0.036	0.12	0	0.85	0	0	0	0	0	0	5	0.58	0.43	0.45
157	0	0	0	0	0	0	0	1	0	0	0	0	7	0.093	0.19	0.05
158	0	0	0	0	0	1	0	0	0	0	0	0	5	0.58	0.43	0.45
159	0	0	0	3.6e-06	0	1	0	0	0	0	0	0	5	0.58	0.43	0.45
160	0	0	0	0.00068	0	1	0	0	0	0	0	0	5	0.58	0.43	0.45
161	0	6.9e-05	0.017	0.062	0	0.91	0	0	0	0.015	0	0	5	0.58	0.43	0.45
162	0	0	0.0013	0.0083	0	0.99	0	0	0	1.5e-05	0	0	5	0.58	0.43	0.45
163	0	0	0	0	0	0	0	1	0	0	0	0.00019	7	0.093	0.19	0.05
164	0	1.2e-05	0.15	0.071	0.00024	0.78	0	0	0	0.00041	0	0	5	0.58	0.43	0.45
165	0	0	0	0	0	0	0	1	0	0	0	0	7	0.093	0.19	0.05
166	0	0.0074	0.59	0.14	0.00032	0.23	0	0	0	0.036	0	0	2	0.63	0.57	0.47
167	0	0	0	0	0	0	1	0	0	0	0	0	6	0.42	0.048	0
168	0.00025	0	0	0	0	0	0	0.0092	0.89	0	0	0.1	8	0.047	0.048	0.4
169	0	0	0	0	0	0	0	0	1	0	0	0	8	0.047	0.048	0.4
170	0	0	0	0	0	1	0	0	0	0	0	0	5	0.58	0.43	0.45
171	0	0	3.2e-05	0.0065	0.2	0.8	0	0	0	0	0	0	5	0.58	0.43	0.45
172	0	0	0	0	0	0	1	0	0	0	0.00019	0.0004	6	0.42	0.048	0
173	0	0	0.9	0.00058	0	0.097	0	0	0	0	0	0	2	0.63	0.57	0.47
174	0	0.04	0.29	0.057	0.062	0.55	0	0	0	0.0027	0	0	5	0.58	0.43	0.45
175	0	0.00041	7.8e-05	0.0061	0	0.99	0	0	0	0	0	0	5	0.58	0.43	0.45
176	0	0	0.067	0.93	0	0	0	0	0	0	0	0	3	0.63	0.45	0.49
177	0	0.00014	6.5e-06	0.0014	0	0	0	1	0	0	0	0	7	0.093	0.19	0.05
178	0	0	0	1.4e-05	0	0	0	1	0	0	0	0	7	0.093	0.19	0.05
179	1.6e-05	0	0	0	0	0	0	0	1	0	0	0	8	0.047	0.048	0.4
180	0	0	0	0	0	0	0	1	0	0	0	2.4e-06	7	0.093	0.19	0.05
181	0	0	0.013	0.053	0	0.93	0	0	0	8.2e-05	0	0	5	0.58	0.43	0.45
182	0.98	0	3.1e-06	0.00052	0	0.016	0	0	0	0	0	0	0	0.42	0.19	0.45
183	0	0	0.00034	1	0	0	0	0	0	0	0	0	3	0.63	0.45	0.49
184	0	0.00015	0.0003	0.023	0	0.98	0	0	0	0	0	0	5	0.58	0.43	0.45
185	0.64	0	0.00032	0.00085	0	0.16	0.0018	0.18	0	0	0	0.017	0	0.42	0.19	0.45
186	0	0	0	0	0	0	0	1	0	0	0	0	7	0.093	0.19	0.05
187	0	0	0.0032	1	0	0	0	0	0	0	0	0	3	0.63	0.45	0.49
188	0	0	0	0.00056	0	1	0	0	0	0	0	0	5	0.58	0.43	0.45
189	0	0	9.1e-06	0.042	0	0.96	0	0	0	0	0	0	5	0.58	0.43	0.45
190	0	0	0.044	0.96	0	0	0	0	0	0	0	0	3	0.63	0.45	0.49
191	0	4.6e-06	0.21	0.21	0	0.58	0	0	0	0.0046	0	0	5	0.58	0.43	0.45
192	0	0.065	0	0.00033	0	0.94	0	0	0	0	0	0	5	0.58	0.43	0.45
193	0	0.0014	0.00049	0.031	0	0.97	0	0	0	0	0	0	5	0.58	0.43	0.45
194	0	0	0	1	0	0	0	0	0	0	0	0	3	0.63	0.45	0.49
195	0	0	0	0.00015	0.72	0	0	0	0.28	0	0	0	4	0.58	0.52	0.82
196	0	0	5.7e-05	0.01	0	0.99	0	0	0	0	0	0	5	0.58	0.43	0.45
197	0	0	2.1e-05	0.00038	0	1	0	0	0	0	0	0	5	0.58	0.43	0.45
198	1	0	0	0	0	0	0	0	0	0	0	0	0	0.42	0.19	0.45
199	0	0	0.0098	0.99	0	0	0	0	0	0	0	0	3	0.63	0.45	0.49
200	0	0	0	1	0	0	0	0	0	0	0	0	3	0.63	0.45	0.49
201	0	0	0	0	0	0	0	0	1	0	0	0	8	0.047	0.048	0.4
202	0	0	0.022	0.013	0	0.97	0	0	0	1.9e-05	0	0	5	0.58	0.43	0.45
203	0	0	0.23	0.18	0	0.59	0	0	0	1.2e-05	0	0	5	0.58	0.43	0.45
204	0	8.8e-05	0.15	0.085	2.4e-05	0.76	0	0	0	0.0019	0	0	5	0.58	0.43	0.45
205	0	7.8e-06	0.017	0.11	0.00029	0.87	0	0	0	0.003	0	0	5	0.58	0.43	0.45
206	0	0	0	2.9e-05	0	1	0	0	0	0	0	0	5	0.58	0.43	0.45
207	0	5.7e-06	0	0	0	0	0	0.0005	0	0	0	1	11	0.37	0.14	0.1
208	0	0	0.81	0	0	0	0	0.19	0	0	0	0	2	0.63	0.57	0.47
209	0	0	0	1	0	0	0	0	0	0	0	0	3	0.63	0.45	0.49
210	0	0	0	0.0013	0	1	0	0	0	0	0	0	5	0.58	0.43	0.45
211	0	0	0.0018	0.03	0	0.97	0	0	0	0	0	0	5	0.58	0.43	0.45
212	0	0	4.5e-05	0.051	0	0.95	0	0	0	0.00028	0	0	5	0.58	0.43	0.45
213	0	0	0	0.00056	0	1	0	0	0	0	0	0	5	0.58	0.43	0.45
214	0	0	0	0	0.43	0	0	0	0.57	0	0	0	8	0.047	0.048	0.4
215	0	0	8.6e-06	0.0025	0	1	0	0	0	0	0	0	5	0.58	0.43	0.45
216	0	0	0	1	0	0	0	0	0	0	0	0	3	0.63	0.45	0.49
217	0	0	2.4e-05	0.0043	0	1	0	0	0	0	0	0	5	0.58	0.43	0.45
218	0	0	0.84	0.00023	0	0.16	0	0	0	0	0	0	2	0.63	0.57	0.47
219	0	0.74	0	0	0	0	0.26	0	0	0	0	0.0044	1	1	0.57	0.48
220	0.99	0	0	0	0	0.00024	0.013	0	0	0	0	5.7e-06	0	0.42	0.19	0.45
221	0	0	0	0	0	0	0	0	1	0	0	0	8	0.047	0.048	0.4
222	0	0.99	0	0	0	0	0	0	0	0	0	0.0053	1	1	0.57	0.48
223	0	0	0	0	0	1	0	0	0	0	0	0	5	0.58	0.43	0.45
224	0	0	0	0	0	0	0	0	1	0	0	0	8	0.047	0.048	0.4
225	0	0.99	0	0	0	0	0	0	0	0	0	0.0051	1	1	0.57	0.48
226	0	0	0	0	0	0	0	0	1	0	0	0	8	0.047	0.048	0.4
227	0	0	0.91	0	0	0	0	0.094	0	0	0	0	2	0.63	0.57	0.47
228	0	0	0	0	0	1	0	0	0	0	0	0	5	0.58	0.43	0.45
229	0	0	0.048	0	0	0	0	0.95	0	0	0	0	7	0.093	0.19	0.05
230	0	0	0.27	0.085	0	0.65	0	0	0	0	0	0	5	0.58	0.43	0.45
231	0	0	0.97	0	0	0	0	0.031	0	0	0	0	2	0.63	0.57	0.47
232	0	0	0	0	0	1	0	0	0	0	0	0	5	0.58	0.43	0.45
233	0	0	0	0	0	0	0	1	0	0	0	0	7	0.093	0.19	0.05
234	0	0.00031	4.7e-05	0.028	2.4e-05	0.97	0	0	0	2.6e-05	0	0	5	0.58	0.43	0.45
235	0	0	0	0	1	0	0	0	0	0	0	0	4	0.58	0.52	0.82
236	0	0	0	0	0	0	0	0	0	0	0	1	11	0.37	0.14	0.1
237	0	0	0	0	0	0	0	1	0	0	0	0	7	0.093	0.19	0.05
238	0	0.0049	0.43	0.13	0.00049	0.41	0	0	0	0.028	0	0	2	0.63	0.57	0.47
239	0	0	0	0	0	0	0	1	0	0	0	8.2e-05	7	0.093	0.19	0.05
240	0	0	5.8e-05	0.0058	0	0.99	0	0	0	0	0	0	5	0.58	0.43	0.45
241	0	0	0.00032	0.018	0	0.98	0	0	0	0	0	0	5	0.58	0.43	0.45
242	1	0	0	0	0	8.4e-06	0	0	0	0	0	0	0	0.42	0.19	0.45
243	0	0	0	0	0	0	0	0	0	0	1	0	10	0.093	0	0
244	0	0	0	0	0	0	1	0	0	0	0.00012	4.4e-06	6	0.42	0.048	0
245	0	0	0	0	0	0	0	1	0	0	0	0	7	0.093	0.19	0.05
246	0	0	0.013	0.1	0.00091	0.88	0	0	0	0.00021	0	0	5	0.58	0.43	0.45
247	0	0	0.00015	0.022	0	0.98	0	0	0	0	0	0	5	0.58	0.43	0.45
248	0	0	0	0	0	0	0	0	0	0	0	1	11	0.37	0.14	0.1
249	0	0	0.00047	0.012	0	0.99	0	0	0	0	0	0	5	0.58	0.43	0.45
250	0	0	0	0.011	0	0.99	0	0	0	0	0	0	5	0.58	0.43	0.45
251	0	0	0	0	0	0	0	1	0	0	0	0	7	0.093	0.19	0.05
252	0	0	0.93	0.011	0	0.062	0	0	0	0.00037	0	0	2	0.63	0.57	0.47
253	0	0	0.86	0	0	0	0	0.14	0	0	0	0	2	0.63	0.57	0.47
254	0	0	0.89	0.088	0	0.024	0	0	0	0.0017	0	0	2	0.63	0.57	0.47
255	0	0	9.5e-06	0	0	0	0	1	0	0	0	0	7	0.093	0.19	0.05
256	0	0	0	0	0	0	0	0.99	0	0	0	0.0078	7	0.093	0.19	0.05
257	0	0	0	0	1	0	0	0	0	0	0	0	4	0.58	0.52	0.82
258	0	0	6.1e-06	0.0011	0	1	0	0	0	0	0	0	5	0.58	0.43	0.45
259	0	0.022	0	0	0	0	0	0.97	0	0	0	0.0098	7	0.093	0.19	0.05
260	0	0	6.1e-05	0.036	0	0.96	0	0	0	3e-05	0	0	5	0.58	0.43	0.45
261	0	0	0.053	0.15	2e-05	0.79	0	0	0	0.00072	0	0	5	0.58	0.43	0.45
262	0	0	0	9.3e-05	0	1	0	0	0	0	0	0	5	0.58	0.43	0.45
263	0	0	3.7e-05	0.05	0	0.95	0	0	0	0	0	0	5	0.58	0.43	0.45
264	0	0	0.41	0	0	0	0	0.59	0	0	0	0	7	0.093	0.19	0.05
265	0	0	1.8e-05	0.0072	0	0.99	0	0	0	0	0	0	5	0.58	0.43	0.45
266	0	0	0.00099	0.048	0	0.95	0	0	0	7.8e-05	0	0	5	0.58	0.43	0.45
267	0	0	0	0	0	0	0	0	1	0	0	0	8	0.047	0.048	0.4
268	0	0	0	0	0	0	0	0	1	0	0	0	8	0.047	0.048	0.4
269	0	0	0	0.052	0	0.95	0	0	0	0	0	0	5	0.58	0.43	0.45
270	0	0	0	0	0	1	0	0	0	0	0	0	5	0.58	0.43	0.45
271	0	0	0	0	0	1	0	0	0	0	0	0	5	0.58	0.43	0.45
272	0	0	0	0.0031	0	1	0	0	0	0	0	0	5	0.58	0.43	0.45
273	0	0	4.2e-05	0.0011	0	1	0	0	0	0	0	0	5	0.58	0.43	0.45
274	0	0	0	0.0042	0	1	0	0	0	0	0	0	5	0.58	0.43	0.45
275	0	0	0.92	3.9e-05	0	0	0	0.081	0	0	0	0	2	0.63	0.57	0.47
276	0	0	0.18	0	0	0	0	0.82	0	0	0	0	7	0.093	0.19	0.05
277	0	0	0	0.00035	0	1	0	0	0	0	0	0	5	0.58	0.43	0.45
278	0	0	0	0	0	0	0	1	0	0	0	0	7	0.093	0.19	0.05
279	0	0.00012	1.1e-06	0	0	0	0	1	0	0	0	0.00052	7	0.093	0.19	0.05
280	0	0	0.00016	0.022	0	0.98	0	0	0	0	0	0	5	0.58	0.43	0.45
281	0	0	1.6e-05	0.0054	0	0.99	0	0	0	0	0	0	5	0.58	0.43	0.45
282	0	0	2e-05	0.079	0	0.92	0	0	0	0	0	0	5	0.58	0.43	0.45
283	0	0	0.017	0.12	0.00098	0.86	0	0	0	1.4e-05	0	0	5	0.58	0.43	0.45
284	0	0	1	1.4e-05	0	0.0018	0	0	0	0	0	0	2	0.63	0.57	0.47
285	0	0	0.89	0.0038	0	0.1	0	0	0	0	0	0	2	0.63	0.57	0.47
286	0	0	0	0	0	0	0	0	0	0	0	1	11	0.37	0.14	0.1
287	0	0	0.0058	0.17	0	0.82	0	0	0	0.0027	0	0	5	0.58	0.43	0.45
288	0	0	1	1.7e-05	0	7.6e-05	0	0	0	0	0	0	2	0.63	0.57	0.47
289	0	0	0	0	0	0	0	0	1	0	0	0	8	0.047	0.048	0.4
290	0	0	0	0	0	0	0	0	1	0	0	0	8	0.047	0.048	0.4
291	0	0	1	1.4e-05	0	0.0021	0	0	0	0	0	0	2	0.63	0.57	0.47
292	0	0	0	0	0	0	0	1	0	0	0	0	7	0.093	0.19	0.05
293	0	0	0	0	0	0	0	0	0	0	1	0	10	0.093	0	0
294	0	0	0	0	0	0	0	0	1	0	0	0	8	0.047	0.048	0.4
295	0	0	0.93	0.0018	0	0.07	0	0	0	1.7e-06	0	0	2	0.63	0.57	0.47
296	0	0	0	0	0	0	1	0	0	0	0	0	6	0.42	0.048	0
297	0	0	0.057	0.049	2.8e-06	0.89	0	0	0	0.00037	0	0	5	0.58	0.43	0.45
298	0	0.0042	0.0014	0.029	1.4e-05	0.91	0	0	0	0.057	0	0	5	0.58	0.43	0.45
299	0	0	0	0	0	0	0	0.62	0	0	0	0.38	7	0.093	0.19	0.05
300	0	0.0024	0.00027	0.011	0	0.41	0	0	0	0.58	0	0	9	0.86	0.43	0.45
301	0	0	0	1	0	0	0	0	0	0	0	0	3	0.63	0.45	0.49
