SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster	dcf0	dcf1	dcf2
43	0.00027	1	0	0	0	3.8e-05	0	0	0	0	1	1	0.51	0.45
44	0	0	0	0	1	0	0	0	0	0	4	0.42	0.048	0.05
45	0.96	0	0	0	0	0.04	0	2.9e-05	0	0	0	0.58	0.43	0.45
46	0.002	1	0	0	0	5.6e-06	0	0	0	0	1	1	0.51	0.45
47	0	0	0	0	0	0	0	1	0	0	7	0.63	0.52	0.69
48	0	1	0	0	0	0	0	0	0	0	1	1	0.51	0.45
49	0	0	1	0	0	0	0	0	0	0	2	0.23	0.29	0.1
50	0	0	0	0	0	0	0	1	0	0	7	0.63	0.52	0.69
51	0.0087	0	0	0	0	0.0006	0	0.99	0	0	7	0.63	0.52	0.69
52	1	0	0	0	0	0	0	0	0	0	0	0.58	0.43	0.45
53	0	1	0	0	0	0	0	0	0	0	1	1	0.51	0.45
54	0	1	0	0	0	0	0	0	0	0	1	1	0.51	0.45
55	0	1	0	0	0	0	0	0	0	0	1	1	0.51	0.45
56	1.9e-06	0	0	0	0	0	0	1	0	0	7	0.63	0.52	0.69
57	0	1	0	0	0	0	0	0	0	0	1	1	0.51	0.45
58	0	1	0	0	0	0	0	0	0	0	1	1	0.51	0.45
59	0	0	0	0	0	0	1	0	0	0	6	0.093	0	0
60	1.5e-05	1	0	0	0	0	0	0	0	0	1	1	0.51	0.45
61	1	0	0	0	0	0	0	0.0026	0	0	0	0.58	0.43	0.45
62	0	0	1	0	0	0	0	0	0	0	2	0.23	0.29	0.1
63	0.0018	1	0	0	0	7.5e-06	0	2.7e-06	0	0	1	1	0.51	0.45
64	0	0	0	0	0	0	0	1	0	0	7	0.63	0.52	0.69
65	0	1	0	0	0	0	0	0	0	0	1	1	0.51	0.45
66	0	0	0	0	0	0	1	0	0	0	6	0.093	0	0
67	0.85	0	0	0	0	0	0	0.15	0	0	0	0.58	0.43	0.45
68	0.42	8.4e-05	0	0	0	0.14	0	0.44	0	0	7	0.63	0.52	0.69
69	0	0	1	0	0	0	0	0	0	0	2	0.23	0.29	0.1
70	1.1e-06	0.0011	0	0	0	0	0	1	0	0	7	0.63	0.52	0.69
71	1	0	0	0	0	0.00064	0	0	0	0	0	0.58	0.43	0.45
72	1	0	0	0	0	1.9e-05	0	1e-05	0	0	0	0.58	0.43	0.45
73	0	0	0	0	0	0	0	0	1	0	8	0.047	0.14	0.05
74	1	0	0	0	0	0	0	0	0	0	0	0.58	0.43	0.45
75	1	0	0	0	0	6e-06	0	0	0	0	0	0.58	0.43	0.45
76	1	0	0	0	0	1e-05	0	0	0	0	0	0.58	0.43	0.45
77	1	0	0	0	0	0	0	2e-06	0	0	0	0.58	0.43	0.45
78	0.46	0.54	0	0	0	0.00038	0	1.5e-05	0	0	1	1	0.51	0.45
79	1	0	0	0	0	0	0	0	0	0	0	0.58	0.43	0.45
80	0.96	5.4e-06	0	0	0	0.036	0	2.4e-05	0	0	0	0.58	0.43	0.45
81	0.013	0	0	0	0	0.0022	0	0.98	0	0	7	0.63	0.52	0.69
82	0.99	0	0	0	0	0.00014	0	0.0055	0	0	0	0.58	0.43	0.45
83	1	0	0	0	0	0	0	0	0	0	0	0.58	0.43	0.45
84	1	0	0	0	0	0	0	0	0	0	0	0.58	0.43	0.45
85	0.94	0	0	0	0	0.062	0	0.00084	0	0	0	0.58	0.43	0.45
86	0	0	0	0	0	0	0	0	1	0	8	0.047	0.14	0.05
87	0.52	0	0	0	0	0.049	0	0.43	0	0	0	0.58	0.43	0.45
88	1	0	0	0	0	0	0	0	0	0	0	0.58	0.43	0.45
89	0	0	0	0	0	0	0	0	1	0	8	0.047	0.14	0.05
90	1	0	0	0	0	2.7e-06	0	0	0	0	0	0.58	0.43	0.45
91	0	0	1	0	0	0	0	0	0	0	2	0.23	0.29	0.1
92	1	0	0	0	0	0	0	0	0	0	0	0.58	0.43	0.45
93	0.14	5.1e-05	0	0	0	0.86	0	0.00023	0	0	5	0.58	0.62	0.45
94	1	0	0	0	0	3.3e-05	0	0	0	0	0	0.58	0.43	0.45
95	0	1	0	0	0	0	0	0	0	0	1	1	0.51	0.45
96	0.011	0.99	0	0	0	4e-05	0	6.3e-05	0	0	1	1	0.51	0.45
97	3e-05	1	0	0	0	0	0	0	0	0	1	1	0.51	0.45
98	0.97	0.00015	0	0	0	0.024	0	0.0034	0	0	0	0.58	0.43	0.45
99	0.91	3.8e-05	0	0	0	0.0015	0	0.087	0	0	0	0.58	0.43	0.45
100	0.92	0	0	0	0	0.078	0	0.00015	0	0	0	0.58	0.43	0.45
101	1	0	0	0	0	0	0	0	0	0	0	0.58	0.43	0.45
102	0	0	5.4e-06	0	0	0	0	0	1	0	8	0.047	0.14	0.05
103	0	0	0	0	0	0	0	0	0	1	9	0.047	0.096	0.45
104	0	0	0	0.0085	0	0	0	0	0	0.99	9	0.047	0.096	0.45
105	0	1	0	0	0	0	0	0	0	0	1	1	0.51	0.45
106	0.98	0	0	0	0	0.016	0	0	0	0	0	0.58	0.43	0.45
107	0	0	0.99	0	0	0	0	0	0.0084	0	2	0.23	0.29	0.1
108	1	0	0	0	0	0	0	0	0	0	0	0.58	0.43	0.45
109	0.13	0	0	0	0	0.00024	0	0.87	0	0	7	0.63	0.52	0.69
110	0.0023	0	0	0	0	0	0	1	0	0	7	0.63	0.52	0.69
111	1	0	0	0	0	0	0	0	0	0	0	0.58	0.43	0.45
112	0.99	0	0	0	0	0.0045	0	0.0043	0	0	0	0.58	0.43	0.45
113	0	0	0	0	0	0	0	0	1	0	8	0.047	0.14	0.05
114	1	0	0	0	0	2e-06	0	0	0	0	0	0.58	0.43	0.45
115	0	0	0	1	0	0	0	0	0	0.00099	3	0.047	0.048	0.35
116	0.71	0	0	0	0	0	0	0.29	0	0	0	0.58	0.43	0.45
117	0	0	0	0	0	0	0	0	1	0	8	0.047	0.14	0.05
118	0	0	0	0	0	1	0	9e-06	0	0	5	0.58	0.62	0.45
119	0	0	0	0	0	0	0	0	1	0	8	0.047	0.14	0.05
120	0.0098	0	0	0	0	0.99	0	4.7e-05	0	0	5	0.58	0.62	0.45
121	1	0	0	0	0	0	0	0.0023	0	0	0	0.58	0.43	0.45
122	0	0	0.00053	0	0	0	0	0	1	0	8	0.047	0.14	0.05
123	0.032	3e-05	0	0	0	0.97	0	2e-06	0	0	5	0.58	0.62	0.45
124	1	0	0	0	0	0.00018	0	3.3e-05	0	0	0	0.58	0.43	0.45
125	0.99	0.00013	0	0	0	0.014	0	1.5e-05	0	0	0	0.58	0.43	0.45
126	1	0	0	0	0	4.9e-05	0	0	0	0	0	0.58	0.43	0.45
127	0	0	0	0	0	0	0	0	1	0	8	0.047	0.14	0.05
128	1	0	0	0	0	1.6e-06	0	0	0	0	0	0.58	0.43	0.45
129	0	0	0	0	1	0	0	0	0	0	4	0.42	0.048	0.05
130	1	0	0	0	0	0	0	0	0	0	0	0.58	0.43	0.45
131	0	0	0	0	0	0	0	0	1	0	8	0.047	0.14	0.05
132	1	0	0	0	0	0	0	0	0	0	0	0.58	0.43	0.45
133	0	0	0	0.00058	0	0	0	0	0	1	9	0.047	0.096	0.45
134	1	0	0	0	0	0	0	0	0	0	0	0.58	0.43	0.45
135	0	0	1	0	0	0	0	0	0	0	2	0.23	0.29	0.1
136	6.6e-05	0	0	0	0	1	0	0	0	0	5	0.58	0.62	0.45
137	0.11	0	0	0	0	0.89	0	0	0	0	5	0.58	0.62	0.45
138	0.19	0	0	0	0	0.81	0	1.7e-05	0	0	5	0.58	0.62	0.45
139	1.2e-05	0	0	0	0	1	0	0	0	0	5	0.58	0.62	0.45
140	0	0	0	0	1	0	0	0	0	0	4	0.42	0.048	0.05
141	0.53	2.6e-05	0	0	0	0.46	0	0.011	0	0	0	0.58	0.43	0.45
142	0.98	0	0	0	0	0.018	0	0	0	0	0	0.58	0.43	0.45
143	0	0	0	1	0	0	0	0	0	0.00033	3	0.047	0.048	0.35
144	0	0	0	0	0	1	0	0	0	0	5	0.58	0.62	0.45
145	8.8e-06	0	0	0	0	1	0	0	0	0	5	0.58	0.62	0.45
146	0	0	0	0	0	0	0	0	1	0	8	0.047	0.14	0.05
147	1	0	4.5e-06	0	0	0	0	0	0	0	0	0.58	0.43	0.45
148	0	0	0	0	1	0	0	0	0	0	4	0.42	0.048	0.05
149	1	0	0	0	0	0	0	0	0	0	0	0.58	0.43	0.45
150	0	0	0	0	0	0	0	0	1	0	8	0.047	0.14	0.05
151	0.0086	0	0	0	0	0	0	0.99	0	0	7	0.63	0.52	0.69
152	1	0	0	0	0	4.1e-05	0	9.1e-05	0	0	0	0.58	0.43	0.45
153	0	0	0	0	0	0	0	0	1	0	8	0.047	0.14	0.05
154	0	0	0	1	0	0	0	0	0	0.0023	3	0.047	0.048	0.35
155	0	0	0	0.9	0	0	0	0	0	0.097	3	0.047	0.048	0.35
156	0.99	0	0	0	0	0.0048	0	0.0011	0	0	0	0.58	0.43	0.45
157	0	0	2.3e-05	0	0	0	0	0	1	0	8	0.047	0.14	0.05
158	1	0	0	0	0	0	0	0	0	0	0	0.58	0.43	0.45
159	1	0	0	0	0	0	0	0	0	0	0	0.58	0.43	0.45
160	1	0	0	0	0	0	0	0	0	0	0	0.58	0.43	0.45
161	1	0.0006	0	0	0	0.0032	0	9.5e-05	0	0	0	0.58	0.43	0.45
162	1	0	0	0	0	0.00032	0	0	0	0	0	0.58	0.43	0.45
163	0	0	1	0	0	0	0	0	5.2e-05	0	2	0.23	0.29	0.1
164	0.88	1.9e-05	0	0	0	0.11	0	0.0058	0	0	0	0.58	0.43	0.45
165	0	0	0	0	0	0	0	0	1	0	8	0.047	0.14	0.05
166	0.65	0.019	0	0	0	0.23	0	0.096	0	0	0	0.58	0.43	0.45
167	0	0	0	0	1	0	0	0	0	0	4	0.42	0.048	0.05
168	0	0	0.81	0.064	0	0	0	0	0	0.12	2	0.23	0.29	0.1
169	0	0	0	1	0	0	0	0	0	0.0047	3	0.047	0.048	0.35
170	0.84	0	0	0	0	0.16	0	0	0	0	0	0.58	0.43	0.45
171	1	0	0	0	0	6e-06	0	0.0023	0	0	0	0.58	0.43	0.45
172	0	0	8.4e-06	0	1	0	0.001	0	0	0	4	0.42	0.048	0.05
173	0.026	0	0	0	0	0.97	0	0	0	0	5	0.58	0.62	0.45
174	0.6	0.015	0	0	0	0.29	0	0.1	0	0	0	0.58	0.43	0.45
175	1	6.7e-06	0	0	0	1.1e-05	0	0	0	0	0	0.58	0.43	0.45
176	0	0	0.94	0	0	0	0	0.064	0	0	2	0.23	0.29	0.1
177	0	0	1	0	0	0	0	0	0	0	2	0.23	0.29	0.1
178	0	0	0	0	0	0	0	0	1	0	8	0.047	0.14	0.05
179	0	0	0	0.00016	0	0	0	0	0	1	9	0.047	0.096	0.45
180	0	0	0.98	0	0	0	0	0	0.018	0	2	0.23	0.29	0.1
181	1	0	0	0	0	0.0021	0	0	0	0	0	0.58	0.43	0.45
182	1	0	0	0	0	2e-05	0	0	0	0	0	0.58	0.43	0.45
183	0	0	1	0	0	0	0	0.00084	0	0	2	0.23	0.29	0.1
184	1	0	0	0	0	2.1e-05	0	0	0	0	0	0.58	0.43	0.45
185	0.28	0	0.72	0	0.0004	0.00075	0	0	0.0014	0.00039	2	0.23	0.29	0.1
186	0	0	0	0	0	0	0	0	1	0	8	0.047	0.14	0.05
187	0	0	1	0	0	0	0	3.7e-05	0	0	2	0.23	0.29	0.1
188	1	0	0	0	0	0	0	0	0	0	0	0.58	0.43	0.45
189	1	0	0	0	0	0	0	0	0	0	0	0.58	0.43	0.45
190	0	0	0.94	0	0	0	0	0.058	0	0	2	0.23	0.29	0.1
191	0.96	1.4e-05	0	0	0	0.035	0	0.0056	0	0	0	0.58	0.43	0.45
192	0.99	0.0079	0	0	0	0	0	0	0	0	0	0.58	0.43	0.45
193	1	3.5e-06	0	0	0	6.5e-05	0	6.2e-06	0	0	0	0.58	0.43	0.45
194	0	0	1	0	0	0	0	0	0	0	2	0.23	0.29	0.1
195	0	0	0	0.85	0	0	0	0.12	3.2e-06	0.032	3	0.047	0.048	0.35
196	1	0	0	0	0	0	0	0	0	0	0	0.58	0.43	0.45
197	1	0	0	0	0	9.4e-06	0	0	0	0	0	0.58	0.43	0.45
198	0.97	0	0	0	0.026	0	0	0	0	0	0	0.58	0.43	0.45
199	0	0	1	0	0	0	0	0	0	0	2	0.23	0.29	0.1
200	0	0	1	0	0	0	0	0	0	0	2	0.23	0.29	0.1
201	0	0	0	0.0026	0	0	0	0	0	1	9	0.047	0.096	0.45
202	0.86	0	0	0	0	0.14	0	0	0	0	0	0.58	0.43	0.45
203	0.98	0	0	0	0	0.022	0	6.6e-06	0	0	0	0.58	0.43	0.45
204	0.87	0.00011	0	0	0	0.13	0	0.0027	0	0	0	0.58	0.43	0.45
205	0.99	3.3e-05	0	0	0	0.003	0	0.007	0	0	0	0.58	0.43	0.45
206	1	0	0	0	0	0	0	0	0	0	0	0.58	0.43	0.45
207	0	0	0.084	0.0001	0.69	0	0	0.23	0.00037	0	4	0.42	0.048	0.05
208	0	0	0	0	0	0	0	0	1	0	8	0.047	0.14	0.05
209	0	0	0	0	0	0	0	0	1	0	8	0.047	0.14	0.05
210	1	0	0	0	0	0	0	0	0	0	0	0.58	0.43	0.45
211	1	0	0	0	0	0.00045	0	3.6e-05	0	0	0	0.58	0.43	0.45
212	1	0	0	0	0	0	0	0	0	0	0	0.58	0.43	0.45
213	1	0	0	0	0	0	0	0	0	0	0	0.58	0.43	0.45
214	0	0	0	0.97	0	0	0	0.028	0	0.00064	3	0.047	0.048	0.35
215	1	0	0	0	0	0	0	0	0	0	0	0.58	0.43	0.45
216	0	0	0	0.00078	0	0	0	0.27	0.73	0	8	0.047	0.14	0.05
217	1	0	0	0	0	1.1e-06	0	0	0	0	0	0.58	0.43	0.45
218	0.033	0	0	0	0	0.97	0	0	0	0	5	0.58	0.62	0.45
219	0	0.99	7.7e-06	0	0.0083	0	0	0	0	0	1	1	0.51	0.45
220	0.89	0	0	0	0.11	0	0	0	0	0	0	0.58	0.43	0.45
221	0	0	0	1	0	0	0	0	0	0.00048	3	0.047	0.048	0.35
222	0	0	0.18	0	0.82	0	0	0	0	0	4	0.42	0.048	0.05
223	1	0	0	0	0	0	0	0	0	0	0	0.58	0.43	0.45
224	0	0	0	0.99	0	0	0	0	0	0.015	3	0.047	0.048	0.35
225	0	0	0.52	0	0.48	0	0	0	0	0	2	0.23	0.29	0.1
226	0	0	0	0.73	0	0	0	0.13	0	0.14	3	0.047	0.048	0.35
227	0	0	0	0	0	0	0	0	1	0	8	0.047	0.14	0.05
228	1	0	0	0	0	0	0	0	0	0	0	0.58	0.43	0.45
229	0	0	0	0	0	0	0	0	1	0	8	0.047	0.14	0.05
230	0.95	0	0	0	0	0.055	0	3.4e-06	0	0	0	0.58	0.43	0.45
231	0	0	0	0	0	0	0	0	1	0	8	0.047	0.14	0.05
232	1	0	0	0	0	0	0	0	0	0	0	0.58	0.43	0.45
233	0	0	0	0	0	0	0	0	1	0	8	0.047	0.14	0.05
234	1	1.8e-05	0	0	0	2e-06	0	7.3e-05	0	0	0	0.58	0.43	0.45
235	0	0	0	0	0	0	0	1	0	0	7	0.63	0.52	0.69
236	0	0	0	0	1	0	0	0	0	0	4	0.42	0.048	0.05
237	0	0	0.00019	0	0	0	0	0	1	0	8	0.047	0.14	0.05
238	0.76	0.0099	0	0	0	0.19	0	0.043	0	0	0	0.58	0.43	0.45
239	0	0	1	0	0	0	0	0	2.7e-06	0	2	0.23	0.29	0.1
240	1	0	0	0	0	1.7e-05	0	0	0	0	0	0.58	0.43	0.45
241	1	0	0	0	0	3.1e-05	0	0	0	0	0	0.58	0.43	0.45
242	1	0	0	0	0	0	0	0	0	0	0	0.58	0.43	0.45
243	0	0	0	0	0	0	1	0	0	0	6	0.093	0	0
244	0	0	0	0	1	0	0.0022	0	0	0	4	0.42	0.048	0.05
245	0	0	0	0	0	0	0	0	1	0	8	0.047	0.14	0.05
246	0.99	0	0	0	0	0.00096	0	0.013	0	0	0	0.58	0.43	0.45
247	1	0	0	0	0	1.1e-05	0	0	0	0	0	0.58	0.43	0.45
248	0	0	1	0	0	0	0	0	0	0	2	0.23	0.29	0.1
249	1	0	0	0	0	3.1e-05	0	0	0	0	0	0.58	0.43	0.45
250	1	0	0	0	0	0	0	0	0	0	0	0.58	0.43	0.45
251	0	0	1	0	0	0	0	0	0	0	2	0.23	0.29	0.1
252	0.093	3.4e-06	0	0	0	0.91	0	7.9e-06	0	0	5	0.58	0.62	0.45
253	0	0	0	0	0	0	0	0	1	0	8	0.047	0.14	0.05
254	0.92	8.5e-06	0	0	0	0.085	0	3.2e-05	0	0	0	0.58	0.43	0.45
255	0	0	0	0	0	0	0	0	1	0	8	0.047	0.14	0.05
256	0	0	1	0	0	0	0	0	0	0	2	0.23	0.29	0.1
257	0	0	0	0.014	0	0	0	0.001	0	0.98	9	0.047	0.096	0.45
258	1	0	0	0	0	0	0	0	0	0	0	0.58	0.43	0.45
259	0	0	1	0	0	0	0	0	0	0	2	0.23	0.29	0.1
260	1	0	0	0	0	0	0	0	0	0	0	0.58	0.43	0.45
261	0.98	1.5e-06	0	0	0	0.0097	0	0.0064	0	0	0	0.58	0.43	0.45
262	1	0	0	0	0	0	0	0	0	0	0	0.58	0.43	0.45
263	1	0	0	0	0	0	0	0	0	0	0	0.58	0.43	0.45
264	0	0	0	0	0	0	0	0	1	0	8	0.047	0.14	0.05
265	1	0	0	0	0	0	0	0	0	0	0	0.58	0.43	0.45
266	1	0	0	0	0	4.7e-05	0	0	0	0	0	0.58	0.43	0.45
267	0	0	0	0.83	0	0	0	0	0	0.17	3	0.047	0.048	0.35
268	0	0	0	0.59	0	0	0	0	0	0.41	3	0.047	0.048	0.35
269	1	0	0	0	0	0	0	0	0	0	0	0.58	0.43	0.45
270	1	0	0	0	0	0	0	0	0	0	0	0.58	0.43	0.45
271	1	0	0	0	0	0	0	0	0	0	0	0.58	0.43	0.45
272	1	0	0	0	0	0	0	0	0	0	0	0.58	0.43	0.45
273	1	0	0	0	0	5e-05	0	0	0	0	0	0.58	0.43	0.45
274	1	0	0	0	0	0	0	0	0	0	0	0.58	0.43	0.45
275	0	0	0	0	0	0.95	0	1.1e-06	0.051	0	5	0.58	0.62	0.45
276	0	0	0.00022	0	0	0	0	0	1	0	8	0.047	0.14	0.05
277	1	0	0	0	0	0	0	0	0	0	0	0.58	0.43	0.45
278	0	0	1	0	0	0	0	0	0	0	2	0.23	0.29	0.1
279	0	0	1	0	0	0	0	0	0	0	2	0.23	0.29	0.1
280	1	0	0	0	0	7.2e-06	0	0	0	0	0	0.58	0.43	0.45
281	1	0	0	0	0	0	0	0	0	0	0	0.58	0.43	0.45
282	1	0	0	0	0	0	0	0	0	0	0	0.58	0.43	0.45
283	0.97	0	0	0	0	0.0035	0	0.022	0	0	0	0.58	0.43	0.45
284	0.00012	0	0	0	0	1	0	0	0	0	5	0.58	0.62	0.45
285	0.025	0	0	0	0	0.98	0	2.7e-05	0	0	5	0.58	0.62	0.45
286	0	0	0	0	1	0	0	0	0	0	4	0.42	0.048	0.05
287	1	2.3e-06	0	0	0	0.00016	0	0.0001	0	0	0	0.58	0.43	0.45
288	1.7e-05	0	0	0	0	1	0	0	0	0	5	0.58	0.62	0.45
289	0	0	0	0.99	0	0	0	0	0	0.012	3	0.047	0.048	0.35
290	0	0	0	0.66	0	0	0	0	0	0.34	3	0.047	0.048	0.35
291	0.00013	0	0	0	0	1	0	0	0	0	5	0.58	0.62	0.45
292	0	0	1	0	0	0	0	0	0	0	2	0.23	0.29	0.1
293	0	0	0	0	0	0	1	0	0	0	6	0.093	0	0
294	0	0	0	0.00066	0	0	0	0	0	1	9	0.047	0.096	0.45
295	0.023	0	0	0	0	0.98	0	3.5e-06	0	0	5	0.58	0.62	0.45
296	0	0	0	0	1	0	0	0	0	0	4	0.42	0.048	0.05
297	0.96	2.7e-06	0	0	0	0.04	0	0.00032	0	0	0	0.58	0.43	0.45
298	0.95	0.051	0	0	0	0.00031	0	0.00016	0	0	0	0.58	0.43	0.45
299	0	0	0.00085	0	1	0	0	0	0.0011	0	4	0.42	0.048	0.05
300	0.86	0.14	0	0	0	6.9e-05	0	5e-06	0	0	0	0.58	0.43	0.45
301	0	0	0	0	0	0	0	0	1	0	8	0.047	0.14	0.05
302	0	1	0	0	0	0	0	0	0	0	1	1	0.51	0.45
303	1	0	0	0	0	0	0	0	0	0	0	0.58	0.43	0.45
304	1	0	0	0	0	1.8e-05	0	0	0	0	0	0.58	0.43	0.45
305	0	0	0	0.52	0	0	0	0.00096	0	0.47	3	0.047	0.048	0.35
306	1	0	0	0	0	0.00021	0	0	0	0	0	0.58	0.43	0.45
307	1	0	0	0	0	0.00021	0	0.0014	0	0	0	0.58	0.43	0.45
308	0	0	0	0.49	0	0	0	0.00049	0	0.51	9	0.047	0.096	0.45
309	0.99	0	0	0	0	0.0087	0	0.00079	0	0	0	0.58	0.43	0.45
310	0	0	0	0	0	0	0	0	1	0	8	0.047	0.14	0.05
311	0.92	0	0	0	0	0.081	0	0	0	0	0	0.58	0.43	0.45
312	0	0	0	0.96	0	0	0	0.0024	0	0.037	3	0.047	0.048	0.35
313	1	0	0	0	0	1.7e-06	0	2.5e-06	0	0	0	0.58	0.43	0.45
314	0	0	0	0	0	0	0	0	1	0	8	0.047	0.14	0.05
315	1	0	0	0	0	2.1e-06	0	0	0	0	0	0.58	0.43	0.45
316	1	2.2e-05	0	0	0	0	0	0	0	0	0	0.58	0.43	0.45
317	0	0	0	0	0	0	0	0	1	0	8	0.047	0.14	0.05
318	1	0.00054	0	0	0	0	0	0	0	0	0	0.58	0.43	0.45
319	0.98	0.019	0	0	0	0	0	0	0	0	0	0.58	0.43	0.45
320	0.98	0	0	0	0	0.021	0	3.4e-05	0	0	0	0.58	0.43	0.45
321	0.99	0.0048	0	0	0	5.3e-05	0	0.0021	0	0	0	0.58	0.43	0.45
322	1	0	0	0	0	0	0	0	0	0	0	0.58	0.43	0.45
323	0	0	0	0.055	0	0	0	0	0	0.95	9	0.047	0.096	0.45
324	0.77	0.23	0	0	0	0	0	0	0	0	0	0.58	0.43	0.45
325	0.92	2.7e-05	0	0	0	0.08	0	0.0015	0	0	0	0.58	0.43	0.45
326	1	0	0	0	0	0	0	0	0	0	0	0.58	0.43	0.45
327	0	0	0	0.029	0	0	0	0	0	0.97	9	0.047	0.096	0.45
328	0.97	0	0	0	0	0.034	0	9.5e-06	0	0	0	0.58	0.43	0.45
329	1	0	0	0	0	4.4e-06	0	0	0	0	0	0.58	0.43	0.45
330	0	0	0.97	0	0.025	0	0	0	0	0	2	0.23	0.29	0.1
331	1	0	0	0	0	0	0	0	0	0	0	0.58	0.43	0.45
332	0.019	0.98	0	0	0	0.0024	0	0	0	0	1	1	0.51	0.45
333	1	0	0	0	0	0	0	0	0	0	0	0.58	0.43	0.45
334	1	0	0	0	0	0	0	0	0	0	0	0.58	0.43	0.45
335	1	0	0	0	0	0	0	0	0	0	0	0.58	0.43	0.45
336	1	0	0	0	0	0	0	0	0	0	0	0.58	0.43	0.45
337	1	0	0	0	0	0	0	0	0	0	0	0.58	0.43	0.45
338	3.6e-06	1	0	0	0	0	0	0.00016	0	0	1	1	0.51	0.45
339	0	0	0	1	0	0	0	0	0	0	3	0.047	0.048	0.35
340	1	0	0	0	0	0.00069	0	4.8e-06	0	0	0	0.58	0.43	0.45
341	1	0	0	0	0	0	0	0	0	0	0	0.58	0.43	0.45
342	1	0	0	0	0	9.1e-05	0	2e-06	0	0	0	0.58	0.43	0.45
343	0.72	0.00024	0	0	0	0.21	0	0.071	0	0	0	0.58	0.43	0.45
344	1	0	0	0	0	0	0	0	0	0	0	0.58	0.43	0.45
345	0	0	0	1	0	0	0	0	0	0.0019	3	0.047	0.048	0.35
346	0.12	0.00023	0	0	0	0.78	0	0.1	0	0	5	0.58	0.62	0.45
347	1	0	0	0	0	3.6e-05	0	1.2e-05	0	0	0	0.58	0.43	0.45
348	1	0	0	0	0	0	0	0	0	0	0	0.58	0.43	0.45
349	0.011	0	0	0	0	0.62	0	0.37	0	0	5	0.58	0.62	0.45
