SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster	dcf0	dcf1	dcf2
307	0.97	0	0.026	0	0	0	0	0	0.58	0.43	0.45
308	0	1	0	0	0	0	0	1	0.047	0.048	0.4
309	0.96	0	0.044	0	0	0	0	0	0.58	0.43	0.45
310	0	0	0	0	1	0	0	4	0.14	0.14	0.05
311	0.9	0	0.098	0	0	0	0	0	0.58	0.43	0.45
312	0	1	0	0	0	0	0	1	0.047	0.048	0.4
313	1	0	0.00031	0	0	0	0	0	0.58	0.43	0.45
314	0	0	0	0	1	0	0	4	0.14	0.14	0.05
315	1	0	2.6e-05	0	0	0	0	0	0.58	0.43	0.45
316	1	0	0	0	0	0	0	0	0.58	0.43	0.45
317	0	0	0	0	1	0	0	4	0.14	0.14	0.05
318	1	0	5.7e-06	0	0	0	8e-06	0	0.58	0.43	0.45
319	1	0	6.5e-05	0	0	0	0.00075	0	0.58	0.43	0.45
320	0.14	0	0.86	0	0	0	0	2	0.58	0.55	0.52
321	0.99	0	0.0067	0	0	0	0.0012	0	0.58	0.43	0.45
322	1	0	0	0	0	0	0	0	0.58	0.43	0.45
323	0	1	0	0	0	0	0	1	0.047	0.048	0.4
324	0.99	0	7.2e-06	0	0	0	0.0054	0	0.58	0.43	0.45
325	0.8	0	0.2	0	0	0	1.5e-05	0	0.58	0.43	0.45
326	1	0	0	0	0	0	0	0	0.58	0.43	0.45
327	0	1	0	0	0	0	0	1	0.047	0.048	0.4
328	0.78	0	0.22	0	0	0	0	0	0.58	0.43	0.45
329	1	0	2.6e-05	0	0	0	0	0	0.58	0.43	0.45
330	0	0	0	0	5.7e-05	1	0	5	0.42	0.048	0
331	1	0	0	0	0	0	0	0	0.58	0.43	0.45
332	0.025	0	0.02	0	0	0	0.96	6	1	0.55	0.47
333	1	0	0	0	0	0	0	0	0.58	0.43	0.45
334	1	0	0	0	0	0	0	0	0.58	0.43	0.45
335	1	0	0	0	0	0	0	0	0.58	0.43	0.45
336	1	0	0	0	0	0	0	0	0.58	0.43	0.45
337	1	0	0	0	0	0	0	0	0.58	0.43	0.45
338	0	0	2e-05	0	0	0	1	6	1	0.55	0.47
339	0	1	0	0	0	0	0	1	0.047	0.048	0.4
340	0.99	0	0.0075	0	0	0	0	0	0.58	0.43	0.45
341	1	0	0	0	0	0	0	0	0.58	0.43	0.45
342	1	0	0.0019	0	0	0	0	0	0.58	0.43	0.45
343	0.65	0	0.35	0	0	0	0.00023	0	0.58	0.43	0.45
344	1	0	0.00011	0	0	0	0	0	0.58	0.43	0.45
345	0	1	0	0	0	0	0	1	0.047	0.048	0.4
346	0.19	0	0.81	0	0	0	0.00065	2	0.58	0.55	0.52
347	0.99	0	0.0074	0	0	0	0	0	0.58	0.43	0.45
348	1	0	1.8e-05	0	0	0	0	0	0.58	0.43	0.45
349	0.0024	0	1	0	0	0	0	2	0.58	0.55	0.52
350	1	0	3.9e-06	0	0	0	0	0	0.58	0.43	0.45
351	0.97	0	0.032	0	0	0	0	0	0.58	0.43	0.45
352	0.86	0	0.14	0	0	0	0	0	0.58	0.43	0.45
353	0	1	0	0	0	0	0	1	0.047	0.048	0.4
354	0.13	0	0.87	0	0	0	0	2	0.58	0.55	0.52
355	0.12	0	0.88	0	0	0	0	2	0.58	0.55	0.52
356	1	0	1.2e-05	0	0	0	0	0	0.58	0.43	0.45
357	1	0	0	0	0	0	0	0	0.58	0.43	0.45
358	1	0	0	0	0	0	0	0	0.58	0.43	0.45
359	1	0	0	0	0	0	0	0	0.58	0.43	0.45
360	0.9	0	0.1	0	0	0	1.5e-05	0	0.58	0.43	0.45
361	1	0	0	0	0	0	0	0	0.58	0.43	0.45
362	0.78	0	0.22	0	0	0	6.1e-06	0	0.58	0.43	0.45
363	1	0	0	0	0	0	0	0	0.58	0.43	0.45
364	0.33	0	0.67	0	0	0	0.00048	2	0.58	0.55	0.52
365	0.86	0	0.14	0	0	0	1.2e-06	0	0.58	0.43	0.45
366	0.97	0	0.027	0	0	0	0	0	0.58	0.43	0.45
367	0	0	0	0	0	1	0	5	0.42	0.048	0
368	0.0085	0	0.99	0	0	0	0	2	0.58	0.55	0.52
369	1	0	0	0	0	0	0	0	0.58	0.43	0.45
370	1	0	0	0	0	0	0	0	0.58	0.43	0.45
371	0	0	0	0	1	0	0	4	0.14	0.14	0.05
372	1	0	0.00053	0	0	0	0	0	0.58	0.43	0.45
373	0.78	0	0.22	0	0	0	0	0	0.58	0.43	0.45
374	0	1	0	0	0	0	0	1	0.047	0.048	0.4
375	0	0	0	0	1	0	0	4	0.14	0.14	0.05
376	1	0	0	0	0	0	0	0	0.58	0.43	0.45
377	1	0	0	0	0	0	0	0	0.58	0.43	0.45
378	0	0	0	0	0	1	0	5	0.42	0.048	0
379	1	0	0	0	0	0	0	0	0.58	0.43	0.45
380	1	0	0	0	0	0	0	0	0.58	0.43	0.45
381	0.98	0	0.024	0	0	0	5.6e-05	0	0.58	0.43	0.45
382	0.03	0	0.97	0	0	0	0	2	0.58	0.55	0.52
383	0.97	0	0.031	0	0	0	1.3e-06	0	0.58	0.43	0.45
384	0.85	0	0.15	0	0	0	5.7e-06	0	0.58	0.43	0.45
385	1	0	0.0034	0	0	0	0	0	0.58	0.43	0.45
386	0.01	0	0.99	0	0	0	0	2	0.58	0.55	0.52
387	1	0	0	0	0	0	0	0	0.58	0.43	0.45
388	0.097	0	0.9	0	0	0	0	2	0.58	0.55	0.52
389	0.5	0	0.5	0	0	0	0.00019	2	0.58	0.55	0.52
390	0.92	0	0.084	0	0	0	4.7e-05	0	0.58	0.43	0.45
391	1	0	0	0	0	0	0	0	0.58	0.43	0.45
392	1	0	0	0	0	0	0	0	0.58	0.43	0.45
393	1	0	0.0013	0	0	0	0	0	0.58	0.43	0.45
394	0.02	0	0.98	0	0	0	0	2	0.58	0.55	0.52
395	0	0	0	0	0	1	0	5	0.42	0.048	0
396	1	0	0.0037	0	0	0	0	0	0.58	0.43	0.45
397	1	0	0	0	0	0	0	0	0.58	0.43	0.45
398	0.79	0	0.21	0	0	0	0	0	0.58	0.43	0.45
399	0.98	0	0.021	0	0	0	0	0	0.58	0.43	0.45
400	0	0	0	0	1	0	0	4	0.14	0.14	0.05
401	1	0	5e-05	0	0	0	0	0	0.58	0.43	0.45
402	0	0	0	0	1	0	0	4	0.14	0.14	0.05
403	0.99	0	0.0061	0	0	0	0	0	0.58	0.43	0.45
404	0.95	0	0.052	0	0	0	0	0	0.58	0.43	0.45
405	1	0	0	0	0	0	0	0	0.58	0.43	0.45
406	1	0	0.0036	0	0	0	3.3e-06	0	0.58	0.43	0.45
407	1	0	0	0	0	0	0	0	0.58	0.43	0.45
408	0	1	0	0	0	0	0	1	0.047	0.048	0.4
409	0.99	0	0.0076	0	0	0	0	0	0.58	0.43	0.45
410	1	0	0	0	0	0	0	0	0.58	0.43	0.45
411	0	0	0	0	1	0	0	4	0.14	0.14	0.05
412	1	0	0.00016	0	0	0	0	0	0.58	0.43	0.45
413	1	0	4e-06	0	0	0	0	0	0.58	0.43	0.45
414	1	0	0	0	0	0	0	0	0.58	0.43	0.45
415	0.87	0	0.023	0	0	0	0.1	0	0.58	0.43	0.45
416	0.0036	0	0.065	0	0	0	0.93	6	1	0.55	0.47
417	1	0	0.0018	0	0	0	0	0	0.58	0.43	0.45
418	1	0	0.0016	0	0	0	0	0	0.58	0.43	0.45
419	0.99	0	0.0054	0	0	0	0	0	0.58	0.43	0.45
420	0.95	0	0.051	0	0	0	0	0	0.58	0.43	0.45
421	0.97	0	0.029	0	0	0	0	0	0.58	0.43	0.45
422	0.37	0	0.63	0	0	0	0	2	0.58	0.55	0.52
423	0.045	0	0.95	0	0	0	0	2	0.58	0.55	0.52
424	1	0	0	0	0	0	0	0	0.58	0.43	0.45
425	1	0	0	0	0	0	0	0	0.58	0.43	0.45
426	0	0	0	0	1	0	0	4	0.14	0.14	0.05
427	0	1	0	0	0	0	0	1	0.047	0.048	0.4
