SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster15	cluster16	cluster17	cluster18	cluster19	cluster	dcf0	dcf1
19	0.15	0	0	0	0.15	0	0	0	0	0.00032	3.4e-05	0.15	0.15	0.15	6.3e-06	0	0.00032	6.3e-06	0.086	0.15	0	0.58	0.54
20	0.15	4.7e-05	0.0044	0	0.15	3.2e-05	8.3e-05	0	0	0.0044	0.00013	0.15	0.15	0.15	1.1e-05	0	0.0044	1.1e-05	0.085	0.15	0	0.58	0.54
21	0.15	0	0	0	0.15	0	0	0	0.00082	0	0	0.15	0.15	0.15	0	0	0	0	0.086	0.15	0	0.58	0.54
22	0.13	0.0011	0.076	0.0054	0.13	6.6e-05	0.0045	0	0	0.019	0.0013	0.13	0.13	0.13	3.8e-05	0	0.019	3.8e-05	0.075	0.13	0	0.58	0.54
23	0.15	1.3e-06	3.6e-05	0	0.15	2.5e-06	6.7e-06	0	0	0.00053	4.7e-05	0.15	0.15	0.15	5.2e-06	0	0.00053	5.2e-06	0.086	0.15	0	0.58	0.54
24	0.13	0.0016	0.085	1.1e-05	0.13	7.4e-05	0.0064	0	0	0.025	0.0017	0.13	0.13	0.13	4.6e-05	0	0.025	4.6e-05	0.074	0.13	0	0.58	0.54
25	0.14	0.00087	0.0027	0	0.14	1.9e-05	0.0058	0	0	0.031	0.0039	0.14	0.14	0.14	0.00011	0	0.031	0.00011	0.08	0.14	0	0.58	0.54
26	0.15	0	0	0	0.15	0	0	0	0.018	0	0	0.15	0.15	0.15	0	0	0	0	0.085	0.15	0	0.58	0.54
27	0.15	1.2e-06	0.0053	0	0.15	7.7e-05	0	0	0	0.00078	1.4e-06	0.15	0.15	0.15	1.1e-06	0	0.00078	1.1e-06	0.086	0.15	0	0.58	0.54
28	0.15	0.00017	0.0097	0	0.15	3e-05	0.00071	0	0	0.0073	0.00052	0.15	0.15	0.15	2.2e-05	0	0.0073	2.2e-05	0.084	0.15	0	0.58	0.54
29	0.15	1.9e-06	0.00071	0	0.15	1.1e-05	3.2e-06	0	0	0.00058	1.7e-05	0.15	0.15	0.15	2.7e-06	0	0.00058	2.7e-06	0.086	0.15	0	0.58	0.54
30	0.15	0	5.9e-06	0	0.15	1.9e-06	0	0	0	1.8e-06	0	0.15	0.15	0.15	0	0	1.8e-06	0	0.086	0.15	0	0.58	0.54
31	0.15	0.00018	4.1e-05	0	0.15	2.1e-06	0.0052	0	0	0.014	0.0077	0.15	0.15	0.15	0.00015	0	0.014	0.00015	0.083	0.15	0	0.58	0.54
32	0.15	1.6e-06	0	0	0.15	0	0.00012	0	0	0.0019	0.0025	0.15	0.15	0.15	0.0001	0	0.0019	0.0001	0.086	0.15	0	0.58	0.54
33	0.074	0.015	0.031	0.04	0.074	3.1e-05	0.24	0	0	0.085	0.022	0.074	0.074	0.074	0.00019	0	0.085	0.00019	0.042	0.074	6	0.63	0.74
34	0.15	1.5e-05	0.00023	0	0.15	1.1e-05	2.4e-05	0	0	0.004	0.00013	0.15	0.15	0.15	1.6e-05	0	0.004	1.6e-05	0.085	0.15	0	0.58	0.54
35	0.15	0.00012	9.7e-05	0	0.15	3.9e-06	0.0016	0	0	0.011	0.0027	0.15	0.15	0.15	8.4e-05	0	0.011	8.4e-05	0.084	0.15	0	0.58	0.54
36	0.14	0.0017	0.017	4.1e-05	0.14	2.9e-05	0.018	0	0	0.027	0.0049	0.14	0.14	0.14	8.5e-05	0	0.027	8.5e-05	0.078	0.14	0	0.58	0.54
37	0.13	0.003	0.012	0.00029	0.13	2.3e-05	0.047	0	0	0.04	0.011	0.13	0.13	0.13	0.00014	0	0.04	0.00014	0.073	0.13	0	0.58	0.54
38	0.15	9.6e-05	6.3e-05	0	0.15	2.4e-06	0.0025	0	0	0.008	0.0037	0.15	0.15	0.15	8.6e-05	0	0.008	8.6e-05	0.084	0.15	0	0.58	0.54
39	0.15	0.00012	0.015	0	0.15	3.9e-05	0.0003	0	0	0.0063	0.00028	0.15	0.15	0.15	1.6e-05	0	0.0063	1.6e-05	0.084	0.15	0	0.58	0.54
40	0.15	1e-05	0.004	0	0.15	2.1e-05	1.9e-05	0	0	0.0014	4.6e-05	0.15	0.15	0.15	4.9e-06	0	0.0014	4.9e-06	0.086	0.15	0	0.58	0.54
41	0.15	1.4e-06	0.00017	0	0.15	4.4e-06	5e-06	0	0	0.00048	3e-05	0.15	0.15	0.15	3.7e-06	0	0.00048	3.7e-06	0.086	0.15	0	0.58	0.54
42	0.15	8.9e-05	0.00021	0	0.15	5.7e-06	0.0011	0	0	0.0072	0.0014	0.15	0.15	0.15	4.6e-05	0	0.0072	4.6e-05	0.085	0.15	0	0.58	0.54
43	0.15	9.2e-05	0.0013	0	0.15	1.5e-05	0.00042	0	0	0.0071	0.00058	0.15	0.15	0.15	2.9e-05	0	0.0071	2.9e-05	0.085	0.15	0	0.58	0.54
44	0.15	0	0	0	0.15	0	0	0	0.00031	0	0	0.15	0.15	0.15	0	0	0	0	0.086	0.15	0	0.58	0.54
45	0.15	2.1e-05	4.1e-05	0	0.15	2.3e-06	0.00031	0	0	0.0032	0.00083	0.15	0.15	0.15	3.3e-05	0	0.0032	3.3e-05	0.086	0.15	0	0.58	0.54
46	0.15	0	1.7e-05	0	0.15	2e-06	0	0	0	0.00017	7.5e-06	0.15	0.15	0.15	1.8e-06	0	0.00017	1.8e-06	0.086	0.15	0	0.58	0.54
47	0.1	0.0043	0.00063	0	0.1	1.3e-05	0.028	0	0	0.14	0.02	0.1	0.1	0.1	0.00044	0	0.14	0.00044	0.057	0.1	9	0.63	0.64
48	0.15	5.4e-06	0	0	0.15	0	0.00014	0	0	0.0027	0.0014	0.15	0.15	0.15	6.4e-05	0	0.0027	6.4e-05	0.086	0.15	0	0.58	0.54
49	0.15	5.7e-05	0.00047	0	0.15	1.9e-05	8.2e-05	0	0	0.01	0.00028	0.15	0.15	0.15	2.9e-05	0	0.01	2.9e-05	0.084	0.15	0	0.58	0.54
50	0.15	1.5e-06	0.0011	0	0.15	2.2e-05	0	0	0	0.00071	6.6e-06	0.15	0.15	0.15	2.1e-06	0	0.00071	2.1e-06	0.086	0.15	0	0.58	0.54
51	0.15	0.00013	0.0016	0	0.15	2.7e-05	0.0003	0	0	0.011	0.00045	0.15	0.15	0.15	3e-05	0	0.011	3e-05	0.084	0.15	0	0.58	0.54
52	0.001	0	0	0	0.001	0	0	0	0.014	0	0	0.001	0.001	0.001	0	0.98	0	0	0.00059	0.001	15	0.28	0.31
53	0.15	0.00018	0.0033	0	0.15	1.1e-05	0.0021	0	3.9e-05	0.006	0.0012	0.15	0.15	0.15	2.9e-05	0	0.006	2.9e-05	0.085	0.15	0	0.58	0.54
54	0.15	0	3.7e-06	0	0.15	1.1e-06	0	0	0	0.0001	5.3e-06	0.15	0.15	0.15	1.4e-06	0	0.0001	1.4e-06	0.086	0.15	0	0.58	0.54
55	0.045	0.012	0.00027	0	0.045	5e-06	0.32	0	0	0.15	0.068	0.045	0.045	0.045	0.00053	0	0.15	0.00053	0.025	0.045	6	0.63	0.74
56	0.15	0	0	0	0.15	0	0	0	7.2e-06	0	0	0.15	0.15	0.15	0	0	0	0	0.086	0.15	0	0.58	0.54
57	0.15	5e-05	0.0042	0	0.15	2.2e-05	0.00018	0	0	0.0036	0.00021	0.15	0.15	0.15	1.3e-05	0	0.0036	1.3e-05	0.085	0.15	0	0.58	0.54
58	0.024	0.031	0.0095	0.00061	0.024	1.4e-05	0.53	0	0	0.12	0.033	0.024	0.024	0.024	0.0002	0	0.12	0.0002	0.014	0.024	6	0.63	0.74
59	0.021	0.023	0.001	0	0.021	5.4e-06	0.49	0	0	0.14	0.055	0.021	0.021	0.021	0.00034	0	0.14	0.00034	0.012	0.021	6	0.63	0.74
60	0.14	0.00088	0.00019	0	0.14	5.2e-06	0.021	0	0	0.035	0.014	0.14	0.14	0.14	0.00023	0	0.035	0.00023	0.077	0.14	0	0.58	0.54
61	0.15	0	6.3e-06	0	0.15	0	0	0	0	0.00018	1.7e-05	0.15	0.15	0.15	2.8e-06	0	0.00018	2.8e-06	0.086	0.15	0	0.58	0.54
62	0.15	0	3.3e-05	0	0.15	3.2e-06	0	0	0	7.3e-06	0	0.15	0.15	0.15	0	0	7.3e-06	0	0.086	0.15	0	0.58	0.54
63	0.15	0.00033	0.0098	0	0.15	4.2e-05	0.00099	0	0	0.014	0.0007	0.15	0.15	0.15	3.2e-05	0	0.014	3.2e-05	0.083	0.15	0	0.58	0.54
64	0.14	0.00072	0.018	1e-06	0.14	3.6e-05	0.0052	0	0	0.015	0.0018	0.14	0.14	0.14	4.3e-05	0	0.015	4.3e-05	0.081	0.14	0	0.58	0.54
65	0.11	0.0075	0.082	0.012	0.11	5.9e-05	0.066	0	0	0.057	0.0084	0.11	0.11	0.11	0.00011	0	0.057	0.00011	0.061	0.11	0	0.58	0.54
66	0.14	0.001	0.032	0	0.14	6.6e-05	0.0028	0	0	0.026	0.0013	0.14	0.14	0.14	4.7e-05	0	0.026	4.7e-05	0.079	0.14	0	0.58	0.54
67	0.12	0.0028	0.0013	0	0.12	1.4e-05	0.034	0	0	0.067	0.015	0.12	0.12	0.12	0.00025	0	0.067	0.00025	0.07	0.12	0	0.58	0.54
68	0.15	6e-06	0	0	0.15	0	0.0004	0	0	0.0041	0.0048	0.15	0.15	0.15	0.00016	0	0.0041	0.00016	0.085	0.15	0	0.58	0.54
69	0.15	0.00017	0.0037	0	0.15	1.7e-05	0.0012	0	0	0.0077	0.00089	0.15	0.15	0.15	3.1e-05	0	0.0077	3.1e-05	0.084	0.15	0	0.58	0.54
70	0.15	2.4e-05	4.1e-06	0	0.15	0	0.0014	0	0	0.0038	0.0039	0.15	0.15	0.15	8.5e-05	0	0.0038	8.5e-05	0.085	0.15	0	0.58	0.54
71	0.15	1.6e-06	0.0029	0	0.15	2.1e-05	1.8e-06	0	0	0.00039	7e-06	0.15	0.15	0.15	1.3e-06	0	0.00039	1.3e-06	0.086	0.15	0	0.58	0.54
72	0.15	0	2e-05	0	0.15	1.6e-06	0	0	0	5e-05	2.1e-06	0.15	0.15	0.15	0	0	5e-05	0	0.086	0.15	0	0.58	0.54
73	0.052	0.015	0.35	0.089	0.052	9.8e-05	0.068	0	0	0.066	0.0049	0.052	0.052	0.052	6.6e-05	0	0.066	6.6e-05	0.029	0.052	2	0.77	0.54
74	0.15	1.7e-06	0.0036	0	0.15	3.2e-05	0	0	0	0.00062	5e-06	0.15	0.15	0.15	1.6e-06	0	0.00062	1.6e-06	0.086	0.15	0	0.58	0.54
75	0.15	3.3e-05	0.0019	0	0.15	3.2e-05	2.9e-05	0	0	0.0057	9.6e-05	0.15	0.15	0.15	1.3e-05	0	0.0057	1.3e-05	0.085	0.15	0	0.58	0.54
76	0.15	0.00011	0.0027	0	0.15	1.8e-05	0.00051	0	0	0.0066	0.00055	0.15	0.15	0.15	2.5e-05	0	0.0066	2.5e-05	0.085	0.15	0	0.58	0.54
77	0.063	0.022	0.024	0.00028	0.063	3.1e-05	0.24	0	0	0.13	0.027	0.063	0.063	0.063	0.00025	0	0.13	0.00025	0.036	0.063	6	0.63	0.74
78	0.15	0	0	0	0.15	0	0	0	0	8.5e-06	0	0.15	0.15	0.15	0	0	8.5e-06	0	0.086	0.15	0	0.58	0.54
79	0.085	0.0025	1.5e-05	0	0.085	1.2e-06	0.15	0	0	0.09	0.11	0.085	0.085	0.085	0.00092	0	0.09	0.00092	0.048	0.085	6	0.63	0.74
80	0.15	0.00044	0.0022	0	0.15	1.2e-05	0.0062	0	0	0.014	0.0033	0.15	0.15	0.15	6.8e-05	0	0.014	6.8e-05	0.083	0.15	0	0.58	0.54
81	0.15	0	0	0	0.15	0	0	0	0	1.1e-05	1.3e-06	0.15	0.15	0.15	0	0	1.1e-05	0	0.086	0.15	0	0.58	0.54
82	0.04	0.003	2.8e-06	0	0.04	0	0.37	0	0	0.081	0.2	0.04	0.04	0.04	0.001	0	0.081	0.001	0.022	0.04	6	0.63	0.74
83	0.15	0	0.00011	0	0.15	5.3e-06	0	0	0	0.00026	6.5e-06	0.15	0.15	0.15	1.7e-06	0	0.00026	1.7e-06	0.086	0.15	0	0.58	0.54
84	0.15	0	0	0	0.15	0	0	0	0	0	0	0.15	0.15	0.15	0	0	0	0	0.086	0.15	0	0.58	0.54
85	0.15	0.00028	0.00058	0	0.15	8.9e-06	0.003	0	0	0.015	0.0029	0.15	0.15	0.15	7.9e-05	0	0.015	7.9e-05	0.083	0.15	0	0.58	0.54
86	0.092	0.0011	1.5e-06	0	0.092	0	0.11	0	0	0.071	0.14	0.092	0.092	0.092	0.0012	0	0.071	0.0012	0.052	0.092	10	0.58	0.69
87	0.15	2.9e-05	0.0016	0	0.15	1.5e-05	0.00011	0	0	0.003	0.00019	0.15	0.15	0.15	1.2e-05	0	0.003	1.2e-05	0.085	0.15	0	0.58	0.54
88	0.14	0.001	0.04	0	0.14	6.6e-05	0.0037	0	0	0.022	0.0013	0.14	0.14	0.14	4.2e-05	0	0.022	4.2e-05	0.078	0.14	0	0.58	0.54
89	0.13	0.00051	6.7e-06	0	0.13	2.8e-06	0.0051	0	0	0.071	0.014	0.13	0.13	0.13	0.00046	0	0.071	0.00046	0.072	0.13	0	0.58	0.54
90	0.14	0.0014	0.013	0.00011	0.14	2.4e-05	0.019	0	0	0.024	0.0051	0.14	0.14	0.14	8.2e-05	0	0.024	8.2e-05	0.079	0.14	0	0.58	0.54
91	0.14	0.00097	0.016	3.8e-06	0.14	3e-05	0.008	0	0	0.02	0.0028	0.14	0.14	0.14	6.1e-05	0	0.02	6.1e-05	0.08	0.14	0	0.58	0.54
92	0.02	0.015	0.00054	8.3e-06	0.02	2.9e-06	0.61	0	0	0.089	0.064	0.02	0.02	0.02	0.00031	0	0.089	0.00031	0.011	0.02	6	0.63	0.74
93	0.076	0.00029	0.49	4.6e-06	0.076	0.00014	0.0003	0	0	0.0054	9.8e-05	0.076	0.076	0.076	5.5e-06	0	0.0054	5.5e-06	0.043	0.076	2	0.77	0.54
94	0.11	0.0051	0.0082	0.0013	0.11	1.8e-05	0.12	0	0	0.053	0.02	0.11	0.11	0.11	0.00019	0	0.053	0.00019	0.064	0.11	6	0.63	0.74
95	0.15	1.5e-05	0.0003	0	0.15	5.5e-06	0.00011	0	0	0.002	0.00025	0.15	0.15	0.15	1.4e-05	0	0.002	1.4e-05	0.086	0.15	0	0.58	0.54
96	0.15	0.0004	0.0025	0	0.15	1.4e-05	0.0044	0	0	0.013	0.0025	0.15	0.15	0.15	5.8e-05	0	0.013	5.8e-05	0.083	0.15	0	0.58	0.54
97	0.15	1.1e-05	0.00032	0	0.15	5.3e-06	8.9e-05	0	0	0.0015	0.0002	0.15	0.15	0.15	1.1e-05	0	0.0015	1.1e-05	0.086	0.15	0	0.58	0.54
98	0.14	0.00098	0.028	0	0.14	4.5e-05	0.0051	0	0	0.02	0.0019	0.14	0.14	0.14	5e-05	0	0.02	5e-05	0.079	0.14	0	0.58	0.54
99	0.14	8.7e-05	0.047	0	0.14	5.1e-05	0.00021	0	0	0.0036	0.00015	0.14	0.14	0.14	8.6e-06	0	0.0036	8.6e-06	0.081	0.14	0	0.58	0.54
100	0.15	0	1.3e-05	0	0.15	2.8e-06	0	0	0	2.9e-05	0	0.15	0.15	0.15	0	0	2.9e-05	0	0.086	0.15	0	0.58	0.54
101	0.15	2.7e-06	3.4e-05	0	0.15	2e-06	2.4e-05	0	0	0.00082	0.00013	0.15	0.15	0.15	9.3e-06	0	0.00082	9.3e-06	0.086	0.15	0	0.58	0.54
102	0.15	0	0	0	0.15	0	0	0	8.2e-05	0	0	0.15	0.15	0.15	0	0	0	0	0.086	0.15	0	0.58	0.54
103	0.14	0.00047	3.8e-05	0	0.14	3.7e-06	0.0061	0	0	0.042	0.011	0.14	0.14	0.14	0.00028	0	0.042	0.00028	0.077	0.14	0	0.58	0.54
104	0.15	0	0	0	0.15	0	1.3e-06	0	0	0.00026	6.5e-05	0.15	0.15	0.15	9.3e-06	0	0.00026	9.3e-06	0.086	0.15	0	0.58	0.54
105	0.15	0	0	0	0.15	0	0	0	2e-05	0	0	0.15	0.15	0.15	0	0	0	0	0.086	0.15	0	0.58	0.54
106	0.15	0	0	0	0.15	0	0	0	0.0003	0	0	0.15	0.15	0.15	0	0	0	0	0.086	0.15	0	0.58	0.54
107	0.15	0.00052	0.0028	0	0.15	1.2e-05	0.0084	0	0	0.014	0.004	0.15	0.15	0.15	7.3e-05	0	0.014	7.3e-05	0.082	0.15	0	0.58	0.54
108	0.15	1.6e-05	0.011	0	0.15	3e-05	3e-05	0	0	0.0014	4.7e-05	0.15	0.15	0.15	4.3e-06	0	0.0014	4.3e-06	0.085	0.15	0	0.58	0.54
109	0.13	0.00093	0.083	0	0.13	0.00015	0.00074	0	0	0.031	0.00048	0.13	0.13	0.13	3.2e-05	0	0.031	3.2e-05	0.073	0.13	0	0.58	0.54
110	0.15	0	0.0025	0	0.15	3.3e-05	0	0	0	0.00011	0	0.15	0.15	0.15	0	0	0.00011	0	0.086	0.15	0	0.58	0.54
111	0.14	0.00053	0.025	1e-06	0.14	4e-05	0.0029	0	0	0.013	0.0012	0.14	0.14	0.14	3.3e-05	0	0.013	3.3e-05	0.081	0.14	0	0.58	0.54
112	0.15	0	0	0	0.15	0	0	0	0	4.9e-05	0	0.15	0.15	0.15	0	0	4.9e-05	0	0.086	0.15	0	0.58	0.54
113	0.15	1.8e-06	5.1e-05	0	0.15	4e-06	4e-06	0	0	0.00092	4.1e-05	0.15	0.15	0.15	6.5e-06	0	0.00092	6.5e-06	0.086	0.15	0	0.58	0.54
114	0.15	0	5.9e-06	0	0.15	1.1e-06	4.8e-06	0	0	0.0005	6e-05	0.15	0.15	0.15	6.9e-06	0	0.0005	6.9e-06	0.086	0.15	0	0.58	0.54
115	0.027	0.016	0.00068	0	0.027	2.2e-05	0.022	0	0	0.39	0.012	0.027	0.027	0.027	0.00036	0	0.39	0.00036	0.015	0.027	9	0.63	0.64
116	0.15	0.0001	0.0099	0	0.15	5.3e-05	0.00013	0	0	0.0075	0.00017	0.15	0.15	0.15	1.5e-05	0	0.0075	1.5e-05	0.084	0.15	0	0.58	0.54
117	0.15	8.3e-06	5.8e-06	0	0.15	0	0.00017	0	0	0.0022	0.00085	0.15	0.15	0.15	3.7e-05	0	0.0022	3.7e-05	0.086	0.15	0	0.58	0.54
118	0.066	0.015	0.0092	0.002	0.066	1.7e-05	0.31	0	0	0.096	0.035	0.066	0.066	0.066	0.00026	0	0.096	0.00026	0.037	0.066	6	0.63	0.74
119	0.15	0	0	0	0.15	0	1.9e-06	0	0	0.00033	4.7e-05	0.15	0.15	0.15	6.6e-06	0	0.00033	6.6e-06	0.086	0.15	0	0.58	0.54
120	0.15	0.00015	0.0029	0	0.15	1.9e-05	0.00067	0	0	0.0089	0.00071	0.15	0.15	0.15	3.2e-05	0	0.0089	3.2e-05	0.084	0.15	0	0.58	0.54
121	0.13	0.0029	0.035	0.00036	0.13	4.3e-05	0.027	0	0	0.035	0.0055	0.13	0.13	0.13	8.8e-05	0	0.035	8.8e-05	0.074	0.13	0	0.58	0.54
122	0.14	0.0006	0.0046	0	0.14	2.6e-05	0.0029	0	0	0.023	0.002	0.14	0.14	0.14	6.8e-05	0	0.023	6.8e-05	0.081	0.14	0	0.58	0.54
123	0.15	3.1e-05	9.7e-05	0	0.15	4.2e-06	0.00018	0	0	0.0056	0.00069	0.15	0.15	0.15	4.1e-05	0	0.0056	4.1e-05	0.085	0.15	0	0.58	0.54
124	0.14	0.00038	7.7e-05	0	0.14	5.2e-06	0.0042	0	0	0.031	0.0064	0.14	0.14	0.14	0.00018	0	0.031	0.00018	0.08	0.14	0	0.58	0.54
125	0.15	7e-05	6.4e-05	0	0.15	2.4e-06	0.0017	0	0	0.0064	0.0027	0.15	0.15	0.15	6.7e-05	0	0.0064	6.7e-05	0.085	0.15	0	0.58	0.54
126	0.15	0	0	0	0.15	0	0	0	0	8e-05	7.3e-06	0.15	0.15	0.15	1.8e-06	0	8e-05	1.8e-06	0.086	0.15	0	0.58	0.54
127	0.15	0.00035	0.0032	0	0.15	1.8e-05	0.0027	0	0	0.013	0.0017	0.15	0.15	0.15	5e-05	0	0.013	5e-05	0.083	0.15	0	0.58	0.54
128	0.15	0	2.2e-06	0	0.15	1.3e-06	0	0	0	6.6e-06	0	0.15	0.15	0.15	0	0	6.6e-06	0	0.086	0.15	0	0.58	0.54
129	0.15	1.8e-05	3.8e-05	0	0.15	1.8e-06	0.00034	0	0	0.0027	0.00093	0.15	0.15	0.15	3.4e-05	0	0.0027	3.4e-05	0.086	0.15	0	0.58	0.54
130	0.11	0.0059	0.084	0.04	0.11	5.7e-05	0.057	0	0	0.046	0.007	0.11	0.11	0.11	9.1e-05	0	0.046	9.1e-05	0.062	0.11	0	0.58	0.54
131	0.1	0.0048	0.0018	0	0.1	2.8e-05	0.019	0	0	0.14	0.011	0.1	0.1	0.1	0.00028	0	0.14	0.00028	0.059	0.1	9	0.63	0.64
132	0.15	0	0	0	0.15	0	4.1e-06	0	0	0.00067	0.00014	0.15	0.15	0.15	1.7e-05	0	0.00067	1.7e-05	0.086	0.15	0	0.58	0.54
133	0.15	0.00026	0.00049	0	0.15	5.9e-06	0.0046	0	0	0.012	0.0039	0.15	0.15	0.15	8.4e-05	0	0.012	8.4e-05	0.083	0.15	0	0.58	0.54
134	0.15	0.0004	0.00095	0	0.15	7.7e-06	0.0076	0	0	0.014	0.0047	0.15	0.15	0.15	8.8e-05	0	0.014	8.8e-05	0.083	0.15	0	0.58	0.54
135	0.15	0	0	0	0.15	0	1.7e-06	0	0	0.00024	4.6e-05	0.15	0.15	0.15	6.1e-06	0	0.00024	6.1e-06	0.086	0.15	0	0.58	0.54
136	0.13	0.00089	8.6e-05	0	0.13	7.3e-06	0.0056	0	0	0.073	0.0096	0.13	0.13	0.13	0.00031	0	0.073	0.00031	0.072	0.13	0	0.58	0.54
137	0.12	0.0063	0.063	0.00016	0.12	6.3e-05	0.043	0	0	0.061	0.0072	0.12	0.12	0.12	0.00011	0	0.061	0.00011	0.065	0.12	0	0.58	0.54
138	0.09	0.0051	0.00042	0	0.09	5.2e-06	0.17	0	0	0.087	0.055	0.09	0.09	0.09	0.00048	0	0.087	0.00048	0.051	0.09	6	0.63	0.74
139	0.15	6.8e-06	2.3e-05	0	0.15	2.8e-06	3.4e-05	0	0	0.0024	0.00023	0.15	0.15	0.15	2e-05	0	0.0024	2e-05	0.086	0.15	0	0.58	0.54
140	0.15	8e-05	0.00013	0	0.15	4.1e-06	0.0011	0	0	0.0074	0.0018	0.15	0.15	0.15	5.7e-05	0	0.0074	5.7e-05	0.085	0.15	0	0.58	0.54
141	0.15	0.00013	0.0021	0	0.15	2.6e-05	0.00029	0	0	0.011	0.00045	0.15	0.15	0.15	2.9e-05	0	0.011	2.9e-05	0.084	0.15	0	0.58	0.54
142	0.15	0	0	0	0.15	0	0	0	7e-05	0	0	0.15	0.15	0.15	0	0	0	0	0.086	0.15	0	0.58	0.54
143	0.15	0	0	0	0.15	0	0	0	0	0.00015	8.2e-06	0.15	0.15	0.15	2.6e-06	0	0.00015	2.6e-06	0.086	0.15	0	0.58	0.54
144	0.15	0.00011	5.7e-06	0	0.15	1.4e-06	0.0028	0	0	0.017	0.0075	0.15	0.15	0.15	0.0002	0	0.017	0.0002	0.082	0.15	0	0.58	0.54
145	0.14	0.00013	0.074	0	0.14	8.4e-05	0.00016	0	0	0.0059	0.00014	0.14	0.14	0.14	1e-05	0	0.0059	1e-05	0.079	0.14	0	0.58	0.54
146	0.091	0.012	0.016	9e-06	0.091	3e-05	0.12	0	0	0.11	0.022	0.091	0.091	0.091	0.00026	0	0.11	0.00026	0.051	0.091	6	0.63	0.74
