SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster	dcf0	dcf1
55	0.1	2.2e-06	0.1	0.21	0.35	0	0	0	0	0	7.7e-06	0.13	0.00027	0.1	4	0.63	0.74
56	0.33	0	0.33	0	0	0	0	0	0	7.5e-06	0	0	0	0.33	0	0.58	0.54
57	0.33	0	0.33	0.005	0.00019	0	0	0	0	0	2.4e-06	0.0031	0.0041	0.33	0	0.58	0.54
58	0.052	0	0.052	0.16	0.57	0	0	0	0.0006	0	1.5e-05	0.1	0.0092	0.052	4	0.63	0.74
59	0.046	1.2e-06	0.046	0.2	0.54	0	0	0	0	0	9.5e-06	0.12	0.00099	0.046	4	0.63	0.74
60	0.3	2.3e-06	0.3	0.049	0.022	0	0	0	0	0	2.7e-06	0.03	0.00019	0.3	0	0.58	0.54
61	0.33	0	0.33	0.00025	0	0	0	0	0	0	0	0.00015	6.1e-06	0.33	0	0.58	0.54
62	0.33	0	0.33	1e-05	0	0	0	0	0	0	0	6.2e-06	3.2e-05	0.33	0	0.58	0.54
63	0.32	0	0.32	0.019	0.0011	0	0	0	0	0	8e-06	0.012	0.0095	0.32	0	0.58	0.54
64	0.31	0	0.31	0.021	0.0057	0	0	0	1e-06	0	6.7e-06	0.013	0.017	0.31	0	0.58	0.54
65	0.24	1.2e-06	0.24	0.078	0.071	0	0	0	0.012	0	2.1e-05	0.049	0.08	0.24	0	0.58	0.54
66	0.3	1e-06	0.3	0.035	0.0031	0	0	0	0	0	1.5e-05	0.022	0.031	0.3	0	0.58	0.54
67	0.27	2.3e-06	0.27	0.093	0.037	0	0	0	0	0	8.3e-06	0.057	0.0013	0.27	0	0.58	0.54
68	0.33	2.4e-06	0.33	0.0057	0.00044	0	0	0	0	0	0	0.0035	0	0.33	0	0.58	0.54
69	0.33	0	0.33	0.011	0.0013	0	0	0	0	0	2.9e-06	0.0065	0.0036	0.33	0	0.58	0.54
70	0.33	1.3e-06	0.33	0.0052	0.0015	0	0	0	0	0	0	0.0032	4e-06	0.33	0	0.58	0.54
71	0.33	0	0.33	0.00054	1.9e-06	0	0	0	0	0	0	0.00033	0.0029	0.33	0	0.58	0.54
72	0.33	0	0.33	6.9e-05	0	0	0	0	0	0	0	4.2e-05	1.9e-05	0.33	0	0.58	0.54
73	0.11	0	0.11	0.092	0.074	0	0	0	0.09	0	4e-05	0.057	0.34	0.11	12	0.77	0.54
74	0.33	0	0.33	0.00086	0	0	0	0	0	0	1.5e-06	0.00053	0.0035	0.33	0	0.58	0.54
75	0.33	0	0.33	0.0078	3.1e-05	0	0	0	0	0	4.8e-06	0.0048	0.0018	0.33	0	0.58	0.54
76	0.33	0	0.33	0.009	0.00055	0	0	0	0	0	2.8e-06	0.0056	0.0026	0.33	0	0.58	0.54
77	0.14	1.6e-06	0.14	0.18	0.26	0	0	0	0.00028	0	2.4e-05	0.11	0.024	0.14	4	0.63	0.74
78	0.33	0	0.33	1.2e-05	0	0	0	0	0	0	0	7.2e-06	0	0.33	0	0.58	0.54
79	0.2	4.3e-06	0.2	0.13	0.18	0	0	0	0	0	2e-06	0.083	1.5e-05	0.2	0	0.58	0.54
80	0.32	1.1e-06	0.32	0.019	0.0068	0	0	0	0	0	2.9e-06	0.012	0.0022	0.32	0	0.58	0.54
81	0.33	0	0.33	1.6e-05	0	0	0	0	0	0	0	9.8e-06	0	0.33	0	0.58	0.54
82	0.1	3.4e-06	0.1	0.13	0.48	0	0	0	0	0	0	0.082	3.2e-06	0.1	4	0.63	0.74
83	0.33	0	0.33	0.00036	0	0	0	0	0	0	0	0.00022	0.00011	0.33	0	0.58	0.54
84	0.33	0	0.33	0	0	0	0	0	0	0	0	0	0	0.33	0	0.58	0.54
85	0.32	1.4e-06	0.32	0.021	0.0033	0	0	0	0	0	2.6e-06	0.013	0.00056	0.32	0	0.58	0.54
86	0.23	5.4e-06	0.23	0.11	0.14	0	0	0	0	0	0	0.068	1.6e-06	0.23	0	0.58	0.54
87	0.33	0	0.33	0.0041	0.00012	0	0	0	0	0	1.6e-06	0.0025	0.0015	0.33	0	0.58	0.54
88	0.3	0	0.3	0.031	0.004	0	0	0	0	0	1.4e-05	0.019	0.039	0.3	0	0.58	0.54
89	0.28	4.5e-06	0.28	0.098	0.0055	0	0	0	0	0	3.1e-06	0.061	6.5e-06	0.28	0	0.58	0.54
90	0.3	1.2e-06	0.3	0.032	0.02	0	0	0	0.00011	0	6.2e-06	0.02	0.012	0.3	0	0.58	0.54
91	0.31	1.1e-06	0.31	0.027	0.0086	0	0	0	3.7e-06	0	7e-06	0.017	0.015	0.31	0	0.58	0.54
92	0.045	0	0.045	0.12	0.67	0	0	0	8.4e-06	0	4.4e-06	0.076	0.00054	0.045	4	0.63	0.74
93	0.17	0	0.17	0.0075	0.00033	0	0	0	4.7e-06	0	1.4e-05	0.0047	0.48	0.17	12	0.77	0.54
94	0.25	1.6e-06	0.25	0.073	0.13	0	0	0	0.0013	0	8e-06	0.045	0.008	0.25	0	0.58	0.54
95	0.33	0	0.33	0.0027	0.00012	0	0	0	0	0	0	0.0017	0.0003	0.33	0	0.58	0.54
96	0.32	1.1e-06	0.32	0.018	0.0048	0	0	0	0	0	3.3e-06	0.011	0.0024	0.32	0	0.58	0.54
97	0.33	0	0.33	0.0021	9.6e-05	0	0	0	0	0	0	0.0013	0.00032	0.33	0	0.58	0.54
98	0.31	0	0.31	0.028	0.0055	0	0	0	0	0	9.8e-06	0.017	0.028	0.31	0	0.58	0.54
99	0.32	0	0.32	0.0049	0.00022	0	0	0	0	0	4.4e-06	0.0031	0.046	0.32	0	0.58	0.54
100	0.33	0	0.33	4e-05	0	0	0	0	0	0	0	2.4e-05	1.3e-05	0.33	0	0.58	0.54
101	0.33	0	0.33	0.0011	2.6e-05	0	0	0	0	0	0	0.0007	3.3e-05	0.33	0	0.58	0.54
102	0.33	0	0.33	0	0	0	0	0	0	8.6e-05	0	0	0	0.33	0	0.58	0.54
103	0.3	3.1e-06	0.3	0.057	0.0067	0	0	0	0	0	2.6e-06	0.035	3.7e-05	0.3	0	0.58	0.54
104	0.33	0	0.33	0.00035	1.4e-06	0	0	0	0	0	0	0.00022	0	0.33	0	0.58	0.54
105	0.33	0	0.33	0	0	0	0	0	0	2e-05	0	0	0	0.33	0	0.58	0.54
106	0.33	0	0.33	0	0	0	0	0	0	0.00031	0	0	0	0.33	0	0.58	0.54
107	0.32	1.1e-06	0.32	0.02	0.0091	0	0	0	0	0	2.8e-06	0.012	0.0027	0.32	0	0.58	0.54
108	0.33	0	0.33	0.002	3.2e-05	0	0	0	0	0	1.9e-06	0.0012	0.011	0.33	0	0.58	0.54
109	0.28	0	0.28	0.042	0.0008	0	0	0	0	0	3.6e-05	0.026	0.081	0.28	0	0.58	0.54
110	0.33	0	0.33	0.00015	0	0	0	0	0	0	0	9.2e-05	0.0024	0.33	0	0.58	0.54
111	0.31	0	0.31	0.017	0.0031	0	0	0	1e-06	0	6.8e-06	0.011	0.025	0.31	0	0.58	0.54
112	0.33	0	0.33	6.7e-05	0	0	0	0	0	0	0	4.2e-05	0	0.33	0	0.58	0.54
113	0.33	0	0.33	0.0013	4.3e-06	0	0	0	0	0	0	0.00078	5e-05	0.33	0	0.58	0.54
114	0.33	0	0.33	0.00068	5.2e-06	0	0	0	0	0	0	0.00042	5.7e-06	0.33	0	0.58	0.54
115	0.056	2.1e-06	0.056	0.5	0.022	0	0	0	0	0	5.3e-05	0.31	0.00063	0.056	3	0.63	0.64
116	0.32	0	0.32	0.01	0.00014	0	0	0	0	0	7.3e-06	0.0064	0.0097	0.32	0	0.58	0.54
117	0.33	0	0.33	0.0031	0.00019	0	0	0	0	0	0	0.0019	5.7e-06	0.33	0	0.58	0.54
118	0.14	1.5e-06	0.14	0.13	0.34	0	0	0	0.002	0	1.2e-05	0.082	0.0091	0.14	4	0.63	0.74
119	0.33	0	0.33	0.00045	2.1e-06	0	0	0	0	0	0	0.00028	0	0.33	0	0.58	0.54
120	0.33	0	0.33	0.012	0.00073	0	0	0	0	0	3.6e-06	0.0076	0.0029	0.33	0	0.58	0.54
121	0.29	1.2e-06	0.29	0.048	0.03	0	0	0	0.00036	0	1.2e-05	0.03	0.034	0.29	0	0.58	0.54
122	0.31	1.3e-06	0.31	0.031	0.0031	0	0	0	0	0	7.4e-06	0.019	0.0045	0.31	0	0.58	0.54
123	0.33	1.2e-06	0.33	0.0076	0.0002	0	0	0	0	0	1e-06	0.0047	9.5e-05	0.33	0	0.58	0.54
124	0.31	2.4e-06	0.31	0.043	0.0045	0	0	0	0	0	2.8e-06	0.027	7.5e-05	0.31	0	0.58	0.54
125	0.33	1.2e-06	0.33	0.0087	0.0018	0	0	0	0	0	0	0.0054	6.2e-05	0.33	0	0.58	0.54
126	0.33	0	0.33	0.00011	0	0	0	0	0	0	0	6.8e-05	0	0.33	0	0.58	0.54
127	0.32	1e-06	0.32	0.018	0.0029	0	0	0	0	0	4e-06	0.011	0.0031	0.32	0	0.58	0.54
128	0.33	0	0.33	9e-06	0	0	0	0	0	0	0	5.6e-06	2.1e-06	0.33	0	0.58	0.54
129	0.33	0	0.33	0.0037	0.00037	0	0	0	0	0	0	0.0023	3.8e-05	0.33	0	0.58	0.54
130	0.24	1.1e-06	0.24	0.063	0.062	0	0	0	0.04	0	1.7e-05	0.039	0.082	0.24	0	0.58	0.54
131	0.22	2.8e-06	0.22	0.19	0.02	0	0	0	0	0	2.4e-05	0.12	0.0018	0.22	0	0.58	0.54
132	0.33	0	0.33	0.00092	4.4e-06	0	0	0	0	0	0	0.00057	0	0.33	0	0.58	0.54
133	0.32	1.3e-06	0.32	0.017	0.0049	0	0	0	0	0	1.6e-06	0.01	0.00048	0.32	0	0.58	0.54
134	0.32	1.3e-06	0.32	0.02	0.0082	0	0	0	0	0	2.1e-06	0.012	0.00092	0.32	0	0.58	0.54
135	0.33	0	0.33	0.00033	1.9e-06	0	0	0	0	0	0	0.0002	0	0.33	0	0.58	0.54
136	0.28	3.5e-06	0.28	0.099	0.0061	0	0	0	0	0	6.2e-06	0.061	8.3e-05	0.28	0	0.58	0.54
137	0.25	1.3e-06	0.25	0.083	0.047	0	0	0	0.00016	0	2.3e-05	0.052	0.062	0.25	0	0.58	0.54
138	0.2	2.7e-06	0.2	0.12	0.19	0	0	0	0	0	4.9e-06	0.076	0.00043	0.2	0	0.58	0.54
139	0.33	0	0.33	0.0033	3.7e-05	0	0	0	0	0	0	0.002	2.3e-05	0.33	0	0.58	0.54
140	0.33	1.2e-06	0.33	0.01	0.0012	0	0	0	0	0	1e-06	0.0063	0.00012	0.33	0	0.58	0.54
141	0.32	0	0.32	0.015	0.00032	0	0	0	0	0	5.1e-06	0.009	0.0021	0.32	0	0.58	0.54
142	0.33	0	0.33	0	0	0	0	0	0	7.4e-05	0	0	0	0.33	0	0.58	0.54
143	0.33	0	0.33	0.00021	0	0	0	0	0	0	0	0.00013	0	0.33	0	0.58	0.54
144	0.32	2.5e-06	0.32	0.023	0.003	0	0	0	0	0	0	0.014	5.5e-06	0.32	0	0.58	0.54
145	0.3	0	0.3	0.0081	0.00018	0	0	0	0	0	9e-06	0.005	0.072	0.3	0	0.58	0.54
146	0.2	2e-06	0.2	0.16	0.13	0	0	0	9e-06	0	2.1e-05	0.097	0.016	0.2	0	0.58	0.54
147	0.33	1.2e-06	0.33	0.011	0.0023	0	0	0	0	0	0	0.0066	0.00014	0.33	0	0.58	0.54
148	0.33	3.3e-06	0.33	0.004	6.6e-05	0	0	0	0	0	0	0.0025	0	0.33	0	0.58	0.54
149	0.33	0	0.33	0.00031	2.1e-06	0	0	0	0	0	0	0.00019	2.6e-05	0.33	0	0.58	0.54
150	0.31	0	0.31	0.024	0.0083	0	0	0	6.5e-06	0	6.2e-06	0.015	0.015	0.31	0	0.58	0.54
151	0.29	1.6e-06	0.29	0.063	0.031	0	0	0	0	0	1.1e-05	0.039	0.01	0.29	0	0.58	0.54
152	0.33	0	0.33	0.002	5.3e-05	0	0	0	0	0	0	0.0013	6.2e-06	0.33	0	0.58	0.54
153	0.33	0	0.33	3.6e-05	0	0	0	0	0	0	0	2.3e-05	0	0.33	0	0.58	0.54
154	0.32	0	0.32	0.017	0.00099	0	0	0	0	0	5.2e-06	0.011	0.0036	0.32	0	0.58	0.54
155	0.31	1.2e-06	0.31	0.029	0.018	0	0	0	3.3e-05	0	4.8e-06	0.018	0.0073	0.31	0	0.58	0.54
156	0.12	2e-06	0.12	0.2	0.32	0	0	0	0	0	1.1e-05	0.12	0.0016	0.12	4	0.63	0.74
157	0.33	0	0.33	0.0016	1.1e-05	0	0	0	0	0	0	0.001	5.5e-05	0.33	0	0.58	0.54
158	0.32	1.9e-06	0.32	0.017	0.0021	0	0	0	0	0	0	0.01	1.6e-05	0.32	0	0.58	0.54
159	0.33	0	0.33	1.7e-05	0	0	0	0	0	0	0	1.1e-05	0	0.33	0	0.58	0.54
160	0.33	0	0.33	0.0003	0	0	0	0	0	0	0	0.00019	0.00016	0.33	0	0.58	0.54
161	0.33	0	0.33	0.0041	0.00011	0	0	0	0	0	1.8e-06	0.0025	0.0022	0.33	0	0.58	0.54
162	0.31	1.2e-06	0.31	0.039	0.002	0	0	0	0	0	1.6e-05	0.024	0.015	0.31	0	0.58	0.54
163	0.33	0	0.33	0.0021	0.00011	0	0	0	0	0	0	0.0013	0.00028	0.33	0	0.58	0.54
164	0.33	0	0.33	0.0066	0.00079	0	0	0	0	0	0	0.0041	0.00028	0.33	0	0.58	0.54
165	0.27	0	0.27	0.006	0.0001	0	0	0	0	0	1.1e-05	0.0037	0.19	0.27	0	0.58	0.54
166	0.32	1.3e-06	0.32	0.018	0.0001	0	0	0	0	0	5.4e-06	0.011	0.00046	0.32	0	0.58	0.54
167	0.33	0	0.33	0.0014	4.4e-05	0	0	0	0	0	0	0.00089	1e-05	0.33	0	0.58	0.54
168	0.33	0	0.33	0.0015	0	0	0	0	0	0	1.1e-06	0.00092	0.0002	0.33	0	0.58	0.54
169	0.33	1.4e-06	0.33	0.0075	0.00014	0	0	0	0	0	0	0.0047	1.5e-05	0.33	0	0.58	0.54
170	0.33	0	0.33	0.009	0.00093	0	0	0	0	0	2.9e-06	0.0056	0.0058	0.33	0	0.58	0.54
171	0.32	2.5e-06	0.32	0.02	0.0027	0	0	0	0	0	0	0.012	3.9e-06	0.32	0	0.58	0.54
172	0.29	0	0.29	0.024	0.0053	0	0	0	3.9e-05	0	1.2e-05	0.015	0.075	0.29	0	0.58	0.54
173	0.33	0	0.33	8.4e-06	0	0	0	0	0	0	0	5.2e-06	0	0.33	0	0.58	0.54
174	0.19	3.3e-06	0.19	0.21	0.088	0	0	0	0	0	1e-05	0.13	0.00028	0.19	3	0.63	0.64
175	0.32	0	0.32	0.014	0.00057	0	0	0	0	0	7e-06	0.0088	0.01	0.32	0	0.58	0.54
176	0.33	0	0.33	0.0054	0.00034	0	0	0	0	0	1.8e-06	0.0033	0.0021	0.33	0	0.58	0.54
177	0.23	2.2e-06	0.23	0.15	0.076	0	0	0	0	0	1.8e-05	0.091	0.0061	0.23	0	0.58	0.54
178	0.31	1.4e-06	0.31	0.031	0.0081	0	0	0	0	0	4.9e-06	0.019	0.0028	0.31	0	0.58	0.54
179	0.33	0	0.33	3.6e-05	0	0	0	0	0	0	0	2.2e-05	0	0.33	0	0.58	0.54
180	0.33	0	0.33	0.0032	0.00013	0	0	0	0	0	0	0.002	0.00045	0.33	0	0.58	0.54
181	0.29	1.8e-06	0.29	0.065	0.03	0	0	0	0	0	8.4e-06	0.04	0.0042	0.29	0	0.58	0.54
182	0.24	2.1e-06	0.24	0.1	0.11	0	0	0	0	0	8e-06	0.063	0.0022	0.24	0	0.58	0.54
183	0.33	0	0.33	0	0	0	0	0	0	0.0037	0	0	0	0.33	0	0.58	0.54
184	0.33	0	0.33	0.0032	1e-05	0	0	0	0	0	2.4e-06	0.002	0.0016	0.33	0	0.58	0.54
185	0.33	0	0.33	0.0081	0.00075	0	0	0	0	0	2.4e-06	0.005	0.0027	0.33	0	0.58	0.54
186	0.31	1.2e-06	0.31	0.028	0.011	0	0	0	0	0	5.1e-06	0.017	0.0059	0.31	0	0.58	0.54
187	0.33	0	0.33	9.5e-06	0	0	0	0	0	0	0	5.9e-06	3.1e-06	0.33	0	0.58	0.54
188	0.33	0	0.33	0.00098	8.4e-06	0	0	0	0	0	0	0.0006	0.0015	0.33	0	0.58	0.54
189	0.3	2.3e-06	0.3	0.049	0.0065	0	0	0	0	0	3.7e-06	0.031	0.00018	0.3	0	0.58	0.54
190	0.33	0	0.33	0.00027	0	0	0	0	0	0	0	0.00017	0.00012	0.33	0	0.58	0.54
191	0.33	0	0.33	0	0	0	0	0	0	7.3e-05	0	0	0	0.33	0	0.58	0.54
192	0.33	0	0.33	0.005	0.00039	0	0	0	0	0	0	0.0031	0.00015	0.33	0	0.58	0.54
193	0.33	0	0.33	0.00037	0	0	0	0	0	0	0	0.00023	5.5e-06	0.33	0	0.58	0.54
194	0.32	1.2e-06	0.32	0.016	0.0033	0	0	0	0	0	2e-06	0.01	0.00057	0.32	0	0.58	0.54
195	0.32	0	0.32	0.0066	0.00023	0	0	0	0	0	4.5e-06	0.0041	0.017	0.32	0	0.58	0.54
196	0.32	1.9e-06	0.32	0.026	0.0064	0	0	0	0	0	1.8e-06	0.016	0.00014	0.32	0	0.58	0.54
197	0.33	0	0.33	0.0059	0.00018	0	0	0	0	0	1.8e-06	0.0037	0.00089	0.33	0	0.58	0.54
198	0.31	1.2e-06	0.31	0.039	0.003	0	0	0	0	0	1.3e-05	0.024	0.011	0.31	0	0.58	0.54
199	0.33	0	0.33	0.0011	5.7e-06	0	0	0	0	0	0	0.00066	1.1e-05	0.33	0	0.58	0.54
200	0.33	0	0.33	0.0013	1.4e-05	0	0	0	0	0	0	0.00078	0.00035	0.33	0	0.58	0.54
201	0.19	2.8e-06	0.19	0.15	0.17	0	0	0	0	0	6.7e-06	0.094	0.00049	0.19	0	0.58	0.54
202	0.26	1.9e-06	0.26	0.079	0.092	0	0	0	1.4e-05	0	7.7e-06	0.049	0.0044	0.26	0	0.58	0.54
203	0.32	0	0.32	0.0075	0.00064	0	0	0	0	0	3.8e-06	0.0046	0.016	0.32	0	0.58	0.54
204	0.33	0	0.33	0.00078	1.2e-05	0	0	0	0	0	0	0.00048	0.00025	0.33	0	0.58	0.54
205	0.0013	0	0.0013	0.14	0.77	0	0	0	0	0	6.3e-06	0.085	0.00049	0.0013	4	0.63	0.74
206	0.29	2.3e-06	0.29	0.056	0.046	0	0	0	0	0	2.9e-06	0.035	0.00026	0.29	0	0.58	0.54
207	0.3	2.6e-06	0.3	0.046	0.022	0	0	0	0	0	1.7e-06	0.028	5.9e-05	0.3	0	0.58	0.54
208	0.034	0	0.034	0.0097	0.00016	0	0	0	0	0	3e-05	0.006	0.88	0.034	12	0.77	0.54
209	0.32	0	0.32	0.0037	7.9e-05	0	0	0	0	0	3.7e-06	0.0023	0.027	0.32	0	0.58	0.54
210	0.16	0	0.16	0.048	0.035	0	0	0	0.19	0	2.1e-05	0.029	0.21	0.16	12	0.77	0.54
211	0.33	0	0.33	0.00021	0	0	0	0	0	0	0	0.00013	0	0.33	0	0.58	0.54
212	0.32	1e-06	0.32	0.015	0.0014	0	0	0	0	0	3.3e-06	0.0094	0.0018	0.32	0	0.58	0.54
213	0.3	0	0.3	0.0077	0.00044	0	0	0	0	0	6.9e-06	0.0048	0.078	0.3	0	0.58	0.54
214	0.23	1.1e-06	0.23	0.071	0.054	0	0	0	0.02	0	2.2e-05	0.044	0.11	0.23	0	0.58	0.54
215	0.32	1.6e-06	0.32	0.018	0.0056	0	0	0	0	0	1.2e-06	0.011	0.00016	0.32	0	0.58	0.54
216	0.00054	0	0.00054	0	0	0	0	0	0	1	0	0	0	0.00054	9	0.52	0.42
217	0.098	0	0.098	0	0	0	0	0	0	0.71	0	0	0	0.098	9	0.52	0.42
218	0.18	2.5e-06	0.18	0.18	0.15	0	0	0	0	0	1.3e-05	0.11	0.0021	0.18	3	0.63	0.64
219	0.33	0	0.33	0.00059	3e-06	0	0	0	0	0	0	0.00037	0.0016	0.33	0	0.58	0.54
220	0.32	0	0.32	0.0057	3.4e-05	0	0	0	0	0	7.6e-06	0.0035	0.025	0.32	0	0.58	0.54
221	0.33	0	0.33	0.0046	1.2e-05	0	0	0	0	0	4e-06	0.0029	0.0029	0.33	0	0.58	0.54
222	0.33	0	0.33	0.0061	0.00017	0	0	0	0	0	3.3e-06	0.0038	0.0065	0.33	0	0.58	0.54
223	0.28	0	0.28	0.034	0.0076	0	0	0	3.2e-05	0	1.6e-05	0.021	0.099	0.28	0	0.58	0.54
224	0.33	0	0.33	0.0018	2.8e-05	0	0	0	0	0	0	0.0011	0.00018	0.33	0	0.58	0.54
