SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster	dcf0	dcf1
35	0.49	0.015	2e-06	0	9.4e-05	0	0	1.2e-06	0	0.49	0.0017	0	0.0091	0	0.58	0.54
36	0.45	0.037	1.7e-06	0	0.016	0	4.1e-05	8e-06	0	0.45	0.019	0	0.023	0	0.58	0.54
37	0.42	0.054	2e-06	0	0.012	0	0.00029	8.2e-06	0	0.42	0.051	0	0.034	0	0.58	0.54
38	0.49	0.011	1.9e-06	0	6.1e-05	0	0	0	0	0.49	0.0027	0	0.0068	0	0.58	0.54
39	0.49	0.0087	0	0	0.014	0	0	5.1e-06	0	0.49	0.00032	0	0.0054	0	0.58	0.54
40	0.5	0.0019	0	0	0.0039	0	0	1.5e-06	0	0.5	2e-05	0	0.0012	0	0.58	0.54
41	0.5	0.00065	0	0	0.00016	0	0	0	0	0.5	5.5e-06	0	0.0004	0	0.58	0.54
42	0.49	0.0099	1.4e-06	0	0.00021	0	0	1.2e-06	0	0.49	0.0012	0	0.0061	0	0.58	0.54
43	0.49	0.0098	1.2e-06	0	0.0013	0	0	2.6e-06	0	0.49	0.00045	0	0.0061	0	0.58	0.54
44	0.5	0	0	0.00032	0	0	0	0	0	0.5	0	0	0	0	0.58	0.54
45	0.5	0.0044	1.2e-06	0	4e-05	0	0	0	0	0.5	0.00034	0	0.0027	0	0.58	0.54
46	0.5	0.00023	0	0	1.7e-05	0	0	0	0	0.5	0	0	0.00014	0	0.58	0.54
47	0.33	0.19	4.8e-06	0	0.00061	0	0	1.4e-05	0	0.33	0.03	0	0.12	0	0.58	0.54
48	0.5	0.0037	2e-06	0	0	0	0	0	0	0.5	0.00015	0	0.0023	0	0.58	0.54
49	0.49	0.014	1.5e-06	0	0.00045	0	0	4.4e-06	0	0.49	8.8e-05	0	0.0086	0	0.58	0.54
50	0.5	0.00098	0	0	0.001	0	0	1.2e-06	0	0.5	0	0	0.00061	0	0.58	0.54
51	0.49	0.016	1.3e-06	0	0.0016	0	0	5.4e-06	0	0.49	0.00032	0	0.0097	0	0.58	0.54
52	0.0034	0	0	0.015	0	0	0	0	0	0.0034	0	0.98	0	11	0.28	0.31
53	0.49	0.0083	0	4.1e-05	0.0033	0	0	1.8e-06	0	0.49	0.0023	0	0.0051	0	0.58	0.54
54	0.5	0.00014	0	0	3.6e-06	0	0	0	0	0.5	0	0	8.6e-05	0	0.58	0.54
55	0.15	0.22	3.1e-06	0	0.00027	0	0	7.7e-06	0	0.15	0.35	0	0.13	10	0.63	0.74
56	0.5	0	0	7.5e-06	0	0	0	0	0	0.5	0	0	0	0	0.58	0.54
57	0.49	0.005	0	0	0.0041	0	0	2.4e-06	0	0.49	0.00019	0	0.0031	0	0.58	0.54
58	0.078	0.16	1.2e-06	0	0.0092	0	0.0006	1.5e-05	0	0.078	0.57	0	0.1	10	0.63	0.74
59	0.069	0.2	1.6e-06	0	0.00099	0	0	9.6e-06	0	0.069	0.54	0	0.12	10	0.63	0.74
60	0.45	0.049	3.1e-06	0	0.00019	0	0	2.7e-06	0	0.45	0.022	0	0.03	0	0.58	0.54
61	0.5	0.00025	0	0	6.1e-06	0	0	0	0	0.5	0	0	0.00015	0	0.58	0.54
62	0.5	1e-05	0	0	3.2e-05	0	0	0	0	0.5	0	0	6.2e-06	0	0.58	0.54
63	0.48	0.019	1.2e-06	0	0.0095	0	0	8e-06	0	0.48	0.0011	0	0.012	0	0.58	0.54
64	0.47	0.021	1.2e-06	0	0.017	0	1e-06	6.7e-06	0	0.47	0.0057	0	0.013	0	0.58	0.54
65	0.36	0.079	1.7e-06	0	0.08	0	0.012	2.1e-05	0	0.36	0.071	0	0.049	0	0.58	0.54
66	0.45	0.035	1.4e-06	0	0.031	0	0	1.6e-05	0	0.45	0.0031	0	0.022	0	0.58	0.54
67	0.41	0.093	3.2e-06	0	0.0013	0	0	8.3e-06	0	0.41	0.037	0	0.057	0	0.58	0.54
68	0.5	0.0057	3.3e-06	0	0	0	0	0	0	0.5	0.00044	0	0.0035	0	0.58	0.54
69	0.49	0.011	1.1e-06	0	0.0036	0	0	2.9e-06	0	0.49	0.0013	0	0.0065	0	0.58	0.54
70	0.5	0.0052	1.9e-06	0	4e-06	0	0	0	0	0.5	0.0015	0	0.0032	0	0.58	0.54
71	0.5	0.00054	0	0	0.0029	0	0	0	0	0.5	1.9e-06	0	0.00033	0	0.58	0.54
72	0.5	6.9e-05	0	0	1.9e-05	0	0	0	0	0.5	0	0	4.2e-05	0	0.58	0.54
73	0.17	0.092	0	0	0.34	0	0.09	4e-05	0	0.17	0.074	0	0.057	4	0.77	0.54
74	0.5	0.00086	0	0	0.0035	0	0	1.5e-06	0	0.5	0	0	0.00053	0	0.58	0.54
75	0.49	0.0078	0	0	0.0018	0	0	4.8e-06	0	0.49	3.1e-05	0	0.0048	0	0.58	0.54
76	0.49	0.009	1e-06	0	0.0026	0	0	2.8e-06	0	0.49	0.00055	0	0.0056	0	0.58	0.54
77	0.21	0.18	2.2e-06	0	0.024	0	0.00028	2.5e-05	0	0.21	0.26	0	0.11	10	0.63	0.74
78	0.5	1.2e-05	0	0	0	0	0	0	0	0.5	0	0	7.2e-06	0	0.58	0.54
79	0.3	0.13	6e-06	0	1.5e-05	0	0	2e-06	0	0.3	0.18	0	0.083	0	0.58	0.54
80	0.48	0.019	1.6e-06	0	0.0022	0	0	2.9e-06	0	0.48	0.0068	0	0.012	0	0.58	0.54
81	0.5	1.6e-05	0	0	0	0	0	0	0	0.5	0	0	9.8e-06	0	0.58	0.54
82	0.15	0.13	4.7e-06	0	3.2e-06	0	0	0	0	0.15	0.48	0	0.082	10	0.63	0.74
83	0.5	0.00036	0	0	0.00011	0	0	0	0	0.5	0	0	0.00022	0	0.58	0.54
84	0.5	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0.58	0.54
85	0.48	0.021	1.9e-06	0	0.00056	0	0	2.6e-06	0	0.48	0.0033	0	0.013	0	0.58	0.54
86	0.34	0.11	7.5e-06	0	1.6e-06	0	0	0	0	0.34	0.14	0	0.068	0	0.58	0.54
87	0.5	0.0041	0	0	0.0015	0	0	1.6e-06	0	0.5	0.00012	0	0.0025	0	0.58	0.54
88	0.45	0.031	1.3e-06	0	0.039	0	0	1.4e-05	0	0.45	0.004	0	0.019	0	0.58	0.54
89	0.42	0.098	6.2e-06	0	6.5e-06	0	0	3.1e-06	0	0.42	0.0055	0	0.061	0	0.58	0.54
90	0.46	0.032	1.6e-06	0	0.012	0	0.00011	6.3e-06	0	0.46	0.02	0	0.02	0	0.58	0.54
91	0.47	0.027	1.5e-06	0	0.015	0	3.7e-06	7e-06	0	0.47	0.0086	0	0.017	0	0.58	0.54
92	0.067	0.12	1.4e-06	0	0.00053	0	8.4e-06	4.5e-06	0	0.067	0.67	0	0.076	10	0.63	0.74
93	0.25	0.0076	0	0	0.48	0	4.7e-06	1.4e-05	0	0.25	0.00033	0	0.0047	4	0.77	0.54
94	0.37	0.073	2.2e-06	0	0.008	0	0.0013	8e-06	0	0.37	0.13	0	0.045	0	0.58	0.54
95	0.5	0.0027	0	0	0.0003	0	0	0	0	0.5	0.00012	0	0.0017	0	0.58	0.54
96	0.48	0.019	1.5e-06	0	0.0024	0	0	3.3e-06	0	0.48	0.0048	0	0.011	0	0.58	0.54
97	0.5	0.0021	0	0	0.00032	0	0	0	0	0.5	9.6e-05	0	0.0013	0	0.58	0.54
98	0.46	0.028	1.3e-06	0	0.028	0	0	9.9e-06	0	0.46	0.0055	0	0.017	0	0.58	0.54
99	0.47	0.0049	0	0	0.046	0	0	4.4e-06	0	0.47	0.00022	0	0.0031	0	0.58	0.54
100	0.5	4e-05	0	0	1.3e-05	0	0	0	0	0.5	0	0	2.5e-05	0	0.58	0.54
101	0.5	0.0011	0	0	3.3e-05	0	0	0	0	0.5	2.6e-05	0	0.0007	0	0.58	0.54
102	0.5	0	0	8.6e-05	0	0	0	0	0	0.5	0	0	0	0	0.58	0.54
103	0.45	0.057	4.3e-06	0	3.7e-05	0	0	2.6e-06	0	0.45	0.0067	0	0.035	0	0.58	0.54
104	0.5	0.00035	0	0	0	0	0	0	0	0.5	1.4e-06	0	0.00022	0	0.58	0.54
105	0.5	0	0	2e-05	0	0	0	0	0	0.5	0	0	0	0	0.58	0.54
106	0.5	0	0	0.00031	0	0	0	0	0	0.5	0	0	0	0	0.58	0.54
107	0.48	0.02	1.6e-06	0	0.0027	0	0	2.8e-06	0	0.48	0.0091	0	0.012	0	0.58	0.54
108	0.49	0.002	0	0	0.011	0	0	1.9e-06	0	0.49	3.2e-05	0	0.0012	0	0.58	0.54
109	0.43	0.042	1.4e-06	0	0.08	0	0	3.7e-05	0	0.43	0.0008	0	0.026	0	0.58	0.54
110	0.5	0.00015	0	0	0.0024	0	0	0	0	0.5	0	0	9.2e-05	0	0.58	0.54
111	0.47	0.017	1.1e-06	0	0.025	0	1e-06	6.8e-06	0	0.47	0.0031	0	0.011	0	0.58	0.54
112	0.5	6.8e-05	0	0	0	0	0	0	0	0.5	0	0	4.2e-05	0	0.58	0.54
113	0.5	0.0013	0	0	5e-05	0	0	0	0	0.5	4.3e-06	0	0.00078	0	0.58	0.54
114	0.5	0.00068	0	0	5.7e-06	0	0	0	0	0.5	5.2e-06	0	0.00042	0	0.58	0.54
115	0.084	0.5	2.9e-06	0	0.00062	0	0	5.4e-05	0	0.084	0.022	0	0.31	1	0.63	0.64
116	0.49	0.01	0	0	0.0097	0	0	7.3e-06	0	0.49	0.00014	0	0.0064	0	0.58	0.54
117	0.5	0.0031	1.3e-06	0	5.6e-06	0	0	0	0	0.5	0.00019	0	0.0019	0	0.58	0.54
118	0.22	0.13	2.1e-06	0	0.009	0	0.002	1.2e-05	0	0.22	0.34	0	0.082	10	0.63	0.74
119	0.5	0.00045	0	0	0	0	0	0	0	0.5	2.1e-06	0	0.00028	0	0.58	0.54
120	0.49	0.012	1.2e-06	0	0.0028	0	0	3.6e-06	0	0.49	0.00073	0	0.0076	0	0.58	0.54
121	0.43	0.048	1.6e-06	0	0.034	0	0.00036	1.2e-05	0	0.43	0.03	0	0.03	0	0.58	0.54
122	0.47	0.031	1.8e-06	0	0.0045	0	0	7.4e-06	0	0.47	0.0031	0	0.019	0	0.58	0.54
123	0.49	0.0076	1.6e-06	0	9.4e-05	0	0	1e-06	0	0.49	0.0002	0	0.0047	0	0.58	0.54
124	0.46	0.043	3.3e-06	0	7.5e-05	0	0	2.8e-06	0	0.46	0.0045	0	0.027	0	0.58	0.54
125	0.49	0.0088	1.7e-06	0	6.2e-05	0	0	0	0	0.49	0.0018	0	0.0054	0	0.58	0.54
126	0.5	0.00011	0	0	0	0	0	0	0	0.5	0	0	6.8e-05	0	0.58	0.54
127	0.48	0.018	1.4e-06	0	0.0031	0	0	4e-06	0	0.48	0.0029	0	0.011	0	0.58	0.54
128	0.5	9e-06	0	0	2.1e-06	0	0	0	0	0.5	0	0	5.6e-06	0	0.58	0.54
129	0.5	0.0037	1.2e-06	0	3.7e-05	0	0	0	0	0.5	0.00037	0	0.0023	0	0.58	0.54
130	0.36	0.063	1.5e-06	0	0.082	0	0.04	1.7e-05	0	0.36	0.062	0	0.039	0	0.58	0.54
131	0.33	0.19	3.9e-06	0	0.0017	0	0	2.4e-05	0	0.33	0.02	0	0.12	0	0.58	0.54
132	0.5	0.00092	1.1e-06	0	0	0	0	0	0	0.5	4.4e-06	0	0.00057	0	0.58	0.54
133	0.48	0.017	1.8e-06	0	0.00048	0	0	1.7e-06	0	0.48	0.0049	0	0.01	0	0.58	0.54
134	0.48	0.02	1.8e-06	0	0.00092	0	0	2.1e-06	0	0.48	0.0082	0	0.012	0	0.58	0.54
135	0.5	0.00033	0	0	0	0	0	0	0	0.5	1.9e-06	0	0.00021	0	0.58	0.54
136	0.42	0.099	4.8e-06	0	8.3e-05	0	0	6.3e-06	0	0.42	0.0061	0	0.061	0	0.58	0.54
137	0.38	0.084	1.8e-06	0	0.062	0	0.00016	2.3e-05	0	0.38	0.047	0	0.052	0	0.58	0.54
138	0.3	0.12	3.8e-06	0	0.00043	0	0	4.9e-06	0	0.3	0.19	0	0.076	0	0.58	0.54
139	0.5	0.0033	1.1e-06	0	2.3e-05	0	0	0	0	0.5	3.7e-05	0	0.002	0	0.58	0.54
140	0.49	0.01	1.6e-06	0	0.00012	0	0	1e-06	0	0.49	0.0012	0	0.0063	0	0.58	0.54
141	0.49	0.015	1.3e-06	0	0.0021	0	0	5.2e-06	0	0.49	0.00032	0	0.009	0	0.58	0.54
142	0.5	0	0	7.4e-05	0	0	0	0	0	0.5	0	0	0	0	0.58	0.54
143	0.5	0.00021	0	0	0	0	0	0	0	0.5	0	0	0.00013	0	0.58	0.54
144	0.48	0.023	3.5e-06	0	5.5e-06	0	0	0	0	0.48	0.003	0	0.014	0	0.58	0.54
145	0.46	0.0081	0	0	0.072	0	0	9e-06	0	0.46	0.00018	0	0.005	0	0.58	0.54
146	0.3	0.16	2.7e-06	0	0.016	0	9e-06	2.1e-05	0	0.3	0.13	0	0.097	0	0.58	0.54
147	0.49	0.011	1.7e-06	0	0.00014	0	0	0	0	0.49	0.0023	0	0.0066	0	0.58	0.54
148	0.5	0.004	4.6e-06	0	0	0	0	0	0	0.5	6.6e-05	0	0.0025	0	0.58	0.54
149	0.5	0.00031	0	0	2.5e-05	0	0	0	0	0.5	2.1e-06	0	0.00019	0	0.58	0.54
150	0.47	0.024	1.4e-06	0	0.015	0	6.5e-06	6.2e-06	0	0.47	0.0083	0	0.015	0	0.58	0.54
151	0.43	0.063	2.2e-06	0	0.01	0	0	1.1e-05	0	0.43	0.031	0	0.039	0	0.58	0.54
152	0.5	0.002	1e-06	0	6.2e-06	0	0	0	0	0.5	5.3e-05	0	0.0013	0	0.58	0.54
153	0.5	3.6e-05	0	0	0	0	0	0	0	0.5	0	0	2.3e-05	0	0.58	0.54
154	0.48	0.017	1.4e-06	0	0.0036	0	0	5.2e-06	0	0.48	0.00099	0	0.011	0	0.58	0.54
155	0.46	0.029	1.7e-06	0	0.0072	0	3.3e-05	4.9e-06	0	0.46	0.018	0	0.018	0	0.58	0.54
156	0.18	0.2	2.8e-06	0	0.0016	0	0	1.1e-05	0	0.18	0.32	0	0.12	10	0.63	0.74
157	0.5	0.0016	0	0	5.5e-05	0	0	0	0	0.5	1.1e-05	0	0.001	0	0.58	0.54
158	0.49	0.017	2.6e-06	0	1.5e-05	0	0	0	0	0.49	0.0021	0	0.01	0	0.58	0.54
159	0.5	1.7e-05	0	0	0	0	0	0	0	0.5	0	0	1.1e-05	0	0.58	0.54
160	0.5	0.0003	0	0	0.00016	0	0	0	0	0.5	0	0	0.00019	0	0.58	0.54
161	0.5	0.0041	0	0	0.0022	0	0	1.8e-06	0	0.5	0.00011	0	0.0025	0	0.58	0.54
162	0.46	0.039	1.6e-06	0	0.015	0	0	1.6e-05	0	0.46	0.002	0	0.024	0	0.58	0.54
163	0.5	0.0021	0	0	0.00028	0	0	0	0	0.5	0.00011	0	0.0013	0	0.58	0.54
164	0.49	0.0066	1.2e-06	0	0.00028	0	0	0	0	0.49	0.00079	0	0.0041	0	0.58	0.54
165	0.4	0.006	0	0	0.19	0	0	1.1e-05	0	0.4	0.0001	0	0.0037	0	0.58	0.54
166	0.48	0.018	1.8e-06	0	0.00046	0	0	5.4e-06	0	0.48	0.0001	0	0.011	0	0.58	0.54
167	0.5	0.0014	0	0	1e-05	0	0	0	0	0.5	4.4e-05	0	0.00089	0	0.58	0.54
168	0.5	0.0015	0	0	0.0002	0	0	1.1e-06	0	0.5	0	0	0.00092	0	0.58	0.54
169	0.49	0.0075	1.9e-06	0	1.5e-05	0	0	0	0	0.49	0.00014	0	0.0047	0	0.58	0.54
170	0.49	0.009	0	0	0.0058	0	0	2.9e-06	0	0.49	0.00093	0	0.0056	0	0.58	0.54
171	0.48	0.02	3.5e-06	0	3.9e-06	0	0	0	0	0.48	0.0027	0	0.012	0	0.58	0.54
172	0.44	0.024	1e-06	0	0.075	0	3.9e-05	1.2e-05	0	0.44	0.0053	0	0.015	0	0.58	0.54
173	0.5	8.4e-06	0	0	0	0	0	0	0	0.5	0	0	5.2e-06	0	0.58	0.54
174	0.29	0.21	4.6e-06	0	0.00028	0	0	1e-05	0	0.29	0.088	0	0.13	0	0.58	0.54
175	0.48	0.014	1e-06	0	0.01	0	0	7e-06	0	0.48	0.00057	0	0.0088	0	0.58	0.54
176	0.49	0.0054	0	0	0.0021	0	0	1.8e-06	0	0.49	0.00034	0	0.0033	0	0.58	0.54
177	0.34	0.15	3e-06	0	0.0061	0	0	1.8e-05	0	0.34	0.075	0	0.091	0	0.58	0.54
178	0.47	0.031	1.9e-06	0	0.0028	0	0	4.9e-06	0	0.47	0.0081	0	0.019	0	0.58	0.54
179	0.5	3.6e-05	0	0	0	0	0	0	0	0.5	0	0	2.2e-05	0	0.58	0.54
180	0.5	0.0032	0	0	0.00045	0	0	0	0	0.5	0.00013	0	0.002	0	0.58	0.54
181	0.43	0.065	2.5e-06	0	0.0042	0	0	8.4e-06	0	0.43	0.03	0	0.04	0	0.58	0.54
182	0.36	0.1	3e-06	0	0.0022	0	0	8.1e-06	0	0.36	0.11	0	0.063	0	0.58	0.54
183	0.5	0	0	0.0037	0	0	0	0	0	0.5	0	0	0	0	0.58	0.54
184	0.5	0.0032	0	0	0.0016	0	0	2.4e-06	0	0.5	1e-05	0	0.002	0	0.58	0.54
185	0.49	0.0081	0	0	0.0027	0	0	2.4e-06	0	0.49	0.00075	0	0.005	0	0.58	0.54
186	0.47	0.028	1.6e-06	0	0.0059	0	0	5.1e-06	0	0.47	0.011	0	0.017	0	0.58	0.54
187	0.5	9.5e-06	0	0	3.1e-06	0	0	0	0	0.5	0	0	5.9e-06	0	0.58	0.54
188	0.5	0.00098	0	0	0.0015	0	0	0	0	0.5	8.4e-06	0	0.0006	0	0.58	0.54
189	0.46	0.049	3.2e-06	0	0.00018	0	0	3.7e-06	0	0.46	0.0065	0	0.031	0	0.58	0.54
190	0.5	0.00027	0	0	0.00012	0	0	0	0	0.5	0	0	0.00017	0	0.58	0.54
191	0.5	0	0	7.3e-05	0	0	0	0	0	0.5	0	0	0	0	0.58	0.54
192	0.5	0.005	1.1e-06	0	0.00015	0	0	0	0	0.5	0.00039	0	0.0031	0	0.58	0.54
193	0.5	0.00037	0	0	5.5e-06	0	0	0	0	0.5	0	0	0.00023	0	0.58	0.54
194	0.48	0.016	1.7e-06	0	0.00057	0	0	2e-06	0	0.48	0.0033	0	0.01	0	0.58	0.54
195	0.49	0.0066	0	0	0.017	0	0	4.5e-06	0	0.49	0.00023	0	0.0041	0	0.58	0.54
196	0.48	0.026	2.6e-06	0	0.00014	0	0	1.8e-06	0	0.48	0.0064	0	0.016	0	0.58	0.54
197	0.49	0.0059	0	0	0.00089	0	0	1.8e-06	0	0.49	0.00018	0	0.0037	0	0.58	0.54
198	0.46	0.039	1.7e-06	0	0.011	0	0	1.3e-05	0	0.46	0.003	0	0.024	0	0.58	0.54
199	0.5	0.0011	0	0	1.1e-05	0	0	0	0	0.5	5.7e-06	0	0.00066	0	0.58	0.54
200	0.5	0.0013	0	0	0.00035	0	0	0	0	0.5	1.4e-05	0	0.00078	0	0.58	0.54
201	0.29	0.15	3.9e-06	0	0.00049	0	0	6.8e-06	0	0.29	0.17	0	0.094	0	0.58	0.54
202	0.39	0.079	2.6e-06	0	0.0044	0	1.4e-05	7.8e-06	0	0.39	0.092	0	0.049	0	0.58	0.54
203	0.49	0.0075	0	0	0.016	0	0	3.8e-06	0	0.49	0.00064	0	0.0046	0	0.58	0.54
204	0.5	0.00078	0	0	0.00025	0	0	0	0	0.5	1.2e-05	0	0.00048	0	0.58	0.54
205	0.002	0.14	0	0	0.00049	0	0	6.3e-06	0	0.002	0.77	0	0.086	10	0.63	0.74
206	0.43	0.056	3.1e-06	0	0.00026	0	0	2.9e-06	0	0.43	0.046	0	0.035	0	0.58	0.54
207	0.45	0.046	3.6e-06	0	5.9e-05	0	0	1.8e-06	0	0.45	0.022	0	0.028	0	0.58	0.54
208	0.052	0.0098	0	0	0.88	0	0	3e-05	0	0.052	0.00016	0	0.006	4	0.77	0.54
209	0.48	0.0037	0	0	0.027	0	0	3.7e-06	0	0.48	7.9e-05	0	0.0023	0	0.58	0.54
210	0.25	0.048	0	0	0.21	0	0.19	2.1e-05	0	0.25	0.035	0	0.029	0	0.58	0.54
211	0.5	0.00021	0	0	0	0	0	0	0	0.5	0	0	0.00013	0	0.58	0.54
212	0.49	0.015	1.4e-06	0	0.0018	0	0	3.3e-06	0	0.49	0.0014	0	0.0094	0	0.58	0.54
213	0.45	0.0077	0	0	0.078	0	0	7e-06	0	0.45	0.00044	0	0.0048	0	0.58	0.54
214	0.35	0.071	1.5e-06	0	0.11	0	0.02	2.2e-05	0	0.35	0.054	0	0.044	0	0.58	0.54
215	0.48	0.018	2.2e-06	0	0.00016	0	0	1.2e-06	0	0.48	0.0056	0	0.011	0	0.58	0.54
216	0.00081	0	0	1	0	0	0	0	0	0.00081	0	0	0	3	0.52	0.42
217	0.15	0	0	0.71	0	0	0	0	0	0.15	0	0	0	3	0.52	0.42
218	0.27	0.18	3.4e-06	0	0.0021	0	0	1.4e-05	0	0.27	0.15	0	0.11	0	0.58	0.54
219	0.5	0.00059	0	0	0.0016	0	0	0	0	0.5	3e-06	0	0.00037	0	0.58	0.54
220	0.48	0.0057	0	0	0.025	0	0	7.6e-06	0	0.48	3.4e-05	0	0.0035	0	0.58	0.54
221	0.49	0.0046	0	0	0.0029	0	0	4.1e-06	0	0.49	1.2e-05	0	0.0029	0	0.58	0.54
222	0.49	0.0061	0	0	0.0065	0	0	3.3e-06	0	0.49	0.00017	0	0.0038	0	0.58	0.54
223	0.42	0.034	1.2e-06	0	0.099	0	3.2e-05	1.7e-05	0	0.42	0.0076	0	0.021	0	0.58	0.54
224	0.5	0.0018	0	0	0.00018	0	0	0	0	0.5	2.8e-05	0	0.0011	0	0.58	0.54
225	0.32	0.12	1.9e-06	0	0.092	0	0.00046	3.2e-05	0	0.32	0.075	0	0.072	0	0.58	0.54
226	0.37	0.082	1.8e-06	0	0.09	0	5.5e-05	2.7e-05	0	0.37	0.028	0	0.051	0	0.58	0.54
227	0.5	5.8e-05	0	0	0	0	0	0	0	0.5	0	0	3.6e-05	0	0.58	0.54
228	0.16	0.047	0	0	0.6	0	0	9.8e-05	0	0.16	0.00048	0	0.029	4	0.77	0.54
229	0.48	0.021	1.5e-06	0	0.0041	0	0	6e-06	0	0.48	0.0013	0	0.013	0	0.58	0.54
230	0.39	0.076	1.9e-06	0	0.03	0	0.0012	1.4e-05	0	0.39	0.074	0	0.047	0	0.58	0.54
231	0.42	0.096	4.5e-06	0	8.3e-05	0	0	5.7e-06	0	0.42	0.0091	0	0.059	0	0.58	0.54
232	0.5	0.0016	0	0	0.00057	0	0	0	0	0.5	2e-05	0	0.00098	0	0.58	0.54
233	0.5	0.0012	0	0	4e-05	0	0	0	0	0.5	3e-06	0	0.00076	0	0.58	0.54
234	0.5	0	0	0.0028	0	0	0	0	0	0.5	0	0	0	0	0.58	0.54
235	0.49	0.0057	0	0	0.0029	0	0	1.7e-06	0	0.49	0.00059	0	0.0035	0	0.58	0.54
236	0.5	0	0	0.00026	0	0	0	0	0	0.5	0	0	0	0	0.58	0.54
237	0.46	0.037	2.7e-06	0	0.00023	0	0	2e-06	0	0.46	0.028	0	0.023	0	0.58	0.54
