SNV	cluster0	cluster1	cluster	dcf0	dcf1
159	1	0	0	0.58	0.54
160	1	4.7e-05	0	0.58	0.54
161	1	0.0022	0	0.58	0.54
162	0.97	0.034	0	0.58	0.54
163	1	0.0015	0	0.58	0.54
164	0.99	0.0071	0	0.58	0.54
165	1	0.0031	0	0.58	0.54
166	0.99	0.0064	0	0.58	0.54
167	1	0.00083	0	0.58	0.54
168	1	0.00016	0	0.58	0.54
169	1	0.0043	0	0.58	0.54
170	0.99	0.009	0	0.58	0.54
171	0.97	0.028	0	0.58	0.54
172	0.96	0.036	0	0.58	0.54
173	1	0	0	0.58	0.54
174	0.52	0.48	0	0.58	0.54
175	0.99	0.0099	0	0.58	0.54
176	1	0.0042	0	0.58	0.54
177	0.65	0.35	0	0.58	0.54
178	0.95	0.051	0	0.58	0.54
179	1	4.2e-06	0	0.58	0.54
180	1	0.0021	0	0.58	0.54
181	0.86	0.14	0	0.58	0.54
182	0.68	0.32	0	0.58	0.54
183	1	0	0	0.58	0.54
184	1	0.00072	0	0.58	0.54
185	0.99	0.0077	0	0.58	0.54
186	0.95	0.053	0	0.58	0.54
187	1	0	0	0.58	0.54
188	1	0.00029	0	0.58	0.54
189	0.93	0.069	0	0.58	0.54
190	1	2.8e-05	0	0.58	0.54
191	1	0	0	0.58	0.54
192	1	0.0045	0	0.58	0.54
193	1	5.6e-05	0	0.58	0.54
194	0.98	0.024	0	0.58	0.54
195	1	0.004	0	0.58	0.54
196	0.96	0.045	0	0.58	0.54
197	1	0.0035	0	0.58	0.54
198	0.96	0.04	0	0.58	0.54
199	1	0.0003	0	0.58	0.54
200	1	0.00045	0	0.58	0.54
201	0.51	0.49	0	0.58	0.54
202	0.75	0.25	0	0.58	0.54
203	0.99	0.0066	0	0.58	0.54
204	1	0.0003	0	0.58	0.54
205	0.0029	1	1	0.63	0.69
206	0.84	0.16	0	0.58	0.54
207	0.89	0.11	0	0.58	0.54
208	0.96	0.044	0	0.58	0.54
209	1	0.0018	0	0.58	0.54
210	0.81	0.19	0	0.58	0.54
211	1	2.6e-05	0	0.58	0.54
212	0.98	0.016	0	0.58	0.54
213	0.99	0.006	0	0.58	0.54
214	0.79	0.21	0	0.58	0.54
215	0.97	0.032	0	0.58	0.54
216	1	0	0	0.58	0.54
217	1	0	0	0.58	0.54
218	0.48	0.52	1	0.63	0.69
219	1	0.00014	0	0.58	0.54
220	1	0.0017	0	0.58	0.54
221	1	0.00097	0	0.58	0.54
222	1	0.0034	0	0.58	0.54
223	0.95	0.055	0	0.58	0.54
224	1	0.00078	0	0.58	0.54
225	0.69	0.31	0	0.58	0.54
226	0.83	0.17	0	0.58	0.54
227	1	5.8e-06	0	0.58	0.54
228	0.94	0.059	0	0.58	0.54
229	0.98	0.019	0	0.58	0.54
230	0.78	0.22	0	0.58	0.54
231	0.87	0.13	0	0.58	0.54
232	1	0.00059	0	0.58	0.54
233	1	0.00024	0	0.58	0.54
234	1	0	0	0.58	0.54
235	0.99	0.0054	0	0.58	0.54
236	1	0	0	0.58	0.54
237	0.9	0.099	0	0.58	0.54
238	0.69	0.31	0	0.58	0.54
239	1	6.6e-05	0	0.58	0.54
240	0.18	0.82	1	0.63	0.69
241	0.79	0.21	0	0.58	0.54
242	1	0	0	0.58	0.54
243	1	0.0021	0	0.58	0.54
244	1	0.00068	0	0.58	0.54
245	1	0	0	0.58	0.54
246	1	0	0	0.58	0.54
247	1	0.00016	0	0.58	0.54
248	1	0	0	0.58	0.54
249	1	2.2e-06	0	0.58	0.54
250	1	0.0029	0	0.58	0.54
251	0.81	0.19	0	0.58	0.54
252	0.1	0.9	1	0.63	0.69
253	1	1.1e-05	0	0.58	0.54
254	1	0.0021	0	0.58	0.54
255	1	0.00063	0	0.58	0.54
256	1	3.8e-05	0	0.58	0.54
257	1	0.0043	0	0.58	0.54
258	1	0	0	0.58	0.54
259	1	0	0	0.58	0.54
260	0.27	0.73	1	0.63	0.69
261	0.99	0.0063	0	0.58	0.54
262	0.46	0.54	1	0.63	0.69
263	1	0.0038	0	0.58	0.54
264	1	0.00042	0	0.58	0.54
265	1	6.8e-05	0	0.58	0.54
266	0.99	0.0059	0	0.58	0.54
267	0.31	0.69	1	0.63	0.69
268	1	0.00012	0	0.58	0.54
269	1	0.00021	0	0.58	0.54
270	1	0.0002	0	0.58	0.54
271	1	0.0025	0	0.58	0.54
272	0.88	0.12	0	0.58	0.54
273	0.98	0.015	0	0.58	0.54
274	1	0.00064	0	0.58	0.54
275	1	0.00089	0	0.58	0.54
276	1	9e-05	0	0.58	0.54
277	0.93	0.07	0	0.58	0.54
278	0.99	0.0077	0	0.58	0.54
279	1	3.7e-05	0	0.58	0.54
280	0.97	0.026	0	0.58	0.54
281	1	0.0025	0	0.58	0.54
282	1	0.00018	0	0.58	0.54
283	1	0.00029	0	0.58	0.54
284	1	0.00083	0	0.58	0.54
285	1	0.004	0	0.58	0.54
286	1	0.00025	0	0.58	0.54
287	1	0.00041	0	0.58	0.54
288	0.94	0.057	0	0.58	0.54
289	1	0.0023	0	0.58	0.54
290	0.99	0.011	0	0.58	0.54
291	1	0.0021	0	0.58	0.54
292	1	0.0002	0	0.58	0.54
293	1	2.8e-05	0	0.58	0.54
294	0.87	0.13	0	0.58	0.54
295	0.99	0.013	0	0.58	0.54
296	1	0.00019	0	0.58	0.54
297	1	2.1e-05	0	0.58	0.54
298	0.95	0.052	0	0.58	0.54
299	0.85	0.15	0	0.58	0.54
300	1	0	0	0.58	0.54
301	0.84	0.16	0	0.58	0.54
302	1	0.0043	0	0.58	0.54
303	0.97	0.025	0	0.58	0.54
304	1	0	0	0.58	0.54
305	1	0.0031	0	0.58	0.54
306	1	0	0	0.58	0.54
307	0.96	0.039	0	0.58	0.54
308	1	0.0048	0	0.58	0.54
309	1	0.0039	0	0.58	0.54
310	1	1.9e-06	0	0.58	0.54
311	0.99	0.014	0	0.58	0.54
312	0.99	0.015	0	0.58	0.54
313	1	0.0029	0	0.58	0.54
314	0.79	0.21	0	0.58	0.54
315	1	0	0	0.58	0.54
316	1	0.002	0	0.58	0.54
317	0.84	0.16	0	0.58	0.54
318	1	0.00015	0	0.58	0.54
319	0.92	0.082	0	0.58	0.54
320	1	0.0015	0	0.58	0.54
321	0.99	0.012	0	0.58	0.54
322	1	0.00046	0	0.58	0.54
323	0.79	0.21	0	0.58	0.54
324	0.84	0.16	0	0.58	0.54
325	0.81	0.19	0	0.58	0.54
326	0.99	0.0073	0	0.58	0.54
327	0.025	0.97	1	0.63	0.69
328	0.76	0.24	0	0.58	0.54
329	1	0	0	0.58	0.54
330	0.99	0.012	0	0.58	0.54
331	1	0.0022	0	0.58	0.54
332	1	0	0	0.58	0.54
333	0.96	0.041	0	0.58	0.54
334	1	0	0	0.58	0.54
335	0.97	0.025	0	0.58	0.54
336	0.88	0.12	0	0.58	0.54
337	0.56	0.44	0	0.58	0.54
338	1	0	0	0.58	0.54
339	0.72	0.28	0	0.58	0.54
340	1	7.3e-06	0	0.58	0.54
341	0.36	0.64	1	0.63	0.69
342	0.95	0.055	0	0.58	0.54
343	0.048	0.95	1	0.63	0.69
344	0.85	0.15	0	0.58	0.54
345	1	8e-05	0	0.58	0.54
346	0.99	0.0084	0	0.58	0.54
347	1	0	0	0.58	0.54
348	1	0.00054	0	0.58	0.54
349	1	0	0	0.58	0.54
350	1	0.0011	0	0.58	0.54
351	1	0.00095	0	0.58	0.54
352	0.88	0.12	0	0.58	0.54
353	1	0	0	0.58	0.54
354	0.91	0.09	0	0.58	0.54
355	1	2.5e-05	0	0.58	0.54
356	1	0.00073	0	0.58	0.54
357	0.85	0.15	0	0.58	0.54
358	0.89	0.11	0	0.58	0.54
359	0.98	0.022	0	0.58	0.54
360	1	5.9e-06	0	0.58	0.54
361	1	9.2e-06	0	0.58	0.54
362	0.99	0.0071	0	0.58	0.54
363	1	2.1e-06	0	0.58	0.54
364	1	0.0028	0	0.58	0.54
365	0.98	0.02	0	0.58	0.54
366	1	0.0034	0	0.58	0.54
367	8.4e-05	1	1	0.63	0.69
368	1	0	0	0.58	0.54
369	1	5.9e-05	0	0.58	0.54
370	0.98	0.021	0	0.58	0.54
371	1	0	0	0.58	0.54
372	0.97	0.03	0	0.58	0.54
373	0.91	0.086	0	0.58	0.54
374	0.98	0.02	0	0.58	0.54
375	1	0.00013	0	0.58	0.54
376	1	0.00011	0	0.58	0.54
377	1	0.0041	0	0.58	0.54
378	0.99	0.011	0	0.58	0.54
379	0.97	0.026	0	0.58	0.54
380	0.52	0.48	0	0.58	0.54
381	1	2.8e-05	0	0.58	0.54
382	0.99	0.0066	0	0.58	0.54
383	1	0	0	0.58	0.54
384	0.99	0.0054	0	0.58	0.54
385	0.99	0.009	0	0.58	0.54
386	1	0	0	0.58	0.54
387	1	0.0013	0	0.58	0.54
388	0.42	0.58	1	0.63	0.69
389	0.42	0.58	1	0.63	0.69
390	1	0	0	0.58	0.54
391	0.0041	1	1	0.63	0.69
392	1	0	0	0.58	0.54
393	1	0.0041	0	0.58	0.54
394	0.98	0.016	0	0.58	0.54
395	0.94	0.062	0	0.58	0.54
396	0.87	0.13	0	0.58	0.54
397	1	0	0	0.58	0.54
398	0.99	0.011	0	0.58	0.54
399	1	0	0	0.58	0.54
400	1	0	0	0.58	0.54
401	0.41	0.59	1	0.63	0.69
402	1	3.1e-05	0	0.58	0.54
403	1	7.3e-05	0	0.58	0.54
404	1	0.0048	0	0.58	0.54
405	1	0	0	0.58	0.54
406	1	1.6e-05	0	0.58	0.54
407	1	3.7e-06	0	0.58	0.54
408	1	0	0	0.58	0.54
409	1	0.00096	0	0.58	0.54
410	1	2.4e-05	0	0.58	0.54
411	0.98	0.017	0	0.58	0.54
412	0.97	0.033	0	0.58	0.54
413	1	1.2e-06	0	0.58	0.54
414	1	0	0	0.58	0.54
415	1	9.8e-06	0	0.58	0.54
416	0.99	0.014	0	0.58	0.54
417	0.99	0.0075	0	0.58	0.54
418	0.98	0.015	0	0.58	0.54
419	1	0.0015	0	0.58	0.54
420	1	0	0	0.58	0.54
421	0.99	0.0061	0	0.58	0.54
422	1	2.2e-06	0	0.58	0.54
423	1	1e-05	0	0.58	0.54
424	1	0	0	0.58	0.54
425	1	0.00021	0	0.58	0.54
426	1	2e-05	0	0.58	0.54
427	0.41	0.59	1	0.63	0.69
428	1	8.7e-05	0	0.58	0.54
429	1	0.0011	0	0.58	0.54
430	0.88	0.12	0	0.58	0.54
431	0.99	0.0097	0	0.58	0.54
432	1	0	0	0.58	0.54
433	0.97	0.028	0	0.58	0.54
434	1	0	0	0.58	0.54
435	1	0.00036	0	0.58	0.54
436	1	1.2e-05	0	0.58	0.54
437	1	0.0031	0	0.58	0.54
438	0.92	0.079	0	0.58	0.54
439	0.79	0.21	0	0.58	0.54
440	0.97	0.027	0	0.58	0.54
441	1	0.00045	0	0.58	0.54
442	0.94	0.065	0	0.58	0.54
443	0.99	0.013	0	0.58	0.54
444	0.98	0.015	0	0.58	0.54
445	0.97	0.03	0	0.58	0.54
446	0.96	0.039	0	0.58	0.54
447	1	7.4e-05	0	0.58	0.54
448	0.96	0.038	0	0.58	0.54
449	1	6.8e-06	0	0.58	0.54
450	1	0	0	0.58	0.54
451	1	0.00076	0	0.58	0.54
452	0.99	0.013	0	0.58	0.54
453	1	0.001	0	0.58	0.54
454	1	0.00041	0	0.58	0.54
455	0.8	0.2	0	0.58	0.54
456	1	0	0	0.58	0.54
457	0.99	0.0095	0	0.58	0.54
458	0.99	0.0056	0	0.58	0.54
459	0.88	0.12	0	0.58	0.54
460	0.99	0.014	0	0.58	0.54
461	1	0.0039	0	0.58	0.54
462	0.64	0.36	0	0.58	0.54
463	1	0.00066	0	0.58	0.54
464	1	0.0018	0	0.58	0.54
465	1	3.7e-06	0	0.58	0.54
466	1	0.0014	0	0.58	0.54
467	1	3.7e-06	0	0.58	0.54
468	1	0.0009	0	0.58	0.54
469	1	0	0	0.58	0.54
470	1	0	0	0.58	0.54
471	0.98	0.023	0	0.58	0.54
472	0.98	0.016	0	0.58	0.54
473	0.98	0.019	0	0.58	0.54
474	1	0.00037	0	0.58	0.54
475	1	0	0	0.58	0.54
476	1	0	0	0.58	0.54
477	0.88	0.12	0	0.58	0.54
478	1	0.0035	0	0.58	0.54
479	0.35	0.65	1	0.63	0.69
480	1	4.6e-05	0	0.58	0.54
481	0.98	0.022	0	0.58	0.54
482	0.98	0.021	0	0.58	0.54
483	0.88	0.12	0	0.58	0.54
484	1	0	0	0.58	0.54
485	1	3e-06	0	0.58	0.54
486	1	0	0	0.58	0.54
487	0.61	0.39	0	0.58	0.54
488	1	0	0	0.58	0.54
489	1	3.3e-06	0	0.58	0.54
490	0.97	0.035	0	0.58	0.54
491	1	0	0	0.58	0.54
492	0.75	0.25	0	0.58	0.54
493	0.96	0.04	0	0.58	0.54
494	0.038	0.96	1	0.63	0.69
495	0.99	0.013	0	0.58	0.54
496	0.92	0.083	0	0.58	0.54
497	1	1.7e-05	0	0.58	0.54
498	0.94	0.063	0	0.58	0.54
499	0.99	0.01	0	0.58	0.54
500	0.95	0.047	0	0.58	0.54
501	1	0.003	0	0.58	0.54
502	1	0.0029	0	0.58	0.54
503	0.99	0.0057	0	0.58	0.54
504	0.35	0.65	1	0.63	0.69
505	0.99	0.012	0	0.58	0.54
506	1	0.00017	0	0.58	0.54
507	0.99	0.013	0	0.58	0.54
508	0.99	0.0053	0	0.58	0.54
509	0.98	0.025	0	0.58	0.54
510	0.99	0.0073	0	0.58	0.54
511	0.98	0.02	0	0.58	0.54
512	0.97	0.026	0	0.58	0.54
513	1	0.004	0	0.58	0.54
514	0.79	0.21	0	0.58	0.54
515	0.95	0.046	0	0.58	0.54
516	1	0	0	0.58	0.54
517	1	0	0	0.58	0.54
518	1	0.00095	0	0.58	0.54
519	1	0	0	0.58	0.54
520	0.96	0.039	0	0.58	0.54
521	0.99	0.0081	0	0.58	0.54
522	1	0	0	0.58	0.54
523	0.88	0.12	0	0.58	0.54
524	0.99	0.012	0	0.58	0.54
525	0.93	0.073	0	0.58	0.54
526	1	0.0022	0	0.58	0.54
527	0.86	0.14	0	0.58	0.54
528	1	0.0001	0	0.58	0.54
529	1	0	0	0.58	0.54
530	0.94	0.062	0	0.58	0.54
531	0.89	0.11	0	0.58	0.54
532	0.3	0.7	1	0.63	0.69
533	0.93	0.066	0	0.58	0.54
534	1	1e-05	0	0.58	0.54
535	0.81	0.19	0	0.58	0.54
536	1	0	0	0.58	0.54
537	1	0.0029	0	0.58	0.54
538	1	0.00014	0	0.58	0.54
539	0.85	0.15	0	0.58	0.54
540	0.94	0.06	0	0.58	0.54
541	1	0.00043	0	0.58	0.54
542	1	0.00094	0	0.58	0.54
543	0.93	0.067	0	0.58	0.54
544	1	0.00054	0	0.58	0.54
545	0.94	0.062	0	0.58	0.54
546	0.66	0.34	0	0.58	0.54
547	0.97	0.027	0	0.58	0.54
548	0.58	0.42	0	0.58	0.54
549	1	0.0014	0	0.58	0.54
550	0.45	0.55	1	0.63	0.69
551	1	4.6e-06	0	0.58	0.54
552	1	0	0	0.58	0.54
553	0.96	0.038	0	0.58	0.54
554	1	0	0	0.58	0.54
555	0.97	0.033	0	0.58	0.54
556	1	0.0026	0	0.58	0.54
557	1	0.00064	0	0.58	0.54
558	0.89	0.11	0	0.58	0.54
559	1	0.0021	0	0.58	0.54
560	0.89	0.11	0	0.58	0.54
561	1	0.00087	0	0.58	0.54
562	0.88	0.12	0	0.58	0.54
563	0.82	0.18	0	0.58	0.54
564	1	1.5e-05	0	0.58	0.54
565	1	0.00024	0	0.58	0.54
566	1	7.1e-05	0	0.58	0.54
567	0.87	0.13	0	0.58	0.54
568	1	0.00029	0	0.58	0.54
569	0.83	0.17	0	0.58	0.54
570	1	0	0	0.58	0.54
571	0.73	0.27	0	0.58	0.54
572	0.71	0.29	0	0.58	0.54
573	0.65	0.35	0	0.58	0.54
574	0.83	0.17	0	0.58	0.54
575	1	0	0	0.58	0.54
576	1	0	0	0.58	0.54
577	0.97	0.028	0	0.58	0.54
578	1	9.6e-06	0	0.58	0.54
579	1	9.6e-05	0	0.58	0.54
580	3.6e-06	1	1	0.63	0.69
581	0	1	1	0.63	0.69
582	0.93	0.065	0	0.58	0.54
583	1	0.0015	0	0.58	0.54
584	1	6.4e-06	0	0.58	0.54
585	1	0	0	0.58	0.54
586	1	8.9e-06	0	0.58	0.54
587	1	5.4e-05	0	0.58	0.54
588	1	0	0	0.58	0.54
589	1	0	0	0.58	0.54
590	1	0.0013	0	0.58	0.54
591	1	0.0035	0	0.58	0.54
592	1	0.0047	0	0.58	0.54
593	0.78	0.22	0	0.58	0.54
594	1	0.001	0	0.58	0.54
595	1	3.4e-05	0	0.58	0.54
596	0.92	0.08	0	0.58	0.54
597	1	0.00025	0	0.58	0.54
598	1	2.7e-05	0	0.58	0.54
599	1	3.6e-06	0	0.58	0.54
600	0.95	0.049	0	0.58	0.54
601	1	0	0	0.58	0.54
602	0.9	0.098	0	0.58	0.54
603	1	0.0023	0	0.58	0.54
604	1	0.00031	0	0.58	0.54
605	1	7.7e-05	0	0.58	0.54
606	1	0.00068	0	0.58	0.54
607	1	1.5e-05	0	0.58	0.54
608	0.98	0.018	0	0.58	0.54
609	0.92	0.076	0	0.58	0.54
610	0.96	0.042	0	0.58	0.54
611	0.99	0.005	0	0.58	0.54
612	1	0.00011	0	0.58	0.54
613	1	0	0	0.58	0.54
614	1	0.0035	0	0.58	0.54
615	0.95	0.05	0	0.58	0.54
616	1	0.00057	0	0.58	0.54
617	0.94	0.057	0	0.58	0.54
618	0.045	0.95	1	0.63	0.69
619	1	0	0	0.58	0.54
620	0.99	0.0052	0	0.58	0.54
621	1	0.00069	0	0.58	0.54
622	0.78	0.22	0	0.58	0.54
623	1	0.0046	0	0.58	0.54
624	1	0	0	0.58	0.54
625	0	1	1	0.63	0.69
626	0	1	1	0.63	0.69
627	1	0	0	0.58	0.54
628	0	1	1	0.63	0.69
629	1	0	0	0.58	0.54
630	0	1	1	0.63	0.69
631	1.2e-06	1	1	0.63	0.69
632	1	0.00042	0	0.58	0.54
633	0	1	1	0.63	0.69
634	1	0	0	0.58	0.54
635	1	3.3e-05	0	0.58	0.54
636	0	1	1	0.63	0.69
637	0	1	1	0.63	0.69
638	0.99	0.01	0	0.58	0.54
639	0	1	1	0.63	0.69
640	0	1	1	0.63	0.69
641	0	1	1	0.63	0.69
642	1	0	0	0.58	0.54
643	0	1	1	0.63	0.69
644	1	0.0015	0	0.58	0.54
645	0.85	0.15	0	0.58	0.54
646	0.99	0.0082	0	0.58	0.54
647	1	1.4e-06	0	0.58	0.54
648	1	0.0017	0	0.58	0.54
649	0.98	0.02	0	0.58	0.54
650	0.92	0.082	0	0.58	0.54
651	0.96	0.04	0	0.58	0.54
652	0.78	0.22	0	0.58	0.54
653	1	4.5e-05	0	0.58	0.54
654	1	6e-05	0	0.58	0.54
655	1	0.0014	0	0.58	0.54
656	1	0	0	0.58	0.54
657	0.75	0.25	0	0.58	0.54
658	0	1	1	0.63	0.69
659	1	0.00049	0	0.58	0.54
660	1	0.0032	0	0.58	0.54
661	0	1	1	0.63	0.69
662	1	0	0	0.58	0.54
663	0	1	1	0.63	0.69
664	0	1	1	0.63	0.69
665	1	0.0043	0	0.58	0.54
666	1	0.0019	0	0.58	0.54
667	0	1	1	0.63	0.69
668	0.48	0.52	1	0.63	0.69
669	1	3.5e-05	0	0.58	0.54
670	1	4.9e-05	0	0.58	0.54
671	0	1	1	0.63	0.69
672	0	1	1	0.63	0.69
673	1	4.7e-06	0	0.58	0.54
674	0.95	0.05	0	0.58	0.54
675	1	0	0	0.58	0.54
676	0	1	1	0.63	0.69
677	1	0	0	0.58	0.54
678	0.98	0.021	0	0.58	0.54
679	0	1	1	0.63	0.69
680	0	1	1	0.63	0.69
681	1	0	0	0.58	0.54
682	0	1	1	0.63	0.69
683	0	1	1	0.63	0.69
684	0.88	0.12	0	0.58	0.54
685	0.96	0.045	0	0.58	0.54
686	0	1	1	0.63	0.69
687	0	1	1	0.63	0.69
688	0	1	1	0.63	0.69
689	0.96	0.045	0	0.58	0.54
690	0	1	1	0.63	0.69
691	0.99	0.011	0	0.58	0.54
692	0	1	1	0.63	0.69
693	1	0	0	0.58	0.54
694	0	1	1	0.63	0.69
695	0	1	1	0.63	0.69
696	0	1	1	0.63	0.69
697	0	1	1	0.63	0.69
698	0	1	1	0.63	0.69
699	1	0	0	0.58	0.54
700	0.96	0.041	0	0.58	0.54
701	0.14	0.86	1	0.63	0.69
702	0.99	0.0053	0	0.58	0.54
703	1	3e-06	0	0.58	0.54
704	1	0	0	0.58	0.54
705	0.99	0.0061	0	0.58	0.54
706	0.81	0.19	0	0.58	0.54
707	1	0.0001	0	0.58	0.54
708	1	0	0	0.58	0.54
709	1	7.7e-06	0	0.58	0.54
710	1	0	0	0.58	0.54
711	0.95	0.047	0	0.58	0.54
712	0.98	0.023	0	0.58	0.54
713	1	0.00056	0	0.58	0.54
714	0.89	0.11	0	0.58	0.54
715	0.98	0.018	0	0.58	0.54
716	1	4.5e-05	0	0.58	0.54
717	0.98	0.02	0	0.58	0.54
718	1	0.00077	0	0.58	0.54
719	1	0.00026	0	0.58	0.54
720	0.99	0.009	0	0.58	0.54
721	0.91	0.091	0	0.58	0.54
722	1	0.00041	0	0.58	0.54
723	1	0	0	0.58	0.54
724	1	0	0	0.58	0.54
725	1	9.6e-05	0	0.58	0.54
726	0.98	0.024	0	0.58	0.54
727	1	0.00035	0	0.58	0.54
