SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster	dcf0	dcf1
50	1	0.00083	5.9e-06	0	0.0011	0	6.7e-05	0	0.58	0.54
51	0.98	0.013	0.0004	0	0.0018	0	0.0051	0	0.58	0.54
52	0.2	0	0	0.8	0	0	0	3	0.45	0.42
53	0.98	0.007	0.0011	1.5e-05	0.0036	1.4e-06	0.0073	0	0.58	0.54
54	1	0.00012	4.7e-06	0	4e-06	0	1.1e-05	0	0.58	0.54
55	0.26	0.16	0.055	0	0.00027	0	0.52	6	0.63	0.69
56	1	0	0	4.7e-06	0	0	0	0	0.58	0.54
57	0.99	0.0042	0.00019	0	0.0046	0	0.0018	0	0.58	0.54
58	0.17	0.15	0.032	0	0.011	0.0045	0.63	6	0.63	0.69
59	0.13	0.16	0.047	0	0.001	1.4e-06	0.66	6	0.63	0.69
60	0.88	0.04	0.013	0	0.00021	0	0.064	0	0.58	0.54
61	1	0.00021	1.5e-05	0	6.8e-06	0	3.2e-05	0	0.58	0.54
62	1	8.5e-06	0	0	3.6e-05	0	0	0	0.58	0.54
63	0.96	0.016	0.00063	0	0.011	0	0.0091	0	0.58	0.54
64	0.94	0.018	0.0016	0	0.019	4.1e-06	0.019	0	0.58	0.54
65	0.69	0.065	0.0073	0	0.087	0.02	0.13	0	0.58	0.54
66	0.91	0.03	0.0012	0	0.034	0	0.021	0	0.58	0.54
67	0.79	0.076	0.013	0	0.0014	0	0.12	0	0.58	0.54
68	0.99	0.0048	0.0043	0	0	0	0.0037	0	0.58	0.54
69	0.98	0.0089	0.0008	0	0.004	0	0.0066	0	0.58	0.54
70	0.99	0.0044	0.0035	0	4.4e-06	0	0.0051	0	0.58	0.54
71	1	0.00045	6.3e-06	0	0.0032	0	6.1e-05	0	0.58	0.54
72	1	5.8e-05	1.8e-06	0	2.1e-05	0	4.9e-06	0	0.58	0.54
73	0.31	0.07	0.0041	0	0.35	0.13	0.13	4	0.77	0.54
74	1	0.00072	4.4e-06	0	0.0039	0	5.8e-05	0	0.58	0.54
75	0.99	0.0066	8.6e-05	0	0.0021	0	0.0012	0	0.58	0.54
76	0.98	0.0076	0.0005	0	0.0029	0	0.0043	0	0.58	0.54
77	0.4	0.15	0.023	0	0.025	0.0012	0.41	6	0.63	0.69
78	1	9.8e-06	0	0	0	0	0	0	0.58	0.54
79	0.52	0.098	0.089	0	1.5e-05	0	0.29	0	0.58	0.54
80	0.96	0.016	0.003	0	0.0024	0	0.02	0	0.58	0.54
81	1	1.3e-05	1.2e-06	0	0	0	1.5e-06	0	0.58	0.54
82	0.26	0.095	0.18	0	3e-06	0	0.46	6	0.63	0.69
83	1	0.0003	5.9e-06	0	0.00012	0	3e-05	0	0.58	0.54
84	1	0	0	0	0	0	0	0	0.58	0.54
85	0.96	0.018	0.0026	0	0.00063	0	0.016	0	0.58	0.54
86	0.58	0.077	0.12	0	1.5e-06	0	0.23	0	0.58	0.54
87	0.99	0.0035	0.00017	0	0.0017	0	0.0013	0	0.58	0.54
88	0.91	0.026	0.0012	0	0.043	0	0.021	0	0.58	0.54
89	0.84	0.083	0.013	0	7.3e-06	0	0.066	0	0.58	0.54
90	0.91	0.027	0.0046	0	0.014	0.00025	0.043	0	0.58	0.54
91	0.93	0.023	0.0025	0	0.017	1.1e-05	0.027	0	0.58	0.54
92	0.16	0.12	0.068	0	0.0007	0.00012	0.65	6	0.63	0.69
93	0.48	0.0061	8.4e-05	0	0.51	6.8e-06	0.0027	4	0.77	0.54
94	0.75	0.062	0.018	0	0.0089	0.0033	0.16	0	0.58	0.54
95	1	0.0023	0.00023	0	0.00033	0	0.0011	0	0.58	0.54
96	0.96	0.016	0.0022	0	0.0027	0	0.017	0	0.58	0.54
97	1	0.0017	0.00017	0	0.00035	0	0.0008	0	0.58	0.54
98	0.92	0.024	0.0017	0	0.031	2.3e-06	0.023	0	0.58	0.54
99	0.94	0.0041	0.00013	0	0.051	0	0.0018	0	0.58	0.54
100	1	3.3e-05	0	0	1.5e-05	0	0	0	0.58	0.54
101	1	0.00095	0.00011	0	3.7e-05	0	0.00033	0	0.58	0.54
102	1	0	0	4.3e-06	0	0	0	0	0.58	0.54
103	0.9	0.048	0.0096	0	4.1e-05	0	0.047	0	0.58	0.54
104	1	0.0003	5.9e-05	0	0	0	5.3e-05	0	0.58	0.54
105	1	0	0	0	0	0	0	0	0.58	0.54
106	1	0	0	0.00016	0	0	0	0	0.58	0.54
107	0.95	0.016	0.0036	0	0.003	3.2e-06	0.023	0	0.58	0.54
108	0.99	0.0017	4.2e-05	0	0.012	0	0.00046	0	0.58	0.54
109	0.86	0.036	0.00043	0	0.091	0	0.014	0	0.58	0.54
110	1	0.00013	0	0	0.0027	0	3.8e-06	0	0.58	0.54
111	0.94	0.015	0.001	0	0.028	3.1e-06	0.013	0	0.58	0.54
112	1	5.7e-05	0	0	0	0	2e-06	0	0.58	0.54
113	1	0.0011	3.6e-05	0	5.5e-05	0	0.00017	0	0.58	0.54
114	1	0.00058	5.3e-05	0	6.4e-06	0	0.00013	0	0.58	0.54
115	0.18	0.44	0.01	0	0.00073	0	0.37	1	0.63	0.64
116	0.98	0.0087	0.00015	0	0.011	0	0.0026	0	0.58	0.54
117	1	0.0026	0.00076	0	6.3e-06	0	0.0015	0	0.58	0.54
118	0.45	0.11	0.033	0	0.01	0.0073	0.39	0	0.58	0.54
119	1	0.00038	4.2e-05	0	1.1e-06	0	6.8e-05	0	0.58	0.54
120	0.98	0.01	0.00064	0	0.0032	0	0.006	0	0.58	0.54
121	0.85	0.04	0.0049	0	0.038	0.00081	0.065	0	0.58	0.54
122	0.95	0.027	0.0018	0	0.005	0	0.02	0	0.58	0.54
123	0.99	0.0065	0.00062	0	0.00011	0	0.0028	0	0.58	0.54
124	0.93	0.036	0.0057	0	8.4e-05	0	0.032	0	0.58	0.54
125	0.98	0.0074	0.0024	0	6.9e-05	0	0.0074	0	0.58	0.54
126	1	9.3e-05	6.5e-06	0	0	0	9.3e-06	0	0.58	0.54
127	0.97	0.015	0.0015	0	0.0035	0	0.014	0	0.58	0.54
128	1	7.6e-06	0	0	2.4e-06	0	0	0	0.58	0.54
129	0.99	0.0031	0.00083	0	4.2e-05	0	0.0022	0	0.58	0.54
130	0.7	0.051	0.0061	0	0.089	0.056	0.1	0	0.58	0.54
131	0.67	0.16	0.0095	0	0.002	0	0.16	0	0.58	0.54
132	1	0.00078	0.00012	0	0	0	0.00016	0	0.58	0.54
133	0.97	0.014	0.0035	0	0.00053	0	0.017	0	0.58	0.54
134	0.96	0.017	0.0042	0	0.001	0	0.023	0	0.58	0.54
135	1	0.00028	4.1e-05	0	0	0	5.4e-05	0	0.58	0.54
136	0.84	0.084	0.0086	0	9.3e-05	0	0.066	0	0.58	0.54
137	0.74	0.069	0.0063	0	0.068	0.00048	0.11	0	0.58	0.54
138	0.57	0.097	0.047	0	0.00044	0	0.28	0	0.58	0.54
139	1	0.0027	0.0002	0	2.5e-05	0	0.0008	0	0.58	0.54
140	0.98	0.0085	0.0016	0	0.00014	0	0.0068	0	0.58	0.54
141	0.98	0.012	0.0004	0	0.0023	0	0.0048	0	0.58	0.54
142	1	0	0	6.1e-06	0	0	0	0	0.58	0.54
143	1	0.00018	7.3e-06	0	0	0	1.4e-05	0	0.58	0.54
144	0.96	0.019	0.0067	0	6.1e-06	0	0.019	0	0.58	0.54
145	0.91	0.0068	0.00012	0	0.08	0	0.0024	0	0.58	0.54
146	0.57	0.13	0.019	0	0.016	4.6e-05	0.27	0	0.58	0.54
147	0.98	0.0089	0.0024	0	0.00016	0	0.0092	0	0.58	0.54
148	0.99	0.0034	0.0031	0	0	0	0.0015	0	0.58	0.54
149	1	0.00026	1.7e-05	0	2.8e-05	0	4.8e-05	0	0.58	0.54
150	0.94	0.02	0.0024	0	0.016	1.8e-05	0.024	0	0.58	0.54
151	0.85	0.052	0.0072	0	0.011	4.9e-06	0.081	0	0.58	0.54
152	1	0.0017	0.00029	0	6.9e-06	0	0.00069	0	0.58	0.54
153	1	3.1e-05	0	0	0	0	0	0	0.58	0.54
154	0.97	0.015	0.00078	0	0.0041	0	0.0085	0	0.58	0.54
155	0.92	0.024	0.0048	0	0.008	8.3e-05	0.039	0	0.58	0.54
156	0.33	0.15	0.043	0	0.0016	0	0.48	6	0.63	0.69
157	1	0.0014	6.6e-05	0	6.1e-05	0	0.00029	0	0.58	0.54
158	0.97	0.014	0.0039	0	1.7e-05	0	0.013	0	0.58	0.54
159	1	1.4e-05	0	0	0	0	0	0	0.58	0.54
160	1	0.00026	5.6e-06	0	0.00018	0	2.8e-05	0	0.58	0.54
161	0.99	0.0034	0.00016	0	0.0025	0	0.0013	0	0.58	0.54
162	0.93	0.033	0.001	0	0.017	0	0.019	0	0.58	0.54
163	1	0.0018	0.00021	0	0.00031	0	0.00088	0	0.58	0.54
164	0.99	0.0056	0.00092	0	0.00031	0	0.0042	0	0.58	0.54
165	0.79	0.005	5.7e-05	0	0.2	0	0.0015	0	0.58	0.54
166	0.98	0.016	0.00032	0	0.00052	0	0.0038	0	0.58	0.54
167	1	0.0012	0.00021	0	1.2e-05	0	0.00049	0	0.58	0.54
168	1	0.0013	1.1e-05	0	0.00022	0	9.7e-05	0	0.58	0.54
169	0.99	0.0064	0.0007	0	1.7e-05	0	0.0025	0	0.58	0.54
170	0.98	0.0076	0.00061	0	0.0065	0	0.0053	0	0.58	0.54
171	0.96	0.017	0.0069	0	4.4e-06	0	0.017	0	0.58	0.54
172	0.88	0.02	0.0012	0	0.083	8.3e-05	0.019	0	0.58	0.54
173	1	7.1e-06	0	0	0	0	0	0	0.58	0.54
174	0.52	0.16	0.031	0	0.00029	0	0.29	0	0.58	0.54
175	0.97	0.012	0.00039	0	0.011	0	0.0057	0	0.58	0.54
176	0.99	0.0045	0.00031	0	0.0024	0	0.0025	0	0.58	0.54
177	0.65	0.12	0.015	0	0.0065	0	0.21	0	0.58	0.54
178	0.94	0.026	0.0037	0	0.0031	0	0.03	0	0.58	0.54
179	1	3e-05	2e-06	0	0	0	2.5e-06	0	0.58	0.54
180	1	0.0027	0.00024	0	0.0005	0	0.0013	0	0.58	0.54
181	0.85	0.054	0.0088	0	0.0046	0	0.084	0	0.58	0.54
182	0.7	0.083	0.022	0	0.0024	1.7e-06	0.19	0	0.58	0.54
183	0.98	0	0	0.02	0	0	0	0	0.58	0.54
184	1	0.0027	3.5e-05	0	0.0017	0	0.00042	0	0.58	0.54
185	0.99	0.0068	0.00055	0	0.003	0	0.0045	0	0.58	0.54
186	0.94	0.024	0.0036	0	0.0065	2.6e-06	0.031	0	0.58	0.54
187	1	8e-06	0	0	3.4e-06	0	0	0	0.58	0.54
188	1	0.00082	2.2e-05	0	0.0017	0	0.00017	0	0.58	0.54
189	0.91	0.041	0.0062	0	0.0002	0	0.04	0	0.58	0.54
190	1	0.00023	2.9e-06	0	0.00013	0	1.7e-05	0	0.58	0.54
191	1	0	0	2e-05	0	0	0	0	0.58	0.54
192	0.99	0.0042	0.00065	0	0.00017	0	0.0026	0	0.58	0.54
193	1	0.00031	1.2e-05	0	6.1e-06	0	3.3e-05	0	0.58	0.54
194	0.97	0.014	0.0025	0	0.00064	0	0.014	0	0.58	0.54
195	0.97	0.0056	0.00018	0	0.019	0	0.0023	0	0.58	0.54
196	0.95	0.022	0.0059	0	0.00016	0	0.026	0	0.58	0.54
197	0.99	0.005	0.00028	0	0.00099	0	0.0021	0	0.58	0.54
198	0.93	0.033	0.0015	0	0.012	0	0.023	0	0.58	0.54
199	1	0.00091	5.6e-05	0	1.2e-05	0	0.00018	0	0.58	0.54
200	1	0.0011	5.2e-05	0	0.00039	0	0.00027	0	0.58	0.54
201	0.53	0.12	0.042	0	0.0005	0	0.31	0	0.58	0.54
202	0.76	0.066	0.018	0	0.0048	6.2e-05	0.15	0	0.58	0.54
203	0.97	0.0063	0.00034	0	0.018	0	0.0038	0	0.58	0.54
204	1	0.00066	4e-05	0	0.00028	0	0.00018	0	0.58	0.54
205	0.0041	0.12	0.021	0	0.00057	1.6e-06	0.85	6	0.63	0.69
206	0.84	0.046	0.018	0	0.00028	0	0.094	0	0.58	0.54
207	0.88	0.038	0.016	0	6.4e-05	0	0.063	0	0.58	0.54
208	0.095	0.0075	2.8e-05	0	0.9	0	0.0026	4	0.77	0.54
209	0.97	0.0031	7.4e-05	0	0.03	0	0.001	0	0.58	0.54
210	0.48	0.039	0.0029	0	0.23	0.18	0.066	0	0.58	0.54
211	1	0.00017	7.7e-06	0	0	0	1.5e-05	0	0.58	0.54
212	0.97	0.013	0.0011	0	0.002	0	0.0092	0	0.58	0.54
213	0.9	0.0065	0.0002	0	0.086	0	0.0033	0	0.58	0.54
214	0.68	0.058	0.0056	0	0.12	0.028	0.1	0	0.58	0.54
215	0.96	0.015	0.0049	0	0.00018	0	0.019	0	0.58	0.54
216	0.0032	0	0	1	0	0	0	3	0.45	0.42
217	0.2	0	0	0.8	0	0	0	3	0.45	0.42
218	0.5	0.14	0.029	0	0.0021	0	0.33	0	0.58	0.54
219	1	0.0005	1.1e-05	0	0.0018	0	8.1e-05	0	0.58	0.54
220	0.97	0.0048	4.5e-05	0	0.028	0	0.00095	0	0.58	0.54
221	0.99	0.0039	3.9e-05	0	0.0032	0	0.00057	0	0.58	0.54
222	0.99	0.0051	0.00018	0	0.0072	0	0.002	0	0.58	0.54
223	0.83	0.028	0.0015	0	0.11	7.5e-05	0.028	0	0.58	0.54
224	1	0.0016	9.9e-05	0	0.00021	0	0.00046	0	0.58	0.54
225	0.63	0.096	0.0081	0	0.099	0.0013	0.17	0	0.58	0.54
226	0.74	0.068	0.0046	0	0.099	0.00014	0.09	0	0.58	0.54
227	1	4.9e-05	4.1e-06	0	0	0	3.4e-06	0	0.58	0.54
228	0.31	0.038	0.00013	0	0.64	0	0.011	4	0.77	0.54
229	0.97	0.018	0.001	0	0.0046	0	0.011	0	0.58	0.54
230	0.76	0.063	0.0097	0	0.033	0.0029	0.13	0	0.58	0.54
231	0.84	0.08	0.0099	0	9.2e-05	0	0.074	0	0.58	0.54
232	1	0.0013	5.7e-05	0	0.00064	0	0.00035	0	0.58	0.54
233	1	0.001	2.4e-05	0	4.5e-05	0	0.00014	0	0.58	0.54
234	1	0	0	7.7e-05	0	0	0	0	0.58	0.54
235	0.99	0.0048	0.00046	0	0.0032	0	0.0032	0	0.58	0.54
236	1	0	0	2.1e-05	0	0	0	0	0.58	0.54
237	0.9	0.031	0.013	0	0.00025	0	0.059	0	0.58	0.54
238	0.62	0.19	0.029	0	0	0	0.16	0	0.58	0.54
239	1	0.0003	1.3e-05	0	1.1e-05	0	3.9e-05	0	0.58	0.54
240	0.21	0.11	0.14	0	4.6e-06	0	0.54	6	0.63	0.69
241	0.8	0.044	0.032	0	0.00018	0	0.13	0	0.58	0.54
242	1	0	0	2.6e-06	0	0	0	0	0.58	0.54
243	1	0.0031	0.00028	0	0.00016	0	0.0012	0	0.58	0.54
244	1	0.0014	8.9e-05	0	0.00011	0	0.0004	0	0.58	0.54
245	1	0	0	0	0	0	0	0	0.58	0.54
246	1	0	0	0.0012	0	0	0	0	0.58	0.54
247	1	0.00086	1e-05	0	0.00057	0	9.4e-05	0	0.58	0.54
248	1	0	0	0.00058	0	8.1e-06	0	0	0.58	0.54
249	1	2.7e-05	5e-06	0	0	0	1.3e-06	0	0.58	0.54
250	0.99	0.0049	0.00046	0	8.6e-06	0	0.0017	0	0.58	0.54
251	0.8	0.059	0.0097	0	0.015	3.9e-05	0.11	0	0.58	0.54
252	0.13	0.12	0.11	0	4.8e-05	0	0.64	6	0.63	0.69
253	1	7e-05	1.5e-05	0	0	0	6.5e-06	0	0.58	0.54
254	0.99	0.0045	0.00013	0	0.0025	0	0.0013	0	0.58	0.54
255	1	0.0012	0.00019	0	2.4e-06	0	0.00037	0	0.58	0.54
256	1	0.00016	2.8e-05	0	0	0	2.3e-05	0	0.58	0.54
257	0.99	0.0058	0.00031	0	0.0022	0	0.0026	0	0.58	0.54
258	1	8.4e-06	0	0	0	0	0	0	0.58	0.54
259	1	1e-05	0	0	0	0	0	0	0.58	0.54
260	0.28	0.077	0.18	0	7.9e-06	0	0.46	6	0.63	0.69
261	0.99	0.0044	0.0011	0	0.00018	0	0.0037	0	0.58	0.54
262	0.5	0.098	0.045	0	0.0017	0.00015	0.35	0	0.58	0.54
263	0.99	0.0038	0.00038	0	0.0015	0	0.0022	0	0.58	0.54
264	1	0.00095	9.1e-05	0	1.2e-05	0	0.00025	0	0.58	0.54
265	1	0.00038	1e-05	0	1.8e-05	0	4e-05	0	0.58	0.54
266	0.99	0.0064	0.0011	0	7.5e-06	0	0.0035	0	0.58	0.54
267	0.3	0.25	0.012	0	0.023	0	0.41	6	0.63	0.69
268	1	0.00043	1.2e-05	0	0.00086	0	7.4e-05	0	0.58	0.54
269	1	0.0012	1.7e-05	0	0.00012	0	0.00013	0	0.58	0.54
270	1	0.001	1.2e-05	0	0.0018	0	0.00012	0	0.58	0.54
271	0.99	0.0056	0.0001	0	0.0078	0	0.0015	0	0.58	0.54
272	0.86	0.049	0.0055	0	0.012	1e-06	0.069	0	0.58	0.54
273	0.98	0.0064	0.007	0	2e-06	0	0.0089	0	0.58	0.54
274	0.99	0.0013	4.6e-05	0	0.0034	0	0.00038	0	0.58	0.54
275	0.96	0.0024	2.8e-05	0	0.041	0	0.0005	0	0.58	0.54
276	1	0.00023	7.5e-05	0	0	0	5.3e-05	0	0.58	0.54
277	0.8	0.057	0.0012	0	0.1	0	0.036	0	0.58	0.54
278	0.99	0.0059	0.0018	0	1.8e-05	0	0.0046	0	0.58	0.54
279	1	0.00032	2.3e-06	0	0.0012	0	2.2e-05	0	0.58	0.54
280	0.96	0.019	0.0013	0	0.0086	0	0.015	0	0.58	0.54
281	0.99	0.0055	0.00057	0	0	0	0.0015	0	0.58	0.54
282	1	0.00074	7.9e-05	0	0	0	0.0001	0	0.58	0.54
283	1	0.00068	3.1e-05	0	0.00085	0	0.00017	0	0.58	0.54
284	0.99	0.0016	5.8e-05	0	0.0038	0	0.00049	0	0.58	0.54
285	0.98	0.0083	0.00016	0	0.0088	0	0.0023	0	0.58	0.54
286	0	0	0	0	0	1	0	5	0.95	0.9
287	0.97	0.0013	1.6e-05	0	0.028	0	0.00023	0	0.58	0.54
288	0.7	0.031	0.00092	0	0.24	1.5e-05	0.025	0	0.58	0.54
289	1	0.0029	0.00039	0	3.6e-05	0	0.0014	0	0.58	0.54
290	0.98	0.0078	0.00092	0	0.0037	0	0.0066	0	0.58	0.54
291	0.99	0.003	0.00013	0	0.011	0	0.0012	0	0.58	0.54
292	1	0.00082	5.1e-05	0	0	0	0.00012	0	0.58	0.54
293	1	0.00016	7.2e-06	0	5.1e-06	0	1.7e-05	0	0.58	0.54
294	0.87	0.039	0.012	0	0.0015	1.8e-06	0.076	0	0.58	0.54
295	0.97	0.014	0.00057	0	0.0071	0	0.0073	0	0.58	0.54
296	1	0.0006	2.1e-05	0	0.00037	0	0.00011	0	0.58	0.54
297	0.99	0.00029	0	0	0.0048	0	1.2e-05	0	0.58	0.54
298	0.94	0.022	0.004	0	0.0042	1.7e-06	0.03	0	0.58	0.54
299	0.85	0.043	0.012	0	0.0033	1.6e-05	0.087	0	0.58	0.54
300	1	0	0	3.2e-05	0	0	0	0	0.58	0.54
301	0.8	0.081	0.0047	0	0.028	0	0.088	0	0.58	0.54
302	0.99	0.0036	0.00087	0	3.8e-05	0	0.0025	0	0.58	0.54
303	0.95	0.02	0.001	0	0.017	0	0.014	0	0.58	0.54
304	1	0	0	0	6.4e-06	0	0	0	0.58	0.54
305	0.73	0.0076	3.1e-05	0	0.26	0	0.0013	0	0.58	0.54
306	1	1.4e-05	0	0	0	0	0	0	0.58	0.54
307	0.95	0.017	0.0032	0	0.0039	2.8e-06	0.023	0	0.58	0.54
308	0.99	0.0067	0.00036	0	0.00072	0	0.0028	0	0.58	0.54
309	0.99	0.0031	0.00081	0	6.7e-05	0	0.0023	0	0.58	0.54
310	1	6e-05	0	0	2.7e-06	0	1.1e-06	0	0.58	0.54
311	0.95	0.013	0.00058	0	0.028	0	0.0083	0	0.58	0.54
312	0.97	0.011	0.00091	0	0.0078	0	0.0086	0	0.58	0.54
313	0.99	0.0061	0.00028	0	6.6e-05	0	0.0017	0	0.58	0.54
314	0.8	0.043	0.028	0	0.00063	3.2e-05	0.13	0	0.58	0.54
315	1	0	0	0.00055	0	0	0	0	0.58	0.54
316	1	0.0021	0.00025	0	0.00056	0	0.0012	0	0.58	0.54
317	0.83	0.048	0.0085	0	0.021	0.0015	0.093	0	0.58	0.54
318	1	0.00072	1.3e-05	0	0.00036	0	8.9e-05	0	0.58	0.54
319	0.89	0.026	0.035	0	0	0	0.047	0	0.58	0.54
320	0.99	0.006	4.3e-05	0	0.0056	0	0.00087	0	0.58	0.54
321	0.98	0.0074	0.0014	0	0.00078	0	0.0068	0	0.58	0.54
322	1	0.00072	0.00019	0	1.6e-06	0	0.00027	0	0.58	0.54
323	0.26	0.062	0.0006	0	0.64	0	0.041	4	0.77	0.54
324	0.76	0.056	0.0048	0	0.094	0.002	0.088	0	0.58	0.54
325	0.81	0.048	0.032	0	0.0001	0	0.12	0	0.58	0.54
326	0.99	0.006	0.00076	0	0.00077	0	0.0043	0	0.58	0.54
327	0.023	0.076	0.017	0	0.0098	0.35	0.52	6	0.63	0.69
328	0.66	0.062	0.0074	0	0.093	0.052	0.12	0	0.58	0.54
329	1	1.5e-05	0	0	0	0	0	0	0.58	0.54
330	0.96	0.026	0.0026	0	0	0	0.0072	0	0.58	0.54
331	0.99	0.0032	0.00087	0	0	0	0.0013	0	0.58	0.54
332	1	3.1e-06	0	0	0	0	0	0	0.58	0.54
333	0.94	0.026	0.0022	0	0.0057	0	0.024	0	0.58	0.54
334	0.11	0	0	0.89	0	0.0016	0	3	0.45	0.42
335	0.96	0.017	0.0027	0	0.00019	0	0.015	0	0.58	0.54
336	0.82	0.063	0.0036	0	0.05	0	0.067	0	0.58	0.54
337	0.57	0.11	0.046	0	8.7e-05	0	0.27	0	0.58	0.54
338	1	0	0	0.0013	0	0	0	0	0.58	0.54
339	0.65	0.082	0.0075	0	0.11	0.0059	0.15	0	0.58	0.54
340	1	8e-05	9.2e-06	0	0	0	4.3e-06	0	0.58	0.54
341	0.3	0.3	0.0053	0	0.083	0	0.32	6	0.63	0.69
342	0.93	0.038	0.004	0	0.00044	0	0.032	0	0.58	0.54
343	0.033	0.33	0.0024	0	0.25	0	0.39	6	0.63	0.69
344	0.76	0.1	0.0029	0	0.056	0	0.079	0	0.58	0.54
345	0.99	0.00088	2.1e-06	0	0.013	0	4.7e-05	0	0.58	0.54
346	0.99	0.008	0.00076	0	0.00056	0	0.0049	0	0.58	0.54
347	1	0	0	0.00044	0	1.1e-05	0	0	0.58	0.54
348	1	0.0026	3.3e-05	0	0.00032	0	0.00032	0	0.58	0.54
349	1	1.4e-06	0	0	0	0	0	0	0.58	0.54
350	1	0.0042	0.00013	0	9.3e-06	0	0.00063	0	0.58	0.54
351	0.91	0.0022	2.6e-05	0	0.087	0	0.00051	0	0.58	0.54
352	0.59	0.04	0.0017	0	0.32	0.00065	0.046	0	0.58	0.54
353	1	0	0	8.4e-05	0	2e-06	0	0	0.58	0.54
354	0.86	0.084	0.0047	0	0.0002	0	0.051	0	0.58	0.54
355	1	0.00017	3e-06	0	8e-05	0	1.5e-05	0	0.58	0.54
356	1	0.0019	8e-05	0	5e-05	0	0.00043	0	0.58	0.54
357	0.77	0.055	0.0043	0	0.085	0.00012	0.081	0	0.58	0.54
358	0.89	0.031	0.015	0	0.00027	0	0.064	0	0.58	0.54
359	0.97	0.012	0.0036	0	6.6e-05	0	0.013	0	0.58	0.54
