SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster15	cluster16	cluster17	cluster	dcf0	dcf1
48	0.4	0.19	0	0.0016	0.4	0	0	0.0016	3.4e-05	0	3.4e-05	0	0.0012	0.0017	0	0	0	0	0	0.58	0.54
49	0.4	0.19	0	0.0059	0.4	0	0	0.0059	1.6e-05	0.00049	1.6e-05	0	0.00024	0.0029	1.6e-05	0	0	0	0	0.58	0.54
50	0.4	0.19	0	0.00041	0.4	0	0	0.00041	1.1e-06	0.0011	1.1e-06	0	5.7e-06	6.7e-05	1.3e-06	0	0	0	0	0.58	0.54
51	0.4	0.19	1.2e-06	0.0066	0.4	0	0	0.0066	1.6e-05	0.0017	1.6e-05	0	0.00039	0.0051	2.3e-05	0	0	0	0	0.58	0.54
52	0.00039	0.00018	0	0	0.00039	0	0	0	0	0	0	1	0	0	0	0.0017	0	0	11	0.28	0.26
53	0.4	0.19	0	0.0035	0.4	1.4e-06	0	0.0035	1.5e-05	0.0035	1.5e-05	0	0.001	0.0073	1.2e-05	3.4e-05	0	0	0	0.58	0.54
54	0.4	0.19	0	5.8e-05	0.4	0	0	5.8e-05	0	3.8e-06	0	0	4.6e-06	1.1e-05	0	0	0	0	0	0.58	0.54
55	0.11	0.05	0	0.079	0.11	0	0	0.079	0.00025	0.00025	0.00025	0	0.053	0.52	0.00023	0	0	0	13	0.63	0.69
56	0.4	0.19	0	0	0.4	0	0	0	0	0	0	0	0	0	0	6.3e-06	0	0	0	0.58	0.54
57	0.4	0.19	0	0.0021	0.4	0	0	0.0021	6.6e-06	0.0044	6.6e-06	0	0.00019	0.0018	7.8e-06	0	0	0	0	0.58	0.54
58	0.069	0.033	0	0.075	0.069	0.0042	0	0.075	0.00012	0.011	0.00012	0	0.031	0.63	0.00055	0	0	0	13	0.63	0.69
59	0.053	0.025	0	0.08	0.053	1.3e-06	0	0.08	0.00017	0.001	0.00017	0	0.046	0.66	0.00037	0	0	0	13	0.63	0.69
60	0.36	0.17	0	0.02	0.36	0	0	0.02	0.00012	0.0002	0.00012	0	0.012	0.064	3.7e-05	0	0	0	0	0.58	0.54
61	0.4	0.19	0	0.0001	0.4	0	0	0.0001	1.5e-06	6.5e-06	1.5e-06	0	1.4e-05	3.2e-05	0	0	0	0	0	0.58	0.54
62	0.4	0.19	0	4.2e-06	0.4	0	0	4.2e-06	0	3.4e-05	0	0	0	0	0	0	0	0	0	0.58	0.54
63	0.39	0.18	1.8e-06	0.0081	0.39	0	0	0.0081	1.7e-05	0.01	1.7e-05	0	0.00061	0.0091	4e-05	0	0	0	0	0.58	0.54
64	0.38	0.18	1.5e-06	0.0089	0.38	3.8e-06	0	0.0089	2.3e-05	0.018	2.3e-05	0	0.0015	0.019	4.6e-05	0	0	0	0	0.58	0.54
65	0.28	0.13	2.5e-06	0.032	0.28	0.019	0	0.032	5.7e-05	0.084	5.7e-05	0	0.0071	0.13	0.00025	0	0	0	0	0.58	0.54
66	0.37	0.17	2.9e-06	0.015	0.37	0	0	0.015	2.5e-05	0.033	2.5e-05	0	0.0011	0.021	9.6e-05	0	0	0	0	0.58	0.54
67	0.32	0.15	0	0.038	0.32	0	0	0.038	0.00013	0.0013	0.00013	0	0.013	0.12	0.00012	0	0	0	0	0.58	0.54
68	0.4	0.19	0	0.0024	0.4	0	0	0.0024	8.4e-05	0	8.4e-05	0	0.0041	0.0037	0	0	0	0	0	0.58	0.54
69	0.4	0.19	0	0.0044	0.4	0	0	0.0044	1.6e-05	0.0038	1.6e-05	0	0.00077	0.0066	1.5e-05	0	0	0	0	0.58	0.54
70	0.4	0.19	0	0.0022	0.4	0	0	0.0022	4.5e-05	4.3e-06	4.5e-05	0	0.0033	0.0051	1.4e-06	0	0	0	0	0.58	0.54
71	0.4	0.19	0	0.00023	0.4	0	0	0.00023	0	0.0031	0	0	6e-06	6.1e-05	0	0	0	0	0	0.58	0.54
72	0.4	0.19	0	2.9e-05	0.4	0	0	2.9e-05	0	2e-05	0	0	1.8e-06	4.9e-06	0	0	0	0	0	0.58	0.54
73	0.13	0.061	4e-06	0.036	0.13	0.12	0	0.036	3.3e-05	0.34	3.3e-05	0	0.004	0.14	0.0005	0	0	0	9	0.77	0.54
74	0.4	0.19	1.4e-06	0.00036	0.4	0	0	0.00036	0	0.0038	0	0	4.3e-06	5.8e-05	1.4e-06	0	0	0	0	0.58	0.54
75	0.4	0.19	1.4e-06	0.0033	0.4	0	0	0.0033	7e-06	0.002	7e-06	0	8.3e-05	0.0012	1.2e-05	0	0	0	0	0.58	0.54
76	0.4	0.19	0	0.0038	0.4	0	0	0.0038	1.3e-05	0.0028	1.3e-05	0	0.00048	0.0043	1.3e-05	0	0	0	0	0.58	0.54
77	0.16	0.076	1.3e-06	0.074	0.16	0.0011	0	0.074	0.00013	0.024	0.00013	0	0.022	0.41	0.00052	0	0	0	13	0.63	0.69
78	0.4	0.19	0	4.9e-06	0.4	0	0	4.9e-06	0	0	0	0	0	0	0	0	0	0	0	0.58	0.54
79	0.21	0.1	0	0.049	0.21	0	0	0.049	0.00045	1.4e-05	0.00045	0	0.086	0.29	5.4e-05	0	0	0	13	0.63	0.69
80	0.39	0.18	0	0.008	0.39	0	0	0.008	3.6e-05	0.0023	3.6e-05	0	0.0029	0.02	2.4e-05	0	0	0	0	0.58	0.54
81	0.4	0.19	0	6.6e-06	0.4	0	0	6.6e-06	0	0	0	0	1.1e-06	1.5e-06	0	0	0	0	0	0.58	0.54
82	0.11	0.05	0	0.047	0.11	0	0	0.047	0.00056	2.9e-06	0.00056	0	0.17	0.47	4.2e-05	0	0	0	13	0.63	0.69
83	0.4	0.19	0	0.00015	0.4	0	0	0.00015	0	0.00012	0	0	5.7e-06	3e-05	0	0	0	0	0	0.58	0.54
84	0.4	0.19	0	0	0.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.58	0.54
85	0.39	0.18	0	0.0088	0.39	0	0	0.0088	4.2e-05	0.0006	4.2e-05	0	0.0025	0.016	2.1e-05	0	0	0	0	0.58	0.54
86	0.23	0.11	0	0.039	0.23	0	0	0.039	0.00058	1.4e-06	0.00058	0	0.11	0.23	2.5e-05	0	0	0	0	0.58	0.54
87	0.4	0.19	0	0.0017	0.4	0	0	0.0017	6.5e-06	0.0016	6.5e-06	0	0.00016	0.0013	5.1e-06	0	0	0	0	0.58	0.54
88	0.37	0.17	2.9e-06	0.013	0.37	0	0	0.013	2.2e-05	0.042	2.2e-05	0	0.0012	0.021	8.7e-05	0	0	0	0	0.58	0.54
89	0.34	0.16	0	0.041	0.34	0	0	0.041	0.00024	6.9e-06	0.00024	0	0.012	0.066	4.3e-05	0	0	0	0	0.58	0.54
90	0.37	0.17	1e-06	0.014	0.37	0.00024	0	0.014	4.3e-05	0.013	4.3e-05	0	0.0044	0.043	6.1e-05	0	0	0	0	0.58	0.54
91	0.38	0.18	1.3e-06	0.011	0.38	1e-05	0	0.011	3.2e-05	0.016	3.2e-05	0	0.0024	0.027	5.6e-05	0	0	0	0	0.58	0.54
92	0.064	0.03	0	0.061	0.064	0.00011	0	0.061	0.00019	0.00067	0.00019	0	0.066	0.65	0.00023	0	0	0	13	0.63	0.69
93	0.2	0.094	5.9e-06	0.0031	0.2	6.5e-06	0	0.0031	2.9e-06	0.5	2.9e-06	0	8.3e-05	0.0028	4.3e-05	0	0	0	9	0.77	0.54
94	0.3	0.14	0	0.031	0.3	0.0031	0	0.031	0.0001	0.0085	0.0001	0	0.017	0.16	0.00013	0	0	0	0	0.58	0.54
95	0.4	0.19	0	0.0011	0.4	0	0	0.0011	7.3e-06	0.00032	7.3e-06	0	0.00022	0.0011	2.2e-06	0	0	0	0	0.58	0.54
96	0.39	0.18	0	0.0078	0.39	0	0	0.0078	3.1e-05	0.0026	3.1e-05	0	0.0021	0.017	2.5e-05	0	0	0	0	0.58	0.54
97	0.4	0.19	0	0.00086	0.4	0	0	0.00086	5.7e-06	0.00034	5.7e-06	0	0.00017	0.0008	1.6e-06	0	0	0	0	0.58	0.54
98	0.37	0.18	2e-06	0.012	0.37	2.2e-06	0	0.012	2.6e-05	0.03	2.6e-05	0	0.0016	0.023	6.9e-05	0	0	0	0	0.58	0.54
99	0.38	0.18	2.2e-06	0.0021	0.38	0	0	0.0021	4.5e-06	0.049	4.5e-06	0	0.00013	0.0019	1.3e-05	0	0	0	0	0.58	0.54
100	0.4	0.19	0	1.7e-05	0.4	0	0	1.7e-05	0	1.4e-05	0	0	0	0	0	0	0	0	0	0.58	0.54
101	0.4	0.19	0	0.00047	0.4	0	0	0.00047	4.9e-06	3.6e-05	4.9e-06	0	0.00011	0.00033	0	0	0	0	0	0.58	0.54
102	0.4	0.19	0	0	0.4	0	0	0	0	0	0	0	0	0	0	7.2e-05	0	0	0	0.58	0.54
103	0.36	0.17	0	0.024	0.36	0	0	0.024	0.00015	3.9e-05	0.00015	0	0.0092	0.047	3.3e-05	0	0	0	0	0.58	0.54
104	0.4	0.19	0	0.00015	0.4	0	0	0.00015	4.9e-06	0	4.9e-06	0	5.6e-05	5.3e-05	0	0	0	0	0	0.58	0.54
105	0.4	0.19	0	0	0.4	0	0	0	0	0	0	0	0	0	0	1.7e-05	0	0	0	0.58	0.54
106	0.4	0.19	0	0	0.4	0	0	0	0	0	0	0	0	0	0	0.00026	0	0	0	0.58	0.54
107	0.39	0.18	0	0.0082	0.39	3e-06	0	0.0082	3.9e-05	0.0029	3.9e-05	0	0.0034	0.023	2.5e-05	0	0	0	0	0.58	0.54
108	0.4	0.19	1.3e-06	0.00083	0.4	0	0	0.00083	2.3e-06	0.011	2.3e-06	0	4.1e-05	0.00046	3.8e-06	0	0	0	0	0.58	0.54
109	0.35	0.16	6.7e-06	0.018	0.35	0	0	0.018	1.7e-05	0.087	1.7e-05	0	0.00042	0.014	0.00017	0	0	0	0	0.58	0.54
110	0.4	0.19	1.4e-06	6.3e-05	0.4	0	0	6.3e-05	0	0.0026	0	0	0	3.8e-06	0	0	0	0	0	0.58	0.54
111	0.38	0.18	1.7e-06	0.0073	0.38	2.9e-06	0	0.0073	1.8e-05	0.027	1.8e-05	0	0.001	0.013	4e-05	0	0	0	0	0.58	0.54
112	0.4	0.19	0	2.8e-05	0.4	0	0	2.8e-05	0	0	0	0	0	2e-06	0	0	0	0	0	0.58	0.54
113	0.4	0.19	0	0.00053	0.4	0	0	0.00053	3.4e-06	5.3e-05	3.4e-06	0	3.5e-05	0.00017	0	0	0	0	0	0.58	0.54
114	0.4	0.19	0	0.00029	0.4	0	0	0.00029	3.7e-06	6.1e-06	3.7e-06	0	5.1e-05	0.00013	0	0	0	0	0	0.58	0.54
115	0.071	0.033	0	0.22	0.071	0	0	0.22	0.00019	0.0007	0.00019	0	0.01	0.37	0.0012	0	0	0	13	0.63	0.69
116	0.4	0.19	2.3e-06	0.0043	0.4	0	0	0.0043	7.8e-06	0.01	7.8e-06	0	0.00015	0.0026	2.2e-05	0	0	0	0	0.58	0.54
117	0.4	0.19	0	0.0013	0.4	0	0	0.0013	1.9e-05	6e-06	1.9e-05	0	0.00073	0.0015	0	0	0	0	0	0.58	0.54
118	0.18	0.085	0	0.057	0.18	0.0069	0	0.057	0.00014	0.0099	0.00014	0	0.031	0.39	0.0003	0	0	0	13	0.63	0.69
119	0.4	0.19	0	0.00019	0.4	0	0	0.00019	3.5e-06	1e-06	3.5e-06	0	4e-05	6.8e-05	0	0	0	0	0	0.58	0.54
120	0.4	0.19	0	0.0052	0.4	0	0	0.0052	1.7e-05	0.003	1.7e-05	0	0.00062	0.006	1.8e-05	0	0	0	0	0.58	0.54
121	0.35	0.16	1.8e-06	0.02	0.35	0.00077	0	0.02	4.6e-05	0.036	4.6e-05	0	0.0047	0.065	0.00012	0	0	0	0	0.58	0.54
122	0.38	0.18	1.1e-06	0.013	0.38	0	0	0.013	3.6e-05	0.0048	3.6e-05	0	0.0018	0.02	5.3e-05	0	0	0	0	0.58	0.54
123	0.4	0.19	0	0.0032	0.4	0	0	0.0032	2.2e-05	0.0001	2.2e-05	0	0.0006	0.0028	4.9e-06	0	0	0	0	0.58	0.54
124	0.37	0.18	0	0.018	0.37	0	0	0.018	9.7e-05	8e-05	9.7e-05	0	0.0055	0.032	2.9e-05	0	0	0	0	0.58	0.54
125	0.4	0.19	0	0.0037	0.4	0	0	0.0037	3.5e-05	6.6e-05	3.5e-05	0	0.0023	0.0074	4.7e-06	0	0	0	0	0.58	0.54
126	0.4	0.19	0	4.6e-05	0.4	0	0	4.6e-05	0	0	0	0	6.3e-06	9.3e-06	0	0	0	0	0	0.58	0.54
127	0.39	0.18	0	0.0077	0.39	0	0	0.0077	2.6e-05	0.0033	2.6e-05	0	0.0015	0.014	2.7e-05	0	0	0	0	0.58	0.54
128	0.4	0.19	0	3.8e-06	0.4	0	0	3.8e-06	0	2.3e-06	0	0	0	0	0	0	0	0	0	0.58	0.54
129	0.4	0.19	0	0.0016	0.4	0	0	0.0016	1.8e-05	4e-05	1.8e-05	0	0.0008	0.0022	1.7e-06	0	0	0	0	0.58	0.54
130	0.28	0.13	2.4e-06	0.026	0.28	0.053	0	0.026	4.7e-05	0.086	4.7e-05	0	0.0059	0.1	0.0002	0	0	0	0	0.58	0.54
131	0.27	0.13	1.2e-06	0.08	0.27	0	0	0.08	0.00015	0.0019	0.00015	0	0.0092	0.16	0.00033	0	0	0	0	0.58	0.54
132	0.4	0.19	0	0.00039	0.4	0	0	0.00039	9e-06	0	9e-06	0	0.00012	0.00016	0	0	0	0	0	0.58	0.54
133	0.39	0.18	0	0.007	0.39	0	0	0.007	4.4e-05	0.00051	4.4e-05	0	0.0034	0.017	1.4e-05	0	0	0	0	0.58	0.54
134	0.39	0.18	0	0.0083	0.39	0	0	0.0083	4.6e-05	0.00098	4.6e-05	0	0.004	0.023	2e-05	0	0	0	0	0.58	0.54
135	0.4	0.19	0	0.00014	0.4	0	0	0.00014	3.2e-06	0	3.2e-06	0	3.9e-05	5.4e-05	0	0	0	0	0	0.58	0.54
136	0.34	0.16	0	0.042	0.34	0	0	0.042	0.00017	8.9e-05	0.00017	0	0.0083	0.066	7.7e-05	0	0	0	0	0.58	0.54
137	0.3	0.14	2.7e-06	0.035	0.3	0.00045	0	0.035	5.9e-05	0.065	5.9e-05	0	0.0061	0.11	0.00026	0	0	0	0	0.58	0.54
138	0.23	0.11	0	0.048	0.23	0	0	0.048	0.00024	0.00043	0.00024	0	0.045	0.28	0.00011	0	0	0	13	0.63	0.69
139	0.4	0.19	0	0.0014	0.4	0	0	0.0014	1.1e-05	2.4e-05	1.1e-05	0	0.0002	0.0008	1.6e-06	0	0	0	0	0.58	0.54
140	0.4	0.19	0	0.0042	0.4	0	0	0.0042	3e-05	0.00013	3e-05	0	0.0015	0.0068	6.8e-06	0	0	0	0	0.58	0.54
141	0.4	0.19	1.1e-06	0.0062	0.4	0	0	0.0062	1.6e-05	0.0022	1.6e-05	0	0.00039	0.0048	2.2e-05	0	0	0	0	0.58	0.54
142	0.4	0.19	0	0	0.4	0	0	0	0	0	0	0	0	0	0	6.2e-05	0	0	0	0.58	0.54
143	0.4	0.19	0	8.8e-05	0.4	0	0	8.8e-05	1.4e-06	0	1.4e-06	0	7.1e-06	1.4e-05	0	0	0	0	0	0.58	0.54
144	0.39	0.18	0	0.0096	0.39	0	0	0.0096	0.0001	5.9e-06	0.0001	0	0.0065	0.019	7.9e-06	0	0	0	0	0.58	0.54
145	0.37	0.17	3.7e-06	0.0034	0.37	0	0	0.0034	5.3e-06	0.077	5.3e-06	0	0.00012	0.0024	2.6e-05	0	0	0	0	0.58	0.54
146	0.23	0.11	1.3e-06	0.063	0.23	4.4e-05	0	0.063	0.00013	0.016	0.00013	0	0.018	0.27	0.00036	0	0	0	13	0.63	0.69
147	0.4	0.19	0	0.0044	0.4	0	0	0.0044	3.6e-05	0.00015	3.6e-05	0	0.0023	0.0092	6.9e-06	0	0	0	0	0.58	0.54
148	0.4	0.19	0	0.0017	0.4	0	0	0.0017	0.00011	0	0.00011	0	0.003	0.0015	0	0	0	0	0	0.58	0.54
149	0.4	0.19	0	0.00013	0.4	0	0	0.00013	1.4e-06	2.7e-05	1.4e-06	0	1.7e-05	4.8e-05	0	0	0	0	0	0.58	0.54
150	0.38	0.18	1.2e-06	0.01	0.38	1.7e-05	0	0.01	2.9e-05	0.016	2.9e-05	0	0.0023	0.024	4.8e-05	0	0	0	0	0.58	0.54
151	0.34	0.16	1.2e-06	0.026	0.34	4.6e-06	0	0.026	7e-05	0.011	7e-05	0	0.0069	0.081	0.00012	0	0	0	0	0.58	0.54
152	0.4	0.19	0	0.00086	0.4	0	0	0.00086	1.1e-05	6.6e-06	1.1e-05	0	0.00028	0.00069	0	0	0	0	0	0.58	0.54
153	0.4	0.19	0	1.5e-05	0.4	0	0	1.5e-05	0	0	0	0	0	0	0	0	0	0	0	0.58	0.54
154	0.39	0.18	1.1e-06	0.0072	0.39	0	0	0.0072	2e-05	0.0039	2e-05	0	0.00076	0.0085	2.8e-05	0	0	0	0	0.58	0.54
155	0.37	0.18	0	0.012	0.37	7.8e-05	0	0.012	4.5e-05	0.0077	4.5e-05	0	0.0046	0.039	4.8e-05	0	0	0	0	0.58	0.54
156	0.13	0.062	0	0.076	0.13	0	0	0.076	0.00021	0.0016	0.00021	0	0.042	0.48	0.0003	0	0	0	13	0.63	0.69
157	0.4	0.19	0	0.00068	0.4	0	0	0.00068	4.6e-06	5.8e-05	4.6e-06	0	6.3e-05	0.00029	0	0	0	0	0	0.58	0.54
158	0.39	0.18	0	0.007	0.39	0	0	0.007	6.5e-05	1.7e-05	6.5e-05	0	0.0038	0.013	7.2e-06	0	0	0	0	0.58	0.54
159	0.4	0.19	0	7.1e-06	0.4	0	0	7.1e-06	0	0	0	0	0	0	0	0	0	0	0	0.58	0.54
160	0.4	0.19	0	0.00013	0.4	0	0	0.00013	0	0.00017	0	0	5.4e-06	2.8e-05	0	0	0	0	0	0.58	0.54
161	0.4	0.19	0	0.0017	0.4	0	0	0.0017	6.2e-06	0.0024	6.2e-06	0	0.00015	0.0013	5.5e-06	0	0	0	0	0.58	0.54
162	0.38	0.18	2.7e-06	0.017	0.38	0	0	0.017	2.7e-05	0.017	2.7e-05	0	0.00099	0.019	9.7e-05	0	0	0	0	0.58	0.54
163	0.4	0.19	0	0.0009	0.4	0	0	0.0009	6.5e-06	0.00029	6.5e-06	0	0.0002	0.00088	1.6e-06	0	0	0	0	0.58	0.54
164	0.4	0.19	0	0.0028	0.4	0	0	0.0028	1.8e-05	0.00029	1.8e-05	0	0.00089	0.0042	5.1e-06	0	0	0	0	0.58	0.54
165	0.32	0.15	5.5e-06	0.0025	0.32	0	0	0.0025	2.9e-06	0.2	2.9e-06	0	5.5e-05	0.0015	2.5e-05	0	0	0	0	0.58	0.54
166	0.4	0.19	0	0.0077	0.4	0	0	0.0077	2e-05	0.00049	2e-05	0	0.00031	0.0038	2.1e-05	0	0	0	0	0.58	0.54
167	0.4	0.19	0	0.0006	0.4	0	0	0.0006	7.7e-06	1.1e-05	7.7e-06	0	0.0002	0.00049	0	0	0	0	0	0.58	0.54
168	0.4	0.19	0	0.00062	0.4	0	0	0.00062	2e-06	0.00021	2e-06	0	1e-05	9.7e-05	1.4e-06	0	0	0	0	0.58	0.54
169	0.4	0.19	0	0.0032	0.4	0	0	0.0032	2.7e-05	1.6e-05	2.7e-05	0	0.00068	0.0025	3.3e-06	0	0	0	0	0.58	0.54
170	0.4	0.19	0	0.0038	0.4	0	0	0.0038	1.3e-05	0.0062	1.3e-05	0	0.00059	0.0053	1.4e-05	0	0	0	0	0.58	0.54
171	0.39	0.18	0	0.0084	0.39	0	0	0.0084	0.00011	4.2e-06	0.00011	0	0.0067	0.017	6.2e-06	0	0	0	0	0.58	0.54
