SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster	dcf0	dcf1
144	0.96	5.7e-06	5.4e-06	0.022	0	0.015	0	0.003	0	0	0	0.58	0.54
145	0.91	0.074	1e-06	0.0078	0	0.0052	0	0.00018	0	0	0	0.58	0.54
146	0.6	0.016	4.2e-06	0.15	0	0.1	0	0.13	9.1e-06	0	0	0.58	0.54
147	0.98	0.00015	2.6e-06	0.01	0	0.0068	0	0.0023	0	0	0	0.58	0.54
148	0.99	0	7.2e-06	0.0039	0	0.0026	0	6.6e-05	0	0	0	0.58	0.54
149	1	2.6e-05	0	0.0003	0	0.0002	0	2.1e-06	0	0	0	0.58	0.54
150	0.94	0.015	2.1e-06	0.023	0	0.016	0	0.0083	6.6e-06	0	0	0.58	0.54
151	0.86	0.011	3.4e-06	0.061	0	0.04	0	0.031	0	0	0	0.58	0.54
152	1	6.4e-06	1.6e-06	0.002	0	0.0013	0	5.3e-05	0	0	0	0.58	0.54
153	1	0	0	3.5e-05	0	2.3e-05	0	0	0	0	0	0.58	0.54
154	0.97	0.0038	2.1e-06	0.017	0	0.011	0	0.00099	0	0	0	0.58	0.54
155	0.93	0.0075	2.6e-06	0.028	0	0.019	0	0.018	3.4e-05	0	0	0.58	0.54
156	0.36	0.0017	4.4e-06	0.19	0	0.13	0	0.32	0	0	0	0.58	0.54
157	1	5.6e-05	1.1e-06	0.0016	0	0.001	0	1.1e-05	0	0	0	0.58	0.54
158	0.97	1.6e-05	4e-06	0.016	0	0.011	0	0.0021	0	0	0	0.58	0.54
159	1	0	0	1.6e-05	0	1.1e-05	0	0	0	0	0	0.58	0.54
160	1	0.00017	0	0.0003	0	0.0002	0	0	0	0	0	0.58	0.54
161	0.99	0.0023	1.1e-06	0.0039	0	0.0026	0	0.00011	0	0	0	0.58	0.54
162	0.92	0.016	2.5e-06	0.038	0	0.025	0	0.002	0	0	0	0.58	0.54
163	1	0.00029	1.1e-06	0.0021	0	0.0014	0	0.00011	0	0	0	0.58	0.54
164	0.99	0.00029	1.8e-06	0.0064	0	0.0042	0	0.00079	0	0	0	0.58	0.54
165	0.8	0.19	0	0.0058	0	0.0038	0	9.9e-05	0	0	0	0.58	0.54
166	0.97	0.00047	2.8e-06	0.018	0	0.012	0	0.0001	0	0	0	0.58	0.54
167	1	1.1e-05	1.3e-06	0.0014	0	0.00092	0	4.4e-05	0	0	0	0.58	0.54
168	1	0.00021	0	0.0014	0	0.00095	0	0	0	0	0	0.58	0.54
169	0.99	1.6e-05	3e-06	0.0073	0	0.0048	0	0.00014	0	0	0	0.58	0.54
170	0.98	0.006	1.5e-06	0.0087	0	0.0058	0	0.00094	0	0	0	0.58	0.54
171	0.97	4.1e-06	5.4e-06	0.019	0	0.013	0	0.0027	0	0	0	0.58	0.54
172	0.88	0.078	1.6e-06	0.023	0	0.015	0	0.0053	3.9e-05	0	0	0.58	0.54
173	1	0	0	8.1e-06	0	5.4e-06	0	0	0	0	0	0.58	0.54
174	0.58	0.00029	7.1e-06	0.2	0	0.13	0	0.089	0	0	0	0.58	0.54
175	0.97	0.01	1.6e-06	0.014	0	0.0091	0	0.00057	0	0	0	0.58	0.54
176	0.99	0.0022	1.2e-06	0.0052	0	0.0035	0	0.00034	0	0	0	0.58	0.54
177	0.68	0.0063	4.6e-06	0.14	0	0.095	0	0.076	0	0	0	0.58	0.54
178	0.94	0.0029	3e-06	0.03	0	0.02	0	0.0081	0	0	0	0.58	0.54
179	1	0	0	3.5e-05	0	2.3e-05	0	0	0	0	0	0.58	0.54
180	0.99	0.00047	1.3e-06	0.0031	0	0.0021	0	0.00014	0	0	0	0.58	0.54
181	0.86	0.0044	3.9e-06	0.063	0	0.042	0	0.03	0	0	0	0.58	0.54
182	0.72	0.0023	4.6e-06	0.098	0	0.065	0	0.11	0	0	0	0.58	0.54
183	1	0	0	0	0	0	0.0033	0	0	0	0	0.58	0.54
184	0.99	0.0016	1e-06	0.0031	0	0.0021	0	1e-05	0	0	0	0.58	0.54
185	0.98	0.0027	1.5e-06	0.0078	0	0.0052	0	0.00075	0	0	0	0.58	0.54
186	0.94	0.0061	2.6e-06	0.027	0	0.018	0	0.011	0	0	0	0.58	0.54
187	1	3.2e-06	0	9.2e-06	0	6.1e-06	0	0	0	0	0	0.58	0.54
188	1	0.0016	0	0.00094	0	0.00063	0	8.4e-06	0	0	0	0.58	0.54
189	0.91	0.00018	5e-06	0.048	0	0.032	0	0.0065	0	0	0	0.58	0.54
190	1	0.00012	0	0.00026	0	0.00017	0	0	0	0	0	0.58	0.54
191	1	0	0	0	0	0	6.5e-05	0	0	0	0	0.58	0.54
192	0.99	0.00015	1.7e-06	0.0048	0	0.0032	0	0.00039	0	0	0	0.58	0.54
193	1	5.7e-06	0	0.00036	0	0.00024	0	0	0	0	0	0.58	0.54
194	0.97	0.00059	2.7e-06	0.016	0	0.011	0	0.0033	0	0	0	0.58	0.54
195	0.97	0.018	1.1e-06	0.0064	0	0.0042	0	0.00023	0	0	0	0.58	0.54
196	0.95	0.00015	4e-06	0.026	0	0.017	0	0.0064	0	0	0	0.58	0.54
197	0.99	0.00092	1.5e-06	0.0057	0	0.0038	0	0.00018	0	0	0	0.58	0.54
198	0.92	0.011	2.7e-06	0.038	0	0.025	0	0.003	0	0	0	0.58	0.54
199	1	1.1e-05	1.1e-06	0.001	0	0.00069	0	5.7e-06	0	0	0	0.58	0.54
200	1	0.00036	0	0.0012	0	0.00081	0	1.4e-05	0	0	0	0.58	0.54
201	0.58	0.00051	6.1e-06	0.15	0	0.098	0	0.17	0	0	0	0.58	0.54
202	0.78	0.0046	4e-06	0.077	0	0.051	0	0.092	1.4e-05	0	0	0.58	0.54
203	0.97	0.016	1.2e-06	0.0072	0	0.0048	0	0.00064	0	0	0	0.58	0.54
204	1	0.00026	0	0.00076	0	0.0005	0	1.2e-05	0	0	0	0.58	0.54
205	0.004	0.00051	0	0.13	0	0.089	0	0.77	0	0	7	0.63	0.74
206	0.86	0.00026	4.9e-06	0.054	0	0.036	0	0.046	0	0	0	0.58	0.54
207	0.9	6.1e-05	5.6e-06	0.044	0	0.029	0	0.022	0	0	0	0.58	0.54
208	0.1	0.88	0	0.0092	0	0.0061	0	0.00016	0	0	1	0.77	0.54
209	0.97	0.028	0	0.0036	0	0.0024	0	7.9e-05	0	0	0	0.58	0.54
210	0.49	0.22	1.4e-06	0.046	0	0.03	0	0.034	0.19	0	0	0.58	0.54
211	1	0	0	0.0002	0	0.00013	0	0	0	0	0	0.58	0.54
212	0.97	0.0019	2.2e-06	0.015	0	0.0098	0	0.0014	0	0	0	0.58	0.54
213	0.91	0.08	0	0.0074	0	0.0049	0	0.00044	0	0	0	0.58	0.54
214	0.69	0.12	2.3e-06	0.069	0	0.046	0	0.054	0.02	0	0	0.58	0.54
215	0.97	0.00017	3.3e-06	0.017	0	0.011	0	0.0056	0	0	0	0.58	0.54
216	0.0018	0	0	0	0	0	1	0	0	0	6	0.52	0.42
217	0.32	0	0	0	0	0	0.68	0	0	0	6	0.52	0.42
218	0.55	0.0022	5.3e-06	0.18	0	0.12	0	0.15	0	0	0	0.58	0.54
219	1	0.0016	0	0.00058	0	0.00038	0	3e-06	0	0	0	0.58	0.54
220	0.96	0.026	0	0.0055	0	0.0036	0	3.4e-05	0	0	0	0.58	0.54
221	0.99	0.003	1.2e-06	0.0045	0	0.003	0	1.2e-05	0	0	0	0.58	0.54
222	0.98	0.0067	1.2e-06	0.0059	0	0.0039	0	0.00017	0	0	0	0.58	0.54
223	0.84	0.1	1.8e-06	0.033	0	0.022	0	0.0076	3.2e-05	0	0	0.58	0.54
224	1	0.00019	1.1e-06	0.0018	0	0.0012	0	2.8e-05	0	0	0	0.58	0.54
225	0.64	0.095	2.9e-06	0.11	0	0.075	0	0.075	0.00046	0	0	0.58	0.54
226	0.75	0.093	2.8e-06	0.079	0	0.053	0	0.028	5.5e-05	0	0	0.58	0.54
227	1	0	0	5.6e-05	0	3.7e-05	0	0	0	0	0	0.58	0.54
228	0.32	0.61	0	0.044	0	0.03	0	0.00047	0	0	1	0.77	0.54
229	0.96	0.0043	2.4e-06	0.02	0	0.014	0	0.0013	0	0	0	0.58	0.54
230	0.77	0.031	3e-06	0.073	0	0.049	0	0.074	0.0012	0	0	0.58	0.54
231	0.84	8.6e-05	7e-06	0.093	0	0.061	0	0.0092	0	0	0	0.58	0.54
232	1	0.00059	0	0.0015	0	0.001	0	2e-05	0	0	0	0.58	0.54
233	1	4.2e-05	0	0.0012	0	0.00079	0	3e-06	0	0	0	0.58	0.54
234	1	0	0	0	0	0	0.0025	0	0	0	0	0.58	0.54
235	0.99	0.003	1.3e-06	0.0055	0	0.0036	0	0.00059	0	0	0	0.58	0.54
236	1	0	0	0	0	0	0.00023	0	0	0	0	0.58	0.54
237	0.91	0.00024	4.2e-06	0.036	0	0.024	0	0.028	0	0	0	0.58	0.54
238	0.63	0	1.3e-05	0.22	0	0.14	0	0.01	0	0	0	0.58	0.54
239	1	1e-05	0	0.00035	0	0.00023	0	0	0	0	0	0.58	0.54
240	0.23	4.9e-06	5.4e-06	0.14	0	0.096	0	0.53	0	0	7	0.63	0.74
241	0.81	0.00017	4.9e-06	0.052	0	0.034	0	0.1	0	0	0	0.58	0.54
242	1	0	0	0	0	0	2.2e-05	0	0	0	0	0.58	0.54
243	0.99	0.00015	1.6e-06	0.0035	0	0.0023	0	8.8e-05	0	0	0	0.58	0.54
244	1	0.0001	0	0.0015	0	0.001	0	2.4e-05	0	0	0	0.58	0.54
245	1	0	0	0	0	0	0	0	0	0	0	0.58	0.54
246	0.97	0	0	0	0	0	0.029	0	1.3e-05	0	0	0.58	0.54
247	1	0.00053	0	0.00099	0	0.00066	0	1.5e-06	0	0	0	0.58	0.54
248	1	0	0	0	0	0	0.0017	0	6.6e-05	0	0	0.58	0.54
249	1	0	0	3.2e-05	0	2.1e-05	0	0	0	0	0	0.58	0.54
250	0.99	7.9e-06	2.5e-06	0.0056	0	0.0037	0	7.9e-05	0	0	0	0.58	0.54
251	0.81	0.014	3.2e-06	0.069	0	0.046	0	0.059	5.4e-06	0	0	0.58	0.54
252	0.13	4.7e-05	3.3e-06	0.14	0	0.095	0	0.63	0	0	7	0.63	0.74
253	1	0	0	8e-05	0	5.3e-05	0	0	0	0	0	0.58	0.54
254	0.99	0.0023	1.3e-06	0.0051	0	0.0034	0	6.3e-05	0	0	0	0.58	0.54
255	1	2.2e-06	1.6e-06	0.0014	0	0.00092	0	2e-05	0	0	0	0.58	0.54
256	1	0	0	0.00018	0	0.00012	0	0	0	0	0	0.58	0.54
257	0.99	0.002	1.5e-06	0.0066	0	0.0044	0	0.00024	0	0	0	0.58	0.54
258	1	0	0	9.6e-06	0	6.4e-06	0	0	0	0	0	0.58	0.54
259	1	0	0	1.2e-05	0	7.9e-06	0	0	0	0	0	0.58	0.54
260	0.27	7e-06	5e-06	0.085	0	0.056	0	0.59	0	0	7	0.63	0.74
261	0.99	0.00017	1.8e-06	0.005	0	0.0033	0	0.00086	0	0	0	0.58	0.54
262	0.49	0.0016	4.1e-06	0.11	0	0.074	0	0.32	2.2e-05	0	0	0.58	0.54
263	0.99	0.0014	1.3e-06	0.0043	0	0.0029	0	0.00033	0	0	0	0.58	0.54
264	1	1.1e-05	1.1e-06	0.0011	0	0.00073	0	1.2e-05	0	0	0	0.58	0.54
265	1	1.7e-05	0	0.00043	0	0.00029	0	0	0	0	0	0.58	0.54
266	0.99	7e-06	3e-06	0.0073	0	0.0049	0	0.00031	0	0	0	0.58	0.54
267	0.33	0.024	3.6e-06	0.32	0	0.21	0	0.11	0	0	0	0.58	0.54
268	1	0.0008	0	0.00049	0	0.00033	0	3.1e-06	0	0	0	0.58	0.54
269	1	0.00011	0	0.0014	0	0.00092	0	1.8e-06	0	0	0	0.58	0.54
270	1	0.0017	0	0.0012	0	0.00077	0	2.3e-06	0	0	0	0.58	0.54
271	0.98	0.0072	1.2e-06	0.0064	0	0.0042	0	7.2e-05	0	0	0	0.58	0.54
272	0.87	0.011	3.1e-06	0.056	0	0.037	0	0.024	0	0	0	0.58	0.54
273	0.98	1.8e-06	3.9e-06	0.0074	0	0.0049	0	0.0029	0	0	0	0.58	0.54
274	0.99	0.0032	0	0.0015	0	0.001	0	2.7e-05	0	0	0	0.58	0.54
275	0.96	0.038	0	0.0028	0	0.0018	0	2.3e-05	0	0	0	0.58	0.54
276	1	0	1.2e-06	0.00027	0	0.00018	0	2.1e-06	0	0	0	0.58	0.54
277	0.79	0.096	2.5e-06	0.064	0	0.043	0	0.0039	0	0	0	0.58	0.54
278	0.99	1.6e-05	2.8e-06	0.0068	0	0.0045	0	0.00072	0	0	0	0.58	0.54
279	1	0.0011	0	0.00037	0	0.00024	0	0	0	0	0	0.58	0.54
280	0.95	0.0079	2.2e-06	0.022	0	0.015	0	0.0025	0	0	0	0.58	0.54
281	0.99	0	3.8e-06	0.0063	0	0.0042	0	4.1e-05	0	0	0	0.58	0.54
282	1	0	2e-06	0.00085	0	0.00057	0	1.6e-06	0	0	0	0.58	0.54
283	1	0.00079	0	0.00078	0	0.00052	0	1.1e-05	0	0	0	0.58	0.54
284	0.99	0.0035	0	0.0019	0	0.0012	0	3.6e-05	0	0	0	0.58	0.54
285	0.98	0.0082	1.5e-06	0.0095	0	0.0063	0	0.00011	0	0	0	0.58	0.54
286	0	0	0	0	0	0	0	0	1	0	8	1	0.9
287	0.97	0.026	0	0.0014	0	0.00096	0	1e-05	0	0	0	0.58	0.54
288	0.71	0.23	1.5e-06	0.035	0	0.024	0	0.005	4.8e-06	0	0	0.58	0.54
289	0.99	3.3e-05	1.7e-06	0.0033	0	0.0022	0	0.00013	0	0	0	0.58	0.54
290	0.98	0.0034	1.6e-06	0.0089	0	0.0059	0	0.0015	0	0	0	0.58	0.54
291	0.98	0.0099	0	0.0034	0	0.0023	0	0.00013	0	0	0	0.58	0.54
