SNV	cluster0	cluster1	cluster2	cluster3	cluster	dcf0	dcf1
335	0	0.28	0.72	0	2	0.51	0.31
336	2.3e-05	0.00097	1	6.1e-06	2	0.51	0.31
337	0	0.0035	1	0	2	0.51	0.31
338	0	0.21	0.79	0	2	0.51	0.31
339	0	0.46	0.54	0	2	0.51	0.31
340	0	0	1	0	2	0.51	0.31
341	1	0	0	0	0	0.054	0.28
342	0	0	0	1	3	0.51	0.034
343	0	0.28	0.72	0	2	0.51	0.31
344	0	0.24	0.76	0	2	0.51	0.31
345	0	0.0018	1	0	2	0.51	0.31
346	0	0	0	1	3	0.51	0.034
347	0	0	0	1	3	0.51	0.034
348	0	0.58	0.42	0	1	0.67	0.35
349	0	0.0064	0.99	0	2	0.51	0.31
350	0	0	1	0	2	0.51	0.31
351	0	0	2.2e-05	1	3	0.51	0.034
352	0	0.12	0.88	0	2	0.51	0.31
353	0	0.81	0.19	0	1	0.67	0.35
354	0	0.35	0.65	0	2	0.51	0.31
355	0	0.42	0.58	0	2	0.51	0.31
356	0	0.065	0.93	0	2	0.51	0.31
357	1	0	0	0	0	0.054	0.28
358	0	1	2.2e-05	0	1	0.67	0.35
359	0	0	0	1	3	0.51	0.034
360	1	0	0	0	0	0.054	0.28
361	0	0.23	0.77	0	2	0.51	0.31
362	0	1	0.0017	0	1	0.67	0.35
363	0	1	0	0	1	0.67	0.35
364	0	1	0	0	1	0.67	0.35
365	0	0.061	0	0.94	3	0.51	0.034
366	0	0.013	0.99	0	2	0.51	0.31
367	0	0.00012	0.99	0.0094	2	0.51	0.31
368	0	3.4e-06	0	1	3	0.51	0.034
369	0	0.39	0	0.61	3	0.51	0.034
370	0	1.5e-05	0	1	3	0.51	0.034
371	0	0.015	0	0.98	3	0.51	0.034
372	0	0	0	1	3	0.51	0.034
373	0	0.00014	0.99	0.013	2	0.51	0.31
374	0	0.0024	0.93	0.068	2	0.51	0.31
375	0	0.064	0	0.94	3	0.51	0.034
376	0	0.29	0	0.71	3	0.51	0.034
377	0	0.023	0	0.98	3	0.51	0.034
378	0	0.0025	0.99	0.0071	2	0.51	0.31
379	0	0.0056	0.99	0.006	2	0.51	0.31
380	1	0	0	0	0	0.054	0.28
381	0	1e-06	0	1	3	0.51	0.034
382	0	0.028	0	0.97	3	0.51	0.034
383	0	0.058	0	0.94	3	0.51	0.034
384	0	4.5e-05	1	0.0028	2	0.51	0.31
385	0	0.3	0.7	0	2	0.51	0.31
386	0	0.035	0	0.97	3	0.51	0.034
387	0	0.0005	0	1	3	0.51	0.034
388	0	0.22	0	0.78	3	0.51	0.034
389	0	0.071	0.93	0	2	0.51	0.31
390	0	0.094	0.91	0	2	0.51	0.31
391	0	7.5e-06	0.99	0.0052	2	0.51	0.31
392	0	0.73	0.27	0	1	0.67	0.35
393	0	0.91	0	0.089	1	0.67	0.35
394	0	0.34	0.66	0	2	0.51	0.31
395	0	0.32	0	0.68	3	0.51	0.034
396	0	0.00027	0	1	3	0.51	0.034
397	1	0	0	0	0	0.054	0.28
398	0	0.45	0.55	0	2	0.51	0.31
399	0	1	0.00037	0	1	0.67	0.35
400	1	0	0	0	0	0.054	0.28
401	0	1	0.00027	0	1	0.67	0.35
402	0	0.00089	1	0	2	0.51	0.31
403	0	0.0022	1	0	2	0.51	0.31
404	0	0.95	0.054	0	1	0.67	0.35
405	0	0	0	1	3	0.51	0.034
406	0	0	1.3e-05	1	3	0.51	0.034
407	0	0.1	0.9	0	2	0.51	0.31
408	0	0	0	1	3	0.51	0.034
409	0	0	1.5e-05	1	3	0.51	0.034
410	0.0029	0.0012	1	0	2	0.51	0.31
