SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster	dcf0	dcf1
78	0.98	0	0	0.022	0	0	0	0.51	0.31
79	0.82	0	0	0.18	0	0	0	0.51	0.31
80	0	0	0	0	1	0	4	0.11	0
81	0.67	0	0	0.33	0	0	0	0.51	0.31
82	0.87	0	0	0.13	0	0	0	0.51	0.31
83	0.75	0	0	0.25	0	0	0	0.51	0.31
84	0	0.15	0.85	0	0	0	2	0	0.28
85	0	0.00036	1	0	0	0	2	0	0.28
86	0.94	0	0	0.06	0	0	0	0.51	0.31
87	2.7e-05	0	0	0.0016	0.0065	0.99	5	0.51	0.034
88	0.95	0	0	0.046	0	0	0	0.51	0.31
89	0.91	0	0	0.095	0	0	0	0.51	0.31
90	0	0	0	0	0	1	5	0.51	0.034
91	0	1	0	0	0	0	1	0.054	0.31
92	0.72	0	0	0.28	0	0	0	0.51	0.31
93	0.36	0.43	0	0.21	0	0	1	0.054	0.31
94	0	0	0	1	0	0	3	0.62	0.39
95	0	0	0	1	0	0	3	0.62	0.39
96	1	0	0	0	0	0	0	0.51	0.31
97	0.92	0	0	0.076	0	0	0	0.51	0.31
98	1	0	0	0.00034	0	0	0	0.51	0.31
99	0.39	0	0	0.61	0	0	3	0.62	0.39
100	0.43	0	0	0.57	0	0	3	0.62	0.39
101	1	0	0	0.0029	0	0	0	0.51	0.31
102	0	0.0024	1	0	0	0	2	0	0.28
103	0.96	0	0	0.038	0	0	0	0.51	0.31
104	0.78	0	0	0.22	0	0	0	0.51	0.31
105	0.99	0	0	0.012	0	0	0	0.51	0.31
106	0.87	0	0	0.13	0	0	0	0.51	0.31
107	0.93	0	0	0.072	0	0	0	0.51	0.31
108	1	0	0	0.0021	0	0	0	0.51	0.31
109	0.98	0	0	0.016	0	0	0	0.51	0.31
110	0.26	0	0	0.74	0	0	3	0.62	0.39
111	0	8.2e-05	1	0	0	0	2	0	0.28
112	0.98	0	0	0.016	0	0	0	0.51	0.31
113	0	0.012	0.99	0	0	0	2	0	0.28
114	0.31	0	0	0.69	0	0	3	0.62	0.39
115	0.87	0	0	0.13	0	7.4e-06	0	0.51	0.31
116	0	0.12	0.88	0	0	0	2	0	0.28
117	0.73	0	0	0.27	0	0	0	0.51	0.31
118	0	1	0	0	0	0	1	0.054	0.31
119	1	0	0	0	0	0	0	0.51	0.31
120	1	0	0	0	0	0	0	0.51	0.31
121	1	0	0	3.8e-05	0	0	0	0.51	0.31
122	0	8.8e-05	1	0	0	0	2	0	0.28
123	0.96	0	0	0.039	0	0	0	0.51	0.31
124	0.56	0	0	0.44	0	0	0	0.51	0.31
125	0	0	0	0	0	1	5	0.51	0.034
126	0.98	0	0	0.017	0	0	0	0.51	0.31
127	1	0	0	0	0	0	0	0.51	0.31
128	0.98	0	0	0.016	0	0	0	0.51	0.31
129	0.19	0	0	0.81	0	0	3	0.62	0.39
130	0.64	0	0	0.36	0	0	0	0.51	0.31
131	1	0	0	0.0015	0	0	0	0.51	0.31
132	0.99	0	0	0.011	0	0	0	0.51	0.31
133	1	0	0	0	0	0	0	0.51	0.31
134	0.96	0	0	0.036	0	0	0	0.51	0.31
135	0.71	0	0	0.29	0	0	0	0.51	0.31
136	1	0	0	0	0	0	0	0.51	0.31
137	0.56	0	0	0.44	0	0	0	0.51	0.31
138	0.99	0	0	0.014	0	0	0	0.51	0.31
139	0.48	0.00037	0.52	0	0	0	2	0	0.28
140	0.99	0	0	0.012	0	0	0	0.51	0.31
141	0.94	0	0	0.056	0	0	0	0.51	0.31
142	0.91	0	0	0.094	0	0	0	0.51	0.31
143	0	0	0	0	0	1	5	0.51	0.034
144	0.92	0	0	0.08	0	0	0	0.51	0.31
145	1	0	0	0.002	0	0	0	0.51	0.31
146	0.57	0.0043	0.43	0	0	0	0	0.51	0.31
147	0.54	0	0	0.46	0	0	0	0.51	0.31
148	0.92	0	0	0.079	0	0	0	0.51	0.31
149	0	1	0	0	0	0	1	0.054	0.31
150	0.82	0	0	0.18	0	0	0	0.51	0.31
151	0.52	0.03	0.45	0	0	0	0	0.51	0.31
152	0.98	0	0	0.019	0	0	0	0.51	0.31
153	1	0	0	0.00097	0	0	0	0.51	0.31
154	0.97	0	0	0.027	0	2.7e-05	0	0.51	0.31
155	0.81	0	0	0.19	0	0	0	0.51	0.31
156	1	0	0	0	0	0.0026	0	0.51	0.31
157	0.71	0	0	0.29	0	0	0	0.51	0.31
158	0.92	0	0	0.085	0	0	0	0.51	0.31
159	0.96	0	0	0.045	0	0	0	0.51	0.31
160	0.84	0	0	0.16	0	0	0	0.51	0.31
161	0	0	0	0	0	1	5	0.51	0.034
162	0	0	0	0	0	1	5	0.51	0.034
163	0.92	0	0	0.081	0	0	0	0.51	0.31
164	0	0	1	0	0	0	2	0	0.28
165	0.36	0	0	0.64	0	0	3	0.62	0.39
166	0.37	0	0	0.63	0	0	3	0.62	0.39
167	0	1	0	0	0	0	1	0.054	0.31
168	1	0	0	0.00079	0	0	0	0.51	0.31
169	1	0	0	0	0	0	0	0.51	0.31
170	0.98	0	0	0.024	0	0	0	0.51	0.31
171	1	0	0	0	0	0	0	0.51	0.31
172	1	0	0	0	0	0	0	0.51	0.31
173	0.35	0	0	0.65	0	0	3	0.62	0.39
174	0.44	0	0	0.56	0	0	3	0.62	0.39
175	0.98	0	0	0.02	0	0	0	0.51	0.31
176	0.69	0.0053	0.31	6.2e-05	0	0	0	0.51	0.31
177	0.45	0	0	0.55	0	0	3	0.62	0.39
178	0.35	0	0	0.65	0	0	3	0.62	0.39
179	0.99	0	0	0.0097	0	0	0	0.51	0.31
180	0	1	0	0	0	0	1	0.054	0.31
181	0.99	0	0	0.011	0	0	0	0.51	0.31
182	1	0	0	0.001	0	0	0	0.51	0.31
183	0.99	0	0	0.01	0	0	0	0.51	0.31
184	0.51	0	0	0.49	0	0	0	0.51	0.31
185	0.98	0	0	0.016	0	0	0	0.51	0.31
186	0	0	0	0	0	1	5	0.51	0.034
187	0	0	0	0	0	1	5	0.51	0.034
188	0.98	0	0	0.025	0	0	0	0.51	0.31
189	0.99	0	0	0.014	0	0	0	0.51	0.31
190	0.37	0	0	0.63	0	0	3	0.62	0.39
191	0	0	0	0	0	1	5	0.51	0.034
192	0	0.066	0	0.93	0	0	3	0.62	0.39
193	1	0	0	6.6e-06	0	0	0	0.51	0.31
194	0.99	0	0	0.0053	0	0	0	0.51	0.31
195	0	0.077	0	0.92	0	0	3	0.62	0.39
196	0	8e-05	0	0	0	1	5	0.51	0.034
197	0.69	0	0	0.31	0	0	0	0.51	0.31
198	0.86	0	0	0.14	0	0	0	0.51	0.31
199	0.38	0	0	0.62	0	0	3	0.62	0.39
200	0.78	0	0	0.22	0	0	0	0.51	0.31
201	1	0	0	0.0044	0	0	0	0.51	0.31
202	1	0	0	0.0017	0	0	0	0.51	0.31
203	0.35	0.02	0.63	0	0	0.00075	2	0	0.28
204	0	0	0	0	0	1	5	0.51	0.034
205	0.96	0	0	0.039	0	0	0	0.51	0.31
206	0	0.88	0	0.12	0	0	1	0.054	0.31
207	0.4	0	0	0.6	0	0	3	0.62	0.39
208	0.26	4.6e-06	0.74	0	0	0	2	0	0.28
209	0	0.24	0	0.76	0	0	3	0.62	0.39
210	0	0	0	0	1	0	4	0.11	0
211	0.98	0.0013	0.018	0.00065	0	0	0	0.51	0.31
212	0.72	0.0097	0.27	0.00067	0	0	0	0.51	0.31
213	0	0.0071	0	0.99	0	0	3	0.62	0.39
214	7.9e-06	0	0	1	0	0	3	0.62	0.39
215	1	0	0	0	0	0	0	0.51	0.31
216	0	0	0	0	0.00039	1	5	0.51	0.034
217	0.65	0	0	0.35	0	0	0	0.51	0.31
218	0.38	0	0	0.62	0	0	3	0.62	0.39
219	0.99	0	0	0.008	0	0	0	0.51	0.31
220	0.75	0	0	0.25	0	0	0	0.51	0.31
221	0	0	0	0	0	1	5	0.51	0.034
222	0.75	0	0	0.25	0	0	0	0.51	0.31
223	0	1	0	0	0	0	1	0.054	0.31
224	0.99	0	0	0.0059	0	0	0	0.51	0.31
225	0	0.0089	0.99	0	0	0	2	0	0.28
226	0.87	0	0	0.13	0	0	0	0.51	0.31
227	0	0	0	0	1	0	4	0.11	0
228	0.064	0	0	0.94	0	0	3	0.62	0.39
229	0.23	0	0	0.77	0	0	3	0.62	0.39
230	0.3	0	0	0.0018	0	0.7	5	0.51	0.034
231	0	1	0	0	0	0	1	0.054	0.31
232	0.67	0	0	0.33	0	0	0	0.51	0.31
233	0.16	0	0	0.84	0	0	3	0.62	0.39
234	0.76	0	0	0.24	0	0	0	0.51	0.31
235	0.56	0	0	0.44	0	0	0	0.51	0.31
236	0.56	0	0	0.44	0	0	0	0.51	0.31
237	0.69	0	0	0.31	0	0	0	0.51	0.31
238	0.92	0	0	0.081	0	0	0	0.51	0.31
239	0	0	0	0	0.0058	0.99	5	0.51	0.034
240	0.99	0	0	0.0087	0	0	0	0.51	0.31
241	0	0.044	0.96	0	0	0	2	0	0.28
242	0.61	0	0	0.39	0	0	0	0.51	0.31
243	0.55	0	0	0.45	0	0	0	0.51	0.31
244	0.088	0	0	0.91	0	0	3	0.62	0.39
245	0.97	0	0	0.028	0	0	0	0.51	0.31
246	0.11	0	0	0.89	0	0	3	0.62	0.39
247	0.007	0	0	0	0	0.99	5	0.51	0.034
248	0.95	0	0	0.05	0	0	0	0.51	0.31
249	0	0.00077	1	0	0	0	2	0	0.28
250	0.071	0	0	0.93	0	0	3	0.62	0.39
251	0.7	0	0	0.3	0	0	0	0.51	0.31
252	0	0	0	1	0	0	3	0.62	0.39
253	0.087	0	0	0.91	0	0	3	0.62	0.39
254	1	0	0	0.0018	0	0	0	0.51	0.31
255	1	0	0	0.0031	0	0	0	0.51	0.31
256	0.18	0	0	0.82	0	0	3	0.62	0.39
257	0.98	0	0	0.025	0	0	0	0.51	0.31
258	0	1	0	0	0	1.7e-06	1	0.054	0.31
259	0.95	0	0	0.049	0	0	0	0.51	0.31
260	0.8	0	0	0.2	0	0	0	0.51	0.31
261	3.6e-05	0	0	0	0.17	0.83	5	0.51	0.034
262	0.9	0	0	0.1	0	2.7e-06	0	0.51	0.31
263	0.59	0	0	0.41	0	0	0	0.51	0.31
264	0.99	0	0	0.0097	0	0	0	0.51	0.31
265	0.97	0	0	0.033	0	0	0	0.51	0.31
266	0	0	0	0	0	1	5	0.51	0.034
267	0	0	0	0	0	1	5	0.51	0.034
268	0.99	0	0	0.0062	0	0	0	0.51	0.31
269	0.46	0	0	0.54	0	0	3	0.62	0.39
270	0.0044	0	0	1	0	0	3	0.62	0.39
271	0	0.019	0.98	0	0	0	2	0	0.28
272	0.98	0	0	0.018	0	0	0	0.51	0.31
273	0	0.00022	1	0	0	0	2	0	0.28
274	0	1	0	0	0	0	1	0.054	0.31
275	1	0	0	0	0	0	0	0.51	0.31
276	0	0	0	0	0	1	5	0.51	0.034
277	1	0	0	0	0	0	0	0.51	0.31
278	0.95	0	0	0.054	0	0	0	0.51	0.31
279	0	0	0	1	0	0	3	0.62	0.39
280	0	0	0	0.7	0	0.3	3	0.62	0.39
281	0.49	0	0	0.51	0	0	3	0.62	0.39
282	0	0	0	0	0	1	5	0.51	0.034
283	0.92	0	0	0.082	0	0	0	0.51	0.31
284	0.89	0	0	0.11	0	0	0	0.51	0.31
285	0.41	0	0	0.59	0	0	3	0.62	0.39
286	1	0	0	0	0	0	0	0.51	0.31
287	0.99	1.2e-05	0	0.014	0	0	0	0.51	0.31
288	0.63	0	0	0.37	0	0	0	0.51	0.31
289	0	0.01	0.99	0	0	0	2	0	0.28
290	0.14	0	0	0.86	0	0	3	0.62	0.39
291	1	6.2e-06	0	0.0047	0	0	0	0.51	0.31
292	1	0	0	0	0	0	0	0.51	0.31
293	0.94	0	0	0.065	0	0	0	0.51	0.31
294	0.42	0	0	0.58	0	0	3	0.62	0.39
295	0.67	0	0	0.33	0	0	0	0.51	0.31
296	0.95	0	0	0.046	0	0	0	0.51	0.31
297	0.02	0	0	0.98	0	0	3	0.62	0.39
298	1	0	0	0.0012	0	0	0	0.51	0.31
299	0.83	0	0	0.17	0	0	0	0.51	0.31
300	0	0	0	0	1	0	4	0.11	0
301	0.61	0	0	0.39	0	0	0	0.51	0.31
302	0.13	0	0	0.87	0	0	3	0.62	0.39
303	0.77	0	0	0.23	0	0	0	0.51	0.31
304	0.45	0	0	0.55	0	0	3	0.62	0.39
305	0.99	0	0	0.013	0	0	0	0.51	0.31
306	0.83	0.0032	0.17	0	0	0	0	0.51	0.31
307	1	0	0	0.00017	0	0	0	0.51	0.31
308	1	0	0	2.6e-05	0	0	0	0.51	0.31
309	0.95	0	0	0.047	0	0	0	0.51	0.31
310	0.35	0	0	0.65	0	0	3	0.62	0.39
311	0	0.00086	1	0	0	0	2	0	0.28
312	1	0	0	0.00063	0	0	0	0.51	0.31
313	1	0	0	0.005	0	0	0	0.51	0.31
314	0.79	0.0018	0.21	0	0	0	0	0.51	0.31
315	0.86	0	0	0.14	0	0	0	0.51	0.31
316	0.00055	0	0	0	0.0029	1	5	0.51	0.034
317	0.31	0	0	0.69	0	0	3	0.62	0.39
318	0.81	0	0	0.19	0	0	0	0.51	0.31
319	0.94	0	0	0.061	0	0	0	0.51	0.31
320	0.86	0	0	0.14	0	0	0	0.51	0.31
321	1	0	0	0.0014	0	0	0	0.51	0.31
322	1	0	0	0.00081	0	0	0	0.51	0.31
323	1	0	0	0.00036	0	0	0	0.51	0.31
324	0	0	0	0	0	1	5	0.51	0.034
325	1	0	0	0.00015	0	0	0	0.51	0.31
326	0.98	0	0	0.017	0	0	0	0.51	0.31
327	0	0	0	0	0	1	5	0.51	0.034
328	1	0	0	0.0018	0	0	0	0.51	0.31
329	0.89	0	0	0.11	0	0	0	0.51	0.31
330	0.62	0	0	0.38	0	0	0	0.51	0.31
331	0.53	0	0	0.47	0	0	0	0.51	0.31
332	1	0	0	0.00033	0	0	0	0.51	0.31
333	1	0	0	0.0049	0	3.9e-06	0	0.51	0.31
334	1	0	0	0.0013	0	0	0	0.51	0.31
335	0.85	0	0	0.15	0	0	0	0.51	0.31
336	1	4.6e-06	0	0.0013	0	6.5e-06	0	0.51	0.31
337	0.97	0	0	0.026	0	0	0	0.51	0.31
338	0.82	0	0	0.18	0	0	0	0.51	0.31
339	0.51	0	0	0.49	0	0	0	0.51	0.31
340	1	0	0	0	0	0	0	0.51	0.31
341	0	0.019	0.98	0	0	0	2	0	0.28
342	0	0	0	0	1	0	4	0.11	0
343	0.78	0	0	0.22	0	0	0	0.51	0.31
344	0.94	0	0	0.062	0	0	0	0.51	0.31
345	1	0	0	0.00085	0	0	0	0.51	0.31
346	0	0	0	0	0	1	5	0.51	0.034
347	0	0	0	0	0	1	5	0.51	0.034
348	0.5	0	0	0.5	0	0	3	0.62	0.39
349	0.98	0	0	0.021	0	0	0	0.51	0.31
350	1	0	0	0.0004	0	0	0	0.51	0.31
351	2e-05	0	0	0	0	1	5	0.51	0.034
352	0.068	0	0	0.93	0	0	3	0.62	0.39
353	0.45	0	0	0.55	0	0	3	0.62	0.39
354	0.11	0	0	0.89	0	0	3	0.62	0.39
355	0.95	0	0	0.053	0	0	0	0.51	0.31
356	0.99	0	0	0.013	0	0	0	0.51	0.31
357	0	0.11	0.89	0	0	0	2	0	0.28
358	0.03	0	0	0.97	0	0	3	0.62	0.39
359	0	0	0	0	0	1	5	0.51	0.034
360	0	0.069	0.93	0	0	0	2	0	0.28
361	0.85	0	0	0.15	0	0	0	0.51	0.31
362	0.046	0	0	0.95	0	0	3	0.62	0.39
363	0	0	0	1	0	0	3	0.62	0.39
364	0	0	0	1	0	0	3	0.62	0.39
365	0	0	0	0.021	0	0.98	5	0.51	0.034
366	0.95	0	0	0.051	0	0	0	0.51	0.31
367	0.99	0	0	1.1e-05	0	0.01	0	0.51	0.31
368	0	0	0	0	0	1	5	0.51	0.034
369	0	0	0	0.065	0	0.93	5	0.51	0.034
370	0	0	0	0	0	1	5	0.51	0.034
371	0	0	0	0.0063	0	0.99	5	0.51	0.034
372	0	0	0	0	0	1	5	0.51	0.034
373	0.99	0	0	1.9e-05	0	0.014	0	0.51	0.31
374	0.93	0	0	0.0021	9.7e-05	0.072	0	0.51	0.31
375	0	0	0	0.00068	0	1	5	0.51	0.034
376	0	0	0	0.00038	0	1	5	0.51	0.034
377	0	0	0	4.9e-05	0	1	5	0.51	0.034
378	0.99	0	0	0.00016	0	0.0076	0	0.51	0.31
379	0.99	0	0	8.1e-05	0	0.0064	0	0.51	0.31
380	0	0.011	0.99	0	0	0	2	0	0.28
381	0	0	0	0	0	1	5	0.51	0.034
382	0	0	0	0.026	0	0.97	5	0.51	0.034
383	0	0	0	0.011	0	0.99	5	0.51	0.034
384	1	0	0	0	0	0.003	0	0.51	0.31
385	0.81	0	0	0.19	0	0	0	0.51	0.31
386	0	0	0	4.8e-05	0	1	5	0.51	0.034
387	0	0	0	0.00026	0	1	5	0.51	0.034
388	0	0	0	0.053	0	0.95	5	0.51	0.034
389	0.89	0	0	0.11	0	0	0	0.51	0.31
390	0.95	0	0	0.051	0	0	0	0.51	0.31
391	0.99	0	0	0	0	0.0056	0	0.51	0.31
392	0.25	0	0	0.75	0	0	3	0.62	0.39
393	0	0	0	0.092	0	0.91	5	0.51	0.034
394	0.54	0	0	0.46	0	0	0	0.51	0.31
395	0	0	0	0.31	0	0.69	5	0.51	0.034
396	0	0	0	5.7e-06	0	1	5	0.51	0.034
397	0	0.048	0.95	0	0	0	2	0	0.28
398	0.64	0	0	0.36	0	0	0	0.51	0.31
399	0.031	0	0	0.97	0	0	3	0.62	0.39
400	0	0.02	0.98	0	0	0	2	0	0.28
401	0.27	0	0	0.73	0	0	3	0.62	0.39
402	0.93	0	0	0.072	0	0	0	0.51	0.31
403	1	0	0	0.0017	0	0	0	0.51	0.31
404	0.38	0	0	0.62	0	0	3	0.62	0.39
405	0	0	0	0	0	1	5	0.51	0.034
406	1.2e-05	0	0	0	0	1	5	0.51	0.034
407	0.68	0	0	0.32	0	0	0	0.51	0.31
408	0	0	0	0	0	1	5	0.51	0.034
409	1.4e-05	0	0	0	0.0011	1	5	0.51	0.034
410	1	0.00089	0	0.0026	0	0	0	0.51	0.31
