SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster	dcf0	dcf1
51	0.27	0.27	0	0	0.13	0.27	0.006	0	0	0	0.00089	0.00036	0.045	1.1e-06	0	1	0.51	0.31
52	0	0	0	0	0	0	0	0	0	0.46	0	0	0	0.54	0.004	13	0.95	0.31
53	0.21	0.21	0	0	0.12	0.21	0.026	0	0	0	0.0075	0.014	0.2	0.0028	0	1	0.51	0.31
54	0	0	0.055	0	0	0	0	0	0.91	0	0.036	0	0	0	0	8	0	0.28
55	0.3	0.3	0	0	0.044	0.3	0.012	0	0	0	0.00014	0.0003	0.045	4e-05	0	1	0.51	0.31
56	0.24	0.24	0	0	0.15	0.24	0.0098	0	0	0	0.024	0.003	0.078	0.00018	0	1	0.51	0.31
57	0.27	0.27	0	0	0.06	0.27	0.021	0	0	0	0.00023	0.0015	0.1	0.00027	0	1	0.51	0.31
58	0.28	0.28	0	0	0.039	0.28	0.016	0	0	0	5.1e-06	0.00026	0.069	0.044	0	1	0.51	0.31
59	0.29	0.29	0	0	0.03	0.29	0.012	0	0	0	0	3.9e-05	0.045	0.044	0	1	0.51	0.31
60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	14	0.51	0.034
61	0.14	0.14	0	0	0.32	0.14	0.0075	0	0	0	0.13	0.0088	0.13	4.6e-06	0	4	0.51	0.39
62	0.13	0.13	0	2.2e-06	0.17	0.13	0.0047	0	0	0	0.38	0.0047	0.054	0.0006	0	10	0.56	0.61
63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	14	0.51	0.034
64	0	0	0.0073	0	6.3e-06	0	0	0	0.98	0	0.0078	0	0	0	0	8	0	0.28
65	0.31	0.31	0	0	0.016	0.31	0.017	0	0	0	0	1.1e-05	0.05	0	0	1	0.51	0.31
66	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0.054	0.31
67	0.33	0.33	0	0	0	0.33	1.9e-05	0	0	0	0	0	6.6e-06	0	0	1	0.51	0.31
68	0.29	0.29	0	0	0.075	0.29	0.0092	0	0	0	1.3e-05	0.00014	0.054	0	0	1	0.51	0.31
69	0.11	0.11	0	0	0.12	0.11	0.025	0	0	0	0.12	0.091	0.27	0.054	0	12	0.62	0.35
70	0.17	0.17	0	0	0.28	0.17	0.013	0	0	0	0.0042	0.0083	0.2	4.2e-06	0	4	0.51	0.39
71	0	0	0.019	0	1e-05	0	0	0	0.96	0	0.016	0	0	0	0	8	0	0.28
72	0	0	0	0	0	0	0	0.0043	0	0	0	3.7e-05	0.0028	0	0.99	14	0.51	0.034
73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	14	0.51	0.034
74	0.24	0.24	0	0	0.23	0.24	0.0039	0	0	0	0.00032	0.00018	0.045	0	0	1	0.51	0.31
75	0.1	0.1	0	0	0.63	0.1	0.0016	0	0	0	0.0077	0.00037	0.05	0	0	4	0.51	0.39
76	0.25	0.25	0	0	0.029	0.25	0.042	0	0	0	0	0.0007	0.17	1.5e-05	0	1	0.51	0.31
77	0	0	0	0	0	0	0	0	0	0.28	0	0	0	0.7	0.024	13	0.95	0.31
78	0.11	0.11	0	0	0.66	0.11	4.7e-05	0	0	0	2.1e-05	0	0.0017	0	0	4	0.51	0.39
79	0.19	0.19	0	0	0.35	0.19	0.0025	0	0	0	0.035	0.00072	0.036	0	0	4	0.51	0.39
80	0	0	0	0	0	0	1	0.00052	0	0	0	0	9.5e-05	0	0	6	0.62	0.31
81	0.22	0.22	0	0	0.14	0.22	0.02	0	0	0	0.0041	0.0079	0.16	0.00064	0	1	0.51	0.31
82	0.19	0.19	0	0	0.4	0.19	0.0012	0	0	0	0.0025	3.2e-05	0.03	0	0	4	0.51	0.39
83	0.21	0.21	0	0.00024	0.13	0.21	0.0085	0	0	0	0.14	0.0053	0.077	0.012	0	1	0.51	0.31
84	0	0	0.11	0	0	0	0	0	0.83	0	0.063	0	0	0	0	8	0	0.28
85	0	0	0.00027	0	0	0	0	0	1	0	0.00036	0	0	0	0	8	0	0.28
86	0.27	0.27	0	0	0.16	0.27	0.003	0	0	0	5.4e-05	3e-05	0.028	0	0	1	0.51	0.31
87	2.3e-06	2.3e-06	0	0	0	2.3e-06	0.00091	0.0011	0	0.27	0	0.00021	0.0011	0.54	0.18	13	0.95	0.31
88	0.28	0.28	0	0	0.15	0.28	0.0027	0	0	0	6.8e-05	3.7e-05	0.023	0	0	1	0.51	0.31
89	0.18	0.18	0	0	0.002	0.18	0.13	0	0	0	0.12	0.00044	0.21	0.00018	0	12	0.62	0.35
90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	14	0.51	0.034
91	0	0	0.41	0	0	0	0	0	0	0	0.59	0	0	0	0	10	0.56	0.61
92	0.23	0.23	0	1.4e-05	0.06	0.23	0.028	0	0	0	0.033	0.0047	0.18	0.0039	0	1	0.51	0.31
93	0.079	0.079	0.24	0.0082	0	0.079	0	1.8e-05	0	0	0.21	0.3	0.00018	0	0	11	0.73	0.44
94	0	0	0	0	0	0	0	0.5	0	0	0	0	0.5	0	0	7	0.11	0.034
95	0	0	0	0	0	0	0	0.00028	0	0	0	1	0.003	0	0	11	0.73	0.44
96	0.33	0.33	0	1.8e-06	0	0.33	0	0	0	0	0	0	0	0	0	1	0.51	0.31
97	0.28	0.28	0	0	0.098	0.28	0.0071	0	0	0	4.2e-06	6.8e-05	0.052	0	0	1	0.51	0.31
98	0.33	0.33	0	0	0.011	0.33	0.00037	0	0	0	0	0	0.0012	0	0	1	0.51	0.31
99	0.097	0.097	0	0	0.59	0.097	0.0027	0	0	0	0.033	0.0023	0.082	0	0	4	0.51	0.39
100	0.16	0.16	0	0	0.11	0.16	0.035	0	0	0	0.0027	0.033	0.32	0.0092	0	12	0.62	0.35
101	0.32	0.32	0	3.3e-06	0.033	0.32	0.00097	0	0	0	2.3e-06	0	0.0033	0	0	1	0.51	0.31
102	0	0	0.0018	0	0	0	0	0	1	0	0	0	0	0	0	8	0	0.28
103	0.3	0.3	0	0.00022	0.027	0.3	0.014	0	0	0	1e-06	9.5e-05	0.05	1.3e-05	0	1	0.51	0.31
104	0.25	0.25	0	0.00071	0.1	0.25	0.018	0	0	0	0.0047	0.0052	0.12	0.0042	0	1	0.51	0.31
105	0.32	0.32	0	0	0.024	0.32	0.0053	0	0	0	0.00011	0.0021	0.016	0.00022	0	1	0.51	0.31
106	0.25	0.25	0	0	0.12	0.25	0.0088	0	0	0	0.064	0.0022	0.059	0.00046	0	1	0.51	0.31
107	0.24	0.24	0	0	0.21	0.24	0.0023	0	0	0	0.025	7.4e-06	0.033	0	0	1	0.51	0.31
108	0.31	0.31	0	0	0.011	0.31	0.0021	0	0	0	0.047	0	0.005	0	0	1	0.51	0.31
109	0.26	0.26	0	0	0.2	0.26	0.00058	0	0	0	0.013	0	0.0074	0	0	1	0.51	0.31
110	0.001	0.001	0	0.0016	0.48	0.001	0	0	0	0	0.51	3.3e-06	0.00018	0	0	10	0.56	0.61
111	0	0	6.1e-05	0	0	0	0	0	1	0	0	0	0	0	0	8	0	0.28
112	0.059	0.059	0	0	0.00071	0.059	0.0028	0	0	0	0	0.0053	0.004	0.81	0	13	0.95	0.31
113	0	0	0.0092	0	0	0	0	0	0.99	0	0	0	0	0	0	8	0	0.28
114	7.9e-06	7.9e-06	0	0	0	7.9e-06	4.1e-06	0	0	0	0	0.00039	4.2e-05	1	0	13	0.95	0.31
115	0.28	0.28	0	0.00011	0.033	0.28	0.019	0	0	0	0.00082	0.0042	0.094	0.02	5.1e-06	1	0.51	0.31
116	0	0	0.095	0	0	0	0	0	0.9	0	0	0	0	0	0	8	0	0.28
117	0.00032	0.00032	0	0	0.00034	0.00032	0	0	0	0	1	0.00011	6.2e-06	0	0	10	0.56	0.61
118	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0.054	0.31
119	0.33	0.33	0	0.00057	0	0.33	0	0	0	0	0	0	0	0	0	1	0.51	0.31
120	0.33	0.33	0	0.001	0	0.33	0	0	0	0	0	0	0	0	0	1	0.51	0.31
121	0.33	0.33	0	0	0.00076	0.33	0.0006	0	0	0	0	0	0.00038	0	0	1	0.51	0.31
122	0	0	6.6e-05	0	0	0	0	2e-05	1	0	0	0	0	0	0	8	0	0.28
123	0.3	0.3	0	0	0.05	0.3	0.0081	0	0	0	2.9e-05	0.00014	0.035	1.3e-05	0	1	0.51	0.31
124	0.17	0.17	0	0	0.38	0.17	0.0061	0	0	0	0.00059	0.0013	0.12	0	0	4	0.51	0.39
125	0	0	0	0	0	0	0	0	0	0.98	0	0	0	0	0.016	9	0.51	0
126	0.31	0.31	0	0	0.017	0.31	0.011	0	0	0	0	3.4e-05	0.028	7.9e-06	0	1	0.51	0.31
127	0.33	0.33	0	0.0098	0	0.33	0	0	0	0	0	0	0	0	0	1	0.51	0.31
128	0.31	0.31	0	0	0.039	0.31	0.0045	0	0	0	0	1.3e-05	0.019	0	0	1	0.51	0.31
129	0.093	0.093	0	0	0.24	0.093	0.016	0	0	0	0.067	0.091	0.3	0.0053	0	12	0.62	0.35
130	0.095	0.095	0	0	0.0096	0.095	0.057	0	0	0	4.5e-06	0.0085	0.2	0.44	0	13	0.95	0.31
131	0.32	0.32	0	0	0.039	0.32	0.00042	0	0	0	0	0	0.0018	0	0	1	0.51	0.31
132	0.32	0.32	0	0	0.033	0.32	0.0037	0	0	0	0	5.2e-06	0.014	0	0	1	0.51	0.31
133	0.33	0.33	0	0.0019	1.4e-06	0.33	0	0	0	0	0	0	0	0	0	1	0.51	0.31
134	0.3	0.3	0	0	0.014	0.3	0.025	0	0	0	0	0.00019	0.059	0.00082	0	1	0.51	0.31
135	0.08	0.08	0	0	0.74	0.08	0.00038	0	0	0	0.0019	8.9e-05	0.016	0	0	4	0.51	0.39
136	0.33	0.33	0	0	0	0.33	0	0	0	0	0	0	0	0	0	1	0.51	0.31
137	0.19	0.19	0	0	0.17	0.19	0.013	0	0	0	0.0068	0.028	0.17	0.034	0	1	0.51	0.31
138	0.31	0.31	0	0	0.011	0.31	0.015	0	0	0	0	1.1e-05	0.032	0	0	1	0.51	0.31
139	0.15	0.15	0.0003	0	0	0.15	0	0	0.56	0	0	0	0	0	0	8	0	0.28
140	0.31	0.31	0	0	0.0047	0.31	0.028	0	0	0	4.5e-06	1e-05	0.042	6.3e-06	0	1	0.51	0.31
141	0.29	0.29	0	0	0.08	0.29	0.0068	0	0	0	0.00016	0.00028	0.038	2.9e-05	0	1	0.51	0.31
142	0.26	0.26	0	0	0.19	0.26	0.0039	0	0	0	0.0022	0.00038	0.036	0	0	1	0.51	0.31
143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	14	0.51	0.034
144	0.29	0.29	0	0	0.045	0.29	0.013	0	0	0	0.0002	0.0013	0.063	0.0055	0	1	0.51	0.31
145	0.0018	0.0018	0	0	5.2e-06	0.0018	8.6e-05	0	0	0	0.99	4.8e-06	3.9e-05	0	0	10	0.56	0.61
146	0.18	0.18	0.0035	0	0	0.18	0	0	0.47	0	0	0	0	0	0	8	0	0.28
147	0.12	0.12	0	0	0.23	0.12	0.0056	0	0	0	0.26	0.021	0.081	0.037	0	10	0.56	0.61
148	0.21	0.21	0	0	0.023	0.21	0.018	0	0	0	0	0.0058	0.067	0.26	0	13	0.95	0.31
149	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0.054	0.31
150	0.26	0.26	0	0	0.069	0.26	0.022	0	0	0	0.00013	0.0024	0.13	0.0012	0	1	0.51	0.31
151	0.16	0.16	0.025	0	0	0.16	0	0	0.49	0	0	0	0	0	0	8	0	0.28
152	0.31	0.31	0	0	0.064	0.31	0.0021	0	0	0	0	2.5e-05	0.015	0	0	1	0.51	0.31
153	0.11	0.11	0	0	0.0025	0.11	2.4e-05	0	0	0	0.68	8.9e-06	2.4e-05	0	0	10	0.56	0.61
154	0.29	0.29	0	0	0.0067	0.29	0.029	0	0	0	0	0.00029	0.053	0.039	1.8e-05	1	0.51	0.31
155	0.24	0.24	0	0	0.032	0.24	0.045	0	0	0	0	0.0013	0.2	0.00031	0	1	0.51	0.31
156	0.25	0.25	0	0	0	0.25	0	0	0	0.24	0	0	0	0	0.0014	1	0.51	0.31
157	0.22	0.22	0	0	0.16	0.22	0.0098	0	0	0	5e-06	0.0017	0.14	0.029	0	1	0.51	0.31
158	0.27	0.27	0	0	0.13	0.27	0.0056	0	0	0	0.00022	0.00028	0.044	0	0	1	0.51	0.31
159	0.3	0.3	0	0	0.022	0.3	0.02	0	0	0	1e-05	0.00017	0.063	0.00013	0	1	0.51	0.31
160	0.27	0.27	0	0	0.062	0.27	0.018	0	0	0	3.1e-05	0.0021	0.12	0.0014	0	1	0.51	0.31
161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	14	0.51	0.034
162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	14	0.51	0.034
163	0.27	0.27	0	0	0.078	0.27	0.0065	0	0	0	0	0.00012	0.066	0.048	0	1	0.51	0.31
164	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	8	0	0.28
165	0.12	0.12	0	0	0.49	0.12	0.0054	0	0	0	0.01	0.004	0.14	0	0	4	0.51	0.39
166	0.093	0.093	0	0	0.56	0.093	0.0028	0	0	0	0.072	0.0044	0.083	0	0	4	0.51	0.39
167	0	0	0.48	0	0	0	0	0	0	0	0.52	0	0	0	0	10	0.56	0.61
168	0.33	0.33	0	0	0.0046	0.33	0.002	0	0	0	0	0	0.004	0	0	1	0.51	0.31
169	0.33	0.33	0	0	6.6e-05	0.33	1.4e-06	0	0	0	0	0	0	0	0	1	0.51	0.31
170	0.3	0.3	0	0	0.085	0.3	0.0027	0	0	0	2.8e-05	1.6e-05	0.016	0	0	1	0.51	0.31
171	0.33	0.33	0	0	0	0.33	0	0	0	0	0	0	0	0	0	1	0.51	0.31
172	0.33	0.33	0	3.1e-05	0	0.33	0	0	0	0	0	0	0	0	0	1	0.51	0.31
173	0.011	0.011	0	0	0.003	0.011	0.0074	0	0	0	0.0002	0.012	0.04	0.91	0	13	0.95	0.31
174	0.13	0.13	0	0	0.46	0.13	0.0047	0	0	0	0.0065	0.00027	0.15	0	0	4	0.51	0.39
175	0.3	0.3	0	0	0.064	0.3	0.0031	0	0	0	0.019	8.5e-05	0.0085	0	0	1	0.51	0.31
176	0.21	0.21	0.0042	0	0.053	0.21	7.7e-06	0	0.32	0	0.0039	0	5.3e-05	0	0	8	0	0.28
177	0.17	0.17	0	0	0.12	0.17	0.03	0	0	0	0.033	0.031	0.28	0.0063	0	12	0.62	0.35
178	0.1	0.1	0	0	0.56	0.1	0.0038	0	0	0	0.0096	0.0024	0.12	0	0	4	0.51	0.39
179	0.31	0.31	0	0	0.058	0.31	0.0017	0	0	0	0	0	0.0097	0	0	1	0.51	0.31
180	0	0	0.53	0	0	0	0	0	0	0	0.47	0	0	0	0	2	0.054	0.31
181	0.31	0.31	0	0	0.0068	0.31	0.018	0	0	0	0	1.3e-05	0.031	1e-05	0	1	0.51	0.31
182	0.33	0.33	0	0	0.0079	0.33	0.00077	0	0	0	0	0	0.003	0	0	1	0.51	0.31
183	0.3	0.3	0	0	0.1	0.3	0.00048	0	0	0	0	1.4e-06	0.0063	0	0	1	0.51	0.31
184	0.16	0.16	0	0	0.078	0.16	0.033	0	0	0	0.012	0.036	0.24	0.14	0	12	0.62	0.35
185	0.31	0.31	0	0	0.03	0.31	0.0059	0	0	0	0	2.3e-05	0.021	1.5e-06	0	1	0.51	0.31
186	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0.0011	9	0.51	0
187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	14	0.51	0.034
188	0.3	0.3	0	0	0.072	0.3	0.0033	0	0	0	0.014	5.5e-05	0.017	0	0	1	0.51	0.31
189	0.28	0.28	0	0	0.16	0.28	0.00075	0	0	0	0.0056	0	0.0076	0	0	1	0.51	0.31
190	0.083	0.083	0	0	0.057	0.083	0.022	0	0	0	0.032	0.058	0.19	0.39	0	13	0.95	0.31
191	0	0	0	0	0	0	0	0	0	0.89	0	0	0	0	0.11	9	0.51	0
192	0	0	0.066	5.6e-06	0	0	0.039	0	0	0	0.49	0.011	0.4	6.8e-05	0	10	0.56	0.61
193	0.33	0.33	0	0	0.001	0.33	5.9e-05	0	0	0	0	0	8.5e-05	0	0	1	0.51	0.31
194	0.32	0.32	0	2.1e-05	0.03	0.32	0.001	0	0	0	1.5e-05	3.8e-06	0.0047	0.011	0	1	0.51	0.31
195	0	0	0.022	0	0	0	0.22	0	0	0	0.11	1.3e-05	0.65	0	0	12	0.62	0.35
196	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3e-05	7	0.11	0.034
197	0.11	0.11	0	0	0.11	0.11	0.0029	0	0	0	0.51	0.01	0.036	0.00065	0	10	0.56	0.61
198	0.26	0.26	0	0	0.052	0.26	0.024	0	0	0	0.0017	0.004	0.1	0.03	0	1	0.51	0.31
199	0.045	0.045	0	0	0.013	0.045	0.028	0	0	0	0.00042	0.027	0.15	0.65	0	13	0.95	0.31
200	0.24	0.24	0	0	0.1	0.24	0.019	0	0	0	0.013	0.0071	0.12	0.0094	0	1	0.51	0.31
201	0.32	0.32	0	0	0.026	0.32	0.0019	0	0	0	0	0	0.0074	0	0	1	0.51	0.31
202	0.011	0.011	0	0	3.6e-06	0.011	0.0062	0	0	0	0	0	0.0013	0.96	0	13	0.95	0.31
203	0.11	0.11	0.016	0	0	0.11	0	1.1e-05	0.67	0	0	0	0	0	0.00049	8	0	0.28
204	0	0	0	0	0	0	0	0	0	0.94	0	0	0	0	0.057	9	0.51	0
205	0.28	0.28	0	0	0.073	0.28	0.0048	0	0	0	0.052	1.6e-05	0.03	0	0	1	0.51	0.31
206	0	0	0.24	0	0	0	0.1	0	0	0	0.5	0	0.16	0	0	10	0.56	0.61
207	0.057	0.057	0	0	0.016	0.057	0.024	0	0	0	0.00073	0.035	0.15	0.6	0	13	0.95	0.31
208	0.078	0.078	3.6e-06	0	5.8e-06	0.078	0	0	0.77	0	0	0	0	0	0	8	0	0.28
209	0	0	0.18	2.7e-06	0	0	0.09	0	0	0	0.29	0.004	0.43	6e-05	0	12	0.62	0.35
210	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	7	0.11	0.034
211	0.17	0.17	0.0006	0	0.46	0.17	1.4e-06	0	0.011	0	0.00042	0	6.1e-05	0	0	4	0.51	0.39
212	0.23	0.23	0.008	0	0.012	0.23	0.00022	0	0.3	0	0	0	0.00076	0	0	8	0	0.28
213	0	0	0.015	0	0	0	0.074	0	0	0	0.02	0.0085	0.88	0	0	12	0.62	0.35
214	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	10	0.56	0.61
215	0.33	0.33	0	0	0	0.33	0	0	0	0	0	0	0	0	0	1	0.51	0.31
216	0	0	0	0	0	0	0	1.2e-05	0	0.88	0	0	0	0	0.12	9	0.51	0
217	0.16	0.16	0	0	0.15	0.16	0.0076	0	0	0	0.26	0.016	0.081	0.0045	0	10	0.56	0.61
218	0.16	0.16	0	4.2e-06	0.18	0.16	0.013	0	0	0	2.9e-06	0.0022	0.33	0	0	12	0.62	0.35
219	0.32	0.32	0	0	0.021	0.32	0.004	0	0	0	0.00046	0.0024	0.012	2e-05	0	1	0.51	0.31
220	0.23	0.23	0	0	0.17	0.23	0.011	0	0	0	0.024	0.0059	0.1	0.0012	0	1	0.51	0.31
221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	14	0.51	0.034
222	0.24	0.24	0	0	0.09	0.24	0.023	0	0	0	0.0085	0.0085	0.14	0.012	0	1	0.51	0.31
223	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0.054	0.31
224	0.32	0.32	0	0	0.0047	0.32	0.014	0	0	0	0	0.0002	0.02	0.00033	0	1	0.51	0.31
225	0	0	0.0067	0	0	0	0	0	0.99	0	0	0	0	0	0	8	0	0.28
226	0.27	0.27	0	0	0.085	0.27	0.014	0	0	0	0.00072	0.0014	0.081	0.00024	0	1	0.51	0.31
227	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	7	0.11	0.034
228	0.04	0.04	0	0	0.037	0.04	0.034	0	0	0	6.8e-06	0.063	0.74	0.00034	0	12	0.62	0.35
229	0.09	0.09	0	0	0.52	0.09	0.0057	0	0	0	0.019	0.011	0.17	0	0	4	0.51	0.39
230	0.12	0.12	0	6.7e-05	0.0016	0.12	0.0031	0.00015	0	0	0	1.1e-05	0.0049	0.00028	0.62	14	0.51	0.034
231	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0.054	0.31
232	0.21	0.21	0	0	0.18	0.21	0.012	0	0	0	0.046	0.0067	0.1	0.039	0	1	0.51	0.31
233	0.048	0.048	0	0	0.0043	0.048	0.15	0	0	0	0.2	0.28	0.22	7.9e-05	0	11	0.73	0.44
234	0.23	0.23	0	0	0.21	0.23	0.0045	0	0	0	0.036	0.0016	0.046	0	0	1	0.51	0.31
235	0.19	0.19	0	4.8e-06	0.037	0.19	0.042	0	0	0	1.4e-05	0.012	0.34	0.0055	0	12	0.62	0.35
236	0.14	0.14	0	0	0.49	0.14	0.0033	0	0	0	0.0027	0.0011	0.081	0	0	4	0.51	0.39
237	0.19	0.19	0	0	0.02	0.19	0.00072	0	0	0	0.24	0.16	0.021	0.00059	0	10	0.56	0.61
238	0.23	0.23	0	0	0.26	0.23	0.002	0	0	0	0.0082	0.00015	0.024	0	0	4	0.51	0.39
239	0	0	0	0	0	0	0	0.0007	0	0.74	0	0	0	0	0.26	9	0.51	0
240	0.32	0.32	0	0	0.036	0.32	0.0027	0	0	0	0	2.7e-06	0.011	0	0	1	0.51	0.31
241	0	0	0.033	0	0	0	0	0	0.97	0	0	0	0	0	0	8	0	0.28
