SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster15	cluster16	cluster	dcf0	dcf1
36	0	0	0	0	0	0	0	0	0	0	0	0	0.48	0	1.4e-05	0	0.52	16	0.62	0.44
37	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	12	0.054	0.28
38	0.26	0	0.1	0.067	2.5e-05	0.26	0	0.26	0	0	0	0	0	0	0.036	0	0.016	0	0.51	0.31
39	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0.0025	12	0.054	0.28
40	0	0	0	0	0	0	0	0	0	0	0	0	0.031	0	0.51	0	0.46	14	0.56	0.61
41	0.29	0	0.0057	0.011	5.6e-06	0.29	0	0.29	0	0	0	0	0	0	0.12	0	0.0037	0	0.51	0.31
42	0	0	0	0	0	0	0	0	0	0	0	0	0.00079	0	0	0	1	16	0.62	0.44
43	0.23	0	0.017	0.0023	0	0.23	0	0.23	0	0	0	0	0	0	0.24	0	0.036	14	0.56	0.61
44	0	0.91	0	0	0	0	0	0	0	0	0	0	0	0.012	0	0.074	0	1	0.49	0
45	0	0	0.0025	0	0	0	0.83	0	0	0	0.16	0	0.00077	0	0.00033	0	0	6	0	0.24
46	0	0	2e-06	0	2.4e-06	0	0.38	0	0	0	0.62	0	0.0021	0	0.0016	0	0	10	0	0.31
47	0	0	0	0	2.6e-05	0	0.11	0	0	0	0.88	0	0.0047	0	0.0059	0	0	10	0	0.31
48	0.048	0	0.03	0.051	0	0.048	0	0.048	0	0	0	0	0	0	0	0	0.77	16	0.62	0.44
49	0	1	0	0	0	0	0	0	0	0	0	0	0	5.2e-05	0	0.00021	0	1	0.49	0
50	0.23	0	0.07	0.046	0	0.23	0	0.23	0	0	0	0	0	4.7e-05	0.0015	0	0.18	0	0.51	0.31
51	0.3	0	0.045	0.032	0	0.3	0	0.3	0	0	0	0	0	1.6e-06	0.00095	0	0.019	0	0.51	0.31
52	0	1	0	0	0	0	0	0	0	0	0	0	0	0.00046	0	0.0028	0	1	0.49	0
53	0.26	0	0.055	0.033	0	0.26	0	0.26	0	0	0	0	0	0.0048	0.0089	0	0.13	0	0.51	0.31
54	0	0	7.5e-06	0	4.4e-05	0	0.13	0	0	0	0.8	0	0.029	0	0.035	0	0	10	0	0.31
55	0.32	0	0.01	0.011	0	0.32	0	0.32	0	0	0	0	0	2.9e-05	0.00014	0	0.0072	0	0.51	0.31
56	0.27	0	0.075	0.038	1.1e-06	0.27	0	0.27	0	0	0	0	0	0.00028	0.025	0	0.056	0	0.51	0.31
57	0.32	0	0.016	0.016	0	0.32	0	0.32	0	0	0	0	0	0.00027	0.00025	0	0.022	0	0.51	0.31
58	0.31	0	0.0065	0.0099	0	0.31	0	0.31	0	0	0	0	0	0.038	5.6e-06	0	0.0072	0	0.51	0.31
59	0.32	0	0.0036	0.0075	0	0.32	0	0.32	0	0	0	0	0	0.033	0	0	0.0027	0	0.51	0.31
60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	15	0.51	0.034
61	0.13	0	0.2	0.07	2.3e-05	0.13	0	0.13	0	0	0	0	0	1.4e-05	0.13	0	0.21	16	0.62	0.44
62	0.13	0	0.12	0.039	7.7e-05	0.13	0	0.13	0	4e-06	0	0	0	0.0012	0.37	0	0.083	14	0.56	0.61
63	0	0	0	0	0	0	0	0	0	0	0	0	0	0.21	0	0.79	0	15	0.51	0.034
64	0	0	0.0023	1.9e-06	1.7e-06	0	0.61	0	0	0	0.36	0	0.016	0	0.01	0	3.6e-06	6	0	0.24
65	0.33	0	0.0011	0.004	0	0.33	0	0.33	0	0	0	0	0	0	0	0	0.0011	0	0.51	0.31
66	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	12	0.054	0.28
67	0.33	0	0	0	0	0.33	0	0.33	0	0	0	0	0	0	0	0	0	0	0.51	0.31
68	0.32	0	0.016	0.019	0	0.32	0	0.32	0	0	0	0	0	0	1.4e-05	0	0.0093	0	0.51	0.31
69	0.12	0	0.073	0.029	2.8e-06	0.12	0	0.12	0	0	0	0	0	0.11	0.12	0	0.32	16	0.62	0.44
70	0.19	0	0.14	0.072	0	0.19	0	0.19	0	0	0	0	0	1.3e-05	0.0047	0	0.21	16	0.62	0.44
71	0	0	0.001	2.8e-06	1.8e-05	0	0.33	0	0	0	0.63	0	0.021	0	0.018	0	3.2e-06	10	0	0.31
72	0	0	0	0	0	0	0	0	0	0	0	0.00087	0	0.77	0	0.23	0	13	0.95	0.35
73	0	0	0	0	0	0	0	0	0	0	0	0	0	0.63	0	0.37	0	13	0.95	0.35
74	0.28	0	0.086	0.059	0	0.28	0	0.28	0	0	0	0	0	0	0.00036	0	0.026	0	0.51	0.31
75	0.1	0	0.42	0.14	0	0.1	0	0.1	0	0	0	0	0	0	0.0075	0	0.12	2	0.51	0.44
76	0.32	0	0.0042	0.0086	0	0.32	0	0.32	0	0	0	0	0	1.4e-05	0	0	0.013	0	0.51	0.31
77	0	0.96	0	0	0	0	0	0	0	0	0	0	0	0.014	0	0.023	0	1	0.49	0
78	0.15	0	0.37	0.19	0	0.15	0	0.15	0	0	0	0	0	0	2.6e-05	0	0.0029	2	0.51	0.44
79	0.2	0	0.22	0.083	1.1e-06	0.2	0	0.2	0	0	0	0	0	0	0.036	0	0.052	2	0.51	0.44
80	0	0	0	0	0	0	0	0	1	0	0	0.00021	0	0	0	0	0	8	0.11	0
81	0.27	0	0.059	0.037	0	0.27	0	0.27	0	0	0	0	0	0.0011	0.0048	0	0.097	0	0.51	0.31
82	0.24	0	0.14	0.12	1.1e-05	0.24	0	0.24	0	0	0	0	0	0	0.003	0	0.02	0	0.51	0.31
83	0.22	0	0.078	0.032	1.3e-05	0.22	0	0.22	0	0.00045	0	0	0	0.021	0.14	0	0.079	0	0.51	0.31
84	0	0	6.9e-05	0	0.00011	0	0.11	0	0	0	0.8	0	0.042	0	0.055	0	2.2e-06	10	0	0.31
85	0	0	0.00019	0	0	0	0.76	0	0	0	0.24	0	0.00097	0	0.00047	0	0	6	0	0.24
86	0.3	0	0.047	0.041	0	0.3	0	0.3	0	0	0	0	0	0	5.8e-05	0	0.01	0	0.51	0.31
87	2.3e-06	0.73	0	0	0	2.3e-06	0	2.3e-06	0.0017	0	0	0.00079	0	0.12	0	0.15	2.2e-05	1	0.49	0
88	0.3	0	0.042	0.036	0	0.3	0	0.3	0	0	0	0	0	0	7.2e-05	0	0.0077	0	0.51	0.31
89	0.27	0	0.00064	0.0007	0	0.27	0	0.27	0	0	0	0	0	8e-05	0.18	0	0.012	0	0.51	0.31
90	0	0	0	0	0	0	0	0	0	0	0	0	0	0.24	0	0.76	0	15	0.51	0.034
91	0	0	0	0	0	0	0	0	0	0	0	0	0.69	0	0.31	0	1.5e-06	12	0.054	0.28
92	0.29	0	0.021	0.017	0	0.29	0	0.29	0	3.1e-05	0	0	0	0.0054	0.039	0	0.063	0	0.51	0.31
93	0.058	0	0	0	0	0.058	0	0.058	0	0.011	0	1e-05	0.21	5.3e-06	0.15	0	0.46	16	0.62	0.44
94	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1e-05	11	0.11	0.034
95	0	0	0	0	0	0	0	0	0	0	0	0.00093	0	2.9e-05	0	0	1	16	0.62	0.44
96	0.33	0	0	0	0	0.33	0	0.33	0	3.2e-06	0	0	0	0	0	0	0	0	0.51	0.31
97	0.32	0	0.02	0.025	0	0.32	0	0.32	0	0	0	0	0	0	4.5e-06	0	0.0093	0	0.51	0.31
98	0.33	0	0.0002	0.0025	0	0.33	0	0.33	0	0	0	0	0	0	0	0	4.1e-06	0	0.51	0.31
99	0.087	0	0.39	0.12	0	0.087	0	0.087	0	0	0	0	0	0	0.029	0	0.2	2	0.51	0.44
100	0.23	0	0.052	0.034	0	0.23	0	0.23	0	0	0	0	0	0.02	0.0036	0	0.21	0	0.51	0.31
101	0.33	0	0.005	0.0075	0	0.33	0	0.33	0	6e-06	0	0	0	0	2.3e-06	0	0.00029	0	0.51	0.31
102	0	0	0	0	0	0	0.25	0	0	0	0.75	0	0.0023	0	0	0	0	10	0	0.31
103	0.33	0	0.0034	0.0067	0	0.33	0	0.33	0	0.00043	0	0	0	9e-06	1.1e-06	0	0.003	0	0.51	0.31
104	0.29	0	0.039	0.027	0	0.29	0	0.29	0	0.0015	0	0	0	0.0058	0.0053	0	0.054	0	0.51	0.31
105	0.33	0	0.0029	0.0055	0	0.33	0	0.33	0	0	0	0	0	0.0037	0.00011	0	0.0014	0	0.51	0.31
106	0.27	0	0.056	0.028	9.6e-06	0.27	0	0.27	0	0	0	0	0	0.00058	0.067	0	0.037	0	0.51	0.31
107	0.29	0	0.041	0.058	2.4e-05	0.29	0	0.29	0	0	0	0	0	0	0.029	0	0.0072	0	0.51	0.31
108	0.32	0	0.0014	0.0025	1.5e-06	0.32	0	0.32	0	0	0	0	0	0	0.046	0	0.00018	0	0.51	0.31
109	0.3	0	0.038	0.051	2.2e-05	0.3	0	0.3	0	0	0	0	0	0	0.014	0	0.0016	0	0.51	0.31
110	0.00042	0	0.74	0.045	5.4e-06	0.00042	0	0.00042	0	0.0012	0	0	0	0	0.21	0	0.0088	2	0.51	0.44
111	0	0	0	0	0	0	0.93	0	0	0	0.068	0	0.0003	0	0	0	0	6	0	0.24
112	0.03	0	1.9e-05	8.2e-05	0	0.03	0	0.03	0	0	0	0	0	0.91	0	0	0.00024	13	0.95	0.35
113	0	0	0	0	0	0	0.0076	0	0	0	0.99	0	0.00042	0	0	0	0	10	0	0.31
114	4.4e-06	0	0	0	0	4.4e-06	0	4.4e-06	0	0	0	0	0	1	0	0	2.8e-06	13	0.95	0.35
115	0.31	0	0.0098	0.0083	0	0.31	0	0.31	0	0.00023	0	0	0	0.019	0.0009	4.9e-06	0.025	0	0.51	0.31
116	0	0	0	0	0	0	0.13	0	0	0	0.82	0	0.045	0	0	0	0	10	0	0.31
117	0.00033	0	0.0015	7.8e-05	0.00015	0.00033	0	0.00033	0	0	0	0	0	0	1	0	0.0021	14	0.56	0.61
118	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	12	0.054	0.28
119	0.33	0	0	0	0	0.33	0	0.33	0	0.001	0	0	0	0	0	0	0	0	0.51	0.31
120	0.33	0	0	0	0	0.33	0	0.33	0	0.0018	0	0	0	0	0	0	0	0	0.51	0.31
121	0.33	0	8.7e-06	0.00017	0	0.33	0	0.33	0	0	0	0	0	0	0	0	0	0	0.51	0.31
122	0	0	0	0	0	0	1	0	0	0	0.0014	0	0.00021	0	0	0	0	6	0	0.24
123	0.32	0	0.0099	0.012	0	0.32	0	0.32	0	0	0	0	0	1e-05	3e-05	0	0.0049	0	0.51	0.31
124	0.2	0	0.18	0.1	0	0.2	0	0.2	0	0	0	0	0	0	0.00069	0	0.12	0	0.51	0.31
125	0	0.99	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0052	0	1	0.49	0
126	0.33	0	0.0018	0.004	0	0.33	0	0.33	0	0	0	0	0	3.7e-06	0	0	0.0012	0	0.51	0.31
127	0.33	0	0	0	0	0.33	0	0.33	0	0.017	0	0	0	0	0	0	0	0	0.51	0.31
128	0.33	0	0.0051	0.0092	0	0.33	0	0.33	0	0	0	0	0	0	0	0	0.0014	0	0.51	0.31
129	0.088	0	0.14	0.051	0	0.088	0	0.088	0	0	0	0	0	0.016	0.061	0	0.47	16	0.62	0.44
130	0.17	0	0.0023	0.0038	0	0.17	0	0.17	0	0	0	0	0	0.47	7.5e-06	0	0.026	13	0.95	0.35
131	0.33	0	0.0042	0.009	0	0.33	0	0.33	0	0	0	0	0	0	0	0	0.0001	0	0.51	0.31
132	0.33	0	0.0036	0.0077	0	0.33	0	0.33	0	0	0	0	0	0	0	0	0.00078	0	0.51	0.31
133	0.33	0	0	0	0	0.33	0	0.33	0	0.0034	0	0	0	0	0	0	0	0	0.51	0.31
134	0.33	0	0.0016	0.0036	0	0.33	0	0.33	0	0	0	0	0	0.00038	0	0	0.0024	0	0.51	0.31
135	0.084	0	0.52	0.18	0	0.084	0	0.084	0	0	0	0	0	0	0.0019	0	0.047	2	0.51	0.44
136	0.33	0	0	0	0	0.33	0	0.33	0	0	0	0	0	0	0	0	0	0	0.51	0.31
137	0.21	0	0.081	0.044	0	0.21	0	0.21	0	0	0	0	0	0.085	0.0074	0	0.14	0	0.51	0.31
138	0.33	0	0.00065	0.0025	0	0.33	0	0.33	0	0	0	0	0	0	0	0	0.00056	0	0.51	0.31
139	0.18	0	0	0	0	0.18	0.13	0.18	0	0	0.34	0	0.00028	0	0	0	0	10	0	0.31
140	0.33	0	0.00018	0.0011	0	0.33	0	0.33	0	0	0	0	0	0	4.7e-06	0	0.0003	0	0.51	0.31
141	0.32	0	0.021	0.02	0	0.32	0	0.32	0	0	0	0	0	3.2e-05	0.00017	0	0.0092	0	0.51	0.31
142	0.28	0	0.079	0.047	0	0.28	0	0.28	0	0	0	0	0	3.8e-06	0.0023	0	0.023	0	0.51	0.31
143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	15	0.51	0.034
144	0.32	0	0.011	0.011	0	0.32	0	0.32	0	0	0	0	0	0.0053	0.00021	0	0.013	0	0.51	0.31
145	0.0018	0	0.00016	0	0.00022	0.0018	0	0.0018	0	0	0	0	0	0	0.99	0	0.00014	14	0.56	0.61
146	0.18	0	0	0	0	0.18	0.092	0.18	0	0	0.36	0	0.002	0	0	0	0	10	0	0.31
147	0.11	0	0.16	0.049	1.6e-05	0.11	0	0.11	0	0	0	0	0	0.087	0.24	0	0.14	14	0.56	0.61
148	0.26	0	0.0034	0.0064	0	0.26	0	0.26	0	0	0	0	0	0.21	0	0	0.0054	0	0.51	0.31
149	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	12	0.054	0.28
150	0.31	0	0.019	0.019	0	0.31	0	0.31	0	0	0	0	0	0.0014	0.00015	0	0.03	0	0.51	0.31
151	0.17	0	0	0	0	0.17	0.14	0.17	0	0	0.33	0	0.016	0	0	0	0	10	0	0.31
152	0.32	0	0.011	0.015	0	0.32	0	0.32	0	0	0	0	0	0	0	0	0.0021	0	0.51	0.31
153	0.11	0	0.015	0.00056	0.00026	0.11	0	0.11	0	0	0	0	0	0	0.66	0	0.0013	14	0.56	0.61
154	0.33	0	0.00065	0.0017	0	0.33	0	0.33	0	0	0	0	0	0.014	0	1.7e-05	0.0016	0	0.51	0.31
155	0.32	0	0.0049	0.0097	0	0.32	0	0.32	0	0	0	0	0	0.00034	0	0	0.017	0	0.51	0.31
156	0.18	0.47	0	0	0	0.18	0	0.18	0	0	0	0	0	0	0	0.00084	0	1	0.49	0
157	0.26	0	0.037	0.043	0	0.26	0	0.26	0	0	0	0	0	0.091	5.8e-06	0	0.041	0	0.51	0.31
158	0.3	0	0.041	0.033	0	0.3	0	0.3	0	0	0	0	0	0	0.00023	0	0.016	0	0.51	0.31
159	0.33	0	0.0025	0.0055	0	0.33	0	0.33	0	0	0	0	0	8.3e-05	1.1e-05	0	0.0032	0	0.51	0.31
160	0.31	0	0.014	0.017	0	0.31	0	0.31	0	0	0	0	0	0.002	3.6e-05	0	0.024	0	0.51	0.31
161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	15	0.51	0.034
162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	15	0.51	0.034
163	0.29	0	0.0082	0.019	0	0.29	0	0.29	0	0	0	0	0	0.095	0	0	0.005	0	0.51	0.31
164	0	0	0	0	0	0	0.098	0	0	0	0.9	0	0	0	0	0	0	10	0	0.31
165	0.12	0	0.29	0.11	0	0.12	0	0.12	0	0	0	0	0	0	0.0097	0	0.25	2	0.51	0.44
166	0.08	0	0.38	0.11	0	0.08	0	0.08	0	0	0	0	0	0	0.06	0	0.21	2	0.51	0.44
167	0	0	0	0	0	0	0	0	0	0	0	0	0.58	0	0.42	0	0	12	0.054	0.28
168	0.33	0	6.7e-05	0.001	0	0.33	0	0.33	0	0	0	0	0	0	0	0	7.7e-06	0	0.51	0.31
169	0.33	0	0	1.5e-05	0	0.33	0	0.33	0	0	0	0	0	0	0	0	0	0	0.51	0.31
170	0.32	0	0.02	0.02	0	0.32	0	0.32	0	0	0	0	0	0	2.9e-05	0	0.0034	0	0.51	0.31
171	0.33	0	0	0	0	0.33	0	0.33	0	0	0	0	0	0	0	0	0	0	0.51	0.31
172	0.33	0	0	0	0	0.33	0	0.33	0	5.6e-05	0	0	0	0	0	0	0	0	0.51	0.31
173	0.012	0	0.00097	0.00075	0	0.012	0	0.012	0	0	0	0	0	0.95	0.00022	0	0.013	13	0.95	0.35
174	0.18	0	0.17	0.15	0	0.18	0	0.18	0	0	0	0	0	0	0.0091	0	0.12	0	0.51	0.31
175	0.3	0	0.057	0.014	3.1e-06	0.3	0	0.3	0	0	0	0	0	0	0.018	0	0.011	0	0.51	0.31
176	0.19	0	0.0064	0.011	1.6e-05	0.19	0.028	0.19	0	0	0.37	0	0.0013	0	0.0035	0	4.5e-06	10	0	0.31
177	0.21	0	0.062	0.036	0	0.21	0	0.21	0	0	0	0	0	0.013	0.041	0	0.21	0	0.51	0.31
178	0.1	0	0.33	0.12	0	0.1	0	0.1	0	0	0	0	0	0	0.0092	0	0.23	2	0.51	0.44
179	0.33	0	0.0072	0.014	0	0.33	0	0.33	0	0	0	0	0	0	0	0	0.00075	0	0.51	0.31
180	0	0	0	0	0	0	0	0	0	0	0	0	0.53	0	0.47	0	0	12	0.054	0.28
181	0.33	0	0.00037	0.0016	0	0.33	0	0.33	0	0	0	0	0	3.2e-06	0	0	0.0004	0	0.51	0.31
182	0.33	0	0.00021	0.0018	0	0.33	0	0.33	0	0	0	0	0	0	0	0	1.8e-05	0	0.51	0.31
183	0.32	0	0.016	0.025	0	0.32	0	0.32	0	0	0	0	0	0	0	0	0.00096	0	0.51	0.31
184	0.19	0	0.036	0.021	0	0.19	0	0.19	0	0	0	0	0	0.21	0.015	0	0.14	13	0.95	0.35
185	0.33	0	0.0037	0.007	0	0.33	0	0.33	0	0	0	0	0	0	0	0	0.0013	0	0.51	0.31
186	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00034	0	1	0.49	0
187	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14	0	0.86	0	15	0.51	0.034
188	0.31	0	0.022	0.017	0	0.31	0	0.31	0	0	0	0	0	0	0.015	0	0.0046	0	0.51	0.31
189	0.31	0	0.031	0.039	0	0.31	0	0.31	0	0	0	0	0	0	0.006	0	0.0016	0	0.51	0.31
190	0.081	0	0.024	0.012	0	0.081	0	0.081	0	0	0	0	0	0.57	0.03	0	0.12	13	0.95	0.35
191	0	0.96	0	0	0	0	0	0	0	0	0	0	0	0	0	0.036	0	1	0.49	0
192	0	0	0	0	0	0	0	0	0	1.2e-05	0	0	0	0.00014	0.55	0	0.45	14	0.56	0.61
193	0.33	0	4e-06	0.00023	0	0.33	0	0.33	0	0	0	0	0	0	0	0	0	0	0.51	0.31
194	0.33	0	0.006	0.007	0	0.33	0	0.33	0	3.9e-05	0	0	0	0.0087	1.5e-05	0	0.00068	0	0.51	0.31
195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.89	0	0.11	14	0.56	0.61
196	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3.3e-05	0	11	0.11	0.034
197	0.11	0	0.076	0.024	7.4e-05	0.11	0	0.11	0	0	0	0	0	0.0021	0.49	0	0.084	14	0.56	0.61
198	0.3	0	0.016	0.014	0	0.3	0	0.3	0	0	0	0	0	0.027	0.0019	0	0.028	0	0.51	0.31
199	0.055	0	0.0042	0.0035	0	0.055	0	0.055	0	0	0	0	0	0.78	0.0005	0	0.048	13	0.95	0.35
200	0.28	0	0.043	0.026	0	0.28	0	0.28	0	0	0	0	0	0.012	0.014	0	0.061	0	0.51	0.31
201	0.33	0	0.0017	0.006	0	0.33	0	0.33	0	0	0	0	0	0	0	0	0.00019	0	0.51	0.31
202	0.0039	0	0	0	0	0.0039	0	0.0039	0	0	0	0	0	0.99	0	0	0	13	0.95	0.35
203	0.11	0	0	0	0	0.11	0.45	0.11	0	0	0.21	8.7e-06	0.021	0	0	0.00042	0	6	0	0.24
204	0	0.97	0	0	0	0	0	0	0	0	0	0	0	0	0	0.031	0	1	0.49	0
205	0.3	0	0.012	0.018	8.1e-06	0.3	0	0.3	0	0	0	0	0	0	0.055	0	0.0038	0	0.51	0.31
206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.99	0	0.0075	14	0.56	0.61
207	0.061	0	0.005	0.0038	0	0.061	0	0.061	0	0	0	0	0	0.75	0.00076	0	0.055	13	0.95	0.35
208	0.05	0	0	0	0	0.05	0.82	0.05	0	0	0.028	0	1.9e-05	0	0	0	0	6	0	0.24
209	0	0	0	0	0	0	0	0	0	1.3e-05	0	0	0.0025	0.00011	0.6	0	0.4	14	0.56	0.61
210	0	0	0	0	0	0	0	0	1	0	0	0.0012	0	0	0	0	0	8	0.11	0
211	0.17	0	0.31	0.1	0	0.17	0.00019	0.17	0	0	0.066	0	3.9e-05	0	0.0004	0	0.00016	2	0.51	0.44
212	0.24	0	0.0019	0.0029	0	0.24	0.12	0.24	0	0	0.14	0	0.0095	0	0	0	6.7e-05	0	0.51	0.31
213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.027	0	0.97	16	0.62	0.44
214	0	0	4.4e-05	0	0.0001	0	0	0	0	0	0	0	0	0	1	0	1.1e-05	14	0.56	0.61
215	0.33	0	0	0	0	0.33	0	0.33	0	0	0	0	0	0	0	0	0	0	0.51	0.31
216	0	0.94	0	0	0	0	0	0	4e-05	0	0	5.6e-06	0	0	0	0.062	0	1	0.49	0
217	0.16	0	0.091	0.033	2.6e-05	0.16	0	0.16	0	0	0	0	0	0.01	0.25	0	0.12	14	0.56	0.61
218	0.24	0	0.056	0.061	0	0.24	0	0.24	0	1.1e-05	0	0	0	0	4.2e-06	0	0.16	0	0.51	0.31
219	0.33	0	0.0022	0.0048	0	0.33	0	0.33	0	0	0	0	0	0.00074	0.00046	0	0.0013	0	0.51	0.31
220	0.26	0	0.085	0.043	0	0.26	0	0.26	0	0	0	0	0	0.0022	0.026	0	0.078	0	0.51	0.31
221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	15	0.51	0.034
222	0.28	0	0.037	0.024	0	0.28	0	0.28	0	0	0	0	0	0.018	0.0097	0	0.066	0	0.51	0.31
223	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	12	0.054	0.28
224	0.33	0	0.00022	0.0011	0	0.33	0	0.33	0	0	0	0	0	0.0085	0	0	0.00018	0	0.51	0.31
225	0	0	0	0	0	0	0.31	0	0	0	0.69	0	0.0077	0	0	0	0	10	0	0.31
226	0.31	0	0.026	0.022	0	0.31	0	0.31	0	0	0	0	0	0.0005	0.00079	0	0.025	0	0.51	0.31
227	0	0	0	0	0	0	0	0	0.98	0	0	0.023	0	0	0	0	0	8	0.11	0
228	0.1	0	0.021	0.021	0	0.1	0	0.1	0	0	0	0	0	0.0032	1.6e-05	0	0.66	16	0.62	0.44
