SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster	dcf0	dcf1	dcf2
30	0.032	0.038	0.002	0.0012	0	0.6	0.32	0	0.0046	0	0	0	5	0.14	0.24	0.11
31	0.0015	0.0008	0.043	0.036	0	0.92	4.6e-05	0	1.9e-05	0	0	0	5	0.14	0.24	0.11
32	0.25	0.0065	0.013	0.16	0	0.15	0.31	0	0.11	0	0	0	6	0.38	0.7	0.28
33	0.011	0.018	0.0045	3.7e-05	0	0.9	0.065	0	0.00019	0	0	0	5	0.14	0.24	0.11
34	0.12	0.013	0	0.0064	0	0.86	1.1e-05	0	0.0099	0	0	0	5	0.14	0.24	0.11
35	0.003	1.2e-05	0	0.98	0	0.021	0	0	0	0	0	0	3	0.38	0.41	0.2
36	0.0013	6.6e-06	0	0.98	0	0.016	0	0	0	0	0	0	3	0.38	0.41	0.2
37	2.8e-05	0.0039	1.5e-05	0	0	0.63	0.36	0	2.9e-05	0	0	0	5	0.14	0.24	0.11
38	0	0	0	0	0	0.91	0	0.086	0	0	0	0	5	0.14	0.24	0.11
39	0.00066	0.017	0.047	0.0055	0	0.92	0.0055	0	0.00066	0	0	0	5	0.14	0.24	0.11
40	0.012	0.009	0.0014	0.00057	0	0.44	0.51	0	0.034	0	0	0	6	0.38	0.7	0.28
41	0	0	0	0	0	0	0	0	0	0	1	0	10	0	0.19	0
42	0.007	0.00051	0	0	0	0.038	0.26	0	0.69	0	0	0	8	0.3	0.59	0.28
43	0	0	0	0	0	0	0	0	0	1	0	0	9	0	0.027	0.086
44	0	0	0	0	0	0	0	0	0	1	0	0	9	0	0.027	0.086
45	0.18	0.015	0.00022	0.015	0	0.57	0.1	0	0.12	0	0	0	5	0.14	0.24	0.11
46	0.031	0.0063	0.00062	0.17	0	0.79	0	0	4.7e-06	0	0	0	5	0.14	0.24	0.11
47	0.0015	7.5e-05	0	0.44	0	0.56	0	0	0	0	0	0	5	0.14	0.24	0.11
48	0	0	0	0	0	0	0	0	0	0.69	0	0.31	9	0	0.027	0.086
49	0.001	0.022	0.00019	0	0	0.68	0.3	0	0.00017	0	0	0	5	0.14	0.24	0.11
50	0	0.005	0.00093	0	0	0.99	0	0	0	0	0	0	5	0.14	0.24	0.11
51	0.29	0.014	0.00018	0.05	0	0.64	0.0015	0	0.004	0	0	0	5	0.14	0.24	0.11
52	0.48	0.012	0.018	0.0011	0	0.25	0.24	0	0.0001	0	0	0	0	0.3	0.53	0.2
53	0.38	0.0042	0.13	0.14	0	0.18	0.13	0	0.043	0	0	0	0	0.3	0.53	0.2
54	0.089	0.0084	0.017	0.089	0	0.8	0.00029	0	0.0009	0	0	0	5	0.14	0.24	0.11
55	0.098	0.0017	2.2e-05	0.37	0	0.53	0	0	1.7e-05	0	0	0	5	0.14	0.24	0.11
56	0.0007	0	0	0	0	1.5e-05	0.99	0	0.0089	0	0	0	6	0.38	0.7	0.28
57	0.015	0.025	0.0044	0.0011	0	0.71	0.24	0	0.0017	0	0	0	5	0.14	0.24	0.11
58	0.77	8.6e-05	0.0001	0.013	0	0.0023	0.12	0	0.097	0	0	0	0	0.3	0.53	0.2
59	0	0	0	0	0	0	0	0	0	0.72	0	0.28	9	0	0.027	0.086
60	0.47	0.0051	0.0062	0.073	0	0.093	0.31	0	0.046	0	0	0	0	0.3	0.53	0.2
61	0.00025	0.00073	0.18	0.017	0	0.8	0	0	0	0	0	0	5	0.14	0.24	0.11
62	0.0077	0.0027	0.0001	0.00015	0	0.1	0.87	0	0.013	0	0	0	6	0.38	0.7	0.28
63	0	0	0	0	0	0	0	0	0	0.73	0	0.27	9	0	0.027	0.086
64	0	0	0	0	0	0.95	0	0	0	0	0	0.052	5	0.14	0.24	0.11
65	0.02	0.014	0.00038	1.9e-05	0	0.81	0.15	0	0.0055	0	0	0	5	0.14	0.24	0.11
66	0.2	0.023	0.0026	0.0076	0	0.75	0.0081	0	0.0084	0	0	0	5	0.14	0.24	0.11
67	0	0	0	0	0	0.94	0	0	0	0	0	0.057	5	0.14	0.24	0.11
68	0.0012	0.0079	0.00037	8.7e-06	0	0.49	0.5	0	0.0027	0	0	0	6	0.38	0.7	0.28
69	0	0.0029	0	0	0	1	0	0	0	0	0	0	5	0.14	0.24	0.11
70	0	0.0017	0	0	0	1	0	0	0	0	0	0	5	0.14	0.24	0.11
71	0.00045	0.0022	1.2e-05	0.0004	0	0.021	0.89	0	0.085	0	0	0	6	0.38	0.7	0.28
72	0.12	0.011	0.037	0.082	0	0.51	0.22	0	0.023	0	0	0	5	0.14	0.24	0.11
73	0.35	0.0043	0.13	0.18	0	0.27	0.06	0	0.0024	0	0	0	0	0.3	0.53	0.2
74	0	0.0004	0.0032	0	0	1	0	0	0	0	0	0	5	0.14	0.24	0.11
75	0.00012	0.00059	0.00048	0.35	0	0.64	0	0	0	0	0	0	5	0.14	0.24	0.11
76	0	0	0	0	0	0	0	0	0	1	0	0	9	0	0.027	0.086
77	0	0	0	0	0	0	0	0	0	1	0	0	9	0	0.027	0.086
78	0.98	0	0	0.0036	0	3e-05	0.0023	0	0.0097	0	0	0	0	0.3	0.53	0.2
79	0.99	0	0	0	0	0	0.0075	0	0.0058	0	0	0	0	0.3	0.53	0.2
80	0.4	0.052	0.0068	0.03	0	0.49	0.021	0	0.0031	0	0	0	5	0.14	0.24	0.11
81	0.62	0.023	0.0046	0.14	0	0.21	0.00065	0	0.0097	0	0	0	0	0.3	0.53	0.2
82	0	0	0	0	0	1.5e-05	0	0	0	0	0	1	11	0.14	0	0.11
83	0	0	0	0	0	0	0	0	0	1	0	0	9	0	0.027	0.086
84	0.98	0	0	1.7e-05	0	2.8e-05	0.014	0	0.0018	0	0	0	0	0.3	0.53	0.2
85	0.29	0.0041	0.0025	0.038	0	0.29	0.32	0	0.056	0	0	0	6	0.38	0.7	0.28
86	0	0	0	0	0	0	0	0	0	0	1	0	10	0	0.19	0
87	1	0	0	0.00024	0	0	0.00024	0	0.00035	0	0	0	0	0.3	0.53	0.2
88	0.82	0.0012	0.00018	0.096	0	0.0077	0.0013	0	0.073	0	0	0	0	0.3	0.53	0.2
89	0.0051	0	0	0	0	0.00077	0.99	0	0.0042	0	0	0	6	0.38	0.7	0.28
90	0.14	5.7e-06	0.00025	0.84	0	9e-05	9.3e-05	0	0.021	0	0	0	3	0.38	0.41	0.2
91	0	0	0	0	0	0	0	0	0	0	0	1	11	0.14	0	0.11
92	0.96	0	0	0.039	0	0	0	0	1.8e-06	0	0	0	0	0.3	0.53	0.2
93	0	0	0	0	0	0	0	0	0	1	0	0	9	0	0.027	0.086
94	0	0.01	0.0015	0	0	0.99	0.00036	0	0	0	0	0	5	0.14	0.24	0.11
95	0.79	0	0	0	0	3.9e-05	0.21	0	0.0048	0	0	0	0	0.3	0.53	0.2
96	0.48	4.3e-06	0	2.8e-05	0	0.0018	0.52	0	0.0049	0	0	0	6	0.38	0.7	0.28
97	1	0	0	8.3e-05	0	0	0	0	0	0	0	0	0	0.3	0.53	0.2
98	0.055	0.066	0.0008	0.0021	0	0.84	0.031	0	0.0016	0	0	0	5	0.14	0.24	0.11
99	0.053	3.6e-06	0	4.8e-06	0	0.0036	0.94	0	0.00058	0	0	0	6	0.38	0.7	0.28
100	0.63	0.00011	0.00077	0.31	0	0.00093	0.014	0	0.044	0	0	0	0	0.3	0.53	0.2
101	0.063	0.0043	0.004	0.0022	0	0.24	0.69	0	0.0039	0	0	0	6	0.38	0.7	0.28
102	0.92	0	0	0.083	0	0	4.6e-05	0	0.00012	0	0	0	0	0.3	0.53	0.2
103	0.078	7.2e-06	0.00086	0.9	0	0.0042	0.017	0	0.00066	0	0	0	3	0.38	0.41	0.2
104	0	0	0	0	0	0	0	0	0	1	0	0	9	0	0.027	0.086
105	0.35	0.0094	0.082	0.54	0	0.016	0	0	0	0	0	0	3	0.38	0.41	0.2
106	0.00028	0.011	0.0042	0.0016	0	0.98	0.002	0	1.6e-05	0	0	0	5	0.14	0.24	0.11
107	0	0.014	0.058	8.5e-06	0	0.93	0.0028	0	0	0	0	0	5	0.14	0.24	0.11
108	0.0012	0.012	0.012	0.00042	0	0.73	0.23	0	0.0077	0	0	0	5	0.14	0.24	0.11
109	0.0076	0.03	0.034	0.0088	0	0.84	0.079	0	7.5e-05	0	0	0	5	0.14	0.24	0.11
110	0.9	6.2e-06	0	0.0001	0	0.00059	0.097	0	0.0015	0	0	0	0	0.3	0.53	0.2
111	0.77	0.0019	0.00016	0.23	0	0.0026	0	0	0.00037	0	0	0	0	0.3	0.53	0.2
112	0.036	0.016	0.059	0.02	0	0.63	0.23	0	0.0029	0	0	0	5	0.14	0.24	0.11
113	0.00098	0.0088	0.0016	1.3e-05	0	0.66	0.32	0	0.018	0	0	0	5	0.14	0.24	0.11
114	0.22	0.016	0.02	0.094	0	0.54	0.082	0	0.036	0	0	0	5	0.14	0.24	0.11
115	0.093	7.5e-06	0	3.4e-05	0	0.0096	0.83	0	0.07	0	0	0	6	0.38	0.7	0.28
116	0	3.6e-06	0	0	0	1	0	0	0	0	0	0	5	0.14	0.24	0.11
117	0.026	3.4e-06	9.7e-05	0.97	0	9.9e-05	0	0	0.0052	0	0	0	3	0.38	0.41	0.2
118	0	0.00011	1.2e-06	0	0	1	0	0	0	0	0	0	5	0.14	0.24	0.11
119	0.083	0.0072	0.034	0.69	0	0.19	3.2e-05	0	0.00069	0	0	0	3	0.38	0.41	0.2
120	0	0.00013	0	0	0	1	0	0	0	0	0	0	5	0.14	0.24	0.11
121	0	0	0	0	0	0	0	0	0	1	0	0	9	0	0.027	0.086
122	6.2e-06	0.014	0.014	9.7e-06	0	0.71	0.26	0	0.00018	0	0	0	5	0.14	0.24	0.11
123	0	0.0045	2.1e-05	0	0	0.52	0.48	0	3.8e-06	0	0	0	5	0.14	0.24	0.11
124	0	0.0074	0.00055	0	0	0.91	0.085	0	1.4e-06	0	0	0	5	0.14	0.24	0.11
125	0.012	0.0027	0.00047	5.3e-05	0	0.33	0.6	0	0.058	0	0	0	6	0.38	0.7	0.28
126	0.23	0.07	0.0055	0.017	0	0.65	0.026	0	0.0015	0	0	0	5	0.14	0.24	0.11
127	2.2e-06	0.0069	0.01	0	0	0.73	0.25	0	0.00018	0	0	0	5	0.14	0.24	0.11
128	0	1.7e-06	0	0	0	0.017	0.98	0	0.00045	0	0	0	6	0.38	0.7	0.28
129	0	0.034	0	0	0	0	0	0	0	0	0.97	0	10	0	0.19	0
130	0.052	0.0033	2.7e-05	2.2e-05	0	0.15	0.73	0	0.058	0	0	0	6	0.38	0.7	0.28
131	3.8e-06	0.0055	0.00026	0	0	0.22	0.78	0	5.1e-05	0	0	0	6	0.38	0.7	0.28
132	0.12	6.6e-05	0	3.8e-05	0	0.025	0.36	0	0.5	0	0	0	8	0.3	0.59	0.28
133	0	0.01	0.0097	0	0	0.97	0.0054	0	0	0	0	0	5	0.14	0.24	0.11
134	0.017	0.00014	0.014	0.59	0	0.012	0.24	0	0.12	0	0	0	3	0.38	0.41	0.2
135	2.6e-05	0.0076	0.00084	0	0	0.59	0.4	0	0.0021	0	0	0	5	0.14	0.24	0.11
136	0	0.015	8.4e-06	0	0	0.62	0.37	0	0	0	0	0	5	0.14	0.24	0.11
137	8.8e-05	0.0084	0.31	0.0011	0	0.56	0.12	0	4.1e-05	0	0	0	5	0.14	0.24	0.11
138	0	0.0056	0.001	0	0	0.7	0.29	0	0.00017	0	0	0	5	0.14	0.24	0.11
139	0	0	1	0	0	0	0	0	0	0	0	4.9e-06	2	0.3	0.24	0.11
140	0.048	0.00025	4.3e-06	1.1e-05	0	0.063	0.78	0	0.11	0	0	0	6	0.38	0.7	0.28
141	0.42	0	0	0.084	0	0.00012	0.49	0	0.0011	0	0	0	6	0.38	0.7	0.28
142	0.22	0.0077	0.0014	0.03	0	0.54	0.19	0	0.0075	0	0	0	5	0.14	0.24	0.11
143	9.2e-05	0.023	9.5e-06	0	0	0.98	0	0	0	0	0	0	5	0.14	0.24	0.11
144	0.52	0.0077	1.9e-05	0.0035	0	0.45	0.021	0	0.00024	0	0	0	0	0.3	0.53	0.2
145	0	0	0.5	0	0	0	0	0	0	0	0	0.5	2	0.3	0.24	0.11
146	0.0055	0.024	0	0	0	0.97	0	0	0	0	0	0	5	0.14	0.24	0.11
147	0	5.3e-05	0	0	0	0.98	0	0	0	0.022	0	0	5	0.14	0.24	0.11
148	0	0	0	0	0	0	0	0	0	0	1	0	10	0	0.19	0
149	0.45	0	0	0.0013	0	6.7e-06	0.55	0	0.00012	0	0	0	6	0.38	0.7	0.28
150	0.056	0	0	0.0002	0	0	0.93	0	0.01	0	0	0	6	0.38	0.7	0.28
151	0.45	0.0072	3.1e-05	0.0051	0	0.54	0.0037	0	4.1e-05	0	0	0	5	0.14	0.24	0.11
152	0.013	0.0085	0.014	0.0043	0	0.96	0	0	0	0	0	0	5	0.14	0.24	0.11
153	0	2e-05	0	0	0	0	0	0	0	1	0	0	9	0	0.027	0.086
154	0.037	0.0008	4.7e-06	3.8e-05	0	0.13	0.31	0	0.52	0	0	0	8	0.3	0.59	0.28
155	9.4e-05	0.0056	0.0032	4.7e-06	0	0.81	0.17	0	0.011	0	0	0	5	0.14	0.24	0.11
156	0.00012	0.0048	0.0072	0	0	0.47	0.52	0	0.00052	0	0	0	6	0.38	0.7	0.28
157	0	0.0016	0	0	0	0.084	0.91	0	1.3e-06	0	0	0	6	0.38	0.7	0.28
158	6.8e-05	3.4e-05	0	0	0	0.05	0.61	0	0.34	0	0	0	6	0.38	0.7	0.28
159	0.3	0.0013	0.003	0.23	0	0.13	0.32	0	0.023	0	0	0	6	0.38	0.7	0.28
160	0	0.0072	0.015	0	0	0.76	0.22	0	1.4e-06	0	0	0	5	0.14	0.24	0.11
161	0	7.8e-06	0	0	0	0.095	0.9	0	0.006	0	0	0	6	0.38	0.7	0.28
162	0	0.00049	0	0	0	0.027	0.97	0	1.7e-05	0	0	0	6	0.38	0.7	0.28
163	0.16	0	0	0.0022	0	0	0.84	0	0.00018	0	0	0	6	0.38	0.7	0.28
164	0.081	0	0	0.013	0	0	0.9	0	0.0043	0	0	0	6	0.38	0.7	0.28
165	0.0054	0	0	0	0	0.00084	0.6	0	0.4	0	0	0	6	0.38	0.7	0.28
166	0	0.0019	1.2e-05	0	0	0.59	0.4	0	0.0056	0	0	0	5	0.14	0.24	0.11
167	4.1e-06	0.0054	0.03	5e-06	0	0.84	0.13	0	0.00066	0	0	0	5	0.14	0.24	0.11
168	0.014	0.0023	7.3e-05	9e-06	0	0.15	0.81	0	0.018	0	0	0	6	0.38	0.7	0.28
169	0.083	0.0023	0.0043	0.0099	0	0.34	0.53	0	0.031	0	0	0	6	0.38	0.7	0.28
170	0	0.00063	0.00041	0	0	0.54	0.46	0	0.0012	0	0	0	5	0.14	0.24	0.11
171	9.9e-06	0.0021	6.4e-06	0	0	0.14	0.85	0	0.0006	0	0	0	6	0.38	0.7	0.28
172	2.9e-05	0.0083	0.093	0.00029	0	0.78	0.12	0	0.00026	0	0	0	5	0.14	0.24	0.11
173	0	0.00024	0	0	0	0.023	0.98	0	0	0	0	0	6	0.38	0.7	0.28
174	0.023	0.022	0.052	0.036	0	0.83	0.036	0	0.00034	0	0	0	5	0.14	0.24	0.11
175	0.7	0.0079	0	0	0	0.3	0	0	0	0	0	0	0	0.3	0.53	0.2
176	0	0	0	0	0	0	0	0	0	1	0	0.00029	9	0	0.027	0.086
177	1.4e-05	0.0058	0.0017	0	0	0.67	0.32	0	0.0019	0	0	0	5	0.14	0.24	0.11
178	1.4e-05	0.0013	0.00029	0	0	0.37	0.62	0	0.001	0	0	0	6	0.38	0.7	0.28
179	0	0	0	0	0	0	0	0	0	0	1	0	10	0	0.19	0
180	0	0.0088	0.0012	0	0	0.73	0.26	0	0.00016	0	0	0	5	0.14	0.24	0.11
181	3.3e-06	0.015	8e-05	0	0	0.76	0.21	0	0.0072	0	0	0	5	0.14	0.24	0.11
182	0	0.012	0	0	0	0.9	0.09	0	0	0	0	0	5	0.14	0.24	0.11
183	2.3e-06	0.013	0.013	5.6e-05	0	0.94	0.037	0	4.9e-05	0	0	0	5	0.14	0.24	0.11
184	0	0.0035	0	0	0	0.12	0.88	0	0	0	0	0	6	0.38	0.7	0.28
185	0.0029	0.00064	0	1.4e-05	0	0.084	0	0.91	1.9e-05	0	0	0	7	0	0.24	0.11
186	2.5e-06	0.03	0.0045	2.2e-06	0	0.7	0.26	0	1.8e-05	0	0	0	5	0.14	0.24	0.11
187	0	0	1	0	0	0	0	0	0	0	0	0	2	0.3	0.24	0.11
188	0.061	0.013	1.7e-06	6.4e-05	0	0.8	0.12	0	0.00018	0	0	0	5	0.14	0.24	0.11
189	0.084	0.013	0.0026	0.0093	0	0.88	0.00059	0	0.0064	0	0	0	5	0.14	0.24	0.11
190	0	0.0007	3e-05	0	0	1	0	0	0	0	0	0	5	0.14	0.24	0.11
191	0.058	0.0066	0.00049	0.0078	0	0.63	0.29	0	0.0045	0	0	0	5	0.14	0.24	0.11
192	0.021	0.0065	0.00036	0.0011	0	0.14	0.68	0	0.15	0	0	0	6	0.38	0.7	0.28
193	0	0	0	0	0	0	0	0	0	1	0	0	9	0	0.027	0.086
194	0	0	0	0	0	0	0	0	0	0	0	1	11	0.14	0	0.11
195	0.1	0.012	0.035	0.058	0	0.61	0.16	0	0.026	0	0	0	5	0.14	0.24	0.11
196	0.1	0.0075	0.00052	0.014	0	0.88	2.2e-06	0	0.00022	0	0	0	5	0.14	0.24	0.11
197	0	0.0093	0.00014	0	0	0.99	0	0	0	0	0	0	5	0.14	0.24	0.11
198	0.017	0.0057	0	1.5e-05	0	0.98	0	0	9.6e-06	0	0	0	5	0.14	0.24	0.11
199	0	0	0	0	0	0	0	0	0	0	0	1	11	0.14	0	0.11
200	0.045	0.0093	1.2e-05	0.00027	0	0.43	0.49	0	0.025	0	0	0	6	0.38	0.7	0.28
201	0.057	0.0017	3.1e-06	0.0011	0	0.27	0.67	0	2.2e-05	0	0	0	6	0.38	0.7	0.28
202	0.011	0.0013	9.1e-05	0.013	0	0.95	0.026	0	1.1e-05	0	0	0	5	0.14	0.24	0.11
203	0.36	0.02	0.012	0.024	0	0.57	0.012	0	0.0046	0	0	0	5	0.14	0.24	0.11
204	0.013	0.005	0	1.7e-06	0	0.98	0	0	1.4e-06	0	0	0	5	0.14	0.24	0.11
205	0.0075	0.00081	1.4e-05	0.01	0	0.98	0	0	1.3e-06	0	0	0	5	0.14	0.24	0.11
206	0.024	0.00098	3.1e-06	0.0083	0	0.97	0	0	0	0	0	0	5	0.14	0.24	0.11
207	0.31	0.018	0.0022	0.012	0	0.65	0.00043	0	0.0011	0	0	0	5	0.14	0.24	0.11
208	0.07	0.0049	2.7e-05	0.001	0	0.31	0.62	0	0.0018	0	0	0	6	0.38	0.7	0.28
209	0.079	0.014	0.015	0.022	0	0.85	0.0059	0	0.015	0	0	0	5	0.14	0.24	0.11
210	0	0.012	0.0002	0	0	0.99	0	0	0	0	0	0	5	0.14	0.24	0.11
211	0.035	0.0019	0.0075	0.12	0	0.54	0.28	0	0.0074	0	0	0	5	0.14	0.24	0.11
212	0.069	0.0072	1.1e-06	6.7e-05	0	0.44	0.49	0	5.3e-05	0	0	0	6	0.38	0.7	0.28
213	0.13	0.011	0.016	0.064	0	0.77	0.0026	0	0.0045	0	0	0	5	0.14	0.24	0.11
214	0.015	0.0019	0	1.7e-05	0	0.98	0	0	0	0	0	0	5	0.14	0.24	0.11
215	0.024	0.0096	0.0033	0.008	0	0.86	0.031	0	0.068	0	0	0	5	0.14	0.24	0.11
216	0.37	0.0099	0.011	0.078	0	0.53	9.6e-05	0	0.00023	0	0	0	5	0.14	0.24	0.11
217	0.36	0.03	0.0023	0.0037	0	0.59	0.0069	0	0.0067	0	0	0	5	0.14	0.24	0.11
218	0.067	0.0061	0.0002	0.0067	0	0.92	0	0	7.4e-05	0	0	0	5	0.14	0.24	0.11
219	0.18	0.041	0.0018	0.00076	0	0.71	0.013	0	0.05	0	0	0	5	0.14	0.24	0.11
220	0.067	0.0081	0.063	0.11	0	0.62	0.11	0	0.025	0	0	0	5	0.14	0.24	0.11
221	0.18	0.0076	3e-05	0.0014	0	0.45	0.36	0	2.4e-05	0	0	0	5	0.14	0.24	0.11
222	0.088	0.0085	0.0098	0.041	0	0.6	0.24	0	0.012	0	0	0	5	0.14	0.24	0.11
223	0.0019	0.001	0.73	0.043	0	0.22	0	0	0	0	0	0	2	0.3	0.24	0.11
224	0	0.0013	0	0	0	1	0	0	0	0	0	0	5	0.14	0.24	0.11
225	0.091	0.011	0.033	0.074	0	0.75	0.023	0	0.014	0	0	0	5	0.14	0.24	0.11
226	0.14	0.01	0.14	0.13	0	0.47	0.1	0	0.016	0	0	0	5	0.14	0.24	0.11
227	0	0	0	0	0	0	0	0	0	0	1	0	10	0	0.19	0
228	0.025	0.002	5.4e-05	0.002	0	0.24	0.71	0	0.019	0	0	0	6	0.38	0.7	0.28
229	0.067	0.0092	0.025	0.073	0	0.82	0.00063	0	0.0016	0	0	0	5	0.14	0.24	0.11
230	0	0.00042	0	0	0	1	0	0	0	0	0	0	5	0.14	0.24	0.11
231	0.21	0.0018	0.00062	0.036	0	0.067	0.55	0	0.13	0	0	0	6	0.38	0.7	0.28
232	0.072	0.0041	4.2e-05	0.009	0	0.91	0	0	8e-06	0	0	0	5	0.14	0.24	0.11
233	0.12	0.012	6.5e-05	0.0023	0	0.86	3.7e-06	0	0.00029	0	0	0	5	0.14	0.24	0.11
234	0.044	0.00075	0.00021	0.031	0	0.92	0	0	0	0	0	0	5	0.14	0.24	0.11
235	0.03	0.0012	5.6e-05	0.00083	0	0.97	0	0	1.3e-05	0	0	0	5	0.14	0.24	0.11
236	0.17	0.0068	0.16	0.27	0	0.37	0.019	0	0.0026	0	0	0	5	0.14	0.24	0.11
237	0.002	5.9e-05	0	4.1e-05	0	0.028	0.96	0	0.0065	0	0	0	6	0.38	0.7	0.28
238	0.067	0.0048	3.3e-05	0.0041	0	0.92	0	0	2.4e-05	0	0	0	5	0.14	0.24	0.11
239	3.2e-05	0.011	0.00021	6.2e-06	0	0.62	0	0.37	0	0	0	0	5	0.14	0.24	0.11
240	0.15	0.021	0.00028	0.0036	0	0.82	0.00015	0	0.0014	0	0	0	5	0.14	0.24	0.11
241	0.039	0.0057	7.2e-05	0.0039	0	0.95	0	0	0.00023	0	0	0	5	0.14	0.24	0.11
242	0.014	0.00092	0.0028	0.12	0	0.86	0	0	4.2e-06	0	0	0	5	0.14	0.24	0.11
243	0.13	0.016	0.0025	0.0076	0	0.63	0.21	0	0.012	0	0	0	5	0.14	0.24	0.11
244	0	0	0	1	0	6.1e-06	0	0	0	0	0	0	3	0.38	0.41	0.2
245	0.00021	0.015	0.0092	2.3e-05	0	0.46	0.51	0	0.0005	0	0	0	6	0.38	0.7	0.28
246	0	0.0075	1e-05	0	0	0.61	0.38	0	0.0017	0	0	0	5	0.14	0.24	0.11
247	0.46	0	0	2.4e-06	0	1.1e-05	0.39	0	0.15	0	0	0	0	0.3	0.53	0.2
248	0	0.00041	1.1e-06	0	0	0.92	0.076	0	0.0012	0	0	0	5	0.14	0.24	0.11
249	0	0	1	0	0	0	0	0	0	0	0	0	2	0.3	0.24	0.11
250	0.0069	4.8e-05	0.0092	0.75	0	0.23	0	0	0	0	0	0	3	0.38	0.41	0.2
251	0.00089	0.029	0.018	0.00062	0	0.7	0.25	0	0.00015	0	0	0	5	0.14	0.24	0.11
252	0	0.0083	0.00014	0	0	0.9	0.088	0	4.2e-06	0	0	0	5	0.14	0.24	0.11
253	0.00044	0.013	0.0042	2.9e-05	0	0.68	0.3	0	0.0024	0	0	0	5	0.14	0.24	0.11
254	0	0.0093	0	0	0	0.75	0.24	0	0	0	0	0	5	0.14	0.24	0.11
255	4.8e-05	0.002	0.15	0.00018	0	0.23	0.59	0	0.024	0	0	0	6	0.38	0.7	0.28
256	0	0.00017	0	0	0	1	0	0	0	0	0	0	5	0.14	0.24	0.11
257	0.0001	1.3e-05	0.0048	0	0	0.0025	0.98	0	0.0081	0	0	0	6	0.38	0.7	0.28
258	0	0.00082	1e-05	0	0	1	0	0	0	0	0	0	5	0.14	0.24	0.11
259	0	0.00024	0	0	0	1	0	0	0	0	0	0	5	0.14	0.24	0.11
260	0	0	0	0	0	0	0	0	0	0	0	1	11	0.14	0	0.11
