SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster	dcf0	dcf1	dcf2
62	0.83	0.09	0.08	0	0	0	0.38	0.7	0.28
63	0	0	0	1	0	3	0.062	0	0.049
64	0	0	1	1.8e-05	0	2	0.14	0.24	0.11
65	0.18	0.0018	0.82	0	0	2	0.14	0.24	0.11
66	0.013	0.044	0.94	0	0	2	0.14	0.24	0.11
67	0	0	1	0.00048	0	2	0.14	0.24	0.11
68	0.55	0.014	0.44	0	0	0	0.38	0.7	0.28
69	0	0	1	0	0	2	0.14	0.24	0.11
70	0	0	1	0	0	2	0.14	0.24	0.11
71	0.2	0.8	0.0038	0	0	1	0.22	0.36	0.2
72	0.24	0.31	0.45	0	0	2	0.14	0.24	0.11
73	0.11	0.5	0.4	0	0	1	0.22	0.36	0.2
74	0	0.041	0.96	0	0	2	0.14	0.24	0.11
75	0	0	1	0	0	2	0.14	0.24	0.11
76	0	0	0	1	0	3	0.062	0	0.049
77	0	0	0	1	0	3	0.062	0	0.049
78	0.6	0.39	0.0065	0	0	0	0.38	0.7	0.28
79	1	0	5.3e-05	0	0	0	0.38	0.7	0.28
80	0.013	0.74	0.25	0	0	1	0.22	0.36	0.2
81	5.7e-05	0.99	0.015	0	0	1	0.22	0.36	0.2
82	0	0	0	1	0	3	0.062	0	0.049
83	0	0	0	1	0	3	0.062	0	0.049
84	1	0	0.0016	0	0	0	0.38	0.7	0.28
85	0.55	0.047	0.4	0	0	0	0.38	0.7	0.28
86	0	0	0	0	1	4	0	0.19	0
87	0.89	0.11	0.0008	0	0	0	0.38	0.7	0.28
88	0.00034	1	0.0016	0	0	1	0.22	0.36	0.2
89	1	0	0.00063	0	0	0	0.38	0.7	0.28
90	3.2e-05	1	2.5e-05	0	0	1	0.22	0.36	0.2
91	0	0	0	1	0	3	0.062	0	0.049
92	0	1	0	0	0	1	0.22	0.36	0.2
93	0	0	1	0	0	2	0.14	0.24	0.11
94	0.00044	0.03	0.97	0	0	2	0.14	0.24	0.11
95	1	0	0.00015	0	0	0	0.38	0.7	0.28
96	1	0	0.0028	0	0	0	0.38	0.7	0.28
97	0	1	0	0	0	1	0.22	0.36	0.2
98	0.014	0.68	0.31	0	0	1	0.22	0.36	0.2
99	1	0	0.0031	0	0	0	0.38	0.7	0.28
100	0.04	0.96	0.0022	0	0	1	0.22	0.36	0.2
101	0.78	0.00012	0.22	0	0	0	0.38	0.7	0.28
102	1	6.6e-05	0.00038	0	0	0	0.38	0.7	0.28
103	0.84	0.0001	0.16	0	0	0	0.38	0.7	0.28
104	0	0	1	0	0	2	0.14	0.24	0.11
105	0	0.99	0.009	0	0	1	0.22	0.36	0.2
106	0.00049	0.81	0.19	0	0	1	0.22	0.36	0.2
107	0.0034	0.077	0.92	0	0	2	0.14	0.24	0.11
108	0.27	0.023	0.7	0	0	2	0.14	0.24	0.11
109	0.082	0.21	0.71	0	0	2	0.14	0.24	0.11
110	1	0	0.0049	0	0	0	0.38	0.7	0.28
111	0	1	3.1e-05	0	0	1	0.22	0.36	0.2
112	0.28	0.097	0.62	0	0	2	0.14	0.24	0.11
113	0.37	0.0036	0.63	0	0	2	0.14	0.24	0.11
114	0.065	0.59	0.35	0	0	1	0.22	0.36	0.2
115	0.99	0	0.0093	0	0	0	0.38	0.7	0.28
116	0	0	1	0	0	2	0.14	0.24	0.11
117	0	1	0	0	0	1	0.22	0.36	0.2
118	0	0	1	0	0	2	0.14	0.24	0.11
119	0	1	0.0029	0	0	1	0.22	0.36	0.2
120	0	0	1	0	0	2	0.14	0.24	0.11
121	0	1	0	0	0	1	0.22	0.36	0.2
122	0.31	0.0031	0.69	0	0	2	0.14	0.24	0.11
123	0.53	0	0.47	0	0	0	0.38	0.7	0.28
124	0.1	1.1e-05	0.9	0	0	2	0.14	0.24	0.11
125	0.69	3.1e-05	0.31	0	0	0	0.38	0.7	0.28
126	0.012	0.74	0.25	0	0	1	0.22	0.36	0.2
127	0.29	0.00042	0.71	0	0	2	0.14	0.24	0.11
128	0.99	0	0.014	0	0	0	0.38	0.7	0.28
129	0	1.4e-06	0	0	1	4	0	0.19	0
130	0.85	2.6e-05	0.15	0	0	0	0.38	0.7	0.28
131	0.82	2.2e-06	0.18	0	0	0	0.38	0.7	0.28
132	0.95	1.6e-06	0.055	0	0	0	0.38	0.7	0.28
133	0.0068	0.0015	0.99	0	0	2	0.14	0.24	0.11
134	0.025	0.97	0.001	0	0	1	0.22	0.36	0.2
135	0.45	0.00024	0.55	0	0	2	0.14	0.24	0.11
136	0.42	0	0.58	0	0	2	0.14	0.24	0.11
137	0.2	0.018	0.78	0	0	2	0.14	0.24	0.11
138	0.33	3.2e-05	0.67	0	0	2	0.14	0.24	0.11
139	0	8.7e-05	0	1	0	3	0.062	0	0.049
140	0.94	0	0.061	0	0	0	0.38	0.7	0.28
141	0.8	0.2	0.00016	0	0	0	0.38	0.7	0.28
142	0.2	0.35	0.45	0	0	2	0.14	0.24	0.11
143	0	1.5e-06	1	0	0	2	0.14	0.24	0.11
144	0.042	0.24	0.72	0	0	2	0.14	0.24	0.11
145	0	0	0	1	0	3	0.062	0	0.049
146	0	2.2e-05	1	0	0	2	0.14	0.24	0.11
147	0	0	1	0.0022	0	2	0.14	0.24	0.11
148	0	0	0	0	1	4	0	0.19	0
149	0.9	0.099	9e-06	0	0	0	0.38	0.7	0.28
150	1	0.00097	0	0	0	0	0.38	0.7	0.28
151	0.0077	0.08	0.91	0	0	2	0.14	0.24	0.11
152	0	0.0023	1	0	0	2	0.14	0.24	0.11
153	0	1	0	0	0	1	0.22	0.36	0.2
154	0.74	0.00016	0.26	0	0	0	0.38	0.7	0.28
155	0.2	0.0036	0.79	0	0	2	0.14	0.24	0.11
156	0.58	5.7e-05	0.42	0	0	0	0.38	0.7	0.28
157	0.93	0	0.069	0	0	0	0.38	0.7	0.28
158	0.94	0	0.063	0	0	0	0.38	0.7	0.28
159	0.71	0.051	0.24	0	0	0	0.38	0.7	0.28
160	0.27	1.4e-05	0.73	0	0	2	0.14	0.24	0.11
161	0.92	0	0.079	0	0	0	0.38	0.7	0.28
162	0.98	0	0.022	0	0	0	0.38	0.7	0.28
163	0.99	0.014	0	0	0	0	0.38	0.7	0.28
164	0.65	0.35	0	0	0	0	0.38	0.7	0.28
165	1	0	0.0011	0	0	0	0.38	0.7	0.28
166	0.46	0	0.54	0	0	2	0.14	0.24	0.11
167	0.16	0.0027	0.84	0	0	2	0.14	0.24	0.11
168	0.87	3.3e-06	0.13	0	0	0	0.38	0.7	0.28
169	0.65	0.00012	0.35	0	0	0	0.38	0.7	0.28
170	0.51	0	0.49	0	0	0	0.38	0.7	0.28
171	0.88	0	0.12	0	0	0	0.38	0.7	0.28
172	0.15	0.019	0.83	0	0	2	0.14	0.24	0.11
173	0.98	0	0.019	0	0	0	0.38	0.7	0.28
174	0.026	0.49	0.48	0	0	1	0.22	0.36	0.2
175	0	0	1	0	0	2	0.14	0.24	0.11
176	0	4.1e-05	0	1	0	3	0.062	0	0.049
177	0.37	0.00022	0.63	0	0	2	0.14	0.24	0.11
178	0.67	0	0.33	0	0	0	0.38	0.7	0.28
179	0	0	0	0	1	4	0	0.19	0
180	0.31	0.00019	0.69	0	0	2	0.14	0.24	0.11
181	0.25	0.0042	0.74	0	0	2	0.14	0.24	0.11
182	0.11	0	0.89	0	0	2	0.14	0.24	0.11
183	0.045	0.036	0.92	0	0	2	0.14	0.24	0.11
184	0.9	0	0.098	0	0	0	0.38	0.7	0.28
185	1.5e-06	0.079	0.92	0	0	2	0.14	0.24	0.11
186	0.31	0.0023	0.68	0	0	2	0.14	0.24	0.11
187	0	0	0	1	0	3	0.062	0	0.049
188	0.16	0.0013	0.84	0	0	2	0.14	0.24	0.11
189	0.00077	0.06	0.94	0	0	2	0.14	0.24	0.11
190	0	0	1	0	0	2	0.14	0.24	0.11
191	0.33	0.096	0.58	0	0	2	0.14	0.24	0.11
192	0.49	0.43	0.082	0	0	0	0.38	0.7	0.28
193	0	0	0	1	0	3	0.062	0	0.049
194	0	0	0	1	0	3	0.062	0	0.049
195	0.19	0.21	0.6	0	0	2	0.14	0.24	0.11
196	2.6e-06	0.13	0.87	0	0	2	0.14	0.24	0.11
197	0	0.0018	1	0	0	2	0.14	0.24	0.11
198	0	0.021	0.98	0	0	2	0.14	0.24	0.11
199	0	0	0	1	0	3	0.062	0	0.049
200	0.54	0.082	0.38	0	0	0	0.38	0.7	0.28
201	0.75	0.0052	0.25	0	0	0	0.38	0.7	0.28
202	0.032	0.02	0.95	0	0	2	0.14	0.24	0.11
203	0.024	0.024	0.95	0	0	2	0.14	0.24	0.11
204	0	0.00022	1	0	0	2	0.14	0.24	0.11
205	0	0.41	0.59	0	0	2	0.14	0.24	0.11
206	0	0.89	0.11	0	0	1	0.22	0.36	0.2
207	0.0008	0.016	0.98	0	0	2	0.14	0.24	0.11
208	0.69	0.025	0.28	0	0	0	0.38	0.7	0.28
209	0.0079	0.072	0.92	0	0	2	0.14	0.24	0.11
210	0	0.0012	1	0	0	2	0.14	0.24	0.11
211	0.23	0.41	0.36	0	0	1	0.22	0.36	0.2
212	0.58	0.0023	0.42	0	0	0	0.38	0.7	0.28
213	0.0036	0.12	0.87	0	0	2	0.14	0.24	0.11
214	0	0.0013	1	0	0	2	0.14	0.24	0.11
215	0.032	0.27	0.7	0	0	2	0.14	0.24	0.11
216	0.00022	0.014	0.99	0	0	2	0.14	0.24	0.11
217	0.014	0.012	0.97	0	0	2	0.14	0.24	0.11
218	0	0.031	0.97	0	0	2	0.14	0.24	0.11
219	0.02	0.077	0.9	0	0	2	0.14	0.24	0.11
220	0.13	0.29	0.59	0	0	2	0.14	0.24	0.11
221	0.49	0.0016	0.51	0	0	2	0.14	0.24	0.11
222	0.28	0.15	0.57	0	0	2	0.14	0.24	0.11
223	0	0.61	0.39	0	0	1	0.22	0.36	0.2
224	0	0	1	0	0	2	0.14	0.24	0.11
225	0.029	0.2	0.78	0	0	2	0.14	0.24	0.11
226	0.16	0.22	0.62	0	0	2	0.14	0.24	0.11
227	0	0	0	0	1	4	0	0.19	0
228	0.67	0.15	0.18	0	0	0	0.38	0.7	0.28
229	0.00057	0.39	0.61	0	0	2	0.14	0.24	0.11
230	0	0	1	0	0	2	0.14	0.24	0.11
231	0.52	0.43	0.051	0	0	0	0.38	0.7	0.28
232	0	0.52	0.48	0	0	1	0.22	0.36	0.2
233	4.2e-06	0.2	0.8	0	0	2	0.14	0.24	0.11
234	0	0.21	0.79	0	0	2	0.14	0.24	0.11
235	0	0.0055	0.99	0	0	2	0.14	0.24	0.11
236	0.055	0.068	0.88	0	0	2	0.14	0.24	0.11
237	0.9	0.081	0.021	0	0	0	0.38	0.7	0.28
238	0	0.023	0.98	0	0	2	0.14	0.24	0.11
239	0	0.0044	1	0	0	2	0.14	0.24	0.11
240	0.00016	0.29	0.71	0	0	2	0.14	0.24	0.11
241	0	0.22	0.78	0	0	2	0.14	0.24	0.11
242	0	0.92	0.078	0	0	1	0.22	0.36	0.2
243	0.27	0.049	0.68	0	0	2	0.14	0.24	0.11
244	0	1	7.5e-06	0	0	1	0.22	0.36	0.2
245	0.57	0.0017	0.42	0	0	0	0.38	0.7	0.28
246	0.43	4.4e-05	0.57	0	0	2	0.14	0.24	0.11
247	1	0.00068	2.3e-05	0	0	0	0.38	0.7	0.28
248	0.091	0	0.91	0	0	2	0.14	0.24	0.11
249	0	0	0	1	0	3	0.062	0	0.049
250	0	0	1	0	0	2	0.14	0.24	0.11
251	0.29	0.028	0.68	0	0	2	0.14	0.24	0.11
252	0.11	3.9e-05	0.89	0	0	2	0.14	0.24	0.11
253	0.35	0.0085	0.64	0	0	2	0.14	0.24	0.11
254	0.29	0	0.71	0	0	2	0.14	0.24	0.11
255	0.75	0.012	0.24	0	0	0	0.38	0.7	0.28
256	0	0	1	0	0	2	0.14	0.24	0.11
257	1	0	0.0021	0	0	0	0.38	0.7	0.28
258	0	0	1	0	0	2	0.14	0.24	0.11
259	0	0	1	0	0	2	0.14	0.24	0.11
260	0	0	0	1	0	3	0.062	0	0.049
261	0	0	0.53	0.47	0	2	0.14	0.24	0.11
262	0	0	1	0	0	2	0.14	0.24	0.11
263	0	0	1	0	0	2	0.14	0.24	0.11
264	0	0	0.052	0	0.95	4	0	0.19	0
265	0	0.0022	1	0	0	2	0.14	0.24	0.11
266	0.43	0.57	1.4e-05	0	0	1	0.22	0.36	0.2
267	1	0.0012	0.00011	0	0	0	0.38	0.7	0.28
268	1	0	0	0	0	0	0.38	0.7	0.28
269	0	0.0021	1	0	0	2	0.14	0.24	0.11
270	0	0	1	0	0	2	0.14	0.24	0.11
271	0	0.064	0.94	0	0	2	0.14	0.24	0.11
272	0	0	0	1	0	3	0.062	0	0.049
273	0	0	1	0	0	2	0.14	0.24	0.11
274	0.48	0.027	0.49	0	0	2	0.14	0.24	0.11
275	0	0	0	0	1	4	0	0.19	0
276	0	0	0	1	0	3	0.062	0	0.049
277	0.69	4.6e-05	0.31	0	0	0	0.38	0.7	0.28
278	0.17	0.086	0.75	0	0	2	0.14	0.24	0.11
279	0.3	0.053	0.64	0	0	2	0.14	0.24	0.11
280	0.99	9.3e-05	0.0089	0	0	0	0.38	0.7	0.28
281	0.99	0	0.0098	0	0	0	0.38	0.7	0.28
282	0.1	0.00013	0.9	0	0	2	0.14	0.24	0.11
283	0.68	2.7e-05	0.32	0	0	0	0.38	0.7	0.28
284	0.00042	0.94	0.058	0	0	1	0.22	0.36	0.2
285	0.99	0.014	0	0	0	0	0.38	0.7	0.28
286	0.12	0.02	0.86	0	0	2	0.14	0.24	0.11
287	0.41	0.57	0.017	0	0	1	0.22	0.36	0.2
288	0.14	0.0061	0.86	0	0	2	0.14	0.24	0.11
289	0.76	0	0.24	0	0	0	0.38	0.7	0.28
290	0.18	0.0022	0.82	0	0	2	0.14	0.24	0.11
291	1	0.0031	0	0	0	0	0.38	0.7	0.28
292	1	0.00011	0.00038	0	0	0	0.38	0.7	0.28
293	0	0.97	0.032	0	0	1	0.22	0.36	0.2
294	0	0.033	0.97	0	0	2	0.14	0.24	0.11
295	5e-05	1	0.0015	0	0	1	0.22	0.36	0.2
296	0.65	0.048	0.3	0	0	0	0.38	0.7	0.28
297	0	0.97	0.027	0	0	1	0.22	0.36	0.2
298	0	0.002	1	0	0	2	0.14	0.24	0.11
299	0.99	0.0032	0.0085	0	0	0	0.38	0.7	0.28
300	0	0.0066	0.99	0	0	2	0.14	0.24	0.11
301	0	1	0.00029	0	0	1	0.22	0.36	0.2
302	0	0	0.49	0	0.51	4	0	0.19	0
303	0.49	0.018	0.49	0	0	2	0.14	0.24	0.11
304	0	0.036	0.96	0	0	2	0.14	0.24	0.11
305	0	0	1	0	0	2	0.14	0.24	0.11
306	0.64	0.00026	0.36	0	0	0	0.38	0.7	0.28
307	0.28	0.029	0.69	0	0	2	0.14	0.24	0.11
308	0.8	0.00031	0.2	0	0	0	0.38	0.7	0.28
309	0	0.61	0.39	0	0	1	0.22	0.36	0.2
310	2.3e-05	0.19	0.81	0	0	2	0.14	0.24	0.11
311	0	0	1	0	0	2	0.14	0.24	0.11
312	0	0	1	0	0	2	0.14	0.24	0.11
313	0	0.79	0.21	0	0	1	0.22	0.36	0.2
314	0.36	0.034	0.61	0	0	2	0.14	0.24	0.11
315	0	0.49	0.51	0	0	2	0.14	0.24	0.11
316	0	0	0.82	0	0.18	2	0.14	0.24	0.11
317	0	0.18	0.82	0	0	2	0.14	0.24	0.11
318	0	0.064	0.94	0	0	2	0.14	0.24	0.11
319	0.37	0.41	0.22	0	0	1	0.22	0.36	0.2
320	0	0.99	0.0069	0	0	1	0.22	0.36	0.2
321	0	0	0.049	0.95	0	3	0.062	0	0.049
322	0	0.96	0.039	0	0	1	0.22	0.36	0.2
323	0.82	0.14	0.05	0	0	0	0.38	0.7	0.28
324	0.017	0.98	0.0043	0	0	1	0.22	0.36	0.2
325	0	0	1	0	0	2	0.14	0.24	0.11
326	0	0	0	1	0	3	0.062	0	0.049
