SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster	dcf0	dcf1	dcf2
20	0.2	0.39	0.36	0	0	0.0026	0	0.053	0.00022	0	1	0.14	0.24	0.11
21	0.62	0.38	8.9e-05	0	0	7.9e-06	0	0.00039	1.6e-05	0	0	0.3	0.41	0.2
22	0.79	0.18	1.1e-05	0	0	0.034	0	0	0.00019	0	0	0.3	0.41	0.2
23	0.00018	0.2	0.036	0	0	0.49	0	0.25	0.027	0	5	0.38	0.64	0.2
24	0.0015	0.88	0.11	0	0	0	0	0.0013	0	0	1	0.14	0.24	0.11
25	0.0011	0.08	0.9	0	0	8.1e-05	0	0	0.016	0	2	0.14	0.3	0.2
26	0.00023	0.92	0.06	0	0	0	0	0.024	0.00036	0	1	0.14	0.24	0.11
27	0	0.65	0	0	0.35	0	0	0	0	0	1	0.14	0.24	0.11
28	0	0	0	0	0	0	0	0	0	1	9	0.14	0.24	0.012
29	0.002	0.99	0.0034	0	0	0.0029	0	0	4.2e-05	0	1	0.14	0.24	0.11
30	0.024	0.73	0.1	0	0	0.015	0	0.13	0.0013	0	1	0.14	0.24	0.11
31	0.018	0.98	0.0014	0	0	0.00043	0	1.3e-05	5e-05	7.3e-06	1	0.14	0.24	0.11
32	0.54	0.11	0.23	0	0	0.018	6.2e-05	0.044	0.054	0	0	0.3	0.41	0.2
33	0.004	0.97	0.0083	0	0	1.2e-05	0	0.017	0.00035	0	1	0.14	0.24	0.11
34	0.015	0.91	0.017	0	0	0.0003	0	3.5e-05	0.055	0	1	0.14	0.24	0.11
35	0.94	0.058	0	0	0	0	0	0	0	0	0	0.3	0.41	0.2
36	0.94	0.055	0	0	0	0	0	0	0	0	0	0.3	0.41	0.2
37	6.9e-05	1	0.00011	0	0	4.7e-06	0	0.00027	0	0	1	0.14	0.24	0.11
38	0	1	0	0	0	0	0	0	0	0	1	0.14	0.24	0.11
39	0.024	0.67	0.3	0	0	0.001	0	3.5e-06	0.00074	0	1	0.14	0.24	0.11
40	0.026	0.7	0.18	0	0	0.085	0	0.0024	0.015	0	1	0.14	0.24	0.11
41	0	0	0	0	0	0	0	0	0	1	9	0.14	0.24	0.012
42	2.9e-05	0.15	0.23	0	0	0.012	0	0.004	0.61	0	8	0.3	0.53	0.28
43	0	1	0	0	0	0	0	0	0	0	1	0.14	0.24	0.11
44	0	0	0	1	0	0	0	0	0	0	3	0	0	0.11
45	0.052	0.61	0.18	0	0	0.04	0	0.012	0.11	0	1	0.14	0.24	0.11
46	0.076	0.92	6.9e-05	0	0	0.0021	0	1e-05	2.3e-05	0	1	0.14	0.24	0.11
47	0.6	0.4	7e-06	0	0	0	0	0	0.00027	0	0	0.3	0.41	0.2
48	0	0	0	1	0	0	0	0	0	0	3	0	0	0.11
49	0.00026	0.98	0.0082	0	0	0.0002	0	0.015	2.1e-05	0	1	0.14	0.24	0.11
50	0	1	0.00013	0	0	0	0	0	0	0	1	0.14	0.24	0.11
51	0.14	0.8	0.0069	0	0	0.04	0	0.006	0.0066	0	1	0.14	0.24	0.11
52	0.043	0.28	7.2e-05	0	0	0.057	0	0.62	7.6e-05	0	7	0.22	0.59	0.2
53	0.44	0.23	0.021	0	0	0.19	0	0.079	0.045	0	0	0.3	0.41	0.2
54	0.23	0.76	0.0054	0	0	0.0047	0	0.003	0.0017	0	1	0.14	0.24	0.11
55	0.63	0.36	2.7e-05	0	0	6.8e-05	0	7e-05	0.00014	0	0	0.3	0.41	0.2
56	5.5e-05	0	0.99	0	0	0	0	0.011	0.00016	0	2	0.14	0.3	0.2
57	0.021	0.79	0.14	0	0	0.028	0	0.029	0.00024	0	1	0.14	0.24	0.11
58	0.14	0.00097	0.51	0	0	0.0068	0	0.31	0.034	0	2	0.14	0.3	0.2
59	0	0	0	1	0	0	0	0	0	0	3	0	0	0.11
60	0.29	0.09	0.057	0	0	0.27	0.00023	0.27	0.025	0	0	0.3	0.41	0.2
61	0.09	0.83	0.084	0	0	0	0	0	8.3e-06	0	1	0.14	0.24	0.11
62	0.011	0.16	0.78	0	0	0.003	0	0.044	0.0025	0	2	0.14	0.3	0.2
63	0	0	0	1	0	0	0	0	0	0	3	0	0	0.11
64	0	0.43	0	0	0.57	0	0	0	0	0	4	0.14	0	0
65	0.00017	0.82	0.011	0	0	0.16	0	0.011	0.00068	0	1	0.14	0.24	0.11
66	0.066	0.74	0.024	0	0	0.033	0	0.13	0.0055	0	1	0.14	0.24	0.11
67	0	0.43	0	0	0.57	0	0	0	0	0	4	0.14	0	0
68	0.0018	0.82	0.15	0	0	0.025	0	0.0052	0.00029	0	1	0.14	0.24	0.11
69	0	0	0	0	0	0	0	0	0	1	9	0.14	0.24	0.012
70	0	0	0	0	0	0	0	0	0	1	9	0.14	0.24	0.012
71	0.014	0.0035	0.98	0	0	7e-05	0	1.1e-05	0.0047	0	2	0.14	0.3	0.2
72	0.23	0.48	0.18	0	0	0.055	1.7e-05	0.032	0.018	0	1	0.14	0.24	0.11
73	0.61	0.27	0.053	0	0	0.028	0	0.038	0.0036	0	0	0.3	0.41	0.2
74	0	0.29	0.71	0	0	0	0	0	0	0	2	0.14	0.3	0.2
75	0.011	0.99	0	0	0	0	0	0	0	0	1	0.14	0.24	0.11
76	0	0	0	1	0	0	0	0	0	0	3	0	0	0.11
77	0	0	0	1	0	0	0	0	0	0	3	0	0	0.11
78	0.09	5.1e-05	0	0	0	0.14	0	0.76	0.0096	0	7	0.22	0.59	0.2
79	0	0	0	0	0	0.95	0	0.054	3.6e-05	0	5	0.38	0.64	0.2
80	0.33	0.27	0.23	0	0	0.0035	0	0.16	0.0023	0	0	0.3	0.41	0.2
81	0.53	0.028	0.41	0	0	0.00012	0	0.024	0.0049	0	0	0.3	0.41	0.2
82	0	0	0	0	1	0	0	0	0	0	4	0.14	0	0
83	0	0	0	1	0	0	0	0	0	0	3	0	0	0.11
84	1.6e-05	3.9e-06	0	0	0	0.92	0	0.077	1.8e-05	0	5	0.38	0.64	0.2
85	0.16	0.39	0.011	0	0	0.27	0	0.13	0.043	0	1	0.14	0.24	0.11
86	0	0	0	0	0	0	0	0	0	1	9	0.14	0.24	0.012
87	0.0034	0	0	0	0	0.21	0	0.78	5.6e-05	0	7	0.22	0.59	0.2
88	0.63	0.0022	0.22	0	0	0.001	0	0.095	0.048	0	0	0.3	0.41	0.2
89	0	6.8e-05	0	0	0	1	0	0	7.4e-06	0	5	0.38	0.64	0.2
90	0.94	2e-05	0.022	0	0	3.9e-05	0	0.00043	0.041	0	0	0.3	0.41	0.2
91	0	0	0	0	1	0	0	0	0	0	4	0.14	0	0
92	1	0	0	0	0	1.1e-06	0	3.5e-05	4.8e-05	0	0	0.3	0.41	0.2
93	0	1	0	0	0	0	0	0	0	0	1	0.14	0.24	0.11
94	1.2e-05	0.84	0.16	0	0	0	0	0	0	0	1	0.14	0.24	0.11
95	0	0	0	0	0	1	0	2.3e-05	0	0	5	0.38	0.64	0.2
96	0	2e-05	0	0	0	1	0	3e-05	3e-06	0	5	0.38	0.64	0.2
97	0.92	0	0	0	0	0	0	0.083	0	0	0	0.3	0.41	0.2
98	0.039	0.22	0.71	0	0	3.5e-05	0	0.03	0.00073	0	2	0.14	0.3	0.2
99	0	9.7e-06	0	0	0	1	0	0	0	0	5	0.38	0.64	0.2
100	0.86	0.00071	0.009	0	0	0.029	0	0.046	0.054	0	0	0.3	0.41	0.2
101	0.00033	0.09	6.3e-05	0	0	0.91	0	0.00063	0.00028	0	5	0.38	0.64	0.2
102	0.022	0	0	0	0	0.98	0	3.6e-05	0.00027	0	5	0.38	0.64	0.2
103	0.054	0.0069	0	0	0	0.94	0	1.6e-05	0.0014	0	5	0.38	0.64	0.2
104	0	0	0	0	0	0	0	0	0	1	9	0.14	0.24	0.012
105	0.99	0.0034	0.00044	0	0	6.5e-05	0	0.0014	1.5e-06	0	0	0.3	0.41	0.2
106	0.0035	0.046	0.95	0	0	0	0	1.3e-06	7e-06	0	2	0.14	0.3	0.2
107	0.001	0.94	0.055	0	0	0	0	0	0	0	1	0.14	0.24	0.11
108	0.0045	0.93	0.054	0	0	0.0064	0	0.00028	0.0027	0	1	0.14	0.24	0.11
109	0.071	0.81	0.12	0	0	0.00012	0	0.0012	6.1e-05	0	1	0.14	0.24	0.11
110	4.7e-06	1.6e-05	0	0	0	1	0	0.0031	2.6e-06	0	5	0.38	0.64	0.2
111	0.92	0.0001	0.076	0	0	0	0	0.0016	0.0003	0	0	0.3	0.41	0.2
112	0.087	0.77	0.049	0	0	0.077	0	0.011	0.0018	0	1	0.14	0.24	0.11
113	0.00023	0.96	0.029	0	0	0.0058	0	0.00038	0.006	0	1	0.14	0.24	0.11
114	0.28	0.32	0.32	0	0	0.015	2e-06	0.05	0.023	0	2	0.14	0.3	0.2
115	4.9e-06	0.0045	0	0	0	0.99	0	2.6e-05	0.0049	0	5	0.38	0.64	0.2
116	0	1	1.5e-06	0	0	0	0	0	0	0	1	0.14	0.24	0.11
117	0.56	1.4e-06	0.43	0	0	0	0	1.4e-06	0.0077	0	0	0.3	0.41	0.2
118	0	1	0	0	0	0	0	0	0	0	1	0.14	0.24	0.11
119	0.45	0.0076	0.54	0	0	0	0	7.1e-05	0.00057	0	2	0.14	0.3	0.2
120	0	0	0	0	0	0	0	0	0	1	9	0.14	0.24	0.012
121	0	0	1	0	0	0	0	0	0	0	2	0.14	0.3	0.2
122	0.00028	0.96	0.0059	0	0	0.0041	0.027	0	1.2e-05	0	1	0.14	0.24	0.11
123	0	0.94	1.2e-05	0	0	4.2e-05	0.056	0	0	0	1	0.14	0.24	0.11
124	0	0.99	0.00019	0	0	0	0.013	0	0	0	1	0.14	0.24	0.11
125	0.00029	0.73	0.00097	0	0	0.086	0.14	0.0068	0.03	0	1	0.14	0.24	0.11
126	0.26	0.32	0.33	0	0	0.00053	0.00079	0.084	0.0014	0	2	0.14	0.3	0.2
127	9.4e-06	0.96	0.0018	0	0	0.0027	0.035	0	1.5e-05	0	1	0.14	0.24	0.11
128	0	0.084	0	0	0	0.00011	0.92	0	4e-06	0	6	0.52	0.92	0.41
129	0.00011	2.5e-05	0.81	0	0	0	0	4.3e-06	0	0.19	2	0.14	0.3	0.2
130	0.00043	0.3	0.00062	0	0	0.32	0.08	0.28	0.013	0	5	0.38	0.64	0.2
131	0	0.69	3.5e-05	0	0	0.24	0.076	0	1.4e-06	0	1	0.14	0.24	0.11
132	0.0014	0.086	3.8e-06	0	0	0.17	0.15	0.15	0.43	0	8	0.3	0.53	0.28
133	3e-06	0.99	0.004	0	0	0	0.0012	0	0	0	1	0.14	0.24	0.11
134	0.74	0.0028	0.21	0	0	1.3e-05	0	3.8e-05	0.041	0	0	0.3	0.41	0.2
135	4.3e-06	0.93	0.0033	0	0	0.0041	0.059	4.2e-06	0.00021	0	1	0.14	0.24	0.11
136	0	0.98	3.2e-06	0	0	0	0.023	0	0	0	1	0.14	0.24	0.11
137	0.0079	0.95	0.0057	0	0	0.019	0.018	2.5e-06	9.5e-06	0	1	0.14	0.24	0.11
138	0	0.96	0.00055	0	0	0.00026	0.044	0	6.6e-06	0	1	0.14	0.24	0.11
139	0	0	0	0	1	0	0	0	0	0	4	0.14	0	0
140	8.2e-05	0.15	3.4e-06	0	0	0.62	0.17	0.022	0.034	0	5	0.38	0.64	0.2
141	0.66	3.5e-05	0.098	0	0	0.24	0	0.0012	0.0034	0	0	0.3	0.41	0.2
142	0.23	0.35	0.15	0	0	0.23	0	0.039	0.0038	0	1	0.14	0.24	0.11
143	2.1e-06	1	0.0001	0	0	0	0	0	0	0	1	0.14	0.24	0.11
144	0.1	0.19	0.35	0	0	0.2	0	0.16	0.00017	0	2	0.14	0.3	0.2
145	0	0	0	0	1	0	0	0	0	0	4	0.14	0	0
146	4.6e-05	0.99	0.0082	0	0	0	0	0.00013	0	0	1	0.14	0.24	0.11
147	0	0.92	0	0.08	0	0	0	0	0	4e-05	1	0.14	0.24	0.11
148	0	0	0	0	0	0	0	0	0	1	9	0.14	0.24	0.012
149	0.31	2.1e-06	0.2	0	0	0.48	0	0.0049	0.00079	0	5	0.38	0.64	0.2
150	0.13	0	0.47	0	0	0.07	0	0.022	0.31	0	2	0.14	0.3	0.2
151	0.16	0.33	0.33	0	0	0.14	0	0.04	7e-05	0	2	0.14	0.3	0.2
152	0.016	0.98	0.0076	0	0	0.0001	0	5.1e-05	3.2e-06	0	1	0.14	0.24	0.11
153	0	0	1	0	0	0	0	0	0	0	2	0.14	0.3	0.2
154	0.0019	0.3	0.0018	0	0	0.015	0.1	0.21	0.38	0	8	0.3	0.53	0.28
155	7.5e-05	0.92	0.033	0	0	0.00046	0.04	5.3e-06	0.004	0	1	0.14	0.24	0.11
156	2.4e-06	0.81	0.0003	0	0	0.12	0.068	1e-06	6.8e-05	0	1	0.14	0.24	0.11
157	0	0.8	0	0	0	0.01	0.19	0	0	0	1	0.14	0.24	0.11
158	0	0.22	0	0	0	0.0014	0.63	5.2e-06	0.15	0	6	0.52	0.92	0.41
159	0.37	0.18	0.0015	0	0	0.37	0.025	0.022	0.026	0	0	0.3	0.41	0.2
160	0	0.98	4.8e-05	0	0	0.00014	0.023	0	0	0	1	0.14	0.24	0.11
161	0	0.19	0	0	0	5.5e-06	0.81	0	0.00011	0	6	0.52	0.92	0.41
162	0	0.56	0	0	0	0.037	0.41	0	0	0	1	0.14	0.24	0.11
163	0.81	0	1.1e-05	0	0	0.0015	0	0.19	0.0015	0	0	0.3	0.41	0.2
164	0.99	0	0.0011	0	0	2.3e-05	0	0.0087	0.0034	0	0	0.3	0.41	0.2
165	0	0.005	0	0	0	0.43	0.45	0.00012	0.12	0	6	0.52	0.92	0.41
166	0	0.88	0.00039	0	0	6.5e-05	0.12	0	0.00034	0	1	0.14	0.24	0.11
167	9.1e-05	0.96	0.0092	0	0	0.00039	0.027	0	0.00014	0	1	0.14	0.24	0.11
168	4.9e-05	0.35	9.7e-05	0	0	0.53	0.1	0.011	0.0041	0	5	0.38	0.64	0.2
169	0.0085	0.46	0.0006	0	0	0.43	0.078	0.0029	0.018	0	1	0.14	0.24	0.11
170	0	0.85	1.2e-05	0	0	0.00054	0.15	0	7.2e-05	0	1	0.14	0.24	0.11
171	0	0.71	3e-05	0	0	0.12	0.18	6.8e-06	2.9e-05	0	1	0.14	0.24	0.11
172	0.0027	0.96	0.02	0	0	0.0024	0.019	0	5.8e-05	0	1	0.14	0.24	0.11
173	0	0.65	0	0	0	2.5e-05	0.35	0	0	0	1	0.14	0.24	0.11
174	0.17	0.54	0.28	0	0	0.00012	0.0031	0.0019	0.00066	0	1	0.14	0.24	0.11
175	0.00012	1	0	0	0	0	0	0.00049	0	0	1	0.14	0.24	0.11
176	0	0	0.003	1	0	0	0	0	0	0	3	0	0	0.11
177	2.7e-06	0.94	0.0029	0	0	0.0019	0.055	0	0.00023	0	1	0.14	0.24	0.11
178	0	0.82	2.6e-05	0	0	0.025	0.16	0	0.00013	0	1	0.14	0.24	0.11
179	2.1e-06	2.5e-05	0	0	0	0	0	0.0018	0	1	9	0.14	0.24	0.012
180	1.3e-06	0.96	0.0023	0	0	0.00027	0.033	0	4e-06	0	1	0.14	0.24	0.11
181	3.1e-05	0.87	0.1	0	0	4.6e-05	0.03	9.1e-06	0.00052	0	1	0.14	0.24	0.11
182	0	0.99	5.6e-05	0	0	0	0.0093	0	0	0	1	0.14	0.24	0.11
183	0.0012	0.9	0.093	0	0	0	0.0064	0	2.1e-06	0	1	0.14	0.24	0.11
184	0	0.88	1.1e-06	0	0	0.0004	0.12	0	0	0	1	0.14	0.24	0.11
185	0.018	0.77	0.0026	0	0	3.4e-05	0	0.21	0.0003	0	1	0.14	0.24	0.11
186	0.00018	0.98	0.0034	0	0	0.00071	0.018	0	0	0	1	0.14	0.24	0.11
187	0	0	0	0	1	0	0	0	0	0	4	0.14	0	0
188	0.017	0.96	0.00083	0	0	5.8e-06	0	0.019	0.0007	0	1	0.14	0.24	0.11
189	0.085	0.83	0.046	0	0	0.0016	0	0.023	0.0097	0	1	0.14	0.24	0.11
190	0	1	3.4e-06	0	0	0	0	0	0	0	1	0.14	0.24	0.11
191	0.16	0.8	0.012	0	0	0.002	0	0.014	0.0033	0	1	0.14	0.24	0.11
192	0.24	0.34	0.23	0	0	0.11	0	0.0072	0.062	0	1	0.14	0.24	0.11
193	0	0	0	1	0	0	0	0	0	0	3	0	0	0.11
194	0	0	0	0	1	0	0	0	0	0	4	0.14	0	0
195	0.17	0.62	0.11	0	0	0.054	0	0.023	0.02	0	1	0.14	0.24	0.11
196	0.23	0.76	0.0013	0	0	0.00023	0	0.01	0.00059	0	1	0.14	0.24	0.11
197	3.7e-06	0.97	0.029	0	0	0	0	0	0	0	1	0.14	0.24	0.11
198	0.021	0.97	0.00011	0	0	0	0	0.013	9.6e-05	0	1	0.14	0.24	0.11
199	0	0	0	0	1	0	0	0	0	0	4	0.14	0	0
200	0.038	0.66	0.048	0	0	0.0031	0	0.24	0.0048	0	1	0.14	0.24	0.11
201	0.25	0.74	0	0	0	0.00013	0	0.0039	5.4e-06	0	1	0.14	0.24	0.11
202	0.27	0.73	0.00013	0	0	0	0	9.9e-06	0.00026	0	1	0.14	0.24	0.11
203	0.093	0.64	0.0064	0	0	0.19	0	0.07	0.0031	0	1	0.14	0.24	0.11
204	0.0068	0.99	1.3e-05	0	0	0	0	0.0012	3.2e-05	0	1	0.14	0.24	0.11
205	0.49	0.51	3.7e-05	0	0	0	0	1.9e-05	3.5e-05	0	1	0.14	0.24	0.11
206	0.7	0.3	0.0011	0	0	0	0	0.0002	1.1e-06	0	0	0.3	0.41	0.2
207	0.11	0.78	0.0015	0	0	0.032	0	0.076	0.0011	0	1	0.14	0.24	0.11
208	0.12	0.79	0.0008	0	0	0.0047	0	0.085	0.00034	0	1	0.14	0.24	0.11
209	0.076	0.81	0.084	0	0	0.0061	0	0.0057	0.02	0	1	0.14	0.24	0.11
210	2.4e-05	0.99	0.014	0	0	0	0	0	0	7.2e-05	1	0.14	0.24	0.11
211	0.59	0.4	0.0062	0	0	0.0018	0	0.00043	0.0028	0	0	0.3	0.41	0.2
212	0.032	0.9	6.8e-05	0	0	1.4e-05	0	0.067	9.4e-05	0	1	0.14	0.24	0.11
213	0.22	0.73	0.023	0	0	0.011	0	0.015	0.006	0	1	0.14	0.24	0.11
214	0.046	0.95	0	0	0	0	0	0.00019	2.6e-06	0	1	0.14	0.24	0.11
215	0.03	0.36	0.55	0	0	0.00022	0	0.0019	0.052	0	2	0.14	0.3	0.2
216	0.29	0.66	0.00028	0	0	0.043	0	0.014	0.00038	0	1	0.14	0.24	0.11
217	0.034	0.71	0.008	0	0	0.11	0	0.13	0.004	0	1	0.14	0.24	0.11
218	0.16	0.83	0.00032	0	0	3e-05	0	0.0027	0.00034	0	1	0.14	0.24	0.11
219	0.0089	0.81	0.093	0	0	0.024	0	0.029	0.034	0	1	0.14	0.24	0.11
220	0.21	0.58	0.16	0	0	0.02	1.3e-06	0.0077	0.025	0	1	0.14	0.24	0.11
221	0.11	0.88	4.5e-05	0	0	0.00041	0	0.017	0.0001	0	1	0.14	0.24	0.11
222	0.21	0.7	0.038	0	0	0.018	0	0.02	0.0087	0	1	0.14	0.24	0.11
223	0.54	0.45	0.0037	0	0	0	0	2e-05	0	0	0	0.3	0.41	0.2
224	0	1	0.0037	0	0	0	0	0	0	0	1	0.14	0.24	0.11
225	0.19	0.68	0.086	0	0	0.015	0	0.012	0.016	0	1	0.14	0.24	0.11
226	0.21	0.58	0.047	0	0	0.14	0	0.004	0.019	0	1	0.14	0.24	0.11
227	0	0	0	0	0	0	0	0	0	1	9	0.14	0.24	0.012
228	0.27	0.62	0.016	0	0	0.075	0	0.016	0.0043	0	1	0.14	0.24	0.11
229	0.26	0.64	0.091	0	0	0.0025	0	0.0082	0.0022	0	1	0.14	0.24	0.11
230	0	1	0	0	0	0	0	0	0	0	1	0.14	0.24	0.11
231	0.27	0.064	0.42	0	0	0.024	0	0.13	0.092	0	2	0.14	0.3	0.2
232	0.38	0.61	0.0032	0	0	8.2e-06	0	0.007	3.3e-05	0	1	0.14	0.24	0.11
233	0.11	0.77	0.0058	0	0	0.00033	0	0.1	0.00044	0	1	0.14	0.24	0.11
234	0.36	0.64	0.00017	0	0	9.2e-06	0	0.00082	0	0	1	0.14	0.24	0.11
235	0.013	0.97	8.1e-05	0	0	0.0008	0	0.018	1.4e-05	0	1	0.14	0.24	0.11
236	0.28	0.49	0.0056	0	0	0.21	0	0.005	0.0033	0	1	0.14	0.24	0.11
237	0.54	0.41	0.0019	0	0	0.047	0	0.0029	0.0014	0	0	0.3	0.41	0.2
238	0.2	0.8	0.00012	0	0	5.5e-06	0	0.0012	0.00016	0	1	0.14	0.24	0.11
239	0.00026	0.97	0.025	0	0	0	0	7.9e-05	0	0.00028	1	0.14	0.24	0.11
240	0.082	0.6	0.076	0	0	0.002	0	0.24	0.001	0	1	0.14	0.24	0.11
241	0.17	0.82	0.0033	0	0	1.4e-05	0	0.0057	0.00091	0	1	0.14	0.24	0.11
242	0.76	0.22	0.019	0	0	0	0	3.6e-05	2.7e-05	0	0	0.3	0.41	0.2
243	0.077	0.77	0.048	0	0	0.02	0	0.075	0.011	0	1	0.14	0.24	0.11
244	0.028	0	0	0	0	0	0	0	0	0.97	9	0.14	0.24	0.012
245	0.0005	0.81	0.003	0	0	0.14	0.041	0.0001	3.4e-05	0	1	0.14	0.24	0.11
246	0	0.93	0.0055	0	0	0.00018	0.061	0	5.8e-05	0	1	0.14	0.24	0.11
247	3.8e-05	0	0	0	0	0.00015	5.9e-06	1	0.00099	0	7	0.22	0.59	0.2
248	0	0.93	0.00017	0	0	0	0.068	0	4.3e-05	0	1	0.14	0.24	0.11
249	0	0	0	0	1	0	0	0	0	0	4	0.14	0	0
250	0.71	0.29	0	0	0	0	0	0	0	0	0	0.3	0.41	0.2
251	0.01	0.94	0.021	0	0	0.0062	0.019	0.00025	1.1e-05	0	1	0.14	0.24	0.11
252	0	0.98	0.0014	0	0	0	0.014	0	0	0	1	0.14	0.24	0.11
253	0.00085	0.92	0.026	0	0	0.016	0.037	4.6e-05	0.00051	0	1	0.14	0.24	0.11
254	0	0.98	4.2e-06	0	0	0	0.021	0	0	0	1	0.14	0.24	0.11
255	0.0057	0.96	0.017	0	0	0.0023	0	0.00031	0.012	0	1	0.14	0.24	0.11
256	0	1	0	0	0	0	0	0	0	0	1	0.14	0.24	0.11
257	0	0.098	0	0	0	0.83	0	0.061	0.008	0	5	0.38	0.64	0.2
258	0	1	0.00039	0	0	0	0	0	0	0	1	0.14	0.24	0.11
259	0	1	0	0	0	0	0	0	0	0	1	0.14	0.24	0.11
260	0	0	0	0	0	0	0	0	0	1	9	0.14	0.24	0.012
261	0	2.6e-05	0	1	0	0	0	0	0	0	3	0	0	0.11
262	0	1	0	0	0	0	0	0	0	0	1	0.14	0.24	0.11
263	0	1	0	0	0	0	0	0	0	0	1	0.14	0.24	0.11
264	0	1	0	0	0	0	0	0	0	0	1	0.14	0.24	0.11
265	4e-05	0.98	0.017	0	0	0	0	0	0	0	1	0.14	0.24	0.11
266	0.66	0.00045	0.34	0	0	0.0019	0	0.0006	0	0	0	0.3	0.41	0.2
267	1.3e-05	0.0012	0.017	0	0	0.0093	0	0.97	0.0014	0	7	0.22	0.59	0.2
268	0	0	0	0	0	0.0019	0	1	0.00053	0	7	0.22	0.59	0.2
269	6.2e-05	0.98	0.015	0	0	0	0	0	0	0	1	0.14	0.24	0.11
270	0	1	0	0	0	0	0	0	0	0	1	0.14	0.24	0.11
271	0.0045	0.97	0.027	0	0	0	0	0	0	0	1	0.14	0.24	0.11
272	0	0	0	0	0	0	0	0	0	1	9	0.14	0.24	0.012
273	0	1	0	0	0	0	0	0	0	0	1	0.14	0.24	0.11
274	0.011	0.95	0.028	0	0	0.0086	5.9e-06	0.0016	0.0031	0	1	0.14	0.24	0.11
275	0	0	0	0	0	0	0	0	0	1	9	0.14	0.24	0.012
276	0	0	0	1	0	0	0	0	0	0	3	0	0	0.11
277	2.2e-06	0.85	0.00065	0	0	0.059	0.089	5.7e-05	0.00022	0	1	0.14	0.24	0.11
278	0.02	0.88	0.083	0	0	0.00022	0.011	0.00043	1.2e-05	0	1	0.14	0.24	0.11
279	0.032	0.81	0.064	0	0	0.041	0.035	0.0045	0.0094	0	1	0.14	0.24	0.11
280	0.058	7.4e-06	0	0	0	0.0021	0.0007	0	0.94	0	8	0.3	0.53	0.28
281	0	0.0016	0	0	0	0.99	0.0081	0.00016	0.0003	0	5	0.38	0.64	0.2
282	0	0.98	0.00048	0	0	3.5e-05	0.02	0	1.8e-06	0	1	0.14	0.24	0.11
283	0	0.93	0.0022	0	0	0.00081	0.069	3.5e-06	1.4e-05	0	1	0.14	0.24	0.11
284	0.51	0.094	0.39	0	0	8.5e-05	7.8e-05	0.0053	0.0021	0	0	0.3	0.41	0.2
285	0.99	0	0	0	0	0	0	0.012	1e-05	0	0	0.3	0.41	0.2
286	0.00019	0.77	0.21	0	0	5.8e-06	0.015	0	0.00021	0	1	0.14	0.24	0.11
287	0.7	0.026	0.11	0	0	0.013	0.0049	0.043	0.11	0	0	0.3	0.41	0.2
288	4.3e-05	0.93	0.057	0	0	2.2e-06	0.011	0	0	0	1	0.14	0.24	0.11
289	0	0.76	3.2e-05	0	0	0.00036	0.24	0	0.00059	0	1	0.14	0.24	0.11
290	1.3e-05	0.95	0.03	0	0	1.8e-05	0.02	0	1.3e-05	0	1	0.14	0.24	0.11
291	0.48	0	9.2e-06	0	0	4e-05	0	0.52	3.6e-05	0	7	0.22	0.59	0.2
