SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster15	cluster16	cluster17	cluster18	cluster	dcf0	dcf1	dcf2	dcf3
39	0	0	0	0	0.0015	0	0	0	0.93	0	0	0.00055	0.054	0	0	0.0032	0.01	0	0	8	0.15	0.45	0.35	0.16
40	0.0029	0	0.00068	0	0.0018	0	0	0.93	0.0074	0.029	0	0	1.8e-05	0	0	0.0028	0	0.029	0	7	0.1	0.35	0.35	0.018
41	1	0	0	0	0	0	0	0	0	0.00082	0	0	0	0	0	0	0	0	0.004	0	0.05	0.35	0.35	0.16
42	0.002	0	0.81	0	0	0	0	0	0.12	0.07	0	0	0	0	0	0	0	0.00045	0	2	0.1	0.35	0.19	0.12
43	0.021	0	0.011	0	0.00062	0	0	0.0031	0.47	0.5	0	0	0	0	0	2.9e-05	0	0.0029	0	9	0.12	0.35	0.35	0.16
44	0.0013	0	0	0	0	0	0	0	0	0.58	0	0	0	0	0	0	0	0	0.42	9	0.12	0.35	0.35	0.16
45	3.9e-05	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	9	0.12	0.35	0.35	0.16
46	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.017	0.039	0.078	0.018
47	0.49	1.1e-05	0	0	0	0	0	8.4e-06	0	0.35	0	0	0	0	0	0	0	0	0.16	0	0.05	0.35	0.35	0.16
48	0	0	0	0	0.081	0	0	0	0.066	0.0091	0	0.00048	0.69	0	0	0.0081	0.14	0	0	12	0.23	0.62	0.65	0.31
49	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0.23	0	0
50	0.047	0	0.0031	0	0.0031	0	0	0	0.36	0.57	0	0	1.1e-05	0	3.1e-06	5e-06	0	0.017	0	9	0.12	0.35	0.35	0.16
51	0.011	0	0.00015	0	0	0	0	0	0.41	0.58	0	0	0	0	0	0	0	0.00044	0	9	0.12	0.35	0.35	0.16
52	0	0	0	0	0.00072	0	0	0	0.83	0	0	0.041	0.075	0	0	0	0.054	0	0	8	0.15	0.45	0.35	0.16
53	0.0011	0	6.4e-06	0	8.5e-05	0	0	0	0.00054	0.28	0	0	0	0	0	0	0	0.72	0	17	0.15	0.27	0.35	0.16
54	0.00012	0	2.3e-06	0	0.0015	0	0	0	0.002	0.54	0	0	0	0	0	0	0	0.46	0	9	0.12	0.35	0.35	0.16
55	2.7e-06	0	1.5e-05	0	0.00012	0	0	0	0.98	0.013	0	0	0.00056	0	2.7e-05	0.0015	5.1e-06	4.1e-05	0	8	0.15	0.45	0.35	0.16
56	0	0	0	0	0.015	0	0	0	0.27	0	0	0.022	0.35	0	7.3e-06	0.0016	0.34	0	0	12	0.23	0.62	0.65	0.31
57	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.017	0.039	0.078	0.018
58	0.012	0	0.0014	0	0.00044	0	0	0	0.35	0.63	0	0	0	0	0	0	0	0.0054	0	9	0.12	0.35	0.35	0.16
59	0.00035	0	0.00085	0	0.00015	0	0	0	0.62	0.38	0	0	0	0	0	0	0	0.005	0	8	0.15	0.45	0.35	0.16
60	0	0	0	0	0	0	0	0	0.3	0.7	0	0	0	0	0	0	0	0.0026	0	9	0.12	0.35	0.35	0.16
61	0.47	0	0.38	0	0	0	0	0	4.3e-06	0.038	0	0	0	0	0	0	0	0.11	0	0	0.05	0.35	0.35	0.16
62	0	0.00088	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0.00035	13	0	0	0.36	0
63	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0.23	0	0
64	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	10	0.067	0	0	0.12
65	0	4.2e-05	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0.23	0	0
66	0	0	0	0	0	0	0	0	2.9e-06	0	0	0	0.28	0	0	0	0.72	0	0	16	0.23	0.65	0.65	0.39
67	0.0095	0	0.031	0	0.00013	0	0	0.0027	0.22	0.69	0	0	8.2e-06	0	0	0.011	0	0.038	0	9	0.12	0.35	0.35	0.16
68	0.013	0	0.022	0	0.004	0	0	0.0043	0.27	0.62	0	0	0	0	0	8e-06	0	0.06	0	9	0.12	0.35	0.35	0.16
69	0.41	0	0	0	0	0	0	0	0	0.59	0	0	0	0	0	0	0	0.0018	0	9	0.12	0.35	0.35	0.16
70	0	0	0	0	1.6e-06	0	0	0	0.00031	0.002	0	1.9e-06	0.96	0	0	1.4e-05	0.038	0	0	12	0.23	0.62	0.65	0.31
71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	18	0.094	0	0.35	0.19
72	0	0	0	1	0	0	0	0	1.2e-05	0	0	0	0	0	0	0	0	0	0	3	0	0.23	0	0
73	0	0	0	0	0	0	0	0	0	0	0	0	1.7e-05	0	0	0	0	9.9e-06	1	18	0.094	0	0.35	0.19
74	0.00036	0	0.0012	0	0	0	0	0	0.0051	0.93	0	0	0	0	0	0	0	0.066	0	9	0.12	0.35	0.35	0.16
75	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0.23	0	0
76	0.0014	0	0.00016	0	0.083	0	0	0	0.6	0.29	0	0	0.008	0	0.00014	0.0019	0.00046	0.014	0	8	0.15	0.45	0.35	0.16
77	6e-06	0	0.75	0	0	0	0	0	0.067	0.17	0	0	0	0	0	0	0	0.0081	0	2	0.1	0.35	0.19	0.12
78	0.04	0	0.18	0	0	0	0	0	0.0043	0.77	0	0	0	0	0	0	0	0.0026	0	9	0.12	0.35	0.35	0.16
79	0.079	0	0.06	0	0.006	0	0	0.0012	0.28	0.53	0	0	1.5e-05	0	4e-06	4.8e-05	0	0.039	0	9	0.12	0.35	0.35	0.16
80	0.0002	0	8.8e-06	0	0	0	0	0	0.00036	0.78	0	0	0	0	0	0	0	0.22	0	9	0.12	0.35	0.35	0.16
81	0	0.013	0	0	0	0	0	0	0	0	0	0	0	0.99	0	0	0	0	0	13	0	0	0.36	0
82	4.4e-06	0	0.0013	0	0.0058	0	0	0.00026	0.55	0.33	0	0	3.1e-05	0	1.2e-05	0	0	0.11	0	8	0.15	0.45	0.35	0.16
83	0.0043	0	0.61	0	0	0	0	0	0.084	0.3	0	0	0	0	0	0	0	0.0054	0	2	0.1	0.35	0.19	0.12
84	0.00011	0	0.058	0	4.2e-06	0	0	0	0.046	0.34	0	0	0	0	0	0	0	0.56	0	17	0.15	0.27	0.35	0.16
85	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0.23	0	0
86	0.0017	0	3.5e-05	0	0.14	0	0	3.9e-06	0.048	0.64	0	0	0	0	0	0	0	0.17	0	9	0.12	0.35	0.35	0.16
87	0.00058	0	0.31	0	0	0	0	0	0.11	0.58	0	0	0	0	0	0	0	0.0022	0	9	0.12	0.35	0.35	0.16
88	0.022	0	0.94	0	0	0	0	0.025	2.5e-06	0.012	0	0	0	0	0	0	0	0.0018	0	2	0.1	0.35	0.19	0.12
89	0	0	0	0	0	0	0	0	0.061	0.94	0	0	0	0	0	0	0	0.0021	0	9	0.12	0.35	0.35	0.16
90	9.2e-05	0	0.00029	0	0.0084	0	0	0	0.77	0.13	0	8.2e-05	0.05	0	0.0071	0.0043	0.0048	0.02	0	8	0.15	0.45	0.35	0.16
91	6e-05	0	0.0061	0	0.00013	0	0	5.8e-05	0.057	0.6	0	0	0	0	0	0	0	0.33	0	9	0.12	0.35	0.35	0.16
92	1.3e-05	0	0.00024	0	0	0	0	0	0.00021	0.11	0	0	0	0	0	0	0	0.89	0	17	0.15	0.27	0.35	0.16
93	0	0	0	0	0.0007	0	0	0	0.9	0	0	0	0.026	0	0	0	0.075	0	0	8	0.15	0.45	0.35	0.16
94	0.056	0	0.7	0	3.6e-06	0	0	0.03	0.09	0.12	0	0	0	0	0	0	0	0.00094	0	2	0.1	0.35	0.19	0.12
95	0	0	0	0	0	0	0	0	0.0042	0	0	0	0	0	1	0	0	0	0	14	0.19	0.55	0.29	0.39
96	0.00045	0	0.18	0	8.7e-05	0	0	0.0036	0.14	0.42	0	0	0	0	0	0	0	0.26	0	9	0.12	0.35	0.35	0.16
97	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.8e-06	0	2	0.1	0.35	0.19	0.12
98	0	0	0	0	4.2e-06	0	0	0	0.02	0.35	0	0	0	0	0	0	0	0.63	0	17	0.15	0.27	0.35	0.16
99	0	0	0	0	0	0	0	0	0.0036	0	0	0.00019	0.67	0	0.023	3.2e-05	0.31	0	0	12	0.23	0.62	0.65	0.31
100	0.49	0	0.025	0	0.00079	0	0	0.00013	0.0093	0.45	0	0	0	0	0	0	0	0.019	0	0	0.05	0.35	0.35	0.16
101	0.28	0	0.045	0	0	0	0	0	0.0088	0.66	0	0	0	0	0	0	0	0.0046	0	9	0.12	0.35	0.35	0.16
102	0.18	0	0	0	0.34	0	0	0	0.0011	0.47	0	0	1.9e-05	0	0	5e-06	0	0.0081	0	9	0.12	0.35	0.35	0.16
103	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0.23	0	0
104	0	0	0	0	0.1	0	0	0	0.89	0	0	0	0.0022	0	0	3.4e-05	0.0001	0	0	8	0.15	0.45	0.35	0.16
105	1.7e-05	0	5e-05	0	0.0088	0	0	0	0.034	0.32	0	0	0	0	0	0	0	0.64	0	17	0.15	0.27	0.35	0.16
106	0	0	0.00021	0	0	0	0	0	0.0025	0.94	0	0	0	0	0	0	0	0.055	0	9	0.12	0.35	0.35	0.16
107	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	10	0.067	0	0	0.12
108	3.3e-05	0	0	0	0.25	0	0	0	0	0.44	0	0	0	0	0	0	0	0.3	0	9	0.12	0.35	0.35	0.16
109	0.077	0	0.0061	0	0.0071	0	0	1.7e-05	0.36	0.46	0	0	0.052	0	0.0031	0.016	0.013	0.0035	0	9	0.12	0.35	0.35	0.16
110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	17	0.15	0.27	0.35	0.16
111	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	10	0.067	0	0	0.12
112	0.031	0	0.00015	0	0	0	0	0	0.0053	0.96	0	2.4e-06	0.001	0	0	0	0.00011	0.00015	0	9	0.12	0.35	0.35	0.16
113	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	13	0	0	0.36	0
114	0.00022	0	0.00062	0	7.3e-05	0	0	0	0.32	0.65	0	0	0	0	0	0	0	0.027	0	9	0.12	0.35	0.35	0.16
115	0	0	0	0	6.1e-05	0	0	0	0.41	0	0	0	0.55	0	0	0.00013	0.039	0	0	12	0.23	0.62	0.65	0.31
116	0	0	0	0	9.6e-05	0	0	0	1	0	0	0	7.7e-06	0	0	6.7e-06	2.4e-05	0	0	8	0.15	0.45	0.35	0.16
117	0.00042	0	0	0	7.5e-05	0	0	0	0.45	0.54	0	0.00081	1.9e-06	0	0	0	1.8e-06	0.00026	0	9	0.12	0.35	0.35	0.16
118	0	0	2.5e-05	1	0	0	0	5.2e-06	4.9e-06	0	0	0	0	0	0	1.7e-05	0	0	0	3	0	0.23	0	0
119	2.5e-05	0	0.00021	0	0.00086	0	0	0	0.92	0.079	0	0.0018	3.9e-05	0	0	0.00065	4.3e-06	0.00067	0	8	0.15	0.45	0.35	0.16
120	0	0	0	0	4e-06	0	0	0	1	0	0	0	1.7e-05	0	0	0	5e-06	0	0	8	0.15	0.45	0.35	0.16
121	0	0	0	0	7e-06	0	0	0	0.13	0	0	0	0.42	0	0	0.00015	0.45	0	0	16	0.23	0.65	0.65	0.39
122	0.0011	0	0.016	0	5e-05	0	0	0	0.016	0.49	0	0.0027	0.037	0	0	0	0.0047	0.43	0	9	0.12	0.35	0.35	0.16
123	0	0	0	0	0	0	0	0	0.015	0	0	0	0.96	0	0	0.011	0.017	0	0	12	0.23	0.62	0.65	0.31
124	1.4e-05	0	0.00089	0	6.3e-05	0	0	0	0.15	0.5	0	0.054	0.00064	0	1.1e-06	0	0.001	0.3	0	9	0.12	0.35	0.35	0.16
125	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0.15	0.35	0.65	0.16
126	1.2e-05	0	0	0	0.047	0	0	0	0.12	0.21	0	0.001	0.17	0	0.029	2.1e-06	0.41	0	0	16	0.23	0.65	0.65	0.39
127	0.0004	0	0.0012	0	0.012	0	0	5.1e-06	0.85	0.11	0	1.6e-05	0.012	0	0.00019	0.018	0.00053	0.0018	0	8	0.15	0.45	0.35	0.16
128	0.0043	0	0	0	0.045	0	0	0	0.026	0.56	0	4.5e-05	0.14	0	0.11	0	0.11	0	0	9	0.12	0.35	0.35	0.16
129	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.1	0.35	0.19	0.12
130	0.98	0	0.00031	0	0	0	0	0	0	0.019	0	0	0	0	0	0	0	4.2e-05	0	0	0.05	0.35	0.35	0.16
131	0	0	0	0	0	0	0	0	0.99	0	0	0	0.00011	0	0	0.0056	5.6e-06	0	0	8	0.15	0.45	0.35	0.16
132	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0.15	0.35	0.65	0.16
133	0.98	0	0	0	0	0	0	0	0	0.022	0	0	0	0	0	0	0	2.5e-06	0	0	0.05	0.35	0.35	0.16
134	0	0	0	0	0.16	0	0	0	0	0	0	0	0	0.84	0	0	0	0	0	13	0	0	0.36	0
135	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0.23	0	0
136	0.023	0	0.83	0	0	0	0	0	0.0012	0.14	0	0	0	0	0	0	0	0.001	0	2	0.1	0.35	0.19	0.12
137	0	0	0	0	0.99	0	0	0	3.4e-05	0.0012	0	0	0	0	0	0	0	0.012	0	4	0.15	0.35	0.65	0.16
138	5.4e-05	0	0.0005	0	0.0053	0	0	0	0.57	0.36	0	0	2.3e-05	0	3.6e-05	4.7e-06	0	0.07	0	8	0.15	0.45	0.35	0.16
139	0	0	0	0	0.00069	0	0	0	0.016	0	0	0	0	0	0	0	0	0.98	0	17	0.15	0.27	0.35	0.16
140	0.0021	0	1.7e-05	0	0.084	0	0	0	0.19	0.46	0	0	5.8e-06	0	0	0	0	0.26	0	9	0.12	0.35	0.35	0.16
141	5.8e-06	0	0.00027	0	0	0	0	0	0.12	0.83	0	0	0	0	0	0	0	0.054	0	9	0.12	0.35	0.35	0.16
142	0.0017	0	0.93	0	0	0	0	2.1e-05	0.00018	0.066	0	0	0	0	0	0	0	0.0053	0	2	0.1	0.35	0.19	0.12
143	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0.083	0	0	0
144	0	0	0	0	0.0088	0	0	0	0.98	0	0	7.2e-06	0.0054	0	0	2.4e-05	0.00067	0.0046	0	8	0.15	0.45	0.35	0.16
145	0.0021	0	2.2e-05	0	0.02	0	0	0	0.039	0.48	0	0	0	0	0	0	0	0.46	0	9	0.12	0.35	0.35	0.16
146	0	0	0	0	0.045	0	0	0	0.86	0	0	0.0097	0.063	0	0	0.0013	0.019	0	0	8	0.15	0.45	0.35	0.16
147	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	13	0	0	0.36	0
148	0.0016	0	0.0001	0	0	0	0	0	0.12	0.86	0	0	0	0	0	0	0	0.013	0	9	0.12	0.35	0.35	0.16
149	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0.23	0	0
150	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	13	0	0	0.36	0
151	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0.23	0	0
152	3.8e-05	0	0.0063	0	0	0	0	0	0.79	0.2	0	0	0	0	0.00038	0	0	0.0028	0	8	0.15	0.45	0.35	0.16
153	0	0	0	0	0.00015	0	0	0	0.036	7.7e-06	0	0	0.17	0	0	0.79	0.0017	0	0	15	0.23	0.65	0.65	0.16
154	0	0	0	0	0.029	0	0	0	0.49	7.3e-06	0	0	0.31	0	0.0001	0.0035	0.18	0	0	8	0.15	0.45	0.35	0.16
155	0.069	0	0.54	0	0	0	0	0	2.4e-05	0.39	0	0	0	0	0	0	0	3e-05	0	2	0.1	0.35	0.19	0.12
156	0	0	1.1e-05	0	0	0	0	0	1	0.003	0	0	0	0	0	0	0	0	0	8	0.15	0.45	0.35	0.16
157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	18	0.094	0	0.35	0.19
158	0.056	0	0.0019	0	4.5e-06	0	0	0	0.00061	0.63	0	0	0	0	0	0	0	0.31	0	9	0.12	0.35	0.35	0.16
159	0	0	0	0	1.1e-05	0	0	0	0.022	0	0	0	0.9	0	0	7.9e-05	0.08	0	0	12	0.23	0.62	0.65	0.31
160	0.072	0	0.042	0	8e-05	0	0	0.0005	0.0074	0.7	0	0	0	0	0	0	0	0.18	0	9	0.12	0.35	0.35	0.16
161	0	0	0	0	0.00031	0	0	0	0.75	0	0	0	0.18	0	0	0.058	0.0083	0	0	8	0.15	0.45	0.35	0.16
162	0.00056	0	0	0	0.57	0	0	0	0.018	0.32	0	0	0	0	0	0	0	0.092	0	4	0.15	0.35	0.65	0.16
163	0	0	0	0	0	0	0	0	2.6e-06	1.3e-05	0	7.4e-05	0.34	0	0	0	0.66	0	0	16	0.23	0.65	0.65	0.39
164	0.038	0	0.0013	0	0.001	0	0	0	0.28	0.65	0	0	0.00017	0	0.0029	0	2e-05	0.021	0	9	0.12	0.35	0.35	0.16
165	5.6e-05	0	0.00054	0	0.0043	0	0	3e-05	0.14	0.48	0	0.016	0.0012	0	0	0	7.2e-05	0.36	0	9	0.12	0.35	0.35	0.16
166	0	0	0	0	0	0	0	0	0	0	0	0	0.99	0	0	0	0.011	0	0	12	0.23	0.62	0.65	0.31
167	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	8	0.15	0.45	0.35	0.16
168	0	0	0	0	0.0022	0	0	0	0.98	2.7e-06	0	0	0.017	0	0	0.00022	2.2e-05	0.00022	0	8	0.15	0.45	0.35	0.16
169	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.017	0.039	0.078	0.018
170	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	13	0	0	0.36	0
171	0.0042	0	0.019	0	0.0048	0	0	5.2e-05	0.66	0.26	0	0	0.0045	0	0.0018	0.002	0.00055	0.044	0	8	0.15	0.45	0.35	0.16
172	0	0	0	0	0.0084	0	0	0	0.0061	0	0	0.079	0.57	0	0	0.013	0.33	0	0	12	0.23	0.62	0.65	0.31
173	0	0	2.1e-05	0	0.00066	0	0	0	0.012	0.036	0	0	0	0	0	0	0	0.95	0	17	0.15	0.27	0.35	0.16
174	0	0	0	0	0.16	0	0	0	0.69	0	0	0.00053	0.064	0	0	0.078	0.0093	0	0	8	0.15	0.45	0.35	0.16
175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	18	0.094	0	0.35	0.19
176	0	0	0	0	0.00026	0	0	0	0.96	0	0	0	0.038	0	0	0.00011	0.0011	0.0006	0	8	0.15	0.45	0.35	0.16
177	0.0046	0	8.5e-05	0	0.034	0	0	0	0.00013	0.87	0	0	0	0	0	0	0	0	0.093	9	0.12	0.35	0.35	0.16
178	0	0	0	0	0.025	0	0	0	0	0	0	0	0	0.98	0	0	0	0	0	13	0	0	0.36	0
179	0	0	1.5e-05	0	1.6e-06	0	0	0	0.00078	0.1	0	0.0035	9e-05	0	0	0	4.8e-06	0.9	0	17	0.15	0.27	0.35	0.16
180	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0.23	0	0
181	0	0	0	0	0.84	0	0	0	0.13	0	0	0	0.028	0	0	0.0013	0.0079	0	0	4	0.15	0.35	0.65	0.16
182	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.017	0.039	0.078	0.018
183	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	10	0.067	0	0	0.12
184	2.2e-05	0	0.0028	0	0.0032	0	0	0	0.9	0.064	0	0.00045	0.012	0	0.001	0.014	0.00081	0.0064	0	8	0.15	0.45	0.35	0.16
185	0	0	0	0	9.6e-06	0	7.2e-06	0	0.93	0	0	0.059	0.011	0	0	0.0019	0.0017	0	0	8	0.15	0.45	0.35	0.16
186	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05	0.35	0.35	0.16
187	0	0	0.00021	0	0	0	0	0	0.039	0.87	0	0	0	0	0	0	0	0.09	0	9	0.12	0.35	0.35	0.16
188	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0.23	0	0
189	0.00013	0	0	0	0	0	0	0	0.77	0.23	0	0	0	0	0	0	0	1.5e-05	0	8	0.15	0.45	0.35	0.16
190	0	0	0.0059	0	0	0	0	0	0.056	0.38	0	0	0	0	0	0	0	0.56	0	17	0.15	0.27	0.35	0.16
191	0	0	0	0	0	0	0	0	0	0.0017	0	0	1.3e-05	0	0	1	0	0	0	15	0.23	0.65	0.65	0.16
192	2.8e-05	0	0.077	0	0	0	0	0	0.62	0.3	0	0	0	0	0	0	0	0.0056	0	8	0.15	0.45	0.35	0.16
193	0	0	0	0	0	0	0	0	0	0	0	0.83	0.097	0	0	5.4e-06	0.075	0	0	11	0.34	0.71	0.71	0.35
194	0	0	0	0	0.0022	0	0	0	1	0	0	6.3e-05	0	0	0	0	0	0	0	8	0.15	0.45	0.35	0.16
195	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	10	0.067	0	0	0.12
