SNV	cluster0	cluster1	cluster2	cluster3	cluster	dcf0	dcf1	dcf2	dcf3
36	1	0	0	0	0	0.15	0.35	0.35	0.16
37	0	3e-06	1	0	2	0.15	0	0	0.089
38	1	0	0	0	0	0.15	0.35	0.35	0.16
39	1	0	0	0	0	0.15	0.35	0.35	0.16
40	1	0.0011	0	0	0	0.15	0.35	0.35	0.16
41	0.83	0.17	0	0	0	0.15	0.35	0.35	0.16
42	1	0	0	0	0	0.15	0.35	0.35	0.16
43	1	0	0	0	0	0.15	0.35	0.35	0.16
44	1	0	0	0	0	0.15	0.35	0.35	0.16
45	1	0	0	0	0	0.15	0.35	0.35	0.16
46	0	1	0	0	1	0.033	0.039	0.27	0.036
47	0.85	0.15	0	0	0	0.15	0.35	0.35	0.16
48	1	0	0	0	0	0.15	0.35	0.35	0.16
49	0	0	0	1	3	0	0.23	0	0
50	1	0	0	0	0	0.15	0.35	0.35	0.16
51	1	0	0	0	0	0.15	0.35	0.35	0.16
52	1	0	0	0	0	0.15	0.35	0.35	0.16
53	1	0	0	0	0	0.15	0.35	0.35	0.16
54	1	0	0	0	0	0.15	0.35	0.35	0.16
55	1	0	0	0	0	0.15	0.35	0.35	0.16
56	1	0	0	0	0	0.15	0.35	0.35	0.16
57	0	1	0	0	1	0.033	0.039	0.27	0.036
58	1	0	0	0	0	0.15	0.35	0.35	0.16
59	1	0	0	0	0	0.15	0.35	0.35	0.16
60	1	0	0	0	0	0.15	0.35	0.35	0.16
61	0.98	0.02	0	0	0	0.15	0.35	0.35	0.16
62	0	1	0	0	1	0.033	0.039	0.27	0.036
63	0	0	0	1	3	0	0.23	0	0
64	0	0	1	0	2	0.15	0	0	0.089
65	0	0	0	1	3	0	0.23	0	0
66	1	0	0	0	0	0.15	0.35	0.35	0.16
67	1	0	0	0	0	0.15	0.35	0.35	0.16
68	1	0	0	0	0	0.15	0.35	0.35	0.16
69	1	0	0	0	0	0.15	0.35	0.35	0.16
70	1	0	0	0	0	0.15	0.35	0.35	0.16
71	0	1	0	0	1	0.033	0.039	0.27	0.036
72	0	0	0	1	3	0	0.23	0	0
73	0.00047	1	0	0	1	0.033	0.039	0.27	0.036
74	1	0	0	0	0	0.15	0.35	0.35	0.16
75	0	0	0	1	3	0	0.23	0	0
76	1	0	0	0	0	0.15	0.35	0.35	0.16
77	1	0	0	0	0	0.15	0.35	0.35	0.16
78	1	0	0	0	0	0.15	0.35	0.35	0.16
79	1	0	0	0	0	0.15	0.35	0.35	0.16
80	1	0	0	0	0	0.15	0.35	0.35	0.16
81	0	1	0	0	1	0.033	0.039	0.27	0.036
82	1	0	0	0	0	0.15	0.35	0.35	0.16
83	1	0	0	0	0	0.15	0.35	0.35	0.16
84	1	0	0	0	0	0.15	0.35	0.35	0.16
85	0	0	0	1	3	0	0.23	0	0
86	1	0	0	0	0	0.15	0.35	0.35	0.16
87	1	0	0	0	0	0.15	0.35	0.35	0.16
88	1	0	0	0	0	0.15	0.35	0.35	0.16
89	1	0	0	0	0	0.15	0.35	0.35	0.16
90	1	0	0	0	0	0.15	0.35	0.35	0.16
91	1	0	0	0	0	0.15	0.35	0.35	0.16
92	1	0	0	0	0	0.15	0.35	0.35	0.16
93	1	0	0	0	0	0.15	0.35	0.35	0.16
94	1	0	0	0	0	0.15	0.35	0.35	0.16
95	1	0	0	0	0	0.15	0.35	0.35	0.16
96	1	0	0	0	0	0.15	0.35	0.35	0.16
97	1	0	0	0	0	0.15	0.35	0.35	0.16
98	1	0	0	0	0	0.15	0.35	0.35	0.16
99	1	0	0	0	0	0.15	0.35	0.35	0.16
100	1	0	0	0	0	0.15	0.35	0.35	0.16
101	1	0	0	0	0	0.15	0.35	0.35	0.16
102	1	0	0	0	0	0.15	0.35	0.35	0.16
103	0	0	0	1	3	0	0.23	0	0
104	1	0	0	0	0	0.15	0.35	0.35	0.16
105	1	0	0	0	0	0.15	0.35	0.35	0.16
106	1	0	0	0	0	0.15	0.35	0.35	0.16
107	0	0	1	0	2	0.15	0	0	0.089
108	1	0	0	0	0	0.15	0.35	0.35	0.16
109	1	0	0	0	0	0.15	0.35	0.35	0.16
110	1	0	0	0	0	0.15	0.35	0.35	0.16
111	0	0	1	0	2	0.15	0	0	0.089
112	1	0	0	0	0	0.15	0.35	0.35	0.16
113	0	1	0	0	1	0.033	0.039	0.27	0.036
114	1	0	0	0	0	0.15	0.35	0.35	0.16
115	1	0	0	0	0	0.15	0.35	0.35	0.16
116	1	0	0	0	0	0.15	0.35	0.35	0.16
117	1	0	0	0	0	0.15	0.35	0.35	0.16
118	0	0	0	1	3	0	0.23	0	0
119	1	0	0	0	0	0.15	0.35	0.35	0.16
120	1	0	0	0	0	0.15	0.35	0.35	0.16
121	1	0	0	0	0	0.15	0.35	0.35	0.16
122	1	0	0	0	0	0.15	0.35	0.35	0.16
123	1	0	0	0	0	0.15	0.35	0.35	0.16
124	1	0	0	0	0	0.15	0.35	0.35	0.16
125	1	0	0	0	0	0.15	0.35	0.35	0.16
126	1	0	0	0	0	0.15	0.35	0.35	0.16
127	1	0	0	0	0	0.15	0.35	0.35	0.16
128	1	0	0	0	0	0.15	0.35	0.35	0.16
129	1	0	0	0	0	0.15	0.35	0.35	0.16
130	1	0	0	0	0	0.15	0.35	0.35	0.16
131	1	0	0	0	0	0.15	0.35	0.35	0.16
132	1	0	0	0	0	0.15	0.35	0.35	0.16
133	1	0	0	0	0	0.15	0.35	0.35	0.16
134	0	1	0	0	1	0.033	0.039	0.27	0.036
135	0	0	0	1	3	0	0.23	0	0
136	1	0	0	0	0	0.15	0.35	0.35	0.16
137	1	0	0	0	0	0.15	0.35	0.35	0.16
138	1	0	0	0	0	0.15	0.35	0.35	0.16
139	1	0	0	0	0	0.15	0.35	0.35	0.16
140	1	0	0	0	0	0.15	0.35	0.35	0.16
141	1	0	0	0	0	0.15	0.35	0.35	0.16
142	1	0	0	0	0	0.15	0.35	0.35	0.16
143	0	0	1	0	2	0.15	0	0	0.089
144	1	0	0	0	0	0.15	0.35	0.35	0.16
145	1	0	0	0	0	0.15	0.35	0.35	0.16
146	1	0	0	0	0	0.15	0.35	0.35	0.16
147	0	1	0	0	1	0.033	0.039	0.27	0.036
148	1	0	0	0	0	0.15	0.35	0.35	0.16
149	0	0	0	1	3	0	0.23	0	0
150	0	1	0	0	1	0.033	0.039	0.27	0.036
151	0	0	0	1	3	0	0.23	0	0
152	1	0	0	0	0	0.15	0.35	0.35	0.16
153	1	0	0	0	0	0.15	0.35	0.35	0.16
154	1	0	0	0	0	0.15	0.35	0.35	0.16
155	1	0	0	0	0	0.15	0.35	0.35	0.16
156	1	0	0	0	0	0.15	0.35	0.35	0.16
157	0	1	0	0	1	0.033	0.039	0.27	0.036
158	1	0	0	0	0	0.15	0.35	0.35	0.16
159	1	0	0	0	0	0.15	0.35	0.35	0.16
160	1	0	0	0	0	0.15	0.35	0.35	0.16
161	1	0	0	0	0	0.15	0.35	0.35	0.16
162	1	0	0	0	0	0.15	0.35	0.35	0.16
163	1	0	0	0	0	0.15	0.35	0.35	0.16
164	1	0	0	0	0	0.15	0.35	0.35	0.16
165	1	0	0	0	0	0.15	0.35	0.35	0.16
166	1	0	0	0	0	0.15	0.35	0.35	0.16
167	0	0	0	1	3	0	0.23	0	0
168	1	0	0	0	0	0.15	0.35	0.35	0.16
169	0	1	0	0	1	0.033	0.039	0.27	0.036
170	0	1	0	0	1	0.033	0.039	0.27	0.036
171	1	0	0	0	0	0.15	0.35	0.35	0.16
172	1	0	0	0	0	0.15	0.35	0.35	0.16
173	1	0	0	0	0	0.15	0.35	0.35	0.16
174	1	0	0	0	0	0.15	0.35	0.35	0.16
175	0	1	0	0	1	0.033	0.039	0.27	0.036
176	1	0	0	0	0	0.15	0.35	0.35	0.16
177	1	0	0	0	0	0.15	0.35	0.35	0.16
178	0	1	0	0	1	0.033	0.039	0.27	0.036
179	1	0	0	0	0	0.15	0.35	0.35	0.16
180	0	0	0	1	3	0	0.23	0	0
181	1	0	0	0	0	0.15	0.35	0.35	0.16
182	0	1	0	0	1	0.033	0.039	0.27	0.036
183	0	0	1	0	2	0.15	0	0	0.089
184	1	0	0	0	0	0.15	0.35	0.35	0.16
185	1	0	0	0	0	0.15	0.35	0.35	0.16
186	1	0	0	0	0	0.15	0.35	0.35	0.16
187	1	0	0	0	0	0.15	0.35	0.35	0.16
188	0	0	0	1	3	0	0.23	0	0
189	1	0	0	0	0	0.15	0.35	0.35	0.16
190	1	0	0	0	0	0.15	0.35	0.35	0.16
191	1	0	0	0	0	0.15	0.35	0.35	0.16
192	1	0	0	0	0	0.15	0.35	0.35	0.16
193	1	0	0	0	0	0.15	0.35	0.35	0.16
194	1	0	0	0	0	0.15	0.35	0.35	0.16
195	0	0	1	0	2	0.15	0	0	0.089
196	1	0	0	0	0	0.15	0.35	0.35	0.16
197	0	0	1	0	2	0.15	0	0	0.089
198	1	0	0	0	0	0.15	0.35	0.35	0.16
199	1	0	0	0	0	0.15	0.35	0.35	0.16
200	1	0	0	0	0	0.15	0.35	0.35	0.16
201	1	0	0	0	0	0.15	0.35	0.35	0.16
202	0	0	1	0	2	0.15	0	0	0.089
203	1	0	0	0	0	0.15	0.35	0.35	0.16
204	1	0	0	0	0	0.15	0.35	0.35	0.16
205	1	0	0	0	0	0.15	0.35	0.35	0.16
206	1	0	0	0	0	0.15	0.35	0.35	0.16
207	1	0	0	0	0	0.15	0.35	0.35	0.16
208	1	0	0	0	0	0.15	0.35	0.35	0.16
209	0.016	0.98	0	0	1	0.033	0.039	0.27	0.036
210	1	0	0	0	0	0.15	0.35	0.35	0.16
211	0	0	1	0	2	0.15	0	0	0.089
212	1	0	0	0	0	0.15	0.35	0.35	0.16
213	1	0	0	0	0	0.15	0.35	0.35	0.16
214	1	0	0	0	0	0.15	0.35	0.35	0.16
215	1	0	0	0	0	0.15	0.35	0.35	0.16
216	1	0	0	0	0	0.15	0.35	0.35	0.16
217	1	0	0	0	0	0.15	0.35	0.35	0.16
218	1	0	0	0	0	0.15	0.35	0.35	0.16
219	1	0	0	0	0	0.15	0.35	0.35	0.16
220	1	0	0	0	0	0.15	0.35	0.35	0.16
221	1	0	0	0	0	0.15	0.35	0.35	0.16
222	1	0	0	0	0	0.15	0.35	0.35	0.16
223	0.00033	1	0	0	1	0.033	0.039	0.27	0.036
224	1	0	0	0	0	0.15	0.35	0.35	0.16
225	1	0	0	0	0	0.15	0.35	0.35	0.16
226	1	0	0	0	0	0.15	0.35	0.35	0.16
227	1	0	0	0	0	0.15	0.35	0.35	0.16
228	1	0	0	0	0	0.15	0.35	0.35	0.16
229	1	0	0	0	0	0.15	0.35	0.35	0.16
230	1	0	0	0	0	0.15	0.35	0.35	0.16
231	0	1	0	0	1	0.033	0.039	0.27	0.036
232	0.51	0.49	0	0	0	0.15	0.35	0.35	0.16
233	1	0	0	0	0	0.15	0.35	0.35	0.16
234	1	0	0	0	0	0.15	0.35	0.35	0.16
235	0	1	0	0	1	0.033	0.039	0.27	0.036
236	1	0	0	0	0	0.15	0.35	0.35	0.16
237	0	0	0	1	3	0	0.23	0	0
238	1	0	0	0	0	0.15	0.35	0.35	0.16
