SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster	dcf0	dcf1	dcf2	dcf3
129	0	0	0	0	0	0	1	0	0	0	6	0.23	0.35	0.35	0.16
130	0.5	0	0	0	0	0.5	0	0	0	0	5	0.15	0.35	0.35	0.16
131	0.5	0	0.0032	0	0	0.5	0.001	0	0	0	5	0.15	0.35	0.35	0.16
132	0.5	0	0	0	0	0.5	7.1e-06	0	0	0	5	0.15	0.35	0.35	0.16
133	0.5	0	0	0	0	0.5	0	0	0	0	5	0.15	0.35	0.35	0.16
134	0	1	0	0	0	0	0	0	0	0	1	0	0.039	0.35	0
135	0	0	0	0	0	0	0	0	0	1	9	0	0.31	0	0
136	0.5	0	0	0	0	0.5	7.2e-05	0.00084	0	0	5	0.15	0.35	0.35	0.16
137	0.48	0	0	0	0	0.48	0.043	0	0	0	5	0.15	0.35	0.35	0.16
138	0.48	0	2.7e-06	0	0	0.48	0.031	0	0	0	5	0.15	0.35	0.35	0.16
139	0.49	0	0	0	0	0.49	0.011	0	0	0	5	0.15	0.35	0.35	0.16
140	0.49	0	0	0	0	0.49	0.011	0	0	0	5	0.15	0.35	0.35	0.16
141	0.5	0	0	0	0	0.5	0.00044	0	0	0	5	0.15	0.35	0.35	0.16
142	0.49	0	0	0	0	0.49	3.2e-05	0.02	0	0	5	0.15	0.35	0.35	0.16
143	0	0	0	1	0	0	0	0	0	0	3	0.15	0	0	0.11
144	0.48	0	0.001	0	0	0.48	0.032	0	0	0	5	0.15	0.35	0.35	0.16
145	0.5	0	0	0	0	0.5	0.0035	0	0	0	5	0.15	0.35	0.35	0.16
146	0.47	0	0.051	0	0	0.47	0.0091	0	0	0	5	0.15	0.35	0.35	0.16
147	0	1	0	0	0	0	0	0	0	0	1	0	0.039	0.35	0
148	0.5	0	0	0	0	0.5	0.00075	0	0	0	5	0.15	0.35	0.35	0.16
149	0	0	0	0	0	0	0	0	0.0096	0.99	9	0	0.31	0	0
150	0	1	0	0	0	0	0	0	0	0	1	0	0.039	0.35	0
151	0	0	0	0	0	0	0	0	0.0015	1	9	0	0.31	0	0
152	0.49	0	0	0	0	0.49	0.023	0	0	0	5	0.15	0.35	0.35	0.16
153	0.32	0	0.35	0	0	0.32	0.0014	0	0	0	2	0.23	0.65	0.65	0.31
154	0.42	0	0.14	0	0	0.42	0.012	0	0	0	5	0.15	0.35	0.35	0.16
155	0.5	0	0	0	0	0.5	0	0	0	0	5	0.15	0.35	0.35	0.16
156	0.49	0	0	0	0	0.49	0.019	0	0	0	5	0.15	0.35	0.35	0.16
157	0	0	0	0	1	0	0	0	0	0	4	0.067	0	0.35	0.14
158	0.5	0	0	0	0	0.5	0.0001	0	0	0	5	0.15	0.35	0.35	0.16
159	0.21	0	0.59	0	0	0.21	2.9e-05	0	0	0	2	0.23	0.65	0.65	0.31
160	0.49	0	0	0	0	0.49	0.00051	0.024	0	0	5	0.15	0.35	0.35	0.16
161	0.45	0	0.097	0	0	0.45	0.0037	0	0	0	5	0.15	0.35	0.35	0.16
162	0.5	0	0	0	0	0.5	0.0018	0	0	0	5	0.15	0.35	0.35	0.16
163	0.00013	0	1	0	0	0.00013	3.8e-06	0	0	0	2	0.23	0.65	0.65	0.31
164	0.5	0	6.3e-05	0	0	0.5	0.0058	0	0	0	5	0.15	0.35	0.35	0.16
165	0.48	0	0.00042	0	0	0.48	0.04	0	0	0	5	0.15	0.35	0.35	0.16
166	0.00044	0	1	0	0	0.00044	0	0	0	0	2	0.23	0.65	0.65	0.31
167	0	0	0	0	0	0	0	0	1	0	8	0.017	0.078	0	0
168	0.5	0	0.0028	0	0	0.5	0.0017	0	0	0	5	0.15	0.35	0.35	0.16
169	0	1	0	0	0	0	0	0	0	0	1	0	0.039	0.35	0
170	0	1	0	0	4.9e-06	0	0	0	0	0	1	0	0.039	0.35	0
171	0.49	0	0.0022	0	0	0.49	0.014	9.9e-05	0	0	5	0.15	0.35	0.35	0.16
172	0.01	0	0.98	0	0	0.01	0.0026	0	0	0	2	0.23	0.65	0.65	0.31
173	0.44	0	0	0	0	0.44	0.13	0	0	0	5	0.15	0.35	0.35	0.16
174	0.45	0	0.042	0	0	0.45	0.054	0	0	0	5	0.15	0.35	0.35	0.16
175	0	0	0	0	1	0	0	0	0	0	4	0.067	0	0.35	0.14
176	0.49	0	0.018	0	0	0.49	0.0024	0	0	0	5	0.15	0.35	0.35	0.16
177	0.48	0	0	0	0.045	0.48	0.0013	0	0	0	5	0.15	0.35	0.35	0.16
178	0	1	0	0	0	0	0	0	0	0	1	0	0.039	0.35	0
179	0.5	0	4.7e-05	0	0	0.5	0.0068	0	0	0	5	0.15	0.35	0.35	0.16
180	0	0	0	0	0	0	0	0	0	1	9	0	0.31	0	0
181	0.42	0	0.15	0	0	0.42	0.0012	0	0	0	5	0.15	0.35	0.35	0.16
182	0	0	0	0	0	0	0	0	1	0	8	0.017	0.078	0	0
183	0	0	0	1	0	0	0	0	0	0	3	0.15	0	0	0.11
184	0.48	0	0.0054	0	0	0.48	0.044	0	0	0	5	0.15	0.35	0.35	0.16
185	0.46	0	0.051	0	0	0.46	0.035	0	0	0	5	0.15	0.35	0.35	0.16
186	1e-05	0	0	0	0	1e-05	0	1	0	0	7	0.05	0.35	0.35	0.036
187	0.5	0	0	0	0	0.5	0.00097	0	0	0	5	0.15	0.35	0.35	0.16
188	0	0	0	0	0	0	0	0	0	1	9	0	0.31	0	0
189	0.5	0	0	0	0	0.5	8.2e-05	0	0	0	5	0.15	0.35	0.35	0.16
190	0.47	0	0	0	0	0.47	0.054	0	0	0	5	0.15	0.35	0.35	0.16
191	0.5	0	3.8e-05	0	0	0.5	0	0	0	0	5	0.15	0.35	0.35	0.16
192	0.5	0	0	0	0	0.5	0.0062	0	0	0	5	0.15	0.35	0.35	0.16
193	0	0	1	0	0	0	0	0	0	0	2	0.23	0.65	0.65	0.31
194	0.5	0	0	0	0	0.5	7.5e-05	0	0	0	5	0.15	0.35	0.35	0.16
195	0	0	0	1	0	0	0	0	0	0	3	0.15	0	0	0.11
196	0.45	0	0.087	0	0	0.45	0.012	0	0	0	5	0.15	0.35	0.35	0.16
197	0	0	0	0.00013	0	0	1	0	3.7e-06	0	6	0.23	0.35	0.35	0.16
198	0.49	0	0	0	0	0.49	0.02	0	0	0	5	0.15	0.35	0.35	0.16
199	0.49	0	4e-06	0	0	0.49	0.014	0	0	0	5	0.15	0.35	0.35	0.16
200	0.5	0	0	0	0	0.5	0.00012	0	0	0	5	0.15	0.35	0.35	0.16
201	0.5	0	0	0	0	0.5	4.3e-05	0	0	0	5	0.15	0.35	0.35	0.16
202	0	0	0	0	0	0	1	0	0	0	6	0.23	0.35	0.35	0.16
203	0.5	0	2.3e-05	0	0	0.5	0.0032	0.0026	0	0	5	0.15	0.35	0.35	0.16
204	0.48	0	0	0	0	0.48	0.0028	0.033	0	0	5	0.15	0.35	0.35	0.16
205	0.5	0	0	0	0	0.5	0.0016	0.00011	0	0	5	0.15	0.35	0.35	0.16
206	0.5	0	0	0	0	0.5	0	0	0	0	5	0.15	0.35	0.35	0.16
207	0.5	0	0	0	0	0.5	0	0	0	0	5	0.15	0.35	0.35	0.16
208	0.5	0	0	0	0	0.5	0	0	0	0	5	0.15	0.35	0.35	0.16
209	0.00084	0.89	0	0	0.006	0.00084	7.8e-06	0.1	0	0	1	0	0.039	0.35	0
210	0.5	0	0	0	0	0.5	3.6e-05	0	0	0	5	0.15	0.35	0.35	0.16
211	0	0	0	0	1	0	0	0	0	0	4	0.067	0	0.35	0.14
212	0.1	0	0.79	0	0	0.1	6.2e-05	4.2e-05	0	0	2	0.23	0.65	0.65	0.31
213	0.5	0	0	0	0	0.5	2.5e-05	0	0	0	5	0.15	0.35	0.35	0.16
214	0.5	0	6.7e-06	0	0	0.5	0.0086	7.4e-05	0	0	5	0.15	0.35	0.35	0.16
215	0.49	0	0.0016	0	0	0.49	0.011	5.5e-05	0	0	5	0.15	0.35	0.35	0.16
216	3.8e-05	0	0.1	0	0	3.8e-05	0.9	0	0	0	6	0.23	0.35	0.35	0.16
217	0.5	0	0	0	0	0.5	0.003	0	0	0	5	0.15	0.35	0.35	0.16
218	0.5	0	0	0	0	0.5	8.2e-06	0	0	0	5	0.15	0.35	0.35	0.16
219	0.5	0	0	0	0	0.5	2.1e-05	0	0	0	5	0.15	0.35	0.35	0.16
220	0.5	0	0	0	0	0.5	0.00033	0	0	0	5	0.15	0.35	0.35	0.16
221	0.0098	0	0.98	0	0	0.0098	0	0	0	0	2	0.23	0.65	0.65	0.31
222	0.48	0	0.038	0	0	0.48	0.00024	0	0	0	5	0.15	0.35	0.35	0.16
223	0	0	0	0	1	0	0	0	0	0	4	0.067	0	0.35	0.14
224	0.5	0	0	0	0	0.5	0.0059	0	0	0	5	0.15	0.35	0.35	0.16
225	0.25	0	0.49	0	0	0.25	4.4e-06	0	0	0	2	0.23	0.65	0.65	0.31
226	0.48	0	0.015	0	0	0.48	0.016	7.2e-05	0	0	5	0.15	0.35	0.35	0.16
227	0.13	0	0.44	0	0	0.13	0.29	0	0	0	2	0.23	0.65	0.65	0.31
228	0.5	0	0.0018	0	0	0.5	0.0057	1.8e-06	0	0	5	0.15	0.35	0.35	0.16
229	0.5	0	0.00013	0	0	0.5	0.00015	0	0	0	5	0.15	0.35	0.35	0.16
230	0.11	0	0.41	0	0	0.11	0.36	0	0	0	2	0.23	0.65	0.65	0.31
231	0	1	0	0	0	0	0	0.0011	0	0	1	0	0.039	0.35	0
232	0	0.0066	0.00018	0	0	0	0	0.99	0	0	7	0.05	0.35	0.35	0.036
233	0.47	0	0.065	0	0	0.47	0.00077	9.2e-06	0	0	5	0.15	0.35	0.35	0.16
234	0.4	0	0.2	0	0	0.4	0.012	0	0	0	5	0.15	0.35	0.35	0.16
235	0	1	0	0	0	0	0	0	0	0	1	0	0.039	0.35	0
236	0.024	0	0.74	0	0	0.024	0.22	0	0	0	2	0.23	0.65	0.65	0.31
237	0	0.7	0	0	0	0	0	0	0.3	0	1	0	0.039	0.35	0
238	0.39	0	0.2	0	0	0.39	0.013	0	0	0	5	0.15	0.35	0.35	0.16
