SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster	dcf0	dcf1
46	0	0.94	0	0	0	0.059	0	0	1	0.22	0.24
47	0	0	0.051	0	0.28	0.26	0.28	0.13	6	0	0.089
48	0	0	0	1	0	0	0	0	3	0.14	0.018
49	0	0	0.085	0	0.054	0.69	0.055	0.12	5	0.14	0.16
50	0	0.019	0	0	0	0.98	0	0	5	0.14	0.16
51	0	0	0	0	0	0	0	1	7	0.016	0.16
52	0	0	0.0085	0	0.087	0.78	0.088	0.034	5	0.14	0.16
53	0	0.31	0	0	0	0.69	0	0	5	0.14	0.16
54	0.62	0	0	0.1	0	0.28	0	0	0	0.093	0
55	0	0.5	0	0	0	0.5	0	0	5	0.14	0.16
56	0	0	0	0	0	0	0	1	7	0.016	0.16
57	0.99	0	0	0.00089	0	0.0057	0	0	0	0.093	0
58	0	0	0.24	0	0.075	0.39	0.076	0.23	5	0.14	0.16
59	0	0.00045	0	0	0	1	0	6.3e-05	5	0.14	0.16
60	0	0	0	0	0	0	0	1	7	0.016	0.16
61	0.95	0	0	0.015	0	0.039	0	2.6e-06	0	0.093	0
62	0	0	0.54	0	0.016	0.18	0.016	0.25	2	0	0.24
63	0	0.0005	0	0	0	1	0	0	5	0.14	0.16
64	0	0	0	0	0	0	0	1	7	0.016	0.16
65	0	0.00013	0	0	0	1	0	0.00029	5	0.14	0.16
66	0.89	0	0	0.019	0	0.087	0	0	0	0.093	0
67	0	0	0.057	0	0.055	0.74	0.056	0.094	5	0.14	0.16
68	0.89	0	0	0.0097	0	0.11	0	0	0	0.093	0
69	0.91	0	0	0.089	0	0	0	0	0	0.093	0
70	0	0	0	1	0	1.2e-05	0	0	3	0.14	0.018
71	0	0	0.0047	0	0.00018	0.99	0.00019	0.0056	5	0.14	0.16
72	0.97	0	0	0.013	0	0.017	0	0.001	0	0.093	0
73	0.15	0	0	0.48	0	0.37	0	0	3	0.14	0.018
74	0	0	0	0	0	0	0	1	7	0.016	0.16
75	0	0	0	3.9e-05	0.5	0.0023	0.5	0.00018	6	0	0.089
76	0	0	0	0.00032	0.5	0.00075	0.5	9.7e-05	6	0	0.089
77	0	0.00042	0	0	0	1	0	0.0008	5	0.14	0.16
78	0.97	0	0	0.0014	0	0.026	0	0	0	0.093	0
79	0	0.00037	0	0	0	0.58	0	0.42	5	0.14	0.16
80	0	0	0	0	0	0	0	1	7	0.016	0.16
81	0	0.83	0	0	0	0.17	0	0	1	0.22	0.24
82	0	0	0.04	1.5e-06	0.31	0.21	0.31	0.13	6	0	0.089
83	0.71	0	0	0.16	0	0.14	0	0	0	0.093	0
84	0	0	0	0	0	0	0	1	7	0.016	0.16
85	0	0.0014	0	0	0	1	0	0	5	0.14	0.16
86	0	0	0	0	0	0	0	1	7	0.016	0.16
87	0	0.00028	0	0	0	1	0	0.00014	5	0.14	0.16
88	0	0	0.018	0	0.041	0.85	0.042	0.05	5	0.14	0.16
89	0	0	0.21	0	0	0.00013	0	0.79	7	0.016	0.16
90	0	0	0	0.00059	0.5	0.0004	0.5	4.7e-05	6	0	0.089
91	0	0	0	0	0	0	0	1	7	0.016	0.16
92	0	0	0.0053	0	0.12	0.73	0.12	0.032	5	0.14	0.16
93	0	0.027	0	0	0	0.97	0	0	5	0.14	0.16
94	0	0.053	0	0	0	0.95	0	0	5	0.14	0.16
95	0	0.062	0	0	0	0.94	0	0.00021	5	0.14	0.16
96	1	0	0	1e-05	0	0.00022	0	4.7e-06	0	0.093	0
97	0	0.085	0	0	0	0.92	0	0	5	0.14	0.16
98	0	0.11	0	0.00037	0	0.89	0	0	5	0.14	0.16
99	0	0	0.79	0	0.00044	0.12	0.00044	0.089	2	0	0.24
100	0.94	0	0	0.0098	0	0.055	0	0	0	0.093	0
101	0.27	0	0	0.23	0	0.51	0	0	5	0.14	0.16
102	0	0	0.011	0	0.19	0.57	0.19	0.045	5	0.14	0.16
103	0	0.056	0	0	0	0.94	0	0	5	0.14	0.16
104	0	0	1.3e-05	3.8e-05	0.49	0.0066	0.5	0.0015	6	0	0.089
105	0	0	0.00011	0	0.45	0.086	0.46	0.0063	6	0	0.089
106	0	2.7e-05	0.27	1.2e-06	0.1	0.23	0.1	0.29	7	0.016	0.16
107	0.81	0	0	0.085	0	0.1	0	3.5e-06	0	0.093	0
108	0.8	0	0	0.054	0	0.15	0	0	0	0.093	0
109	0	0.0044	0	0	0	0.99	0	0.0025	5	0.14	0.16
110	0	0	0	3.3e-06	0.49	0.0033	0.5	0.00048	6	0	0.089
111	0	0	0	0	0.5	0.00028	0.5	1.1e-05	6	0	0.089
112	0	0	0.0012	0	0.42	0.14	0.42	0.019	6	0	0.089
113	0.055	0	0	0.23	0	0.72	0	0	5	0.14	0.16
114	0.97	0	0	0.009	0	0.025	0	1.9e-06	0	0.093	0
115	0.023	0	0	0.36	0	0.62	0	0	5	0.14	0.16
116	0.93	0	0	0.032	0	0.038	0	2.5e-05	0	0.093	0
117	0.99	0	0	0.0014	0	0.0041	0	0.0034	0	0.093	0
118	0	0	0.015	0	0.33	0.25	0.33	0.071	6	0	0.089
119	0	0.54	0	0	0	0.46	0	0	1	0.22	0.24
120	0	0	0	1	0	1.8e-05	0	0	3	0.14	0.018
121	0.72	0	0	0.28	0	6.7e-05	0	0	0	0.093	0
122	0.21	0	0	0.79	0	2.3e-05	0	0	3	0.14	0.018
123	0	0.4	0	1.4e-05	0	0.6	0	0	5	0.14	0.16
124	0.99	0	0	0.013	0	0	0	0	0	0.093	0
125	0	1.5e-05	0.61	0	0.0022	0.088	0.0022	0.29	2	0	0.24
126	0	0.12	0	0	0	0.88	0	0	5	0.14	0.16
127	0	0.008	0	0	0	0.94	0	0.048	5	0.14	0.16
128	0.96	0	0	0.0092	0	0.036	0	0	0	0.093	0
129	0	0.006	0	0	0	0.99	0	0	5	0.14	0.16
130	0	0	0.92	0	0	0.022	0	0.054	2	0	0.24
131	0.011	0	0	0.44	0	0.54	0	0	5	0.14	0.16
132	0	0	0.00084	0	0.45	0.076	0.46	0.013	6	0	0.089
133	0	0.00013	0	0	0	1	0	0	5	0.14	0.16
134	0.96	0	0	0.015	0	0.021	0	0.00023	0	0.093	0
135	0	0	0	0	0	0	0	1	7	0.016	0.16
136	0.24	0	0	0.35	0	0.41	0	0	5	0.14	0.16
137	0	0	0	1	0	0	0	0	3	0.14	0.018
138	0	0	0.25	0	0.023	0.58	0.023	0.13	5	0.14	0.16
139	0	1.1e-05	0	0	0	0.015	0	0.99	7	0.016	0.16
140	0	0	0	1	0	0	0	0	3	0.14	0.018
141	0	0	0	0	0	0.99	0	0.0065	5	0.14	0.16
142	0	0	0	1	0	0	0	0	3	0.14	0.018
143	0	0.016	0	0	0	0.98	0	0	5	0.14	0.16
144	0	0	0.46	0	0.019	0.38	0.02	0.12	2	0	0.24
145	0	0.45	0	0	0	0.55	0	0	5	0.14	0.16
146	0.91	0	0	0.034	0	0.058	0	0	0	0.093	0
147	0	0.0041	0.45	0	0.0089	0.17	0.009	0.36	2	0	0.24
148	0	0	0.0012	0	0.44	0.088	0.44	0.029	6	0	0.089
149	0	0.11	0	0	0	0.89	0	0	5	0.14	0.16
150	0.98	0	0	0.0045	0	0.011	0	0.00023	0	0.093	0
151	0	0	0	0	0	0	0	1	7	0.016	0.16
152	0	0.00029	0	0	0	0.97	0	0.027	5	0.14	0.16
153	0	0	0.84	0	0.0011	0	0.0011	0.16	2	0	0.24
154	0	0.18	0	0	0	0.82	0	0	5	0.14	0.16
155	0	0.0001	0	0	0	1	0	0	5	0.14	0.16
156	0	0	0	1	0	0	0	0	3	0.14	0.018
157	0	0.32	0	0	0	0.68	0	0	5	0.14	0.16
158	0	6.7e-05	0	0	0	1	0	0	5	0.14	0.16
159	1	0	0	0.0017	0	0	0	0	0	0.093	0
160	0	0	0	0.0061	0.49	0.0001	0.5	7e-06	6	0	0.089
161	0	0	0.00035	0	0.41	0.17	0.42	0.0065	6	0	0.089
162	0	0	0	1	0	0	0	0	3	0.14	0.018
163	0.94	0	0	0.055	0	0	0	0	0	0.093	0
164	0.48	0	0	0.22	0	0.3	0	0	0	0.093	0
165	0.11	2.5e-05	0	0.69	0	0.2	0	0	3	0.14	0.018
166	0.1	0	0	0.057	0	0.84	0	0	5	0.14	0.16
167	0.75	0	0	0.12	0	0.13	0	0	0	0.093	0
168	0.99	0	0	0.00091	0	0.0048	0	9.2e-06	0	0.093	0
169	0.72	0	0	0.11	0	0.17	0	0	0	0.093	0
170	0	0.00012	0	4.1e-05	0	1	0	0	5	0.14	0.16
171	0	0	0	0	0	0	0	1	7	0.016	0.16
172	1	0	0	3.9e-05	0	0.0044	0	0	0	0.093	0
173	0.15	0	0	0.36	0	0.5	0	0	5	0.14	0.16
174	1	0	0	0	0	0.00013	0	0	0	0.093	0
175	0	0	0.0079	0	0.46	0	0.46	0.07	6	0	0.089
176	0	0	0	1	0	9e-05	0	0	3	0.14	0.018
177	0	0	1.7e-05	0.0035	0.49	0.0046	0.5	0.0017	6	0	0.089
178	0	0	0	0	0	0	0	1	7	0.016	0.16
179	0	0	0	0	0	0	0	1	7	0.016	0.16
180	0	0	7.4e-05	0	0.48	0.022	0.49	0.0041	6	0	0.089
181	0.31	0	0	0.69	0	4.3e-05	0	0	3	0.14	0.018
182	0	0	0.01	0	0.45	0	0.46	0.078	6	0	0.089
183	0	0	0	0	0	0	0	1	7	0.016	0.16
184	0.84	0	0	0.076	0	0.084	0	5.2e-05	0	0.093	0
185	0	0	0	1	0	1.8e-05	0	0	3	0.14	0.018
186	0	0	0.013	0	0.2	0.5	0.21	0.075	5	0.14	0.16
187	0	0	0	1	0	5.2e-06	0	0	3	0.14	0.018
188	0	0	0.68	0	0.0023	0.17	0.0023	0.15	2	0	0.24
189	0	0	0	0	0	0	0	1	7	0.016	0.16
190	0	0.033	0	0	0	0.96	0	0.0066	5	0.14	0.16
191	0.91	0	0	0.037	0	0.058	0	1.2e-05	0	0.093	0
192	0	0.028	0	5.7e-05	0	0.97	0	0	5	0.14	0.16
193	0	9.6e-05	0.6	0	0.019	0.004	0.02	0.35	2	0	0.24
194	0	0.13	0	0	0	0.87	0	0.00032	5	0.14	0.16
195	0	0	1e-05	0	0.37	0.26	0.37	0.00096	6	0	0.089
196	0	0	0.33	0	0.032	0.48	0.033	0.13	5	0.14	0.16
197	0	0	0	0	0	0.0036	0	1	7	0.016	0.16
198	0	0.97	0	0	0	0.029	0	0	1	0.22	0.24
199	0.00082	0	0	0.25	0	0.75	0	0	5	0.14	0.16
200	0	0	0	0	0	0	0	1	7	0.016	0.16
201	0	0.93	0	0	0	0.068	0	0	1	0.22	0.24
202	0.57	0	0	0.43	0	0	0	0	0	0.093	0
203	0	0	0.99	0	2.4e-06	0	2.4e-06	0.012	2	0	0.24
204	0	0	0	0	0.5	0	0.5	0	6	0	0.089
205	0	0	1.5e-06	0	0.5	0	0.5	0.00059	6	0	0.089
206	0.4	0	0	0.6	0	0	0	0	3	0.14	0.018
207	0	9.5e-06	0.2	0	0.18	0.0025	0.19	0.43	7	0.016	0.16
208	0	0	3.2e-06	0	0.5	0	0.5	0.0015	6	0	0.089
209	0	0.96	0	0	0	0.041	0	0	1	0.22	0.24
210	0	0	0.021	0	0.39	5.4e-06	0.4	0.19	6	0	0.089
211	0	0	0.0068	0	0.46	0	0.46	0.072	6	0	0.089
212	0.96	0	0	0.035	0	0	0	0	0	0.093	0
213	0	0.27	0	0	0	0.73	0	0	5	0.14	0.16
214	0	0.6	0	0	0	0.4	0	0	1	0.22	0.24
215	0	0	8.6e-05	0	0.49	0	0.5	0.007	6	0	0.089
216	0.97	0	0	0.034	0	0	0	0	0	0.093	0
217	0	0	0.29	0	0.13	0	0.13	0.45	7	0.016	0.16
218	0.68	0	0	0.32	0	0	0	0	0	0.093	0
219	0	0	0	0	0.5	0	0.5	0	6	0	0.089
220	0	1	0	0	0	0.003	0	0	1	0.22	0.24
221	0	0	0.21	0	0.13	0	0.13	0.54	7	0.016	0.16
222	0	0.2	0	2.6e-06	0	0.8	0	0	5	0.14	0.16
223	0.55	0	0	0.45	0	0.00012	0	0	0	0.093	0
224	0	0	0	0	0.5	0	0.5	0.00039	6	0	0.089
225	0	0.99	0	0	0	0.0092	0	0	1	0.22	0.24
226	0	0	0	0	0	0	0	1	7	0.016	0.16
227	0	0	0.021	0	0.41	9.8e-06	0.42	0.15	6	0	0.089
228	0	0	0	1	0	0	0	0	3	0.14	0.018
229	0	0	0	1	0	0	0	0	3	0.14	0.018
230	0	0.016	0	0	0	0.98	0	0	5	0.14	0.16
231	0	0	0.00054	0	0.48	0	0.49	0.033	6	0	0.089
232	0	0.053	0	0	0	0.95	0	0	5	0.14	0.16
233	0	0.42	0	0	0	0.58	0	0.00045	5	0.14	0.16
234	0	0.41	0	0	0	0.59	0	0	5	0.14	0.16
235	0	0	0	0	0	0	0	1	7	0.016	0.16
236	0	0	0	0	0	0	0	1	7	0.016	0.16
237	0.99	0	0	0.0063	0	0	0	0	0	0.093	0
238	0	0	0	0	0	0	0	1	7	0.016	0.16
239	0	0	0.0081	0	0.45	0	0.46	0.083	6	0	0.089
240	0	0	0	1	0	0	0	0	3	0.14	0.018
241	0	0	0	1	0	0	0	0	3	0.14	0.018
242	0	0.8	0	0	0	0.2	0	0	1	0.22	0.24
243	0.055	0	0	0.95	0	8.3e-05	0	0	3	0.14	0.018
244	0	0	0.033	0	0.36	7.6e-05	0.37	0.24	6	0	0.089
245	0.88	0	0	0.12	0	0	0	0	0	0.093	0
246	0	0.89	0	0	0	0.11	0	0	1	0.22	0.24
247	0	0	0	1	0	0	0	0	3	0.14	0.018
248	0.22	0	0	0.78	0	9.3e-06	0	0	3	0.14	0.018
249	0	0.68	0	0	0	0.32	0	0	1	0.22	0.24
250	0	7.3e-05	0	0.98	0	0.024	0	0	3	0.14	0.018
251	0	0	0.93	0	0.00021	0	0.00021	0.07	2	0	0.24
252	1	0	0	0.0043	0	0	0	0	0	0.093	0
253	0	0	1	0	0	0	0	0.0042	2	0	0.24
254	0	0	0.97	0	4.4e-05	0	4.4e-05	0.034	2	0	0.24
255	0.31	0	0	0.69	0	0	0	0	3	0.14	0.018
256	0	0.54	0	0	0	0.46	0	0	1	0.22	0.24
257	0	0	0	0	0.5	0	0.5	2.4e-05	6	0	0.089
258	0	0.0041	0	4.7e-05	0	0.99	0	0.0036	5	0.14	0.16
259	0	8.4e-05	0	0	0	1	0	0	5	0.14	0.16
260	0	0	0.13	0	0.31	0	0.31	0.25	6	0	0.089
261	1	0	0	0	0	0	0	0	0	0.093	0
262	0	0.44	0	0	0	0.56	0	5.1e-05	5	0.14	0.16
263	0	0	0	1	0	0	0	0	3	0.14	0.018
264	0	0	0	1	0	7.3e-05	0	0	3	0.14	0.018
265	0	0	0.98	0	2.4e-06	0	2.4e-06	0.018	2	0	0.24
266	0.84	0	0	0.16	0	4e-06	0	0	0	0.093	0
267	0.67	0	0	0.33	0	0	0	0	0	0.093	0
268	0	2.9e-05	0.6	0	0.027	0.002	0.027	0.34	2	0	0.24
269	0	0	1.1e-06	0	0.5	0	0.5	0.0006	6	0	0.089
270	1	0	0	0	0	0	0	0	0	0.093	0
271	1	0	0	8.3e-05	0	0	0	0	0	0.093	0
272	0	0	0	0	0	0	0	1	7	0.016	0.16
273	0.97	0	0	0.034	0	0	0	0	0	0.093	0
274	0	0.11	0	0	0	0.89	0	0	5	0.14	0.16
275	0.87	0	0	0.13	0	0	0	0	0	0.093	0
276	0.89	0	0	0.11	0	0	0	0	0	0.093	0
277	0	0.51	0	0	0	0.49	0	7.8e-06	1	0.22	0.24
278	0.53	0	0	0.47	0	0.00014	0	0	0	0.093	0
279	0.98	0	0	0.017	0	0	0	0	0	0.093	0
280	0	0.0027	0	6.7e-05	0	1	0	0	5	0.14	0.16
281	0	0	0.0024	0	0.47	0	0.48	0.046	6	0	0.089
282	0.055	0	0	0.94	0	3.5e-06	0	0	3	0.14	0.018
283	0	0	0.76	0	0.0029	0	0.0029	0.24	2	0	0.24
284	0	0.012	0	0	0	0.99	0	0	5	0.14	0.16
285	0	0	0.01	0	0.43	0	0.44	0.12	6	0	0.089
286	0	0.49	0	0	0	0.51	0	0	5	0.14	0.16
287	0	0	0.0069	0	0.46	0	0.46	0.076	6	0	0.089
288	0	0	3.6e-06	0	0.5	0	0.5	0.00088	6	0	0.089
289	0	0	0	0	0	0	0	1	7	0.016	0.16
290	0.96	0	0	0.038	0	0	0	0	0	0.093	0
291	0	1.4e-05	0	1	0	0.0018	0	0	3	0.14	0.018
292	0	0	0	1	0	0	0	0	3	0.14	0.018
293	0.33	2e-05	0	0.67	0	0.0016	0	0	3	0.14	0.018
294	0	0.59	0	7.8e-05	0	0.41	0	0	1	0.22	0.24
295	0	0.94	0	0	0	0.058	0	0	1	0.22	0.24
296	0	0	1	0	0	0	0	0	2	0	0.24
297	0	0	0	0	0	0	0	1	7	0.016	0.16
298	0	0	0	1	0	0	0	0	3	0.14	0.018
299	0	0	0.00019	0	0.49	0	0.5	0.015	6	0	0.089
300	1	0	0	0.00019	0	0	0	0	0	0.093	0
301	0.004	0	0	1	0	0	0	0	3	0.14	0.018
302	0	0.25	0	0	0	0.75	0	0	5	0.14	0.16
303	0	0.0004	0	0	0	1	0	0	5	0.14	0.16
304	0	0	0.002	0	0.47	0	0.48	0.043	6	0	0.089
305	0	0.96	0	0	0	0.039	0	0	1	0.22	0.24
306	0	0.00042	0.22	0	0.17	0.019	0.17	0.43	7	0.016	0.16
307	0	0	0.12	0	0.22	0	0.22	0.44	7	0.016	0.16
308	0	0.27	0	0	0	0.7	0	0.028	5	0.14	0.16
309	0	0	1	0	0	0	0	0.002	2	0	0.24
310	0	0.068	0	1.5e-05	0	0.93	0	5.7e-06	5	0.14	0.16
311	0	0	0	0	0.5	0	0.5	0.00028	6	0	0.089
312	0.72	0	0	0.28	0	0	0	0	0	0.093	0
313	0	0	0.32	0	0.1	0	0.11	0.47	7	0.016	0.16
314	0	1	0	0	0	0.0044	0	0	1	0.22	0.24
315	0.68	0	0	0.32	0	1.6e-05	0	0	0	0.093	0
316	0	0.0074	0	8e-06	0	0.99	0	0	5	0.14	0.16
317	0.58	0	0	0.42	0	4.4e-06	0	0	0	0.093	0
318	0.94	0	0	0.057	0	0	0	0	0	0.093	0
319	0	0.99	0	0	0	0.0067	0	0	1	0.22	0.24
320	0	0	0	1	0	0	0	0	3	0.14	0.018
321	0	0	0	1	0	0	0	0	3	0.14	0.018
322	0	0	0	1	0	0	0	0	3	0.14	0.018
323	0	0	0	1	0	0	0	0	3	0.14	0.018
324	0	0.99	0	0	0	0.01	0	0	1	0.22	0.24
325	0	0	0.043	0	0.35	0	0.36	0.24	6	0	0.089
326	0	0.55	0	0	0	0.45	0	0	1	0.22	0.24
327	0.97	0	0	0.028	0	0	0	0	0	0.093	0
328	0	0	0	1	0	0	0	0	3	0.14	0.018
329	0	0	0	1	0	0	0	0	3	0.14	0.018
330	0.64	0	0	0.36	0	2e-05	0	0	0	0.093	0
331	0.71	0	0	0.29	0	0.00012	0	0	0	0.093	0
332	0	0	0	0	0	0	0	1	7	0.016	0.16
333	0	0	0	0	0	0.0018	0	1	7	0.016	0.16
334	0	0.33	0	0	0	0.67	0	0	5	0.14	0.16
335	0.98	0	0	0.018	0	0	0	0	0	0.093	0
336	0	0	0	0	0	0.00015	0	1	7	0.016	0.16
337	0	0.035	0	7.2e-06	0	0.96	0	0	5	0.14	0.16
338	0	0.14	0	0.049	0	0.81	0	0	5	0.14	0.16
339	0	0.99	0	0	0	0.01	0	0	1	0.22	0.24
340	1	0	0	0.0002	0	0	0	0	0	0.093	0
341	0	0	0	1	0	0	0	0	3	0.14	0.018
342	0	0.66	0	0	0	0.34	0	0	1	0.22	0.24
343	0	0.46	0	0	0	0.54	0	0	5	0.14	0.16
344	0	0.012	0	0.0027	0	0.99	0	1.5e-05	5	0.14	0.16
345	0.67	0	0	0.33	0	0	0	0	0	0.093	0
346	0	0	9.1e-05	0	0.49	0	0.5	0.0054	6	0	0.089
347	0.034	0	0	0.97	0	0	0	0	3	0.14	0.018
348	0	0	0.65	0	0.02	0	0.02	0.31	2	0	0.24
349	0.98	0	0	0.021	0	0	0	0	0	0.093	0
350	0	0.29	0	0	0	0.71	0	0	5	0.14	0.16
351	0.52	0	0	0.48	0	0	0	0	0	0.093	0
352	0	0	0.22	0	0.092	0	0.093	0.59	7	0.016	0.16
353	0	0	0	0	0	0	0	1	7	0.016	0.16
354	0.057	0	0	0.94	0	0	0	0	3	0.14	0.018
355	0	0	0	0	0	1.8e-05	0	1	7	0.016	0.16
356	0	0	0.13	0	0.22	0	0.23	0.43	7	0.016	0.16
357	0	0	0.97	0	3.6e-05	1.8e-05	3.6e-05	0.031	2	0	0.24
358	0.099	0	0	0.9	0	0	0	0	3	0.14	0.018
359	0.87	0	0	0.13	0	0	0	0	0	0.093	0
360	0	0	0	0	0.5	0	0.5	0	6	0	0.089
361	0	0	0	1	0	0	0	0	3	0.14	0.018
362	0	0	0	1	0	0	0	0	3	0.14	0.018
363	0	0	0	0	0	0	0	1	7	0.016	0.16
364	0	0	0	0	0	0	0	1	7	0.016	0.16
365	0	0.11	0	0	0	0.89	0	0	5	0.14	0.16
366	0	0	1	0	0	0	0	0.0035	2	0	0.24
367	1	0	0	0.0017	0	0	0	0	0	0.093	0
368	0.012	0	0	0.99	0	0	0	0	3	0.14	0.018
369	0	0.6	0	0	0	0.4	0	0	1	0.22	0.24
370	0	0	0.057	0	0.33	0.00035	0.34	0.27	6	0	0.089
371	0	0.99	0	0	0	0.0056	0	0	1	0.22	0.24
372	0	0.11	0	0	0	0.89	0	0	5	0.14	0.16
373	0	0.088	0	0.0053	0	0.91	0	0	5	0.14	0.16
374	0	0	0.00054	0	0.48	0	0.49	0.026	6	0	0.089
375	0	0.51	0	0.032	0	0.45	0	0	1	0.22	0.24
376	0	0	0.00014	0	0.49	0	0.5	0.0074	6	0	0.089
377	1.3e-05	0	0	1	0	0	0	0	3	0.14	0.018
378	0	0.61	0	0	0	0.39	0	0	1	0.22	0.24
379	0	0	0.0021	0	0.47	3.3e-06	0.48	0.053	6	0	0.089
380	0	0	0	1	0	0	0	0	3	0.14	0.018
381	0	0	1.3e-06	0	0.5	0	0.5	0.00052	6	0	0.089
382	0	0.81	0	0	0	0.19	0	0	1	0.22	0.24
383	0	0	0.0014	0	0.48	0	0.49	0.023	6	0	0.089
384	0	0.63	0	0	0	0.37	0	0	1	0.22	0.24
385	0	0.08	0	0.0003	0	0.92	0	0	5	0.14	0.16
386	0.17	0.00024	0	0.82	0	0.0041	0	0	3	0.14	0.018
387	0	0	0	0	0	0	0	1	7	0.016	0.16
388	0	0.47	0	0	0	0.53	0	0	5	0.14	0.16
389	0	0	0.8	0	0.0029	1.7e-05	0.0029	0.2	2	0	0.24
390	0	0.19	0	0	0	0.81	0	0	5	0.14	0.16
391	0	0.31	0	0	0	0.69	0	0	5	0.14	0.16
392	0	0	0	1	0	0	0	0	3	0.14	0.018
393	0	0	0	1	0	0	0	0	3	0.14	0.018
394	0	0.38	0	0	0	0.62	0	0	5	0.14	0.16
395	0	0	0.0014	0	0.48	0	0.49	0.031	6	0	0.089
396	0	0	0.83	0	0.003	0	0.003	0.16	2	0	0.24
397	0.88	0	0	0.12	0	0	0	0	0	0.093	0
398	0	0	0.04	0	0.33	0	0.34	0.29	6	0	0.089
399	0	0	0	1	0	0	0	0	3	0.14	0.018
400	0	0.86	0	0	0	0.14	0	0	1	0.22	0.24
401	0	0.53	0	0	0	0.47	0	0	1	0.22	0.24
402	0.047	0	0	0.95	0	0	0	0	3	0.14	0.018
403	0	0	0.0013	0	0.48	0	0.49	0.029	6	0	0.089
404	0	0.13	0	0	0	0.87	0	0	5	0.14	0.16
405	0	0	0	0.98	0	0.019	0	4.8e-06	3	0.14	0.018
406	0.47	0	0	0.53	0	0	0	0	3	0.14	0.018
407	0	0	0	1	0	0	0	0	3	0.14	0.018
408	0.39	0	0	0.61	0	0	0	0	3	0.14	0.018
409	0.19	0	0	0.81	0	0	0	0	3	0.14	0.018
410	1	0	0	3e-05	0	0	0	0	0	0.093	0
411	0	0.26	0	0	0	0.74	0	0	5	0.14	0.16
412	0	0	0	0	0.5	0	0.5	0.00063	6	0	0.089
413	0.035	0	0	0.97	0	0	0	0	3	0.14	0.018
414	0	0.65	0	0	0	0.35	0	0	1	0.22	0.24
415	0.99	0	0	0.0094	0	0	0	0	0	0.093	0
416	0	0.063	0	0	0	0.94	0	0	5	0.14	0.16
