SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster	dcf0	dcf1
147	0	0.22	0.75	0	0.023	0.0047	2	0.016	0.16
148	0	0.09	0.045	0	0.86	0	4	0	0.089
149	0	0.96	0	0	0	0.042	1	0.14	0.16
150	0.98	0.011	0.00037	0.0046	0	0	0	0.093	0
151	0	0	1	0	0	0	2	0.016	0.16
152	0	0.96	0.042	0	0	3.6e-05	1	0.14	0.16
153	0	0	0.99	0	0.0085	0	2	0.016	0.16
154	0	0.94	2e-06	0	0	0.062	1	0.14	0.16
155	0	1	0	0	0	0	1	0.14	0.16
156	0	0	0	1	0	0	3	0.14	0.018
157	0	0.94	0	0	0	0.063	1	0.14	0.16
158	0	1	0	0	0	1.1e-05	1	0.14	0.16
159	1	0	0	0.0018	0	0	0	0.093	0
160	0	0.00011	1.1e-05	0.0061	0.99	0	4	0	0.089
161	0	0.17	0.01	0	0.82	0	4	0	0.089
162	0	0	0	1	0	0	3	0.14	0.018
163	0.94	0	0	0.056	0	0	0	0.093	0
164	0.47	0.31	0	0.22	0	0	0	0.093	0
165	0.11	0.21	0	0.68	0	0	3	0.14	0.018
166	0.095	0.85	0	0.055	0	0	1	0.14	0.16
167	0.75	0.14	1e-06	0.12	0	0	0	0.093	0
168	0.99	0.0051	1.5e-05	0.00092	0	0	0	0.093	0
169	0.71	0.18	0	0.11	0	0	0	0.093	0
170	0	1	0	3.9e-05	0	0	1	0.14	0.16
171	0	0	1	0	0	0	2	0.016	0.16
172	1	0.0047	0	4e-05	0	0	0	0.093	0
173	0.14	0.51	0	0.35	0	0	1	0.14	0.16
174	1	0.00014	0	0	0	0	0	0.093	0
175	0	0	0.11	0	0.89	0	4	0	0.089
176	0	9.4e-05	0	1	0	0	3	0.14	0.018
177	0	0.0048	0.0028	0.0034	0.99	0	4	0	0.089
178	0	0	1	0	0	0	2	0.016	0.16
179	0	0	1	0	0	0	2	0.016	0.16
180	0	0.023	0.0065	0	0.97	0	4	0	0.089
181	0.31	4.5e-05	0	0.69	0	0	3	0.14	0.018
182	0	0	0.12	0	0.88	0	4	0	0.089
183	0	0	1	0	0	0	2	0.016	0.16
184	0.84	0.088	8.5e-05	0.077	0	0	0	0.093	0
185	0	1.9e-05	0	1	0	0	3	0.14	0.018
186	0	0.49	0.11	0	0.39	0	1	0.14	0.16
187	0	5.4e-06	0	1	0	0	3	0.14	0.018
188	0	0.42	0.57	0	0.011	0	2	0.016	0.16
189	0	0	1	0	0	0	2	0.016	0.16
190	0	0.97	0.01	0	0	0.016	1	0.14	0.16
191	0.9	0.061	1.9e-05	0.037	0	0	0	0.093	0
192	0	1	2.8e-06	5.6e-05	0	0.0019	1	0.14	0.16
193	0	0.0067	0.93	0	0.064	9.9e-05	2	0.016	0.16
194	0	0.94	0.00053	0	0	0.062	1	0.14	0.16
195	0	0.27	0.0015	0	0.73	0	4	0	0.089
196	0	0.65	0.27	0	0.085	0	1	0.14	0.16
197	0	0.0023	1	0	0	0	2	0.016	0.16
198	0	0.0082	0	0	0	0.99	5	0.22	0.31
199	0.00079	0.75	0	0.25	0	0	1	0.14	0.16
200	0	0	1	0	0	0	2	0.016	0.16
201	0	0.79	0	0	0	0.21	1	0.14	0.16
202	0.56	0	0	0.44	0	0	0	0.093	0
203	0	0	1	0	0.00024	0	2	0.016	0.16
204	0	0	0	0	1	0	4	0	0.089
205	0	0	0.00094	0	1	0	4	0	0.089
206	0.4	0	0	0.6	0	0	3	0.14	0.018
207	0	0.0024	0.65	0	0.35	0	2	0.016	0.16
208	0	0	0.0024	0	1	0	4	0	0.089
209	0	0.87	0	0	0	0.13	1	0.14	0.16
210	0	5.1e-06	0.28	0	0.72	0	4	0	0.089
211	0	0	0.11	0	0.89	0	4	0	0.089
212	0.96	0	0	0.036	0	0	0	0.093	0
213	0	0.99	0	0	0	0.015	1	0.14	0.16
214	0	0.4	0	0	0	0.6	5	0.22	0.31
215	0	0	0.011	0	0.99	0	4	0	0.089
216	0.97	0	0	0.034	0	0	0	0.093	0
217	0	0	0.73	0	0.27	0	2	0.016	0.16
218	0.68	0	0	0.32	0	0	0	0.093	0
219	0	0	0	0	1	0	4	0	0.089
220	0	0.0076	0	0	0	0.99	5	0.22	0.31
221	0	0	0.77	0	0.23	0	2	0.016	0.16
222	0	0.99	0	3.1e-06	0	0.012	1	0.14	0.16
223	0.55	0.00012	0	0.45	0	0	0	0.093	0
224	0	0	0.00063	0	1	0	4	0	0.089
225	0	0.022	0	0	0	0.98	5	0.22	0.31
226	0	0	1	0	0	0	2	0.016	0.16
227	0	9.5e-06	0.22	0	0.78	0	4	0	0.089
228	0	0	0	1	0	0	3	0.14	0.018
229	0	0	0	1	0	0	3	0.14	0.018
230	0	1	0	0	0	2.8e-05	1	0.14	0.16
231	0	0	0.051	0	0.95	0	4	0	0.089
232	0	0.99	0	0	0	0.013	1	0.14	0.16
233	0	0.46	0.00055	0	0	0.54	5	0.22	0.31
234	0	0.87	0	0	0	0.13	1	0.14	0.16
235	0	0	1	0	0	0	2	0.016	0.16
236	0	0	1	0	0	0	2	0.016	0.16
237	0.99	0	0	0.0063	0	0	0	0.093	0
238	0	0	1	0	0	0	2	0.016	0.16
239	0	0	0.13	0	0.87	0	4	0	0.089
240	0	0	0	1	0	0	3	0.14	0.018
241	0	0	0	1	0	0	3	0.14	0.018
242	0	0.89	0	0	0	0.11	1	0.14	0.16
243	0.054	8.6e-05	0	0.95	0	0	3	0.14	0.018
244	0	7.1e-05	0.34	0	0.66	0	4	0	0.089
245	0.88	0	0	0.12	0	0	0	0.093	0
246	0	0.71	0	0	0	0.29	1	0.14	0.16
247	0	0	0	1	0	0	3	0.14	0.018
248	0.21	9.8e-06	0	0.79	0	0	3	0.14	0.018
249	0	0.37	0	0	0	0.63	5	0.22	0.31
250	0	0.025	0	0.98	0	0	3	0.14	0.018
251	0	0	1	0	0.0038	0	2	0.016	0.16
252	1	0	0	0.0043	0	0	0	0.093	0
253	0	0	1	0	2.6e-05	0	2	0.016	0.16
254	0	0	1	0	0.0016	0	2	0.016	0.16
255	0.31	0	0	0.69	0	0	3	0.14	0.018
256	0	0.55	0	0	0	0.45	1	0.14	0.16
257	0	0	3.8e-05	0	1	0	4	0	0.089
258	0	0.99	0.0056	4.6e-05	0	0.0003	1	0.14	0.16
259	0	1	0	0	0	0	1	0.14	0.16
260	0	0	0.4	0	0.6	0	4	0	0.089
261	1	0	0	0	0	0	0	0.093	0
262	0	0.38	5.4e-05	0	0	0.62	5	0.22	0.31
263	0	0	0	1	0	0	3	0.14	0.018
264	0	7.6e-05	0	1	0	0	3	0.14	0.018
265	0	0	1	0	0.00016	0	2	0.016	0.16
266	0.84	4.2e-06	0	0.16	0	0	0	0.093	0
267	0.67	0	0	0.33	0	0	0	0.093	0
268	0	0.0034	0.91	0	0.089	3.3e-05	2	0.016	0.16
269	0	0	0.00097	0	1	0	4	0	0.089
270	1	0	0	0	0	0	0	0.093	0
271	1	0	0	8.4e-05	0	0	0	0.093	0
272	0	0	1	0	0	0	2	0.016	0.16
273	0.97	0	0	0.034	0	0	0	0.093	0
274	0	0.68	0	0	0	0.32	1	0.14	0.16
275	0.87	0	0	0.13	0	0	0	0.093	0
276	0.88	0	0	0.12	0	0	0	0.093	0
277	0	0.24	5.9e-06	0	0	0.76	5	0.22	0.31
278	0.53	0.00015	0	0.47	0	0	0	0.093	0
279	0.98	0	0	0.017	0	0	0	0.093	0
280	0	1	0	6.5e-05	0	8.1e-06	1	0.14	0.16
281	0	0	0.072	0	0.93	0	4	0	0.089
282	0.054	3.7e-06	0	0.95	0	0	3	0.14	0.018
283	0	0	0.99	0	0.015	0	2	0.016	0.16
284	0	1	0	0	0	0	1	0.14	0.16
285	0	0	0.18	0	0.82	0	4	0	0.089
286	0	0.51	2.1e-06	0	0	0.49	1	0.14	0.16
287	0	0	0.12	0	0.88	0	4	0	0.089
288	0	0	0.0014	0	1	0	4	0	0.089
289	0	0	1	0	0	0	2	0.016	0.16
290	0.96	0	0	0.039	0	0	0	0.093	0
291	0	0.0019	0	1	0	0	3	0.14	0.018
292	0	0	0	1	0	0	3	0.14	0.018
293	0.33	0.0017	0	0.67	0	0	3	0.14	0.018
294	0	0.81	0	0.00015	0	0.19	1	0.14	0.16
295	0	0.0081	0	0	0	0.99	5	0.22	0.31
296	0	0	1	0	0	0	2	0.016	0.16
297	0	0	1	0	0	0	2	0.016	0.16
298	0	0	0	1	0	0	3	0.14	0.018
299	0	0	0.023	0	0.98	0	4	0	0.089
300	1	0	0	0.00019	0	0	0	0.093	0
301	0.004	0	0	1	0	0	3	0.14	0.018
302	0	0.24	0	0	0	0.76	5	0.22	0.31
303	0	1	0	0	0	0	1	0.14	0.16
304	0	0	0.067	0	0.93	0	4	0	0.089
305	0	0.0056	0	0	0	0.99	5	0.22	0.31
306	0	0.019	0.66	0	0.32	0.00016	2	0.016	0.16
307	0	0	0.61	0	0.39	0	2	0.016	0.16
308	0	0.52	0.033	0	0	0.44	1	0.14	0.16
309	0	2.6e-05	1	0	1e-05	1.7e-05	2	0.016	0.16
310	0	0.99	9.4e-06	1.5e-05	0	0.01	1	0.14	0.16
311	0	0	0.00045	0	1	0	4	0	0.089
312	0.72	0	0	0.28	0	0	0	0.093	0
313	0	0	0.78	0	0.22	0	2	0.016	0.16
314	0	0.0015	0	0	0	1	5	0.22	0.31
315	0.68	1.7e-05	0	0.32	0	0	0	0.093	0
316	0	1	0	7.7e-06	0	1e-05	1	0.14	0.16
317	0.57	4.6e-06	0	0.43	0	0	0	0.093	0
318	0.94	0	0	0.058	0	0	0	0.093	0
319	0	0.74	0	0	0	0.26	1	0.14	0.16
320	0	0	0	1	0	0	3	0.14	0.018
321	0	0	0	1	0	0	3	0.14	0.018
322	0	0	0	1	0	0	3	0.14	0.018
323	0	0	0	1	0	0	3	0.14	0.018
324	0	0.013	0	0	0	0.99	5	0.22	0.31
325	0	0	0.36	0	0.64	0	4	0	0.089
326	0	0.4	0	0	0	0.6	5	0.22	0.31
327	0.97	0	0	0.028	0	0	0	0.093	0
328	0	0	0	1	0	0	3	0.14	0.018
329	0	0	0	1	0	0	3	0.14	0.018
330	0.63	2.1e-05	0	0.37	0	0	0	0.093	0
331	0.71	0.00013	0	0.29	0	0	0	0.093	0
332	0	0	1	0	0	0	2	0.016	0.16
333	0	0.0011	1	0	0	0	2	0.016	0.16
334	0	0.0065	0	0	0	0.99	5	0.22	0.31
335	0.98	0	0	0.019	0	0	0	0.093	0
336	0	9.8e-05	1	0	0	0	2	0.016	0.16
337	0	1	0	7.2e-06	0	0.00039	1	0.14	0.16
338	0	0.94	0	0.055	0	0.00018	1	0.14	0.16
339	0	0.0021	0	0	0	1	5	0.22	0.31
340	1	0	0	0.0002	0	0	0	0.093	0
341	0	0	0	1	0	0	3	0.14	0.018
342	0	0.05	0	0	0	0.95	5	0.22	0.31
343	0	0.0066	0	0	0	0.99	5	0.22	0.31
344	0	1	2.3e-05	0.0026	0	0.00061	1	0.14	0.16
345	0.67	0	0	0.33	0	0	0	0.093	0
346	0	0	0.0086	0	0.99	0	4	0	0.089
347	0.033	0	0	0.97	0	0	3	0.14	0.018
348	0	0	0.93	0	0.074	0	2	0.016	0.16
349	0.98	0	0	0.021	0	0	0	0.093	0
350	0	0.48	0	0	0	0.52	5	0.22	0.31
351	0.52	0	0	0.48	0	0	0	0.093	0
352	0	0	0.84	0	0.16	0	2	0.016	0.16
353	0	0	1	0	0	0	2	0.016	0.16
354	0.057	0	0	0.94	0	0	3	0.14	0.018
355	0	1.2e-05	1	0	0	0	2	0.016	0.16
356	0	0	0.6	0	0.4	0	2	0.016	0.16
357	0	0.00037	1	0	0.0015	5.1e-05	2	0.016	0.16
358	0.098	0	0	0.9	0	0	3	0.14	0.018
359	0.87	0	0	0.13	0	0	0	0.093	0
360	0	0	0	0	1	0	4	0	0.089
361	0	0	0	1	0	0	3	0.14	0.018
362	0	0	0	1	0	0	3	0.14	0.018
363	0	0	1	0	0	0	2	0.016	0.16
364	0	0	1	0	0	0	2	0.016	0.16
365	0	1	0	0	0	0.00039	1	0.14	0.16
366	0	0.00056	1	0	3.5e-05	0.0034	2	0.016	0.16
367	1	0	0	0.0017	0	0	0	0.093	0
368	0.011	0	0	0.99	0	0	3	0.14	0.018
369	0	0.57	0	0	0	0.43	1	0.14	0.16
370	0	0.00032	0.39	0	0.61	0	4	0	0.089
371	0	0.6	0	0	0	0.4	1	0.14	0.16
372	0	1	0	0	0	0.00032	1	0.14	0.16
373	0	0.99	0	0.0055	0	0.0086	1	0.14	0.16
374	0	0	0.041	0	0.96	0	4	0	0.089
375	0	0.73	0	0.05	0	0.22	1	0.14	0.16
376	0	0	0.012	0	0.99	0	4	0	0.089
377	1.3e-05	0	0	1	0	0	3	0.14	0.018
378	0	0.75	0	0	0	0.25	1	0.14	0.16
379	0	3.3e-06	0.083	0	0.92	0	4	0	0.089
380	0	0	0	1	0	0	3	0.14	0.018
381	0	0	0.00084	0	1	0	4	0	0.089
382	0	0.97	0	0	0	0.031	1	0.14	0.16
383	0	0	0.036	0	0.96	0	4	0	0.089
384	0	0.26	0	0	0	0.74	5	0.22	0.31
385	0	0.99	0	0.00031	0	0.0056	1	0.14	0.16
386	0.17	0.0043	0	0.83	0	7.7e-06	3	0.14	0.018
387	0	0	1	0	0	0	2	0.016	0.16
388	0	0.49	0	0	0	0.51	5	0.22	0.31
389	0	5.3e-05	0.98	0	0.018	0	2	0.016	0.16
390	0	0.99	0	0	0	0.008	1	0.14	0.16
391	0	0.26	0	0	0	0.74	5	0.22	0.31
392	0	0	0	1	0	0	3	0.14	0.018
393	0	0	0	1	0	0	3	0.14	0.018
394	0	0.24	0	0	0	0.76	5	0.22	0.31
395	0	0	0.049	0	0.95	0	4	0	0.089
396	0	8.2e-06	0.98	0	0.022	0	2	0.016	0.16
397	0.88	0	0	0.12	0	0	0	0.093	0
398	0	0	0.41	0	0.59	0	4	0	0.089
399	0	0	0	1	0	0	3	0.14	0.018
400	0	0.88	0	0	0	0.12	1	0.14	0.16
401	0	0.46	0	0	0	0.54	5	0.22	0.31
402	0.047	0	0	0.95	0	0	3	0.14	0.018
403	0	0	0.046	0	0.95	0	4	0	0.089
404	0	0.9	0	0	0	0.1	1	0.14	0.16
405	0	0.02	7.7e-06	0.98	0	0	3	0.14	0.018
406	0.47	0	0	0.53	0	0	3	0.14	0.018
407	0	0	0	1	0	0	3	0.14	0.018
408	0.39	0	0	0.61	0	0	3	0.14	0.018
409	0.19	0	0	0.81	0	0	3	0.14	0.018
410	1	0	0	3e-05	0	0	0	0.093	0
411	0	0.18	0	0	0	0.82	5	0.22	0.31
412	0	0	0.001	0	1	0	4	0	0.089
413	0.034	0	0	0.97	0	0	3	0.14	0.018
414	0	0.017	0	0	0	0.98	5	0.22	0.31
415	0.99	0	0	0.0095	0	0	0	0.093	0
416	0	1	0	0	0	0.00054	1	0.14	0.16
417	0	3.8e-06	0.079	0	0.92	0	4	0	0.089
418	0.18	0	0	0.82	0	0	3	0.14	0.018
419	1	0	0	0.00019	0	0	0	0.093	0
420	0	0.00034	0.31	0	0.69	0	4	0	0.089
421	0.8	0	0	0.2	0	0	0	0.093	0
422	0.99	0	0	0.0079	0	0	0	0.093	0
423	0	0.99	0	2.1e-05	0	0.012	1	0.14	0.16
424	0	0.22	0	0	0	0.78	5	0.22	0.31
425	0.38	0	0	0.62	0	0	3	0.14	0.018
426	0	0	0.0057	0	0.99	0	4	0	0.089
427	0	0	1	0	0	0	2	0.016	0.16
428	0	0	1	0	0	0	2	0.016	0.16
429	0.39	0.0028	0	0.6	0	0	3	0.14	0.018
430	0	1	0	0	0	8.4e-05	1	0.14	0.16
431	0	0	0.023	0	0.98	0	4	0	0.089
432	0	0	0.0099	0	0.99	0	4	0	0.089
433	0	7.2e-06	0	1	0	0	3	0.14	0.018
434	0	1	0	0	0	0.0046	1	0.14	0.16
435	0	0.4	0	0	0	0.6	5	0.22	0.31
436	0	0.52	0	0	0	0.48	1	0.14	0.16
437	0	0	0.00082	0	1	0	4	0	0.089
438	0.31	0.0006	0	0.68	0	0	3	0.14	0.018
439	0	1.4e-05	0	1	0	0	3	0.14	0.018
440	0	0	0.057	0	0.94	0	4	0	0.089
441	0	0	0.07	0	0.93	0	4	0	0.089
442	0	0	0.067	0	0.93	0	4	0	0.089
443	0	0	0.17	0	0.83	0	4	0	0.089
444	0	1.2e-05	0.5	0	0.5	0	4	0	0.089
445	0	0	0.023	0	0.98	0	4	0	0.089
446	0	0.00096	0.76	0	0.24	0	2	0.016	0.16
447	1	0	0	7e-05	0	0	0	0.093	0
448	0.81	3.1e-05	0	0.19	0	0	0	0.093	0
449	0	0.097	0	0	0	0.9	5	0.22	0.31
450	0	0.15	0	0	0	0.85	5	0.22	0.31
451	1	0	0	8.7e-05	0	0	0	0.093	0
452	0.17	0	0	0.83	0	0	3	0.14	0.018
453	0	0	0.0057	0	0.99	0	4	0	0.089
454	0	0	0	1	0	0	3	0.14	0.018
455	0.1	3.8e-05	0	0.9	0	0	3	0.14	0.018
456	0.55	0	0	0.45	0	0	0	0.093	0
457	0	1	0	0	0	1.9e-05	1	0.14	0.16
458	0	0	0.99	0	0.011	0	2	0.016	0.16
459	0	6.4e-05	0.97	0	0.029	0	2	0.016	0.16
460	0	0	0.052	0	0.95	0	4	0	0.089
461	0.22	0	0	0.78	0	0	3	0.14	0.018
462	0.94	0.047	0.011	0.0056	0	0	0	0.093	0
463	0	0	0	1	0	0	3	0.14	0.018
464	0	0.014	0	0	0	0.99	5	0.22	0.31
465	0.084	8.7e-05	0	0.92	0	0	3	0.14	0.018
466	0	0	0.45	0	0.55	0	4	0	0.089
467	0	0.48	0	0	0	0.52	5	0.22	0.31
468	0	0.017	0	0.98	0	2.4e-05	3	0.14	0.018
469	0	0	1	0	0	0	2	0.016	0.16
470	0	0	0.47	0	0.53	0	4	0	0.089
471	0	0	0.048	0	0.95	0	4	0	0.089
472	0	0.48	0	0	0	0.52	5	0.22	0.31
473	0	0	0.58	0	0.42	0	2	0.016	0.16
474	0	0	0.3	0	0.7	0	4	0	0.089
475	0.92	2.6e-06	0	0.08	0	0	0	0.093	0
476	0	0.009	0.75	0	0.24	6.5e-05	2	0.016	0.16
477	2.4e-05	0	0	1	0	0	3	0.14	0.018
478	0.91	0	0	0.088	0	0	0	0.093	0
479	0	1e-05	0.96	0	0.036	0	2	0.016	0.16
480	0	0	0.00013	0	1	0	4	0	0.089
481	0	0	0.0013	0	1	0	4	0	0.089
482	0	0	0.94	0	0.059	0	2	0.016	0.16
483	0	1	0	0	0	0.00033	1	0.14	0.16
484	0.97	0	0	0.035	0	0	0	0.093	0
485	0	5.6e-05	1	0	0	4.7e-06	2	0.016	0.16
486	0	0	0.00063	0	1	0	4	0	0.089
487	1	0	0	0.00076	0	0	0	0.093	0
488	0.99	0	0	0.0068	0	0	0	0.093	0
489	0	0	0.00096	0	1	0	4	0	0.089
490	0	0	0	0	1	0	4	0	0.089
491	0.12	0.11	0	0.75	0	0.01	3	0.14	0.018
492	0	0	0.0094	0	0.99	0	4	0	0.089
493	0	0.92	0	0	0	0.078	1	0.14	0.16
494	0.21	0.00033	0	0.79	0	0	3	0.14	0.018
