SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster	dcf0	dcf1
40	0	0	0	0	0	0.88	0	0	0.12	0	0	0	0	5	0.14	0.16
41	0	0.017	0	0.86	0	0.12	0	0	0	0.00024	0	0	0.00023	3	0.093	0
42	0	0.064	0	7.5e-05	0	0.01	0	0	0	0.47	0	0	0.45	9	0.22	0
43	0.73	0	0.00036	0	0.031	0.14	0.01	0.05	0	0	0	0.031	0	0	0	0.14
44	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0.14	0.018
45	0	0.028	0	0.81	0	0.16	0	0	0	0.001	0	0	0.00096	3	0.093	0
46	0	0	0	0	0	0.049	0	0	0.95	0	5.1e-05	0	0	8	0.22	0.24
47	0.69	0	0.00061	0	0.029	0.12	0.051	0.08	0	0	0	0.029	0	0	0	0.14
48	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0.14	0.018
49	0.77	0	7e-05	0	0.015	0.17	0.00099	0.026	0	0	0	0.015	0	0	0	0.14
50	0	0	0	0	0	0.98	0	0	0.023	0	0	0	0	5	0.14	0.16
51	0	0	0	0	0.5	0	0	0	0	0	0	0.5	0	4	0.016	0.16
52	0.83	0	0	0	0.0028	0.13	0.00062	0.035	0	0	0	0.0028	0	0	0	0.14
53	0	0	0	0	0	0.62	0	0	0.34	0	0.043	0	0	5	0.14	0.16
54	0	0.077	0	0.66	0	0.25	0	0	0	0.01	0	0	0.01	3	0.093	0
55	0	0	0	0	0	0.45	0	0	0.53	0	0.02	0	0	8	0.22	0.24
56	0	0	0	0	0.5	0	0	0	0	0	0	0.5	0	4	0.016	0.16
57	0	0.00064	0	0.99	0	0.0047	0	0	0	0	0	0	0	3	0.093	0
58	0.69	0	0.0059	0	0.049	0.17	0.0065	0.034	0	0	0	0.049	0	0	0	0.14
59	0	0	0	0	3.1e-05	1	0	0	0.00054	0	0	3.1e-05	0	5	0.14	0.16
60	0	0	0	0	0.5	0	0	0	0	0	0	0.5	0	4	0.016	0.16
61	0	0.011	0	0.96	1.1e-06	0.033	0	0	0	0.00012	0	1.1e-06	0.00012	3	0.093	0
62	0.44	0	0.2	0	0.1	0.14	0.0027	0.015	0	0	0	0.1	0	0	0	0.14
63	0	0	0	0	0	1	0	0	0.00061	0	0	0	0	5	0.14	0.16
64	0	0	0	0	0.5	0	0	0	0	0	0	0.5	0	4	0.016	0.16
65	0	0	0	0	0.00014	1	0	0	0.00015	0	0	0.00014	0	5	0.14	0.16
66	0	0.013	0	0.91	0	0.073	0	0	0	0.00015	0	0	0.00015	3	0.093	0
67	0.56	0	0.00038	0	0.022	0.36	0.0044	0.031	0	0	0	0.022	0	0	0	0.14
68	0	0.0071	0	0.9	0	0.088	0	0	0	4.2e-05	0	0	4e-05	3	0.093	0
69	0	0.065	0	0.93	0	0	0	0	0	0.0011	0	0	0.0011	3	0.093	0
70	0	1	0	0	0	1.4e-05	0	0	0	0	0	0	0	1	0.14	0.018
71	0.51	0	0	0	0.0014	0.49	0	0.0017	0	0	0	0.0014	0	0	0	0.14
72	0	0.0091	0	0.98	0.00042	0.014	0	0	0	3.3e-05	0	0.00042	3.2e-05	3	0.093	0
73	0	0.18	0	0.077	0	0.16	0	0	0	0.3	0	0	0.29	9	0.22	0
74	0	0	0	0	0.5	0	0	0	0	0	0	0.5	0	4	0.016	0.16
75	0.065	4.2e-05	0	0	0.00011	0.0029	0.82	0.11	0	0	0	0.00011	0	6	0	0.071
76	0.022	0.00027	0	0	4.7e-05	0.00074	0.92	0.062	0	0	0	4.7e-05	0	6	0	0.071
77	0	0	0	0	0.00039	1	0	0	0.0005	0	0	0.00039	0	5	0.14	0.16
78	0	0.001	0	0.98	0	0.022	0	0	0	0	0	0	0	3	0.093	0
79	0	0	0	0	0.21	0.59	0	0	0.00045	0	0	0.21	0	5	0.14	0.16
80	0	0	0	0	0.5	0	0	0	0	0	0	0.5	0	4	0.016	0.16
81	0	0	0	0	0	0.14	0	0	0.86	0	0	0	0	8	0.22	0.24
82	0.66	0	0.00056	0	0.034	0.11	0.072	0.088	0	0	0	0.034	0	0	0	0.14
83	0	0.12	0	0.75	0	0.12	0	0	0	0.0054	0	0	0.0052	3	0.093	0
84	0	0	0	0	0.5	0	0	0	0	0	0	0.5	0	4	0.016	0.16
85	0	0	0	0	0	1	0	0	0.0017	0	0	0	0	5	0.14	0.16
86	0	0	0	0	0.5	0	0	0	0	0	0	0.5	0	4	0.016	0.16
87	0	0	0	0	6.8e-05	1	0	0	0.00034	0	0	6.8e-05	0	5	0.14	0.16
88	0.81	0	0	0	0.0045	0.16	0.00024	0.023	0	0	0	0.0045	0	0	0	0.14
89	1.3e-05	0	0.78	0	0.11	3.6e-05	0	0	0	0	0	0.11	0	2	0	0.31
90	0.012	0.00044	0	0	2e-05	0.00035	0.94	0.047	0	0	0	2e-05	0	6	0	0.071
91	0	0	0	0	0.5	0	0	0	0	0	0	0.5	0	4	0.016	0.16
92	0.83	0	0	0	0.0026	0.12	0.00089	0.042	0	0	0	0.0026	0	0	0	0.14
93	0	0	0	0	0	0.97	0	0	0.033	0	0	0	0	5	0.14	0.16
94	0	0	0	0	0	0.94	0	0	0.063	0	0.0013	0	0	5	0.14	0.16
95	0	0	0	0	0.0001	0.92	0	0	0.074	0	0.0037	0.0001	0	5	0.14	0.16
96	0	7.3e-06	0	1	1.9e-06	0.00018	0	0	0	0	0	1.9e-06	0	3	0.093	0
97	0	0	0	0	0	0.9	0	0	0.1	0	0	0	0	5	0.14	0.16
98	0	0.00031	0	0	0	0.87	0	0	0.13	0	2.8e-05	0	0	5	0.14	0.16
99	0.37	0	0.29	0	0.069	0.19	2.7e-05	0.0026	0	0	0	0.069	0	0	0	0.14
100	0	0.0071	0	0.95	0	0.045	0	0	0	8.6e-05	0	0	8.2e-05	3	0.093	0
101	0	0.15	0	0.25	0	0.38	0	0	0	0.12	0	0	0.11	5	0.14	0.16
102	0.81	0	0	0	0.0048	0.12	0.0039	0.056	0	0	0	0.0048	0	0	0	0.14
103	0	0	0	0	0	0.93	0	0	0.068	0	0	0	0	5	0.14	0.16
104	0.15	4.3e-05	0	0	0.00096	0.0086	0.71	0.14	0	0	0	0.00096	0	6	0	0.071
105	0.69	0	0	0	0.0019	0.054	0.058	0.19	0	0	0	0.0019	0	0	0	0.14
106	0.58	0	0.039	0	0.086	0.14	0.024	0.042	2e-05	0	0	0.086	0	0	0	0.14
107	0	0.063	0	0.84	1.5e-06	0.088	0	0	0	0.0042	0	1.5e-06	0.0041	3	0.093	0
108	0	0.04	0	0.83	0	0.12	0	0	0	0.001	0	0	0.00098	3	0.093	0
109	0	0	0	0	0.0012	0.99	0	0	0.0053	0	5.9e-05	0.0012	0	5	0.14	0.16
110	0.11	4.2e-06	0	0	0.00035	0.0049	0.74	0.15	0	0	0	0.00035	0	6	0	0.071
111	0.017	0	0	0	6.9e-06	0.00037	0.9	0.084	0	0	0	6.9e-06	0	6	0	0.071
112	0.71	0	0	0	0.005	0.074	0.059	0.14	0	0	0	0.005	0	0	0	0.14
113	0	0.078	0	0.026	0	0.28	0	0	0	0.31	0	0	0.3	9	0.22	0
114	0	0.0064	0	0.97	0	0.02	0	0	0	2.6e-05	0	0	2.5e-05	3	0.093	0
115	0	0.054	0	0.005	0	0.11	0	0	0	0.42	0	0	0.41	9	0.22	0
116	0	0.023	0	0.94	1e-05	0.032	0	0	0	0.0002	0	1e-05	0.00019	3	0.093	0
117	0	0.001	0	0.99	0.0014	0.0034	0	0	0	0	0	0.0014	0	3	0.093	0
118	0.73	0	2.7e-05	0	0.015	0.11	0.041	0.095	0	0	0	0.015	0	0	0	0.14
119	0	0	0	0	0	0.41	0	0	0.59	0	0	0	0	8	0.22	0.24
120	0	1	0	0	0	2.1e-05	0	0	0	0	0	0	0	1	0.14	0.018
121	0	0.21	0	0.76	0	5.8e-05	0	0	0	0.016	0	0	0.015	3	0.093	0
122	0	0.24	0	0.089	0	8e-06	0	0	0	0.34	0	0	0.33	9	0.22	0
123	0	1.1e-05	0	0	0	0.55	0	0	0.45	0	0.0049	0	0	5	0.14	0.16
124	0	0.0095	0	0.99	0	0	0	0	0	2e-05	0	0	1.9e-05	3	0.093	0
125	0.19	0	0.46	0	0.13	0.081	0.00027	0.0034	1.7e-05	0	0	0.13	0	2	0	0.31
126	0	0	0	0	0	0.85	0	0	0.15	0	0.0022	0	0	5	0.14	0.16
127	0	0	0	0	0.024	0.94	0	0	0.0097	0	2.5e-05	0.024	0	5	0.14	0.16
128	0	0.0066	0	0.96	0	0.03	0	0	0	3.3e-05	0	0	3.2e-05	3	0.093	0
129	0	0	0	0	0	0.99	0	0	0.0072	0	0	0	0	5	0.14	0.16
130	0.037	0	0.83	0	0.048	0.04	0	3.6e-05	0	0	0	0.048	0	2	0	0.31
131	0	0.038	0	0.0014	0	0.054	0	0	0	0.46	0	0	0.44	9	0.22	0
132	0.61	0	0	0	0.005	0.06	0.15	0.17	0	0	0	0.005	0	0	0	0.14
133	0	0	0	0	0	1	0	0	0.00016	0	0	0	0	5	0.14	0.16
134	0	0.011	0	0.97	9.5e-05	0.017	0	0	0	4.6e-05	0	9.5e-05	4.4e-05	3	0.093	0
135	0	0	0	0	0.5	0	0	0	0	0	0	0.5	0	4	0.016	0.16
136	0	0.2	0	0.19	0	0.26	0	0	0	0.18	0	0	0.18	5	0.14	0.16
137	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0.14	0.018
138	0.73	0	0.0013	0	0.022	0.21	0.00059	0.017	0	0	0	0.022	0	0	0	0.14
139	0	0	0	0	0.49	0.015	0	0	1.4e-05	0	0	0.49	0	4	0.016	0.16
140	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0.14	0.018
141	0	0	0	0	0.0032	0.99	0	0	0	0	0	0.0032	0	5	0.14	0.16
142	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0.14	0.018
143	0	0	0	0	0	0.98	0	0	0.019	0	0	0	0	5	0.14	0.16
144	0.68	0	0.02	0	0.034	0.21	0.0012	0.018	0	0	0	0.034	0	0	0	0.14
145	0	0	0	0	0	0.5	0	0	0.5	0	0.00065	0	0	5	0.14	0.16
146	0	0.025	0	0.93	0	0.048	0	0	0	0.0003	0	0	0.00029	3	0.093	0
147	0.23	0	0.33	0	0.15	0.14	0.0018	0.0077	0.0041	0	0.00014	0.15	0	2	0	0.31
148	0.63	0	0	0	0.01	0.065	0.13	0.16	0	0	0	0.01	0	0	0	0.14
149	0	0	0	0	0	0.87	0	0	0.13	0	4.1e-06	0	0	5	0.14	0.16
150	0	0.0032	0	0.99	9.3e-05	0.0089	0	0	0	5.5e-06	0	9.3e-05	5.3e-06	3	0.093	0
151	0	0	0	0	0.5	0	0	0	0	0	0	0.5	0	4	0.016	0.16
152	0	0	0	0	0.014	0.97	0	0	0.00035	0	0	0.014	0	5	0.14	0.16
153	0.78	0	0.048	0	0.083	0	3.2e-05	0.0053	0	0	0	0.083	0	0	0	0.14
154	0	0	0	0	0	0.79	0	0	0.21	0	9.1e-05	0	0	5	0.14	0.16
155	0	0	0	0	0	1	0	0	0.00012	0	0	0	0	5	0.14	0.16
156	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0.14	0.018
157	0	0	0	0	0	0.63	0	0	0.37	0	0	0	0	5	0.14	0.16
158	0	0	0	0	0	1	0	0	8.1e-05	0	0	0	0	5	0.14	0.16
159	0	0.0012	0	1	0	0	0	0	0	1.8e-06	0	0	1.8e-06	3	0.093	0
160	0.0029	0.0032	0	0	0	6e-05	0.97	0.022	0	0	0	0	0	6	0	0.071
161	0.76	0	0	0	0.0013	0.069	0.027	0.14	0	0	0	0.0013	0	0	0	0.14
162	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0.14	0.018
163	0	0.04	0	0.96	0	0	0	0	0	0.00038	0	0	0.00037	3	0.093	0
164	0	0.16	0	0.51	0	0.26	0	0	0	0.033	0	0	0.031	3	0.093	0
165	0	0.28	0	0.064	0	0.095	0	0	1.4e-05	0.28	0	0	0.27	9	0.22	0
166	0	0.045	0	0.11	0	0.77	0	0	0	0.037	0	0	0.036	5	0.14	0.16
167	0	0.088	0	0.79	0	0.11	0	0	0	0.0069	0	0	0.0067	3	0.093	0
168	0	0.00065	0	1	3.7e-06	0.004	0	0	0	0	0	3.7e-06	0	3	0.093	0
169	0	0.08	0	0.75	0	0.15	0	0	0	0.0099	0	0	0.0095	3	0.093	0
170	0	3.5e-05	0	0	0	1	0	0	0.00015	0	0	0	0	5	0.14	0.16
171	0	0	0	0	0.5	0	0	0	0	0	0	0.5	0	4	0.016	0.16
172	0	2.8e-05	0	1	0	0.0036	0	0	0	0	0	0	0	3	0.093	0
173	0	0.13	0	0.073	0	0.21	0	0	0	0.3	0	0	0.29	9	0.22	0
174	0	0	0	1	0	0.00011	0	0	0	0	0	0	0	3	0.093	0
175	0.52	0	0.00012	0	0.028	0	0.29	0.13	0	0	0	0.028	0	0	0	0.14
176	0	1	0	0	0	0.0001	0	0	0	0	0	0	0	1	0.14	0.018
177	0.077	0.0031	0	0	0.00087	0.0047	0.83	0.086	0	0	0	0.00087	0	6	0	0.071
178	0	0	0	0	0.5	0	0	0	0	0	0	0.5	0	4	0.016	0.16
179	0	0	0	0	0.5	0	0	0	0	0	0	0.5	0	4	0.016	0.16
180	0.38	0	0	0	0.0025	0.028	0.39	0.2	0	0	0	0.0025	0	6	0	0.071
181	0	0.33	0	0.21	0	2.3e-05	0	0	0	0.24	0	0	0.23	1	0.14	0.018
182	0.75	0	2.4e-05	0	0.019	0	0.09	0.13	0	0	0	0.019	0	0	0	0.14
183	0	0	0	0	0.5	0	0	0	0	0	0	0.5	0	4	0.016	0.16
184	0	0.056	0	0.87	2.2e-05	0.071	0	0	0	0.0037	0	2.2e-05	0.0036	3	0.093	0
185	0	1	0	0	0	2.1e-05	0	0	0	0	0	0	0	1	0.14	0.018
186	0.79	0	0	0	0.009	0.12	0.0059	0.06	0	0	0	0.009	0	0	0	0.14
187	0	1	0	0	0	5.9e-06	0	0	0	0	0	0	0	1	0.14	0.018
188	0.45	0	0.19	0	0.083	0.19	0.0002	0.0061	0	0	0	0.083	0	0	0	0.14
189	0	0	0	0	0.5	0	0	0	0	0	0	0.5	0	4	0.016	0.16
190	0	0	0	0	0.0033	0.95	0	0	0.04	0	6.3e-05	0.0033	0	5	0.14	0.16
191	0	0.027	0	0.92	4.9e-06	0.049	0	0	0	0.00069	0	4.9e-06	0.00066	3	0.093	0
192	0	4.9e-05	0	0	0	0.97	0	0	0.034	0	0	0	0	5	0.14	0.16
193	0.51	0	0.19	0	0.14	0.0031	0.0032	0.017	9.1e-05	0	0	0.14	0	0	0	0.14
194	0	0	0	0	0.00015	0.85	0	0	0.15	0	0.00028	0.00015	0	5	0.14	0.16
195	0.82	0	0	0	8.9e-05	0.049	0.0023	0.13	0	0	0	8.9e-05	0	0	0	0.14
196	0.72	0	0.0056	0	0.027	0.2	0.0015	0.022	0	0	0	0.027	0	0	0	0.14
197	0	0	0	0	0.5	0.0036	0	0	0	0	0	0.5	0	4	0.016	0.16
198	0	0	0	0	0	0.024	0	0	0.98	0	1.6e-05	0	0	8	0.22	0.24
199	0	0.0051	0	2.3e-05	0	0.017	0	0	0	0.5	0	0	0.48	9	0.22	0
200	0	0	0	0	0.5	0	0	0	0	0	0	0.5	0	4	0.016	0.16
201	0	0	0	0	0	0.056	0	0	0.94	0	0	0	0	8	0.22	0.24
202	0	0.33	0	0.61	0	0	0	0	0	0.029	0	0	0.028	3	0.093	0
203	0.057	0	0.92	0	0.013	0	0	6.5e-05	0	0	0	0.013	0	2	0	0.31
204	3.7e-05	0	0	0	0	0	1	0.0033	0	0	0	0	0	6	0	0.071
205	0.043	0	0	0	0.0003	0	0.88	0.076	0	0	0	0.0003	0	6	0	0.071
206	0	0.26	0	0.25	0	0	0	0	0	0.25	0	0	0.24	1	0.14	0.018
207	0.66	0	0.014	0	0.11	0.0013	0.041	0.059	6e-06	0	0	0.11	0	0	0	0.14
208	0.059	0	0	0	0.0008	0	0.85	0.087	0	0	0	0.0008	0	6	0	0.071
209	0	0	0	0	0	0.034	0	0	0.97	0	0	0	0	8	0.22	0.24
210	0.73	0	9.5e-05	0	0.044	0	0.074	0.11	0	0	0	0.044	0	0	0	0.14
211	0.66	0	2.8e-05	0	0.023	0	0.15	0.14	0	0	0	0.023	0	0	0	0.14
212	0	0.025	0	0.97	0	0	0	0	0	0.00054	0	0	0.00052	3	0.093	0
213	0	0	0	0	0	0.69	0	0	0.31	0	0	0	0	5	0.14	0.16
214	0	0	0	0	0	0.36	0	0	0.64	0	8.6e-05	0	0	8	0.22	0.24
215	0.21	0	0	0	0.0042	0	0.64	0.14	0	0	0	0.0042	0	6	0	0.071
216	0	0.024	0	0.98	0	0	0	0	0	0.00014	0	0	0.00013	3	0.093	0
217	0.84	0	0.0021	0	0.058	0	0.0057	0.04	0	0	0	0.058	0	0	0	0.14
218	0	0.22	0	0.64	0	0	0	0	0	0.073	0	0	0.07	3	0.093	0
219	1.3e-05	0	0	0	0	0	1	0.0024	0	0	0	0	0	6	0	0.071
220	0	0	0	0	0	0.0024	0	0	1	0	0	0	0	8	0.22	0.24
221	0.92	0	3.7e-05	0	0.026	0	0.0007	0.027	0	0	0	0.026	0	0	0	0.14
222	0	2.2e-06	0	0	0	0.76	0	0	0.24	0	0	0	0	5	0.14	0.16
223	0	0.3	0	0.52	0	9.2e-05	0	0	0	0.088	0	0	0.085	3	0.093	0
224	0.028	0	0	0	0.00018	0	0.91	0.062	0	0	0	0.00018	0	6	0	0.071
225	0	0	0	0	0	0.0076	0	0	0.99	0	0	0	0	8	0.22	0.24
226	0	0	0	0	0.5	0	0	0	0	0	0	0.5	0	4	0.016	0.16
227	0.66	0	0.00025	0	0.044	5.9e-06	0.14	0.11	0	0	0	0.044	0	0	0	0.14
228	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0.14	0.018
229	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0.14	0.018
230	0	0	0	0	0	0.98	0	0	0.02	0	0	0	0	5	0.14	0.16
231	0.76	0	0	0	0.0084	0	0.058	0.17	0	0	0	0.0084	0	0	0	0.14
232	0	0	0	0	0	0.94	0	0	0.064	0	0	0	0	5	0.14	0.16
233	0	0	0	0	0.0002	0.52	0	0	0.46	0	0.026	0.0002	0	5	0.14	0.16
234	0	0	0	0	0	0.54	0	0	0.46	0	6e-05	0	0	5	0.14	0.16
235	0	0	0	0	0.5	0	0	0	0	0	0	0.5	0	4	0.016	0.16
236	0	0	0	0	0.5	0	0	0	0	0	0	0.5	0	4	0.016	0.16
237	0	0.0045	0	1	0	0	0	0	0	2e-06	0	0	1.9e-06	3	0.093	0
238	0	0	0	0	0.5	0	0	0	0	0	0	0.5	0	4	0.016	0.16
239	0.6	0	6.7e-05	0	0.03	0	0.2	0.13	0	0	0	0.03	0	0	0	0.14
240	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0.14	0.018
241	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0.14	0.018
242	0	0	0	0	0	0.17	0	0	0.83	0	0	0	0	8	0.22	0.24
243	0	0.091	0	0.0074	0	9.1e-06	0	0	0	0.46	0	0	0.44	9	0.22	0
244	0.69	0	0.00037	0	0.06	3.9e-05	0.086	0.099	0	0	0	0.06	0	0	0	0.14
245	0	0.088	0	0.91	0	0	0	0	0	0.0017	0	0	0.0016	3	0.093	0
246	0	0	0	0	0	0.092	0	0	0.91	0	0	0	0	8	0.22	0.24
247	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0.14	0.018
248	0	0.29	0	0.11	0	4e-06	0	0	0	0.31	0	0	0.29	9	0.22	0
249	0	0	0	0	0	0.28	0	0	0.72	0	0.00052	0	0	8	0.22	0.24
250	0	0.97	0	0	0	0.027	0	0	0.0001	0	0	0	0	1	0.14	0.018
251	0.7	0	0.16	0	0.072	0	8e-06	0.0028	0	0	0	0.072	0	0	0	0.14
252	0	0.003	0	1	0	0	0	0	0	3.1e-06	0	0	2.9e-06	3	0.093	0
253	0.017	0	0.97	0	0.0044	0	0	5.9e-06	0	0	0	0.0044	0	2	0	0.31
254	0.87	0	0.048	0	0.039	0	0	0.0015	0	0	0	0.039	0	0	0	0.14
255	0	0.25	0	0.16	0	0	0	0	0	0.3	0	0	0.29	9	0.22	0
256	0	0	0	0	0	0.41	0	0	0.58	0	0.012	0	0	8	0.22	0.24
257	0.0055	0	0	0	9.6e-06	0	0.96	0.037	0	0	0	9.6e-06	0	6	0	0.071
258	0	4.1e-05	0	0	0.0018	0.99	0	0	0.005	0	0	0.0018	0	5	0.14	0.16
259	0	0	0	0	0	1	0	0	0.0001	0	0	0	0	5	0.14	0.16
260	0.83	0	0.00088	0	0.037	0	0.025	0.07	0	0	0	0.037	0	0	0	0.14
261	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0.093	0
262	0	0	0	0	2.1e-05	0.46	0	0	0.43	0	0.11	2.1e-05	0	5	0.14	0.16
263	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0.14	0.018
264	0	1	0	0	0	8.4e-05	0	0	0	0	0	0	0	1	0.14	0.018
265	0.86	0	0.049	0	0.044	0	0	0.00043	0	0	0	0.044	0	0	0	0.14
266	0	0.12	0	0.87	0	3.4e-06	0	0	0	0.0056	0	0	0.0054	3	0.093	0
267	0	0.23	0	0.68	0	0	0	0	0	0.045	0	0	0.043	3	0.093	0
268	0.52	0	0.2	0	0.13	0.0015	0.0049	0.02	2.6e-05	0	0	0.13	0	0	0	0.14
269	0.046	0	0	0	0.00033	0	0.87	0.083	0	0	0	0.00033	0	6	0	0.071
270	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0.093	0
271	0	5.9e-05	0	1	0	0	0	0	0	0	0	0	0	3	0.093	0
272	0	0	0	0	0.5	0	0	0	0	0	0	0.5	0	4	0.016	0.16
273	0	0.024	0	0.98	0	0	0	0	0	0.0002	0	0	0.00019	3	0.093	0
274	0	0	0	0	0	0.87	0	0	0.12	0	0.0016	0	0	5	0.14	0.16
275	0	0.097	0	0.9	0	0	0	0	0	0.0016	0	0	0.0016	3	0.093	0
276	0	0.084	0	0.91	0	0	0	0	0	0.002	0	0	0.0019	3	0.093	0
277	0	0	0	0	3.1e-06	0.39	0	0	0.5	0	0.11	3.1e-06	0	8	0.22	0.24
278	0	0.31	0	0.49	0	0.00011	0	0	0	0.1	0	0	0.096	3	0.093	0
279	0	0.012	0	0.99	0	0	0	0	0	4e-05	0	0	3.8e-05	3	0.093	0
280	0	5.8e-05	0	0	0	1	0	0	0.0033	0	0	0	0	5	0.14	0.16
281	0.5	0	1.3e-05	0	0.02	0	0.31	0.15	0	0	0	0.02	0	0	0	0.14
282	0	0.057	0	0.0047	0	0	0	0	0	0.48	0	0	0.46	9	0.22	0
283	0.89	0	0.0033	0	0.049	0	2.4e-05	0.0063	0	0	0	0.049	0	0	0	0.14
284	0	0	0	0	0	0.99	0	0	0.015	0	0	0	0	5	0.14	0.16
285	0.73	0	2.6e-05	0	0.029	0	0.085	0.12	0	0	0	0.029	0	0	0	0.14
286	0	0	0	0	0	0.46	0	0	0.54	0	0.0067	0	0	8	0.22	0.24
287	0.55	0	7.3e-05	0	0.03	0	0.26	0.13	0	0	0	0.03	0	0	0	0.14
288	0.092	0	0	0	0.00055	0	0.79	0.12	0	0	0	0.00055	0	6	0	0.071
289	0	0	0	0	0.5	0	0	0	0	0	0	0.5	0	4	0.016	0.16
290	0	0.027	0	0.97	0	0	0	0	0	0.0004	0	0	0.00038	3	0.093	0
291	0	1	0	0	0	0.0021	0	0	1.9e-05	0	0	0	0	1	0.14	0.018
292	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0.14	0.018
293	0	0.4	0	0.28	0	0.0011	0	0	1.7e-05	0.16	0	0	0.16	1	0.14	0.018
