SNV	cluster0	cluster1	cluster2	cluster3	cluster	dcf0	dcf1
52	0	0.032	0.1	0.87	3	0.14	0.16
53	0	0	0	1	3	0.14	0.16
54	0.25	0	0	0.75	3	0.14	0.16
55	0	0	0	1	3	0.14	0.16
56	0	1	0	0	1	0.016	0.16
57	0.13	9.7e-05	0	0.87	3	0.14	0.16
58	0	0.3	0.12	0.58	3	0.14	0.16
59	0	5.5e-05	0	1	3	0.14	0.16
60	0	1	0	0	1	0.016	0.16
61	0.26	4.3e-05	0	0.74	3	0.14	0.16
62	0	0.53	0.04	0.43	1	0.016	0.16
63	0	0	0	1	3	0.14	0.16
64	0	1	0	0	1	0.016	0.16
65	0	0.00026	0	1	3	0.14	0.16
66	0.17	0	0	0.83	3	0.14	0.16
67	0	0.093	0.066	0.84	3	0.14	0.16
68	0.081	0	0	0.92	3	0.14	0.16
69	1	0	0	1.3e-05	0	0.14	0.018
70	1	0	0	1.2e-05	0	0.14	0.018
71	0	0.0049	0.0002	0.99	3	0.14	0.16
72	0.4	0.03	0	0.57	3	0.14	0.16
73	0.56	0	0	0.44	0	0.14	0.018
74	0	1	0	0	1	0.016	0.16
75	7e-05	0.00029	1	0.0043	2	0	0.089
76	0.00058	0.00016	1	0.0014	2	0	0.089
77	0	0.0007	0	1	3	0.14	0.16
78	0.049	0	0	0.95	3	0.14	0.16
79	0	0.38	0	0.62	3	0.14	0.16
80	0	1	0	0	1	0.016	0.16
81	0	0	0	1	3	0.14	0.16
82	2.2e-06	0.18	0.5	0.32	2	0	0.089
83	0.52	0	0	0.48	0	0.14	0.018
84	0	1	0	0	1	0.016	0.16
85	0	0	0	1	3	0.14	0.16
86	0	1	0	0	1	0.016	0.16
87	0	0.00012	0	1	3	0.14	0.16
88	0	0.047	0.046	0.91	3	0.14	0.16
89	0	1	0	0.00019	1	0.016	0.16
90	0.0011	7.9e-05	1	0.00076	2	0	0.089
91	0	1	0	0	1	0.016	0.16
92	0	0.032	0.14	0.83	3	0.14	0.16
93	0	0	0	1	3	0.14	0.16
94	0	0	0	1	3	0.14	0.16
95	0	0.0002	0	1	3	0.14	0.16
96	0.041	0.017	0	0.94	3	0.14	0.16
97	0	0	0	1	3	0.14	0.16
98	0.00039	0	0	1	3	0.14	0.16
99	0	0.38	0.0023	0.61	3	0.14	0.16
100	0.15	0	0	0.85	3	0.14	0.16
101	0.3	0	0	0.7	3	0.14	0.16
102	0	0.049	0.25	0.7	3	0.14	0.16
103	0	0	0	1	3	0.14	0.16
104	6.9e-05	0.0025	0.99	0.012	2	0	0.089
105	0	0.0097	0.84	0.15	2	0	0.089
106	1.9e-06	0.43	0.18	0.39	1	0.016	0.16
107	0.44	1.6e-05	0	0.56	3	0.14	0.16
108	0.26	0	0	0.74	3	0.14	0.16
109	0	0.0022	0	1	3	0.14	0.16
110	6e-06	0.0008	0.99	0.0063	2	0	0.089
111	1e-06	1.8e-05	1	0.00054	2	0	0.089
112	0	0.028	0.74	0.23	2	0	0.089
113	0.23	0	0	0.77	3	0.14	0.16
114	0.26	4.9e-05	0	0.74	3	0.14	0.16
115	0.35	0	0	0.65	3	0.14	0.16
116	0.45	0.00032	0	0.55	3	0.14	0.16
117	0.16	0.35	0	0.49	3	0.14	0.16
118	0	0.093	0.53	0.38	2	0	0.089
119	0	0	0	1	3	0.14	0.16
120	1	0	0	1.9e-05	0	0.14	0.018
121	1	0	0	0.00025	0	0.14	0.018
122	1	0	0	3.1e-05	0	0.14	0.018
123	2.3e-05	0	0	1	3	0.14	0.16
124	1	0	0	0	0	0.14	0.018
125	0	0.74	0.0067	0.25	1	0.016	0.16
126	0	0	0	1	3	0.14	0.16
127	0	0.042	0	0.96	3	0.14	0.16
128	0.2	0	0	0.8	3	0.14	0.16
129	0	0	0	1	3	0.14	0.16
130	0	0.68	2e-05	0.32	1	0.016	0.16
131	0.44	0	0	0.56	3	0.14	0.16
132	0	0.02	0.85	0.13	2	0	0.089
133	0	0	0	1	3	0.14	0.16
134	0.4	0.0058	0	0.59	3	0.14	0.16
135	0	1	0	0	1	0.016	0.16
136	0.45	0	0	0.55	3	0.14	0.16
137	1	0	0	0	0	0.14	0.018
138	0	0.15	0.034	0.81	3	0.14	0.16
139	0	0.98	0	0.017	1	0.016	0.16
140	1	0	0	0	0	0.14	0.018
141	0	0.0057	0	0.99	3	0.14	0.16
142	1	0	0	0	0	0.14	0.018
143	0	0	0	1	3	0.14	0.16
144	0	0.21	0.04	0.75	3	0.14	0.16
145	0	0	0	1	3	0.14	0.16
146	0.36	3.9e-06	0	0.64	3	0.14	0.16
147	0	0.64	0.019	0.34	1	0.016	0.16
148	0	0.044	0.8	0.15	2	0	0.089
149	0	0	0	1	3	0.14	0.16
150	0.28	0.013	0	0.71	3	0.14	0.16
151	0	1	0	0	1	0.016	0.16
152	0	0.024	0	0.98	3	0.14	0.16
153	0	0.99	0.0082	0	1	0.016	0.16
154	0	0	0	1	3	0.14	0.16
155	0	0	0	1	3	0.14	0.16
156	1	0	0	0	0	0.14	0.018
157	0	0	0	1	3	0.14	0.16
158	0	0	0	1	3	0.14	0.16
159	1	0	0	0	0	0.14	0.018
160	0.011	1.2e-05	0.99	0.00019	2	0	0.089
161	0	0.0094	0.72	0.27	2	0	0.089
162	1	0	0	0	0	0.14	0.018
163	1	0	0	0	0	0.14	0.018
164	0.41	0	0	0.59	3	0.14	0.16
165	0.77	0	0	0.23	0	0.14	0.018
166	0.06	0	0	0.94	3	0.14	0.16
167	0.46	2.3e-06	0	0.54	3	0.14	0.16
168	0.15	0.0014	0	0.85	3	0.14	0.16
169	0.37	0	0	0.63	3	0.14	0.16
170	3.9e-05	0	0	1	3	0.14	0.16
171	0	1	0	0	1	0.016	0.16
172	0.0083	0	0	0.99	3	0.14	0.16
173	0.41	0	0	0.59	3	0.14	0.16
174	0.006	2.7e-06	0	0.99	3	0.14	0.16
175	0	0.11	0.89	3.6e-06	2	0	0.089
176	1	0	0	9.4e-05	0	0.14	0.018
177	0.0062	0.0028	0.98	0.0087	2	0	0.089
178	0	1	0	0	1	0.016	0.16
179	0	1	0	0	1	0.016	0.16
180	0	0.0066	0.95	0.041	2	0	0.089
181	1	0	0	6.5e-05	0	0.14	0.018
182	0	0.13	0.87	0	2	0	0.089
183	0	1	0	0	1	0.016	0.16
184	0.46	0.00029	0	0.54	3	0.14	0.16
185	1	0	0	1.9e-05	0	0.14	0.018
186	0	0.084	0.28	0.64	3	0.14	0.16
187	1	0	0	5.4e-06	0	0.14	0.018
188	0	0.43	0.0081	0.56	3	0.14	0.16
189	0	1	0	0	1	0.016	0.16
190	0	0.006	0	0.99	3	0.14	0.16
191	0.37	0.00011	0	0.63	3	0.14	0.16
192	5.6e-05	0	0	1	3	0.14	0.16
193	0	0.93	0.061	0.012	1	0.016	0.16
194	0	0.00032	0	1	3	0.14	0.16
195	0	0.0013	0.59	0.4	2	0	0.089
196	0	0.18	0.055	0.77	3	0.14	0.16
197	0	1	0	0.0041	1	0.016	0.16
198	0	0	0	1	3	0.14	0.16
199	0.24	0	0	0.76	3	0.14	0.16
200	0	1	0	0	1	0.016	0.16
201	0	0	0	1	3	0.14	0.16
202	1	0	0	0	0	0.14	0.018
203	0	1	0.00023	0	1	0.016	0.16
204	0	0	1	0	2	0	0.089
205	0	0.00098	1	0	2	0	0.089
206	1	0	0	0	0	0.14	0.018
207	0	0.66	0.34	0.0043	1	0.016	0.16
208	0	0.0025	1	0	2	0	0.089
209	0	0	0	1	3	0.14	0.16
210	0	0.29	0.71	9.3e-06	2	0	0.089
211	0	0.11	0.89	0	2	0	0.089
212	1	0	0	0	0	0.14	0.018
213	0	0	0	1	3	0.14	0.16
214	0	0	0	1	3	0.14	0.16
215	0	0.012	0.99	0	2	0	0.089
216	1	0	0	0	0	0.14	0.018
217	0	0.74	0.26	0	1	0.016	0.16
218	1	0	0	0	0	0.14	0.018
219	0	0	1	0	2	0	0.089
220	0	0	0	1	3	0.14	0.16
221	0	0.78	0.22	0	1	0.016	0.16
222	3.1e-06	0	0	1	3	0.14	0.16
223	1	0	0	0.00028	0	0.14	0.018
224	0	0.00065	1	0	2	0	0.089
225	0	0	0	1	3	0.14	0.16
226	0	1	0	0	1	0.016	0.16
227	0	0.23	0.77	1.7e-05	2	0	0.089
228	1	0	0	0	0	0.14	0.018
229	1	0	0	0	0	0.14	0.018
230	0	0	0	1	3	0.14	0.16
231	0	0.053	0.95	0	2	0	0.089
232	0	0	0	1	3	0.14	0.16
233	0	0.00068	0	1	3	0.14	0.16
234	0	0	0	1	3	0.14	0.16
235	0	1	0	0	1	0.016	0.16
236	0	1	0	0	1	0.016	0.16
237	1	0	0	0	0	0.14	0.018
238	0	1	0	0	1	0.016	0.16
239	0	0.13	0.87	0	2	0	0.089
240	1	0	0	0	0	0.14	0.018
241	1	0	0	0	0	0.14	0.018
242	0	0	0	1	3	0.14	0.16
243	1	0	0	9.2e-05	0	0.14	0.018
244	0	0.35	0.65	0.00013	2	0	0.089
245	1	0	0	7.2e-06	0	0.14	0.018
246	0	0	0	1	3	0.14	0.16
247	1	0	0	0	0	0.14	0.018
248	1	0	0	1.3e-05	0	0.14	0.018
249	0	0	0	1	3	0.14	0.16
250	0.98	0	0	0.025	0	0.14	0.018
251	0	1	0.0036	0	1	0.016	0.16
252	1	0	0	0	0	0.14	0.018
253	0	1	2.5e-05	0	1	0.016	0.16
254	0	1	0.0016	0	1	0.016	0.16
255	1	0	0	0	0	0.14	0.018
256	0	0	0	1	3	0.14	0.16
257	0	4e-05	1	0	2	0	0.089
258	4.5e-05	0.0032	0	1	3	0.14	0.16
259	0	0	0	1	3	0.14	0.16
260	0	0.41	0.59	0	2	0	0.089
261	1	0	0	0	0	0.14	0.018
262	0	7.9e-05	0	1	3	0.14	0.16
263	1	0	0	0	0	0.14	0.018
264	1	0	0	7.7e-05	0	0.14	0.018
265	0	1	0.00016	0	1	0.016	0.16
266	1	0	0	2.7e-05	0	0.14	0.018
267	1	0	0	0	0	0.14	0.018
268	0	0.91	0.086	0.006	1	0.016	0.16
269	0	0.001	1	0	2	0	0.089
270	1	0	0	0	0	0.14	0.018
271	1	0	0	0	0	0.14	0.018
272	0	1	0	0	1	0.016	0.16
273	1	0	0	0	0	0.14	0.018
274	0	0	0	1	3	0.14	0.16
275	1	0	0	1.8e-05	0	0.14	0.018
276	1	0	0	0	0	0.14	0.018
277	0	1.4e-05	0	1	3	0.14	0.16
278	1	0	0	0.00032	0	0.14	0.018
279	1	0	0	0	0	0.14	0.018
280	6.4e-05	0	0	1	3	0.14	0.16
281	0	0.075	0.93	0	2	0	0.089
282	1	0	0	3.9e-06	0	0.14	0.018
283	0	0.99	0.014	0	1	0.016	0.16
284	0	0	0	1	3	0.14	0.16
285	0	0.18	0.82	0	2	0	0.089
286	0	2.3e-06	0	1	3	0.14	0.16
287	0	0.12	0.88	5e-06	2	0	0.089
288	0	0.0015	1	0	2	0	0.089
289	0	1	0	0	1	0.016	0.16
290	1	0	0	0	0	0.14	0.018
291	1	0	0	0.0019	0	0.14	0.018
292	1	0	0	0	0	0.14	0.018
293	1	0	0	0.0025	0	0.14	0.018
294	0.00018	0	0	1	3	0.14	0.16
295	0	0	0	1	3	0.14	0.16
296	0	1	0	0	1	0.016	0.16
297	0	1	0	0	1	0.016	0.16
298	1	0	0	0	0	0.14	0.018
299	0	0.024	0.98	0	2	0	0.089
300	1	0	0	0	0	0.14	0.018
301	1	0	0	0	0	0.14	0.018
302	0	0	0	1	3	0.14	0.16
303	0	0	0	1	3	0.14	0.16
304	0	0.069	0.93	0	2	0	0.089
305	0	0	0	1	3	0.14	0.16
306	2.8e-06	0.66	0.31	0.034	1	0.016	0.16
307	0	0.62	0.38	0	1	0.016	0.16
308	0	0.034	0	0.97	3	0.14	0.16
309	0	1	9.6e-06	4.7e-05	1	0.016	0.16
310	1.5e-05	5.4e-06	0	1	3	0.14	0.16
311	0	0.00047	1	0	2	0	0.089
312	1	0	0	0	0	0.14	0.018
313	0	0.79	0.21	0	1	0.016	0.16
314	0	0	0	1	3	0.14	0.16
315	1	0	0	5.3e-05	0	0.14	0.018
316	7.7e-06	0	0	1	3	0.14	0.16
317	1	0	0	1.1e-05	0	0.14	0.018
318	1	0	0	0	0	0.14	0.018
319	0	0	0	1	3	0.14	0.16
320	1	0	0	0	0	0.14	0.018
321	1	0	0	0	0	0.14	0.018
322	1	0	0	0	0	0.14	0.018
323	1	0	0	0	0	0.14	0.018
324	0	0	0	1	3	0.14	0.16
325	0	0.36	0.64	0	2	0	0.089
326	0	0	0	1	3	0.14	0.16
327	1	0	0	0	0	0.14	0.018
328	1	0	0	0	0	0.14	0.018
329	1	0	0	0	0	0.14	0.018
330	1	0	0	5.7e-05	0	0.14	0.018
331	1	0	0	0.00045	0	0.14	0.018
332	0	1	0	0	1	0.016	0.16
333	0	1	0	0.002	1	0.016	0.16
334	0	0	0	1	3	0.14	0.16
335	1	0	0	0	0	0.14	0.018
336	0	1	0	0.00017	1	0.016	0.16
337	7.1e-06	0	0	1	3	0.14	0.16
338	0.054	0	0	0.95	3	0.14	0.16
339	0	0	0	1	3	0.14	0.16
340	1	0	0	0	0	0.14	0.018
341	1	0	0	0	0	0.14	0.018
342	0	0	0	1	3	0.14	0.16
343	0	0	0	1	3	0.14	0.16
344	0.0026	1.3e-05	0	1	3	0.14	0.16
345	1	0	0	7.2e-06	0	0.14	0.018
346	0	0.0089	0.99	0	2	0	0.089
347	1	0	0	0	0	0.14	0.018
348	0	0.93	0.072	0	1	0.016	0.16
349	1	0	0	0	0	0.14	0.018
350	0	0	0	1	3	0.14	0.16
351	1	0	0	0	0	0.14	0.018
352	0	0.84	0.16	0	1	0.016	0.16
353	0	1	0	0	1	0.016	0.16
354	1	0	0	0	0	0.14	0.018
355	0	1	0	2.1e-05	1	0.016	0.16
356	0	0.61	0.39	0	1	0.016	0.16
357	0	1	0.0014	0.00066	1	0.016	0.16
358	1	0	0	0	0	0.14	0.018
359	1	0	0	0	0	0.14	0.018
360	0	0	1	0	2	0	0.089
361	1	0	0	0	0	0.14	0.018
362	1	0	0	0	0	0.14	0.018
363	0	1	0	0	1	0.016	0.16
364	0	1	0	0	1	0.016	0.16
365	0	0	0	1	3	0.14	0.16
366	0	1	3.3e-05	0.001	1	0.016	0.16
367	1	0	0	0	0	0.14	0.018
368	1	0	0	0	0	0.14	0.018
369	0	0	0	1	3	0.14	0.16
370	0	0.4	0.6	0.00059	2	0	0.089
371	0	0	0	1	3	0.14	0.16
372	0	0	0	1	3	0.14	0.16
373	0.0055	0	0	0.99	3	0.14	0.16
374	0	0.043	0.96	0	2	0	0.089
375	0.064	0	0	0.94	3	0.14	0.16
376	0	0.012	0.99	0	2	0	0.089
377	1	0	0	0	0	0.14	0.018
378	0	0	0	1	3	0.14	0.16
379	0	0.085	0.91	6.1e-06	2	0	0.089
380	1	0	0	0	0	0.14	0.018
381	0	0.00087	1	0	2	0	0.089
382	0	0	0	1	3	0.14	0.16
383	0	0.037	0.96	0	2	0	0.089
384	0	0	0	1	3	0.14	0.16
385	0.00031	0	0	1	3	0.14	0.16
386	0.99	0	0	0.0053	0	0.14	0.018
387	0	1	0	0	1	0.016	0.16
388	0	0	0	1	3	0.14	0.16
389	0	0.98	0.017	9.5e-05	1	0.016	0.16
390	0	0	0	1	3	0.14	0.16
391	0	0	0	1	3	0.14	0.16
392	1	0	0	0	0	0.14	0.018
393	1	0	0	0	0	0.14	0.018
394	0	0	0	1	3	0.14	0.16
395	0	0.051	0.95	0	2	0	0.089
396	0	0.98	0.022	1.4e-05	1	0.016	0.16
397	1	0	0	0	0	0.14	0.018
398	0	0.42	0.58	0	2	0	0.089
399	1	0	0	0	0	0.14	0.018
400	0	0	0	1	3	0.14	0.16
401	0	0	0	1	3	0.14	0.16
402	1	0	0	0	0	0.14	0.018
403	0	0.048	0.95	0	2	0	0.089
404	0	0	0	1	3	0.14	0.16
405	0.98	4.4e-06	0	0.02	0	0.14	0.018
406	1	0	0	0	0	0.14	0.018
407	1	0	0	0	0	0.14	0.018
408	1	0	0	0	0	0.14	0.018
409	1	0	0	3.2e-06	0	0.14	0.018
410	1	0	0	0	0	0.14	0.018
411	0	0	0	1	3	0.14	0.16
412	0	0.001	1	0	2	0	0.089
413	1	0	0	0	0	0.14	0.018
414	0	0	0	1	3	0.14	0.16
415	1	0	0	0	0	0.14	0.018
416	0	0	0	1	3	0.14	0.16
417	0	0.082	0.92	7e-06	2	0	0.089
418	1	0	0	0	0	0.14	0.018
419	1	0	0	0	0	0.14	0.018
420	0	0.32	0.68	0.00063	2	0	0.089
421	1	0	0	5.1e-06	0	0.14	0.018
422	1	0	0	0	0	0.14	0.018
423	2.1e-05	0	0	1	3	0.14	0.16
424	0	0	0	1	3	0.14	0.16
425	1	0	0	0	0	0.14	0.018
426	0	0.006	0.99	0	2	0	0.089
427	0	1	0	0	1	0.016	0.16
428	0	1	0	0	1	0.016	0.16
429	1	0	0	0.0046	0	0.14	0.018
430	0	0	0	1	3	0.14	0.16
431	0	0.024	0.98	0	2	0	0.089
432	0	0.01	0.99	0	2	0	0.089
433	1	0	0	7.2e-06	0	0.14	0.018
434	0	0	0	1	3	0.14	0.16
435	0	0	0	1	3	0.14	0.16
436	0	0	0	1	3	0.14	0.16
437	0	0.00086	1	0	2	0	0.089
438	1	0	0	0.00089	0	0.14	0.018
439	1	0	0	1.4e-05	0	0.14	0.018
440	0	0.059	0.94	0	2	0	0.089
441	0	0.072	0.93	0	2	0	0.089
442	0	0.069	0.93	0	2	0	0.089
443	0	0.17	0.83	0	2	0	0.089
444	0	0.51	0.49	2.2e-05	1	0.016	0.16
445	0	0.023	0.98	0	2	0	0.089
446	0	0.77	0.23	0.0017	1	0.016	0.16
447	1	0	0	0	0	0.14	0.018
448	1	0	0	0.00016	0	0.14	0.018
449	0	0	0	1	3	0.14	0.16
450	0	0	0	1	3	0.14	0.16
451	1	0	0	0	0	0.14	0.018
452	1	0	0	0	0	0.14	0.018
453	0	0.0059	0.99	0	2	0	0.089
454	1	0	0	0	0	0.14	0.018
455	1	0	0	4.3e-05	0	0.14	0.018
456	1	0	0	5.1e-06	0	0.14	0.018
457	0	0	0	1	3	0.14	0.16
458	0	0.99	0.011	0	1	0.016	0.16
459	0	0.97	0.028	0.00011	1	0.016	0.16
460	0	0.053	0.95	0	2	0	0.089
461	1	0	0	0	0	0.14	0.018
462	0.095	0.1	0	0.8	3	0.14	0.16
463	1	0	0	0	0	0.14	0.018
464	0	0	0	1	3	0.14	0.16
465	1	0	0	9.6e-05	0	0.14	0.018
466	0	0.46	0.54	0	2	0	0.089
467	0	0	0	1	3	0.14	0.16
468	0.98	0	0	0.017	0	0.14	0.018
469	0	1	0	0	1	0.016	0.16
470	0	0.48	0.52	0	2	0	0.089
471	0	0.05	0.95	0	2	0	0.089
472	0	0	0	1	3	0.14	0.16
473	0	0.59	0.41	0	1	0.016	0.16
474	0	0.31	0.69	0	2	0	0.089
475	1	0	0	3.2e-05	0	0.14	0.018
476	0	0.75	0.23	0.016	1	0.016	0.16
477	1	0	0	0	0	0.14	0.018
478	1	0	0	0	0	0.14	0.018
479	0	0.97	0.035	1.9e-05	1	0.016	0.16
480	0	0.00013	1	0	2	0	0.089
481	0	0.0014	1	0	2	0	0.089
482	0	0.94	0.057	2e-06	1	0.016	0.16
483	0	0	0	1	3	0.14	0.16
484	1	0	0	0	0	0.14	0.018
485	0	1	0	9.8e-05	1	0.016	0.16
486	0	0.00065	1	0	2	0	0.089
487	1	0	0	0	0	0.14	0.018
488	1	0	0	0	0	0.14	0.018
489	0	0.00099	1	0	2	0	0.089
490	0	0	1	0	2	0	0.089
491	0.87	0	0	0.13	0	0.14	0.018
492	0	0.0097	0.99	0	2	0	0.089
493	0	0	0	1	3	0.14	0.16
494	1	0	0	0.00042	0	0.14	0.018
495	1	0	0	0	0	0.14	0.018
496	1	0	0	0	0	0.14	0.018
497	1	0	0	0	0	0.14	0.018
498	1	0	0	0	0	0.14	0.018
499	0	0.58	0.42	5.4e-06	1	0.016	0.16
500	0	0.001	1	0	2	0	0.089
501	0	0.64	0	0.36	1	0.016	0.16
502	0	0	1	0	2	0	0.089
503	0.075	0	0	0.92	3	0.14	0.16
504	1	0	0	0	0	0.14	0.018
505	0	0.61	0.39	0.00025	1	0.016	0.16
506	1	0	0	0	0	0.14	0.018
507	0	6.5e-05	1	0	2	0	0.089
508	1	0	0	0	0	0.14	0.018
509	0	1	0.00033	0.00049	1	0.016	0.16
510	0	1	0	0	1	0.016	0.16
511	0	8.5e-05	1	0	2	0	0.089
512	9.3e-05	8.3e-05	0	1	3	0.14	0.16
513	0.11	0	0	0.89	3	0.14	0.16
514	1	0	0	0	0	0.14	0.018
515	0	0.036	0.96	0	2	0	0.089
516	0	0	0	1	3	0.14	0.16
517	0	0	0	1	3	0.14	0.16
518	0	2.1e-05	1	0	2	0	0.089
519	1	0	0	0	0	0.14	0.018
520	0	0.034	0.97	0	2	0	0.089
521	1	0	0	0	0	0.14	0.018
522	1	0	0	0	0	0.14	0.018
523	0	1	0	1.6e-05	1	0.016	0.16
524	1	0	0	6.1e-05	0	0.14	0.018
525	1	0	0	0	0	0.14	0.018
526	0	0	0	1	3	0.14	0.16
527	0	0.16	0.84	0	2	0	0.089
528	1	0	0	0	0	0.14	0.018
529	1	0	0	0	0	0.14	0.018
530	0	0	0	1	3	0.14	0.16
531	0	0.97	0.026	2.2e-06	1	0.016	0.16
532	0	1	0	4.1e-05	1	0.016	0.16
533	1	0	0	0	0	0.14	0.018
534	0	0.43	0	0.57	3	0.14	0.16
535	0	8.5e-05	0	1	3	0.14	0.16
536	1	0	0	0	0	0.14	0.018
537	0	0	0	1	3	0.14	0.16
538	0	0.012	0.99	0	2	0	0.089
539	0	0.98	0.016	6.1e-06	1	0.016	0.16
540	0	5.2e-06	1	0	2	0	0.089
541	1	0	0	0.0003	0	0.14	0.018
542	0.27	0	0	0.73	3	0.14	0.16
543	0	0.025	0.97	0	2	0	0.089
544	0	0.0015	0	1	3	0.14	0.16
545	0.14	5e-05	0	0.86	3	0.14	0.16
546	0	1	0.0045	0	1	0.016	0.16
547	0.3	0	0	0.7	3	0.14	0.16
548	0.079	0	0	0.92	3	0.14	0.16
549	0	0	0	1	3	0.14	0.16
550	0.01	0	0	0.99	3	0.14	0.16
551	0.082	2.2e-05	0	0.92	3	0.14	0.16
552	0.21	0	0	0.79	3	0.14	0.16
553	0.17	0.00031	0	0.82	3	0.14	0.16
554	0	1.9e-05	1	0	2	0	0.089
555	0	1.9e-06	1	0	2	0	0.089
556	1	0	0	0	0	0.14	0.018
557	0	0	0	1	3	0.14	0.16
558	0.072	0	0	0.93	3	0.14	0.16
559	0.084	0	0	0.92	3	0.14	0.16
560	0	0.0021	1	0	2	0	0.089
561	0.18	0	0	0.82	3	0.14	0.16
562	0.24	0	0	0.76	3	0.14	0.16
563	1	0	0	0	0	0.14	0.018
564	0.16	0.0013	0	0.83	3	0.14	0.16
565	0.0071	0	0	0.99	3	0.14	0.16
566	1	0	0	0	0	0.14	0.018
567	0.077	0	0	0.92	3	0.14	0.16
568	0	1	0	0.00055	1	0.016	0.16
569	0.0073	0	0	0.99	3	0.14	0.16
570	1	0	0	0	0	0.14	0.018
571	0.061	0	0	0.94	3	0.14	0.16
572	0	1	0	0	1	0.016	0.16
573	0	0	0	1	3	0.14	0.16
574	0	0	0	1	3	0.14	0.16
575	0.19	0	0	0.81	3	0.14	0.16
576	0	0.89	0.11	1.5e-05	1	0.016	0.16
577	0.15	0	0	0.85	3	0.14	0.16
578	0.056	1.2e-05	0	0.94	3	0.14	0.16
579	0	0.00014	1	0	2	0	0.089
580	0	3.4e-05	1	0	2	0	0.089
581	0.17	0	0	0.83	3	0.14	0.16
582	0	1	0	0	1	0.016	0.16
583	0	0	0	1	3	0.14	0.16
584	0.26	0	0	0.74	3	0.14	0.16
585	0	0	0	1	3	0.14	0.16
586	0.1	0.0012	0	0.9	3	0.14	0.16
587	0	1	0	0	1	0.016	0.16
588	0	0.96	0.036	0	1	0.016	0.16
589	0	0.018	0.98	0	2	0	0.089
590	0	0.046	0.95	0	2	0	0.089
591	1	0	0	0.00034	0	0.14	0.018
592	1	0	0	0	0	0.14	0.018
593	0	0	0	1	3	0.14	0.16
594	0	0.011	0	0.99	3	0.14	0.16
595	0.026	0	0	0.97	3	0.14	0.16
596	0	0	0	1	3	0.14	0.16
597	0	0	0	1	3	0.14	0.16
598	0	0	0	1	3	0.14	0.16
599	0	0	0	1	3	0.14	0.16
600	0	0.0013	1	0	2	0	0.089
601	0	1	0	0	1	0.016	0.16
602	1	0	0	0	0	0.14	0.018
603	0	0.0069	0.99	0	2	0	0.089
604	1	0	0	0	0	0.14	0.018
605	1	0	0	0.00032	0	0.14	0.018
606	0	0.00013	1	0	2	0	0.089
607	0.019	0.0053	0	0.98	3	0.14	0.16
608	0	0	0	1	3	0.14	0.16
609	0	0.36	0.64	5.3e-05	2	0	0.089
610	1	0	0	0	0	0.14	0.018
611	1	0	0	0.00063	0	0.14	0.018
612	1	0	0	0	0	0.14	0.018
613	0	0.0011	0	1	3	0.14	0.16
614	0	0.13	0.87	0	2	0	0.089
615	0	0.00064	1	0	2	0	0.089
616	1	0	0	0	0	0.14	0.018
617	0	1	0.00013	1.2e-05	1	0.016	0.16
618	0	0	0	1	3	0.14	0.16
