SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster	dcf0	dcf1
170	1	0	0	0	3.3e-05	0.00014	0	0	0	0	0	0	0.14	0.16
171	0	3.4e-06	0	0	0	0	0	1	0	0.00013	0	7	0.016	0.16
172	0.0079	0	0	0.05	5.7e-05	0	0	0	0	0.00025	0.94	10	0.078	0
173	0.12	0	0	0.81	0.069	0	0	0	0	0	0.0041	3	0.14	0
174	6e-05	0	0	0.00038	0	0	0	0	0	0.0013	1	10	0.078	0
175	0	0	0.92	0	0	0	0.0079	0.069	0	1.2e-05	0	2	0	0.089
176	0.00011	0	0	0	1	0	0	0	0	0	0	4	0.14	0.018
177	0.0038	0	0.99	0	0.0023	0	1.7e-05	0.0017	0	0	0	2	0	0.089
178	0	0	0	0	0	0	0	1	0	0	0	7	0.016	0.16
179	0	0	0	0	0	0	0	1	0	0	0	7	0.016	0.16
180	0.018	0	0.98	0	0	0	7.5e-05	0.004	0	0	0	2	0	0.089
181	1.5e-05	0	0	0.78	0.19	0	0	0	0	0	0.022	3	0.14	0
182	0	0	0.91	0	0	0	0.01	0.077	0	0	0	2	0	0.089
183	0	3.2e-06	0	0	0	0	0	1	0	8.1e-05	0	7	0.016	0.16
184	0.069	0	0	0.43	0.051	0	0	5.1e-05	0	0.00042	0.45	10	0.078	0
185	2.2e-05	0	0	0	1	0	0	0	0	0	0	4	0.14	0.018
186	0.45	0	0.45	0	0	0	0.015	0.081	0	0	0	0	0.14	0.16
187	6.4e-06	0	0	0	1	0	0	0	0	0	0	4	0.14	0.018
188	0.14	3.1e-05	0.0048	0	0	0	0.7	0.15	0	4.9e-05	0	6	0	0.24
189	0	0	0	0	0	0	0	1	0	2e-05	0	7	0.016	0.16
190	0.88	0.067	0	0	0	0.037	0	0.0072	0	0.006	0	0	0.14	0.16
191	0.054	0	0	0.34	0.028	0	0	1.3e-05	0	0.00052	0.57	10	0.078	0
192	0.97	0.0002	0	0	4.6e-05	0.033	0	2.1e-06	2.4e-05	0.0004	0	0	0.14	0.16
193	0.0033	0.0011	0.039	0	0	9.5e-05	0.61	0.35	0	0.00055	0	6	0	0.24
194	0.83	0.02	0	0	0	0.14	0	0.00036	1.5e-05	0.0018	0	0	0.14	0.16
195	0.23	0	0.77	0	0	0	1.1e-05	0.00098	0	0	0	2	0	0.089
196	0.43	0	0.071	0	0	0	0.36	0.14	0	0	0	0	0.14	0.16
197	0.003	0.011	0	0	0	0	0	0.98	0	0.0041	0	7	0.016	0.16
198	0.025	0	0	0	0	0.98	0	0	0	0	0	5	0.22	0.24
199	0.078	0	0	0.9	0.022	0	0	0	0	0	0	3	0.14	0
200	0	0	0	0	0	0	0	1	0	0.00013	0	7	0.016	0.16
201	0.057	0	0	0	0	0.94	0	0	0.0056	0	0	5	0.22	0.24
202	0	0	0	0.82	0.14	0	0	0	0	0	0.044	3	0.14	0
203	0	0	4.8e-06	0	0	0	0.99	0.012	0	0	0	6	0	0.24
204	0	0	1	0	0	0	0	0	0	0	0	2	0	0.089
205	0	0	1	0	0	0	1.5e-06	0.00057	0	0	0	2	0	0.089
206	0	0	0	0.92	0.073	0	0	0	0	0	0.0067	3	0.14	0
207	0.0021	7.7e-05	0.37	0	0	9.4e-06	0.2	0.43	0	0.00053	0	7	0.016	0.16
208	0	0	1	0	0	0	3.2e-06	0.0015	0	0	0	2	0	0.089
209	0.032	0	0	0	0	0.9	0	0	0.07	0	0	5	0.22	0.24
210	4.5e-06	0	0.79	0	0	0	0.021	0.19	0	3.3e-05	0	2	0	0.089
211	0	0	0.92	0	0	0	0.0069	0.071	0	3.6e-06	0	2	0	0.089
212	0	0	0	0.5	0.029	0	0	0	0	0	0.47	3	0.14	0
213	0.69	0.00028	0	0	0	0.31	0	0	0	0	0	0	0.14	0.16
214	0.27	0.25	0	0	0	0.48	0	0	0	1.5e-05	0	5	0.22	0.24
215	0	0	0.99	0	0	0	8.7e-05	0.0069	0	0	0	2	0	0.089
216	0	0	0	0.6	0.031	0	0	0	0	0	0.37	3	0.14	0
217	0	0	0.26	0	0	0	0.3	0.44	0	2.9e-05	0	7	0.016	0.16
218	0	0	0	0.94	0.048	0	0	0	0	0	0.016	3	0.14	0
219	0	0	1	0	0	0	0	0	0	0	0	2	0	0.089
220	0.0025	6.2e-05	0	0	0	1	0	0	0	0	0	5	0.22	0.24
221	0	0	0.26	0	0	0	0.21	0.53	0	2.4e-06	0	7	0.016	0.16
222	0.77	1.3e-05	0	0	2e-06	0.23	0	0	0.0019	3.7e-06	0	0	0.14	0.16
223	6.4e-05	0	0	0.68	0.2	0	0	0	0	0	0.12	3	0.14	0
224	0	0	1	0	0	0	0	0.00038	0	0	0	2	0	0.089
225	0.0077	0.00033	0	0	0	0.99	0	0	0	0	0	5	0.22	0.24
226	0	0	0	0	0	0	0	1	0	0.00011	0	7	0.016	0.16
227	8.1e-06	0	0.83	0	0	0	0.021	0.15	0	3.5e-05	0	2	0	0.089
228	0	0	0	0	1	0	0	0	0	0	0	4	0.14	0.018
229	0	0	0	0	1	0	0	0	0	0	0	4	0.14	0.018
230	0.98	0	0	0	0	0.02	0	0	0	0	0	0	0.14	0.16
231	0	0	0.97	0	0	0	0.00054	0.032	0	0	0	2	0	0.089
232	0.63	0.32	0	0	0	0.042	0	0	0	0.0011	0	0	0.14	0.16
233	0.46	0.14	0	0	0	0.4	0	0.00043	2.6e-05	0.00079	0	0	0.14	0.16
234	0.55	0.00048	0	0	0	0.45	0	0	0.00033	1.1e-05	0	0	0.14	0.16
235	0	0	0	0	0	0	0	1	0	0	0	7	0.016	0.16
236	0	0	0	0	0	0	0	1	0	7.7e-06	0	7	0.016	0.16
237	0	0	0	0.74	0.0076	0	0	0	0	0	0.25	3	0.14	0
238	0	0	0	0	0	0	0	1	0	0	0	7	0.016	0.16
239	0	0	0.91	0	0	0	0.0081	0.082	0	1.1e-05	0	2	0	0.089
240	0	0	0	0	1	0	0	0	0	0	0	4	0.14	0.018
241	0	0	0	0	1	0	0	0	0	0	0	4	0.14	0.018
242	0.18	0	0	0	0	0.82	0	0	3.4e-05	0	0	5	0.22	0.24
243	2.2e-05	0	0	0.8	0.2	0	0	0	0	0	0.0011	3	0.14	0
244	6.3e-05	0	0.73	0	0	0	0.034	0.23	0	0.0001	0	2	0	0.089
245	0	0	0	0.48	0.091	0	0	0	0	0	0.43	3	0.14	0
246	0.093	0	0	0	0	0.91	0	0	0.00069	0	0	5	0.22	0.24
247	0	0	0	0	1	0	0	0	0	0	0	4	0.14	0.018
248	0	0	0	0.83	0.17	0	0	0	0	0	0.0076	3	0.14	0
249	0.28	0.00043	0	0	0	0.72	0	0	0.00014	0	0	5	0.22	0.24
250	0.029	0	0	0	0.97	0.00011	0	0	2.4e-06	1.4e-05	0	4	0.14	0.018
251	0	0	0.00042	0	0	0	0.93	0.068	0	0	0	6	0	0.24
252	0	0	0	0.05	0.003	0	0	0	0	0	0.95	10	0.078	0
253	0	0	0	0	0	0	1	0.0041	0	0	0	6	0	0.24
254	0	0	8.8e-05	0	0	0	0.97	0.033	0	0	0	6	0	0.24
255	0	0	0	0.87	0.12	0	0	0	0	0	0.0096	3	0.14	0
256	0.42	0	0	0	0	0.58	0	0	0.0011	0	0	5	0.22	0.24
257	0	0	1	0	0	0	0	2.3e-05	0	0	0	2	0	0.089
258	0.98	0.0012	0	0	3.8e-05	0.0049	0	0.0043	0	0.0089	0	0	0.14	0.16
259	1	0	0	0	0	0.0001	0	0	0	0	0	0	0.14	0.16
260	0	0	0.62	0	0	0	0.13	0.25	0	7.6e-06	0	2	0	0.089
261	0	0	0	3.1e-05	0	0	0	0	0	0	1	10	0.078	0
262	0.49	0.051	0	0	0	0.46	0	5.3e-05	0.00022	0.00016	0	0	0.14	0.16
263	0	0	0	0	1	0	0	0	0	0	0	4	0.14	0.018
264	9e-05	0	0	0	1	0	0	0	0	0	0	4	0.14	0.018
265	0	0	4.7e-06	0	0	0	0.98	0.018	0	0	0	6	0	0.24
266	3.4e-06	0	0	0.49	0.11	0	0	0	0	0	0.4	3	0.14	0
267	0	0	0	0.81	0.11	0	0	0	0	0	0.076	3	0.14	0
268	0.0016	0.00075	0.054	0	0	2.9e-05	0.61	0.34	0	0.00041	0	6	0	0.24
269	0	0	1	0	0	0	1.1e-06	0.00059	0	0	0	2	0	0.089
270	0	0	0	5.5e-05	0	0	0	0	0	0	1	10	0.078	0
271	0	0	0	0.0016	2.9e-05	0	0	0	0	0	1	10	0.078	0
272	0	0	0	0	0	0	0	1	0	0	0	7	0.016	0.16
273	0	0	0	0.18	0.026	0	0	0	0	0	0.79	10	0.078	0
274	0.88	0	0	0	0	0.12	0	0	0	0	0	0	0.14	0.16
275	0	0	0	0.48	0.1	0	0	0	0	0	0.42	3	0.14	0
276	0	0	0	0.6	0.068	0	0	0	0	0	0.33	3	0.14	0
277	0.36	0.19	0	0	0	0.45	0	6.8e-06	5.8e-06	0.00013	0	5	0.22	0.24
278	7.6e-05	0	0	0.69	0.2	0	0	0	0	0	0.11	3	0.14	0
279	0	0	0	0.5	0.018	0	0	0	0	0	0.48	3	0.14	0
280	1	0	0	0	5.5e-05	0.0033	0	0	3.1e-06	2.1e-05	0	0	0.14	0.16
281	0	0	0.95	0	0	0	0.0024	0.045	0	5.6e-06	0	2	0	0.089
282	0	0	0	0.85	0.15	0	0	0	0	0	0.00068	3	0.14	0
283	0	0	0.0058	0	0	0	0.76	0.23	0	0	0	6	0	0.24
284	0.99	0	0	0	0	0.014	0	0	2.9e-06	0	0	0	0.14	0.16
285	0	0	0.87	0	0	0	0.011	0.12	0	7.4e-06	0	2	0	0.089
286	0.45	0.023	0	0	0	0.52	0	0	7.7e-05	0.00012	0	5	0.22	0.24
287	0	0	0.92	0	0	0	0.0069	0.075	0	1.4e-05	0	2	0	0.089
288	0	0	1	0	0	0	3.6e-06	0.00087	0	0	0	2	0	0.089
289	0	0	0	0	0	0	0	1	0	0	0	7	0.016	0.16
290	0	0	0	0.51	0.033	0	0	0	0	0	0.46	3	0.14	0
291	0.0022	0	0	0	1	2e-05	0	0	2.7e-06	0	0	4	0.14	0.018
292	0	0	0	0	1	0	0	0	0	0	0	4	0.14	0.018
293	0.00077	0	0	0.69	0.26	1.1e-05	0	0	0	0	0.045	3	0.14	0
294	0.28	1.6e-05	0	0	4.3e-05	0.47	0	0	0.25	0	0	5	0.22	0.24
295	0.011	0.78	0	0	0	0.21	0	0	0	0	0	1	0.096	0.31
296	0	0	0	0	0	0	1	0	0	0	0	6	0	0.24
297	0	0	0	0	0	0	0	1	0	0	0	7	0.016	0.16
298	0	0	0	0	1	0	0	0	0	0	0	4	0.14	0.018
299	0	0	0.99	0	0	0	0.00019	0.014	0	2e-06	0	2	0	0.089
300	0	0	0	0.0099	0.00013	0	0	0	0	0	0.99	10	0.078	0
301	0	0	0	0.93	0.072	0	0	0	0	0	4e-06	3	0.14	0
302	0.71	0.0016	0	0	0	0.29	0	0	0	0	0	0	0.14	0.16
303	1	0	0	0	0	0.00048	0	0	0	9.5e-06	0	0	0.14	0.16
304	0	0	0.96	0	0	0	0.002	0.042	0	2.4e-06	0	2	0	0.089
305	0.0033	0.9	0	0	0	0.099	0	0	0	0	0	1	0.096	0.31
306	0.016	0.00073	0.34	0	0	0.00041	0.22	0.42	0	0.0011	0	7	0.016	0.16
307	0	0	0.45	0	0	0	0.12	0.43	0	6.6e-06	0	2	0	0.089
308	0.26	0.6	0	0	0	0.12	0	0.012	0	0.0033	0	1	0.096	0.31
309	0	0.00036	0	0	0	0	1	0.002	0	0	0	6	0	0.24
310	0.92	0.00086	0	0	1.2e-05	0.08	0	6.7e-06	6.6e-05	0.00046	0	0	0.14	0.16
311	0	0	1	0	0	0	0	0.00027	0	0	0	2	0	0.089
312	0	0	0	0.93	0.048	0	0	0	0	0	0.022	3	0.14	0
313	0	0	0.21	0	0	0	0.32	0.46	0	9.6e-06	0	7	0.016	0.16
314	0.0036	0.014	0	0	0	0.98	0	0	0	0	0	5	0.22	0.24
315	1e-05	0	0	0.68	0.16	0	0	0	0	0	0.16	3	0.14	0
316	0.99	0	0	0	6.5e-06	0.0089	0	0	3.5e-06	0	0	0	0.14	0.16
317	0	0	0	0.78	0.15	0	0	0	0	0	0.068	3	0.14	0
318	0	0	0	0.61	0.043	0	0	0	0	0	0.35	3	0.14	0
319	0.0051	0	0	0	0	0.89	0	0	0.1	0	0	5	0.22	0.24
320	0	0	0	0	1	0	0	0	0	0	0	4	0.14	0.018
321	0	0	0	0	1	0	0	0	0	0	0	4	0.14	0.018
322	0	0	0	0	1	0	0	0	0	0	0	4	0.14	0.018
323	0	0	0	0	1	0	0	0	0	0	0	4	0.14	0.018
324	0.0086	0.00015	0	0	0	0.99	0	0	0	0	0	5	0.22	0.24
325	0	0	0.72	0	0	0	0.043	0.24	0	0	0	2	0	0.089
326	0.0061	0.98	0	0	0	0.009	0	0	0	0	0	1	0.096	0.31
327	0	0	0	0.18	0.022	0	0	0	0	0	0.8	10	0.078	0
328	0	0	0	0	1	0	0	0	0	0	0	4	0.14	0.018
