SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster	dcf0	dcf1
95	0.051	0.73	0.19	0	0	0	0.022	0	0	0	0.00019	0	0.00051	0	1	0.14	0.16
96	0	6.2e-05	0	0	0	0	0	0	0	0.0005	1.5e-06	0	0	1	13	0.078	0
97	0.081	0.83	0.0064	0	0	0	0.082	0	0	0	0	0	0	0	1	0.14	0.16
98	0.099	0.78	0.013	0	0	0	0.1	0	0	0	0	0.00033	4.3e-06	0	1	0.14	0.16
99	0	0.076	0	0.089	8.1e-06	0.77	0	0.00034	0.0024	0	0.063	0	0	0	5	0	0.16
100	0	0.049	0	0	0	0	0	0	0	0.4	0	0.0092	0	0.54	13	0.078	0
101	0	0.1	0	0	0	0	0	0	0	0.84	0	0.047	0	0.0091	9	0.14	0
102	0	0.11	0	0	0.0025	0.84	0	0.044	1e-05	0	0.0095	0	0	0	5	0	0.16
103	0.053	0.84	0.0005	0	0	0	0.11	0	0	0	0	0	0	0	1	0.14	0.16
104	0	0.006	0	0	0.37	0.048	0	0.57	0	0	0.0016	3.7e-05	0	0	7	0	0.089
105	0	0.061	0	0	0.049	0.48	0	0.4	0	0	0.0051	0	0	0	5	0	0.16
106	1.1e-05	0.086	9.2e-05	0.018	0.011	0.72	4.3e-06	0.046	0.0005	0	0.12	0	0	0	5	0	0.16
107	0	0.065	0	0	0	0	0	0	0	0.53	2.5e-06	0.055	0	0.35	9	0.14	0
108	0	0.085	0	0	0	0	0	0	0	0.7	0	0.033	0	0.19	9	0.14	0
109	0.0037	0.78	0.21	0	0	0	0.0018	0	0	0	0.0022	0	8.1e-06	0	1	0.14	0.16
110	0	0.0032	0	0	0.37	0.026	0	0.6	0	0	0.00053	3.3e-06	0	0	7	0	0.089
111	0	0.00025	0	0	0.45	0.002	0	0.55	0	0	1.1e-05	0	0	0	7	0	0.089
112	0	0.074	0	0	0.044	0.59	0	0.28	3.1e-06	0	0.011	0	0	0	5	0	0.16
113	0	0.1	0	0	0	0	0	0	0	0.86	0	0.034	0	0.00048	9	0.14	0
114	0	0.02	0	0	0	0	0	0	0	0.17	1.8e-06	0.0076	0	0.81	13	0.078	0
115	0	0.092	0	0	0	0	0	0	0	0.85	0	0.055	0	0.00016	9	0.14	0
116	0	0.029	0	0	0	0	0	0	0	0.23	2.2e-05	0.025	0	0.71	13	0.078	0
117	0	0.0018	0	0	0	0	0	0	0	0.015	0.0017	0.00064	0	0.98	13	0.078	0
118	0	0.089	0	1.7e-05	0.026	0.71	0	0.15	2.5e-05	0	0.029	0	0	0	5	0	0.16
119	0.0029	0.0023	0.99	0	0	0	0	0	0	0	0	0	0	0	2	0.14	0.31
120	0	1.8e-05	0	0	0	0	0	0	0	0	0	1	0	0	11	0.14	0.018
121	0	3.9e-05	0	0	0	0	0	0	0	0.57	0	0.17	0	0.26	9	0.14	0
122	0	5.1e-06	0	0	0	0	2.3e-06	0	0	0.81	0	0.18	0	0.009	9	0.14	0
123	0.33	0.46	0.051	0	0	0	0.15	0	0	0	0	1.1e-05	0.00073	0	1	0.14	0.16
124	0	0	0	0	0	0	0	0	0	0.098	0	0.01	0	0.89	13	0.078	0
125	3.9e-06	0.036	0.00027	0.16	9.1e-05	0.66	0	0.0011	0.0012	0	0.14	0	0	0	5	0	0.16
126	0.1	0.67	0.17	0	0	0	0.063	0	0	0	0	0	0.0003	0	1	0.14	0.16
127	0.0071	0.8	0.15	0	0	0	0.0025	0	0	0	0.046	0	3.7e-06	0	1	0.14	0.16
128	0	0.033	0	0	0	0	0	0	0	0.27	0	0.0089	0	0.69	13	0.078	0
129	0.0061	0.96	2.4e-05	0	0	0	0.029	0	0	0	0	0	0	0	1	0.14	0.16
130	0	0.018	0	0.28	0	0.65	0	0	0.0036	0	0.048	0	0	0	5	0	0.16
131	0	0.072	0	0	0	0	0	0	0	0.87	0	0.061	0	5.5e-05	9	0.14	0
132	0	0.054	0	0	0.1	0.43	0	0.4	0	0	0.01	0	0	0	5	0	0.16
133	0.0001	0.76	0.24	0	0	0	0.00011	0	0	0	0	0	0	0	1	0.14	0.16
134	0	0.014	0	0	0	0	0	0	0	0.12	0.00018	0.01	0	0.86	13	0.078	0
135	0	0	0	0	0	0	0	0	0	0	1	0	0	0	10	0.016	0.16
136	0	0.096	0	0	0	0	0	0	0	0.8	0	0.087	0	0.012	9	0.14	0
137	0	0	0	0	0	0	0	0	0	0	0	1	0	0	11	0.14	0.018
138	0	0.11	0	0.00052	0.00023	0.86	0	0.0054	0.00023	0	0.027	0	0	0	5	0	0.16
139	1e-05	0.013	0.00013	0	0	0	8.4e-06	0	0	0	0.99	0	0	0	10	0.016	0.16
140	0	0	0	0	0	0	0	0	0	0	0	1	0	0	11	0.14	0.018
141	0	0.73	0.27	0	0	0	0	0	0	0	0.0054	0	0	0	1	0.14	0.16
142	0	0	0	0	0	0	0	0	0	0	0	1	0	0	11	0.14	0.018
143	0.014	0.78	0.2	0	0	0	0.0029	0	0	0	0	0	0	0	1	0.14	0.16
144	0	0.1	0	0.0075	0.00046	0.84	0	0.0067	0.00062	0	0.039	0	0	0	5	0	0.16
145	0.38	0.44	0.014	0	0	0	0.16	0	0	0	0	0	0.0001	0	1	0.14	0.16
146	0	0.046	0	0	0	0	0	0	0	0.38	0	0.028	0	0.55	13	0.078	0
147	0.0018	0.07	0.0094	0.13	0.00071	0.61	0.00064	0.0048	0.00095	0	0.17	0	1.1e-05	0	5	0	0.16
148	0	0.058	0	0	0.09	0.47	0	0.36	3.8e-06	0	0.022	0	0	0	5	0	0.16
149	0.06	0.47	0.47	0	0	0	0.0024	0	0	0	0	0	0	0	2	0.14	0.31
150	0	0.0066	0	0	0	0	0	0	0	0.054	0.00016	0.0029	0	0.94	13	0.078	0
151	0	0	0	0	0	0	0	0	0	0	1	0	0	0	10	0.016	0.16
152	0.00027	0.85	0.12	0	0	0	2.6e-05	0	0	0	0.027	0	0	0	1	0.14	0.16
153	0	0	0	0.013	8.8e-06	0.92	0	0.00052	0.0016	0	0.07	0	0	0	5	0	0.16
154	0.16	0.71	0.077	0	0	0	0.051	0	0	0	0	0	1.4e-05	0	1	0.14	0.16
155	0.00011	1	0.00048	0	0	0	0.00015	0	0	0	0	0	0	0	1	0.14	0.16
156	0	0	0	0	0	0	0	0	0	0	0	1	0	0	11	0.14	0.018
157	0.3	0.58	0.09	0	0	0	0.03	0	0	0	0	0	0	0	1	0.14	0.16
158	5.2e-05	0.74	0.26	0	0	0	0	0	0	0	0	0	0	0	1	0.14	0.16
159	0	0	0	0	0	0	0	0	0	0.13	0	0.0018	0	0.87	13	0.078	0
160	0	5.5e-05	0	0	0.66	0.00044	0	0.33	0	0	4.3e-06	0.0034	0	0	4	0	0.071
161	0	0.08	0	0	0.024	0.64	0	0.25	0	0	0.0036	0	0	0	5	0	0.16
162	0	0	0	0	0	0	0	0	0	0	0	1	0	0	11	0.14	0.018
163	0	0	0	0	0	0	0	0	0	0.27	0	0.045	0	0.69	13	0.078	0
164	0	0.096	0	0	0	0	0	0	0	0.79	0	0.072	0	0.045	9	0.14	0
165	7.4e-06	0.057	0	0	0	0	0.00012	0	0	0.73	0	0.2	0	0.0082	9	0.14	0
166	0	0.11	0	0	0	0	0	0	0	0.88	0	0.0076	0	0.00057	9	0.14	0
167	0	0.074	0	0	0	0	0	0	0	0.6	0	0.069	0	0.26	9	0.14	0
168	0	0.0028	0	0	0	0	0	0	0	0.023	6.1e-06	0.00055	0	0.97	13	0.078	0
169	0	0.085	0	0	0	0	0	0	0	0.69	0	0.054	0	0.17	9	0.14	0
170	0.00011	0.87	0	0	0	0	0.13	0	0	0	0	3.7e-05	0	0	1	0.14	0.16
171	0	0	0	0	0	0	0	0	0	0	1	0	0	0	10	0.016	0.16
172	0	0.0062	0	0	0	0	0	0	0	0.051	0	5.7e-05	0	0.94	13	0.078	0
173	0	0.095	0	0	0	0	0	0	0	0.83	0	0.071	0	0.0042	9	0.14	0
174	0	4.7e-05	0	0	0	0	0	0	0	0.00038	0	0	0	1	13	0.078	0
175	0	0	0	7.5e-05	0.18	0.38	0	0.38	2.6e-05	0	0.053	0	0	0	5	0	0.16
176	0	8.7e-05	0	0	0	0	3e-05	0	0	0	0	1	0	0	11	0.14	0.018
177	0	0.0036	0	0	0.48	0.029	0	0.49	0	0	0.0015	0.0028	0	0	7	0	0.089
178	0	0	0	0	0	0	0	0	0	0	1	0	0	0	10	0.016	0.16
179	0	0	0	0	0	0	0	0	0	0	1	0	0	0	10	0.016	0.16
180	0	0.021	0	0	0.22	0.17	0	0.58	0	0	0.0044	0	0	0	7	0	0.089
181	0	1.1e-05	0	0	0	0	2.9e-06	0	0	0.79	0	0.19	0	0.022	9	0.14	0
182	0	0	0	1.7e-05	0.063	0.63	0	0.26	2.3e-05	0	0.041	0	0	0	5	0	0.16
183	0	0	0	0	0	0	0	0	0	0	1	0	0	0	10	0.016	0.16
184	0	0.054	0	0	0	0	0	0	0	0.44	3.9e-05	0.051	0	0.45	13	0.078	0
185	0	1.7e-05	0	0	0	0	1.2e-05	0	0	0	0	1	0	0	11	0.14	0.018
186	0	0.1	0	0	0.0038	0.82	0	0.053	1.4e-05	0	0.018	0	0	0	5	0	0.16
187	0	0	0	0	0	0	0	0	0	0	0	1	0	0	11	0.14	0.018
188	0	0.082	0	0.062	6.4e-05	0.77	0	0.0014	0.0016	0	0.083	0	0	0	5	0	0.16
189	0	0	0	0	0	0	0	0	0	0	1	0	0	0	10	0.016	0.16
190	0.03	0.82	0.13	0	0	0	0.01	0	0	0	0.0065	0	9.5e-06	0	1	0.14	0.16
191	0	0.043	0	0	0	0	0	0	0	0.35	1e-05	0.028	0	0.58	13	0.078	0
192	0.028	0.91	0.0033	0	0	0	0.057	0	0	0	0	5.5e-05	0	0	1	0.14	0.16
193	4.9e-05	0.0019	0.0008	0.091	0.0015	0.69	8.2e-06	0.012	0.0015	0	0.2	0	0	0	5	0	0.16
194	0.11	0.71	0.15	0	0	0	0.027	0	0	0	0.0003	0	4.1e-05	0	1	0.14	0.16
195	0	0.093	0	0	0.0032	0.74	0	0.16	0	0	0.00039	0	0	0	5	0	0.16
196	0	0.11	0	0.0023	0.00061	0.85	0	0.009	0.00036	0	0.032	0	0	0	5	0	0.16
197	0	0.0032	0.00093	0	0	0	0	0	0	0	1	0	0	0	10	0.016	0.16
198	0.4	0.011	0.0037	0	0	0	0.59	0	0	0	0	0	0	0	6	0.22	0.16
199	0	0.062	0	0	0	0	0	0	0	0.92	0	0.022	0	0	9	0.14	0
200	0	0	0	0	0	0	0	0	0	0	1	0	0	0	10	0.016	0.16
201	0.43	0.03	2.5e-05	0	0	0	0.54	0	0	0	0	0	0	0	6	0.22	0.16
202	0	0	0	0	0	0	0	0	0	0.82	0	0.14	0	0.044	9	0.14	0
203	0	0	0	0.62	0	0.35	0	5.4e-06	0.0088	0	0.026	0	0	0	3	0	0.31
204	0	0	0	0	0.83	0	0	0.17	0	0	0	0	0	0	4	0	0.071
205	0	0	0	0	0.5	0.01	0	0.49	0	0	0.00052	0	0	0	4	0	0.071
206	0	0	0	0	0	0	0	0	0	0.92	0	0.072	0	0.0066	9	0.14	0
207	3.8e-06	0.00092	3.2e-05	0.0078	0.023	0.7	2.5e-06	0.086	0.00037	0	0.18	0	0	0	5	0	0.16
208	0	0	0	0	0.48	0.015	0	0.5	0	0	0.0014	0	0	0	7	0	0.089
209	0.18	0.0073	0	0	0	0	0.81	0	0	0	0	0	0	0	6	0.22	0.16
210	0	0	0	6.5e-05	0.049	0.65	0	0.21	4.3e-05	0	0.09	0	0	0	5	0	0.16
211	0	0	0	1.9e-05	0.1	0.51	0	0.33	2e-05	0	0.048	0	0	0	5	0	0.16
212	0	0	0	0	0	0	0	0	0	0.51	0	0.029	0	0.46	9	0.14	0
213	0.27	0.67	0.044	0	0	0	0.019	0	0	0	0	0	0	0	1	0.14	0.16
214	0.065	0.041	0.89	0	0	0	0.00034	0	0	0	0	0	0	0	2	0.14	0.31
215	0	0	0	0	0.36	0.08	0	0.55	0	0	0.0072	0	0	0	7	0	0.089
216	0	0	0	0	0	0	0	0	0	0.6	0	0.031	0	0.37	9	0.14	0
217	0	0	0	0.0011	0.0028	0.88	0	0.028	0.00025	0	0.088	0	0	0	5	0	0.16
218	0	0	0	0	0	0	0	0	0	0.94	0	0.048	0	0.016	9	0.14	0
219	0	0	0	0	0.84	0	0	0.16	0	0	0	0	0	0	4	0	0.071
220	0.7	0.002	0.29	0	0	0	0.00016	0	0	0	0	0	0	0	0	0.22	0.24
221	0	0	0	1.9e-05	0.00035	0.95	0	0.01	6.6e-05	0	0.04	0	0	0	5	0	0.16
222	0.14	0.54	0.0013	0	0	0	0.32	0	0	0	0	0	0	0	1	0.14	0.16
223	0	5e-05	0	0	0	0	6e-06	0	0	0.68	0	0.2	0	0.12	9	0.14	0
224	0	0	0	0	0.54	0.006	0	0.46	0	0	0.00033	0	0	0	4	0	0.071
225	0.57	0.005	0.42	0	0	0	0.00028	0	0	0	0	0	0	0	0	0.22	0.24
226	0	0	0	0	0	0	0	0	0	0	1	0	0	0	10	0.016	0.16
227	0	5e-06	0	0.00016	0.088	0.56	0	0.26	5.2e-05	0	0.086	0	0	0	5	0	0.16
228	0	0	0	0	0	0	0	0	0	0	0	1	0	0	11	0.14	0.018
229	0	0	0	0	0	0	0	0	0	0	0	1	0	0	11	0.14	0.018
230	0.016	0.93	5e-05	0	0	0	0.057	0	0	0	0	0	0	0	1	0.14	0.16
231	0	0	0	0	0.051	0.56	0	0.36	1.6e-06	0	0.022	0	0	0	5	0	0.16
232	0.019	0.31	0.67	0	0	0	0.00022	0	0	0	0	0	0	0	2	0.14	0.31
233	0.17	0.22	0.6	0	0	0	0.0096	0	0	0	0.00019	0	0.0019	0	2	0.14	0.31
234	0.35	0.48	0.03	0	0	0	0.14	0	0	0	0	0	9.3e-06	0	1	0.14	0.16
235	0	0	0	0	0	0	0	0	0	0	1	0	0	0	10	0.016	0.16
236	0	0	0	0	0	0	0	0	0	0	1	0	0	0	10	0.016	0.16
237	0	0	0	0	0	0	0	0	0	0.74	0	0.0076	0	0.25	9	0.14	0
238	0	0	0	0	0	0	0	0	0	0	1	0	0	0	10	0.016	0.16
239	0	0	0	4.4e-05	0.13	0.46	0	0.35	2.5e-05	0	0.058	0	0	0	5	0	0.16
240	0	0	0	0	0	0	0	0	0	0	0	1	0	0	11	0.14	0.018
241	0	0	0	0	0	0	0	0	0	0	0	1	0	0	11	0.14	0.018
242	0.56	0.13	0.00067	0	0	0	0.3	0	0	0	0	0	0	0	0	0.22	0.24
243	0	1.7e-05	0	0	0	0	3.1e-05	0	0	0.8	0	0.2	0	0.0011	9	0.14	0
244	0	3.3e-05	0	0.00024	0.055	0.63	0	0.2	7.1e-05	0	0.12	0	0	0	5	0	0.16
245	0	0	0	0	0	0	0	0	0	0.48	0	0.091	0	0.42	9	0.14	0
246	0.86	0.1	0	0	0	0	0.042	0	0	0	0	0	0	0	0	0.22	0.24
247	0	0	0	0	0	0	0	0	0	0	0	1	0	0	11	0.14	0.018
248	0	0	0	0	0	0	0	0	0	0.83	0	0.17	0	0.0075	9	0.14	0
249	0.63	0.28	0.07	0	0	0	0.027	0	0	0	0	0	9e-05	0	0	0.22	0.24
250	7.5e-05	0.023	0	0	0	0	0.0018	0	0	0	0	0.98	0	0	11	0.14	0.018
251	0	0	0	0.039	0	0.9	0	0.00018	0.0031	0	0.054	0	0	0	5	0	0.16
252	0	0	0	0	0	0	0	0	0	0.05	0	0.003	0	0.95	13	0.078	0
253	0	0	0	0.8	0	0.18	0	0	0.011	0	0.011	0	0	0	3	0	0.31
254	0	0	0	0.0084	0	0.97	0	2.9e-05	0.0026	0	0.021	0	0	0	5	0	0.16
255	0	0	0	0	0	0	0	0	0	0.87	0	0.12	0	0.0095	9	0.14	0
256	0.42	0.34	0.13	0	0	0	0.12	0	0	0	0	0	0.0017	0	0	0.22	0.24
257	0	0	0	0	0.59	0.00064	0	0.41	0	0	1.8e-05	0	0	0	4	0	0.071
258	0.0043	0.98	0.0045	0	0	0	0.0078	0	0	0	0.0041	4.8e-05	0	0	1	0.14	0.16
259	8.7e-05	0.98	0	0	0	0	0.025	0	0	0	0	0	0	0	1	0.14	0.16
260	0	0	0	0.00052	0.015	0.83	0	0.086	0.00014	0	0.065	0	0	0	5	0	0.16
261	0	0	0	0	0	0	0	0	0	3.1e-05	0	0	0	1	13	0.078	0
262	0.22	0.27	0.47	0	0	0	0.021	0	0	0	2.8e-05	0	0.011	0	2	0.14	0.31
263	0	0	0	0	0	0	0	0	0	0	0	1	0	0	11	0.14	0.018
264	0	7e-05	0	0	0	0	9.4e-06	0	0	0	0	1	0	0	11	0.14	0.018
265	0	0	0	0.0061	0	0.97	0	2.4e-06	0.0039	0	0.016	0	0	0	5	0	0.16
266	0	0	0	0	0	0	0	0	0	0.49	0	0.11	0	0.4	9	0.14	0
267	0	0	0	0	0	0	0	0	0	0.81	0	0.11	0	0.075	9	0.14	0
268	1.5e-05	0.00093	0.0004	0.096	0.0023	0.7	2.5e-06	0.016	0.0014	0	0.18	0	0	0	5	0	0.16
269	0	0	0	0	0.49	0.01	0	0.5	0	0	0.00056	0	0	0	7	0	0.089
270	0	0	0	0	0	0	0	0	0	5.5e-05	0	0	0	1	13	0.078	0
271	0	0	0	0	0	0	0	0	0	0.0016	0	2.9e-05	0	1	13	0.078	0
272	0	0	0	0	0	0	0	0	0	0	1	0	0	0	10	0.016	0.16
273	0	0	0	0	0	0	0	0	0	0.19	0	0.026	0	0.79	13	0.078	0
274	0.11	0.86	0.0059	0	0	0	0.029	0	0	0	0	0	0.00028	0	1	0.14	0.16
275	0	0	0	0	0	0	0	0	0	0.48	0	0.1	0	0.42	9	0.14	0
276	0	0	0	0	0	0	0	0	0	0.6	0	0.068	0	0.33	9	0.14	0
277	0.12	0.11	0.76	0	0	0	0.0033	0	0	0	2e-06	0	0.0055	0	2	0.14	0.31
278	0	5.9e-05	0	0	0	0	7.9e-06	0	0	0.69	0	0.2	0	0.11	9	0.14	0
279	0	0	0	0	0	0	0	0	0	0.51	0	0.018	0	0.47	9	0.14	0
