SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster15	cluster	dcf0	dcf1
20	0	0	0.17	6.3e-05	0	0	0	0	0	0	0.48	0.34	0	0.018	6.3e-05	0	10	0	0.12
21	0	0	0	0	0.00047	0	7.8e-06	0	0	0	0	0	0	1	0	0	13	0.016	0.16
22	0	0	0.22	0.0003	0	0	0	0	0	0	0.38	0.37	0	0.035	0.0003	0	10	0	0.12
23	0.081	0	0	0	0.13	0.0084	0	0	0.36	0.06	0	0	0	0	0	0.36	8	0.22	0.24
24	1.6e-05	0	0	0	0.95	0.031	0	0	0.0004	0.014	0	0	0	0	0	0.0004	4	0.14	0.16
25	0.0015	0	0	0	0.54	0.18	0	0	0.14	0.00047	0	0	0	0	0	0.14	4	0.14	0.16
26	0	0.37	0	0	0.045	0	0.0074	0.58	0	0	0	0	0	0	0	0	7	0.078	0
27	0	0	0	0.042	0.12	0	0	0	0	0	0.015	0.77	0	0.012	0.042	0	11	0	0.16
28	0	0.34	0	0	0.041	0	0.0068	0.62	0	0	0	0	0	0	0	0	7	0.078	0
29	0	0	0.0085	8.5e-05	0	0	0	0	0	0	0.41	0.56	0	0.02	8.5e-05	0	11	0	0.16
30	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	6	0.14	0.018
31	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	6	0.14	0.018
32	0.0012	0	0	0	0.44	0.033	0	0	0.26	0.00084	0	0	0	0	0	0.26	4	0.14	0.16
33	0	0	0.0061	0.00084	0.1	0	0	0	0	0	0.23	0.65	0	0.015	0.00084	0	11	0	0.16
34	0	0	0	0	0.0035	3.7e-06	1	0	0	0	0	0	0	0	0	0	6	0.14	0.018
35	0.16	0	0	0	0.019	0.0051	0	0	0.4	0.0069	0	0	0	0	0	0.4	8	0.22	0.24
36	0	0	1	0	1.5e-06	0	0	0	0	0	0.0041	9.7e-06	0	0	0	0	2	0	0.071
37	0	0.0064	0	0	0.00078	0	2.1e-05	0.99	0	0	0	0	0	0	0	0	7	0.078	0
38	0	0	3.2e-05	0.0017	0.12	0	0	0	0	0	0.082	0.78	0	0.0074	0.0017	0	11	0	0.16
39	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	13	0.016	0.16
40	4.5e-05	0	0	0	0.83	0.052	0	0	0.058	2e-05	0	0	0	0	0	0.058	4	0.14	0.16
41	0	0.73	0	0	0.09	0	0.015	0.16	0	0	0	0	0	0	0	0	1	0.14	0
42	0	0.9	0	0	0.013	0	0.092	0	0	0	0	0	0	0	0	0	1	0.14	0
43	0	0	0.0092	0.003	0.1	0	0	0	0	0	0.18	0.65	0	0.049	0.003	0	11	0	0.16
44	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	6	0.14	0.018
45	0	0.77	0	0	0.095	0	0.019	0.12	0	0	0	0	0	0	0	0	1	0.14	0
46	0.0096	0	0	0	0.048	0.014	0	0	0.46	0.0011	0	0	0	0	0	0.46	8	0.22	0.24
47	0	0	0.049	0.0028	0.09	0	0	0	0	0	0.23	0.58	3e-06	0.05	0.0028	0	11	0	0.16
48	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	6	0.14	0.018
49	0	0	0.00084	0.0022	0.11	0	0	0	0	0	0.14	0.72	0	0.022	0.0022	0	11	0	0.16
50	0	0	0	0	0.27	0.73	0	0	0.0031	0	0	0	0	0	0	0.0031	5	0.14	0.24
51	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	13	0.016	0.16
52	0	0	0.00063	0.00018	0.11	0	0	0	0	0	0.22	0.67	0	0.005	0.00018	0	11	0	0.16
53	0.062	0	0	0	0.55	0.095	0	0	0.15	0.00062	0	0	0	0	0	0.15	4	0.14	0.16
54	0	0.81	0	0	0.099	0	0.035	0.061	0	0	0	0	0	0	0	0	1	0.14	0
55	0.087	0	0	0	0.38	0.07	0	0	0.23	0.0043	0	0	0	0	0	0.23	4	0.14	0.16
56	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	13	0.016	0.16
57	0	0.032	0	0	0.004	0	0.00062	0.96	0	0	0	0	0	0	0	0	7	0.078	0
58	0	0	0.0052	0.01	0.1	0	0	0	0	0	0.13	0.67	4.5e-05	0.068	0.01	0	11	0	0.16
59	0	0	0	0	0.61	0.39	0	0	0.00016	0	0	0	0	4.3e-05	0	0.00016	4	0.14	0.16
60	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	13	0.016	0.16
61	0	0.27	0	0	0.033	0	0.012	0.69	0	0	0	0	0	2.4e-06	0	0	7	0.078	0
62	0	0	0.0019	0.039	0.08	8e-05	0	0	0	0	0.057	0.65	0.013	0.12	0.039	0	11	0	0.16
63	9.3e-05	0	0	0	0.93	0.067	0	0	0.00028	0	0	0	0	0	0	0.00028	4	0.14	0.16
64	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	13	0.016	0.16
65	0	0	0	0	0.83	0.17	0	0	6.3e-05	0	0	0	0	0.00027	0	6.3e-05	4	0.14	0.16
66	0	0.58	0	0	0.072	0	0.015	0.33	0	0	0	0	0	0	0	0	1	0.14	0
67	0	0	0.0045	0.0035	0.29	0	0	0	0	0	0.14	0.52	0	0.04	0.0035	0	11	0	0.16
68	0	0.69	0	0	0.085	0	0.0079	0.21	0	0	0	0	0	0	0	0	1	0.14	0
69	0	0.33	0	0	0	0	0.068	0.6	0	0	0	0	0	0	0	0	7	0.078	0
70	0	0	0	0	1.2e-05	0	1	0	0	0	0	0	0	0	0	0	6	0.14	0.018
71	0	0	0	0.00025	0.34	0	0	0	0	0	0.042	0.62	0	0.0021	0.00025	0	11	0	0.16
72	0	0.089	0	0	0.011	0	0.0082	0.89	0	0	0	0	0	0.00074	0	0	7	0.078	0
73	0	0.8	0	0	0.085	0	0.11	0.0064	0	0	0	0	0	0	0	0	1	0.14	0
74	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	13	0.016	0.16
75	0	0	0.89	0	0.0024	0	4.1e-05	0	0	0	0.092	0.015	0	0.00021	0	0	2	0	0.071
76	0	0	0.96	0	0.00061	0	0.00026	0	0	0	0.038	0.0039	0	8.6e-05	0	0	2	0	0.071
77	0	0	0	0	0.57	0.43	0	0	0.00014	0	0	0	0	0.00051	0	0.00014	4	0.14	0.16
78	0	0.3	0	0	0.037	0	0.002	0.66	0	0	0	0	0	0	0	0	7	0.078	0
79	4.3e-05	0	0	0	0.52	0.075	0	0	0.0002	0	0	0	0	0.41	0	0.0002	4	0.14	0.16
80	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	13	0.016	0.16
81	2e-05	0	0	0	0.15	0.00025	0	0	0.43	0.0022	0	0	0	0	0	0.43	8	0.22	0.24
82	0	0	0.071	0.0025	0.085	0	0	0	0	0	0.24	0.54	3.3e-06	0.059	0.0025	0	11	0	0.16
83	0	0.63	0	0	0.078	0	0.089	0.2	0	0	0	0	0	0	0	0	1	0.14	0
84	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	13	0.016	0.16
85	0	0	0	0	0.99	0.011	0	0	0.00084	0	0	0	0	0	0	0.00084	4	0.14	0.16
86	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	13	0.016	0.16
87	0	0	0	0	0.89	0.11	0	0	0.00015	0	0	0	0	0.00014	0	0.00015	4	0.14	0.16
88	0	0	0.00022	0.00037	0.11	0	0	0	0	0	0.16	0.72	0	0.0073	0.00037	0	11	0	0.16
89	0	0	0	0.0034	1.3e-05	0	0	0	0	0	0	0.69	0.22	0.091	0.0034	0	11	0	0.16
90	0	0	0.97	0	0.00028	0	0.00041	0	0	0	0.024	0.0018	0	3.7e-05	0	0	2	0	0.071
91	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	13	0.016	0.16
92	0	0	0.00095	0.00012	0.1	0	0	0	0	0	0.25	0.65	0	0.0049	0.00012	0	11	0	0.16
93	8e-05	0	0	0	0.65	0.33	0	0	0.011	0	0	0	0	0	0	0.011	4	0.14	0.16
94	0.011	0	0	0	0.81	0.12	0	0	0.027	2.9e-05	0	0	0	0	0	0.027	4	0.14	0.16
95	0.012	0	0	0	0.78	0.15	0	0	0.031	6.8e-05	0	0	0	0.0002	0	0.031	4	0.14	0.16
96	0	0.00052	0	0	6.4e-05	0	0	1	0	0	0	0	0	1.5e-06	0	0	7	0.078	0
97	5.6e-05	0	0	0	0.85	0.056	0	0	0.047	1.1e-05	0	0	0	0	0	0.047	4	0.14	0.16
98	0.00061	0	0	0	0.83	0.05	0.00034	0	0.059	0.00011	0	0	0	0	0	0.059	4	0.14	0.16
99	0	0	1.5e-05	0.082	0.082	0	0	0	0	0	0.019	0.66	0.0038	0.066	0.082	0	11	0	0.16
100	0	0.41	0	0	0.051	0	0.0091	0.53	0	0	0	0	0	0	0	0	7	0.078	0
101	0	0.84	0	0	0.1	0	0.046	0.0088	0	0	0	0	0	0	0	0	1	0.14	0
102	0	0	0.004	0.00031	0.099	0	0	0	0	0	0.26	0.63	0	0.0087	0.00031	0	11	0	0.16
103	0	0	0	0	0.9	0.032	0	0	0.032	0	0	0	0	0	0	0.032	4	0.14	0.16
104	0	0	0.78	0	0.0074	0	4.3e-05	0	0	0	0.16	0.048	0	0.0019	0	0	2	0	0.071
105	0	0	0.073	1e-05	0.053	0	0	0	0	0	0.53	0.34	0	0.0043	1e-05	0	10	0	0.12
106	0	0	0.02	0.017	0.091	0.00019	0	0	6.4e-06	0	0.12	0.6	0.002	0.13	0.017	6.4e-06	11	0	0.16
107	0	0.54	0	0	0.066	0	0.054	0.34	0	0	0	0	0	2.4e-06	0	0	1	0.14	0
108	0	0.7	0	0	0.086	0	0.032	0.18	0	0	0	0	0	0	0	0	1	0.14	0
109	0.00053	0	0	0	0.85	0.14	0	0	0.0022	0	0	0	0	0.0023	0	0.0022	4	0.14	0.16
110	0	0	0.82	0	0.0042	0	4.2e-06	0	0	0	0.14	0.027	0	0.00067	0	0	2	0	0.071
111	0	0	0.95	0	0.00031	0	0	0	0	0	0.044	0.002	0	1.3e-05	0	0	2	0	0.071
112	0	0	0.07	9.1e-05	0.069	0	0	0	0	0	0.41	0.44	0	0.01	9.1e-05	0	11	0	0.16
113	0	0.86	0	0	0.1	0	0.033	0.00046	0	0	0	0	0	0	0	0	1	0.14	0
114	0	0.17	0	0	0.021	0	0.0076	0.8	0	0	0	0	0	1.8e-06	0	0	7	0.078	0
115	0	0.85	0	0	0.093	0	0.053	0.00016	0	0	0	0	0	0	0	0	1	0.14	0
116	0	0.24	0	0	0.03	0	0.025	0.7	0	0	0	0	0	2.2e-05	0	0	7	0.078	0
117	0	0.015	0	0	0.0019	0	0.00064	0.98	0	0	0	0	0	0.0017	0	0	7	0.078	0
118	0	0	0.043	0.00079	0.087	0	0	0	0	0	0.29	0.55	0	0.027	0.00079	0	11	0	0.16
119	1.6e-05	0	0	0	0.0036	0.99	0	0	0.0025	0	0	0	0	0	0	0.0025	5	0.14	0.24
120	0	0	0	0	1.8e-05	0	1	0	0	0	0	0	0	0	0	0	6	0.14	0.018
121	0	0.57	0	0	4e-05	0	0.17	0.26	0	0	0	0	0	0	0	0	1	0.14	0
122	0	0.82	0	0	5.1e-06	0	0.18	0.0087	0	0	0	0	0	0	0	0	1	0.14	0
123	0.026	0	0	0	0.5	0.066	1.2e-05	0	0.2	0.0036	0	0	0	0	0	0.2	4	0.14	0.16
124	0	0.1	0	0	0	0	0.01	0.89	0	0	0	0	0	0	0	0	7	0.078	0
125	0	0	0.00018	0.047	0.043	0.00026	0	0	0	0	0.018	0.63	0.051	0.16	0.047	0	11	0	0.16
126	0.027	0	0	0	0.75	0.099	0	0	0.064	3.2e-05	0	0	0	0	0	0.064	4	0.14	0.16
127	0.00028	0	0	0	0.78	0.17	0	0	0.0039	0	0	0	0	0.044	0	0.0039	4	0.14	0.16
128	0	0.28	0	0	0.034	0	0.0088	0.68	0	0	0	0	0	0	0	0	7	0.078	0
129	0	0	0	0	0.98	0.014	0	0	0.0035	0	0	0	0	0	0	0.0035	4	0.14	0.16
130	0	0	0	0.14	0.021	0	0	0	0	0	0.00098	0.63	0.014	0.057	0.14	0	11	0	0.16
131	0	0.87	0	0	0.072	0	0.059	5.3e-05	0	0	0	0	0	0	0	0	1	0.14	0
132	0	0	0.18	9.7e-05	0.056	0	0	0	0	0	0.39	0.36	0	0.01	9.7e-05	0	10	0	0.12
133	3.5e-06	0	0	0	0.92	0.076	0	0	7.2e-05	0	0	0	0	0	0	7.2e-05	4	0.14	0.16
134	0	0.12	0	0	0.015	0	0.01	0.86	0	0	0	0	0	0.00018	0	0	7	0.078	0
135	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	13	0.016	0.16
136	0	0.81	0	0	0.097	0	0.084	0.012	0	0	0	0	0	0	0	0	1	0.14	0
137	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	6	0.14	0.018
138	0	0	0.00043	0.008	0.12	0	0	0	0	0	0.091	0.75	0	0.028	0.008	0	11	0	0.16
139	0	0	0	0	0.013	0.0011	0	0	6e-06	0	0	0	0	0.99	0	6e-06	13	0.016	0.16
140	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	6	0.14	0.018
141	0	0	0	0	0.74	0.26	0	0	0	0	0	0	0	0.0054	0	0	4	0.14	0.16
142	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	6	0.14	0.018
143	0.00013	0	0	0	0.72	0.27	0	0	0.0071	0	0	0	0	0	0	0.0071	4	0.14	0.16
144	0	0	0.00084	0.021	0.11	0	0	0	0	0	0.079	0.73	0.00014	0.041	0.021	0	11	0	0.16
145	0.0097	0	0	0	0.48	0.029	0	0	0.24	0.0056	0	0	0	0	0	0.24	4	0.14	0.16
146	0	0.38	0	0	0.047	0	0.028	0.54	0	0	0	0	0	0	0	0	7	0.078	0
147	0.00034	0	0.0014	0.035	0.081	0.0082	0	0	0.0012	3.3e-06	0.031	0.56	0.057	0.19	0.035	0.0012	11	0	0.16
148	0	0	0.15	0.00012	0.059	0	0	0	0	0	0.38	0.38	0	0.021	0.00012	0	10	0	0.12
149	0.00024	0	0	0	0.34	0.62	0	0	0.025	0	0	0	0	0	0	0.025	5	0.14	0.24
150	0	0.056	0	0	0.0069	0	0.0029	0.93	0	0	0	0	0	0.00016	0	0	7	0.078	0
151	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	13	0.016	0.16
152	0	0	0	0	0.56	0.42	0	0	0.0001	0	0	0	0	0.018	0	0.0001	4	0.14	0.16
153	0	0	1.6e-05	0.055	0	0	0	0	0	0	0.037	0.78	8.3e-05	0.072	0.055	0	11	0	0.16
154	0.0019	0	0	0	0.67	0.15	0	0	0.086	0.00011	0	0	0	0	0	0.086	4	0.14	0.16
155	0	0	0	0	0.95	0.046	0	0	5.7e-05	0	0	0	0	0	0	5.7e-05	4	0.14	0.16
156	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	6	0.14	0.018
157	0.00013	0	0	0	0.44	0.31	0	0	0.13	4.1e-06	0	0	0	0	0	0.13	4	0.14	0.16
158	0	0	0	0	0.4	0.6	0	0	1.6e-05	0	0	0	0	0	0	1.6e-05	5	0.14	0.24
159	0	0.13	0	0	0	0	0.0018	0.87	0	0	0	0	0	0	0	0	7	0.078	0
160	0	0	0.99	0	4.8e-05	0	0.0029	0	0	0	0.008	0.00031	0	0	0	0	2	0	0.071
161	0	0	0.033	2.2e-05	0.066	0	0	0	0	0	0.47	0.42	0	0.0029	2.2e-05	0	10	0	0.12
162	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	6	0.14	0.018
163	0	0.27	0	0	0	0	0.044	0.68	0	0	0	0	0	0	0	0	7	0.078	0
164	0	0.79	0	0	0.097	0	0.07	0.043	0	0	0	0	0	0	0	0	1	0.14	0
165	0	0.74	0	0	0.057	0	0.2	0.008	4.2e-06	0	0	0	0	0	0	4.2e-06	1	0.14	0
166	0	0.88	0	0	0.11	0	0.0073	0.00055	0	0	0	0	0	0	0	0	1	0.14	0
167	0	0.61	0	0	0.075	0	0.068	0.25	0	0	0	0	0	0	0	0	1	0.14	0
168	0	0.024	0	0	0.0029	0	0.00055	0.97	0	0	0	0	0	6.2e-06	0	0	7	0.078	0
169	0	0.7	0	0	0.086	0	0.053	0.17	0	0	0	0	0	0	0	0	1	0.14	0
170	0	0	0	0	1	5.7e-05	4.1e-05	0	7.3e-05	0	0	0	0	0	0	7.3e-05	4	0.14	0.16
171	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	13	0.016	0.16
172	0	0.053	0	0	0.0065	0	5.7e-05	0.94	0	0	0	0	0	0	0	0	7	0.078	0
173	0	0.83	0	0	0.096	0	0.068	0.0041	0	0	0	0	0	0	0	0	1	0.14	0
174	0	0.0004	0	0	4.9e-05	0	0	1	0	0	0	0	0	0	0	0	7	0.078	0
175	0	0	0.33	0.00089	0	0	0	0	0	0	0.28	0.33	0	0.055	0.00089	0	2	0	0.071
176	0	0	0	0	9e-05	0	1	0	0	0	0	0	0	0	0	0	6	0.14	0.018
177	0	0	0.88	0	0.0039	0	0.0029	0	0	0	0.083	0.025	0	0.0016	0	0	2	0	0.071
178	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	13	0.016	0.16
179	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	13	0.016	0.16
180	0	0	0.47	1.4e-05	0.026	0	0	0	0	0	0.34	0.16	0	0.0053	1.4e-05	0	2	0	0.071
181	0	0.79	0	0	1.2e-05	0	0.19	0.021	0	0	0	0	0	0	0	0	1	0.14	0
182	0	0	0.1	0.00073	0	0	0	0	0	0	0.36	0.49	0	0.039	0.00073	0	11	0	0.16
183	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	13	0.016	0.16
184	0	0.45	0	0	0.055	0	0.05	0.44	0	0	0	0	0	3.8e-05	0	0	1	0.14	0
185	0	0	0	0	1.8e-05	0	1	0	0	0	0	0	0	0	0	0	6	0.14	0.018
186	0	0	0.006	0.00041	0.097	0	0	0	0	0	0.26	0.62	0	0.016	0.00041	0	11	0	0.16
187	0	0	0	0	5.2e-06	0	1	0	0	0	0	0	0	0	0	0	6	0.14	0.018
188	0	0	0.00012	0.057	0.09	4.3e-06	0	0	0	0	0.034	0.67	0.0036	0.087	0.057	0	11	0	0.16
189	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	13	0.016	0.16
190	0.00087	0	0	0	0.79	0.17	0	0	0.016	9.7e-06	0	0	0	0.006	0	0.016	4	0.14	0.16
191	0	0.36	0	0	0.044	0	0.028	0.57	0	0	0	0	0	9.9e-06	0	0	7	0.078	0
192	1.8e-05	0	0	0	0.93	0.034	5.5e-05	0	0.016	3.7e-06	0	0	0	0	0	0.016	4	0.14	0.16
193	2.7e-06	0	0.0028	0.05	0.0021	0.00092	0	0	3e-05	0	0.08	0.6	0.014	0.21	0.05	3e-05	11	0	0.16
194	0.0032	0	0	0	0.68	0.2	0	0	0.059	9.1e-05	0	0	0	0.00027	0	0.059	4	0.14	0.16
195	0	0	0.003	0	0.051	0	0	0	0	0	0.62	0.33	0	0.00021	0	0	10	0	0.12
196	0	0	0.0011	0.012	0.11	0	0	0	0	0	0.097	0.73	2e-05	0.034	0.012	0	11	0	0.16
197	0	0	0	0	0.0033	0.00064	0	0	0	0	0	0	0	1	0	0	13	0.016	0.16
198	0.028	0	0	0	0.024	0.0014	0	0	0.47	0.0024	0	0	0	0	0	0.47	8	0.22	0.24
199	0	0.92	0	0	0.062	0	0.021	0	0	0	0	0	0	0	0	0	1	0.14	0
200	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	13	0.016	0.16
201	1.8e-05	0	0	0	0.057	0.0016	0	0	0.47	0.00036	0	0	0	0	0	0.47	8	0.22	0.24
202	0	0.83	0	0	0	0	0.13	0.043	0	0	0	0	0	0	0	0	1	0.14	0
203	0	0	0	0.32	0	0	0	0	0	0	0.003	0.31	0.027	0.028	0.32	0	3	0	0.24
204	0	0	1	0	0	0	0	0	0	0	0.00036	0	0	0	0	0	2	0	0.071
205	0	0	0.93	0	0	0	0	0	0	0	0.059	0.009	0	0.00055	0	0	2	0	0.071
206	0	0.92	0	0	0	0	0.07	0.0064	0	0	0	0	0	0	0	0	1	0.14	0
207	0	0	0.039	0.012	0.00095	0.0001	0	0	2.2e-06	0	0.18	0.57	0.00047	0.18	0.012	2.2e-06	11	0	0.16
208	0	0	0.91	0	0	0	0	0	0	0	0.075	0.014	0	0.0015	0	0	2	0	0.071
209	2.1e-06	0	0	0	0.034	0.00047	0	0	0.48	0.00026	0	0	0	0	0	0.48	8	0.22	0.24
210	0	0	0.082	0.0013	0	0	0	0	0	0	0.31	0.52	0	0.086	0.0013	0	11	0	0.16
211	0	0	0.18	0.00064	0	0	0	0	0	0	0.35	0.42	0	0.047	0.00064	0	11	0	0.16
212	0	0.52	0	0	0	0	0.029	0.46	0	0	0	0	0	0	0	0	1	0.14	0
213	3.9e-06	0	0	0	0.4	0.42	0	0	0.09	0	0	0	0	0	0	0.09	5	0.14	0.24
214	0.0022	0	0	0	0.059	0.83	0	0	0.053	4.6e-06	0	0	0	0	0	0.053	5	0.14	0.24
215	0	0	0.72	1.4e-05	0	0	0	0	0	0	0.19	0.076	0	0.0082	1.4e-05	0	2	0	0.071
216	0	0.61	0	0	0	0	0.03	0.36	0	0	0	0	0	0	0	0	1	0.14	0
217	0	0	0.0049	0.0082	0	0	0	0	0	0	0.17	0.72	6.6e-06	0.088	0.0082	0	11	0	0.16
218	0	0.94	0	0	0	0	0.046	0.016	0	0	0	0	0	0	0	0	1	0.14	0
219	0	0	1	0	0	0	0	0	0	0	0.00019	0	0	0	0	0	2	0	0.071
220	0.00015	0	0	0	0.0015	0.38	0	0	0.31	0	0	0	0	0	0	0.31	5	0.14	0.24
221	0	0	0.00062	0.0022	0	0	0	0	0	0	0.16	0.79	0	0.04	0.0022	0	11	0	0.16
222	5.8e-05	0	0	0	0.75	0.025	2.4e-06	0	0.11	7.6e-05	0	0	0	0	0	0.11	4	0.14	0.16
223	0	0.69	0	0	5.1e-05	0	0.19	0.11	0	0	0	0	0	0	0	0	1	0.14	0
224	0	0	0.95	0	0	0	0	0	0	0	0.042	0.005	0	0.00033	0	0	2	0	0.071
225	0.00022	0	0	0	0.0038	0.51	0	0	0.24	0	0	0	0	0	0	0.24	5	0.14	0.24
226	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	13	0.016	0.16
227	0	0	0.15	0.0017	5.1e-06	0	0	0	0	0	0.3	0.46	1.2e-06	0.085	0.0017	0	11	0	0.16
228	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	6	0.14	0.018
229	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	6	0.14	0.018
230	0	0	0	0	0.96	0.02	0	0	0.0097	0	0	0	0	0	0	0.0097	4	0.14	0.16
231	0	0	0.075	4.4e-05	0	0	0	0	0	0	0.51	0.39	0	0.019	4.4e-05	0	10	0	0.12
232	6.2e-06	0	0	0	0.14	0.85	0	0	0.0046	0	0	0	0	0	0	0.0046	5	0.14	0.24
233	0.078	0	0	0	0.3	0.35	0	0	0.13	0.0012	0	0	0	0.00026	0	0.13	5	0.14	0.24
234	0.0022	0	0	0	0.49	0.091	0	0	0.21	0.00043	0	0	0	0	0	0.21	4	0.14	0.16
235	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	13	0.016	0.16
236	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	13	0.016	0.16
237	0	0.75	0	0	0	0	0.0074	0.24	0	0	0	0	0	0	0	0	1	0.14	0
238	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	13	0.016	0.16
239	0	0	0.24	0.00082	0	0	0	0	0	0	0.32	0.38	0	0.059	0.00082	0	11	0	0.16
240	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	6	0.14	0.018
241	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	6	0.14	0.018
242	3.4e-05	0	0	0	0.17	0.017	0	0	0.41	5.9e-05	0	0	0	0	0	0.41	8	0.22	0.24
243	0	0.8	0	0	1.7e-05	0	0.2	0.0011	0	0	0	0	0	0	0	0	1	0.14	0
244	0	0	0.094	0.0023	3.3e-05	0	0	0	0	0	0.28	0.51	1.8e-06	0.11	0.0023	0	11	0	0.16
245	0	0.49	0	0	0	0	0.089	0.42	0	0	0	0	0	0	0	0	1	0.14	0
246	2.5e-05	0	0	0	0.092	6.1e-05	0	0	0.45	0.0036	0	0	0	0	0	0.45	8	0.22	0.24
247	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	6	0.14	0.018
248	0	0.83	0	0	0	0	0.16	0.0073	0	0	0	0	0	0	0	0	1	0.14	0
249	0.02	0	0	0	0.26	0.06	0	0	0.33	0.0053	0	0	0	0	0	0.33	8	0.22	0.24
250	0	0	0	0	0.024	7.3e-05	0.98	0	4.4e-05	0	0	0	0	0	0	4.4e-05	6	0.14	0.018
251	0	0	3.3e-06	0.099	0	0	0	0	0	0	0.022	0.73	0.00031	0.052	0.099	0	11	0	0.16
252	0	0.052	0	0	0	0	0.003	0.94	0	0	0	0	0	0	0	0	7	0.078	0
253	0	0	0	0.4	0	0	0	0	0	0	0.00064	0.17	0.021	0.012	0.4	0	3	0	0.24
