SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster15	cluster16	cluster17	cluster	dcf0	dcf1
52	0.82	0	0	0	0.046	0	0.00038	0.00052	4.2e-05	0	0.00025	0	0	0	0.0042	0.13	0	0	0	0	0.14
53	0	0.1	0	0	0	0.34	0	0	0	0	0	0	0.0061	0	0	0.55	0	0	15	0.14	0.16
54	0	0	0.0069	0	0	0	0	0	0	0.37	0	0.0068	0	0.058	0	0.18	0.0065	0.37	9	0.11	0
55	0	0.15	0	0	0	0.47	0	0	0	0	0	0	0.0027	0	0	0.38	0	0	5	0.22	0.31
56	0	0	0	0	0	0	0	0	0.16	0	0	0	0	0	0.84	0	0	0	14	0.016	0.16
57	0	0	0	0	0	0	0	0	0	0.24	0	0	0	0.00092	0	0.0064	0.51	0.24	16	0.062	0
58	0.67	0	0	0.0044	0.045	0	0.0039	0.036	0.0012	0	0.0025	0	0	0	0.072	0.16	0	0	0	0	0.14
59	0	5e-05	0	0	0	0.0002	0	0	0	0	0	0	0	0	4.7e-05	1	0	0	15	0.14	0.16
60	0	0	0	0	0	0	0	0	0.99	0	0	0	0	0	0.012	0	0	0	8	0.016	0.089
61	0	0	0.00014	0	0	0	0	0	0	0.37	0	0.00014	0	0.014	2e-06	0.04	0.21	0.37	9	0.11	0
62	0.41	0	0	0.14	0.018	0	0.0016	0.15	0.00076	0	0.001	0	0	0	0.14	0.13	0	0	0	0	0.14
63	0	0.00051	0	0	0	0.0016	0	0	0	0	0	0	0	0	0	1	0	0	15	0.14	0.16
64	0	0	0	0	0	0	0	0	0.98	0	0	0	0	0	0.017	0	0	0	8	0.016	0.089
65	0	4.5e-05	0	0	0	0.00017	0	0	0	0	0	0	0	0	0.00022	1	0	0	15	0.14	0.16
66	0	0	0.00014	0	0	0	0	0	0	0.44	0	0.00014	0	0.014	0	0.072	0.031	0.44	9	0.11	0
67	0.56	0	0	0.00029	0.041	0	0.0027	0.0099	0.00091	0	0.0017	0	0	0	0.034	0.35	0	0	0	0	0.14
68	0	0	3.2e-05	0	0	0	0	0	0	0.46	0	3.2e-05	0	0.0063	0	0.075	0.0084	0.46	9	0.11	0
69	0	0	0.0011	0	0	0	0	0	0	0.36	0	0.0011	0	0.076	0	0	0.2	0.36	9	0.11	0
70	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1.3e-05	0	0	13	0.14	0.018
71	0.51	0	0	0	0.0023	0	0	0.00083	0	0	0	0	0	0	0.002	0.48	0	0	0	0	0.14
72	0	0	3.1e-05	0	0	0	0	0	0	0.21	0	3e-05	0	0.0097	0.00064	0.014	0.55	0.21	16	0.062	0
73	0	0	0.25	0	0	0	0	0	0	0.092	0	0.25	0	0.18	0	0.14	0.00049	0.092	2	0.22	0
74	0	0	0	0	0	0	0	0	0.31	0	0	0	0	0	0.69	0	0	0	14	0.016	0.16
75	0.062	0	0	0	0.14	0	0.48	0	0.0031	0	0.31	0	0	4.2e-05	0.00016	0.0027	0	0	6	0	0.071
76	0.021	0	0	0	0.079	0	0.54	0	0.004	0	0.35	0	0	0.00028	6.8e-05	0.00071	0	0	6	0	0.071
77	0	3.6e-05	0	0	0	7.2e-05	0	0	0	0	0	0	0	0	0.0006	1	0	0	15	0.14	0.16
78	0	0	0	0	0	0	0	0	0	0.47	0	0	0	0.0014	0	0.028	0.037	0.47	9	0.11	0
79	0	0.00021	0	0	0	0.00067	0	0	0	0	0	0	0	0	0.35	0.65	0	0	15	0.14	0.16
80	0	0	0	0	0	0	0	0	9.3e-06	0	0	0	0	0	1	0	0	0	14	0.016	0.16
81	0	0.11	0	0	0	0.22	0	0	0	0	0	0	0	0	0	0.67	0	0	15	0.14	0.16
82	0.64	0	0	0.00042	0.11	0	0.043	0.0072	0.0066	0	0.028	0	0	0	0.05	0.11	0	0	0	0	0.14
83	0	0	0.0046	0	0	0	0	0	0	0.36	0	0.0045	0	0.12	0	0.11	0.039	0.36	9	0.11	0
84	0	0	0	0	0	0	0	0	0.077	0	0	0	0	0	0.92	0	0	0	14	0.016	0.16
85	0	0.0079	0	0	0	1.2e-05	0	0	0	0	0	0	0	0	0	0.99	0	0	15	0.14	0.16
86	0	0	0	0	0	0	0	0	6.5e-05	0	0	0	0	0	1	0	0	0	14	0.016	0.16
87	0	0.00013	0	0	0	1.5e-05	0	0	0	0	0	0	0	0	0.0001	1	0	0	15	0.14	0.16
88	0.81	0	0	0	0.03	0	0.00015	0.0012	3e-05	0	9.5e-05	0	0	0	0.0068	0.15	0	0	0	0	0.14
89	1.6e-05	0	0	0.77	0	0	0	0.026	0	0	0	0	0	0	0.21	4.5e-05	0	0	3	0	0.31
90	0.011	0	0	0	0.06	0	0.56	0	0.0033	0	0.36	0	0	0.00045	3e-05	0.00033	0	0	6	0	0.071
91	0	0	0	0	0	0	0	0	0.98	0	0	0	0	0	0.018	0	0	0	8	0.016	0.089
92	0.82	0	0	0	0.055	0	0.00055	0.00032	5.7e-05	0	0.00035	0	0	0	0.0039	0.12	0	0	0	0	0.14
93	0	0.0039	0	0	0	0.014	0	0	0	0	0	0	0	0	0	0.98	0	0	15	0.14	0.16
94	0	0.024	0	0	0	0.073	0	0	0	0	0	0	0.00021	0	0	0.9	0	0	15	0.14	0.16
95	0	0.023	0	0	0	0.072	0	0	0	0	0	0	0.00058	0	0.00015	0.9	0	0	15	0.14	0.16
96	0	0	0	0	0	0	0	0	0	0.029	0	0	0	0	1.3e-06	8.3e-05	0.94	0.029	16	0.062	0
97	0	0.075	0	0	0	0.0087	0	0	0	0	0	0	0	0	0	0.92	0	0	15	0.14	0.16
98	0	0.097	0	0	0	0.024	0	0	0	0	0	0	4.5e-06	0.00033	0	0.88	0	0	15	0.14	0.16
99	0.28	0	0	0.17	0.0026	0	1.3e-05	0.33	1.7e-05	0	8.1e-06	0	0	0	0.077	0.14	0	0	7	0	0.24
100	0	0	9.3e-05	0	0	0	0	0	0	0.43	0	9.1e-05	0	0.0088	0	0.053	0.079	0.43	9	0.11	0
101	0	0	0.076	0	0	0	0	0	0	0.23	0	0.075	0	0.11	0	0.27	0.00073	0.23	15	0.14	0.16
102	0.79	0	0	0	0.074	0	0.0024	0.00086	0.00021	0	0.0015	0	0	0	0.0071	0.12	0	0	0	0	0.14
103	0	0.099	0	0	0	0.0008	0	0	0	0	0	0	0	0	0	0.9	0	0	15	0.14	0.16
104	0.14	0	0	0	0.17	0	0.41	5.6e-06	0.0091	0	0.26	0	0	4.3e-05	0.0014	0.008	0	0	6	0	0.071
105	0.65	0	0	0	0.24	0	0.034	2.3e-05	0.0013	0	0.022	0	0	0	0.0028	0.05	0	0	0	0	0.14
106	0.57	5.7e-06	0	0.029	0.054	7.5e-06	0.014	0.058	0.0046	0	0.0092	0	0	0	0.13	0.14	0	0	0	0	0.14
107	0	0	0.0039	0	0	0	0	0	0	0.37	0	0.0039	0	0.067	2.2e-06	0.089	0.096	0.37	9	0.11	0
108	0	0	0.00081	0	0	0	0	0	0	0.42	0	0.0008	0	0.036	0	0.11	0.018	0.42	9	0.11	0
109	0	0.0019	0	0	0	0.0059	0	0	0	0	0	0	9.5e-06	0	0.0019	0.99	0	0	15	0.14	0.16
110	0.1	0	0	0	0.18	0	0.43	0	0.0065	0	0.28	0	0	4.1e-06	0.00049	0.0045	0	0	6	0	0.071
111	0.016	0	0	0	0.11	0	0.53	0	0.0016	0	0.34	0	0	0	1e-05	0.00035	0	0	6	0	0.071
112	0.68	0	0	0	0.18	0	0.035	0.00021	0.0019	0	0.022	0	0	0	0.0072	0.071	0	0	0	0	0.14
113	0	0	0.26	0	0	0	0	0	0	0.071	0	0.26	0	0.076	0	0.26	9.4e-06	0.071	2	0.22	0
114	0	0	3.1e-05	0	0	0	0	0	0	0.35	0	3.1e-05	0	0.0089	1.5e-06	0.027	0.27	0.35	9	0.11	0
115	0	0	0.4	0	0	0	0	0	0	0.019	0	0.39	0	0.059	0	0.11	0	0.019	2	0.22	0
116	0	0	0.00022	0	0	0	0	0	0	0.33	0	0.00022	0	0.029	1.9e-05	0.037	0.27	0.33	9	0.11	0
117	0	0	0	0	0	0	0	0	0	0.091	0	0	0	0.00071	0.0014	0.0023	0.81	0.091	16	0.062	0
118	0.71	0	0	2e-05	0.12	0	0.025	0.0021	0.0026	0	0.016	0	0	0	0.022	0.1	0	0	0	0	0.14
119	0	0.00011	0	0	0	0.6	0	0	0	0	0	0	0	0	0	0.4	0	0	5	0.22	0.31
120	0	0	0	0	0	0	0	0	0.00019	0	0	0	0	1	0	2e-05	0	0	13	0.14	0.018
121	0	1.1e-06	0.013	0	0	0	0	0	0	0.35	0	0.013	0	0.21	0	5.4e-05	0.071	0.35	9	0.11	0
122	0	2.7e-06	0.28	0	0	0	0	0	0	0.11	0	0.28	0	0.23	0	7.2e-06	0.00056	0.11	2	0.22	0
123	0	0.15	0	0	0	0.29	0	0	0	0	0	0	0.0008	1.2e-05	0	0.56	0	0	15	0.14	0.16
124	0	0	2.3e-05	0	0	0	0	0	0	0.29	0	2.2e-05	0	0.012	0	0	0.41	0.29	16	0.062	0
125	0.18	4e-06	0	0.35	0.0044	1.3e-05	0.00016	0.2	0.00013	0	0.0001	0	0	0	0.19	0.077	0	0	3	0	0.31
126	0	0.06	0	0	0	0.18	0	0	0	0	0	0	0.00032	0	0	0.76	0	0	15	0.14	0.16
127	0	0.0025	0	0	0	0.0059	0	0	0.0001	0	0	0	4e-06	0	0.036	0.96	0	0	15	0.14	0.16
128	0	0	3.9e-05	0	0	0	0	0	0	0.41	0	3.8e-05	0	0.0091	0	0.038	0.14	0.41	9	0.11	0
129	0	0.025	0	0	0	9e-06	0	0	0	0	0	0	0	0	0	0.98	0	0	15	0.14	0.16
130	0.027	0	0	0.46	3.5e-05	0	0	0.43	0	0	0	0	0	0	0.052	0.029	0	0	3	0	0.31
131	0	0	0.45	0	0	0	0	0	0	0.0066	0	0.44	0	0.042	0	0.056	0	0.0066	2	0.22	0
132	0.57	0	0	0	0.21	0	0.09	0.00023	0.0038	0	0.058	0	0	0	0.0071	0.056	0	0	0	0	0.14
133	0	0.00012	0	0	0	0.00044	0	0	0	0	0	0	0	0	0	1	0	0	15	0.14	0.16
134	0	0	4.7e-05	0	0	0	0	0	0	0.26	0	4.6e-05	0	0.012	0.00016	0.019	0.46	0.26	16	0.062	0
135	0	0	0	0	0	0	0	0	0.98	0	0	0	0	0	0.02	0	0	0	8	0.016	0.089
136	0	0	0.14	0	0	0	0	0	0	0.18	0	0.14	0	0.17	0	0.21	0.0012	0.18	15	0.14	0.16
137	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	13	0.14	0.018
138	0.71	0	0	0.00099	0.022	0	0.00036	0.031	0.00012	0	0.00023	0	0	0	0.033	0.2	0	0	0	0	0.14
139	0	1e-05	0	0	0	0	0	0	0.017	0	0	0	0	0	0.96	0.019	0	0	14	0.016	0.16
140	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	13	0.14	0.018
141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0049	1	0	0	15	0.14	0.16
142	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	13	0.14	0.018
143	0	0.0031	0	0	0	0.0096	0	0	0	0	0	0	0	0	0	0.99	0	0	15	0.14	0.16
144	0.63	0	0	0.014	0.022	0	0.00071	0.085	0.00022	0	0.00046	0	0	0	0.048	0.2	0	0	0	0	0.14
145	0	0.18	0	0	0	0.24	0	0	0	0	0	0	0.00012	0	0	0.58	0	0	15	0.14	0.16
146	0	0	0.00032	0	0	0	0	0	0	0.39	0	0.00032	0	0.03	0	0.056	0.13	0.39	9	0.11	0
147	0.23	0.001	0	0.26	0.01	0.0038	0.0011	0.14	0.00074	0	0.00074	0	2e-05	0	0.22	0.14	0	0	3	0	0.31
148	0.59	0	0	0	0.2	0	0.077	0.00029	0.0067	0	0.05	0	0	0	0.015	0.061	0	0	0	0	0.14
149	0	0.0041	0	0	0	0.055	0	0	0	0	0	0	0	0	0	0.94	0	0	15	0.14	0.16
150	0	0	5.3e-06	0	0	0	0	0	0	0.2	0	5.2e-06	0	0.0036	0.00015	0.0093	0.59	0.2	16	0.062	0
151	0	0	0	0	0	0	0	0	0.00018	0	0	0	0	0	1	0	0	0	14	0.016	0.16
152	0	2.5e-05	0	0	0	4.8e-05	0	0	0	0	0	0	0	0	0.021	0.98	0	0	15	0.14	0.16
153	0.61	0	0	0.029	0.0055	0	1.6e-05	0.26	3.7e-05	0	1e-05	0	0	0	0.099	0	0	0	0	0	0.14
154	0	0.053	0	0	0	0.076	0	0	0	0	0	0	1.6e-05	0	0	0.87	0	0	15	0.14	0.16
155	0	0.00012	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	15	0.14	0.16
156	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	13	0.14	0.018
157	0	0.038	0	0	0	0.079	0	0	0	0	0	0	0	0	0	0.88	0	0	15	0.14	0.16
158	0	0	0	0	0	1.4e-05	0	0	0	0	0	0	0	0	0	1	0	0	15	0.14	0.16
159	0	0	2.6e-06	0	0	0	0	0	0	0.41	0	2.5e-06	0	0.002	0	0	0.18	0.41	9	0.11	0
160	0.0028	0	0	0	0.029	0	0.59	0	0.0013	0	0.38	0	0	0.0032	0	5.8e-05	0	0	6	0	0.071
161	0.72	0	0	0	0.18	0	0.016	5e-05	0.00043	0	0.01	0	0	0	0.0019	0.065	0	0	0	0	0.14
162	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	13	0.14	0.018
163	0	0	0.00041	0	0	0	0	0	0	0.36	0	0.0004	0	0.049	0	0	0.23	0.36	9	0.11	0
164	0	0	0.022	0	0	0	0	0	0	0.32	0	0.022	0	0.13	0	0.19	0.0056	0.32	9	0.11	0
165	0	0.00016	0.25	0	0	0	0	0	0	0.066	0	0.24	0	0.28	0	0.09	0.00092	0.066	13	0.14	0.018
166	0	0	0.022	0	0	0	0	0	0	0.22	0	0.022	0	0.031	0	0.49	1e-05	0.22	15	0.14	0.16
167	0	0	0.0061	0	0	0	0	0	0	0.37	0	0.006	0	0.089	0	0.11	0.061	0.37	9	0.11	0
168	0	0	0	0	0	0	0	0	0	0.18	0	0	0	0.00079	6.5e-06	0.0045	0.63	0.18	16	0.062	0
169	0	0	0.008	0	0	0	0	0	0	0.37	0	0.0078	0	0.074	0	0.13	0.032	0.37	9	0.11	0
170	0	0.11	0	0	0	0	0	0	0	0	0	0	0	3.3e-05	0	0.89	0	0	15	0.14	0.16
171	0	0	0	0	0	0	0	0	5.3e-06	0	0	0	0	0	1	0	0	0	14	0.016	0.16
172	0	0	0	0	0	0	0	0	0	0.46	0	0	0	6e-05	0	0.0073	0.082	0.46	9	0.11	0
173	0	0	0.25	0	0	0	0	0	0	0.1	0	0.24	0	0.12	0	0.18	0.00025	0.1	2	0.22	0
174	0	0	0	0	0	0	0	0	0	0.066	0	0	0	0	0	0.00011	0.87	0.066	16	0.062	0
175	0.49	0	0	8.6e-05	0.16	0	0.17	0.0021	0.026	0	0.11	0	0	0	0.039	0	0	0	0	0	0.14
176	0	2.8e-05	0	0	0	0	0	0	0	0	0	0	0	1	0	9.7e-05	0	0	13	0.14	0.018
177	0.073	0	0	0	0.11	0	0.49	5.8e-06	0.012	0	0.31	0	0	0.0031	0.0012	0.0044	0	0	6	0	0.071
178	0	0	0	0	0	0	0	0	0.44	0	0	0	0	0	0.56	0	0	0	14	0.016	0.16
179	0	0	0	0	0	0	0	0	0.27	0	0	0	0	0	0.73	0	0	0	14	0.016	0.16
180	0.35	0	0	0	0.25	0	0.23	3.1e-05	0.007	0	0.14	0	0	0	0.0035	0.025	0	0	0	0	0.14
181	0	4e-06	0.18	0	0	0	0	0	0	0.18	0	0.18	0	0.29	0	1.9e-05	0.0024	0.18	13	0.14	0.018
182	0.71	0	0	1.8e-05	0.16	0	0.053	0.0018	0.0077	0	0.034	0	0	0	0.028	0	0	0	0	0	0.14
183	0	0	0	0	0	0	0	0	0.00021	0	0	0	0	0	1	0	0	0	14	0.016	0.16
184	0	0	0.0036	0	0	0	0	0	0	0.35	0	0.0035	0	0.062	3.5e-05	0.074	0.16	0.35	9	0.11	0
185	0	1.2e-05	0	0	0	0	0	0	0	0	0	0	0	1	0	1.9e-05	0	0	13	0.14	0.018
186	0.78	0	0	0	0.08	0	0.0036	0.0011	0.00049	0	0.0023	0	0	0	0.013	0.12	0	0	0	0	0.14
187	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	5.6e-06	0	0	13	0.14	0.018
188	0.38	0	0	0.12	0.0068	0	0.0001	0.23	9.8e-05	0	6.6e-05	0	0	0	0.1	0.16	0	0	0	0	0.14
189	0	0	0	0	0	0	0	0	0.87	0	0	0	0	0	0.13	0	0	0	8	0.016	0.089
190	0	0.01	0	0	0	0.021	0	0	1.8e-05	0	0	0	1e-05	0	0.005	0.96	0	0	15	0.14	0.16
191	0	0	0.00072	0	0	0	0	0	0	0.36	0	0.00071	0	0.032	8.4e-06	0.055	0.19	0.36	9	0.11	0
192	0	0.049	0	0	0	0.0023	0	0	0	0	0	0	0	5.1e-05	0	0.95	0	0	15	0.14	0.16
193	0.48	1e-05	0	0.14	0.022	5.6e-05	0.0019	0.16	0.0022	0	0.0012	0	0	0	0.19	0.0029	0	0	0	0	0.14
194	0	0.028	0	0	0	0.078	0	0	5e-06	0	0	0	4.8e-05	0	0.00025	0.89	0	0	15	0.14	0.16
195	0.78	0	0	0	0.17	0	0.0014	0	1.6e-05	0	0.00087	0	0	0	0.00013	0.047	0	0	0	0	0.14
196	0.69	0	0	0.0041	0.028	0	0.00091	0.048	0.00023	0	0.00059	0	0	0	0.039	0.19	0	0	0	0	0.14
197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0048	0	0	14	0.016	0.16
198	0	0.21	0	0	0	0.79	0	0	0	0	0	0	0	0	0	0.0049	0	0	5	0.22	0.31
199	0	0	0.49	0	0	0	0	0	0	0.00041	0	0.48	0	0.0057	0	0.018	0	0.00041	2	0.22	0
200	0	0	0	0	0	0	0	0	0.0064	0	0	0	0	0	0.99	2.3e-06	0	0	14	0.016	0.16
201	0	0.92	0	0	0	0.022	0	0	0	0	0	0	0	0	0	0.061	0	0	1	0.22	0.16
202	0	0	0.018	0	0	0	0	0	0	0.36	0	0.017	0	0.23	0	0	0.0043	0.36	9	0.11	0
203	0.037	0	0	0.47	5.8e-05	0	0	0.48	0	0	0	0	0	0	0.013	0	0	0	7	0	0.24
204	3.6e-05	0	0	0	0.0043	0	0.61	0	0.00037	0	0.39	0	0	0	0	0	0	0	6	0	0.071
205	0.041	0	0	0	0.096	0	0.52	0	0.013	0	0.33	0	0	0	0.00042	0	0	0	6	0	0.071
206	0	0	0.16	0	0	0	0	0	0	0.25	0	0.15	0	0.18	0	0	0.00046	0.25	9	0.11	0
207	0.65	2.8e-06	0	0.011	0.078	0	0.025	0.036	0.013	0	0.016	0	0	0	0.16	0.0013	0	0	0	0	0.14
208	0.055	0	0	0	0.11	0	0.49	1.2e-06	0.024	0	0.32	0	0	0	0.0011	0	0	0	6	0	0.071
209	0	0.99	0	0	0	0.0021	0	0	0	0	0	0	0	0	0	0.011	0	0	1	0.22	0.16
210	0.71	0	0	7.2e-05	0.14	0	0.045	0.0034	0.013	0	0.029	0	0	0	0.065	0	0	0	0	0	0.14
211	0.63	0	0	2.1e-05	0.17	0	0.091	0.0015	0.014	0	0.058	0	0	0	0.033	0	0	0	0	0	0.14
212	0	0	0.00053	0	0	0	0	0	0	0.45	0	0.00052	0	0.029	0	0	0.071	0.45	9	0.11	0
213	0	0.022	0	0	0	0.019	0	0	0	0	0	0	0	0	0	0.96	0	0	15	0.14	0.16
214	0	0.0023	0	0	0	0.66	0	0	0	0	0	0	1.3e-05	0	0	0.33	0	0	5	0.22	0.31
215	0.19	0	0	0	0.17	0	0.37	3.4e-05	0.026	0	0.23	0	0	0	0.0058	0	0	0	6	0	0.071
216	0	0	0.00012	0	0	0	0	0	0	0.47	0	0.00012	0	0.025	0	0	0.027	0.47	9	0.11	0
217	0.82	0	0	0.0016	0.053	0	0.0035	0.027	0.0018	0	0.0022	0	0	0	0.086	0	0	0	0	0	0.14
218	0	0	0.034	0	0	0	0	0	0	0.41	0	0.034	0	0.12	0	0	0.0013	0.41	9	0.11	0
219	1.3e-05	0	0	0	0.0031	0	0.61	0	0.00019	0	0.39	0	0	0	0	0	0	0	6	0	0.071
220	0	0.00038	0	0	0	0.99	0	0	0	0	0	0	0	0	0	0.0058	0	0	5	0.22	0.31
221	0.92	0	0	2.8e-05	0.036	0	0.00043	0.0072	0.00027	0	0.00028	0	0	0	0.039	0	0	0	0	0	0.14
222	0	0.33	0	0	0	0.01	0	0	0	0	0	0	0	0	0	0.66	0	0	15	0.14	0.16
223	0	7.7e-06	0.069	0	0	0	0	0	0	0.28	0	0.068	0	0.27	0	7.8e-05	0.027	0.28	9	0.11	0
224	0.026	0	0	0	0.078	0	0.54	0	0.013	0	0.35	0	0	0	0.00026	0	0	0	6	0	0.071
225	0	0.00079	0	0	0	0.98	0	0	0	0	0	0	0	0	0	0.017	0	0	5	0.22	0.31
226	0	0	0	0	0	0	0	0	0.11	0	0	0	0	0	0.89	0	0	0	14	0.016	0.16
