SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster15	cluster16	cluster17	cluster	dcf0	dcf1
67	0	0	0.11	0	0	0.0015	0	0	0	0	0.22	0	0	0.0019	0.00064	0.13	0.53	0	16	0.55	0.35
68	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0.55	0.039
69	0	0	0	0.63	0.00017	0	0	0	0	0	0	0	0	0	0	0	0	0.37	3	0.15	0
70	0	0	0	0	0	0	3.1e-05	0	1	0	0	0	0	0	0	0	0	0	8	0	0.27
71	0	0	0.095	0	0	0.0061	0	0	0	0	0.049	0	0	0.00027	0.013	0.12	0.72	0	16	0.55	0.35
72	0	0	0	0	0	0	0.0023	0	1	0	0	0	0	0	0	0	0	0	8	0	0.27
73	0	0	0.016	0	0	4.2e-05	0	0	0	0	0.72	0	0	1.4e-06	0.0011	0.02	0.24	0	10	0.45	0.27
74	0	0	0	0	6.7e-05	0	0	0	0	0	0	0	0	0	0	0	0	1	17	0.45	0
75	0	0	0	0	0	0	1.9e-06	0	1	0	0	0	0	0	0	0	0	0	8	0	0.27
76	0	0	0.072	0	0	0.0023	0	0	0	0	0.26	0	0	0.00038	0.0076	0.088	0.57	0	16	0.55	0.35
77	0	0	0.1	0	0	0.0046	0	0	0	0	0.16	0	0	0.0022	0.0043	0.13	0.6	0	16	0.55	0.35
78	0	0	0	0	0	0	0.035	0	0.96	0	0	0	0	0	0	0	0	0	8	0	0.27
79	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	6	0.05	0.23
80	0	0	0.12	0	0	0.015	0	0	0	0	0.025	0	0	0.0014	0.014	0.14	0.69	0	16	0.55	0.35
81	0	0	0.24	0	0	0.065	0	0	0	0	0.00014	0	0	0.049	0.0001	0.29	0.35	0	16	0.55	0.35
82	0	0	0	0	0	0	1	0	0	0	0	0	5.9e-05	0	0	0	0	0	6	0.05	0.23
83	0	0	0.027	0	0	0.005	0	0	0	0	0.00028	0	0	0	0.36	0.033	0.57	0	16	0.55	0.35
84	0	0	0.17	0	0	0.025	0	0	0	0	0.00011	0	0	0.00033	0.00076	0.21	0.59	0	16	0.55	0.35
85	0	0	0	0	0	0	0	0	0	0	1	0	0	0	4.4e-06	0	0.00085	0	10	0.45	0.27
86	0	0	0	0	0	0	0.00041	0	1	0	0	0	0	0	0	0	0	0	8	0	0.27
87	0	0	0.45	0.0034	0	0	0	0	0	0	0	0	0	0	0	0.55	0	0	15	0.6	0.35
88	0	0	0	0	0	0	0.15	0	0.85	0	3.5e-06	0	0.00064	0	0	0	0	0	8	0	0.27
89	0	0	0	0	0	0	8.6e-05	0	1	0	0	0	0	0	0	0	0	0	8	0	0.27
90	0	0	0	0	0	0	0	0	0	0	0.41	0	0	0	0.0013	0	0.59	0	16	0.55	0.35
91	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	6	0.05	0.23
92	0	0	0	0	0.17	0.00094	0	0	0	0	0.83	0	0	0	2.7e-05	0	0.0024	0	10	0.45	0.27
93	0	0	0.0045	0.76	0.00029	0.0006	0	0	0	0	0	0	0	0.11	0	0.0055	0	0.12	3	0.15	0
94	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0.55	0.039
95	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	9	0	0.078
96	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	9	0	0.078
97	0	0	0	0	0	0	0	0	0	0	0.018	0	0	0	0.028	0	0.95	0	16	0.55	0.35
98	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	5	0.65	0.42
99	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	6	0.05	0.23
100	0	0	0.039	0	0	0.00017	0	0	0	0	0.36	0	0	3.7e-06	0.0033	0.048	0.55	0	16	0.55	0.35
101	0	0	0	0	0	0	0.067	0	0.93	3.2e-06	0	0	0.00079	0	0	0	0	0	8	0	0.27
102	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	6	0.05	0.23
103	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	6	0.05	0.23
104	0	0	0.03	0	0	0.00014	0	0	0	0	0.094	0	0	0	0.0016	0.036	0.84	0	16	0.55	0.35
105	0	0	0	0	0	0	0.71	0	0	0	0	0	0.29	0	0	0	0	0	6	0.05	0.23
106	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0.55	0.039
107	0	0	0.0031	0	0	9.7e-06	0	0	0	0	0.88	0	0	0	0.00087	0.0038	0.11	0	10	0.45	0.27
108	0	0	0.053	0	0	0.00041	0	0	0	0	0.002	0	0	0	0.0003	0.065	0.88	0	16	0.55	0.35
109	0	0	0	0	0	0	5.9e-06	0	0.0027	0	0	0	1	0	0	0	0	0	12	0.05	0.52
110	0	0	0.07	0	0	0.043	0	0	0	0	0.0017	0	0	0.0011	0.028	0.085	0.77	0	16	0.55	0.35
111	0	0	0.0011	0	0	8.6e-05	0.34	0	0	0	0.069	0	0.47	0	0.054	0.0014	0.06	0	12	0.05	0.52
112	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0.15	0
113	0	0	0.11	0	0	0.015	0	0	0	0	0.0024	0	0	0.00012	0.012	0.14	0.72	0	16	0.55	0.35
114	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0.55	0.039
115	0	0	0	0	0	0	1	0	0	0	0	0	3.3e-06	0	0	0	0	0	6	0.05	0.23
116	0	0	0	0	0	0	0.0022	0	1	0	0	0	0	0	0	0	0	0	8	0	0.27
117	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0.15	0
118	0	0	0	0	0.00096	0	0	0	0	0	0	0	0	0	0	0	0	1	17	0.45	0
119	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	12	0.05	0.52
120	0	0	0	5.5e-05	0.0077	0	0	0	0	0	0	0	0	0	0	0	0	0.99	17	0.45	0
121	0	0	0	0	0.17	0	0	0	0	0	0	0	0	0	0	0	0	0.83	17	0.45	0
122	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	6	0.05	0.23
123	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0.55	0.039
124	0	0	0	0	0	0	0	0	0	0	0.62	0	0	0	0.0053	0	0.37	0	10	0.45	0.27
125	0	0	0	1.6e-05	0.014	0	0	0	0	0	0	0	0	0	0	0	0	0.99	17	0.45	0
126	0	0	0	0	0	0	1.3e-05	0	1	0	0	0	0	0	0	0	0	0	8	0	0.27
127	0	0	0	0	0.0012	0	0	0	0	0	0	0	0	2.8e-06	0	0	0	1	17	0.45	0
128	0	0	0	2.4e-06	0.23	0	0	0	0	0	1e-05	0	0	0	0	0	2.1e-06	0.77	17	0.45	0
129	0	0	0.072	0	0	0.007	0	0	0	0	0.012	0	0	4.2e-05	0.056	0.088	0.76	0	16	0.55	0.35
130	0	0	0	0	0.073	0	0	0	0	0	0	0	0	0	0	0	0	0.93	17	0.45	0
131	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	6	0.05	0.23
132	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	6	0.05	0.23
133	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	6	0.05	0.23
134	0	0	0.027	0	0	0.00021	0	0	0	0	0.34	0	0	0	0.024	0.033	0.57	0	16	0.55	0.35
135	0	0	0.06	0	0	0.00057	0	0	0	0	0.2	0	0	3e-05	0.0052	0.073	0.66	0	16	0.55	0.35
136	0	0	0.036	0	0	0.0014	0	0	0	0	0.00053	0	0	0	0.087	0.044	0.83	0	16	0.55	0.35
137	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	9	0	0.078
138	0	0	0.093	0	0	0.0006	0	0	0	0	0.2	0	0	0.00068	0.00069	0.11	0.59	0	16	0.55	0.35
139	0	0	0	0	4.5e-06	0	0	0	0	0	0	0	0	0	0	0	0	1	17	0.45	0
140	0	0	0.019	0	0	0.0046	0	0	0	0	0.0028	0	0	0	0.56	0.023	0.39	0	14	0.45	0.42
141	0	0	0.11	0	0	0.05	0	0	0	0	0.00099	0	0	0.00062	0.046	0.13	0.66	0	16	0.55	0.35
142	0	0	0.11	0	0	0.001	0	0	0	0	0.0001	0	0	0	0.0003	0.13	0.76	0	16	0.55	0.35
143	0	0	0	0	0	0	0.03	0	0.97	0	0	0	0.0017	0	0	0	0	0	8	0	0.27
144	0	0	0	0	0	0	0.0057	0	0.99	0	0	0	0	0	0	0	0	0	8	0	0.27
145	0	0	0.0037	0	0	0	0	0	0	0	0.87	0	0	0	1.8e-05	0.0045	0.12	0	10	0.45	0.27
146	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0.55	0.039
147	0	0	0	0	1.9e-05	0	0	0	0	0	0	0	0	0	0	0	0	1	17	0.45	0
148	0	0	0	0	0.017	0	0	0	0	0	0	0	0	0	0	0	0	0.98	17	0.45	0
149	0	0	0.011	0	0	2.5e-05	0	0	0	0	0.69	0	0	0	0.0045	0.014	0.28	0	10	0.45	0.27
150	0	0	8.1e-06	0.016	0.11	0	0	0	0	0	0.00045	0	0	0	1.5e-06	9.9e-06	7.7e-05	0.87	17	0.45	0
151	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	6	0.05	0.23
152	0	0	0	0	1	0	0	0	0	0	1e-05	0	0	0	0	0	0	0	4	0.55	0.039
153	0	0	0.16	0	0	0.01	0	0	0	0	0.022	0	0	0.007	0.0012	0.2	0.6	0	16	0.55	0.35
154	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	6	0.05	0.23
155	0	0	0	0	0	0	0.049	0	0.92	0	0	0	0.032	0	0	0	0	0	8	0	0.27
156	0	0	0.26	0	0	0.032	0	0	0	0	0.00014	0	0	0.057	3e-05	0.31	0.34	0	16	0.55	0.35
