SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster	dcf0	dcf1
98	0	0	0	0	0	0	0	0	1	0	0	8	0.6	0.38
99	0	0	0	0	0	1	0	0	0	0	0	5	0.05	0.23
100	0.35	0	0.63	0	0	0	0.00013	0	0.023	0	0	2	0.55	0.35
101	0	0.93	0	0	3.1e-06	0.069	0	0	0	0	0	1	0	0.27
102	0	0	0	0	0	1	0	0	0	0	0	5	0.05	0.23
103	0	0	0	0	0	1	0	0	0	0	0	5	0.05	0.23
104	0.21	0	0.77	0	0	0	2.5e-05	0	0.017	0	0	2	0.55	0.35
105	0	0	0	0	0	1	0	0	0	0	0	5	0.05	0.23
106	0	0	0	0	0	0	0	0	0	0	1	10	0.55	0.039
107	0.63	0	0.37	0	0	0	3.2e-05	0	0.0041	0	0	0	0.45	0.35
108	0.036	0	0.92	0	0	0	6.5e-05	0	0.043	0	0	2	0.55	0.35
109	0	1	0	0	0	0.0022	0	0	0	0	0	1	0	0.27
110	0.094	0	0.69	0	0	0	0.0065	0	0.21	0	0	2	0.55	0.35
111	0.51	0	0.07	0	0	0.42	4.5e-06	0	0.0028	0	0	0	0.45	0.35
112	0	0	0	0	0	0	0	1	0	0	0	7	0.1	0
113	0.069	0	0.71	0	0	0	0.002	0	0.22	0	0	2	0.55	0.35
114	0	0	0	0	0	0	0	0	0	0	1	10	0.55	0.039
115	0	0	0	0	0	1	0	0	0	0	0	5	0.05	0.23
116	0	1	0	0	0	0.0023	0	0	0	0	0	1	0	0.27
117	0	0	0	0	0	0	0	1	0	0	0	7	0.1	0
118	0	0	0	0.92	0	0	0	0	0	0.076	0.0011	3	0.45	0
119	0	0	0	0	0	1	0	0	0	0	0	5	0.05	0.23
120	0	0	0	0.95	0	0	0	0	0	0.038	0.0091	3	0.45	0
121	0	0	0	0.57	0	0	0	0	0	0.29	0.14	3	0.45	0
122	0	0	0	0	0	1	0	0	0	0	0	5	0.05	0.23
123	0	0	0	0	0	0	0	0	0	0	1	10	0.55	0.039
124	0.64	0	0.36	0	0	0	0	0	0	0	0	0	0.45	0.35
125	0	0	0	0.94	0	0	0	0	0	0.047	0.016	3	0.45	0
126	0	1	0	0	0	1.3e-05	0	0	0	0	0	1	0	0.27
127	0	0	0	0.89	0	0	0	0	0	0.11	0.0013	3	0.45	0
128	0	0	2e-06	0.58	0	0	0	0	0	0.2	0.22	3	0.45	0
129	0.26	0	0.62	0	0	0	0.00058	0	0.12	0	0	2	0.55	0.35
130	0	0	0	0.41	0	0	0	0	0	0.55	0.04	9	0.55	0
131	0	0	0	0	0	1	0	0	0	0	0	5	0.05	0.23
132	0	0	0	0	0	1	0	0	0	0	0	5	0.05	0.23
133	0	0	0	0	0	1	0	0	0	0	0	5	0.05	0.23
134	0.57	0	0.41	0	0	0	1.6e-05	0	0.016	0	0	0	0.45	0.35
135	0.3	0	0.66	0	0	0	0.00054	0	0.036	0	0	2	0.55	0.35
136	0.28	0	0.64	0	0	0	2e-06	0	0.079	0	0	2	0.55	0.35
137	0	0	0	0	1	0	0	0	0	0	0	4	0	0.078
138	0.14	0	0.8	0	0	0	0.0078	0	0.047	0	0	2	0.55	0.35
139	0	0	0	0.94	0	0	0	0	0	0.06	5.2e-06	3	0.45	0
140	0.57	0	0.35	0	0	0	2e-05	0	0.078	0	0	0	0.45	0.35
141	0.085	0	0.59	0	0	0	0.0052	0	0.32	0	0	2	0.55	0.35
142	0.014	0	0.86	0	0	0	6.9e-05	0	0.12	0	0	2	0.55	0.35
143	0	0.97	0	0	0	0.032	0	0	0	0	0	1	0	0.27
144	0	0.99	0	0	0	0.0059	0	0	0	0	0	1	0	0.27
145	0.4	0	0.6	0	0	0	0	0	0.0016	0	0	2	0.55	0.35
146	0	0	0	0	0	0	0	0	0	0	1	10	0.55	0.039
147	0	0	0	0.5	0	0	0	0	0	0.5	1.2e-05	3	0.45	0
148	0	0	0	0.88	0	0	0	0	0	0.099	0.018	3	0.45	0
149	0.61	0	0.38	0	0	0	6.3e-06	0	0.0073	0	0	0	0.45	0.35
150	8.1e-05	0	9e-05	0.8	0	0	0	0.0018	5.4e-06	0.072	0.13	3	0.45	0
151	0	0	0	0	0	1	0	0	0	0	0	5	0.05	0.23
152	0	0	0	0	0	0	0	0	0	0	1	10	0.55	0.039
153	0.037	0	0.74	0	0	0	0.048	0	0.17	0	0	2	0.55	0.35
154	0	0	0	0	0	1	0	0	0	0	0	5	0.05	0.23
155	0	0.95	0	0	0	0.052	0	0	0	0	0	1	0	0.27
156	0.00094	0	0.38	0	0	0	0.34	0	0.28	0	0	2	0.55	0.35
