SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster	dcf0	dcf1
111	0.056	0	0	0.94	0	0	3	0.05	0.27
112	0	0	0.0069	0	0	0.99	5	0.1	0.039
113	1	0	0	0	0	0	0	0.55	0.35
114	0	1	0	0	0	0	1	0.55	0.039
115	0	0	0	1	0	0	3	0.05	0.27
116	0	0	0	0.0019	1	0	4	0	0.23
117	0	0	0.0091	0	0	0.99	5	0.1	0.039
118	0	0.0019	1	0	0	0	2	0.4	0
119	0	0	0	1	0	0	3	0.05	0.27
120	0	0.0075	0.99	0	0	0	2	0.4	0
121	0	0.43	0.57	0	0	0	2	0.4	0
122	0	0	0	1	0	0	3	0.05	0.27
123	0	1	0	0	0	0	1	0.55	0.039
124	1	0	0	0	0	0	0	0.55	0.35
125	0	0.016	0.98	0	0	0	2	0.4	0
126	0	0	0	7.9e-05	1	0	4	0	0.23
127	0	0.0032	1	0	0	0	2	0.4	0
128	5.7e-06	0.37	0.63	0	0	0	2	0.4	0
129	1	0	0	0	0	0	0	0.55	0.35
130	0	0.33	0.67	0	0	0	2	0.4	0
131	0	0	0	1	0	0	3	0.05	0.27
132	0	0	0	1	0	0	3	0.05	0.27
133	0	0	0	1	0	0	3	0.05	0.27
134	1	0	0	0	0	0	0	0.55	0.35
135	1	0	0	0	0	0	0	0.55	0.35
136	1	0	0	0	0	0	0	0.55	0.35
137	0	0	0	0	0.0001	1	5	0.1	0.039
138	1	0	0	0	0	0	0	0.55	0.35
139	0	1.5e-05	1	0	0	0	2	0.4	0
140	1	0	0	0	0	0	0	0.55	0.35
141	1	0	0	0	0	0	0	0.55	0.35
142	1	0	0	0	0	0	0	0.55	0.35
143	0	0	0	0.32	0.68	0	4	0	0.23
144	0	0	0	0.0015	1	0	4	0	0.23
145	1	0	0	0	0	0	0	0.55	0.35
146	0	1	0	0	0	0	1	0.55	0.039
147	0	0.00044	1	0	0	0	2	0.4	0
148	0	0.025	0.98	0	0	0	2	0.4	0
149	1	0	0	0	0	0	0	0.55	0.35
150	0.00011	0.099	0.9	0	0	0.00093	2	0.4	0
151	0	0	0	1	0	0	3	0.05	0.27
152	0	1	0	0	0	0	1	0.55	0.039
153	1	0	0	0	0	0	0	0.55	0.35
154	0	0	0	1	0	0	3	0.05	0.27
155	0	0	0	0.42	0.58	0	4	0	0.23
156	1	0	0	0	0	0	0	0.55	0.35
