SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster	dcf0	dcf1
51	0	1	3.9e-06	0	0	0	0	0	0	0	0	0	0	1	0.15	0.039
52	0.36	0	0	0	0.36	0	0	0	0.27	0	0	0	0	0	0.55	0.35
53	0.39	0	0	0	0.39	0	0	0	0.12	0	0.1	1e-05	0	0	0.55	0.35
54	0	0	0.2	0.27	0	0	0	0	0	0	0	0	0.53	12	0.45	0
55	0	0	0.005	0.044	0	0	2.8e-06	0	0	0	0	0	0.95	12	0.45	0
56	0.47	0	0	0	0.47	0	0	0	0.052	0	0	2e-05	0	0	0.55	0.35
57	0	1	0.00027	0	0	0	0	0	0	0	0	0	0	1	0.15	0.039
58	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0.55	0.039
59	0.43	0	0	0	0.43	0	0	0	0.12	0	0.001	0.0071	0	0	0.55	0.35
60	0.33	0	0	0	0.33	0	0	0	0.32	0	0.0071	0	0	0	0.55	0.35
61	0	0	0	0	0	0	0	0	0	1	0	0	0	9	0.05	0.27
62	0	0	0	0	0	0.88	0	0.04	0	0.082	0	0	0	5	0	0.27
63	0	0	0	0	0	0.97	0	0.033	0	0.0015	0	0	0	5	0	0.27
64	0.41	0	0	0	0.41	0	0	0	0.15	0	0.028	1.1e-05	0	0	0.55	0.35
65	0.26	0	0	0	0.26	0	0	0	0.49	0	0.00072	0	0	8	0.6	0.35
66	0	0.016	0	0	0	0	0.98	0	0	0	0	0	0	6	0.15	0
67	0.28	0	0	0	0.28	0	0	0	0.24	0	0.21	0	0	0	0.55	0.35
68	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0.55	0.039
69	0	0.012	0.00015	0.0013	0	0	0.67	0	0	0	0	0	0.32	6	0.15	0
70	0	0	0	0	0	1	0	0	0	0.00021	0	0	0	5	0	0.27
71	0.37	0	0	0	0.37	0	0	0	0.21	0	0.046	0.00012	0	0	0.55	0.35
72	0	0	0	0	0	1	0	0	0	0.0003	0	0	0	5	0	0.27
73	0.13	0	0	0	0.13	0	0	0	0.038	0	0.7	0	0	10	0.45	0.27
74	0	0	4.3e-05	0.35	0	0	0	0	0	0	0	0	0.65	12	0.45	0
75	0	0	0	0	0	1	0	0	0	3.5e-05	0	0	0	5	0	0.27
76	0.3	0	0	0	0.3	0	0	0	0.16	0	0.24	3e-05	0	0	0.55	0.35
77	0.31	0	0	0	0.31	0	0	0	0.23	0	0.15	3.4e-05	0	0	0.55	0.35
78	0	0	0	0	0	0.97	0	0	0	0.028	0	0	0	5	0	0.27
79	0	0	0	0	0	0	0	0	0	1	0	0	0	9	0.05	0.27
80	0.36	0	0	0	0.36	0	0	0	0.26	0	0.023	0.00058	0	0	0.55	0.35
81	0.2	0	0	0	0.2	0	0	0	0.59	0	0.00015	1.9e-05	0	8	0.6	0.35
82	0	3.3e-06	0	0	0	0	0	0	0	1	0	0	0	9	0.05	0.27
83	0.45	0	0	0	0.45	0	0	0	0.09	0	0.00039	0.00068	0	0	0.55	0.35
84	0.31	0	0	0	0.31	0	0	0	0.39	0	0.0001	5e-06	0	8	0.6	0.35
85	0.00048	0	0	0	0.00048	0	0	0	0	0	1	0	0	10	0.45	0.27
86	0	0	0	0	0	1	0	0	0	0.0045	0	7.4e-05	0	5	0	0.27
87	0	0	0	0	0	0	0.0034	0	1	0	0	0	0	8	0.6	0.35
88	0	0	0	0	0	0.73	0	0	0	0.26	3e-06	0.0036	0	5	0	0.27
89	0	0	0	0	0	0.45	0	0	0	0	0	0.55	0	11	0.55	0.55
90	0.31	0	0	0	0.31	0	0	0	0	0	0.38	0	0	10	0.45	0.27
91	0	0	0	0	0	0	0	0	0	1	0	0	0	9	0.05	0.27
92	0.0013	0.034	0.14	0	0.0013	0	0	0	0	0	0.82	0	0	10	0.45	0.27
93	0	0.057	0.00026	0.0006	0	0	0.83	0	0.011	0	0	0	0.11	6	0.15	0
94	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0.55	0.039
95	0	0	0	0	0	0	0	1	0	0	0	0	0	7	0	0.078
96	0	0	0	0	0	0	0	1	0	0	0	1.8e-05	0	7	0	0.078
97	0.49	0	0	0	0.49	0	0	0	0	0	0.017	0	0	0	0.55	0.35
98	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0.15	0.039
99	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0.15	0.039
100	0.29	0	0	0	0.29	0	0	0	0.088	0	0.34	0	0	10	0.45	0.27
101	0	0	0	0	0	0.88	0	3.1e-06	0	0.12	0	0	0	5	0	0.27
102	0	0	0	0	0	0	0	0	0	1	0	0	0	9	0.05	0.27
103	0	0	0	0	0	0	0	0	0	1	0	0	0	9	0.05	0.27
104	0.43	0	0	0	0.43	0	0	0	0.064	0	0.085	0	0	0	0.55	0.35
105	0	0	0	0	0	0	0	0	0	1	0	0	0	9	0.05	0.27
106	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0.55	0.039
107	0.063	0	0	0	0.063	0	0	0	0.0072	0	0.87	0	0	10	0.45	0.27
108	0.44	0	0	0	0.44	0	0	0	0.11	0	0.0018	0	0	0	0.55	0.35
109	0	0	0	0	0	0.9	0	0	0	0.1	0	0	0	5	0	0.27
110	0.42	0	0	0	0.42	0	0	0	0.16	0	0.0016	0.0075	0	0	0.55	0.35
111	0.022	0	0	0	0.022	0	0	0	0.0017	0.91	0.044	0.00037	0	9	0.05	0.27
112	0	0.00092	0	0	0	0	1	0	0	0	0	0	0	6	0.15	0
113	0.38	0	0	0	0.38	0	0	0	0.24	0	0.0023	0.00015	0	0	0.55	0.35
114	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0.55	0.039
115	0	0	0	0	0	0	0	0	0	1	0	0	0	9	0.05	0.27
116	0	0	0	0	0	1	0	0	0	0.0019	0	0	0	5	0	0.27
117	0	2.8e-06	0	0	0	0	1	0	0	0	0	0	0	6	0.15	0
118	0	0	0.00088	0.07	0	0	0	0	0	0	0	0	0.93	12	0.45	0
119	0	0	0	0	0	0	0	0	0	1	0	0	0	9	0.05	0.27
120	0	2.1e-06	0.0073	0.035	0	0	6.4e-05	0	0	0	0	0	0.96	12	0.45	0
121	0	0	0.12	0.28	0	0	0	0	0	0	0	0	0.6	12	0.45	0
122	0	0	0	0	0	0	0	0	0	1	0	0	0	9	0.05	0.27
123	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0.55	0.039
124	0.2	0	0	0	0.2	0	0	0	0	0	0.6	0	0	10	0.45	0.27
125	0	0	0.013	0.044	0	0	1.9e-05	0	0	0	0	0	0.94	12	0.45	0
126	0	0	0	0	0	1	0	0	0	3e-05	0	0.00064	0	5	0	0.27
127	0	0	0.0011	0.098	0	0	0	0	0	0	0	0	0.9	12	0.45	0
128	1.1e-06	0	0.19	0.2	1.1e-06	0	2.4e-06	0	0	0	9.3e-06	0	0.62	12	0.45	0
129	0.41	0	0	0	0.41	0	0	0	0.16	0	0.012	0.00021	0	0	0.55	0.35
130	0	0	0.033	0.53	0	0	0	0	0	0	0	0	0.43	3	0.55	0
131	0	0	0	0	0	0	0	0	0	1	0	0	0	9	0.05	0.27
132	0	0	0	0	0	0	0	0	0	1	0	0	0	9	0.05	0.27
133	0	0	0	0	0	0	0	0	0	1	0	0	0	9	0.05	0.27
134	0.31	0	0	0	0.31	0	0	0	0.061	0	0.33	1.3e-06	0	10	0.45	0.27
135	0.34	0	0	0	0.34	0	0	0	0.13	0	0.19	0.0017	0	0	0.55	0.35
136	0.46	0	0	0	0.46	0	0	0	0.084	0	0.00052	1.2e-05	0	0	0.55	0.35
137	0	0	0	0	0	0	0	1	0	0	0	0	0	7	0	0.078
138	0.3	0	0	0	0.3	0	0	0	0.2	0	0.18	0.0098	0	0	0.55	0.35
139	0	0	4.2e-06	0.055	0	0	0	0	0	0	0	0	0.94	12	0.45	0
140	0.44	0	0	0	0.44	0	0	0	0.089	0	0.0056	0.02	0	0	0.55	0.35
141	0.37	0	0	0	0.37	0	0	0	0.26	0	0.00099	0.0034	0	0	0.55	0.35
142	0.39	0	0	0	0.39	0	0	0	0.23	0	9.4e-05	0	0	0	0.55	0.35
143	0	0	0	0	0	0.9	0	0	0	0.1	0	0	0	5	0	0.27
144	0	0	0	0	0	1	0	0	0	0.0027	0	0	0	5	0	0.27
145	0.067	0	0	0	0.067	0	0	0	0.0086	0	0.86	0	0	10	0.45	0.27
146	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0.55	0.039
147	0	0	9.6e-06	0.48	0	0	0	0	0	0	0	0	0.52	12	0.45	0
148	0	0	0.015	0.092	0	0	0	0	0	0	0	0	0.89	12	0.45	0
149	0.15	0	0	0	0.15	0	0	0	0.026	0	0.67	0	0	10	0.45	0.27
150	4.5e-05	0.0044	0.1	0.067	4.5e-05	0	0.018	0	2e-05	0	0.00047	0	0.81	12	0.45	0
151	0	0	0	0	0	0	0	0	0	1	0	0	0	9	0.05	0.27
152	0	0	1	0	0	0	0	0	0	0	1.2e-05	0	0	2	0.55	0.039
153	0.31	0	0	0	0.31	0	0	0	0.36	0	0.021	1.5e-05	0	8	0.6	0.35
154	0	0	0	0	0	0	0	0	0	1	0	0	0	9	0.05	0.27
155	0	0	0	0	0	0.85	0	0	0	0.15	0	0	0	5	0	0.27
156	0.19	0	0	0	0.19	0	0	0	0.62	0	0.00014	0	0	8	0.6	0.35
