SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster	dcf0	dcf1
79	0	1	0	0	0	0.0015	0	0	1	0.05	0.23
80	1	0	0	0	0	0	0	0	0	0.55	0.35
81	1	0	0	0	0	0	0	0	0	0.55	0.35
82	0	0.92	0	0	0	0.082	5.8e-05	0	1	0.05	0.23
83	1	0	0	0	0	0	0	0	0	0.55	0.35
84	1	0	0	0	0	0	0	0	0	0.55	0.35
85	1	0	0	0	2.8e-05	0	0	0	0	0.55	0.35
86	0	0.0033	0.95	0	0	0.049	0	0	2	0	0.23
87	0	0	0	0	0	0	0.026	0.97	7	0.15	0
88	0	0.17	0.61	0	0	0.22	0	0	2	0	0.23
89	0	3e-06	1	0	0	0	0	0	2	0	0.23
90	1	0	0	0	0	0	0	0	0	0.55	0.35
91	0	0.96	0	0	0	0.044	0	0	1	0.05	0.23
92	0.0013	0	0	0	1	0	0	0	4	0.45	0.039
93	0	0	0	0.018	0.008	0	0.00068	0.97	7	0.15	0
94	0	0	0	0	1	0	0	0	4	0.45	0.039
95	0	0	0	0	0	0	1	0	6	0.05	0.039
96	0	0.00013	0.21	0	0	0	0.79	0	6	0.05	0.039
97	1	0	0	0	0	0	0	0	0	0.55	0.35
98	0	0	0	0	0	0	1	0	6	0.05	0.039
99	0	0	0	0	0	0	1	0	6	0.05	0.039
100	1	0	0	0	0	0	0	0	0	0.55	0.35
101	0	0.084	0.81	0	0	0.1	0	0	2	0	0.23
102	0	1	0	0	0	0.0028	0	0	1	0.05	0.23
103	0	0.92	0	0	0	0.085	0	0	1	0.05	0.23
104	1	0	0	0	0	0	0	0	0	0.55	0.35
105	0	0.065	0	0	0	0.94	0	0	5	0.05	0.35
106	0	0	0	0	1	0	0	0	4	0.45	0.039
107	1	0	0	0	0	0	0	0	0	0.55	0.35
108	1	0	0	0	0	0	0	0	0	0.55	0.35
109	0	0.00013	0.0015	0	0	1	0	0	5	0.05	0.35
110	1	0	0	0	0	0	0	0	0	0.55	0.35
111	0.028	0.074	0	0	0	0.9	0	0	5	0.05	0.35
112	0	0	0	0	0	0	3.3e-06	1	7	0.15	0
113	1	0	0	0	0	0	0	0	0	0.55	0.35
114	0	0	0	0	1	0	0	0	4	0.45	0.039
115	0	0.67	0	0	0	0.33	0	0	1	0.05	0.23
116	0	0.0015	1	0	0	3.1e-05	0	0	2	0	0.23
117	0	0	0	0	0	0	0	1	7	0.15	0
118	0	0	0	1	0.0041	0	0	0	3	0.49	0
119	0	0	0	0	0	1	0	0	5	0.05	0.35
120	0	0	0	0.91	0.092	0	0	0.0002	3	0.49	0
121	0	0	0	0.93	0.069	0	0	0	3	0.49	0
122	0	1	0	0	0	0	0	0	1	0.05	0.23
123	0	0	0	0	1	0	0	0	4	0.45	0.039
124	1	0	0	0	0	0	0	0	0	0.55	0.35
125	0	0	0	0.88	0.12	0	0	5.2e-05	3	0.49	0
126	0	2.3e-05	1	0	0	0	0	0	2	0	0.23
127	0	0	0	1	0.003	0	0	0	3	0.49	0
128	3.3e-06	0	0	0.88	0.12	0	0	3.2e-06	3	0.49	0
129	1	0	0	0	0	0	0	0	0	0.55	0.35
130	0	0	0	1	0.0044	0	0	0	3	0.49	0
131	0	0.97	0	0	0	0.026	0	0	1	0.05	0.23
132	0	1	0	0	0	0.0027	0	0	1	0.05	0.23
133	0	1	0	0	0	1.3e-06	0	0	1	0.05	0.23
134	1	0	0	0	0	0	0	0	0	0.55	0.35
135	1	0	0	0	0	0	0	0	0	0.55	0.35
136	1	0	0	0	0	0	0	0	0	0.55	0.35
137	0	0	0	0	0	0	1	0	6	0.05	0.039
138	1	0	0	0	0	0	0	0	0	0.55	0.35
139	0	0	0	1	1.4e-05	0	0	0	3	0.49	0
140	1	0	0	0	0	0	0	0	0	0.55	0.35
141	1	0	0	0	0	0	0	0	0	0.55	0.35
142	1	0	0	0	0	0	0	0	0	0.55	0.35
143	0	0.057	0.64	0	0	0.31	0	0	2	0	0.23
144	0	0.0021	1	0	0	7e-06	0	0	2	0	0.23
145	1	0	0	0	0	0	0	0	0	0.55	0.35
146	0	0	0	0	1	0	0	0	4	0.45	0.039
147	0	0	0	1	1e-06	0	0	0	3	0.49	0
148	0	0	0	0.97	0.031	0	0	0	3	0.49	0
149	1	0	0	0	0	0	0	0	0	0.55	0.35
150	0.00015	0	0	0.71	0.27	0	5.1e-06	0.025	3	0.49	0
151	0	0.97	0	0	0	0.027	0	0	1	0.05	0.23
152	0	0	0	0	1	0	0	0	4	0.45	0.039
153	1	0	0	0	0	0	0	0	0	0.55	0.35
154	0	1	0	0	0	1.3e-05	0	0	1	0.05	0.23
155	0	0.065	0.46	0	0	0.48	0	0	5	0.05	0.35
156	1	0	0	0	0	0	0	0	0	0.55	0.35
