SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster	dcf0	dcf1	dcf2	dcf3
121	0.022	0	0	0.49	0	0.48	0	0	0	0	3	0.1	0.093	0.11	0.15
122	0	1	0	0	0	0	0	0	0	0	1	0	0.12	0.11	0.15
123	0.57	0	0	0.17	0	0.26	0	0	0	0	0	0.1	0.093	0.11	0.083
124	0.003	0	0	0.0088	0	0.99	0	0	0	0	5	0.1	0.12	0.11	0.15
125	0	0	0	0	0	0	0	0	1	0	8	0	0.067	0	0
126	0	0	0	0	0	0	1	0	0	0	6	0.1	0	0	0
127	0.0094	0	0	0.19	0	0.8	0	0	0	0	5	0.1	0.12	0.11	0.15
128	0.76	0	0	0.12	0	0.12	0	0	0	0	0	0.1	0.093	0.11	0.083
129	0.44	0	0	0.51	0	0.052	0	0	0	0	3	0.1	0.093	0.11	0.15
130	0	0	0	0	0	0	1	0	0	0	6	0.1	0	0	0
131	0	0	5.3e-06	0	0	0	1	0	0	0	6	0.1	0	0	0
132	0.2	0	0	0.22	0	0.58	0	0	0	0	5	0.1	0.12	0.11	0.15
133	0	0	0	0	0	0.72	0.28	0	0	0	5	0.1	0.12	0.11	0.15
134	0.55	0	0	0.068	0	0.38	0	0	0	0	0	0.1	0.093	0.11	0.083
135	0.4	0	1.8e-06	0.21	0	0.38	0	0	0	0	0	0.1	0.093	0.11	0.083
136	0.25	0	0	0.057	0	0.7	0	0	0	0	5	0.1	0.12	0.11	0.15
137	0	0	0	0	0	0.99	0	0.0051	0	0	5	0.1	0.12	0.11	0.15
138	0.1	0	0	0.07	0	0.83	0	0	0	0	5	0.1	0.12	0.11	0.15
139	0	0	0	0	0	0.00025	1	0	0	0	6	0.1	0	0	0
140	0.059	0	0	0.028	0	0.91	0	0	0	0	5	0.1	0.12	0.11	0.15
141	0.65	0	0	0.04	0	0.31	0	0	0	0	0	0.1	0.093	0.11	0.083
142	0.79	0	0	0.09	0	0.12	0	0	0	0	0	0.1	0.093	0.11	0.083
143	0.71	0	0	0.057	0	0.23	0	0	0	0	0	0.1	0.093	0.11	0.083
144	0.07	0	0	0.044	0	0.89	0	0	0	0	5	0.1	0.12	0.11	0.15
145	0.21	0	0	0.16	0	0.63	0	0	0	0	5	0.1	0.12	0.11	0.15
146	0.66	0	0	0.092	0	0.25	0	0	0	0	0	0.1	0.093	0.11	0.083
147	0.041	0	0	0.031	0	0.93	0	0	0	0	5	0.1	0.12	0.11	0.15
148	0.016	0	0	0.16	0	0.82	0	0	0	0	5	0.1	0.12	0.11	0.15
149	0	0	0	0	0	0.97	0	0.026	0	0	5	0.1	0.12	0.11	0.15
150	0	0	1	0	0	0	0	0	0	0	2	0.033	0.013	0.024	0.033
151	0	0	0	0	0	0	1	0	0	0	6	0.1	0	0	0
152	0	0	1	0	0	0	0	0	0	0	2	0.033	0.013	0.024	0.033
153	0	0	1	0	0	0	0	0	0	0	2	0.033	0.013	0.024	0.033
154	0	0	0	0	0	0.98	0	0.02	0	0	5	0.1	0.12	0.11	0.15
155	0	0	0	0	0	0.95	0	0.05	0	0	5	0.1	0.12	0.11	0.15
156	0.51	0	0	0.15	0	0.34	0	0	0	0	0	0.1	0.093	0.11	0.083
157	0.072	0	0	0.039	0	0.89	0	0	0	0	5	0.1	0.12	0.11	0.15
158	0.15	0	0	0.29	0	0.56	0	0	0	0	5	0.1	0.12	0.11	0.15
159	0	0	0.00034	0	1	0	0	0	0	0	4	0	0	0	0.1
160	0	0	0	0	0	0	1	0	0	0	6	0.1	0	0	0
161	0	0	0	0	0	1	0	0.0008	0	0	5	0.1	0.12	0.11	0.15
162	0	0	0	0	0	0.95	0	0.046	0	0	5	0.1	0.12	0.11	0.15
163	0.0045	0	0	0.077	0	0.92	0	0	0	0	5	0.1	0.12	0.11	0.15
164	0	1	8.5e-06	0	0	0.00018	0	0	0	0	1	0	0.12	0.11	0.15
165	0	0	0	0	0	1	0	0	0	0	5	0.1	0.12	0.11	0.15
166	0	0	0	0	0	0	0	0	1	0	8	0	0.067	0	0
167	0.014	0	0	0.22	0	0.76	0	0	0	0	5	0.1	0.12	0.11	0.15
168	0	0	0	0	0	0	1	0	0	0	6	0.1	0	0	0
169	0.0068	0	0	0.17	0	0.82	0	0	0	0	5	0.1	0.12	0.11	0.15
170	0.0015	0	0	0.04	0	0.96	0	0	0	0	5	0.1	0.12	0.11	0.15
171	0.029	0	0	0.098	0	0.87	0	0	0	0	5	0.1	0.12	0.11	0.15
172	0.91	0	0	0.029	0	0.06	0	0	0	0	0	0.1	0.093	0.11	0.083
173	0.48	0	0	0.065	0	0.45	0	0	0	0	0	0.1	0.093	0.11	0.083
174	0.084	0	0	0.044	0	0.87	0	4.9e-06	0	0	5	0.1	0.12	0.11	0.15
175	0	1	0	0	0	0	0	0	0	0	1	0	0.12	0.11	0.15
176	0	0	1	0	0	0	0	0	0	0	2	0.033	0.013	0.024	0.033
177	0.061	0	0	0.031	0	0.91	0	2.5e-05	0	0	5	0.1	0.12	0.11	0.15
178	0	0	1	0	0	0	0	0	0	0	2	0.033	0.013	0.024	0.033
179	0.33	0	0	0.071	0	0.6	0	0	0	0	5	0.1	0.12	0.11	0.15
180	0	0	0	0	0	6.5e-06	1	0	0	0	6	0.1	0	0	0
181	0	0.24	0	0	0	0.76	0	0	0	0	5	0.1	0.12	0.11	0.15
182	0	0	0	0	1	0	0	0	0	0	4	0	0	0	0.1
183	0	0	0	0	0	1	0	0	0	0	5	0.1	0.12	0.11	0.15
184	0.03	0.45	0	0.022	0	0.49	0	0	0	0	5	0.1	0.12	0.11	0.15
185	0	0	0	0	0	1	0	0.00041	0	0	5	0.1	0.12	0.11	0.15
186	0.0088	0	0	0.03	0	0.96	0	0	0	0	5	0.1	0.12	0.11	0.15
187	0.14	0	0	0.46	0	0.4	0	0	0	0	3	0.1	0.093	0.11	0.15
188	0.93	0	0	0.055	0	0.017	0	0	0	0	0	0.1	0.093	0.11	0.083
189	0.58	0	0	0.049	0	0.37	0	0	0	0	0	0.1	0.093	0.11	0.083
190	0.36	0	0	0.033	0	0.61	0	0	0	0	5	0.1	0.12	0.11	0.15
191	0	0	0	0	0	1	0	0	0	0	5	0.1	0.12	0.11	0.15
192	0.68	0	0	0.24	0	0.073	0	0.0069	0	0	0	0.1	0.093	0.11	0.083
193	0.38	0	0	0.16	0	0.46	0	0.0017	0	0	5	0.1	0.12	0.11	0.15
194	0	0	0	0	0	0	1	0	0	0	6	0.1	0	0	0
195	0.17	0	0	0.26	0	0.56	0	0.0074	0	0	5	0.1	0.12	0.11	0.15
196	0.087	0	0	0.047	0	0.87	0	0	0	0	5	0.1	0.12	0.11	0.15
197	0	0	0.99	0.0054	0	0.00048	0	0	0	0	2	0.033	0.013	0.024	0.033
198	0.23	0	0	0.091	0	0.68	0	2.1e-05	0	0	5	0.1	0.12	0.11	0.15
199	0.00011	0	0	0.0062	0	0.97	0	0.023	0	0	5	0.1	0.12	0.11	0.15
200	0.23	0	0	0.04	0	0.73	0	0	0	0	5	0.1	0.12	0.11	0.15
201	0	0	0	0	0	0	0	0	1	0	8	0	0.067	0	0
202	0.044	0	0	0.0083	0	0.95	0	0	0	0	5	0.1	0.12	0.11	0.15
203	0.037	0	0	0.012	0	0.95	0	0	0	0	5	0.1	0.12	0.11	0.15
204	0.37	0	0	0.11	0	0.52	0	0	0	0	5	0.1	0.12	0.11	0.15
205	0.12	0	0	0.017	0	0.87	0	0	0	0	5	0.1	0.12	0.11	0.15
206	0.29	0	0	0.061	0	0.65	0	0	0	0	5	0.1	0.12	0.11	0.15
