SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster	dcf0	dcf1
28	0.92	0	1.2e-05	0.014	0	0	0	0	0	0	0.061	0.006	0	0	0	0.28	0.14
29	0.98	0	0	0.019	0	0	5.8e-05	0	0	0	0.00062	6.1e-05	0	8.6e-05	0	0.28	0.14
30	0.89	0	3.8e-05	0.0094	0	0	0	0	0	0	0.075	0.025	0	0	0	0.28	0.14
31	0.79	0	0	0	0.00014	0	0	0.071	0.00022	0	0.13	0	0	0	0	0.28	0.14
32	0.83	0	0	0	0	0	0.00039	0.17	3.3e-06	0	0.00039	0	0	0	0	0.28	0.14
33	0.82	0	0	0	0.0006	0	0.0025	0.17	0.00091	0	0.0046	0	0	0	0	0.28	0.14
34	0.97	0	0	0.017	0	0	6e-05	0	0	0	0.0082	0.0016	0	0.00028	0	0.28	0.14
35	0	0	0	0	0.4	0	0	0	0.6	0	0	0	0	0	8	0.031	0.14
36	0.71	0	0.0002	0.023	0	0	5.5e-06	0	0	0	0.14	0.13	0	0.0004	0	0.28	0.14
37	0	0	0	0	0	1	0	0	0	0	0	0	0.0012	0	5	0.25	0
38	0.83	0	0	0	2.1e-05	0	0.0011	0.17	3.3e-05	0	0.0018	0	0	0	0	0.28	0.14
39	0.83	0	0	0	0	0	0.007	0.17	0	0	5.7e-06	0	0	0	0	0.28	0.14
40	0.97	0	0	0.014	0	0	3.3e-05	0	0	0	0.013	0.004	0	0.00053	0	0.28	0.14
41	0	0	0	0	0.4	0	0	0	0.6	0	0	0	0	0	8	0.031	0.14
42	0.91	0	0.0046	0.0055	0	0	0	0	0	0	0.047	0.037	0	0	0	0.28	0.14
43	0.34	0	0.018	0.00033	0	0	0	0	0	0	0.012	0.63	0	0	11	0.52	0.22
44	0.94	0	0.00026	0.0082	0	0	0	0	0	0	0.038	0.015	0	0	0	0.28	0.14
45	0.76	0	0	0	0.00012	0	2.4e-06	0.1	0.00019	0	0.14	0	0	0	0	0.28	0.14
46	0.83	0	0	0	0	0	0	0.17	0	0	0.00073	0	0	0	0	0.28	0.14
47	0.86	0	0.0038	0.018	0	0	0.0006	0	0	0	0.073	0.045	9.8e-06	3.9e-06	0	0.28	0.14
48	0.019	0	0	0.00028	0	0.91	0.0016	0	0	0	4.4e-05	2.8e-05	0.07	0.0013	5	0.25	0
49	0	0	0	0	0	0.96	0	0	0	0	0	0	0.04	0	5	0.25	0
50	0	0	0	0	0	0	0	0	0	0.99	0	0	0.0094	0	9	0	0
51	0.82	0	0	0	0.00011	0	0.0002	0.17	0.00017	0	0.009	0	0	0	0	0.28	0.14
52	0.93	0	0	0.0065	0	0	0.00055	0	0	0	0.0002	0.00041	0	0.058	0	0.28	0.14
53	0.8	0	0	0	0.00053	0	9.7e-05	0.12	0.00082	0	0.077	0	0	0	0	0.28	0.14
54	0.12	0	0.0057	0.00053	0	0	0	0	0	0	0.1	0.77	0	0	11	0.52	0.22
55	0.015	0	0.98	0.00026	0	0	0	0	0	0	0.00023	0.0052	0	0	2	0.72	0.3
56	0	0	0	0	0	0.94	0	0	0	0	0	0	0.056	0	5	0.25	0
57	0.97	0	0	0	0	0	0.014	0	0	0	0.0023	0	0.00027	0.01	0	0.28	0.14
58	0.82	0	0	0	0	0	0	0	0	0	0.18	0.0032	0	0	0	0.28	0.14
59	0.00049	0	0	0	0	0	0.0016	0	0	0	0	0	0.99	0.0042	12	0.28	0.016
60	1	0	0	0	0	0	0	0	0	0	0	0	0	6.2e-05	0	0.28	0.14
61	0.96	0	0	0	0	0	7e-06	0	0	0	0.036	0	0	0.0019	0	0.28	0.14
62	0.99	0	0	0	0	0	0.0019	0	0	0	0.0064	2.2e-06	0	0.0012	0	0.28	0.14
63	0.37	0	0	0	0	0	0.026	0	0	0	1.9e-05	0	0	0.61	13	0.22	0.11
64	0.97	0	0	2.1e-06	0	0	0.016	0	0	0	0.0018	1.7e-06	1e-05	0.0091	0	0.28	0.14
65	0.92	0	0	0.00013	0	0	0.015	0	0	0	0.019	0.00024	0.013	0.028	0	0.28	0.14
66	1	0	0	0	0	0	0.00055	0	0	0	0.00067	0	0	0.003	0	0.28	0.14
67	0.94	0	0	1.7e-06	0	0	0.0077	0	0	0	0.017	6.8e-06	0.00015	0.038	0	0.28	0.14
68	0.88	0	0	0	0	0	9.1e-06	0	0	0	0.12	0	0	0.001	0	0.28	0.14
69	0.96	0	0	0	0	0	1.7e-06	0	0	0	0.043	0	0	0.0012	0	0.28	0.14
70	0.86	0	0	0	0	0	0.0067	0	0	0	0.0012	0	0	0.13	0	0.28	0.14
71	0	0	0	0	0	0.96	8.3e-06	0	0	0	0	0	0.035	0	5	0.25	0
72	0.93	0	0	8.3e-06	0	0	0.0017	0	0	0	0.051	8.4e-05	1.1e-05	0.018	0	0.28	0.14
73	1	0	0	0	0	0	9.8e-05	0	0	0	8e-05	0	0	0.0021	0	0.28	0.14
74	0.89	0	0	1.2e-06	0	0	0.00067	0	0	0	0.1	4.7e-05	0	0.0049	0	0.28	0.14
75	0.81	0	0	0	0.00016	0	0.00027	0	0.00024	0	0.14	0	0	0.049	0	0.28	0.14
76	1.3e-05	0	0	0	0	0.96	3.9e-05	0	0	0	0	0	0.044	6.9e-06	5	0.25	0
77	0.96	0	0	0	0	0	0	0	0	0	0.039	0	0	0.002	0	0.28	0.14
78	0.23	0	0	0	0	0	6.4e-06	0	0	0	1.8e-06	0	0	0.77	13	0.22	0.11
79	1	0	0	0	0	0	0	0	0	0	0.00012	0	0	1.6e-06	0	0.28	0.14
80	1	0	0	0	0	0	2.7e-05	0	0	0	3.1e-06	0	0	0	0	0.28	0.14
81	0.67	0	0	0	0	0	0.32	0	0	0	0	0	0	0.012	0	0.28	0.14
82	0.94	0	0	0	0	0	6.2e-06	0	0	0	0.056	0	0	0.0052	0	0.28	0.14
83	0.79	0	0	0	0	0	0.012	0	0	0	0.00016	0	0	0.19	0	0.28	0.14
84	0.84	0	0	0	0	0	0.00038	0	0	0	0.14	2.6e-05	0	0.015	0	0.28	0.14
85	1	0	0	0	0	0	0	0	0	0	2e-06	0	0	1.9e-06	0	0.28	0.14
86	0.98	0	0	0	0	0	4.6e-06	0	0	0	0.012	0	0	0.0032	0	0.28	0.14
87	0.58	0	0	0	0	0	0.15	0	0	0	0.00015	0	0.24	0.025	0	0.28	0.14
88	0	0	0	0	0	0	0	0	0	1	0	0	0	0	9	0	0
89	0	0	0	0	0.0082	0	0	0.98	0.013	0	0	0	0	0	7	0	0.14
90	0.97	0	0	0	0	0	0.00019	0	0	0	0.00099	0	0	0.026	0	0.28	0.14
91	0.91	0	0.00021	6.4e-06	0	0	0	0	0	0	0.073	0.013	0	0	0	0.28	0.14
92	0.97	0	0	1.8e-06	0	0	0.0018	0	0	0	0.023	1.5e-05	0	0.0066	0	0.28	0.14
93	1	0	0	0	0	0	2.3e-05	0	0	0	0.003	0	0	0.0016	0	0.28	0.14
94	0.99	0	0	0	0	0	0.0022	0	0	0	0.0037	0	0	0.0058	0	0.28	0.14
95	0	0	0	0	0.0033	0	0	0.99	0.0051	0	0	0	0	0	7	0	0.14
96	0.98	0	0	0	0	0	0	0	0	0	0.016	0	0	0	0	0.28	0.14
97	0.77	0	0	0	0	0	3e-05	0	0	0	0.23	0	0	0.004	0	0.28	0.14
98	0	0	0	0	0.00021	0	0	1	0.00032	0	0	0	0	0	7	0	0.14
99	1e-06	0	0	0	0	0	1.5e-05	0	0	0.92	0	0	0.077	0	9	0	0
100	0.91	0	0	0	0	0	0.00092	0	0	0	0.071	0	0	0.02	0	0.28	0.14
101	0.9	0	0	0.00012	0	0	0.0017	0	0	0	0.084	0.0009	2.9e-06	0.016	0	0.28	0.14
102	0.35	0	0	0	0	0	0.51	0	0	0	1.2e-06	0	0.0087	0.13	6	0.28	0.078
103	0.99	0	0	0	0	0	0.0003	0	0	0	0.0027	0	0	0.004	0	0.28	0.14
104	0	0	0	0	0	0	0	0	0	1	0	0	0	0	9	0	0
105	3.4e-06	0	0	0	0	0.97	1.4e-05	0	0	0	0	0	0.03	2.5e-06	5	0.25	0
106	0	0	0	0	0	0.94	0	0	0	0	0	0	0.064	0	5	0.25	0
107	0.92	0	0	0	0	0	0.0035	0	0	0	0.0069	0	2.2e-06	0.065	0	0.28	0.14
108	0.95	0	0	0	0	0	1.2e-05	0	0	0	0.051	0	0	2e-05	0	0.28	0.14
109	0.99	0	0	0	0	0	0.00028	0	0	0	0.012	0	0	0.0021	0	0.28	0.14
110	0.98	0	0	8.5e-06	0	0	0.0025	0	0	0	0.009	2.8e-05	0	0.004	0	0.28	0.14
111	0.74	0	0	0	0	0	0	0	0	0	0.26	0	0	0	0	0.28	0.14
112	0.75	0	0.0027	6.6e-05	0	0	0	0	0	0	0.24	0.0079	0	0	0	0.28	0.14
113	0.69	0	0.032	0.0054	0	0	0	0	0	0	0.18	0.093	0	0	0	0.28	0.14
114	0.98	0	0	0	0	0	0	0	0	0	0.0015	0	0	0.014	0	0.28	0.14
115	1	0	0	0	0	0	0	0	0	0	0.0047	0	0	0	0	0.28	0.14
116	0.73	0	0	0	0	0	0.0089	0	0	0	0.0003	0	0	0.26	0	0.28	0.14
117	0.99	0	0	0	0	0	0	0	0	0	0.0073	0.0015	0	0	0	0.28	0.14
118	0.84	0	0	0	0	0	0	0	0	0	0.16	0	0	5.5e-06	0	0.28	0.14
119	0.98	0	0.00053	0	0	0	0	0	0	0	0.016	0.0017	0	0	0	0.28	0.14
120	0.99	0	0	0	0	0	0.0072	0	0	0	0.0011	2.3e-06	0	0.00077	0	0.28	0.14
121	0.95	0	0	0	0	0	0	0	0	0	0.051	0	0	0	0	0.28	0.14
122	0	0	0	0	0	0.99	0	0	0	0	0	0	0.012	0	5	0.25	0
123	0.96	0	0	0	0	0	4.9e-05	0	0	0	0.03	0	0	0.0073	0	0.28	0.14
124	0.95	0	0	0	0	0	0	0	0	0	0.0045	0.044	0	0	0	0.28	0.14
125	0.93	0	0	0.024	0	0	0.0067	0	0	0	0.011	0.023	0.00051	0.0012	0	0.28	0.14
126	0.91	0	0	0	0	0	0.016	0	0	0	0.00063	0	1.5e-05	0.078	0	0.28	0.14
127	1	0	0	0	0	0	0	0	0	0	0.00015	0	0	0	0	0.28	0.14
128	0.91	0	0	0	0	0	8.9e-05	0	0	0	0.087	0	0	0.003	0	0.28	0.14
129	0	0	1.6e-06	0.83	0	0	0	0	0	0	0	0.17	0	0	3	0.57	0.14
130	0.99	0	0	0	0	0	0.0012	0	0	0	0.0018	0	0	0.0027	0	0.28	0.14
131	0.88	0	4.3e-05	1.1e-05	0	0	0	0	0	0	0.11	0.0097	0	0	0	0.28	0.14
132	0.0023	0	0	0	0	0	4.4e-05	0	0	0	0	0.024	0	0.97	13	0.22	0.11
133	0.9	0	2.3e-05	0	0.00014	0	0.0019	0	0.00022	0	0.035	0.011	3.7e-06	0.055	0	0.28	0.14
134	0.94	0	0	0	0	0	0	0	0	0.063	0	0	0	0	0	0.28	0.14
135	1	0	4e-05	0	0	0	0.0012	0	0	0	0.00082	0.0005	0	0.00026	0	0.28	0.14
136	0.96	0	0	0	0	0	0	0	0	0	0.043	0.00031	0	0	0	0.28	0.14
137	0.9	0	0.0012	0.00037	0	0	0	0	0	0	0.084	0.016	0	0	0	0.28	0.14
138	0.92	0	0.00016	7.3e-05	0	0	0	0	0	0	0.0043	0.08	0	0	0	0.28	0.14
139	0	0	0	0	0.00046	0	0	1	0.0007	0	0.0012	0	0	0	7	0	0.14
140	0.27	0	0.00022	0	0	0	0	0	0	0	0.73	8e-05	0	0	10	0.28	0.22
141	0.94	0	2.5e-06	0	0	0	0.00019	0	0	0	0.043	0.0012	0	0.016	0	0.28	0.14
142	0.94	0	0	0	0	0	0	0	0	0.063	9.9e-06	0	0	0	0	0.28	0.14
143	1	0	1.7e-06	0	0	0	0	0	0	0	0.00055	1.8e-05	0	0	0	0.28	0.14
144	0.85	0	7.8e-06	0	0	0	0	0	0	0	0.15	0.00027	0	0	0	0.28	0.14
145	0.87	0	4.1e-05	0	0	0	0	0	0	0	0.13	0.0021	0	0	0	0.28	0.14
146	0.77	0	0	0	0	0	0	0	0	0	0.23	8.4e-05	0	0	0	0.28	0.14
147	0.85	0	0	0	0	0	0.0045	0	0	0	0.0037	0.033	0	0.1	0	0.28	0.14
148	0.79	0	0.00018	4.6e-06	0	0	0	0	0	0	0.2	0.0051	0	0	0	0.28	0.14
149	0.59	0	0	0	0	0	0.00014	0	0	0	0.00029	0.0066	0	0.4	0	0.28	0.14
150	0	0	0	0	0.016	0.96	0	0	0.024	0	0	0	0	0	5	0.25	0
151	0.94	0	0	0	0	0	0	0	0	0	0.054	1e-05	0	0.0015	0	0.28	0.14
152	1	0	0.00095	0	0	0	0	0	0	0	0.00014	0	0	0	0	0.28	0.14
153	0	0	0	0	2e-06	0	0	0.91	3.1e-06	0	0.088	0	0	0	7	0	0.14
154	0.78	0	7.8e-06	0.0011	0	0	0	0	0	0	0.19	0.023	0	0	0	0.28	0.14
155	0.6	0	9.1e-05	0	0	0	0	0	0	0	0.4	0	0	0	0	0.28	0.14
156	0.87	0	0	0	0	0	0.0016	0	0	0	0.00079	0.017	0	0.11	0	0.28	0.14
157	0	0	0	0.024	0	0.97	0	0	0	0	0	0	0.0022	0	5	0.25	0
158	0.78	0	0	0	0	0	4.1e-05	0	0	0	0.004	0.002	0	0.22	0	0.28	0.14
159	0.98	0	0	0	0	0	0.00056	0	0	0	0.00029	0.0032	0	0.018	0	0.28	0.14
160	0.93	0	0	0	0	0	0.00031	0	0	0	2.1e-06	0.0051	0	0.062	0	0.28	0.14
161	0	0	0	0.002	0	1	0	0	0	0	0	0	0.0011	0	5	0.25	0
162	1	0	0	0	0	0	0	0	0	0	4.3e-05	1.5e-06	0	1.7e-05	0	0.28	0.14
163	0.87	0	0.0044	0.0076	0	0	2.1e-06	0	0	0	0.079	0.039	0	4e-06	0	0.28	0.14
164	0.53	0	0	0	0	0	0.019	0	0	0	6.8e-05	0.18	0	0.26	0	0.28	0.14
165	0.79	0	0	0	0	0	0.0024	0	0	0	0.0014	0.028	0	0.18	0	0.28	0.14
166	0.99	0	9.8e-06	0	0	0	0.00049	0	0	0	0.0098	0.00086	0	0.0025	0	0.28	0.14
167	0.95	0	1.5e-05	0	0	0	0	0	0	0	0.03	0.025	0	0	0	0.28	0.14
168	1	0	3.6e-05	0	0	0	0	0	0	0	0.004	0.00044	0	0	0	0.28	0.14
169	0.13	0	8.5e-05	0.0004	0	0	0	0	0	0	0	0.87	0	0	11	0.52	0.22
170	0.92	0	0	0	0	0	0	0	0	0	0.075	0.00097	0	0	0	0.28	0.14
171	0.94	0	0.00013	0	0	0	0	0	0	0	0.059	0.0011	0	0	0	0.28	0.14
172	0.93	0	0	0	0	0	0.00047	0	0	0	0.0024	0.0049	0	0.06	0	0.28	0.14
173	0	0	0	0.015	0	0.98	0	0	0	0	0	0	0.005	0	5	0.25	0
174	0.69	0	0	0.0028	0	0	0	0	0	0	0.29	0.015	0	4.7e-06	0	0.28	0.14
175	0.94	0	0	0	0	0	0	0	0	0.063	3.7e-06	0	0	0	0	0.28	0.14
176	0.59	0	0.069	0.00033	0	0	0	0	0	0	0.014	0.33	0	0	0	0.28	0.14
177	0.41	0	0	0	0	0	0	0	0	0	0.59	0	0	0.00011	10	0.28	0.22
178	0.93	0	0.0021	0.0014	0	0	0	0	0	0	0.047	0.021	0	0	0	0.28	0.14
179	0.79	0	1.5e-05	0	0	0	0	0	0	0	0.21	0.00048	0	0	0	0.28	0.14
180	0.0036	0	0.024	1.1e-05	0	0	0	0	0	0	0.14	0.84	0	0	11	0.52	0.22
181	1	0	0	0	0	0	5e-06	0	0	0	0.0006	6.4e-06	0	8.7e-05	0	0.28	0.14
182	0.99	0	0	0	0	0	0.00034	0	0	0	0.00043	0.0016	0	0.0097	0	0.28	0.14
183	0	0	0	0	0.00017	0	0	0.99	0.00026	0	0.013	0	0	0	7	0	0.14
184	0.99	0	0	0	0	0	0	0	0	0	0.013	0	0	0	0	0.28	0.14
185	0.91	0	0	3.2e-05	0	0	0	0	0	0	0.089	0.0014	0	0	0	0.28	0.14
186	0.94	0	0	0	0	0	0	1.7e-05	0	0.063	0.00034	0	0	0	0	0.28	0.14
187	0.99	0	0	0	0	0	2.3e-06	0	0	0	0.00046	3.7e-05	0	0.0064	0	0.28	0.14
188	0.94	0	0	0	0	0	0	0	0	0.063	0	0	0	0	0	0.28	0.14
189	0.51	0	0	0	0	0	0.08	0	0	0	1.7e-06	0.32	0	0.094	0	0.28	0.14
190	0.94	0	0	0	0	0	0	0.00013	2.2e-06	0.063	0.0011	0	0	0	0	0.28	0.14
191	0.95	0	0.018	0.0056	0	0	0.0036	0	0	0	0.0089	0.012	0	0.00078	0	0.28	0.14
192	0.99	0	0	0	0	0	0	0	0	0	0.011	0	0	0	0	0.28	0.14
193	0.8	0	0.0013	0	0	0	0	0	0	0	0.0078	0.19	0	0	0	0.28	0.14
194	0.94	0	0	0	0	0	0	0	0	0.063	0	0	0	0	0	0.28	0.14
195	0.77	0	0	0	0	0	0.013	0	0	0	0.001	0.079	2.2e-05	0.14	0	0.28	0.14
196	0.93	0	0.00016	0	0	0	0	0	0	0	0.071	0.0029	0	0	0	0.28	0.14
197	0	0	0	0.03	0	0.97	0	0	0	0	0	0	0.0029	0	5	0.25	0
198	0.77	0	0	0	0	0	0.0011	0	0	0	0.00096	0.02	0	0.21	0	0.28	0.14
199	0.97	0	5.9e-06	6.4e-06	0	0	0	0	0	0	0.01	0.021	0	0	0	0.28	0.14
200	0.91	0	0.00099	0.033	0	0	0	0	0	0	0.0015	0.06	0	0	0	0.28	0.14
201	0.63	0	1.6e-06	0	0	0	0.036	0	0	0	0.00085	0.17	0.037	0.13	0	0.28	0.14
202	1	0	0	0	0	0	0.00028	0	0	0	0.0038	0	0	0.00011	0	0.28	0.14
203	0	0	0	0.0057	0	0.99	0	0	0	0	0	0	0.00017	0	5	0.25	0
204	1	0	0	0	0	0	0	0	0	0	0.0045	0.00018	0	0	0	0.28	0.14
205	1	0	4.3e-06	0	0	0	4e-05	0	0	0	0.0019	3.9e-05	0	0.00023	0	0.28	0.14
206	0.00056	0	0	0	0.029	0	0	0.9	0.044	0	0.026	4.5e-06	0	6.1e-05	7	0	0.14
207	0	0	0	0	0	0	0	1.7e-05	0	0	1	0	0	0	10	0.28	0.22
208	0.86	0	0	0	4.8e-06	0	0.018	0	7.4e-06	0	0.0012	0	0.0052	0.12	0	0.28	0.14
209	0.85	0	0	0	0	0	0	0	0	0	0.15	0	0	0.00019	0	0.28	0.14
210	0.96	0	0	0	0	0	0	0	0	0	0.04	0	0	0	0	0.28	0.14
211	0.93	0	0	0.058	0	0	0.00076	0	0	0	0	0.0071	0	0	0	0.28	0.14
212	0.89	0	0	0	0	0	0	0	0	0	0.11	0	0	0	0	0.28	0.14
213	0.9	0	0.058	0.028	0	0	0	0	0	0	0.0091	0.0042	0	0	0	0.28	0.14
214	0.78	0	0.00076	0.077	0	0	0.00044	0	0	0	0.00038	0.14	0	0	0	0.28	0.14
215	0.75	0	0.00029	1.3e-05	0	0	0	0	0	0	0.25	0.0014	0	0	0	0.28	0.14
216	0.29	0	0.11	0.00012	0	0	0	0	0	0	0.00036	0.6	0	0	11	0.52	0.22
217	0	0	0	0	0	0	0	1	0	0	7.2e-05	0	0	0	7	0	0.14
218	0.96	0	1.1e-05	2.2e-05	0	0	0	0	0	0	0.015	0.024	0	0	0	0.28	0.14
219	0.92	0	0.00061	0.00011	0	0	0	0	0	0	0.023	0.052	0	0	0	0.28	0.14
220	0.61	0	0	0.0078	0	0	0	0	0	0	8.8e-06	0.38	0	0	0	0.28	0.14
221	0.99	0	0	0	0	0	0	0	0	0	0.014	0	0	0	0	0.28	0.14
222	0	0	0	0	0	0	0	1	0	0	1.3e-05	0	0	0	7	0	0.14
223	0	0	0	0	5.6e-06	0	0	1	8.5e-06	0	0.00021	0	0	0	7	0	0.14
224	0	0	0	0	8.8e-06	0	0	1	1.3e-05	0	0	0	0	0	7	0	0.14
225	0.94	0	0	0	0	0.062	0	0	0	0	0	0	0.00029	0	0	0.28	0.14
226	1	0	0	0	0	0	0	0	0	0	0.00056	4e-06	0	0.0031	0	0.28	0.14
227	1	0	0	0	0	0	2e-05	0	0	0	6.1e-06	0	0	0	0	0.28	0.14
228	1	0	0	0	0	0	3.2e-05	0	0	0	0.00093	0.00014	0	0.0024	0	0.28	0.14
229	0	0	0	0	5.5e-06	0	0	0.62	8.4e-06	0.38	0	0	0	0	7	0	0.14
230	0	0	0	0	0	0	0	1	0	0	0	0	0	0	7	0	0.14
231	0.88	0	9.6e-05	0.017	0	0	0	0	0	0	0.055	0.047	0	0	0	0.28	0.14
232	0.86	0	0.00095	0.048	0	0	0.00049	0	0	0	0.026	0.064	5.2e-05	0.00027	0	0.28	0.14
233	0	0	0	0	0	0	0	0.62	1.3e-06	0.38	0	0	0	0	7	0	0.14
234	0.84	0	0	0	0	0	0	0	0	0	0.16	0	0	0	0	0.28	0.14
235	0	0	0	0	5.8e-06	0	0	1	8.9e-06	0	0	0	0	0	7	0	0.14
236	0.85	0	0	0	0	0.15	0	0	0	0	0	0	0.00052	0	0	0.28	0.14
237	6.6e-05	0	0	0	0	0	0.00051	0	0	0	0	0	1	7.7e-05	12	0.28	0.016
238	0.97	0	0	0	0	0	0	0	0	0	0.031	0	0	0	0	0.28	0.14
239	0.95	0	0	0	0	0	0	0	0	0	0.049	1.3e-06	0	2e-05	0	0.28	0.14
240	0.95	0	0	0	0	0	0	0	0	0	0.05	0	0	0	0	0.28	0.14
241	0.97	0	0	0.0009	0	0	0.0039	0	0	0	0.015	0.0018	0.00069	0.0042	0	0.28	0.14
242	0.8	0	0	0.0072	0	0	0	0	0	0	0.011	0.18	0	0	0	0.28	0.14
243	0.95	0	0	0	0	0	0	0	0	0	0.048	5.3e-06	0	3.9e-06	0	0.28	0.14
244	0.99	0	0	0	0	0	0.0039	0	0	0	1.8e-06	0	0	0.0023	0	0.28	0.14
245	0.021	0	0	0	0	0	0.18	0	0	0	0	0	0.79	0.0089	12	0.28	0.016
246	0.96	0	0	0	0	0	0	0	0	0	0.037	0	0	0	0	0.28	0.14
247	0.99	0	0	0	0	0	3.7e-06	0	0	0	0.014	0	0	7.4e-05	0	0.28	0.14
248	0.96	0	0	0	0	0	0	0	0	0	0.037	0	0	0	0	0.28	0.14
249	0.9	0	0	0.0096	0	0	0	0	0	0	0.031	0.062	0	0	0	0.28	0.14
250	0	0	0	0	3.2e-06	0	0	1	4.9e-06	0	0	0	0	0	7	0	0.14
251	0.98	0	0	4.9e-05	0	0	0.0047	0	0	0	0.0072	9.5e-05	0.00011	0.0052	0	0.28	0.14
252	0.99	0	0.00015	0	0	0	3.8e-05	0	0	0	0.011	7.5e-06	0	8.8e-06	0	0.28	0.14
253	0.96	0	2.7e-06	6.7e-06	0	0	0	0	0	0	0.0024	0.036	0	0	0	0.28	0.14
254	0.93	0	0	0	0	0	0.0021	0	0	0	5.9e-06	0.015	0	0.055	0	0.28	0.14
255	0.99	0	0	0	0	0	0	0	0	0	0.00092	0.0042	0	0	0	0.28	0.14
256	0	0	0	0.3	0	0.63	2.5e-06	0	0	0	0	0	0.07	0	5	0.25	0
257	0	0	0	0.2	0	0.75	0	0	0	0	0	0	0.05	0	5	0.25	0
258	0.97	0	0	0	0	0	0	0	0	0	0.0032	0.023	0	0	0	0.28	0.14
259	0.88	0	0.0034	0.0011	0	0	2.5e-06	0	0	0	0.059	0.055	0	1.2e-05	0	0.28	0.14
260	0.69	0	0.0013	0.014	0	0	0	0	0	0	0.00025	0.3	0	0	0	0.28	0.14
261	0	0	0	0	0.00014	0	0	0.99	0.00021	0	0.013	0	0	0	7	0	0.14
262	0.94	0	3.2e-06	0	0	0	0	0	0	0	0.052	0.0055	0	0	0	0.28	0.14
263	0.0057	0	0.68	0.0038	0	0	0	0	0	0	0	0.31	0	0	2	0.72	0.3
264	0.95	0	0	0	0	0	0	0	0	0	0.048	0	0	0	0	0.28	0.14
265	0.77	0	0	0	0	0	0	0	0	0	0.00011	9.6e-06	0	0.23	0	0.28	0.14
266	0.95	0	3.9e-05	0	0	0	0.0036	0	0	0	0.013	0.011	4.2e-06	0.02	0	0.28	0.14
267	0.82	0	0	0	0	0	0.00027	0	0	0	0.014	0.0056	0	0.16	0	0.28	0.14
268	0	0	0	0	0.4	0	0	0	0.6	0	0	0	0	0	8	0.031	0.14
269	0.77	0	0.0029	0.00076	0	0	0	0	0	0	0.0012	0.23	0	0	0	0.28	0.14
