SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster15	cluster16	cluster	dcf0	dcf1
21	0	0.00045	0	0.43	0	0	4e-05	0	0.008	0.56	0	0.0062	0	0	0	0	0	9	0.28	0.14
22	0	0	0	0	0	0	0	0	0	0.84	0.16	0	0	0	0	0	0	9	0.28	0.14
23	0	3e-05	0	7.7e-05	0	0	2.3e-05	0	0	1	0	0.0013	0	0	0	0	0	9	0.28	0.14
24	0	0	0	0	0.68	0.0099	0	0.00012	0	0	0	0	0	0	0	0	0.31	4	0.28	0
25	0	0	0.00015	0	0.66	0.031	0	0.00093	0	9.4e-06	0	0	0	0	0	0	0.3	4	0.28	0
26	0	0	3.7e-05	0	0	0	0	0	0	0.86	0.14	0	0	0	0.0029	0	0	9	0.28	0.14
27	0	0	0	0	0.68	0.0011	0	0	0	0	0	0	0	0	0	0	0.31	4	0.28	0
28	0	0	0	0	0	0	0.01	0	0.0077	0.98	0	0	0	0	0	0	0	9	0.28	0.14
29	0	0	0	2.4e-05	0	0	0.0045	0	0	1	0	0.0002	0	0	0	0	0	9	0.28	0.14
30	0	0	0	0	0	0	0.0028	0	0.032	0.97	0	0	0	0	0	0	0	9	0.28	0.14
31	0	0	0	0	0	0	0	0	0	0.92	0.078	0	0	0	0.00034	0	0	9	0.28	0.14
32	0	0	5.2e-05	0	0	0	0	0	0	0.84	0.16	0	0	0	4.5e-06	0	0	9	0.28	0.14
33	0	0	0.0017	0	0	0	0	0	0	0.84	0.16	0	0	0	0.0013	0	0	9	0.28	0.14
34	0	1.1e-05	0	0.0007	0	0	0.0037	0	3.4e-06	0.99	0	0.0007	0	0	0	0	0	9	0.28	0.14
35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	14	0.031	0.14
36	2.3e-06	0.00027	0	0.061	0	0	0.0077	0	0.17	0.76	0	0.0013	0.00011	0	0	0.00011	0	9	0.28	0.14
37	0	0	0	0	0.99	0.0059	0	0	0	0	0	0	0	0	0	0	0	4	0.28	0
38	0	0	0.0004	0	0	0	0	0	0	0.84	0.16	0	0	0	4.5e-05	0	0	9	0.28	0.14
39	0	0	0.0018	0	0	0	0	0	0	0.84	0.16	0	0	0	0	0	0	9	0.28	0.14
40	0	2.6e-05	0	0.0019	0	0	0.0019	0	1.2e-05	0.99	0	0.0015	0	0	0	0	0	9	0.28	0.14
41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	14	0.031	0.14
42	0	0	0	0	0	0	0.00016	0	0.2	0.8	0	0	0	0	0	0	0	9	0.28	0.14
43	0	0	0	0	0	0	0	0	0.51	0.49	0	0	0	0	0	0	0	8	0.52	0.3
44	0	0	0	0	0	0	0.0011	0	0.077	0.92	0	0	0	0	0	0	0	9	0.28	0.14
45	0	0	0	0	0	0	0	0	0	0.89	0.11	0	0	0	0.0003	0	0	9	0.28	0.14
46	0	0	0	0	0	0	0	0	0	0.84	0.16	0	0	0	0	0	0	9	0.28	0.14
47	0.00025	0	0	4.3e-05	0	9.9e-06	0.016	0	0.038	0.94	0	6.1e-06	0.0005	0	0	0.0005	0	9	0.28	0.14
48	3.3e-05	3.8e-06	0	1.5e-05	0.92	0.063	0.00011	0	0	0.019	0	0.00072	0	0	0	0	0	4	0.28	0
49	0	0	0	0	1	0.0049	0	0	0	0	0	0	0	0	0	0	0	4	0.28	0
50	0	0	0	0	0.68	0.0042	0	7.6e-06	0	0	0	0	0	0	0	0	0.31	4	0.28	0
51	0	0	4.1e-05	0	0	0	0	0	0	0.84	0.16	0	0	0	0.00024	0	0	9	0.28	0.14
52	2e-06	0.00063	0	0.00024	0	0	5.5e-05	0	0	0.92	0	0.079	0	0	0	0	0	9	0.28	0.14
53	0	0	3.5e-05	0	0	0	0	0	0	0.87	0.13	0	0	0	0.0012	0	0	9	0.28	0.14
54	2.6e-05	0	0	0	0	0	0.0027	0	0.042	0.96	0	0	0	0	0	0	0	9	0.28	0.14
55	0	0	0	0	0	0	0.68	0	0.24	0.081	0	0	0	0	0	0	0	6	0.62	0.14
56	0	0	0	0	0.99	0.014	0	0	0	0	0	0	0	0	0	0	0	4	0.28	0
57	8.8e-05	3.6e-05	0	0.00017	0	0.00025	0	0	0	0.99	0	0.0082	0	0	0	0	0	9	0.28	0.14
58	0	0	0	0	0	0	0	0	0.67	0.33	0	0	0	0	0	0	0	8	0.52	0.3
59	0	0	0	0	0	1	0	0	0	0.00054	0	0.001	0	0	0	0	0	5	0.28	0.016
60	0	0	0	0	0	0	0	0	0	1	0	0.0002	0	0	0	0	0	9	0.28	0.14
61	0	0.00012	0	0.012	0	0	0	0	0	0.98	0	0.0081	0	0	0	0	0	9	0.28	0.14
62	0.00026	1.1e-05	0	0.00036	0	0	0	0	0	1	0	0.0017	0	0	0	0	0	9	0.28	0.14
63	0	0.0012	0	4.9e-05	0	0	0	0	0	0.53	0	0.47	0	0	0	0	0	9	0.28	0.14
64	0.0009	3.3e-05	0	0.00019	0	9.5e-06	0	0	0	0.99	0	0.0076	0	0	0	0	0	9	0.28	0.14
65	0.00096	0.00014	0	0.0045	0	0.012	2.4e-05	0	3.8e-05	0.96	0	0.027	0	0	0	0	0	9	0.28	0.14
66	0	2.6e-05	0	5.5e-05	0	0	0	0	0	1	0	0.0043	0	0	0	0	0	9	0.28	0.14
67	0.0001	0.00023	0	0.0058	0	0.00014	0	0	0	0.95	0	0.04	0	0	0	0	0	9	0.28	0.14
68	0	7.4e-05	0	0.018	0	0	0	0	0	0.98	0	0.0045	0	0	0	0	0	9	0.28	0.14
69	0	0.00012	0	0.016	0	0	0	0	0	0.98	0	0.0066	0	0	0	0	0	9	0.28	0.14
70	0	0.00057	0	0.0009	0	0	0	0	0	0.88	0	0.12	0	0	0	0	0	9	0.28	0.14
71	0	0	0	0	0.96	0.036	0	0	0	0	0	0	0	0	0	0	0	4	0.28	0
72	2.6e-05	0.0002	0	0.0097	0	1.1e-05	0	0	3.6e-05	0.96	0	0.026	0	0	0	0	0	9	0.28	0.14
73	0	2.6e-05	0	1.4e-05	0	0	0	0	0	1	0	0.0041	0	0	0	0	0	9	0.28	0.14
74	4e-05	8.9e-05	0	0.021	0	0	0	0	1.6e-05	0.97	0	0.0094	0	0	0	0	0	9	0.28	0.14
75	0	0.0011	0	0.13	0	0	0	0	0	0.77	0	0.1	0	0	0.00031	0	0	9	0.28	0.14
76	0	0	0	0	0.95	0.05	0	0	0	1.6e-05	0	2.2e-06	0	0	0	0	0	4	0.28	0
77	0	0.00033	0	0.028	0	0	0	0	0	0.96	0	0.015	0	0	0	0	0	9	0.28	0.14
78	0	0.0052	0	2e-05	0	0	0	0	0	0.11	0	0.88	0	0	0	0	0	11	0.22	0.12
79	0	1.6e-06	0	9.1e-06	0	0	0	0	0	1	0	4.4e-05	0	0	0	0	0	9	0.28	0.14
80	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	9	0.28	0.14
81	4.6e-06	7.7e-06	0	0	0	0	0	0	0	0.99	0	0.0055	0	0	0	0	0	9	0.28	0.14
82	0	0.00037	0	0.034	0	0	0	0	0	0.94	0	0.023	0	0	0	0	0	9	0.28	0.14
83	0	0.00055	0	0.00014	0	0	0	0	0	0.84	0	0.16	0	0	0	0	0	9	0.28	0.14
84	8.4e-06	0.00033	0	0.064	0	0	0	0	1.1e-05	0.9	0	0.032	0	0	0	0	0	9	0.28	0.14
85	0	0	0	0	0	0	0	0	0	1	0	9e-06	0	0	0	0	0	9	0.28	0.14
86	0	0.00021	0	0.0062	0	0	0	0	0	0.98	0	0.014	0	0	0	0	0	9	0.28	0.14
87	0.00035	3.4e-05	0	2.6e-05	0	0.27	0	0	0	0.71	0	0.014	0	0	0	0	0	9	0.28	0.14
88	0	0	8.1e-05	0	0	0	0	0.0023	0	0	0	0	0	0	0	0	1	16	0	0
89	0	0	0.006	0	0	0	0	0	0	0	0.98	0	0	0	0.018	0	0	10	0	0.14
90	0	0.00032	0	0.00038	0	0	0	0	0	0.95	0	0.045	0	0	0	0	0	9	0.28	0.14
91	0	0	0	0	0	0	2.6e-06	0	0.1	0.9	0	0	2.7e-05	0	0	2.7e-05	0	9	0.28	0.14
92	0.00011	6.8e-05	0	0.0038	0	0	0	0	0	0.99	0	0.0094	0	0	0	0	0	9	0.28	0.14
93	0	5.1e-05	0	0.00064	0	0	0	0	0	0.99	0	0.0048	0	0	0	0	0	9	0.28	0.14
94	5.8e-06	4.4e-05	0	0.00053	0	0	0	0	0	0.99	0	0.0073	0	0	0	0	0	9	0.28	0.14
95	0	0	0.0094	0	0	0	0	0	0	0	0.98	0	0	0	0.0073	0	0	10	0	0.14
96	0	0	0	0.00012	0	0	0	0	0	1	0	1.7e-06	0	0	0	0	0	9	0.28	0.14
97	0	0.00023	0	0.1	0	0	0	0	0	0.88	0	0.015	0	0	0	0	0	9	0.28	0.14
98	0	0	0.00072	0	0	0	0	0	0	0	1	0	0	0	0.00046	0	0	10	0	0.14
99	0	0	2.7e-05	0	0.74	0.027	0	0.00016	0	0	0	0	0	0	0	0	0.23	4	0.28	0
100	3.9e-06	0.0003	0	0.03	0	0	0	0	0	0.94	0	0.034	0	0	0	0	0	9	0.28	0.14
101	0.00018	0.0002	0	0.026	0	2.8e-06	2.5e-05	0	0.00039	0.95	0	0.025	0	0	0	0	0	9	0.28	0.14
102	2.5e-06	0.00011	0	0	0	0.02	0	0	0	0.89	0	0.085	0	0	0	0	0	9	0.28	0.14
103	0	5.4e-05	0	0.00049	0	0	0	0	0	0.99	0	0.0072	0	0	0	0	0	9	0.28	0.14
104	0	0	0	0	0	0	0	3.4e-05	0	0	0	0	0	0	0	0	1	16	0	0
105	0	0	0	0	0.96	0.042	0	0	0	5.2e-06	0	0	0	0	0	0	0	4	0.28	0
106	0	0	0	0	0.98	0.019	0	0	0	0	0	0	0	0	0	0	0	4	0.28	0
107	1.4e-06	0.00042	0	0.0022	0	2e-06	0	0	0	0.93	0	0.071	0	0	0	0	0	9	0.28	0.14
108	0	0	0	0.00059	0	0	0	0	0	1	0	7.4e-05	0	0	0	0	0	9	0.28	0.14
109	1.3e-06	3.3e-05	0	0.00089	0	0	0	0	0	1	0	0.0039	0	0	0	0	0	9	0.28	0.14
110	0.00015	3e-05	0	0.00056	0	0	0	0	0	0.99	0	0.0048	0	0	0	0	0	9	0.28	0.14
111	0	0	0	0.00043	0	0	0	0	0	1	0	0	0	0	0	0	0	9	0.28	0.14
112	0	0	0	0	0	0	1.2e-05	0	0.11	0.88	0	0	0.0054	0	0	0.0054	0	9	0.28	0.14
113	0	0	0	0	0	0	0.0015	0	0.12	0.84	0	0	0.019	0	0	0.019	0	9	0.28	0.14
114	0	0.0029	0	0.0033	0	0	0	0	0	0.87	0	0.12	0	0	0	0	0	9	0.28	0.14
115	0	0	0	3.8e-06	0	0	0	0	0	1	0	0	0	0	0	0	0	9	0.28	0.14
116	0	0.00084	0	0.00021	0	0	0	0	0	0.78	0	0.22	0	0	0	0	0	9	0.28	0.14
117	0	0	0	0	0	0	0	0	0.08	0.92	0	0	0	0	0	0	0	9	0.28	0.14
118	0	0	0	0.0028	0	0	0	0	0	1	0	5.8e-05	0	0	0	0	0	9	0.28	0.14
119	0	0	0	0	0	0	0	0	0.016	0.98	0	0	0	0	0	0	0	9	0.28	0.14
120	0.00094	3.1e-06	0	2e-05	0	0	0	0	0	1	0	0.00068	0	0	0	0	0	9	0.28	0.14
121	0	0	0	3.2e-06	0	0	0	0	0	1	0	0	0	0	0	0	0	9	0.28	0.14
122	0	0	0	0	0.98	0.018	0	0	0	0	0	0	0	0	0	0	0	4	0.28	0
123	0	0.00023	0	0.008	0	0	0	0	0	0.97	0	0.02	0	0	0	0	0	9	0.28	0.14
124	0	0	0	0	0	0	0	0	0.21	0.79	0	0	0	0	0	0	0	9	0.28	0.14
125	0.011	6.9e-06	0	0.00027	0	0.00049	0.0063	0	0.0023	0.98	0	0.0012	0	0	0	0	0	9	0.28	0.14
126	1.1e-06	0.00023	0	0.00016	0	1.5e-05	0	0	0	0.94	0	0.06	0	0	0	0	0	9	0.28	0.14
127	0	0	0	1.1e-06	0	0	0	0	0	1	0	3.5e-06	0	0	0	0	0	9	0.28	0.14
128	0	9.6e-05	0	0.013	0	0	0	0	0	0.98	0	0.0081	0	0	0	0	0	9	0.28	0.14
129	0	0	0	0	0	0	0.016	0	0.98	0	0	0	0	0	0	0	0	8	0.52	0.3
130	0	2.1e-05	0	0.00012	0	0	0	0	0	1	0	0.0035	0	0	0	0	0	9	0.28	0.14
131	0	0	0	0	0	0	3e-06	0	0.076	0.92	0	0	0.00039	0	0	0.00039	0	9	0.28	0.14
132	0	0.002	0	0	0	0	0	0	0.0019	0.0041	0	0.99	0	0	0	0	0	11	0.22	0.12
133	7.1e-06	0.0006	0	0.021	0	3.3e-06	0	0	0.046	0.86	0	0.075	1e-05	0	0.00029	1e-05	0	9	0.28	0.14
134	0	0	0	0	0	0	0	0	0	0.96	0	0	0	0	0	0	0.042	9	0.28	0.14
135	4.3e-05	2.2e-06	0	2e-05	0	0	0	0	0.0018	1	0	0.00036	0	0	0	0	0	9	0.28	0.14
136	0	0	0	0	0	0	0	0	0.036	0.96	0	0	0	0	0	0	0	9	0.28	0.14
137	0	0	0	0	0	0	0.00018	0	0.048	0.95	0	0	0.00068	0	0	0.00068	0	9	0.28	0.14
138	0	0	0	0	0	0	7.6e-06	0	0.056	0.94	0	0	5.4e-05	0	0	5.4e-05	0	9	0.28	0.14
139	0	0	5.5e-06	0	0	0	0	0	0	0	1	0	0	0	0.001	0	0	10	0	0.14
140	0	0	0	0	0	0	0	0	0.064	0.9	0	0	0.02	0	0	0.02	0	9	0.28	0.14
141	0	0.00039	0	0.021	0	0	0	0	0.053	0.89	0	0.036	0	0	0	0	0	9	0.28	0.14
142	0	0	1.1e-05	0	0	0	0	0.00019	0	0.96	0	0	0	0	0	0	0.042	9	0.28	0.14
143	0	0	0	0	0	0	0	0	0.0014	1	0	0	0	0	0	0	0	9	0.28	0.14
144	0	0	0	0	0	0	0	0	0.059	0.94	0	0	0	0	0	0	0	9	0.28	0.14
145	0	0	0	0	0	0	0	0	0.065	0.93	0	0	3.8e-05	0	0	3.8e-05	0	9	0.28	0.14
146	0	0	0	0	0	0	0	0	0.098	0.9	0	0	0	0	0	0	0	9	0.28	0.14
147	0	0.00065	0	0.0028	0	0	0	0	0.035	0.85	0	0.11	0	0	0	0	0	9	0.28	0.14
148	0	0	0	0	0	0	1.5e-06	0	0.083	0.91	0	0	0.0016	0	0	0.0016	0	9	0.28	0.14
149	0	0.0036	0	0.00089	0	0	0	0	0.076	0.41	0	0.51	0	0	0	0	0	11	0.22	0.12
150	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	7	0.031	0
151	0	0.00019	0	0.025	0	0	0	0	0.091	0.87	0	0.0089	0	0	0	0	0	9	0.28	0.14
152	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	9	0.28	0.14
153	0	0	0.00099	0	0	0	0	0	0	0	1	0	0	0	4.9e-06	0	0	10	0	0.14
154	0	0	0	0	0	0	0.00023	0	0.032	0.97	0	0	6.2e-05	0	0	6.2e-05	0	9	0.28	0.14
155	0	0	0	0	0	0	0	0	1.1e-05	0.051	0	0	0.47	0	0	0.47	0	12	0.67	0.46
156	0	0.00077	0	0.00076	0	0	0	0	0.038	0.83	0	0.13	0	0	0	0	0	9	0.28	0.14
157	0	0	0	0	1	0.0034	0.0005	0	0	0	0	0	0	0	0	0	0	4	0.28	0
158	0	0.0038	0	0.011	0	0	0	0	0.15	0.48	0	0.36	0	0	0	0	0	9	0.28	0.14
159	0	0.00013	0	6.1e-05	0	0	0	0	0.012	0.96	0	0.024	0	0	0	0	0	9	0.28	0.14
160	0	0.00033	0	2.2e-06	0	0	0	0	0.019	0.9	0	0.082	0	0	0	0	0	9	0.28	0.14
161	0	0	0	0	0.99	0.011	4.9e-05	0	0	0	0	0	0	0	0	0	0	4	0.28	0
162	0	0	0	1.1e-06	0	0	0	0	0.0023	1	0	7.2e-05	0	0	0	0	0	9	0.28	0.14
163	2.1e-05	0	0	6.8e-05	0	0	0.005	0	0.053	0.94	0	8.9e-06	0.002	0	0	0.002	0	9	0.28	0.14
164	0	0.00078	0	0.0001	0	0	0	0	0.019	0.74	0	0.24	0	0	0	0	0	9	0.28	0.14
165	0	0.0011	0	0.0016	0	0	0	0	0.043	0.76	0	0.2	0	0	0	0	0	9	0.28	0.14
166	2.7e-06	3.8e-05	0	0.0013	0	0	0	0	0.012	0.98	0	0.0045	0	0	0	0	0	9	0.28	0.14
167	0	0	0	0	0	0	0	0	0.26	0.69	0	0	0.023	0	0	0.023	0	9	0.28	0.14
168	0	0	0	0	0	0	0	0	0.0053	0.99	0	0	0	0	0	0	0	9	0.28	0.14
169	0	0	0	0	0	0	4.2e-05	0	0.0091	0.99	0	0	0	0	0	0	0	9	0.28	0.14
170	0	0	0	0	0	0	0	0	0.082	0.92	0	0	0	0	0	0	0	9	0.28	0.14
171	0	0	0	0	0	0	0	0	0.026	0.97	0	0	2.9e-06	0	0	2.9e-06	0	9	0.28	0.14
172	0	0.0007	0	0.002	0	0	0	0	0.048	0.85	0	0.094	0	0	0	0	0	9	0.28	0.14
173	0	0	0	0	0.99	0.011	0.00062	0	0	0	0	0	0	0	0	0	0	4	0.28	0
174	0	6.5e-06	0	0.027	0	0	0.00049	0	0.021	0.95	0	7.8e-05	0	0	0	0	0	9	0.28	0.14
175	0	0	5.3e-06	0	0	0	0	5e-05	0	0.96	0	0	0	0	0	0	0.042	9	0.28	0.14
176	3e-05	0	0	2.7e-05	0	0	9.5e-06	0	0.14	0.78	0	0	0.038	0	0	0.038	0	9	0.28	0.14
177	0	0.00011	0	0.36	0	0	0	0	0.13	0.51	0	0.0021	0	0	0	0	0	9	0.28	0.14
178	0	0	0	0	0	0	0.0011	0	0.031	0.97	0	0	0.0002	0	0	0.0002	0	9	0.28	0.14
179	0	0	0	0	0	0	0	0	0.066	0.93	0	0	1.2e-05	0	0	1.2e-05	0	9	0.28	0.14
180	0	0	0	0	0	0	0	0	1	0.00032	0	0	0	0	0	0	0	8	0.52	0.3
181	0	4e-06	0	3.1e-05	0	0	0	0	0.0056	0.99	0	0.00034	0	0	0	0	0	9	0.28	0.14
182	0	0.00011	0	0.00014	0	0	0	0	0.017	0.97	0	0.016	0	0	0	0	0	9	0.28	0.14
183	0	0	0.00013	0	0	0	0	0	0	0	1	0	0	0	0.00037	0	0	10	0	0.14
184	0	0	0	0	0	0	0	0	0	1	0	0	2e-06	0	0	2e-06	0	9	0.28	0.14
185	0	0	0	0	0	0	0	0	0.00017	1	0	0	0	0	0	0	0	9	0.28	0.14
186	0	0	0.00018	0	0	0	0	0.00039	0	0.96	1.6e-05	0	0	0	0	0	0.042	9	0.28	0.14
187	0	0.00033	0	0.00037	0	0	0	0	0.064	0.91	0	0.026	0	0	0	0	0	9	0.28	0.14
188	0	0	0	0	0	0	0	0	0	0.96	0	0	0	0	0	0	0.042	9	0.28	0.14
189	0	0.00014	0	1.2e-06	0	0	0	0	0.0045	0.92	0	0.071	0	0	0	0	0	9	0.28	0.14
190	0	0	0.00043	0	0	0	0	0.0019	0	0.96	0.00012	0	0	0	3.1e-06	0	0.042	9	0.28	0.14
191	0.0089	6.3e-06	0	0.00034	0	0	0.00083	0	0.0038	0.99	0	0.00097	5.9e-05	0	0	5.9e-05	0	9	0.28	0.14
192	0	0	0	0.00018	0	0	0	0	0.0067	0.99	0	1.3e-05	0	0	0	0	0	9	0.28	0.14
193	0	0	0	0	0	0	0	0	0.051	0.016	0	0	0.47	0	0	0.47	0	12	0.67	0.46
194	0	0	0	0	0	0	0	0	0	0.96	0	0	0	0	0	0	0.042	9	0.28	0.14
195	2.4e-06	0.00057	0	0.00074	0	2.3e-05	0	0	0.023	0.85	0	0.13	0	0	0	0	0	9	0.28	0.14
196	0	0	0	0	0	0	0	0	0.035	0.96	0	0	1.4e-05	0	0	1.4e-05	0	9	0.28	0.14
197	0	0	0	0	0.99	0.0041	0.0013	0	0	0	0	0	0	0	0	0	0	4	0.28	0
198	0	0.0015	0	0.0015	0	0	0	0	0.056	0.69	0	0.25	0	0	0	0	0	9	0.28	0.14
199	0	0	0	0	0	0	1.3e-06	0	0.042	0.96	0	0	5.7e-06	0	0	5.7e-06	0	9	0.28	0.14
200	0	0	0	0	0	0	0.046	0	0.0062	0.95	0	0	0	0	0	0	0	9	0.28	0.14
201	1.9e-05	0.00041	0	0.00059	0	0.045	0	0	0.016	0.83	0	0.11	0	0	0	0	0	9	0.28	0.14
202	4e-06	0	0	0.00012	0	0	0	0	0	1	0	0.00021	0	0	0	0	0	9	0.28	0.14
203	0	0	0	0	1	0.00068	2.8e-05	0	0	0	0	0	0	0	0	0	0	4	0.28	0
204	0	0	0	0	0	0	0	0	0.033	0.97	0	0	0	0	0	0	0	9	0.28	0.14
205	0	6.3e-06	0	9.2e-05	0	0	0	0	0.0051	0.99	0	0.00063	0	0	0	0	0	9	0.28	0.14
206	0	0	0.0011	8e-05	0	0	0	0	7.5e-05	0.00061	0.93	0.00012	0	0	0.066	0	0	10	0	0.14
207	0	0	1	0	0	0	0	0	0	0	0.00062	0	0	0	0	0	0	2	0	0.062
208	2.8e-05	0.00068	0	0.00086	0	0.0051	0	0	0	0.91	0	0.086	0	0	1.1e-05	0	0	9	0.28	0.14
209	0	6.7e-05	0	0.052	0	0	0	0	0	0.95	0	0.0014	0	0	0	0	0	9	0.28	0.14
210	0	6.5e-05	0	0.013	0	0	0	0	0	0.99	0	3.4e-06	0	0	0	0	0	9	0.28	0.14
211	0.00011	0	0	0	0	0	0.022	0	2.4e-05	0.98	0	0	0	0	0	0	0	9	0.28	0.14
212	0	0.00035	0	0.0037	0	0	0	0	0	1	0	0	0	0	0	0	0	9	0.28	0.14
213	0	0	0	0	0	0	0.12	0	0.0029	0.88	0	0	2.3e-05	0	0	2.3e-05	0	9	0.28	0.14
214	0.00044	0	0	4e-06	0	0	0.054	0	0.045	0.9	0	0	6.3e-06	0	0	6.3e-06	0	9	0.28	0.14
215	0	0	0	0	0	0	0	0	0.00051	1	0	0	0	0	0	0	0	9	0.28	0.14
216	5.6e-06	0	0	0	0	0	2.2e-06	0	0.16	0.8	0	0	0.018	0	0	0.018	0	9	0.28	0.14
217	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	10	0	0.14
218	0	0	0	0	0	0	4.2e-06	0	0.046	0.95	0	0	8.5e-06	0	0	8.5e-06	0	9	0.28	0.14
219	0	0	0	0	0	0	1.5e-05	0	0.083	0.91	0	0	0.0021	0	0	0.0021	0	9	0.28	0.14
220	0	0	0	0	0	0	0.00035	0	0.018	0.98	0	0	0	0	0	0	0	9	0.28	0.14
221	0	0.00021	0	0.017	0	0	0	0	0	0.98	0	0	0	0	0	0	0	9	0.28	0.14
222	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	10	0	0.14
223	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1.2e-05	0	0	10	0	0.14
224	0	0	6.4e-05	0	0	0	0	0	0	0	1	0	0	0	1.9e-05	0	0	10	0	0.14
225	0	1.4e-06	0	0	0.22	0.00022	0	0	0	0.78	0	0	0	0	0	0	0	9	0.28	0.14
226	0	0.00038	0	0.00059	0	0	0	0	0.11	0.87	0	0.021	0	0	0	0	0	9	0.28	0.14
227	0	0	0	0	0	0	0	0	7.2e-05	1	0	0	0	0	0	0	0	9	0.28	0.14
228	0	6.2e-05	0	0.00022	0	0	0	0	0.019	0.97	0	0.0064	0	0	0	0	0	9	0.28	0.14
229	0	0	0	0	0	0	0	7e-06	0	0	0.7	0	0	0	1.4e-05	0	0.3	10	0	0.14
230	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2.6e-06	0	0	10	0	0.14
231	0	0	0	0	0	0	0.0067	0	0.061	0.93	0	0	1.4e-05	0	0	1.4e-05	0	9	0.28	0.14
232	0.0025	4.8e-06	0	0.00047	0	5.2e-05	0.035	0	0.029	0.93	0	0.00035	6.5e-05	0	0	6.5e-05	0	9	0.28	0.14
233	0	0	0	0	0	0	0	0	0	0	0.7	0	0	0	2.2e-06	0	0.3	10	0	0.14
234	0	0.00028	0	0.00065	0	0	0	0	0	1	0	0	0	0	0	0	0	9	0.28	0.14
235	0	0	4.8e-06	0	0	0	0	0	0	0	1	0	0	0	1.3e-05	0	0	10	0	0.14
236	0	1.6e-05	0	0	0.22	0.00044	0	0	0	0.78	0	0	0	0	0	0	0	9	0.28	0.14
237	0	0	0	0	0	1	0	0	0	7.2e-05	0	1.4e-05	0	0	0	0	0	5	0.28	0.016
238	0	7.2e-05	0	0.0034	0	0	0	0	0	1	0	0	0	0	0	0	0	9	0.28	0.14
239	0	0.00022	0	0.0094	0	0	0	0	2.1e-06	0.99	0	0.00011	0	0	0	0	0	9	0.28	0.14
240	0	1.2e-05	0	0.00029	0	0	0	0	0	1	0	0	0	0	0	0	0	9	0.28	0.14
