SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster	dcf0	dcf1
119	1	0.00037	0	0	0	0	0	0	0.28	0.14
120	1	0	0	0	0	0	0	0	0.28	0.14
121	1	0	0	0	0	0	0	0	0.28	0.14
122	0	0	0.017	0.98	0	0	0	3	0.25	0
123	1	0	0	0	0	0	0	0	0.28	0.14
124	0.66	0.34	0	0	0	0	0	0	0.28	0.14
125	0.99	0.0069	0.00012	0	0	0	0	0	0.28	0.14
126	1	0	2.3e-05	0	0	0	0	0	0.28	0.14
127	1	0	0	0	0	0	0	0	0.28	0.14
128	1	2.2e-06	0	0	0	0	0	0	0.28	0.14
129	0	1	0	0	0	0	0	1	0.48	0.3
130	1	0	0	0	0	0	0	0	0.28	0.14
131	0.9	0.097	0	0	0	0	0	0	0.28	0.14
132	0.032	0.97	0	0	0	0	0	1	0.48	0.3
133	0.85	0.15	5.3e-06	0	0	0	0.00027	0	0.28	0.14
134	1	0	0	0	0.00015	0	0	0	0.28	0.14
135	1	1.1e-05	0	0	0	0	0	0	0.28	0.14
136	1	0.0037	0	0	0	0	0	0	0.28	0.14
137	0.94	0.055	0	0	0	0	0	0	0.28	0.14
138	0.92	0.083	0	0	0	0	0	0	0.28	0.14
139	0	0	0	0	0	1	0.00049	5	0	0.14
140	0.97	0.027	0	0	0	0	0	0	0.28	0.14
141	0.92	0.077	0	0	0	0	0	0	0.28	0.14
142	0.99	0	0	0	0.011	0	0	0	0.28	0.14
143	1	0	0	0	0	0	0	0	0.28	0.14
144	0.98	0.015	0	0	0	0	0	0	0.28	0.14
145	0.96	0.044	0	0	0	0	0	0	0.28	0.14
146	0.98	0.016	0	0	0	0	0	0	0.28	0.14
147	0.92	0.079	0	0	0	0	0	0	0.28	0.14
148	0.88	0.12	0	0	0	0	0	0	0.28	0.14
149	0.45	0.55	0	0	0	0	0	1	0.48	0.3
150	0	0	0.0011	0.27	0	0	0.73	6	0.031	0.12
151	0.98	0.019	0	0	0	0	0	0	0.28	0.14
152	1	0	0	0	0	0	0	0	0.28	0.14
153	0	0	0	0	0	1	9.1e-06	5	0	0.14
154	0.88	0.12	0	0	0	0	0	0	0.28	0.14
155	1	1.3e-05	0	0	0	0	0	0	0.28	0.14
156	0.94	0.058	0	0	0	0	0	0	0.28	0.14
157	0	0	0.0032	1	0	0	0	3	0.25	0
158	0.36	0.64	0	0	0	0	0	1	0.48	0.3
159	1	0.0033	0	0	0	0	0	0	0.28	0.14
160	1	0.0014	0	0	0	0	0	0	0.28	0.14
161	0	0	0.0099	0.99	0	0	0	3	0.25	0
162	1	0	0	0	0	0	0	0	0.28	0.14
163	0.92	0.076	0	0	0	0	0	0	0.28	0.14
164	0.96	0.04	4.7e-06	0	0	0	0	0	0.28	0.14
165	0.86	0.14	0	0	0	0	0	0	0.28	0.14
166	1	0.0014	0	0	0	0	0	0	0.28	0.14
167	0.26	0.74	0	0	0	0	0	1	0.48	0.3
168	1	6.1e-05	0	0	0	0	0	0	0.28	0.14
169	1	0.0034	0	0	0	0	0	0	0.28	0.14
170	0.97	0.034	0	0	0	0	0	0	0.28	0.14
171	1	0.0041	0	0	0	0	0	0	0.28	0.14
172	0.93	0.067	0	0	0	0	0	0	0.28	0.14
173	0	0	0.011	0.99	0	0	0	3	0.25	0
174	1	0.00041	0	0	0	0	0	0	0.28	0.14
175	0.99	0	0	0	0.009	0	0	0	0.28	0.14
176	0.35	0.65	0	0	0	0	0	1	0.48	0.3
177	0.95	0.048	0	0	0	0	0	0	0.28	0.14
178	0.98	0.022	0	0	0	0	0	0	0.28	0.14
179	0.98	0.024	0	0	0	0	0	0	0.28	0.14
180	0.00033	1	0	0	0	0	0	1	0.48	0.3
181	1	1.6e-05	0	0	0	0	0	0	0.28	0.14
182	1	0.0018	0	0	0	0	0	0	0.28	0.14
183	0	0	0	0	0	1	0.00034	5	0	0.14
184	1	0	0	0	0	0	0	0	0.28	0.14
185	1	0.0026	0	0	0	0	0	0	0.28	0.14
186	0.98	0	0	0	0.021	1.7e-05	0	0	0.28	0.14
187	0.99	0.0092	0	0	0	0	0	0	0.28	0.14
188	1	0	0	0	0.0027	0	0	0	0.28	0.14
189	1	0.00077	0	0	0	0	0	0	0.28	0.14
190	0.97	0	0	0	0.026	0.00013	8.7e-06	0	0.28	0.14
191	1	0.0025	0	0	0	0	0	0	0.28	0.14
192	1	1.9e-06	0	0	0	0	0	0	0.28	0.14
193	0.0033	1	0	0	0	0	0	1	0.48	0.3
194	1	0	0	0	0.0002	0	0	0	0.28	0.14
195	0.95	0.054	4.6e-05	0	0	0	0	0	0.28	0.14
196	0.99	0.012	0	0	0	0	0	0	0.28	0.14
197	0	0	0.0038	1	0	0	0	3	0.25	0
198	0.83	0.17	0	0	0	0	0	0	0.28	0.14
199	0.97	0.031	0	0	0	0	0	0	0.28	0.14
200	1	0.00084	0	0	0	0	0	0	0.28	0.14
201	0.9	0.032	0.073	0	0	0	0	0	0.28	0.14
202	1	0	0	0	0	0	0	0	0.28	0.14
203	0	0	0.00064	1	0	0	0	3	0.25	0
204	1	0.0018	0	0	0	0	0	0	0.28	0.14
205	1	7.3e-05	0	0	0	0	0	0	0.28	0.14
206	0.00062	0.00066	0	0	0	0.95	0.05	5	0	0.14
207	0	0	0	0	0	1	0	5	0	0.14
208	0.99	0	0.0096	0	0	0	1.1e-05	0	0.28	0.14
209	1	0	0	0	0	0	0	0	0.28	0.14
210	1	0	0	0	0	0	0	0	0.28	0.14
211	1	1.5e-05	0	0	0	0	0	0	0.28	0.14
212	1	0	0	0	0	0	0	0	0.28	0.14
213	1	0.00013	0	0	0	0	0	0	0.28	0.14
214	0.95	0.054	0	0	0	0	0	0	0.28	0.14
215	0.99	0.0065	0	0	0	0	0	0	0.28	0.14
216	0.26	0.74	0	0	0	0	0	1	0.48	0.3
217	0	0	0	0	0	1	0	5	0	0.14
218	0.96	0.036	0	0	0	0	0	0	0.28	0.14
219	0.81	0.19	0	0	0	0	0	0	0.28	0.14
220	0.99	0.0082	0	0	0	0	0	0	0.28	0.14
221	1	0	0	0	0	0	0	0	0.28	0.14
222	0	0	0	0	0	1	0	5	0	0.14
223	0	0	0	0	0	1	6.6e-06	5	0	0.14
224	0	0	0	0	0	1	9.6e-06	5	0	0.14
225	0.94	0	5.4e-05	0.059	0	0	0	0	0.28	0.14
226	0.99	0.0094	0	0	0	0	0	0	0.28	0.14
227	1	0	0	0	0	0	0	0	0.28	0.14
228	1	0.0011	0	0	0	0	0	0	0.28	0.14
229	0	0	0	0	0.012	0.99	0	5	0	0.14
230	0	0	0	0	0	1	0	5	0	0.14
231	0.93	0.068	0	0	0	0	0	0	0.28	0.14
232	0.96	0.045	1.7e-05	0	0	0	0	0	0.28	0.14
233	0	0	0	0	0.0067	0.99	0	5	0	0.14
234	1	0	0	0	0	0	0	0	0.28	0.14
235	0	0	0	0	0	1	4.3e-06	5	0	0.14
236	0.86	0	0.00026	0.14	0	0	0	0	0.28	0.14
237	4.6e-05	0	1	0	0	0	0	2	0.25	0.016
238	1	0	0	0	0	0	0	0	0.28	0.14
239	1	4.9e-05	0	0	0	0	0	0	0.28	0.14
240	1	3.9e-05	0	0	0	0	0	0	0.28	0.14
241	1	0.0015	0.00033	0	0	0	0	0	0.28	0.14
242	0.41	0.59	0	0	0	0	0	1	0.48	0.3
243	1	0.00012	0	0	0	0	0	0	0.28	0.14
244	1	0	0	0	0	0	0	0	0.28	0.14
245	0.029	0	0.97	0	0	0	0	2	0.25	0.016
246	1	8.1e-06	0	0	0	0	0	0	0.28	0.14
247	1	0	0	0	0	0	0	0	0.28	0.14
248	1	0	0	0	0	0	0	0	0.28	0.14
249	0.71	0.29	0	0	0	0	0	0	0.28	0.14
250	0	0	0	0	0	1	1.5e-06	5	0	0.14
251	1	4.9e-05	5.6e-05	0	0	0	0	0	0.28	0.14
252	1	1.1e-06	0	0	0	0	0	0	0.28	0.14
253	0.98	0.019	0	0	0	0	0	0	0.28	0.14
254	1	0.0014	0	0	0	0	0	0	0.28	0.14
255	1	0.00057	0	0	0	0	0	0	0.28	0.14
256	0	0	0.022	0.98	0	0	0	3	0.25	0
257	0	0	0.021	0.98	0	0	0	3	0.25	0
258	0.96	0.038	0	0	0	0	0	0	0.28	0.14
259	0.82	0.18	0	0	0	0	0	0	0.28	0.14
260	0.99	0.012	0	0	0	0	0	0	0.28	0.14
261	0	0	0	0	0	1	0.00026	5	0	0.14
262	0.97	0.032	0	0	0	0	0	0	0.28	0.14
263	0.58	0.42	0	0	0	0	0	0	0.28	0.14
264	1	7e-06	0	0	0	0	0	0	0.28	0.14
265	0.12	0.88	0	0	0	0	0	1	0.48	0.3
266	0.98	0.016	3.7e-06	0	0	0	0	0	0.28	0.14
267	0.45	0.55	0	0	0	0	0	1	0.48	0.3
268	0	0	0	0	0	0	1	6	0.031	0.12
269	0.89	0.11	0	0	0	0	0	0	0.28	0.14
270	0.93	0.073	0	0	0	0	0	0	0.28	0.14
271	1	0	0.0013	0	0	0	0	0	0.28	0.14
272	0.92	0.081	0	0	0	0	0	0	0.28	0.14
273	1	0	0	0	0	0	0	0	0.28	0.14
274	1	0	0	0	0	0	0	0	0.28	0.14
275	0	0	0	0	0	0	1	6	0.031	0.12
276	0	0	0	0	0.00013	1	0	5	0	0.14
277	0	0	0	0	1	8.1e-06	0	4	0	0.016
278	0.68	0.32	0	0	0	0	0	0	0.28	0.14
279	0	0	0	0	0	1	0	5	0	0.14
280	1	0	0	0	0	0	0	0	0.28	0.14
281	0.14	0.86	0	0	0	0	0	1	0.48	0.3
282	0	0	0.011	0.99	0	0	0	3	0.25	0
283	0.22	0.78	0	0	0	0	0	1	0.48	0.3
284	1	0	0	0	0	0	0	0	0.28	0.14
285	0	0	0.0061	0.99	0	0	0	3	0.25	0
286	1	0	0	0	0	0	0	0	0.28	0.14
287	1	0	0	0	0	0	0	0	0.28	0.14
288	1	0	0	0	0	0	0	0	0.28	0.14
289	1	0	0	0	0	0	0	0	0.28	0.14
290	1	4.5e-05	0	0	0	0	0	0	0.28	0.14
291	0	0	0	0	0	1	3.4e-05	5	0	0.14
292	1	0.0006	0	0	0	0	0	0	0.28	0.14
293	1	0	0	0	0	0	0	0	0.28	0.14
294	0.88	0.12	0	0	0	0	0	0	0.28	0.14
295	0	0	0.03	0.97	0	0	0	3	0.25	0
296	1	0.00018	0	0	0	0	0	0	0.28	0.14
297	0.93	0.071	0	0	0	0	0	0	0.28	0.14
298	1	0.00016	0	0	0	0	0	0	0.28	0.14
299	1	0	0.0015	0	0	0	0	0	0.28	0.14
300	1	0	0	0	0	0	0	0	0.28	0.14
301	1	9.2e-05	2.5e-05	0	0	0	0	0	0.28	0.14
302	1	0	0	0	0	0	0	0	0.28	0.14
303	0.9	0.1	0	0	0	0	0	0	0.28	0.14
304	0.97	0.035	0	0	0	0	0	0	0.28	0.14
305	1	1.3e-05	0	0	0	0	0	0	0.28	0.14
306	0	0	0	0	0	1	4.7e-06	5	0	0.14
307	1	0	0	0	0	0	0	0	0.28	0.14
308	1	0	0	0	0	0	0	0	0.28	0.14
309	0	0	0.011	0.99	0	0	0	3	0.25	0
310	0.63	0.37	0	0	0	0	0	0	0.28	0.14
311	0.72	0.28	0	0	0	0	0	0	0.28	0.14
312	0.21	0.79	0	0	0	0	0	1	0.48	0.3
313	1	0.0011	0	0	0	0	0	0	0.28	0.14
314	0.96	0.041	0	0	0	0	0	0	0.28	0.14
315	0.97	0.026	0	0	0	0	0	0	0.28	0.14
316	1	0	0	0	0	0	0	0	0.28	0.14
317	0.7	0.3	0	0	0	0	0	0	0.28	0.14
318	0.99	0.0067	0	0	0	0	0	0	0.28	0.14
319	3e-05	1	0	0	0	0	0	1	0.48	0.3
320	0.99	0.012	0	0	0	0	0	0	0.28	0.14
321	0	0	0	0	0	1	3.7e-05	5	0	0.14
322	0	0	0.025	0.98	0	0	0	3	0.25	0
323	1	0	5.1e-06	0	0	0	0	0	0.28	0.14
324	0.041	0	0.094	0.86	0	0	0	3	0.25	0
325	1	0.00035	0	0	0	0	0	0	0.28	0.14
326	1	0	0	0	0	0	0	0	0.28	0.14
327	1	0	0	0	0	0	0	0	0.28	0.14
328	1	0	0.00026	0	0	0	0	0	0.28	0.14
329	0.84	0.16	0	0	0	0	0	0	0.28	0.14
330	0	0	0	0	4.5e-06	0.99	0.014	5	0	0.14
331	1	0	0	0	0	0	0	0	0.28	0.14
332	1	0	0	0	0	0	0	0	0.28	0.14
333	0.02	0.98	0	0	0	0	0	1	0.48	0.3
334	0	0	0	0	1	0	0	4	0	0.016
335	0	0	0	0	0	1	0	5	0	0.14
336	0.9	0.096	0	0	0	0	0	0	0.28	0.14
337	1	0	0	0	0	0	0	0	0.28	0.14
338	0	0	0	0	0	1	0	5	0	0.14
339	0.8	0.2	0	0	0	0	0	0	0.28	0.14
340	1	5.3e-06	2.6e-05	0	0	0	0	0	0.28	0.14
341	0.92	0.078	0	0	0	0	0	0	0.28	0.14
342	1	0	0	0	0	0	0	0	0.28	0.14
343	1	0.00022	0	0	0	0	0	0	0.28	0.14
344	0.89	0.11	0	0	0	0	0	0	0.28	0.14
345	0.75	0.25	0	0	0	0	0	0	0.28	0.14
346	1	0	0	0	0	0	0	0	0.28	0.14
347	0.7	0.3	0	0	0	0	0	0	0.28	0.14
348	1	0.0031	0	0	0	0	0	0	0.28	0.14
349	0.65	0.35	0	0	0	0	0	0	0.28	0.14
350	1	6.4e-05	0.00096	0	0	0	0	0	0.28	0.14
351	0.73	0.27	0	0	0	0	0	0	0.28	0.14
352	1	1.2e-06	0	0	0	0	0	0	0.28	0.14
353	0	0	0	0	0	1	7.8e-05	5	0	0.14
354	1	0	0	0	0	0	0	0	0.28	0.14
355	0.38	0.62	0	0	0	0	0	1	0.48	0.3
356	1	0.00032	0	0	0	0	0	0	0.28	0.14
357	1	0	0	0	0	0	0	0	0.28	0.14
358	1	0	0	0	0	0	0	0	0.28	0.14
359	0.81	0	8e-05	0.19	0	0	0	0	0.28	0.14
360	1	0.00027	0.00072	0	0	0	0	0	0.28	0.14
361	1	0	0	0	0	0	0	0	0.28	0.14
362	1	0	0	0	0	0	0	0	0.28	0.14
363	1	0	0.00032	0	0	0	0	0	0.28	0.14
364	0.14	0	0.86	0	0	0	0	2	0.25	0.016
365	0.5	0	0.0013	0.5	0	0	0	0	0.28	0.14
366	0.88	0	0.0032	0.12	0	0	0	0	0.28	0.14
367	0.67	0.33	0	0	0	0	0	0	0.28	0.14
368	0.66	0	0.0036	0.33	0	0	0	0	0.28	0.14
369	1	0	0.00084	0	0	0	0	0	0.28	0.14
370	0.91	0.093	0	0	0	0	0	0	0.28	0.14
371	1	0.0036	0	0	0	0	0	0	0.28	0.14
372	1	0	9.6e-05	0	0	0	0	0	0.28	0.14
373	0	0	0	0	0	1	1.1e-05	5	0	0.14
374	1	0	0	0	0	0	0	0	0.28	0.14
375	1	0	0	0	0	0	0	0	0.28	0.14
376	0.98	0.023	0	0	0	0	0	0	0.28	0.14
377	1	0	0	0	0	0	0	0	0.28	0.14
378	0	0	0.0044	1	0	0	0	3	0.25	0
379	4e-06	0	0.039	0.96	0	0	0	3	0.25	0
380	0	0	0	0	1	0	0	4	0	0.016
381	1	0.003	0	0	0	0	0	0	0.28	0.14
382	1	3.8e-06	0	0	0	0	0	0	0.28	0.14
383	0.075	0.93	0	0	0	0	0	1	0.48	0.3
384	1	0	0	0	0	0	0	0	0.28	0.14
385	1	0	0	0	0	0	0	0	0.28	0.14
386	1	0.00074	0	0	0	0	0	0	0.28	0.14
387	0.98	0.017	0	0	0	0	0	0	0.28	0.14
388	0.93	1.3e-06	0.07	0	0	0	0	0	0.28	0.14
389	1	0	0	0	0	0	0	0	0.28	0.14
390	0.99	0.01	0	0	0	0	0	0	0.28	0.14
391	0.99	0.015	3.4e-06	0	0	0	0	0	0.28	0.14
392	0	0	0	0	0	0	1	6	0.031	0.12
393	0.96	0.039	0	0	0	0	0	0	0.28	0.14
394	1	4.4e-06	0	0	0	0	0	0	0.28	0.14
395	0.93	0	0.00087	0.066	0	0	0	0	0.28	0.14
396	0.65	0	0	0	2.4e-05	0.35	0.00071	0	0.28	0.14
397	0	0	4.7e-05	1	0	0	0	3	0.25	0
398	0	0	0	0	0	1	0	5	0	0.14
399	0	1	0	0	0	0	0	1	0.48	0.3
400	9.1e-05	0	0.051	0.95	0	0	0	3	0.25	0
401	0	0	0	0	0	1	5.3e-05	5	0	0.14
402	0.79	0.21	0	0	0	0	0	0	0.28	0.14
403	0	0	0	0	0	0.99	0.0096	5	0	0.14
404	0.86	0.14	0	0	0	0	0	0	0.28	0.14
405	1	0	0	0	0	0	0	0	0.28	0.14
406	0.93	0.072	0	0	0	0	0	0	0.28	0.14
407	1	0	0	0	0	0	0	0	0.28	0.14
408	1	0	0	0	0	0	0	0	0.28	0.14
409	0.0012	0	0	0	0	1	0	5	0	0.14
410	0.99	0.0052	0	0	0	0	0	0	0.28	0.14
411	0.98	0.022	0	0	0	0	0	0	0.28	0.14
412	0.57	8e-05	0.022	0.41	0	0	0	0	0.28	0.14
413	0.99	0.013	0	0	0	0	0	0	0.28	0.14
414	1	1.9e-05	0	0	0	0	0	0	0.28	0.14
415	0	0	0	0	0	0	1	6	0.031	0.12
416	1	0	0	0	0	0	0	0	0.28	0.14
417	0.77	0.23	0	0	0	0	0	0	0.28	0.14
418	1	0	0	0	0	0	0	0	0.28	0.14
419	0.66	0	0.0013	0.34	0	0	0	0	0.28	0.14
420	1	1.6e-05	0	0	0	0	0	0	0.28	0.14
421	0.95	0.046	0	0	0	0	0	0	0.28	0.14
422	0	0	0	0	0	1	4.5e-05	5	0	0.14
423	0	0	0.00062	1	0	0	0	3	0.25	0
424	0	0	0	0	0	1	0	5	0	0.14
425	0.56	0	0.017	0.42	0	0	0	0	0.28	0.14
426	0	0	0	0	0	1	0.00026	5	0	0.14
427	1	0.00012	0	0	0	0	0	0	0.28	0.14
428	1	0	0	0	0	0	0	0	0.28	0.14
429	1	0	3.4e-06	0	0	0	0.00014	0	0.28	0.14
430	1	0	0	0	0	0	0	0	0.28	0.14
431	1	0.002	0	0	0	0	0	0	0.28	0.14
432	0.88	0.12	0	0	0	0	0	0	0.28	0.14
433	0	0	0	0	0	1	0	5	0	0.14
434	1	0	0	0	0	0	0	0	0.28	0.14
435	0.99	0.0052	0	0	0	0	0	0	0.28	0.14
436	1	0	3.1e-06	0	0	0	0	0	0.28	0.14
437	0	0	0	0	0	1	0	5	0	0.14
438	0.91	0	0.00059	0.093	0	0	0	0	0.28	0.14
439	0.77	0.23	0	0	0	0	0	0	0.28	0.14
440	0	0	0	0	0	0.99	0.0065	5	0	0.14
441	1	0	0	0	0	0	0	0	0.28	0.14
442	1	0.00034	0	0	0	0	0	0	0.28	0.14
443	0.96	0.038	0	0	0	0	0	0	0.28	0.14
444	0.99	0.013	0	0	0	0	0	0	0.28	0.14
445	0.72	0	0.28	0	0	0	0	0	0.28	0.14
446	0.037	0	0.098	0.87	0	0	0	3	0.25	0
447	0.93	0.071	0	0	0	0	0	0	0.28	0.14
448	0.97	0.025	0	0	0	0	0	0	0.28	0.14
449	0.48	0.52	0	0	0	0	0	1	0.48	0.3
450	0	0	0	0	0	0	1	6	0.031	0.12
451	0.00071	0	0.073	0.93	0	0	0	3	0.25	0
452	1	0	0	0	0	0	0	0	0.28	0.14
453	0.99	0.012	0	0	0	0	0	0	0.28	0.14
454	0	0	1	0	0	0	0	2	0.25	0.016
455	1	0	0	0	0	0	0	0	0.28	0.14
456	1	0	0	0	0	0	0	0	0.28	0.14
457	0	0	0	0	0	1	3.6e-05	5	0	0.14
458	1	8e-05	0	0	0	0	0	0	0.28	0.14
459	0	0	0	0	0	0	1	6	0.031	0.12
460	1	0	0	0	0	0	0	0	0.28	0.14
461	1	0.001	0	0	0	0	0	0	0.28	0.14
462	0	0	0	0	1	0	0	4	0	0.016
463	1	0	0	0	0	0	0	0	0.28	0.14
464	1	0	0	0	0	0	0	0	0.28	0.14
465	0	0	0	0	3.7e-06	1	0.0014	5	0	0.14
466	1	2.7e-05	0	0	0	0	0	0	0.28	0.14
467	0.63	0.37	0	0	0	0	0	0	0.28	0.14
468	1	0.00081	0	0	0	0	0	0	0.28	0.14
469	0	0	0	0	0.2	0.8	0.00013	5	0	0.14
470	0.23	0	0.0074	0.76	0	0	0	3	0.25	0
471	0	0	0	0	0	1	0.00036	5	0	0.14
472	1	0	0	0	0	0	0	0	0.28	0.14
473	1	0	0	0	0	0	0	0	0.28	0.14
474	1	0	0	0	0	0	0	0	0.28	0.14
475	0	0	0	0	0	0.99	0.012	5	0	0.14
476	0	0	0.012	0.99	0	0	0	3	0.25	0
477	1	0	0	0	0	0	0	0	0.28	0.14
