SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster15	cluster16	cluster17	cluster	dcf0	dcf1
38	0.14	0.67	0.014	0	0.00011	0.018	0	0.026	0	0.018	0.038	0	0	0.00011	0	0.021	0.00085	0.06	1	0.15	0.29
39	0.03	0.66	0.026	0	4.6e-05	0.022	0	0.11	0	0.011	0.034	0	0	4.6e-05	0	0.046	0.00023	0.056	1	0.15	0.29
40	0.00038	0.6	0.051	0	0	0.0004	0	0.32	0	0.011	0.02	0	0	0	0	0.0019	0	0.0047	1	0.15	0.29
41	0	0.0009	0	0.09	0	3e-06	0.91	0	0	0	0	0	0	0	0	0	0	0	6	0.15	0.064
42	0.17	0.44	0.0044	0	0.0021	0.22	0	0.00075	0	9.6e-06	0.04	0	0	0.0021	0	0.12	0.00055	0.00015	1	0.15	0.29
43	0.092	0.68	0.01	0	2.6e-05	0.029	2.1e-05	0.034	0	0.018	0.0098	0	0	2.6e-05	0	0.044	0.0011	0.084	1	0.15	0.29
44	0.2	0.69	0.0066	0	0.00027	0.035	0	0.00093	0	9e-05	0.053	0	0	0.00027	0	0.018	0.00054	0.00037	1	0.15	0.29
45	0.28	0.59	0.0061	0	0.00049	0.047	0	0.0016	0	0.00059	0.044	0	0	0.00049	0	0.026	0.0014	0.0028	1	0.15	0.29
46	0.17	0.74	0.0068	0	4.2e-05	0.0056	0	0.0008	0	0.0056	0.047	0	0	4.2e-05	0	0.0028	0.00042	0.022	1	0.15	0.29
47	0.071	0.74	0.013	0	0.00027	0.059	0	0.0067	0	0.00034	0.05	0	0	0.00027	0	0.055	0.00015	0.0013	1	0.15	0.29
48	0.013	0.92	0.015	0	1e-06	0.0006	0	0.0022	0	0.002	0.046	0	0	1e-06	0	0.00053	4.6e-06	0.0028	1	0.15	0.29
49	0.51	0.45	0.0017	0	1.9e-05	0.0012	0	2.6e-05	0	0.00085	0.034	0	0	1.9e-05	0	0.00024	0.0022	0.0073	0	0.31	0.48
50	0	0.98	0.0059	0	0	0.0062	0	0.00089	0	0	0	0	0	0	0	0.004	0	2.4e-06	1	0.15	0.29
51	0.002	0.18	0.0075	0	0	2e-05	0	0.039	0	0.36	0.0058	0	0	0	0	4.9e-05	2.3e-06	0.4	17	0.23	0.52
52	0.64	0.3	0.0013	0	0.0004	0.017	0	5e-05	0	0.00016	0.027	0	0	0.0004	0	0.004	0.0054	0.0015	0	0.31	0.48
53	0.028	0.64	0.024	0	1.4e-05	0.0057	0	0.13	0	0.045	0.03	0	0	1.4e-05	0	0.011	9.7e-05	0.089	1	0.15	0.29
54	0.073	0.65	0.019	0	0.00013	0.035	0	0.062	0	0.011	0.038	0	0	0.00013	0	0.056	0.00051	0.057	1	0.15	0.29
55	0.00063	0.016	0.00027	0	0	0	0	0.026	0	0.29	0.00052	0	0	0	0	9.1e-06	0	0.67	17	0.23	0.52
56	0.02	0.67	0.03	0	3.5e-05	0.022	0	0.12	0	0.0074	0.033	0	0	3.5e-05	0	0.052	0.0002	0.041	1	0.15	0.29
57	0.011	0.32	0.025	0	2.9e-06	0.0037	0	0.38	0	0.043	0.014	0	0	2.9e-06	0	0.015	8e-05	0.19	7	0.15	0.43
58	0.0074	0.8	0.018	0	0	5.5e-05	0	0.0072	0	0.064	0.03	0	0	0	0	6.8e-05	3e-06	0.077	1	0.15	0.29
59	0.099	0.44	0.016	0	0.00019	0.077	0	0.059	0	0.012	0.029	0	0	0.00019	0	0.15	0.0014	0.11	1	0.15	0.29
60	0.5	0.35	0.0035	0	0.00046	0.043	0	0.0018	0	0.0035	0.025	0	0	0.00046	0	0.042	0.0077	0.024	0	0.31	0.48
61	0.024	0.14	0.0019	0	0.0029	0.47	0	0.0005	0	9.5e-06	0.013	0	0	0.0029	0	0.35	0.00035	0.00063	5	0.23	0.29
62	0.006	0.91	0.022	0	0	0.00026	0	0.007	0	0.0073	0.039	0	0	0	0	0.00033	1.6e-06	0.0074	1	0.15	0.29
63	0.13	0.12	0.0004	0	0	1.5e-05	0	6.9e-05	0	0.068	0.0061	0	0	0	0	0.0017	0.00072	0.68	17	0.23	0.52
64	5.9e-05	0.93	0.017	0	0	0.0056	0	0.03	0	5.6e-05	0	0	0	0	0	0.011	1.8e-06	0.0011	1	0.15	0.29
65	0.028	0.44	0.0072	0	0.001	0.26	0	0.0021	0	8.9e-06	0.035	0	0	0.001	0	0.23	8.5e-05	0.00039	1	0.15	0.29
66	0.32	0.57	0.0065	0	0.00036	0.034	0	0.003	0	0.0019	0.04	0	0	0.00036	0	0.021	0.0023	0.0095	1	0.15	0.29
67	0.33	0.38	0.0079	0	0.00067	0.066	0	0.019	0	0.014	0.04	0	0	0.00067	0.00011	0.074	0.004	0.07	1	0.15	0.29
68	0.13	0.71	0.013	0	6.2e-05	0.011	0	0.014	0	0.016	0.041	0	0	6.2e-05	0	0.01	0.0006	0.051	1	0.15	0.29
69	0.43	0.26	0.0015	0	8e-06	0.0039	0	0.0012	0	0.024	0.016	0	0	8e-06	0	0.032	0.0049	0.23	0	0.31	0.48
70	0.035	0.8	0.012	0	0	0.00023	0	0.0029	0	0.034	0.037	0	0	0	0	0.00018	3.8e-05	0.073	1	0.15	0.29
71	0.09	0.58	0.0073	0	0.001	0.16	0	0.0016	0	2.2e-05	0.047	0	0	0.001	0	0.11	0.00018	0.0002	1	0.15	0.29
72	0.028	0.65	0.016	0	1.7e-06	0.0088	0	0.12	0	0.026	0.0033	0	0	1.7e-06	0	0.024	0.00028	0.12	1	0.15	0.29
73	0.57	0.016	0.00017	0	5.9e-05	0.029	0	0.0027	0	0.044	0.054	0	0	5.9e-05	0	0.017	0.0039	0.26	0	0.31	0.48
74	0.2	0.75	0.0079	0	0.0012	0.0015	0	0.002	0	0.00017	0.036	0	0	0.0012	0	0.00087	0.00092	0.00074	1	0.15	0.29
75	0.18	0.44	0.012	0	0.00012	0.03	0	0.056	0	0.046	0.034	0	0	0.00012	2.6e-05	0.043	0.0017	0.16	1	0.15	0.29
76	0.13	0.77	0.014	0	0.00068	0.0024	0	0.012	0	0.0011	0.057	0	0	0.00068	0	0.0023	0.00042	0.0032	1	0.15	0.29
77	0.72	0.0016	0.00017	0	6.7e-05	0.0042	0	0.0028	0	0.025	0.041	0	0	6.7e-05	0	0.023	0.0073	0.18	0	0.31	0.48
78	0.0044	0.86	0.016	0	5e-05	0.053	0	0.014	0	0.00014	0.00016	0	0	5e-05	0	0.051	0.00013	0.0025	1	0.15	0.29
79	0.056	0.16	0.013	0	0	0.006	0	0.22	0	0.093	0.0076	0	0	0	0	0.027	0.00044	0.42	17	0.23	0.52
80	0.03	0.73	0.018	0	1.6e-05	0.018	0	0.077	0	0.022	0.0069	0	0	1.6e-05	0	0.023	0.00028	0.078	1	0.15	0.29
81	0.68	0.009	0.00011	0	0.00025	0	0	2.6e-05	0	0.013	0.25	0	0	0.00025	0	6.5e-06	0.0017	0.044	0	0.31	0.48
82	0.96	0.0012	0	0	0.0002	0	0	0	0	0.00012	0.024	0	0	0.0002	0	1.6e-05	0.0075	0.0017	0	0.31	0.48
83	0.1	0.21	0.012	0	0	0.028	0	0.11	0	0.034	0.0029	0	0	0	0	0.15	0.0015	0.35	17	0.23	0.52
84	0	0.089	0	0	0	0	0.91	0	0.0003	0	0	0	0	0	0	0	0	0	6	0.15	0.064
85	0.78	8.7e-05	0	0	9.6e-05	0	0	0	0	0.00085	0.21	0	0	9.6e-05	0	0	0.00096	0.0043	0	0.31	0.48
86	0.13	0.039	0.00047	0	0	0.11	0	0.00057	0	0.14	0.054	0	0	0	0	0.069	0.00036	0.45	17	0.23	0.52
87	0.52	0.072	0.0022	0	0.00054	0.027	0	0.011	0	0.051	0.1	0	0	0.00054	9.9e-06	0.045	0.0052	0.16	0	0.31	0.48
88	0.3	0.0092	0.00021	0	8e-05	0	0	0.00036	0	0.15	0.21	0	0	8e-05	0	9.9e-05	0.00076	0.33	17	0.23	0.52
89	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	6	0.15	0.064
90	0.53	0.29	0.0044	0	0.00087	0.00025	0	0.0029	0	0.0048	0.14	0	0	0.00087	0	0.00026	0.0024	0.017	0	0.31	0.48
91	0.18	7e-06	0	0	0	0	0	0.00011	0	0.16	0.05	0	0	0	0	9.2e-05	0.00047	0.61	17	0.23	0.52
92	0	0.91	0.066	0	0	2.1e-06	0	0.023	0	0	0	0	0	0	0	1.2e-05	0	0	1	0.15	0.29
93	0.049	0.14	0.0026	0	0	0.00026	0	0.029	0	0.17	0.013	0	0	0	0	0.0032	0.00023	0.59	17	0.23	0.52
94	0.00061	0.93	0.017	0	0	0.0073	0	0.035	0	0.00037	1.8e-05	0	0	0	0	0.01	1.2e-05	0.0034	1	0.15	0.29
95	0	0.99	0.011	0	0	0.00027	0	0.0012	0	0	0	0	0	0	0	0.00023	0	0	1	0.15	0.29
96	0	1	0.0028	0	0	0.0014	3.6e-06	8.8e-05	0	0	0	0	0	0	0	0.00033	0	0	1	0.15	0.29
97	0.014	0.0015	1.4e-06	0	0	2.5e-06	0	0.00017	0	0.038	0.00015	0	0	0	0	0.0015	8.8e-05	0.94	17	0.23	0.52
98	0.086	0.051	0.0013	0	0.0023	0.36	0	0.001	0	0.00016	0.0093	0	0	0.0023	0	0.48	0.0041	0.0069	15	0.23	0.34
99	0.39	0.46	0.0039	0	0.00095	0.046	0	0.00043	0	0.00023	0.075	0	0	0.00095	0	0.021	0.0013	0.001	1	0.15	0.29
100	0.078	0.8	0.012	0	1.1e-05	0.0019	0	0.0032	0	0.0044	0.088	0	0	1.1e-05	0	0.0016	8.2e-05	0.0091	1	0.15	0.29
101	0.0035	0.73	0.022	0	0	0.003	0	0.18	9.8e-05	0.011	0.00054	0	0	0	0	0.0073	3.2e-05	0.043	1	0.15	0.29
102	0.0085	0.86	0.021	0	8.6e-06	0.0044	0	0.0052	0	0.0001	0.094	0	0	8.6e-06	0	0.0058	0	8.6e-05	1	0.15	0.29
103	0	0.99	0.01	0	0	9.9e-05	0	0.0019	0	0	0	0	0	0	0	8.4e-05	0	0	1	0.15	0.29
104	0.32	0.38	0.0029	0	3.9e-06	0.00023	0	0.00029	0	0.038	0.044	0	0	3.9e-06	0	0.00044	0.0014	0.21	1	0.15	0.29
105	0.0056	0.67	0.027	0	0	0.017	0	0.15	0	0.0072	0.00018	0	0	0	0	0.054	8.8e-05	0.067	1	0.15	0.29
106	0.087	0.72	0.029	0	9e-06	0.012	0	0.089	0	0.00021	0.00032	0	0	9e-06	0	0.051	0.0028	0.0064	1	0.15	0.29
107	0.16	0.56	0.0038	0	0.00021	0.023	0	0.0097	0	0.034	0.044	0	0	0.00021	0	0.0082	0.00032	0.15	1	0.15	0.29
108	0.33	0.32	0.03	0	7.6e-06	0.0014	0	0.28	0	0.00031	0.0016	0	0	7.6e-06	0	0.014	0.0079	0.009	0	0.31	0.48
109	0.054	0.6	0.014	0	8.7e-06	0.0023	0	0.036	0	0.078	0.029	0	0	8.7e-06	0	0.0032	0.00019	0.18	1	0.15	0.29
110	0.23	0.69	0.0026	0	1.9e-06	0.00021	0	0.013	0	0.0029	0.045	0	0	1.9e-06	0	4.2e-05	0.00033	0.017	1	0.15	0.29
111	0.71	0.1	0.00013	0	0	1.9e-05	0	0.15	0	0.0011	0.0089	0	0	0	0	1.1e-05	0.0036	0.026	0	0.31	0.48
112	0.17	0.46	0.0092	0	0.00025	0.035	0	0.033	0	0.048	0.042	0	0	0.00025	0	0.038	0.0011	0.16	1	0.15	0.29
113	0.0069	0.044	0.0061	0	0	0.00038	0	0.36	0	0.1	0.0011	0	0	0	0	0.0057	4.1e-05	0.47	17	0.23	0.52
114	0	0.94	0.024	0	0	0.00048	0	0.036	0	1.1e-06	0	0	0	0	0	0.0013	0	4.4e-05	1	0.15	0.29
115	0.49	0.28	0.0028	0	2.2e-05	0.0011	0	0.15	0	0.0049	0.02	0	0	2.2e-05	0	0.0012	0.004	0.049	0	0.31	0.48
116	0.00026	0.0038	9.3e-05	0	0	0	0	0.11	0	0.28	0.00023	0	0	0	0	1e-05	0	0.61	17	0.23	0.52
117	0.088	0	0	0	0	0.14	0	0	0	0	0	0	0	0	0	0.74	0.038	1.8e-05	15	0.23	0.34
118	0	3.4e-05	0.00014	0	0	0	0	0.94	0	0.022	0	0	0	0	0	0	0	0.04	7	0.15	0.43
119	0.24	0.44	0.0084	0	0.00012	0.01	0	0.018	0	0.046	0.049	0	0	0.00012	0	0.017	0.0018	0.16	1	0.15	0.29
120	2.5e-06	0.88	0.034	0	0	0.0013	0	0.083	0	8.1e-06	0	0	0	0	0	0.0052	0	0.00033	1	0.15	0.29
121	0	6.5e-06	0	0.0079	0	0	0.99	0	0	0	0	0	0	0	0	0	0	0	6	0.15	0.064
122	5.7e-05	0.0014	2.2e-05	0	0	0	0	0.1	0	0.3	7.8e-05	0	0	0	0	0	0	0.6	17	0.23	0.52
123	0.87	0.01	1.7e-05	0	0.00053	0.033	0	0	0	1.4e-05	0.0024	0	0	0.00053	0	0.036	0.044	0.00046	0	0.31	0.48
124	0.033	0.87	0.024	0	1.1e-06	0.0062	0	0.044	0	2.6e-05	8.6e-05	0	0	1.1e-06	0	0.019	0.0013	0.00093	1	0.15	0.29
125	0.37	0.29	0.012	0	0.00015	0.0096	0	0.15	0	0.01	0.011	0	0	0.00015	0	0.03	0.0049	0.1	0	0.31	0.48
126	0.39	0.3	0.016	0	1.6e-05	0.0023	0	0.21	0	0.0035	0.0081	0	0	1.6e-05	0	0.015	0.0057	0.045	0	0.31	0.48
127	0.29	0.18	0.0027	0	0.00055	0.053	0	0.015	0	0.072	0.051	0	0	0.00055	0	0.043	0.0018	0.29	17	0.23	0.52
128	0.47	0.19	0.015	0	2.4e-05	0.0013	0	0.27	0	0.0016	0.0059	0	0	2.4e-05	0	0.0099	0.0075	0.028	0	0.31	0.48
129	0.0004	0.0039	2.8e-05	0	0	0	0	0.0038	0	0.19	0.00013	0	0	0	0	1.2e-05	0	0.8	17	0.23	0.52
130	0.19	0.45	0.0079	0	3.8e-05	0.0034	0	0.011	0	0.064	0.048	0	0	3.8e-05	0	0.0058	0.0011	0.22	1	0.15	0.29
131	0.78	0.059	5.2e-05	0	1.2e-06	1.7e-05	0	0.15	0	0.00013	0.006	0	0	1.2e-06	0	0	0.0039	0.0045	0	0.31	0.48
132	0.41	0.35	0.0017	0	9.7e-06	0.00056	0	0.092	0	0.012	0.024	0	0	9.7e-06	0	0.00045	0.0023	0.1	0	0.31	0.48
133	0.84	0.097	0.00046	0	0.00082	0.015	0	3.6e-05	0	0.00042	0.017	0	0	0.00082	0	0.011	0.016	0.005	0	0.31	0.48
134	0	6.4e-05	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	6	0.15	0.064
135	0.0011	0.65	0.025	0	0	0.0018	0	0.27	0	0.0064	8.1e-05	0	0	0	0	0.0074	1.1e-05	0.039	1	0.15	0.29
136	0.03	0.86	0.016	0	5.4e-05	0.02	0	0.0056	0	0.00046	0.052	0	0	5.4e-05	0	0.02	2.6e-05	0.00081	1	0.15	0.29
137	0.00012	0.54	0.058	0	0	8.9e-05	0	0.37	0	0.011	0.016	0	0	0	0	0.00051	0	0.0026	1	0.15	0.29
138	0.13	0.78	0.0068	0	5.4e-06	0.00093	0	0.00051	0	0.0059	0.046	0	0	5.4e-06	0	0.00043	0.00026	0.022	1	0.15	0.29
139	0.054	0.76	0.017	0	1e-05	0.0029	0	0.023	0	0.031	0.038	0	0	1e-05	0	0.0036	0.00014	0.068	1	0.15	0.29
140	0.0082	0.68	0.031	0	2.9e-06	0.0021	0	0.14	0	0.05	0.028	0	0	2.9e-06	0	0.0052	1.1e-05	0.055	1	0.15	0.29
141	0.21	0.55	0.01	0	0.00022	0.031	0	0.025	0	0.021	0.032	0	0	0.00022	1.7e-05	0.04	0.0021	0.086	1	0.15	0.29
142	0	0	0	0.91	0	0	0	0	0	0	0	0	0	0	0	0.089	0	0	3	0.067	0.032
143	0.00049	0.12	0.0044	0	0	0	0	0.0055	0	0.47	0.0034	0	0	0	0	0	0	0.4	9	0.23	0.57
144	0.0028	0.73	0.034	0	0	0.00032	0	0.087	0	0.066	0.026	0	0	0	0	0.00079	1.1e-06	0.048	1	0.15	0.29
145	0.081	0.76	0.011	0	0.00027	0.054	0	0.003	0	0.00019	0.053	0	0	0.00027	0	0.041	0.00013	0.00057	1	0.15	0.29
146	0.33	0.41	0.003	0	5.9e-06	0.00081	0	0.00055	0	0.03	0.024	0	0	5.9e-06	0	0.0056	0.0025	0.2	1	0.15	0.29
147	0.019	0.82	0.021	0	6.6e-05	0.031	0	0.016	0	0.00017	0.05	0	0	6.6e-05	0	0.042	1.6e-05	0.00077	1	0.15	0.29
148	0.24	0.63	0.0049	0	5.1e-06	0.0006	0	0.00051	0	0.015	0.037	0	0	5.1e-06	0	0.00033	0.00096	0.075	1	0.15	0.29
149	0.049	0.88	0.01	0	2.3e-06	0.00074	0	0.00098	0	0.0013	0.05	0	0	2.3e-06	0	0.00045	4.1e-05	0.0031	1	0.15	0.29
150	0.03	0.71	0.024	0	2e-05	0.0075	0	0.084	0	0.032	0.034	0	0	2e-05	0	0.013	8.9e-05	0.061	1	0.15	0.29
151	0.042	0.88	0.014	0	1.5e-05	0.0049	0	0.0034	0	0.0013	0.051	0	0	1.5e-05	0	0.0041	4.1e-05	0.0028	1	0.15	0.29
152	0.057	0.44	0.0095	0	0.00088	0.2	0	0.0089	0	0.0004	0.032	0	0	0.00088	0	0.24	0.00085	0.0087	1	0.15	0.29
153	0.15	0.61	0.013	0	0.00012	0.02	0	0.032	0	0.028	0.035	0	0	0.00012	0	0.025	0.0011	0.094	1	0.15	0.29
154	0.13	0.73	0.012	0	2.7e-05	0.0049	0	0.0098	0	0.016	0.041	0	0	2.7e-05	0	0.0045	0.00056	0.051	1	0.15	0.29
155	0.0061	0.81	0.026	0	4.3e-05	0.034	0	0.02	0	8.3e-05	0.047	0	0	4.3e-05	0	0.058	4.5e-06	0.00055	1	0.15	0.29
156	0.0076	0.82	0.017	0	0	6.6e-05	0	0.0048	0	0.055	0.032	0	0	0	0	7.4e-05	2.8e-06	0.067	1	0.15	0.29
157	0.47	0.42	0.002	0	0.00089	0.05	0	5.5e-05	0	2e-05	0.04	0	0	0.00089	0	0.013	0.002	0.00015	0	0.31	0.48
158	0	0.78	0.0059	0	0	0.12	0	0.0004	0	0	0	0	0	0	0	0.096	0	3.4e-06	1	0.15	0.29
159	0.065	0.81	0.017	0	3.2e-05	0.0085	0	0.02	0	0.0089	0.044	0	0	3.2e-05	0	0.0098	0.00016	0.021	1	0.15	0.29
160	0.46	0.34	0.0026	0	6.7e-05	0.0097	0	0.002	0	0.014	0.023	0	0	6.7e-05	0	0.03	0.0056	0.11	0	0.31	0.48
161	0.38	0.5	0.0055	0	0.0002	0.018	0	0.0027	0	0.0063	0.034	0	0	0.0002	0	0.014	0.0037	0.035	1	0.15	0.29
162	0.15	0.57	0.0049	0	1.8e-06	0.00025	0	0.00059	0	0.042	0.031	0	0	1.8e-06	0	0.00021	0.00051	0.19	1	0.15	0.29
163	0.042	0.66	0.023	0	3e-05	0.01	0	0.11	0	0.029	0.033	0	0	3e-05	0	0.018	0.00018	0.077	1	0.15	0.29
164	0.066	0.52	0.012	0	1e-05	0.0024	0	0.034	0	0.09	0.025	0	0	1e-05	0	0.0042	0.00031	0.24	1	0.15	0.29
165	0.0064	0.66	0.029	0	6.2e-05	0.058	0	0.058	0	0.00043	0.036	0	0	6.2e-05	0	0.14	0.0001	0.01	1	0.15	0.29
166	0.09	0.17	0.0014	0	0	0.00021	0	0.012	0	0.1	0.0086	0	0	0	0	0.0051	0.00055	0.61	17	0.23	0.52
167	0.016	0.86	0.026	0	9.2e-06	0.0051	0	0.035	0	0.0055	0.042	0	0	9.2e-06	0	0.0081	1.4e-05	0.0075	1	0.15	0.29
168	0.29	0.42	0.0014	0	0.0031	0.2	0	6.7e-06	0	0	0.051	0	0	0.0031	0	0.035	0.00039	1.2e-06	1	0.15	0.29
169	0.48	0.43	0.0035	0	0.00046	0.029	0	0.0007	0	0.00078	0.033	0	0	0.00046	0	0.013	0.0044	0.0052	0	0.31	0.48
170	0	0	0	1	0	0	0	0	0.0017	0	0	0	0	0	0	0	0	0	3	0.067	0.032
171	0.03	0.66	0.026	0	4.9e-05	0.023	0	0.11	0	0.01	0.034	0	0	4.9e-05	0	0.049	0.00022	0.058	1	0.15	0.29
172	0.68	0.29	0.00067	0	5.3e-05	0.0021	0	2.5e-06	0	4.4e-05	0.027	0	0	5.3e-05	0	0.00026	0.0028	0.00053	0	0.31	0.48
173	0.0092	0.87	0.023	0	1e-06	0.00075	0	0.014	0	0.02	0.038	0	0	1e-06	0	0.0011	4.6e-06	0.022	1	0.15	0.29
174	6.2e-05	0.52	0.064	0	0	0.00027	0	0.4	0	0.0021	0.016	0	0	0	0	0.0018	0	0.00074	1	0.15	0.29
175	0.02	0.34	0.035	0	1.1e-05	0.032	0	0.26	0	0.0044	0.016	0	0	1.1e-05	0	0.18	0.00043	0.11	1	0.15	0.29
176	0.00077	0.91	0.035	0	0	0.00026	0	0.014	0	0.0024	0.035	0	0	0	0	0.00055	0	0.0011	1	0.15	0.29
177	0.28	0.38	0.0077	0	0.00086	0.11	0	0.014	0	0.0061	0.033	0	0	0.00086	3.2e-05	0.12	0.004	0.045	1	0.15	0.29
