SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster	dcf0	dcf1
109	0.025	0.04	0.29	0.29	0	0.095	0.014	0.00027	0.0049	0.00054	0.079	0.17	0.00027	2	0.15	0.29
110	0.09	0.012	0.28	0.28	0	0.32	0.0021	4.9e-05	5.5e-05	4.2e-05	0.0024	0.013	4.9e-05	5	0.31	0.52
111	0.35	0.18	0.054	0.054	0	0.33	0.00014	3e-05	1.9e-05	4.8e-06	0.0012	0.026	3e-05	0	0.31	0.48
112	0.076	0.035	0.21	0.21	0	0.19	0.0085	0.0074	0.056	0.0081	0.047	0.14	0.0074	2	0.15	0.29
113	0.0032	0.4	0.021	0.021	0	0.0067	0.0058	0	0.0086	8.9e-05	0.1	0.43	0	11	0.23	0.52
114	0	0.041	0.47	0.47	0	0	0.024	0	0.0021	0.00012	1.1e-06	4.2e-05	0	2	0.15	0.29
115	0.23	0.17	0.13	0.13	0	0.28	0.0028	0.00068	0.0019	0.00026	0.005	0.046	0.00068	5	0.31	0.52
116	0.00012	0.12	0.0019	0.0019	0	0.00073	9.2e-05	0	1.6e-05	0	0.29	0.59	0	11	0.23	0.52
117	0.034	0	0	0	0	0.00046	0	0	0.94	0.027	0	1.4e-05	0	8	0.23	0.34
118	0	0.94	1.5e-05	1.5e-05	0	0	0.00012	0	0	0	0.021	0.034	0	1	0.15	0.43
119	0.11	0.019	0.2	0.2	0	0.24	0.0078	0.0034	0.025	0.0023	0.044	0.14	0.0034	5	0.31	0.52
120	1.2e-06	0.094	0.43	0.43	0	0	0.034	0	0.0083	0.00031	8.4e-06	0.00032	0	2	0.15	0.29
121	0	0	2.2e-06	2.2e-06	1	0	0	0	0	0	0	0	0	4	0.15	0.064
122	2.7e-05	0.12	0.00068	0.00068	0	0.00023	2.2e-05	0	0	0	0.31	0.57	0	11	0.23	0.52
123	0.65	0	0.0077	0.0077	0	0.18	2.6e-05	0.026	0.089	0.013	2.3e-05	0.0007	0.026	0	0.31	0.48
124	0.016	0.051	0.44	0.44	0	0.0046	0.025	3.5e-05	0.03	0.0015	2.7e-05	0.0009	3.5e-05	2	0.15	0.29
125	0.18	0.17	0.15	0.15	0	0.17	0.012	0.0049	0.047	0.0024	0.01	0.1	0.0049	0	0.31	0.48
126	0.2	0.25	0.15	0.15	0	0.16	0.016	0.00053	0.025	0.00058	0.0038	0.045	0.00053	1	0.15	0.43
127	0.12	0.015	0.081	0.081	0	0.27	0.0024	0.016	0.061	0.012	0.068	0.25	0.016	5	0.31	0.52
128	0.24	0.33	0.1	0.1	0	0.16	0.016	0.00083	0.017	0.00035	0.0018	0.029	0.00083	1	0.15	0.43
129	0.0002	0.0044	0.002	0.002	0	0.00077	2.8e-05	0	1.9e-05	0	0.2	0.79	0	11	0.23	0.52
130	0.086	0.012	0.21	0.21	0	0.22	0.0073	0.0011	0.0085	0.00078	0.062	0.19	0.0011	5	0.31	0.52
131	0.41	0.19	0.033	0.033	0	0.33	5.8e-05	4.3e-05	1.3e-06	4.6e-06	0.00015	0.0048	4.3e-05	0	0.31	0.48
132	0.19	0.098	0.16	0.16	0	0.28	0.0016	0.00029	0.00066	0.00013	0.012	0.094	0.00029	5	0.31	0.52
133	0.46	4.7e-05	0.055	0.055	0	0.34	0.00053	0.03	0.019	0.0041	0.00051	0.0055	0.03	0	0.31	0.48
134	0	0	2.2e-05	2.2e-05	1	0	0	0	0	0	0	0	0	4	0.15	0.064
135	0.00049	0.29	0.31	0.31	0	0.00069	0.024	0	0.011	0.00042	0.0065	0.036	0	2	0.15	0.29
136	0.014	0.0061	0.4	0.4	0	0.12	0.015	0.0016	0.03	0.0046	0.00045	0.00075	0.0016	2	0.15	0.29
137	5.6e-05	0.41	0.26	0.26	0	0.005	0.056	0	0.00078	2.1e-05	0.011	0.0024	0	1	0.15	0.43
138	0.057	0.00052	0.34	0.34	0	0.22	0.006	0.00015	0.00061	0.0002	0.0055	0.019	0.00015	2	0.15	0.29
139	0.025	0.025	0.36	0.36	0	0.11	0.017	0.00031	0.0054	0.00069	0.031	0.063	0.00031	2	0.15	0.29
140	0.0038	0.16	0.33	0.33	0	0.04	0.03	9e-05	0.008	0.00051	0.051	0.052	9e-05	2	0.15	0.29
141	0.095	0.027	0.26	0.26	0	0.17	0.0097	0.0068	0.06	0.0073	0.021	0.079	0.0068	2	0.15	0.29
142	0	0	0	0	0	0	0	0	1	0	0	0	0	8	0.23	0.34
143	0.00023	0.0062	0.06	0.06	0	0.0042	0.0044	0	1.5e-06	0	0.48	0.38	0	10	0.23	0.57
144	0.0014	0.099	0.36	0.36	0	0.028	0.034	7.8e-06	0.0012	7.8e-05	0.069	0.046	7.8e-06	2	0.15	0.29
145	0.035	0.0031	0.34	0.34	0	0.18	0.0098	0.0078	0.059	0.012	0.00018	0.0005	0.0078	2	0.15	0.29
146	0.15	0.0006	0.19	0.19	0	0.23	0.0029	0.00018	0.0085	0.00019	0.03	0.19	0.00018	5	0.31	0.52
147	0.0087	0.018	0.39	0.39	0	0.094	0.02	0.002	0.065	0.0074	0.00017	0.00071	0.002	2	0.15	0.29
148	0.1	0.00053	0.28	0.28	0	0.25	0.0045	0.00015	0.00047	0.00013	0.014	0.065	0.00015	2	0.15	0.29
149	0.022	0.001	0.4	0.4	0	0.16	0.0093	6.9e-05	0.00066	0.00017	0.0012	0.0027	6.9e-05	2	0.15	0.29
150	0.014	0.093	0.34	0.34	0	0.077	0.023	0.0006	0.021	0.0018	0.033	0.057	0.0006	2	0.15	0.29
151	0.019	0.0037	0.41	0.41	0	0.14	0.013	0.00046	0.0061	0.0011	0.0013	0.0025	0.00046	2	0.15	0.29
152	0.025	0.0095	0.2	0.2	0	0.093	0.0088	0.026	0.35	0.047	0.00039	0.0078	0.026	8	0.23	0.34
153	0.067	0.034	0.28	0.28	0	0.15	0.012	0.0037	0.037	0.0046	0.028	0.086	0.0037	2	0.15	0.29
154	0.059	0.01	0.34	0.34	0	0.18	0.011	0.00082	0.0066	0.0011	0.015	0.046	0.00082	2	0.15	0.29
155	0.0029	0.023	0.39	0.39	0	0.058	0.025	0.0013	0.091	0.0082	8.6e-05	0.00053	0.0013	2	0.15	0.29
156	0.0036	0.0054	0.4	0.4	0	0.056	0.017	2.6e-06	0.00012	1.6e-05	0.056	0.063	2.6e-06	2	0.15	0.29
157	0.19	5.4e-05	0.18	0.18	0	0.37	0.0017	0.025	0.017	0.011	1.8e-05	0.00012	0.025	5	0.31	0.52
158	0	0.00047	0.4	0.4	0	0	0.0062	0	0.16	0.03	0	3.4e-06	0	2	0.15	0.29
159	0.029	0.022	0.38	0.38	0	0.13	0.016	0.00097	0.015	0.002	0.0088	0.019	0.00097	2	0.15	0.29
160	0.22	0.0023	0.17	0.17	0	0.26	0.0027	0.0022	0.048	0.0024	0.015	0.11	0.0022	5	0.31	0.52
161	0.17	0.003	0.24	0.24	0	0.26	0.0053	0.0063	0.022	0.0041	0.0063	0.032	0.0063	5	0.31	0.52
162	0.068	0.00062	0.26	0.26	0	0.19	0.0045	5.3e-05	0.0003	5.8e-05	0.041	0.17	5.3e-05	2	0.15	0.29
163	0.019	0.12	0.31	0.31	0	0.084	0.022	0.00091	0.028	0.0024	0.029	0.071	0.00091	2	0.15	0.29
164	0.031	0.037	0.25	0.25	0	0.096	0.011	0.00032	0.0064	0.00056	0.091	0.23	0.00032	2	0.15	0.29
165	0.003	0.064	0.31	0.31	0	0.036	0.028	0.0019	0.21	0.014	0.00044	0.0094	0.0019	2	0.15	0.29
166	0.043	0.013	0.083	0.083	0	0.077	0.0013	1.4e-05	0.008	5.2e-05	0.1	0.59	1.4e-05	11	0.23	0.52
167	0.0075	0.039	0.41	0.41	0	0.076	0.025	0.00029	0.012	0.0012	0.0056	0.007	0.00029	2	0.15	0.29
168	0.1	5.8e-06	0.16	0.16	0	0.36	0.001	0.074	0.042	0.037	0	0	0.074	5	0.31	0.52
169	0.22	0.00077	0.2	0.2	0	0.31	0.0033	0.014	0.02	0.0069	0.00078	0.0048	0.014	5	0.31	0.52
170	0	0	0	0	1	0	0	0	0	0	0	0	0	4	0.15	0.064
171	0.014	0.12	0.31	0.31	0	0.066	0.025	0.0015	0.074	0.0055	0.01	0.054	0.0015	2	0.15	0.29
172	0.3	2.6e-06	0.13	0.13	0	0.44	0.00061	0.0015	0.00037	0.00047	4.2e-05	0.00046	0.0015	5	0.31	0.52
173	0.0044	0.016	0.43	0.43	0	0.062	0.023	3.3e-05	0.0017	0.00018	0.02	0.021	3.3e-05	2	0.15	0.29
174	2.9e-05	0.43	0.25	0.25	0	0.0038	0.062	1.1e-06	0.0027	6.3e-05	0.0021	0.00069	1.1e-06	1	0.15	0.43
175	0.0089	0.27	0.16	0.16	0	0.0098	0.032	0.00031	0.25	0.0072	0.0042	0.099	0.00031	1	0.15	0.43
176	0.00038	0.016	0.46	0.46	0	0.023	0.036	3.4e-06	0.00089	6.6e-05	0.0026	0.0011	3.4e-06	2	0.15	0.29
177	0.13	0.015	0.18	0.18	0	0.19	0.0072	0.026	0.18	0.025	0.0061	0.041	0.026	5	0.31	0.52
178	0.00063	0.00067	0.1	0.1	0	0.011	0.0039	0	1.8e-06	0	0.37	0.41	0	11	0.23	0.52
179	0.033	0.27	0.041	0.041	0	0.037	0.011	7.6e-05	0.087	0.0018	0.047	0.43	7.6e-05	11	0.23	0.52
180	0.0014	0.00046	0.077	0.077	0	0.014	0.0024	0	1.5e-06	0	0.31	0.51	0	11	0.23	0.52
181	0.0025	0.32	0.28	0.28	0	0.0082	0.025	3.7e-05	0.019	0.00063	0.012	0.056	3.7e-05	1	0.15	0.43
182	0.11	0.00014	0.24	0.24	0	0.25	0.0029	0.00011	0.00029	8.7e-05	0.023	0.13	0.00011	5	0.31	0.52
183	0.025	0.03	0.36	0.36	0	0.085	0.012	0.0016	0.026	0.004	0.03	0.064	0.0016	2	0.15	0.29
184	0	0.0003	0.49	0.49	0	1.3e-05	0.0022	0	0	0	0.019	0.0021	0	2	0.15	0.29
185	0	0.0042	0.49	0.49	0	4.8e-05	0.0095	0	1.5e-05	3.7e-06	0.0083	0.0015	0	2	0.15	0.29
186	0.022	0	0.0028	0.0028	0	0.56	4.9e-06	6.5e-05	0	0	0.25	0.16	6.5e-05	5	0.31	0.52
187	0.00019	0.31	0.32	0.32	0	0.0056	0.026	4.7e-06	0.0028	0.0002	0.01	0.01	4.7e-06	2	0.15	0.29
188	0.021	0.04	0.33	0.33	0	0.093	0.016	0.0002	0.0044	0.00049	0.057	0.11	0.0002	2	0.15	0.29
189	0.00023	0.35	0.29	0.29	0	0.0086	0.038	4e-06	0.0023	0.0001	0.016	0.0079	4e-06	1	0.15	0.43
190	0.00073	0.15	0.35	0.35	0	0.02	0.04	8.9e-06	0.0022	0.00012	0.055	0.028	8.9e-06	2	0.15	0.29
191	0.029	0.062	0.33	0.33	0	0.076	0.014	0.0011	0.024	0.0027	0.038	0.099	0.0011	2	0.15	0.29
192	0.25	0.64	0.0064	0.0064	0	0.059	0.0079	3e-06	0.013	1.9e-05	0.00029	0.022	3e-06	1	0.15	0.43
193	0.16	0.066	0.13	0.13	0	0.25	0.0019	0.011	0.011	0.0045	0.031	0.21	0.011	5	0.31	0.52
194	0.048	0.033	0.28	0.28	0	0.15	0.012	0.0041	0.041	0.0056	0.039	0.1	0.0041	2	0.15	0.29
195	0.003	0.13	0.18	0.18	0	0.023	0.016	1.9e-05	0.0014	9.2e-05	0.23	0.25	1.9e-05	11	0.23	0.52
196	0.18	0.00059	0.19	0.19	0	0.29	0.0031	0.035	0.048	0.018	0.00027	0.0016	0.035	5	0.31	0.52
197	0.048	0.0036	0.14	0.14	0	0.1	0.0046	0.059	0.38	0.066	0.00028	0.0055	0.059	8	0.23	0.34
198	0.11	0.0013	0.042	0.042	0	0.11	0.00021	4.2e-06	0.016	3.8e-05	0.048	0.63	4.2e-06	11	0.23	0.52
199	0.0016	0.3	0.29	0.29	0	0.024	0.037	0.00011	0.022	0.001	0.0095	0.026	0.00011	1	0.15	0.43
200	0	0.57	0	0	0	0	0.43	0	0	0	0	0	0	1	0.15	0.43
201	0.055	3.6e-05	0.32	0.32	0	0.3	0.0033	0.00084	0.0016	0.00092	7.9e-05	0.0003	0.00084	2	0.15	0.29
202	0.0017	0.083	0.42	0.42	0	0.026	0.018	9.7e-05	0.0085	0.00058	0.0049	0.0083	9.7e-05	2	0.15	0.29
203	4.9e-05	0.0093	0.46	0.46	0	1.2e-05	0.015	0	0.042	0.0074	6.3e-06	0.00024	0	2	0.15	0.29
204	0.034	0.014	0.37	0.37	0	0.15	0.014	0.0015	0.018	0.0026	0.01	0.023	0.0015	2	0.15	0.29
205	0.042	0.00052	0.34	0.34	0	0.19	0.0061	0.00013	0.00057	0.00018	0.022	0.069	0.00013	2	0.15	0.29
206	0.093	0.00056	0.31	0.31	0	0.27	0.0052	0.00091	0.0025	0.00087	0.0019	0.0079	0.00091	2	0.15	0.29
207	0.044	0.0038	0.35	0.35	0	0.17	0.0097	0.00028	0.0021	0.00044	0.02	0.057	0.00028	2	0.15	0.29
