SNV	cluster0	cluster1	cluster2	cluster3	cluster	dcf0	dcf1
62	0.86	0.015	0.13	0	0	0.15	0.29
63	0.35	0.00046	0.64	0	2	0.31	0.52
64	0.93	0.066	3e-05	0	0	0.15	0.29
65	0.64	0.0069	0.35	0	0	0.15	0.29
66	0.46	0.0053	0.54	0	2	0.31	0.52
67	0.37	0.043	0.58	0	2	0.31	0.52
68	0.6	0.026	0.37	0	0	0.15	0.29
69	0.33	0.0033	0.67	0	2	0.31	0.52
70	0.74	0.0059	0.26	0	0	0.15	0.29
71	0.55	0.0034	0.45	0	0	0.15	0.29
72	0.66	0.28	0.054	0	0	0.15	0.29
73	0.014	0.0052	0.98	0	2	0.31	0.52
74	0.57	0.0035	0.42	0	0	0.15	0.29
75	0.46	0.13	0.41	0	0	0.15	0.29
76	0.57	0.02	0.41	0	0	0.15	0.29
77	0.0016	0.0062	0.99	0	2	0.31	0.52
78	0.96	0.035	0.0038	0	0	0.15	0.29
79	0.2	0.64	0.15	0	1	0.15	0.43
80	0.75	0.17	0.074	0	0	0.15	0.29
81	0.0031	2e-05	1	0	2	0.31	0.52
82	0.0011	0	1	0	2	0.31	0.52
83	0.37	0.44	0.19	0	1	0.15	0.43
84	0.8	0	0	0.2	0	0.15	0.29
85	2.4e-05	0	1	0	2	0.31	0.52
86	0.062	0.002	0.94	0	2	0.31	0.52
87	0.057	0.019	0.92	0	2	0.31	0.52
88	0.0058	0.0005	0.99	0	2	0.31	0.52
89	6.8e-05	0	0	1	3	0.15	0.032
90	0.15	0.0033	0.85	0	2	0.31	0.52
91	1e-05	0.00035	1	0	2	0.31	0.52
92	0.95	0.054	0	0	0	0.15	0.29
93	0.4	0.18	0.42	0	2	0.31	0.52
94	0.92	0.077	0.00057	0	0	0.15	0.29
95	1	0.0027	0	0	0	0.15	0.29
96	1	0.0002	0	0	0	0.15	0.29
97	0.1	0.026	0.87	0	2	0.31	0.52
98	0.42	0.019	0.56	0	2	0.31	0.52
99	0.28	0.00057	0.72	0	2	0.31	0.52
100	0.55	0.0049	0.44	0	0	0.15	0.29
101	0.65	0.35	0.0065	0	0	0.15	0.29
102	0.75	0.01	0.24	0	0	0.15	0.29
103	1	0.0042	0	0	0	0.15	0.29
104	0.32	0.00053	0.68	0	2	0.31	0.52
105	0.66	0.33	0.0058	0	0	0.15	0.29
106	0.76	0.21	0.036	0	0	0.15	0.29
107	0.44	0.017	0.54	0	2	0.31	0.52
108	0.29	0.56	0.14	0	1	0.15	0.43
109	0.66	0.088	0.26	0	0	0.15	0.29
110	0.42	0.018	0.56	0	2	0.31	0.52
111	0.088	0.28	0.63	0	2	0.31	0.52
112	0.46	0.072	0.47	0	2	0.31	0.52
113	0.051	0.93	0.019	0	1	0.15	0.43
114	0.92	0.078	0	0	0	0.15	0.29
115	0.22	0.26	0.53	0	2	0.31	0.52
116	0.016	0.98	0.0074	0	1	0.15	0.43
117	0.0005	0	1	0	2	0.31	0.52
118	1.7e-05	1	0	0	1	0.15	0.43
119	0.41	0.037	0.56	0	2	0.31	0.52
120	0.83	0.17	0	0	0	0.15	0.29
121	6.8e-06	0	0	1	3	0.15	0.032
122	0.0061	0.99	0.0024	0	1	0.15	0.43
123	0.035	1.2e-06	0.96	0	2	0.31	0.52
124	0.89	0.1	0.011	0	0	0.15	0.29
125	0.29	0.32	0.39	0	2	0.31	0.52
126	0.26	0.42	0.32	0	1	0.15	0.43
127	0.19	0.034	0.77	0	2	0.31	0.52
128	0.17	0.52	0.31	0	1	0.15	0.43
129	0.28	0.59	0.13	0	1	0.15	0.43
130	0.43	0.024	0.54	0	2	0.31	0.52
131	0.055	0.3	0.64	0	2	0.31	0.52
132	0.27	0.16	0.57	0	2	0.31	0.52
133	0.12	0.0001	0.88	0	2	0.31	0.52
134	0.00064	0	0	1	3	0.15	0.032
135	0.53	0.47	0.0014	0	0	0.15	0.29
136	0.73	0.011	0.26	0	0	0.15	0.29
137	0.4	0.6	0.009	0	1	0.15	0.43
138	0.57	0.00081	0.43	0	0	0.15	0.29
139	0.69	0.047	0.26	0	0	0.15	0.29
140	0.62	0.29	0.089	0	0	0.15	0.29
141	0.53	0.054	0.41	0	0	0.15	0.29
142	0	0	0	1	3	0.15	0.032
143	0.85	0.084	0.07	0	0	0.15	0.29
144	0.74	0.19	0.067	0	0	0.15	0.29
145	0.61	0.0054	0.39	0	0	0.15	0.29
146	0.42	0.0012	0.58	0	2	0.31	0.52
147	0.75	0.032	0.21	0	0	0.15	0.29
148	0.49	0.00089	0.51	0	2	0.31	0.52
149	0.68	0.0017	0.32	0	0	0.15	0.29
150	0.65	0.17	0.18	0	0	0.15	0.29
151	0.7	0.0061	0.29	0	0	0.15	0.29
152	0.63	0.028	0.34	0	0	0.15	0.29
153	0.57	0.066	0.36	0	0	0.15	0.29
154	0.61	0.018	0.38	0	0	0.15	0.29
155	0.81	0.045	0.14	0	0	0.15	0.29
156	0.85	0.011	0.14	0	0	0.15	0.29
157	0.29	8.4e-05	0.71	0	2	0.31	0.52
158	1	0.0011	0	0	0	0.15	0.29
159	0.68	0.038	0.29	0	0	0.15	0.29
160	0.36	0.0046	0.64	0	2	0.31	0.52
161	0.43	0.0052	0.56	0	2	0.31	0.52
162	0.54	0.0012	0.46	0	0	0.15	0.29
163	0.6	0.21	0.19	0	0	0.15	0.29
164	0.63	0.089	0.28	0	0	0.15	0.29
165	0.75	0.15	0.1	0	0	0.15	0.29
166	0.45	0.069	0.49	0	2	0.31	0.52
167	0.76	0.069	0.17	0	0	0.15	0.29
168	0.27	9.6e-06	0.73	0	2	0.31	0.52
169	0.36	0.0013	0.64	0	2	0.31	0.52
170	0	0	0	1	3	0.15	0.032
171	0.62	0.23	0.15	0	0	0.15	0.29
172	0.2	3.9e-06	0.8	0	2	0.31	0.52
173	0.83	0.029	0.14	0	0	0.15	0.29
174	0.37	0.62	0.0067	0	1	0.15	0.43
175	0.36	0.61	0.027	0	1	0.15	0.43
176	0.92	0.03	0.054	0	0	0.15	0.29
177	0.42	0.035	0.54	0	2	0.31	0.52
178	0.88	0.0055	0.11	0	0	0.15	0.29
179	0.12	0.75	0.13	0	1	0.15	0.43
180	0.82	0.0047	0.17	0	0	0.15	0.29
181	0.47	0.51	0.016	0	1	0.15	0.43
182	0.45	0.00024	0.55	0	2	0.31	0.52
183	0.74	0.058	0.2	0	0	0.15	0.29
184	1	0.00059	3.1e-05	0	0	0.15	0.29
185	0.99	0.0081	0.00012	0	0	0.15	0.29
186	0.0042	0	1	0	2	0.31	0.52
187	0.51	0.48	0.011	0	0	0.15	0.29
188	0.69	0.08	0.23	0	0	0.15	0.29
189	0.46	0.53	0.016	0	1	0.15	0.43
190	0.68	0.27	0.046	0	0	0.15	0.29
191	0.69	0.13	0.19	0	0	0.15	0.29
192	0.0093	0.89	0.1	0	1	0.15	0.43
193	0.26	0.13	0.6	0	2	0.31	0.52
194	0.57	0.064	0.37	0	0	0.15	0.29
195	0.55	0.37	0.085	0	0	0.15	0.29
196	0.36	0.001	0.64	0	2	0.31	0.52
197	0.53	0.013	0.46	0	0	0.15	0.29
198	0.25	0.0075	0.75	0	2	0.31	0.52
199	0.48	0.47	0.046	0	0	0.15	0.29
200	0	1	0	0	1	0.15	0.43
201	0.48	5.2e-05	0.52	0	2	0.31	0.52
202	0.79	0.15	0.056	0	0	0.15	0.29
203	0.98	0.019	3e-05	0	0	0.15	0.29
204	0.66	0.025	0.31	0	0	0.15	0.29
205	0.6	0.00089	0.4	0	0	0.15	0.29
206	0.49	0.00086	0.51	0	2	0.31	0.52
207	0.63	0.0067	0.36	0	0	0.15	0.29
208	0.097	0.86	0.039	0	1	0.15	0.43
209	0.6	0.0051	0.39	0	0	0.15	0.29
210	0.58	0.2	0.22	0	0	0.15	0.29
211	0.11	0.87	0.02	0	1	0.15	0.43
212	0.86	0.04	0.099	0	0	0.15	0.29
213	0.65	0.1	0.25	0	0	0.15	0.29
214	0.64	0.023	0.33	0	0	0.15	0.29
215	0.72	0.12	0.16	0	0	0.15	0.29
216	0.11	0.00044	0.89	0	2	0.31	0.52
217	0.66	0.034	0.31	0	0	0.15	0.29
218	0.61	0.018	0.37	0	0	0.15	0.29
219	0.53	0.13	0.34	0	0	0.15	0.29
220	0.74	0.086	0.17	0	0	0.15	0.29
221	0.69	0.048	0.26	0	0	0.15	0.29
222	0.48	0.006	0.52	0	2	0.31	0.52
223	0.42	0.0058	0.57	0	2	0.31	0.52
224	0.81	0.016	0.17	0	0	0.15	0.29
225	0.5	0.025	0.47	0	0	0.15	0.29
226	0.62	0.00025	0.38	0	0	0.15	0.29
227	0.18	0	0.82	0	2	0.31	0.52
228	1	0	0	0	0	0.15	0.29
229	0.61	0.14	0.25	0	0	0.15	0.29
230	0.6	0.14	0.26	0	0	0.15	0.29
231	0.66	0.058	0.28	0	0	0.15	0.29
232	0.8	0.04	0.16	0	0	0.15	0.29
233	0.51	0.0012	0.49	0	0	0.15	0.29
234	0.35	0.00022	0.65	0	2	0.31	0.52
235	0.71	0.17	0.12	0	0	0.15	0.29
236	0.66	0.098	0.24	0	0	0.15	0.29
237	0.59	0.015	0.39	0	0	0.15	0.29
238	0.3	0.13	0.57	0	2	0.31	0.52
239	0.4	1.4e-05	0.6	0	2	0.31	0.52
240	0.53	0.00063	0.47	0	0	0.15	0.29
241	0.54	0.003	0.46	0	0	0.15	0.29
242	0.37	0.053	0.57	0	2	0.31	0.52
243	0.64	0.023	0.34	0	0	0.15	0.29
244	0.84	0.018	0.15	0	0	0.15	0.29
245	0.56	0.1	0.34	0	0	0.15	0.29
246	0.089	2.9e-06	0.91	0	2	0.31	0.52
247	0.65	0.03	0.32	0	0	0.15	0.29
248	0.9	0.041	0.061	1.7e-05	0	0.15	0.29
249	0.77	0.0097	0.22	0	0	0.15	0.29
250	0.33	0.65	0.02	0	1	0.15	0.43
251	0.58	0.24	0.19	0	0	0.15	0.29
252	1	0.00087	0	0	0	0.15	0.29
253	0.91	0.02	0.065	0	0	0.15	0.29
254	0.53	0.37	0.1	0	0	0.15	0.29
255	0.89	0.11	0.0004	0	0	0.15	0.29
256	0.8	0.002	0.2	0	0	0.15	0.29
257	1	0.0022	0	0	0	0.15	0.29
258	0.27	0.00023	0.73	0	2	0.31	0.52
259	0.24	0.69	0.072	0	1	0.15	0.43
260	0.59	0.19	0.22	0	0	0.15	0.29
261	0.39	0.61	0.0059	0	1	0.15	0.43
262	0.83	0.013	0.16	0	0	0.15	0.29
263	0.68	0.00075	0.32	0	0	0.15	0.29
264	1	0.00043	0	0	0	0.15	0.29
265	0.95	0.047	0	0	0	0.15	0.29
266	0.19	0.71	0.1	0	1	0.15	0.43
267	0.58	0.017	0.4	0	0	0.15	0.29
268	0.4	5.4e-05	0.6	0	2	0.31	0.52
269	0.55	0.03	0.42	0	0	0.15	0.29
270	0.34	0.00019	0.66	0	2	0.31	0.52
271	0.27	0.011	0.72	0	2	0.31	0.52
272	0.33	0.00024	0.67	0	2	0.31	0.52
273	0.65	0.0006	0.35	0	0	0.15	0.29
274	0.63	0.0047	0.36	0	0	0.15	0.29
275	0.56	0.0063	0.43	0	0	0.15	0.29
276	0.68	0.059	0.26	0	0	0.15	0.29
277	0.59	0.0062	0.4	0	0	0.15	0.29
278	0.92	0.074	0.0016	0	0	0.15	0.29
279	0.66	0.0014	0.34	0	0	0.15	0.29
280	0.63	0.0087	0.36	0	0	0.15	0.29
281	0.22	0.00024	0.78	0	2	0.31	0.52
282	0.59	0.19	0.22	0	0	0.15	0.29
283	0.42	0.14	0.44	0	2	0.31	0.52
284	0.73	0.0039	0.27	0	0	0.15	0.29
285	0.35	0.0018	0.65	0	2	0.31	0.52
286	0.27	3.7e-05	0.73	0	2	0.31	0.52
287	0.43	0.011	0.55	0	2	0.31	0.52
288	0.52	0.0036	0.48	0	0	0.15	0.29
289	0.43	9.2e-05	0.57	0	2	0.31	0.52
290	0.5	0.001	0.5	0	2	0.31	0.52
291	1	0.00064	0	0	0	0.15	0.29
292	0.44	3.8e-05	0.56	0	2	0.31	0.52
293	0.19	0.37	0.45	0	2	0.31	0.52
294	0.6	0.079	0.32	0	0	0.15	0.29
295	0.41	0.002	0.59	0	2	0.31	0.52
296	0.14	0.00059	0.86	0	2	0.31	0.52
297	0	0	0	1	3	0.15	0.032
298	0.44	0.01	0.55	0	2	0.31	0.52
299	0.51	0.0093	0.48	0	0	0.15	0.29
300	0.2	3.5e-06	0.8	0	2	0.31	0.52
301	0.62	0.1	0.28	0	0	0.15	0.29
302	0.39	6.2e-05	0.61	0	2	0.31	0.52
303	0.31	2.4e-05	0.69	0	2	0.31	0.52
304	0.66	0.0024	0.33	0	0	0.15	0.29
305	0.58	0.00045	0.42	0	0	0.15	0.29
306	0.54	0.0034	0.46	0	0	0.15	0.29
307	0.55	0.0049	0.44	0	0	0.15	0.29
308	0.76	0.074	0.17	0	0	0.15	0.29
309	0.49	0.022	0.49	0	2	0.31	0.52
310	0.52	0.033	0.45	0	0	0.15	0.29
311	1	0.0023	0.00024	0	0	0.15	0.29
312	0.4	0.0067	0.59	0	2	0.31	0.52
313	0.2	0.00026	0.8	0	2	0.31	0.52
314	0.84	0.15	0.0068	0	0	0.15	0.29
315	0.92	0.08	0	0	0	0.15	0.29
316	0.61	0.0048	0.39	0	0	0.15	0.29
317	1	0.0036	0	0	0	0.15	0.29
318	0.41	0.53	0.058	0	1	0.15	0.43
319	0.88	0.12	0.00013	0	0	0.15	0.29
320	0.44	0.15	0.41	0	0	0.15	0.29
321	0.41	0.00065	0.59	0	2	0.31	0.52
322	0.62	0.12	0.26	0	0	0.15	0.29
323	0.81	0.12	0.07	0	0	0.15	0.29
324	0.0056	0	0	0.99	3	0.15	0.032
325	0.0015	1	0	0	1	0.15	0.43
326	0.61	0.26	0.13	0	0	0.15	0.29
327	0.62	0.071	0.31	0	0	0.15	0.29
328	0.4	0.0047	0.59	0	2	0.31	0.52
329	0.76	0.025	0.21	0	0	0.15	0.29
330	0.61	0.39	0.0073	0	0	0.15	0.29
331	0.42	0.0015	0.58	0	2	0.31	0.52
332	0.26	0.093	0.65	0	2	0.31	0.52
333	0.14	0.076	0.79	0	2	0.31	0.52
334	0.3	0	0.7	0	2	0.31	0.52
335	0.73	0.095	0.18	0	0	0.15	0.29
336	0.58	0.066	0.35	0	0	0.15	0.29
337	0.41	0.57	0.023	0	1	0.15	0.43
338	0.68	0.01	0.31	0	0	0.15	0.29
339	0.61	0.00029	0.39	0	0	0.15	0.29
340	0.61	0.0014	0.39	0	0	0.15	0.29
341	0.44	0.00015	0.56	0	2	0.31	0.52
342	0.52	0.0026	0.48	0	0	0.15	0.29
343	0.47	0.0099	0.52	0	2	0.31	0.52
344	0.49	0.01	0.5	0	2	0.31	0.52
345	0.26	4.7e-05	0.74	0	2	0.31	0.52
346	0.61	0.1	0.28	0	0	0.15	0.29
347	0.55	0.0035	0.45	0	0	0.15	0.29
348	0.53	0.0011	0.47	0	0	0.15	0.29
349	0.69	0.016	0.3	0	0	0.15	0.29
350	0.66	0.0012	0.34	0	0	0.15	0.29
351	0.34	0.00051	0.66	0	2	0.31	0.52
352	0.65	0.1	0.25	0	0	0.15	0.29
353	0.69	0.033	0.27	0	0	0.15	0.29
354	0.72	0.02	0.26	0	0	0.15	0.29
355	0.51	1.3e-05	0.49	0	0	0.15	0.29
356	0.17	0.12	0.71	0	2	0.31	0.52
357	0.57	0.42	0.008	0	0	0.15	0.29
358	0.47	0.015	0.51	0	2	0.31	0.52
359	0.51	0.019	0.48	0	0	0.15	0.29
360	0.12	8.5e-06	0.88	0	2	0.31	0.52
361	0.16	0.01	0.83	0	2	0.31	0.52
362	1	1.1e-06	0	0	0	0.15	0.29
363	0.37	0.0026	0.63	0	2	0.31	0.52
364	0.72	0.066	0.22	0	0	0.15	0.29
365	0.54	0.03	0.43	0	0	0.15	0.29
366	0.44	0.00019	0.56	0	2	0.31	0.52
367	0.58	0.13	0.29	0	0	0.15	0.29
368	0.22	0.6	0.18	0	1	0.15	0.43
369	0.56	0.13	0.31	0	0	0.15	0.29
370	0.56	2.6e-05	0.44	0	0	0.15	0.29
371	0	0	1	0	2	0.31	0.52
372	0.89	0.11	0	0	0	0.15	0.29
373	0.84	0.037	0.12	0	0	0.15	0.29
374	0.92	0.079	0.002	0	0	0.15	0.29
375	0.6	0.4	0.0029	0	0	0.15	0.29
376	0	0.012	0.99	0	2	0.31	0.52
377	0.38	0.4	0.22	0	1	0.15	0.43
378	0.73	0.24	0.027	0	0	0.15	0.29
379	0.99	0.011	1.3e-05	0	0	0.15	0.29
380	0.52	0.017	0.47	0	0	0.15	0.29
381	0.89	0.016	0.093	0	0	0.15	0.29
382	0.92	0.056	0.022	0	0	0.15	0.29
383	0.98	0.018	4.4e-06	0	0	0.15	0.29
384	0.72	0.28	0	0	0	0.15	0.29
385	0	1	0	0	1	0.15	0.43
386	0.35	0.0003	0.65	0	2	0.31	0.52
387	0.43	0.52	0.055	0	1	0.15	0.43
388	0.22	0.72	0.056	0	1	0.15	0.43
389	0.41	0.59	0.0012	0	1	0.15	0.43
390	0.97	0.033	0.0011	0	0	0.15	0.29
391	0.58	0.011	0.41	0	0	0.15	0.29
392	0.024	0.98	2.3e-06	0	1	0.15	0.43
393	0.16	0.81	0.031	0	1	0.15	0.43
394	0.7	0.3	0.00047	0	0	0.15	0.29
395	0.81	0.038	0.15	0	0	0.15	0.29
396	0.11	0	0.89	0	2	0.31	0.52
397	0.5	0.16	0.35	0	0	0.15	0.29
398	0.96	0.043	0.0011	0	0	0.15	0.29
399	0.3	0.25	0.45	0	2	0.31	0.52
400	1	0.0035	0.00064	0	0	0.15	0.29
401	0.9	0.095	0.0077	0	0	0.15	0.29
402	0.6	0.15	0.25	0	0	0.15	0.29
403	1	5.2e-05	0	0	0	0.15	0.29
404	0.93	0.057	0.015	0	0	0.15	0.29
405	0.32	0.49	0.18	0	1	0.15	0.43
406	0.98	0.0086	0.01	0	0	0.15	0.29
407	1	0.0049	0	0	0	0.15	0.29
408	0.95	0.049	0.0001	0	0	0.15	0.29
409	0.82	0.18	0.00023	0	0	0.15	0.29
410	0.16	0.82	0.025	0	1	0.15	0.43
411	0	0	0	1	3	0.15	0.032
412	0	0	1	0	2	0.31	0.52
413	0.98	0.02	0.00014	0	0	0.15	0.29
414	0.39	0.59	0.02	0	1	0.15	0.43
415	0.64	0.21	0.15	0	0	0.15	0.29
416	1	0.003	1.7e-05	0	0	0.15	0.29
417	0.037	0.024	0.94	0	2	0.31	0.52
418	0.61	0.031	0.36	0	0	0.15	0.29
419	0.61	0.15	0.23	0	0	0.15	0.29
420	0.97	0.033	0	0	0	0.15	0.29
421	0.79	0.036	0.17	0	0	0.15	0.29
422	0.068	0.34	0.59	0	2	0.31	0.52
423	0.098	0.26	0.64	0	2	0.31	0.52
424	0.81	0.12	0.069	0	0	0.15	0.29
425	0.58	0.021	0.39	0	0	0.15	0.29
426	0.64	0.0011	0.36	0	0	0.15	0.29
427	0.46	8.5e-06	0.54	0	2	0.31	0.52
428	0.74	0.09	0.17	0	0	0.15	0.29
429	0.81	0.13	0.053	0	0	0.15	0.29
430	0.66	0.017	0.32	0	0	0.15	0.29
431	0.55	0.0062	0.45	0	0	0.15	0.29
432	0.84	0.096	0.062	0	0	0.15	0.29
433	0.29	8.6e-05	0.71	0	2	0.31	0.52
434	0.53	0.056	0.41	0	0	0.15	0.29
435	0.5	0.024	0.47	0	0	0.15	0.29
436	0.99	0.0062	0	0	0	0.15	0.29
437	0.51	0.39	0.1	0	0	0.15	0.29
438	0.57	0.0029	0.43	0	0	0.15	0.29
439	0.79	0.042	0.16	0	0	0.15	0.29
440	0.56	0.025	0.42	0	0	0.15	0.29
441	0.59	0.042	0.36	0	0	0.15	0.29
442	0.53	0.02	0.45	0	0	0.15	0.29
443	0.59	0.055	0.36	0	0	0.15	0.29
444	0.27	0.00042	0.73	0	2	0.31	0.52
445	0.6	0.012	0.39	0	0	0.15	0.29
446	0.72	0.19	0.089	0	0	0.15	0.29
447	0.39	0.00078	0.61	0	2	0.31	0.52
448	0.6	0.018	0.38	0	0	0.15	0.29
449	0.6	0.058	0.35	0	0	0.15	0.29
450	0.75	0.037	0.21	0	0	0.15	0.29
451	0.63	0.15	0.22	0	0	0.15	0.29
452	0.58	0.04	0.38	0	0	0.15	0.29
453	0	0	0	1	3	0.15	0.032
