SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster15	cluster16	cluster17	cluster18	cluster	dcf0	dcf1
43	0.03	0.048	0.03	0.03	0.69	0.011	0.004	0	0.035	2.1e-05	0.0062	0.085	0	0.018	0.00098	0.00098	0.016	0.00028	0	4	0.15	0.29
44	0.063	0.019	0.063	0.063	0.69	0.0068	0.022	0	0.00093	0	0.033	0.00037	0	9e-05	0.01	0.01	0.018	0	0	4	0.15	0.29
45	0.089	0.027	0.089	0.089	0.59	0.0062	0.018	0	0.0016	0	0.027	0.0028	0	0.00058	0.018	0.018	0.025	4.5e-06	0	4	0.15	0.29
46	0.054	0.003	0.054	0.054	0.74	0.007	0.019	0	0.0008	0	0.029	0.022	0	0.0056	0.0016	0.0016	0.003	0	0	4	0.15	0.29
47	0.023	0.059	0.023	0.023	0.75	0.013	0.02	0	0.0067	0	0.031	0.0013	0	0.00034	0.01	0.01	0.032	0	0	4	0.15	0.29
48	0.0043	0.00056	0.0043	0.0043	0.92	0.016	0.019	0	0.0022	0	0.028	0.0028	0	0.002	3.7e-05	3.7e-05	0.00032	0	0	4	0.15	0.29
49	0.17	0.00026	0.17	0.17	0.45	0.0018	0.014	0	2.7e-05	0	0.021	0.0075	0	0.00087	0.00073	0.00073	0.00064	0	0	4	0.15	0.29
50	0	0.0043	0	0	0.99	0.0061	0	0	0.00089	0	0	2.4e-06	0	0	0	0	0.0033	0	0	4	0.15	0.29
51	0.00065	5.2e-05	0.00065	0.00065	0.18	0.0077	0.0024	0	0.038	0	0.0036	0.41	0	0.36	0	0	1.1e-05	0	0	11	0.23	0.52
52	0.21	0.0043	0.21	0.21	0.3	0.0014	0.011	0	5.1e-05	0	0.017	0.0015	0	0.00016	0.015	0.015	0.009	1.1e-05	0	4	0.15	0.29
53	0.009	0.012	0.009	0.009	0.64	0.025	0.012	0	0.13	0	0.018	0.09	0	0.044	0.00053	0.00053	0.003	0	0	4	0.15	0.29
54	0.023	0.059	0.023	0.023	0.65	0.02	0.015	0	0.063	0	0.024	0.058	0	0.011	0.0049	0.0049	0.019	1.9e-05	0	4	0.15	0.29
55	0.0002	9.6e-06	0.0002	0.0002	0.016	0.00027	0.00021	0	0.026	0	0.00033	0.67	0	0.29	0	0	0	0	0	11	0.23	0.52
56	0.0065	0.055	0.0065	0.0065	0.68	0.03	0.014	0	0.12	0	0.021	0.041	0	0.0074	0.0013	0.0013	0.012	2.2e-06	0	4	0.15	0.29
57	0.0035	0.016	0.0035	0.0035	0.32	0.026	0.0057	0	0.38	0	0.0088	0.19	0	0.043	0.00011	0.00011	0.002	0	0	8	0.15	0.43
58	0.0024	7.2e-05	0.0024	0.0024	0.79	0.019	0.012	0	0.0072	0	0.019	0.077	0	0.064	2.5e-06	2.5e-06	3e-05	0	0	4	0.15	0.29
59	0.032	0.17	0.032	0.032	0.45	0.017	0.012	0	0.06	0	0.018	0.12	0	0.013	0.0071	0.0071	0.042	3.7e-05	0	4	0.15	0.29
60	0.16	0.044	0.16	0.16	0.35	0.0035	0.01	0	0.0018	0	0.016	0.024	0	0.0034	0.017	0.017	0.023	0.01	0	4	0.15	0.29
61	0.0076	0.37	0.0076	0.0076	0.13	0.0019	0.0054	0	0.00049	0	0.0082	0.00063	0	9.3e-06	0.11	0.11	0.25	5.4e-05	0	1	0.23	0.34
62	0.0019	0.00035	0.0019	0.0019	0.91	0.022	0.016	0	0.007	0	0.024	0.0074	0	0.0073	1e-05	1e-05	0.00014	0	0	4	0.15	0.29
63	0.042	0.0018	0.042	0.042	0.12	0.00041	0.0025	0	6.9e-05	0	0.0038	0.68	0	0.068	0	0	7e-06	0	0	11	0.23	0.52
64	1.9e-05	0.012	1.9e-05	1.9e-05	0.94	0.018	0	0	0.03	0	0	0.0011	0	5.6e-05	0	0	0.003	0	0	4	0.15	0.29
65	0.0091	0.25	0.0091	0.0091	0.45	0.0077	0.015	0	0.0022	0	0.023	0.00041	0	9.1e-06	0.04	0.04	0.14	2.8e-06	0	4	0.15	0.29
66	0.1	0.022	0.1	0.1	0.57	0.0067	0.016	0	0.003	0	0.025	0.0095	0	0.0019	0.014	0.014	0.018	4.6e-05	0	4	0.15	0.29
67	0.1	0.078	0.1	0.1	0.37	0.008	0.016	0	0.019	0	0.025	0.069	0	0.014	0.025	0.025	0.035	0.0062	0	4	0.15	0.29
68	0.042	0.011	0.042	0.042	0.72	0.013	0.017	0	0.014	0	0.025	0.051	0	0.016	0.0023	0.0023	0.0057	0	0	4	0.15	0.29
69	0.14	0.035	0.14	0.14	0.26	0.0015	0.0068	0	0.0012	0	0.01	0.23	0	0.025	0.0003	0.0003	0.0021	4.1e-06	0	4	0.15	0.29
70	0.011	0.00019	0.011	0.011	0.8	0.012	0.015	0	0.0029	0	0.023	0.073	0	0.034	2.3e-05	2.3e-05	0.00012	0	0	4	0.15	0.29
71	0.029	0.12	0.029	0.029	0.58	0.0074	0.019	0	0.0016	0	0.029	0.0002	0	2.2e-05	0.038	0.038	0.088	1.1e-06	0	4	0.15	0.29
72	0.0091	0.026	0.0091	0.0091	0.65	0.017	0.0013	0	0.12	0	0.002	0.12	0	0.026	6.5e-05	6.5e-05	0.0047	4e-06	0	4	0.15	0.29
73	0.19	0.018	0.19	0.19	0.016	0.00018	0.023	0	0.0028	0	0.035	0.27	0	0.045	0.0023	0.0023	0.016	0.00022	0	11	0.23	0.52
74	0.06	0.00086	0.06	0.06	0.69	0.0075	0.013	0	0.0019	0	0.021	0.00069	0	0.00015	0.041	0.041	0.00077	0	0	4	0.15	0.29
75	0.057	0.046	0.057	0.057	0.45	0.012	0.014	0	0.056	0	0.021	0.16	0	0.047	0.0045	0.0045	0.016	0.00072	0	4	0.15	0.29
76	0.04	0.0024	0.04	0.04	0.74	0.014	0.022	0	0.012	0	0.034	0.003	0	0.0011	0.024	0.024	0.0012	0	0	4	0.15	0.29
77	0.24	0.026	0.24	0.24	0.0017	0.00018	0.017	0	0.0029	0	0.026	0.19	0	0.026	0.0026	0.0026	0.0023	5.3e-05	0	0	0.31	0.48
78	0.0014	0.055	0.0014	0.0014	0.87	0.016	6.7e-05	0	0.014	0	0.0001	0.0026	0	0.00014	0.0019	0.0019	0.029	6.8e-05	0	4	0.15	0.29
79	0.018	0.028	0.018	0.018	0.16	0.013	0.0031	0	0.22	0	0.0048	0.42	0	0.093	3.9e-05	3.9e-05	0.0032	0	0	11	0.23	0.52
80	0.0097	0.025	0.0097	0.0097	0.73	0.018	0.0028	0	0.077	0	0.0043	0.079	0	0.022	0.00063	0.00063	0.0098	4.3e-05	0	4	0.15	0.29
81	0.22	6.9e-06	0.22	0.22	0.009	0.00011	0.1	0	2.6e-05	0	0.15	0.044	0	0.013	0.0095	0.0095	0	0	0	0	0.31	0.48
82	0.32	1.7e-05	0.32	0.32	0.0013	0	0.01	0	0	0	0.016	0.0017	0	0.00013	0.0079	0.0079	0	0	0	0	0.31	0.48
83	0.033	0.16	0.033	0.033	0.21	0.012	0.0012	0	0.11	0	0.0018	0.35	0	0.034	2e-05	2e-05	0.015	0	0	11	0.23	0.52
84	0	0	0	0	0.089	0	0	0.0003	0	0.91	0	0	0	0	0	0	0	0	0	9	0.15	0.064
85	0.26	0	0.26	0.26	8.9e-05	0	0.086	0	0	0	0.13	0.0044	0	0.00086	0.0036	0.0036	0	0	0	0	0.31	0.48
86	0.044	0.077	0.044	0.044	0.041	0.0005	0.023	0	0.0006	0	0.035	0.48	0	0.15	0.0001	0.0001	0.061	2.1e-05	0	11	0.23	0.52
87	0.16	0.048	0.16	0.16	0.071	0.0022	0.042	0	0.011	0	0.064	0.16	0	0.05	0.02	0.02	0.015	0.0029	0	0	0.31	0.48
88	0.097	0.00011	0.097	0.097	0.0092	0.00021	0.084	0	0.00036	0	0.13	0.33	0	0.15	0.003	0.003	0	0	0	11	0.23	0.52
89	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	9	0.15	0.064
90	0.16	0.00026	0.16	0.16	0.28	0.0043	0.055	0	0.0028	0	0.084	0.016	0	0.0045	0.031	0.031	0.00013	3.9e-06	0	4	0.15	0.29
91	0.057	9.8e-05	0.057	0.057	7e-06	0	0.02	0	0.00011	0	0.031	0.62	0	0.16	8.2e-05	8.2e-05	0	0	0	11	0.23	0.52
92	0	1.3e-05	0	0	0.91	0.067	0	0	0.023	0	0	0	0	0	0	0	0	0	0	4	0.15	0.29
93	0.016	0.0034	0.016	0.016	0.14	0.0026	0.0053	0	0.029	0	0.0081	0.59	0	0.17	2.8e-05	2.8e-05	0.00014	0	0	11	0.23	0.52
94	0.0002	0.011	0.0002	0.0002	0.93	0.017	7.1e-06	0	0.035	0	1.1e-05	0.0035	0	0.00037	0	0	0.0039	0	0	4	0.15	0.29
95	0	0.00024	0	0	0.99	0.011	0	0	0.0012	0	0	0	0	0	0	0	0.00014	0	0	4	0.15	0.29
96	0	0.00035	0	0	1	0.0029	0	0	8.8e-05	3.6e-06	0	0	0	0	0	0	0.00077	0	0	4	0.15	0.29
97	0.0043	0.0016	0.0043	0.0043	0.0015	1.4e-06	6e-05	0	0.00017	0	9.1e-05	0.95	0	0.038	0	0	0	0	0	11	0.23	0.52
98	0.027	0.5	0.027	0.027	0.05	0.0013	0.0037	0	0.00098	0	0.0056	0.0067	0	0.00015	0.083	0.083	0.19	0.00057	0	1	0.23	0.34
99	0.12	0.021	0.12	0.12	0.45	0.0039	0.029	0	0.00041	0	0.045	0.001	0	0.00022	0.034	0.034	0.024	0	0	4	0.15	0.29
100	0.025	0.0017	0.025	0.025	0.8	0.013	0.036	0	0.0032	0	0.055	0.0092	0	0.0043	0.00042	0.00042	0.001	0	0	4	0.15	0.29
101	0.0011	0.0078	0.0011	0.0011	0.73	0.023	0.00022	9.8e-05	0.18	0	0.00033	0.044	0	0.011	4.9e-06	4.9e-06	0.0016	0	0	4	0.15	0.29
102	0.0027	0.0062	0.0027	0.0027	0.86	0.022	0.038	0	0.0052	0	0.059	8.6e-05	0	0.0001	0.00032	0.00032	0.0023	0	0	4	0.15	0.29
103	0	8.9e-05	0	0	0.99	0.011	0	0	0.0019	0	0	0	0	0	0	0	5.3e-05	0	0	4	0.15	0.29
104	0.11	0.00047	0.11	0.11	0.39	0.003	0.018	0	0.00029	0	0.027	0.21	0	0.038	0.00015	0.00015	0.00012	0	0	4	0.15	0.29
105	0.0018	0.057	0.0018	0.0018	0.67	0.028	7.4e-05	0	0.15	0	0.00011	0.068	0	0.0072	0	0	0.0089	0	0	4	0.15	0.29
106	0.028	0.055	0.028	0.028	0.73	0.03	0.00013	0	0.09	0	0.0002	0.0065	0	0.00021	0.00034	0.00034	0.0065	0.00055	0	4	0.15	0.29
107	0.053	0.0087	0.053	0.053	0.56	0.0039	0.018	0	0.0097	0	0.028	0.15	0	0.034	0.0079	0.0079	0.012	0	0	4	0.15	0.29
108	0.11	0.015	0.11	0.11	0.33	0.031	0.00067	0	0.29	0	0.001	0.0092	0	0.00032	0.00029	0.00029	0.00078	3.8e-05	0	4	0.15	0.29
109	0.017	0.0034	0.017	0.017	0.6	0.015	0.012	0	0.036	0	0.018	0.19	0	0.078	0.00033	0.00033	0.0012	0	0	4	0.15	0.29
110	0.074	4.5e-05	0.074	0.074	0.69	0.0027	0.018	0	0.013	0	0.028	0.017	0	0.0029	7.1e-05	7.1e-05	0.00011	0	0	4	0.15	0.29
111	0.23	1.2e-05	0.23	0.23	0.11	0.00014	0.0037	0	0.15	0	0.0057	0.027	0	0.0011	3.5e-05	3.5e-05	1e-05	0	0	0	0.31	0.48
112	0.054	0.04	0.054	0.054	0.46	0.0094	0.017	0	0.033	0	0.026	0.16	0	0.048	0.0093	0.0093	0.019	8.6e-05	0	4	0.15	0.29
113	0.0022	0.006	0.0022	0.0022	0.044	0.0062	0.00043	0	0.36	0	0.00066	0.47	0	0.1	0	0	0.0002	0	0	11	0.23	0.52
114	0	0.0014	0	0	0.94	0.025	0	0	0.036	0	0	4.4e-05	0	1.1e-06	0	0	0.00026	0	0	4	0.15	0.29
115	0.16	0.0013	0.16	0.16	0.28	0.003	0.0082	0	0.15	0	0.013	0.05	0	0.005	0.00084	0.00084	0.00059	0	0	4	0.15	0.29
116	8.3e-05	1.1e-05	8.3e-05	8.3e-05	0.0038	9.5e-05	9.4e-05	0	0.11	0	0.00014	0.61	0	0.28	0	0	0	0	0	11	0.23	0.52
117	0.03	0.83	0.03	0.03	0	0	0	0	0	0	0	2e-05	0	0	0	0	0.078	0.00017	0	1	0.23	0.34
118	0	0	0	0	3.4e-05	0.00014	0	0	0.94	0	0	0.041	0	0.022	0	0	0	0	0	8	0.15	0.43
119	0.078	0.018	0.078	0.078	0.45	0.0087	0.02	0	0.018	0	0.031	0.16	0	0.046	0.0043	0.0043	0.0055	5.3e-05	0	4	0.15	0.29
120	0	0.0056	0	0	0.88	0.035	0	0	0.083	0	0	0.00033	0	8e-06	0	0	0.00067	0	0	4	0.15	0.29
121	0	0	0	0	6.5e-06	0	0	0	0	0.99	0	0	0.0079	0	0	0	0	0	0	9	0.15	0.064
122	1.8e-05	0	1.8e-05	1.8e-05	0.0014	2.2e-05	3.2e-05	0	0.1	0	4.8e-05	0.6	0	0.3	0	0	0	0	0	11	0.23	0.52
123	0.13	0.018	0.13	0.13	0.0048	8.2e-06	0.00046	0	0	0	0.00071	0.00022	0	6.7e-06	0.0094	0.0094	0.0085	0.55	0	17	0.38	0.29
124	0.01	0.02	0.01	0.01	0.87	0.025	3.5e-05	0	0.044	0	5.4e-05	0.00094	0	2.6e-05	4.1e-05	4.1e-05	0.0033	0.00024	0	4	0.15	0.29
125	0.12	0.032	0.12	0.12	0.3	0.012	0.0046	0	0.15	0	0.007	0.1	0	0.01	0.0057	0.0057	0.0052	0.00019	0	4	0.15	0.29
126	0.13	0.016	0.13	0.13	0.3	0.016	0.0034	0	0.22	0	0.0051	0.046	0	0.0035	0.00061	0.00061	0.0012	2e-05	0	4	0.15	0.29
127	0.091	0.045	0.091	0.091	0.18	0.0028	0.021	0	0.014	0	0.032	0.29	0	0.071	0.02	0.02	0.028	0.0002	0	11	0.23	0.52
128	0.16	0.011	0.16	0.16	0.2	0.016	0.0024	0	0.27	0	0.0037	0.029	0	0.0016	0.00093	0.00093	0.00072	2.2e-05	0	8	0.15	0.43
129	0.00013	1.3e-05	0.00013	0.00013	0.0039	2.9e-05	5.1e-05	0	0.0038	0	7.8e-05	0.8	0	0.19	0	0	0	0	0	11	0.23	0.52
130	0.062	0.0062	0.062	0.062	0.45	0.0082	0.02	0	0.011	0	0.03	0.22	0	0.064	0.0014	0.0014	0.0018	0	0	4	0.15	0.29
131	0.26	0	0.26	0.26	0.062	5.5e-05	0.0025	0	0.15	0	0.0039	0.0046	0	0.00014	4.7e-05	4.7e-05	9.4e-06	0	0	0	0.31	0.48
132	0.13	0.00048	0.13	0.13	0.36	0.0018	0.0098	0	0.094	0	0.015	0.11	0	0.012	0.00037	0.00037	0.0003	0	0	4	0.15	0.29
133	0.26	0.011	0.26	0.26	0.095	0.00047	0.0069	0	3.5e-05	0	0.011	0.005	0	0.00041	0.03	0.03	0.0076	0.013	0	0	0.31	0.48
134	0	0	0	0	6.4e-05	0	0	0	0	1	0	0	0	0	0	0	0	0	0	9	0.15	0.064
135	0.00034	0.0078	0.00034	0.00034	0.65	0.026	3.3e-05	0	0.27	0	5e-05	0.039	0	0.0064	0	0	0.00095	0	0	4	0.15	0.29
136	0.0098	0.021	0.0098	0.0098	0.86	0.017	0.021	0	0.0057	0	0.032	0.00082	0	0.00045	0.002	0.002	0.01	0	0	4	0.15	0.29
137	3.9e-05	0.00054	3.9e-05	3.9e-05	0.54	0.06	0.0064	0	0.37	0	0.0098	0.0026	0	0.011	0	0	4.7e-05	0	0	4	0.15	0.29
138	0.043	0.00046	0.043	0.043	0.79	0.007	0.019	0	0.00051	0	0.029	0.022	0	0.0059	0.0002	0.0002	0.0005	0	0	4	0.15	0.29
139	0.017	0.0038	0.017	0.017	0.76	0.018	0.015	0	0.023	0	0.023	0.068	0	0.031	0.00038	0.00038	0.0016	0	0	4	0.15	0.29
140	0.0026	0.0055	0.0026	0.0026	0.68	0.032	0.011	0	0.14	0	0.017	0.056	0	0.05	0.00011	0.00011	0.0011	0	0	4	0.15	0.29
141	0.066	0.042	0.066	0.066	0.55	0.01	0.013	0	0.025	0	0.02	0.086	0	0.021	0.0083	0.0083	0.017	0.001	0	4	0.15	0.29
142	0	0.094	0	0	0	0	0	0	0	0	0	0	0.91	0	0	0	0	0	0	12	0.067	0.032
143	0.00016	1e-06	0.00016	0.00016	0.12	0.0045	0.0014	0	0.0055	0	0.0021	0.4	0	0.46	0	0	0	0	0	13	0.23	0.57
144	0.00091	0.00084	0.00091	0.00091	0.73	0.035	0.011	0	0.087	0	0.016	0.048	0	0.066	9.2e-06	9.2e-06	0.00017	0	0	4	0.15	0.29
145	0.026	0.044	0.026	0.026	0.76	0.011	0.022	0	0.003	0	0.033	0.00058	0	0.00019	0.01	0.01	0.029	0	0	4	0.15	0.29
146	0.11	0.006	0.11	0.11	0.41	0.0031	0.0099	0	0.00055	0	0.015	0.2	0	0.03	0.00022	0.00022	0.00044	0	0	4	0.15	0.29
147	0.0061	0.045	0.0061	0.0061	0.83	0.021	0.02	0	0.016	0	0.031	0.00078	0	0.00017	0.0025	0.0025	0.017	0	0	4	0.15	0.29
148	0.078	0.00035	0.078	0.078	0.63	0.0051	0.015	0	0.00052	0	0.023	0.076	0	0.015	0.00019	0.00019	0.00033	0	0	4	0.15	0.29
149	0.016	0.00048	0.016	0.016	0.88	0.01	0.02	0	0.00098	0	0.031	0.0031	0	0.0013	8.8e-05	8.8e-05	0.0004	0	0	4	0.15	0.29
150	0.0096	0.014	0.0096	0.0096	0.71	0.024	0.014	0	0.084	0	0.021	0.062	0	0.032	0.00073	0.00073	0.004	0	0	4	0.15	0.29
151	0.014	0.0043	0.014	0.014	0.88	0.014	0.021	0	0.0034	0	0.031	0.0028	0	0.0013	0.00057	0.00057	0.0026	0	0	4	0.15	0.29
152	0.019	0.25	0.019	0.019	0.45	0.0099	0.013	0	0.009	0	0.02	0.0089	0	0.00041	0.034	0.034	0.11	0.00012	0	4	0.15	0.29
153	0.047	0.026	0.047	0.047	0.61	0.013	0.014	0	0.032	0	0.022	0.095	0	0.028	0.0046	0.0046	0.01	0.0001	0	4	0.15	0.29
154	0.043	0.0047	0.043	0.043	0.73	0.012	0.017	0	0.0098	0	0.025	0.051	0	0.016	0.001	0.001	0.0026	0	0	4	0.15	0.29
155	0.002	0.062	0.002	0.002	0.81	0.027	0.019	0	0.02	0	0.029	0.00056	0	8.3e-05	0.0016	0.0016	0.018	0	0	4	0.15	0.29
156	0.0024	7.8e-05	0.0024	0.0024	0.82	0.017	0.013	0	0.0047	0	0.02	0.067	0	0.054	3.1e-06	3.1e-06	3.5e-05	0	0	4	0.15	0.29
157	0.15	0.013	0.15	0.15	0.41	0.002	0.016	0	5.4e-05	0	0.024	0.00015	0	2e-05	0.033	0.033	0.026	0	0	4	0.15	0.29
158	0	0.11	0	0	0.82	0.0064	0	0	0.00042	0	0	3.6e-06	0	0	0	0	0.066	0	0	4	0.15	0.29
159	0.021	0.01	0.021	0.021	0.81	0.018	0.018	0	0.02	0	0.027	0.021	0	0.0089	0.0012	0.0012	0.0046	0	0	4	0.15	0.29
160	0.15	0.033	0.15	0.15	0.35	0.0028	0.0094	0	0.002	0	0.014	0.11	0	0.014	0.0026	0.0026	0.0053	0.00012	0	4	0.15	0.29
161	0.12	0.015	0.12	0.12	0.51	0.0057	0.014	0	0.0028	0	0.021	0.035	0	0.0063	0.0077	0.0077	0.0095	0.0002	0	4	0.15	0.29
162	0.05	0.00022	0.05	0.05	0.58	0.0051	0.012	0	0.00059	0	0.019	0.2	0	0.042	6.7e-05	6.7e-05	0.00014	0	0	4	0.15	0.29
163	0.014	0.02	0.014	0.014	0.66	0.023	0.013	0	0.11	0	0.021	0.077	0	0.029	0.0011	0.0011	0.0054	1.5e-06	0	4	0.15	0.29
164	0.021	0.0044	0.021	0.021	0.52	0.012	0.01	0	0.034	0	0.016	0.25	0	0.09	0.00038	0.00038	0.0013	0	0	4	0.15	0.29
