SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster15	cluster	dcf0	dcf1
29	0.028	0.45	0.00058	0	0	0	0.035	0.015	0	0.00058	0.45	0.0001	0.026	0	0.00022	0.00058	1	0.15	0.29
30	0.028	0.26	0.11	5.5e-06	0	0	9.4e-05	0.12	0.00093	0.11	0.26	0.00031	0.018	0	0.00016	0.11	1	0.15	0.29
31	0.036	0.38	0.04	9.8e-06	0	0	0.0023	0.067	0.00024	0.04	0.38	0.0012	0.02	0	0.00074	0.04	1	0.15	0.29
32	0.033	0.11	0.075	0.00014	0	0	0.081	0.28	0.0016	0.075	0.11	0.027	0.062	0	0.064	0.075	7	0.23	0.52
33	0.063	0.36	0.067	6.6e-05	0	0	2.3e-06	6.8e-06	7.6e-05	0.067	0.36	0.0047	1.3e-06	0	0.00062	0.067	1	0.15	0.29
34	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	13	0.05	0.032
35	0.03	0.3	0.06	5.7e-05	0	0	0.0097	0.13	0.00086	0.06	0.3	0.0054	0.035	0	0.0069	0.06	1	0.15	0.29
36	0.025	0.26	0.063	2.6e-05	0	0	0.0086	0.19	0.001	0.063	0.26	0.0034	0.047	0	0.0099	0.063	1	0.15	0.29
37	0.037	0.34	0.054	0.00041	0	0	0.017	0.021	0.00072	0.054	0.34	0.04	0.0055	0	0.038	0.054	1	0.15	0.29
38	0.034	0.34	0.046	0.00016	0	0	0.029	0.059	0.00062	0.046	0.34	0.018	0.019	0	0.02	0.046	1	0.15	0.29
39	0.031	0.34	0.01	7e-05	0	0	0.13	0.055	0.00017	0.01	0.34	0.022	0.011	0	0.045	0.01	1	0.15	0.29
40	0.018	0.31	0.00012	0	0	0	0.35	0.0045	0	0.00012	0.31	0.0004	0.011	0	0.0018	0.00012	6	0.15	0.43
41	0	0.0005	0	0	0	0.98	0	0	0	0	0.0005	3.2e-06	0	0.019	0	0	5	0.15	0.064
42	0.036	0.23	0.055	0.0032	0	0	0.00084	0.00014	0.00041	0.055	0.23	0.22	9.8e-06	0	0.12	0.055	1	0.15	0.29
43	0.0088	0.35	0.03	3.8e-05	0	2.1e-05	0.038	0.081	0.00079	0.03	0.35	0.029	0.018	0	0.043	0.03	1	0.15	0.29
44	0.048	0.35	0.065	0.0004	0	0	0.001	0.00035	0.00039	0.065	0.35	0.034	9.2e-05	0	0.017	0.065	1	0.15	0.29
45	0.04	0.3	0.092	0.00073	0	0	0.0018	0.0027	0.001	0.092	0.3	0.047	0.0006	0	0.025	0.092	1	0.15	0.29
46	0.042	0.38	0.055	6.2e-05	0	0	0.00089	0.021	0.00031	0.055	0.38	0.0056	0.0057	0	0.0027	0.055	1	0.15	0.29
47	0.045	0.38	0.023	0.00041	0	0	0.0075	0.0012	0.00011	0.023	0.38	0.059	0.00034	0	0.053	0.023	1	0.15	0.29
48	0.041	0.47	0.0044	1.5e-06	0	0	0.0025	0.0027	3.4e-06	0.0044	0.47	0.00059	0.002	0	0.00052	0.0044	1	0.15	0.29
49	0.03	0.23	0.17	2.9e-05	0	0	2.9e-05	0.0071	0.0016	0.17	0.23	0.0012	0.00087	0	0.00024	0.17	1	0.15	0.29
50	0	0.49	0	0	0	0	0.00098	2.3e-06	0	0	0.49	0.0061	0	0	0.0038	0	1	0.15	0.29
51	0.0052	0.091	0.00067	0	0	0	0.043	0.39	1.7e-06	0.00067	0.091	2e-05	0.37	0	4.8e-05	0.00067	7	0.23	0.52
52	0.024	0.15	0.21	0.0006	0	0	5.7e-05	0.0015	0.0039	0.21	0.15	0.017	0.00016	0	0.0039	0.21	2	0.31	0.48
53	0.027	0.33	0.0092	2.1e-05	0	0	0.14	0.086	7.1e-05	0.0092	0.33	0.0056	0.045	0	0.011	0.0092	1	0.15	0.29
54	0.034	0.33	0.024	0.00019	0	0	0.07	0.055	0.00037	0.024	0.33	0.035	0.011	0	0.054	0.024	1	0.15	0.29
55	0.00048	0.0085	0.00021	0	0	0	0.029	0.65	0	0.00021	0.0085	0	0.3	0	8.9e-06	0.00021	7	0.23	0.52
56	0.03	0.35	0.0067	5.3e-05	0	0	0.13	0.04	0.00015	0.0067	0.35	0.022	0.0076	0	0.051	0.0067	1	0.15	0.29
57	0.012	0.16	0.0035	4.2e-06	0	0	0.42	0.18	5.7e-05	0.0035	0.16	0.0036	0.043	0	0.015	0.0035	6	0.15	0.43
58	0.027	0.41	0.0025	0	0	0	0.0081	0.075	2.2e-06	0.0025	0.41	5.5e-05	0.066	0	6.6e-05	0.0025	1	0.15	0.29
59	0.026	0.23	0.033	0.00028	0	0	0.067	0.11	0.0011	0.033	0.23	0.077	0.013	0	0.15	0.033	1	0.15	0.29
60	0.023	0.18	0.16	0.0007	0	0	0.002	0.024	0.0056	0.16	0.18	0.043	0.0036	0	0.041	0.16	1	0.15	0.29
61	0.012	0.071	0.0081	0.0045	0	0	0.00057	0.00062	0.00026	0.0081	0.071	0.47	9.8e-06	0	0.34	0.0081	11	0.23	0.29
62	0.035	0.47	0.002	0	0	0	0.0079	0.0072	1.2e-06	0.002	0.47	0.00025	0.0075	0	0.00032	0.002	1	0.15	0.29
63	0.0056	0.061	0.044	0	0	0	7.9e-05	0.67	0.00054	0.044	0.061	1.5e-05	0.071	0	0.0016	0.044	7	0.23	0.52
64	0	0.47	1.9e-05	0	0	0	0.033	0.0011	1.3e-06	1.9e-05	0.47	0.0055	5.7e-05	0	0.011	1.9e-05	1	0.15	0.29
65	0.032	0.23	0.0092	0.0016	0	0	0.0024	0.00038	6.3e-05	0.0092	0.23	0.26	9.2e-06	0	0.23	0.0092	11	0.23	0.29
66	0.036	0.29	0.1	0.00054	0	0	0.0033	0.0092	0.0017	0.1	0.29	0.033	0.002	0	0.021	0.1	1	0.15	0.29
67	0.037	0.19	0.11	0.001	0.00011	0	0.022	0.068	0.0029	0.11	0.19	0.066	0.014	0	0.073	0.11	1	0.15	0.29
68	0.036	0.37	0.043	9.3e-05	0	0	0.016	0.049	0.00044	0.043	0.37	0.011	0.017	0	0.01	0.043	1	0.15	0.29
69	0.015	0.13	0.14	1.2e-05	0	0	0.0013	0.22	0.0036	0.14	0.13	0.0039	0.025	0	0.032	0.14	7	0.23	0.52
70	0.033	0.41	0.012	0	0	0	0.0033	0.071	2.7e-05	0.012	0.41	0.00022	0.034	0	0.00018	0.012	1	0.15	0.29
71	0.042	0.3	0.03	0.0015	0	0	0.0018	0.00019	0.00013	0.03	0.3	0.16	2.2e-05	0	0.11	0.03	1	0.15	0.29
72	0.0029	0.33	0.0092	2.6e-06	0	0	0.14	0.11	0.00021	0.0092	0.33	0.0087	0.026	0	0.023	0.0092	1	0.15	0.29
73	0.049	0.0083	0.19	9e-05	0	0	0.0031	0.26	0.0029	0.19	0.0083	0.03	0.046	0	0.017	0.19	7	0.23	0.52
74	0.032	0.38	0.066	0.0018	0	0	0.0023	0.00071	0.00067	0.066	0.38	0.0015	0.00017	0	0.00084	0.066	1	0.15	0.29
75	0.03	0.23	0.058	0.00018	2.6e-05	0	0.063	0.15	0.0013	0.058	0.23	0.03	0.048	0	0.042	0.058	1	0.15	0.29
76	0.052	0.4	0.044	0.001	0	0	0.014	0.0031	0.00031	0.044	0.4	0.0024	0.0011	0	0.0023	0.044	1	0.15	0.29
77	0.038	0.00086	0.24	0.0001	0	0	0.0032	0.18	0.0054	0.24	0.00086	0.0043	0.026	0	0.023	0.24	2	0.31	0.48
78	0.00015	0.44	0.0014	7.4e-05	0	0	0.016	0.0024	9.7e-05	0.0014	0.44	0.052	0.00014	0	0.049	0.0014	1	0.15	0.29
79	0.0068	0.08	0.018	0	0	0	0.25	0.4	0.00032	0.018	0.08	0.006	0.095	0	0.026	0.018	7	0.23	0.52
80	0.0061	0.37	0.0098	2.4e-05	0	0	0.085	0.075	0.0002	0.0098	0.37	0.018	0.022	0	0.023	0.0098	1	0.15	0.29
81	0.23	0.0048	0.23	0.00039	0	0	3e-05	0.044	0.0013	0.23	0.0048	0	0.014	0	6.5e-06	0.23	2	0.31	0.48
82	0.022	0.00065	0.32	0.00031	0	0	0	0.0016	0.0055	0.32	0.00065	0	0.00013	0	1.6e-05	0.32	2	0.31	0.48
83	0.0026	0.11	0.034	0	0	0	0.12	0.34	0.0011	0.034	0.11	0.028	0.035	0	0.15	0.034	7	0.23	0.52
84	0	0.045	0	0	0	0.91	0	0	0	0	0.045	0	0	7.8e-06	0	0	5	0.15	0.064
85	0.19	4.6e-05	0.27	0.00015	0	0	0	0.0043	0.00073	0.27	4.6e-05	0	0.0009	0	0	0.27	2	0.31	0.48
86	0.05	0.021	0.044	3.9e-06	0	0	0.00065	0.45	0.00027	0.044	0.021	0.11	0.15	0	0.068	0.044	7	0.23	0.52
87	0.095	0.038	0.17	0.00083	1e-05	0	0.012	0.16	0.0039	0.17	0.038	0.028	0.054	0	0.045	0.17	2	0.31	0.48
88	0.19	0.0049	0.1	0.00012	0	0	0.00042	0.33	0.00058	0.1	0.0049	0	0.16	0	0.0001	0.1	7	0.23	0.52
89	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	5	0.15	0.064
90	0.13	0.15	0.18	0.0013	0	0	0.0034	0.016	0.0018	0.18	0.15	0.00026	0.005	0	0.00026	0.18	2	0.31	0.48
91	0.046	0	0.06	3.3e-06	0	0	0.00012	0.61	0.00035	0.06	0	0	0.16	0	9.2e-05	0.06	7	0.23	0.52
92	0	0.49	0	0	0	0	0.027	0	0	0	0.49	2.1e-06	0	0	1.2e-05	0	1	0.15	0.29
93	0.012	0.075	0.016	0	0	0	0.033	0.57	0.00017	0.016	0.075	0.00026	0.18	0	0.0031	0.016	7	0.23	0.52
94	1.6e-05	0.47	0.0002	0	0	0	0.039	0.0033	8.8e-06	0.0002	0.47	0.0071	0.00037	0	0.01	0.0002	1	0.15	0.29
95	0	0.5	0	0	0	0	0.0014	0	0	0	0.5	0.00026	0	0	0.00022	0	1	0.15	0.29
96	0	0.5	0	0	0	3.5e-06	9.6e-05	0	0	0	0.5	0.0014	0	0	0.00031	0	1	0.15	0.29
97	0.00014	0.00079	0.0046	0	0	0	0.0002	0.94	6.6e-05	0.0046	0.00079	2.6e-06	0.04	0	0.0015	0.0046	7	0.23	0.52
98	0.0085	0.027	0.029	0.0035	0	0	0.0011	0.0068	0.0031	0.029	0.027	0.36	0.00017	0	0.47	0.029	14	0.23	0.34
99	0.068	0.24	0.13	0.0014	0	0	0.00048	0.001	0.00096	0.13	0.24	0.046	0.00023	0	0.02	0.13	1	0.15	0.29
100	0.079	0.41	0.026	1.7e-05	0	0	0.0036	0.0088	6e-05	0.026	0.41	0.0019	0.0045	0	0.0015	0.026	1	0.15	0.29
101	0.00048	0.37	0.0011	0	0	0	0.19	0.041	2.3e-05	0.0011	0.37	0.0029	0.011	0	0.007	0.0011	1	0.15	0.29
102	0.086	0.44	0.0028	1.3e-05	0	0	0.0059	8.4e-05	0	0.0028	0.44	0.0044	0.0001	0	0.0057	0.0028	1	0.15	0.29
103	0	0.5	0	0	0	0	0.0021	0	0	0	0.5	9.7e-05	0	0	8.1e-05	0	1	0.15	0.29
104	0.039	0.2	0.11	5.9e-06	0	0	0.00032	0.2	0.001	0.11	0.2	0.00023	0.039	0	0.00043	0.11	7	0.23	0.52
105	0.00016	0.34	0.0018	0	0	0	0.17	0.065	6.4e-05	0.0018	0.34	0.016	0.0073	0	0.052	0.0018	1	0.15	0.29
106	0.00029	0.37	0.029	1.4e-05	0	0	0.1	0.0062	0.0021	0.029	0.37	0.012	0.00021	0	0.05	0.029	1	0.15	0.29
107	0.04	0.29	0.054	0.00032	0	0	0.011	0.14	0.00023	0.054	0.29	0.022	0.034	0	0.008	0.054	1	0.15	0.29
108	0.0014	0.16	0.11	1.1e-05	0	0	0.31	0.0086	0.0057	0.11	0.16	0.0014	0.00032	0	0.013	0.11	6	0.15	0.43
109	0.026	0.31	0.018	1.3e-05	0	0	0.041	0.18	0.00014	0.018	0.31	0.0023	0.08	0	0.0031	0.018	1	0.15	0.29
110	0.04	0.35	0.075	2.8e-06	0	0	0.015	0.016	0.00024	0.075	0.35	0.00021	0.0029	0	4.1e-05	0.075	1	0.15	0.29
111	0.0079	0.053	0.23	1.3e-06	0	0	0.17	0.025	0.0026	0.23	0.053	1.8e-05	0.0011	0	1e-05	0.23	2	0.31	0.48
112	0.038	0.24	0.056	0.00037	0	0	0.037	0.16	0.00082	0.056	0.24	0.035	0.049	0	0.037	0.056	1	0.15	0.29
113	0.00093	0.022	0.0022	0	0	0	0.4	0.44	2.9e-05	0.0022	0.022	0.00037	0.1	0	0.0054	0.0022	7	0.23	0.52
114	0	0.48	0	0	0	0	0.04	4.2e-05	0	0	0.48	0.00047	1.1e-06	0	0.0013	0	1	0.15	0.29
115	0.018	0.14	0.16	3.2e-05	0	0	0.16	0.046	0.0029	0.16	0.14	0.0011	0.005	0	0.0012	0.16	6	0.15	0.43
116	0.00021	0.002	8.6e-05	0	0	0	0.12	0.59	0	8.6e-05	0.002	0	0.29	0	9.9e-06	8.6e-05	7	0.23	0.52
117	0	0	0.03	0	0	0	0	1.8e-05	0.028	0.03	0	0.14	0	0	0.74	0.03	14	0.23	0.34
118	0	1.6e-05	0	0	0	0	0.94	0.035	0	0	1.6e-05	0	0.021	0	0	0	6	0.15	0.43
119	0.045	0.23	0.081	0.00017	0	0	0.021	0.16	0.0013	0.081	0.23	0.01	0.047	0	0.016	0.081	1	0.15	0.29
120	0	0.45	0	0	0	0	0.093	0.00032	0	0	0.45	0.0012	8.3e-06	0	0.0051	0	1	0.15	0.29
121	0	3.3e-06	0	0	0	1	0	0	0	0	3.3e-06	0	0	0.0004	0	0	5	0.15	0.064
122	7e-05	0.00071	1.9e-05	0	0	0	0.11	0.58	0	1.9e-05	0.00071	0	0.3	0	0	1.9e-05	7	0.23	0.52
123	0.0022	0.0052	0.29	0.00081	0	0	0	0.00046	0.033	0.29	0.0052	0.034	1.5e-05	0	0.036	0.29	2	0.31	0.48
124	7.7e-05	0.45	0.011	1.6e-06	0	0	0.049	0.0009	0.00095	0.011	0.45	0.0061	2.6e-05	0	0.018	0.011	1	0.15	0.29
125	0.01	0.15	0.12	0.00023	0	0	0.17	0.1	0.0036	0.12	0.15	0.0095	0.01	0	0.029	0.12	6	0.15	0.43
126	0.0072	0.15	0.13	2.4e-05	0	0	0.24	0.043	0.0041	0.13	0.15	0.0022	0.0035	0	0.015	0.13	6	0.15	0.43
127	0.047	0.095	0.096	0.00083	0	0	0.017	0.29	0.0014	0.096	0.095	0.054	0.075	0	0.042	0.096	7	0.23	0.52
128	0.0052	0.097	0.15	3.6e-05	0	0	0.29	0.027	0.0054	0.15	0.097	0.0013	0.0016	0	0.0095	0.15	6	0.15	0.43
129	0.00012	0.0021	0.00014	0	0	0	0.0043	0.79	0	0.00014	0.0021	0	0.2	0	1.2e-05	0.00014	7	0.23	0.52
130	0.044	0.23	0.064	5.8e-05	0	0	0.013	0.21	0.0008	0.064	0.23	0.0034	0.066	0	0.0057	0.064	1	0.15	0.29
131	0.0054	0.03	0.25	1.8e-06	0	0	0.17	0.0043	0.0028	0.25	0.03	1.7e-05	0.00013	0	0	0.25	2	0.31	0.48
132	0.021	0.18	0.14	1.4e-05	0	0	0.1	0.1	0.0017	0.14	0.18	0.00055	0.012	0	0.00043	0.14	1	0.15	0.29
133	0.016	0.051	0.28	0.0012	0	0	4.1e-05	0.0049	0.011	0.28	0.051	0.015	0.00044	0	0.01	0.28	2	0.31	0.48
134	0	3.3e-05	0	0	0	1	0	0	0	0	3.3e-05	0	0	1.1e-06	0	0	5	0.15	0.064
135	7.1e-05	0.33	0.00034	0	0	0	0.29	0.037	8.1e-06	0.00034	0.33	0.0017	0.0064	0	0.007	0.00034	1	0.15	0.29
136	0.047	0.44	0.01	8.1e-05	0	0	0.0063	0.00079	1.9e-05	0.01	0.44	0.019	0.00047	0	0.019	0.01	1	0.15	0.29
137	0.014	0.28	4e-05	0	0	0	0.41	0.0025	0	4e-05	0.28	8.8e-05	0.011	0	0.0005	4e-05	6	0.15	0.43
138	0.041	0.4	0.044	8e-06	0	0	0.00057	0.021	0.00019	0.044	0.4	0.00092	0.006	0	0.00042	0.044	1	0.15	0.29
139	0.034	0.39	0.018	1.5e-05	0	0	0.026	0.066	0.0001	0.018	0.39	0.0029	0.032	0	0.0035	0.018	1	0.15	0.29
140	0.025	0.35	0.0027	4.3e-06	0	0	0.16	0.054	7.9e-06	0.0027	0.35	0.0021	0.051	0	0.005	0.0027	1	0.15	0.29
141	0.029	0.28	0.068	0.00033	1.7e-05	0	0.028	0.083	0.0016	0.068	0.28	0.031	0.021	0	0.039	0.068	1	0.15	0.29
142	0	0	0	0	0	0	0	0	0	0	0	0	0	0.98	0.024	0	13	0.05	0.032
143	0.003	0.063	0.00016	0	0	0	0.0062	0.39	0	0.00016	0.063	0	0.48	0	0	0.00016	12	0.23	0.57
144	0.024	0.38	0.00094	0	0	0	0.098	0.047	0	0.00094	0.38	0.00032	0.068	0	0.00078	0.00094	1	0.15	0.29
145	0.048	0.39	0.027	0.0004	0	0	0.0034	0.00055	9.8e-05	0.027	0.39	0.053	0.00019	0	0.04	0.027	1	0.15	0.29
146	0.022	0.21	0.11	8.9e-06	0	0	0.00061	0.2	0.0018	0.11	0.21	0.00081	0.031	0	0.0055	0.11	1	0.15	0.29
147	0.045	0.42	0.0063	9.9e-05	0	0	0.018	0.00075	1.2e-05	0.0063	0.42	0.031	0.00017	0	0.041	0.0063	1	0.15	0.29
148	0.033	0.32	0.079	7.6e-06	0	0	0.00057	0.072	0.0007	0.079	0.32	0.0006	0.015	0	0.00032	0.079	1	0.15	0.29
149	0.044	0.45	0.016	3.5e-06	0	0	0.0011	0.003	3e-05	0.016	0.45	0.00073	0.0013	0	0.00044	0.016	1	0.15	0.29
150	0.031	0.37	0.0099	2.9e-05	0	0	0.095	0.06	6.5e-05	0.0099	0.37	0.0075	0.033	0	0.013	0.0099	1	0.15	0.29
151	0.045	0.45	0.014	2.3e-05	0	0	0.0038	0.0027	3e-05	0.014	0.45	0.0049	0.0014	0	0.004	0.014	1	0.15	0.29
152	0.029	0.23	0.019	0.0013	0	0	0.01	0.0085	0.00063	0.019	0.23	0.21	0.00042	0	0.23	0.019	14	0.23	0.34
153	0.031	0.31	0.048	0.00018	0	0	0.036	0.092	0.0008	0.048	0.31	0.019	0.028	0	0.024	0.048	1	0.15	0.29
154	0.036	0.37	0.044	4.1e-05	0	0	0.011	0.049	0.00041	0.044	0.37	0.0049	0.016	0	0.0043	0.044	1	0.15	0.29
155	0.042	0.42	0.002	6.4e-05	0	0	0.023	0.00054	3.3e-06	0.002	0.42	0.034	8.6e-05	0	0.057	0.002	1	0.15	0.29
156	0.029	0.42	0.0025	0	0	0	0.0053	0.065	2e-06	0.0025	0.42	6.6e-05	0.056	0	7.2e-05	0.0025	1	0.15	0.29
157	0.036	0.22	0.16	0.0013	0	0	6.2e-05	0.00015	0.0015	0.16	0.22	0.05	2.1e-05	0	0.012	0.16	1	0.15	0.29
158	0	0.4	0	0	0	0	0.00044	3.3e-06	0	0	0.4	0.12	0	0	0.092	0	1	0.15	0.29
159	0.039	0.41	0.021	4.8e-05	0	0	0.023	0.02	0.00012	0.021	0.41	0.0084	0.0091	0	0.0096	0.021	1	0.15	0.29
160	0.021	0.18	0.15	0.0001	0	0	0.0022	0.11	0.0041	0.15	0.18	0.0097	0.015	0	0.029	0.15	1	0.15	0.29
161	0.03	0.26	0.12	0.00031	0	0	0.0031	0.034	0.0027	0.12	0.26	0.017	0.0064	0	0.014	0.12	1	0.15	0.29
162	0.028	0.29	0.051	2.7e-06	0	0	0.00066	0.19	0.00038	0.051	0.29	0.00025	0.043	0	0.0002	0.051	1	0.15	0.29
163	0.03	0.34	0.014	4.4e-05	0	0	0.12	0.074	0.00013	0.014	0.34	0.0099	0.03	0	0.018	0.014	1	0.15	0.29
164	0.023	0.27	0.022	1.5e-05	0	0	0.038	0.24	0.00023	0.022	0.27	0.0024	0.093	0	0.0041	0.022	1	0.15	0.29
165	0.033	0.34	0.0021	9.4e-05	0	0	0.066	0.01	7.5e-05	0.0021	0.34	0.059	0.00045	0	0.14	0.0021	1	0.15	0.29
166	0.0079	0.087	0.03	0	0	0	0.013	0.6	0.00041	0.03	0.087	0.00022	0.1	0	0.005	0.03	7	0.23	0.52
167	0.038	0.44	0.0053	1.4e-05	0	0	0.039	0.0073	1e-05	0.0053	0.44	0.005	0.0056	0	0.0079	0.0053	1	0.15	0.29
168	0.046	0.22	0.095	0.0047	0	0	7.6e-06	1.1e-06	0.00029	0.095	0.22	0.2	0	0	0.034	0.095	1	0.15	0.29
169	0.03	0.22	0.16	0.0007	0	0	0.00079	0.0051	0.0033	0.16	0.22	0.029	0.0008	0	0.013	0.16	1	0.15	0.29
170	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	13	0.05	0.032
171	0.031	0.34	0.0099	7.3e-05	0	0	0.12	0.056	0.00016	0.0099	0.34	0.023	0.01	0	0.048	0.0099	1	0.15	0.29
172	0.025	0.15	0.22	8e-05	0	0	2.8e-06	0.00051	0.0021	0.22	0.15	0.0021	4.5e-05	0	0.00025	0.22	2	0.31	0.48
173	0.034	0.45	0.0031	1.6e-06	0	0	0.016	0.022	3.3e-06	0.0031	0.45	0.00075	0.02	0	0.001	0.0031	1	0.15	0.29
174	0.014	0.27	2.1e-05	0	0	0	0.45	0.00072	0	2.1e-05	0.27	0.00027	0.0021	0	0.0017	2.1e-05	6	0.15	0.43
175	0.014	0.18	0.0068	1.6e-05	0	0	0.29	0.11	0.00032	0.0068	0.18	0.032	0.0045	0	0.17	0.0068	6	0.15	0.43
176	0.032	0.47	0.00026	0	0	0	0.016	0.0011	0	0.00026	0.47	0.00027	0.0025	0	0.00054	0.00026	1	0.15	0.29
177	0.03	0.2	0.095	0.0013	3.2e-05	0	0.016	0.044	0.003	0.095	0.2	0.11	0.0063	0	0.11	0.095	1	0.15	0.29
178	0.006	0.11	0.00043	0	0	0	0.00066	0.41	0	0.00043	0.11	1.1e-06	0.37	0	1.1e-06	0.00043	7	0.23	0.52
179	0.0056	0.044	0.023	3.4e-06	0	0	0.27	0.45	0.00055	0.023	0.044	0.0077	0.048	0	0.055	0.023	7	0.23	0.52
180	0.0049	0.081	0.00096	0	0	0	0.00046	0.52	1.3e-06	0.00096	0.081	1.2e-06	0.31	0	0	0.00096	7	0.23	0.52
181	0.0097	0.29	0.0018	1.6e-06	0	0	0.32	0.057	4.2e-05	0.0018	0.29	0.0026	0.012	0	0.012	0.0018	6	0.15	0.43
182	0.029	0.28	0.083	5.9e-06	0	0	0.00015	0.14	0.00066	0.083	0.28	0.00039	0.025	0	0.0002	0.083	1	0.15	0.29
183	0.025	0.38	0.018	7.7e-05	0	0	0.03	0.065	0.00022	0.018	0.38	0.016	0.03	0	0.016	0.018	1	0.15	0.29
184	6.2e-05	0.49	0	0	0	0	0.00028	0.002	0	0	0.49	0	0.018	0	0	0	1	0.15	0.29
185	0.00014	0.49	0	0	0	0	0.004	0.0015	0	0	0.49	1.4e-05	0.0079	0	9e-06	0	1	0.15	0.29
