SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster	dcf0	dcf1
98	0.0068	0.029	0.0011	0.029	0.79	0.0041	0	0	0.08	0.0088	0.053	4	0.23	0.34
99	0.055	0.012	0.00048	0.012	0.035	0.033	0	0	0.36	0.0014	0.49	10	0.15	0.29
100	0.063	0.00014	0.0034	0.00014	0.0025	0.038	0	0	0.071	0.011	0.81	10	0.15	0.29
101	0.00038	0	0.19	0	0.012	0.00023	0	0	0.0032	0.054	0.74	10	0.15	0.29
102	0.067	0.00011	0.0056	0.00011	0.0093	0.04	0	0	0.0077	0.00011	0.87	10	0.15	0.29
103	0	0	0.002	0	0.00013	0	0	0	0	0	1	10	0.15	0.29
104	0.031	5e-05	0.00031	5e-05	0.00071	0.019	0	0	0.3	0.26	0.39	10	0.15	0.29
105	0.00013	0	0.16	0	0.085	7.6e-05	0	0	0.005	0.082	0.67	10	0.15	0.29
106	0.00023	0.00011	0.096	0.00011	0.082	0.00014	0	0	0.079	0.008	0.73	10	0.15	0.29
107	0.032	0.0027	0.011	0.0027	0.013	0.019	0	0	0.15	0.19	0.58	10	0.15	0.29
108	0.0012	9.9e-05	0.31	9.9e-05	0.023	0.00072	0	0	0.31	0.012	0.34	10	0.15	0.29
109	0.021	0.00011	0.041	0.00011	0.0053	0.013	0	0	0.051	0.24	0.63	10	0.15	0.29
110	0.032	2.4e-05	0.014	2.4e-05	6.8e-05	0.019	0	0	0.21	0.021	0.7	10	0.15	0.29
111	0.0067	1.2e-05	0.17	1.2e-05	1.9e-05	0.004	0	0	0.67	0.034	0.11	8	0.31	0.48
112	0.031	0.0032	0.037	0.0032	0.062	0.019	0	0	0.16	0.2	0.48	10	0.15	0.29
113	0.00073	0	0.38	0	0.0087	0.00044	0	0	0.006	0.56	0.043	9	0.23	0.52
114	0	0	0.039	0	0.0021	0	0	0	0	5.5e-05	0.96	10	0.15	0.29
115	0.015	0.00028	0.16	0.00028	0.002	0.0087	0	0	0.46	0.062	0.29	8	0.31	0.48
116	0.00019	0	0.13	0	1.9e-05	0.00011	0	0	0.00027	0.87	0.0044	9	0.23	0.52
117	0	0	0	0	0.94	0	0	0	0.063	1.8e-05	0	4	0.23	0.34
118	0	0	0.95	0	0	0	0	0	0	0.047	3.3e-05	2	0.15	0.43
119	0.036	0.0015	0.02	0.0015	0.027	0.022	0	0	0.23	0.21	0.46	10	0.15	0.29
120	0	0	0.091	0	0.0085	0	0	0	2.3e-06	0.00042	0.9	10	0.15	0.29
121	0	0	0	0	0	0	0	1	0	0	4.9e-06	7	0.15	0.064
122	6.5e-05	0	0.13	0	0	3.9e-05	0	0	6e-05	0.87	0.0016	9	0.23	0.52
123	0.0019	0.0076	0	0.0076	0.066	0.0012	0	0	0.9	0.00066	0.012	8	0.31	0.48
124	6.2e-05	1.4e-05	0.048	1.4e-05	0.03	3.7e-05	0	0	0.03	0.0012	0.89	10	0.15	0.29
125	0.0081	0.0019	0.16	0.0019	0.048	0.0048	0	0	0.34	0.13	0.3	8	0.31	0.48
126	0.0059	0.00021	0.24	0.00021	0.025	0.0036	0	0	0.37	0.057	0.31	8	0.31	0.48
127	0.038	0.0071	0.016	0.0071	0.072	0.023	0	0	0.27	0.38	0.19	9	0.23	0.52
128	0.0043	0.00032	0.3	0.00032	0.016	0.0026	0	0	0.44	0.036	0.2	8	0.31	0.48
129	8.9e-05	0	0.0041	0	1.9e-05	5.3e-05	0	0	0.00036	0.99	0.004	9	0.23	0.52
130	0.035	0.00049	0.012	0.00049	0.0095	0.021	0	0	0.18	0.28	0.47	10	0.15	0.29
131	0.0046	1.6e-05	0.17	1.6e-05	1.2e-06	0.0028	0	0	0.75	0.0059	0.064	8	0.31	0.48
132	0.017	0.00012	0.1	0.00012	0.00073	0.01	0	0	0.38	0.13	0.36	8	0.31	0.48
133	0.014	0.011	4.2e-05	0.011	0.018	0.0081	0	0	0.82	0.0068	0.11	8	0.31	0.48
134	0	0	0	0	0	0	0	1	0	0	4.8e-05	7	0.15	0.064
135	5.7e-05	0	0.28	0	0.012	3.4e-05	0	0	0.00095	0.048	0.66	10	0.15	0.29
136	0.037	0.00069	0.0061	0.00069	0.032	0.022	0	0	0.028	0.001	0.87	10	0.15	0.29
137	0.012	0	0.41	0	0.00085	0.007	0	0	0.00011	0.0034	0.57	10	0.15	0.29
138	0.033	6.8e-05	0.00055	6.8e-05	0.00069	0.02	0	0	0.12	0.028	0.8	10	0.15	0.29
139	0.027	0.00013	0.026	0.00013	0.0059	0.016	0	0	0.05	0.087	0.79	10	0.15	0.29
140	0.021	3.8e-05	0.16	3.8e-05	0.0087	0.012	0	0	0.0077	0.072	0.72	10	0.15	0.29
141	0.023	0.0028	0.028	0.0028	0.065	0.014	1.6e-05	0	0.19	0.11	0.57	10	0.15	0.29
142	0	0	0	0	1	0	0	0	0	0	0	4	0.23	0.34
143	0.0038	0	0.0093	0	2.4e-06	0.0023	0	0	0.0007	0.79	0.2	9	0.23	0.52
144	0.02	3.3e-06	0.1	3.3e-06	0.0014	0.012	0	0	0.0028	0.064	0.8	10	0.15	0.29
145	0.039	0.0035	0.0033	0.0035	0.067	0.023	0	0	0.075	0.00073	0.78	10	0.15	0.29
146	0.017	7.5e-05	0.00059	7.5e-05	0.009	0.01	0	0	0.3	0.25	0.41	10	0.15	0.29
147	0.036	0.00084	0.017	0.00084	0.068	0.021	0	0	0.017	0.00096	0.84	10	0.15	0.29
148	0.027	6.5e-05	0.00056	6.5e-05	0.00054	0.016	0	0	0.22	0.094	0.64	10	0.15	0.29
149	0.035	2.9e-05	0.0011	2.9e-05	0.00072	0.021	0	0	0.045	0.0039	0.89	10	0.15	0.29
150	0.025	0.00025	0.093	0.00025	0.022	0.015	0	0	0.028	0.078	0.74	10	0.15	0.29
151	0.036	0.00019	0.0037	0.00019	0.0066	0.022	0	0	0.038	0.0035	0.89	10	0.15	0.29
152	0.024	0.012	0.01	0.012	0.4	0.014	0	0	0.054	0.011	0.47	10	0.15	0.29
153	0.025	0.0016	0.035	0.0016	0.04	0.015	0	0	0.14	0.12	0.63	10	0.15	0.29
154	0.029	0.00035	0.011	0.00035	0.0072	0.018	0	0	0.12	0.064	0.75	10	0.15	0.29
155	0.033	0.00054	0.022	0.00054	0.093	0.02	0	0	0.0055	0.00069	0.82	10	0.15	0.29
156	0.024	1.1e-06	0.0053	1.1e-06	0.00012	0.014	0	0	0.0072	0.087	0.86	10	0.15	0.29
157	0.031	0.012	6.3e-05	0.012	0.022	0.018	0	0	0.45	0.0002	0.45	8	0.31	0.48
158	0	0	0.00045	0	0.16	0	0	0	0	4.5e-06	0.84	10	0.15	0.29
159	0.031	0.00041	0.022	0.00041	0.016	0.019	0	0	0.059	0.026	0.83	10	0.15	0.29
160	0.017	0.00087	0.0022	0.00087	0.049	0.0099	0	0	0.43	0.14	0.35	8	0.31	0.48
161	0.025	0.0027	0.0031	0.0027	0.024	0.015	0	0	0.35	0.045	0.53	10	0.15	0.29
162	0.022	2.2e-05	0.00064	2.2e-05	0.00033	0.013	0	0	0.14	0.24	0.58	10	0.15	0.29
163	0.024	0.00038	0.12	0.00038	0.03	0.014	0	0	0.039	0.097	0.68	10	0.15	0.29
164	0.019	0.00013	0.037	0.00013	0.0069	0.011	0	0	0.062	0.32	0.55	10	0.15	0.29
165	0.025	0.00077	0.061	0.00077	0.22	0.015	0	0	0.0057	0.012	0.66	10	0.15	0.29
166	0.0059	5.4e-06	0.012	5.4e-06	0.0078	0.0035	0	0	0.078	0.73	0.16	9	0.23	0.52
167	0.03	0.00012	0.038	0.00012	0.013	0.018	0	0	0.015	0.0094	0.88	10	0.15	0.29
168	0.041	0.044	8.3e-06	0.044	0.065	0.025	0	0	0.3	1.7e-06	0.48	10	0.15	0.29
169	0.025	0.0062	0.0008	0.0062	0.022	0.015	0	0	0.46	0.0069	0.46	8	0.31	0.48
170	0	0	0	0	0	0	0	1	0	0	0	7	0.15	0.064
171	0.024	0.00061	0.12	0.00061	0.078	0.015	0	0	0.027	0.072	0.66	10	0.15	0.29
172	0.021	0.00071	2.9e-06	0.00071	0.00044	0.012	0	0	0.65	0.0007	0.31	8	0.31	0.48
173	0.028	1.3e-05	0.015	1.3e-05	0.0017	0.017	0	0	0.0085	0.029	0.9	10	0.15	0.29
174	0.012	0	0.44	0	0.0029	0.007	0	0	5.8e-05	0.00095	0.54	10	0.15	0.29
175	0.01	0.00012	0.26	0.00012	0.26	0.0062	0	0	0.017	0.13	0.32	10	0.15	0.29
176	0.025	1.3e-06	0.015	1.3e-06	0.0009	0.015	0	0	0.00071	0.0014	0.94	10	0.15	0.29
177	0.025	0.011	0.016	0.011	0.2	0.015	3.2e-05	0	0.27	0.058	0.4	10	0.15	0.29
178	0.0063	0	0.00085	0	2.4e-06	0.0038	0	0	0.0016	0.71	0.28	9	0.23	0.52
179	0.0041	2.8e-05	0.24	2.8e-05	0.084	0.0024	0	0	0.059	0.53	0.08	9	0.23	0.52
180	0.0046	0	0.00052	0	1.9e-06	0.0028	0	0	0.0031	0.8	0.19	9	0.23	0.52
181	0.0077	1.4e-05	0.31	1.4e-05	0.02	0.0046	0	0	0.0049	0.074	0.58	10	0.15	0.29
182	0.023	5e-05	0.00014	5e-05	0.00032	0.014	0	0	0.23	0.18	0.55	10	0.15	0.29
183	0.02	0.00067	0.029	0.00067	0.028	0.012	0	0	0.05	0.086	0.77	10	0.15	0.29
184	5.1e-05	0	0.00028	0	0	3e-05	0	0	0	0.0027	1	10	0.15	0.29
185	0.00012	0	0.0039	0	1.5e-05	7e-05	0	0	0	0.002	0.99	10	0.15	0.29
186	0.44	2.9e-05	0	2.9e-05	0	0.26	0	0	0.047	0.24	0.0064	0	0.31	0.57
187	0.0067	0	0.3	0	0.0029	0.004	0	0	0.00037	0.014	0.67	10	0.15	0.29
188	0.023	8.6e-05	0.04	8.6e-05	0.0047	0.014	0	0	0.043	0.16	0.72	10	0.15	0.29
189	0.011	0	0.35	0	0.0024	0.0067	0	0	0.00047	0.011	0.62	10	0.15	0.29
190	0.019	3.8e-06	0.15	3.8e-06	0.0024	0.012	0	0	0.0015	0.039	0.78	10	0.15	0.29
191	0.015	0.00044	0.061	0.00044	0.026	0.0087	0	0	0.056	0.13	0.7	10	0.15	0.29
192	0.00032	1e-06	0.53	1e-06	0.012	0.00019	0	0	0.42	0.025	0.012	2	0.15	0.43
193	0.018	0.0045	0.067	0.0045	0.012	0.011	0	0	0.31	0.29	0.28	8	0.31	0.48
194	0.03	0.0018	0.034	0.0018	0.045	0.018	0	0	0.099	0.14	0.63	10	0.15	0.29
195	0.011	9e-06	0.14	9e-06	0.0018	0.0069	0	0	0.0068	0.39	0.44	10	0.15	0.29
196	0.028	0.016	0.00065	0.016	0.058	0.016	0	0	0.39	0.0024	0.47	10	0.15	0.29
197	0.019	0.028	0.0041	0.028	0.46	0.011	0	0	0.11	0.0085	0.33	4	0.23	0.34
198	0.0032	1.5e-06	0.0011	1.5e-06	0.014	0.0019	0	0	0.18	0.72	0.075	9	0.23	0.52
199	0.018	4.5e-05	0.29	4.5e-05	0.023	0.011	0	0	0.0032	0.036	0.62	10	0.15	0.29
200	0	0	1	0	0	0	0	0	0	0	0	2	0.15	0.43
201	0.043	0.0004	4.2e-05	0.0004	0.002	0.026	0	0	0.13	0.00048	0.8	10	0.15	0.29
202	0.014	3.9e-05	0.079	3.9e-05	0.0086	0.0081	0	0	0.0032	0.011	0.88	10	0.15	0.29
203	0	0	0.0088	0	0.043	0	0	0	9.2e-05	0.00031	0.95	10	0.15	0.29
204	0.032	0.00062	0.015	0.00062	0.019	0.019	0	0	0.069	0.032	0.81	10	0.15	0.29
205	0.03	5.7e-05	0.00055	5.7e-05	0.00065	0.018	0	0	0.089	0.099	0.76	10	0.15	0.29
206	0.034	0.00041	0.00061	0.00041	0.0029	0.02	0	0	0.2	0.012	0.73	10	0.15	0.29
207	0.029	0.00012	0.0039	0.00012	0.0023	0.018	0	0	0.091	0.081	0.78	10	0.15	0.29
208	0.00086	0.00034	0.44	0.00034	0.046	0.00052	0	0	0.028	0.38	0.1	2	0.15	0.43
209	0.019	0.026	0.0013	0.026	0.58	0.012	0	0	0.025	0.00048	0.31	4	0.23	0.34
210	0.024	0.0011	0.099	0.0011	0.095	0.014	0	0	0.059	0.12	0.59	10	0.15	0.29
211	0.0023	2.4e-06	0.5	2.4e-06	0.0015	0.0014	0	0	0.0046	0.36	0.13	2	0.15	0.43
212	0.031	2.9e-05	0.021	2.9e-05	0.0086	0.019	0	0	0.0027	0.00022	0.92	10	0.15	0.29
213	0.027	0.0028	0.047	0.0028	0.18	0.016	0	0	0.052	0.046	0.63	10	0.15	0.29
214	0.032	0.00066	0.014	0.00066	0.017	0.019	0	0	0.085	0.033	0.8	10	0.15	0.29
215	0.03	0.00037	0.064	0.00037	0.045	0.018	0	0	0.015	0.01	0.82	10	0.15	0.29
216	0.0022	0.00021	6.5e-05	0.00021	0.35	0.0013	0	0	0.58	0.024	0.036	8	0.31	0.48
217	0.033	0.0012	0.02	0.0012	0.043	0.02	0	0	0.065	0.012	0.8	10	0.15	0.29
218	0.028	0.012	0.0075	0.012	0.31	0.017	0	0	0.06	0.005	0.54	10	0.15	0.29
219	0.027	0.0018	0.065	0.0018	0.061	0.016	0	0	0.12	0.13	0.57	10	0.15	0.29
220	0.02	1.1e-05	0.038	1.1e-05	0.0011	0.012	0	0	0.018	0.22	0.69	10	0.15	0.29
221	0.033	0.0023	0.025	0.0023	0.13	0.02	0	0	0.035	0.0071	0.75	10	0.15	0.29
222	0.028	0.0016	0.0037	0.0016	0.015	0.017	0	0	0.28	0.046	0.61	10	0.15	0.29
223	0.019	0.00078	0.0029	0.00078	0.049	0.012	0	0	0.35	0.13	0.43	10	0.15	0.29
224	0.031	1.8e-05	0.009	1.8e-05	0.0018	0.019	0	0	0.011	0.0053	0.92	10	0.15	0.29
225	0.022	0.0017	0.013	0.0017	0.042	0.013	0	0	0.24	0.13	0.54	10	0.15	0.29
226	0.02	0	0.00011	0	8e-06	0.012	0	0	0.056	0.31	0.6	10	0.15	0.29
227	0.014	2.4e-05	0	2.4e-05	2.2e-05	0.0082	0	0	0.7	0.034	0.25	8	0.31	0.48
228	0	0	0	0	0	0	0	0	0	0	1	10	0.15	0.29
229	0.021	0.00021	0.065	0.00021	0.012	0.012	0	0	0.059	0.23	0.6	10	0.15	0.29
230	0.026	0.00089	0.076	0.00089	0.044	0.016	0	0	0.067	0.084	0.68	10	0.15	0.29
231	0.03	0.00059	0.033	0.00059	0.024	0.018	0	0	0.063	0.039	0.79	10	0.15	0.29
232	0.022	5.2e-06	0.018	5.2e-06	0.00054	0.013	0	0	0.012	0.17	0.76	10	0.15	0.29
233	0.011	3.8e-06	0.00034	3.8e-06	0.00072	0.0064	0	0	0.098	0.58	0.3	9	0.23	0.52
234	0.033	0.0084	0.00017	0.0084	0.024	0.02	0	0	0.37	0.00054	0.54	10	0.15	0.29
235	0.018	5.7e-06	0.076	5.7e-06	0.00093	0.011	0	0	0.01	0.22	0.66	10	0.15	0.29
236	0.026	0.00018	0.053	0.00018	0.0098	0.015	0	0	0.051	0.099	0.75	10	0.15	0.29
237	0.033	0.0015	0.0094	0.0015	0.027	0.02	0	0	0.13	0.018	0.76	10	0.15	0.29
238	0.0022	0	0.012	0	0.028	0.0013	0	0	0.076	0.82	0.057	9	0.23	0.52
239	0.026	1.7e-06	1.1e-05	1.7e-06	3.9e-06	0.015	0	0	0.26	0.085	0.62	10	0.15	0.29
240	0.02	1.2e-05	0.0003	1.2e-05	0.00016	0.012	0	0	0.13	0.31	0.53	10	0.15	0.29
241	0.028	0.00018	0.0018	0.00018	0.0019	0.017	0	0	0.17	0.097	0.68	10	0.15	0.29
242	0.03	0.0072	0.026	0.0072	0.13	0.018	4.8e-06	0	0.29	0.11	0.39	10	0.15	0.29
243	0.03	0.00046	0.014	0.00046	0.012	0.018	0	0	0.091	0.066	0.77	10	0.15	0.29
244	0.03	9.1e-06	0.0096	9.1e-06	0.0012	0.018	0	0	0.0075	0.0034	0.93	10	0.15	0.29
245	0.011	0.00028	0.041	0.00028	0.086	0.0065	0	0	0.15	0.23	0.47	10	0.15	0.29
246	0.003	0.00056	0	0.00056	0.035	0.0018	0	0	0.91	0.0068	0.043	8	0.31	0.48
247	0.029	0.00037	0.017	0.00037	0.011	0.017	0	0	0.08	0.076	0.77	10	0.15	0.29
248	0.0018	0.00015	0.018	0.00015	0.076	0.0011	0	0.00051	0.04	0.031	0.83	10	0.15	0.29
249	0.02	2.7e-06	0.004	2.7e-06	0.00014	0.012	0	0	0.019	0.28	0.67	10	0.15	0.29
250	0.013	3.4e-05	0.41	3.4e-05	0.045	0.0075	0	0	0.0018	0.092	0.43	10	0.15	0.29
251	0.022	0.00036	0.13	0.00036	0.028	0.013	0	0	0.041	0.14	0.63	10	0.15	0.29
