SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster	dcf0	dcf1
24	0.91	0.01	0.037	0	6e-06	0	3e-05	3e-05	1.8e-05	0	0.00099	0.036	0	0.004	0.0062	0	0.15	0.29
25	0.92	0.01	0.012	0	1.1e-06	0	0	0	3.4e-06	0	0.011	0.05	0	0.00012	0.00014	0	0.15	0.29
26	0.69	0.013	0.11	0	0.00022	0	0.00029	0.00029	0.00067	0	0.038	0.055	0.0017	0.049	0.038	0	0.15	0.29
27	0.62	0.014	0.11	0	0.00025	0	0.00018	0.00018	0.00078	0	0.11	0.062	0.011	0.045	0.028	0	0.15	0.29
28	0.41	0.0019	0.29	0	0.00046	0	1.6e-06	1.6e-06	0.0014	0	0.29	0.0079	4.6e-06	0.00072	0.0001	0	0.15	0.29
29	0.85	0.018	0.0018	0	0	0	0	0	0	0	0.017	0.11	6.7e-06	0.0002	9.3e-05	0	0.15	0.29
30	0.51	0.0023	0.33	0	0.00041	0	5.1e-06	5.1e-06	0.0013	0	0.14	0.0089	0	0.00016	0.00029	0	0.15	0.29
31	0.75	0.0068	0.13	0	0.00011	0	9.2e-06	9.2e-06	0.00033	0	0.081	0.03	2.9e-06	0.00073	0.0011	0	0.15	0.29
32	0.23	0.012	0.25	0	0.00076	0	0.00013	0.00013	0.0023	0	0.36	0.036	0.02	0.066	0.026	10	0.23	0.52
33	0.76	0.0032	0.23	0	3.5e-05	0	6.5e-05	6.5e-05	0.00011	0	8.7e-06	0.0065	0	0.00064	0.0046	0	0.15	0.29
34	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	9	0.05	0.032
35	0.6	0.0067	0.19	0	0.00038	0	5.3e-05	5.3e-05	0.0012	0	0.16	0.031	0.00095	0.0068	0.005	0	0.15	0.29
36	0.52	0.0052	0.2	0	0.00046	0	2.4e-05	2.4e-05	0.0014	0	0.23	0.025	0.0013	0.0097	0.0032	0	0.15	0.29
37	0.67	0.01	0.17	0	0.00032	0	0.00039	0.00039	0.00098	0	0.025	0.042	0.00032	0.037	0.037	0	0.15	0.29
38	0.68	0.011	0.15	0	0.00028	0	0.00015	0.00015	0.00086	0	0.071	0.048	0.0016	0.02	0.017	0	0.15	0.29
39	0.71	0.019	0.034	0	7.9e-05	0	6.8e-05	6.8e-05	0.00024	0	0.069	0.095	0.0078	0.047	0.021	0	0.15	0.29
40	0.74	0.032	0.00049	0	0	0	0	0	0	0	0.0067	0.22	0.0035	0.0022	0.00045	0	0.15	0.29
41	0.001	0	0	0	0	0.98	0	0	0	0.019	0	3e-06	0	0	3e-06	5	0.15	0.064
42	0.46	0.0059	0.18	0	0.00018	0	0.0031	0.0031	0.00057	0	0.00018	0.016	0	0.12	0.21	0	0.15	0.29
43	0.69	0.002	0.096	0	0.00035	2.1e-05	3.6e-05	3.6e-05	0.0011	0	0.098	0.035	0.007	0.043	0.027	0	0.15	0.29
44	0.71	0.0076	0.21	0	0.00018	0	0.00038	0.00038	0.00054	0	0.00044	0.023	0	0.017	0.032	0	0.15	0.29
45	0.6	0.0064	0.29	0	0.00046	0	0.00068	0.00068	0.0014	0	0.0033	0.021	1.2e-06	0.025	0.044	0	0.15	0.29
46	0.76	0.0064	0.18	0	0.00014	0	5.9e-05	5.9e-05	0.00042	0	0.026	0.024	0	0.0027	0.0053	0	0.15	0.29
47	0.76	0.012	0.075	0	4.7e-05	0	0.00038	0.00038	0.00015	0	0.0015	0.045	7e-06	0.053	0.055	0	0.15	0.29
48	0.92	0.012	0.014	0	1.5e-06	0	1.4e-06	1.4e-06	4.5e-06	0	0.0033	0.052	0	0.0005	0.00055	0	0.15	0.29
49	0.45	0.0019	0.53	0	0.0007	0	2.7e-05	2.7e-05	0.0022	0	0.0085	0.0058	0	0.00023	0.0011	2	0.31	0.48
50	0.97	0	0	0	0	0	0	0	0	0	2.7e-06	0.02	0	0.0037	0.0056	0	0.15	0.29
51	0.16	0.0031	0.0019	0	0	0	0	0	2.1e-06	0	0.43	0.023	0.38	4.3e-05	1.7e-05	10	0.23	0.52
52	0.3	0.0017	0.67	0	0.0017	0	0.00054	0.00054	0.0053	0	0.0018	0.0046	0	0.0038	0.015	2	0.31	0.48
53	0.7	0.016	0.032	0	3.4e-05	0	2.1e-05	2.1e-05	0.0001	0	0.11	0.09	0.028	0.012	0.0057	0	0.15	0.29
54	0.68	0.015	0.078	0	0.00017	0	0.00019	0.00019	0.00052	0	0.069	0.068	0.0054	0.055	0.033	0	0.15	0.29
55	0.014	0.00011	0.00057	0	0	0	0	0	0	0	0.68	0.0008	0.31	7.5e-06	0	10	0.23	0.52
56	0.72	0.022	0.022	0	6.9e-05	0	5.2e-05	5.2e-05	0.00021	0	0.05	0.11	0.0043	0.052	0.021	0	0.15	0.29
57	0.4	0.018	0.014	0	3.2e-05	0	5e-06	5e-06	9.9e-05	0	0.27	0.11	0.16	0.018	0.0042	0	0.15	0.29
58	0.82	0.011	0.008	0	1e-06	0	0	0	3.1e-06	0	0.092	0.064	2e-06	6.6e-05	5.2e-05	0	0.15	0.29
59	0.46	0.014	0.11	0	0.00048	0	0.00027	0.00027	0.0015	0	0.14	0.058	0.0028	0.15	0.073	0	0.15	0.29
60	0.35	0.0032	0.51	0	0.0024	0	0.00064	0.00064	0.0075	0	0.028	0.012	2.8e-05	0.039	0.039	2	0.31	0.48
61	0.15	0.0029	0.027	0	0.00012	0	0.0043	0.0043	0.00037	0	0.00078	0.0069	0	0.35	0.46	14	0.23	0.29
62	0.9	0.014	0.0061	0	0	0	0	0	1.5e-06	0	0.0084	0.073	0	0.0003	0.00023	0	0.15	0.29
63	0.11	0.00029	0.13	0	0.00022	0	0	0	0.00068	0	0.75	0.0013	1.3e-05	0.0015	1.3e-05	10	0.23	0.52
64	0.92	0	6e-05	0	0	0	0	0	1.7e-06	0	0.0013	0.058	0.00018	0.01	0.005	0	0.15	0.29
65	0.46	0.0091	0.03	0	2.8e-05	0	0.0015	0.0015	8.8e-05	0	0.00047	0.026	0	0.23	0.25	0	0.15	0.29
66	0.57	0.0063	0.33	0	0.00074	0	0.00051	0.00051	0.0023	0	0.011	0.023	1e-05	0.02	0.031	0	0.15	0.29
67	0.39	0.0096	0.35	0.00011	0.0013	0	0.00095	0.00095	0.004	0	0.083	0.028	0.0026	0.072	0.062	0	0.15	0.29
68	0.73	0.01	0.14	0	0.00019	0	8.7e-05	8.7e-05	0.0006	0	0.06	0.044	0.00025	0.01	0.0099	0	0.15	0.29
69	0.25	0.0012	0.44	0	0.0015	0	1.1e-05	1.1e-05	0.0048	0	0.26	0.0049	8.6e-05	0.03	0.0035	2	0.31	0.48
70	0.82	0.0084	0.038	0	1.2e-05	0	0	0	3.8e-05	0	0.086	0.042	1.2e-06	0.00018	0.00021	0	0.15	0.29
71	0.6	0.0089	0.096	0	5.9e-05	0	0.0015	0.0015	0.00018	0	0.00024	0.026	0	0.11	0.16	0	0.15	0.29
72	0.69	0.00065	0.031	0	9.6e-05	0	2.5e-06	2.5e-06	0.0003	0	0.15	0.059	0.037	0.024	0.0086	0	0.15	0.29
73	0.016	0.0059	0.61	0	0.0013	0	8.4e-05	8.4e-05	0.0039	0	0.32	0.0006	0.00095	0.016	0.028	2	0.31	0.48
74	0.75	0.0052	0.21	0	0.00029	0	0.0016	0.0016	0.00091	0	0.00086	0.027	0	0.00082	0.0014	0	0.15	0.29
75	0.46	0.01	0.19	2.7e-05	0.00057	0	0.00017	0.00017	0.0017	0	0.19	0.042	0.028	0.043	0.029	0	0.15	0.29
76	0.79	0.014	0.14	0	0.00014	0	0.00096	0.00096	0.00042	0	0.0037	0.048	7.3e-05	0.0022	0.0022	0	0.15	0.29
77	0.0017	0.011	0.74	0	0.0023	0	9.2e-05	9.2e-05	0.0072	0	0.21	0.00058	0.00039	0.022	0.0039	2	0.31	0.48
78	0.85	3.1e-05	0.0044	0	4.2e-05	0	6.7e-05	6.7e-05	0.00013	0	0.0029	0.052	8.8e-05	0.047	0.047	0	0.15	0.29
79	0.18	0.0019	0.066	0	0.00016	0	0	0	0.00049	0	0.55	0.051	0.11	0.029	0.0064	10	0.23	0.52
80	0.74	0.0025	0.032	0	9.1e-05	0	2.2e-05	2.2e-05	0.00028	0	0.091	0.061	0.034	0.022	0.017	0	0.15	0.29
81	0.011	0.052	0.87	0	0.00067	0	0.00043	0.00043	0.0021	0	0.062	0.00045	0	7.5e-06	0	2	0.31	0.48
82	0.0012	0.0009	0.99	0	0.0024	0	0.00028	0.00028	0.0072	0	0.0019	8.8e-06	0	1.5e-05	0	2	0.31	0.48
83	0.22	0.00022	0.11	0	0.0005	0	0	0	0.0015	0	0.43	0.042	0.0057	0.16	0.027	10	0.23	0.52
84	0.091	0	0	0	0	0.91	0	0	0	7.8e-06	0	0	0	0	0	5	0.15	0.064
85	0.0001	0.018	0.97	0	0.00037	0	0.00016	0.00016	0.0011	0	0.006	0	0	0	0	2	0.31	0.48
86	0.045	0.011	0.15	0	0.00013	0	4e-06	4e-06	0.00041	0	0.6	0.0018	0.0024	0.074	0.11	10	0.23	0.52
87	0.078	0.036	0.58	1e-05	0.0018	0	0.00081	0.00081	0.0056	0	0.21	0.0082	0.0057	0.047	0.027	2	0.31	0.48
88	0.012	0.083	0.41	0	0.00032	0	0.00014	0.00014	0.00097	0	0.5	0.00092	0.00072	0.00012	0	10	0.23	0.52
89	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	5	0.15	0.064
90	0.32	0.032	0.6	0	0.00083	0	0.0013	0.0013	0.0025	0	0.021	0.016	1.5e-05	0.00027	0.00025	2	0.31	0.48
91	7.7e-06	0.0077	0.21	0	0.00016	0	3.3e-06	3.3e-06	0.00051	0	0.79	0	0.00031	9.6e-05	0	10	0.23	0.52
92	0.8	0	0	0	0	0	0	0	0	0	0	0.2	0	9.9e-06	0	0	0.15	0.29
93	0.16	0.003	0.055	0	8.1e-05	0	0	0	0.00025	0	0.73	0.0095	0.04	0.0032	0.00026	10	0.23	0.52
94	0.92	0	0.00063	0	3.9e-06	0	0	0	1.2e-05	0	0.004	0.056	0.0012	0.0098	0.0066	0	0.15	0.29
95	0.96	0	0	0	0	0	0	0	0	0	0	0.035	0	0.00021	0.00024	0	0.15	0.29
96	0.99	0	0	0	0	3.5e-06	0	0	0	0	0	0.0095	0	0.00031	0.0013	0	0.15	0.29
97	0.0013	0	0.013	0	2.5e-05	0	0	0	7.8e-05	0	0.98	4.3e-06	6.4e-06	0.0012	2.1e-06	10	0.23	0.52
98	0.054	0.0035	0.095	0	0.0014	0	0.0033	0.0033	0.0043	0	0.0084	0.0046	0	0.48	0.35	13	0.23	0.34
99	0.49	0.0095	0.42	0	0.00044	0	0.0014	0.0014	0.0013	0	0.0013	0.014	0	0.021	0.044	0	0.15	0.29
100	0.84	0.021	0.084	0	2.7e-05	0	1.6e-05	1.6e-05	8.4e-05	0	0.011	0.044	0	0.0016	0.0018	0	0.15	0.29
101	0.78	0.00013	0.0038	0	1.1e-05	0	0	0	3.4e-05	0	0.053	0.081	0.075	0.0073	0.0029	0	0.15	0.29
102	0.87	0.038	0.0089	0	0	0	1.2e-05	1.2e-05	0	0	0.0001	0.074	0	0.0055	0.0041	0	0.15	0.29
103	0.97	0	0	0	0	0	0	0	0	0	0	0.035	0	7.7e-05	8.9e-05	0	0.15	0.29
104	0.39	0.0048	0.34	0	0.00046	0	5.5e-06	5.5e-06	0.0014	0	0.24	0.01	4.6e-06	0.00042	0.00022	0	0.15	0.29
105	0.73	1.6e-05	0.0063	0	3e-05	0	0	0	9.3e-05	0	0.084	0.1	0.0082	0.055	0.016	0	0.15	0.29
106	0.74	6.6e-06	0.092	0	0.00092	0	1.3e-05	1.3e-05	0.0028	0	0.0075	0.1	0.00025	0.049	0.011	0	0.15	0.29
107	0.57	0.0045	0.17	0	0.0001	0	0.0003	0.0003	0.00031	0	0.18	0.013	0.033	0.0079	0.021	0	0.15	0.29
108	0.4	4.1e-05	0.43	0	0.0031	0	1.3e-05	1.3e-05	0.0096	0	0.013	0.13	0.0017	0.016	0.0016	2	0.31	0.48
109	0.62	0.0094	0.058	0	6.2e-05	0	1.2e-05	1.2e-05	0.00019	0	0.22	0.05	0.036	0.0031	0.0022	0	0.15	0.29
110	0.69	0.0027	0.24	0	0.0001	0	2.6e-06	2.6e-06	0.00032	0	0.02	0.0088	0.044	4e-05	0.00019	0	0.15	0.29
111	0.12	0.00014	0.83	0	0.0013	0	1.4e-06	1.4e-06	0.004	0	0.034	0.00052	0.01	1.1e-05	1.9e-05	2	0.31	0.48
112	0.48	0.011	0.18	0	0.00037	0	0.00036	0.00036	0.0011	0	0.19	0.033	0.024	0.037	0.034	0	0.15	0.29
113	0.052	0.0002	0.0084	0	1.5e-05	0	0	0	4.8e-05	0	0.64	0.024	0.27	0.0063	0.00041	10	0.23	0.52
114	0.92	0	0	0	0	0	0	0	0	0	4.9e-05	0.08	4.1e-05	0.0012	0.00043	0	0.15	0.29
115	0.31	0.0013	0.58	0	0.0014	0	3.4e-05	3.4e-05	0.0044	0	0.064	0.011	0.02	0.0013	0.0011	2	0.31	0.48
116	0.0017	2.6e-05	0.00012	0	0	0	0	0	0	0	0.31	0.00014	0.68	4.3e-06	0	12	0.15	0.57
117	0	0	0.095	0	0.013	0	0	0	0.038	0	2.2e-05	0	0	0.72	0.13	13	0.23	0.34
118	0	0	0	0	0	0	0	0	0	0	0.0018	1.8e-05	1	0	0	12	0.15	0.57
119	0.46	0.013	0.26	0	0.0006	0	0.00017	0.00017	0.0018	0	0.2	0.03	0.0041	0.016	0.0098	0	0.15	0.29
120	0.88	0	2.6e-06	0	0	0	0	0	0	0	0.00038	0.12	0.00011	0.0049	0.0011	0	0.15	0.29
121	6.7e-06	0	0	0	0	1	0	0	0	0.0004	0	0	0	0	0	5	0.15	0.064
122	0.00028	3.3e-06	1.2e-05	0	0	0	0	0	0	0	0.14	1.3e-05	0.86	0	0	12	0.15	0.57
123	0.0097	5.2e-05	0.87	0	0.013	0	0.0007	0.0007	0.041	0	0.00052	5.5e-05	0	0.033	0.029	2	0.31	0.48
124	0.86	1.5e-06	0.033	0	0.00041	0	1.5e-06	1.5e-06	0.0013	0	0.0011	0.082	7e-05	0.017	0.0056	0	0.15	0.29
125	0.33	0.00084	0.43	0	0.0018	0	0.00023	0.00023	0.0054	0	0.13	0.045	0.0093	0.031	0.0098	2	0.31	0.48
126	0.35	0.0005	0.49	0	0.0022	0	2.6e-05	2.6e-05	0.0066	0	0.062	0.063	0.0088	0.017	0.0025	2	0.31	0.48
127	0.19	0.01	0.32	0	0.00063	0	0.0008	0.0008	0.0019	0	0.36	0.0099	0.01	0.043	0.052	10	0.23	0.52
128	0.24	0.00026	0.62	0	0.003	0	4.2e-05	4.2e-05	0.0093	0	0.041	0.064	0.0064	0.012	0.0015	2	0.31	0.48
129	0.0042	1.4e-05	0.00044	0	0	0	0	0	0	0	0.98	0.0001	0.018	1.2e-05	0	10	0.23	0.52
130	0.47	0.012	0.21	0	0.00036	0	5.5e-05	5.5e-05	0.0011	0	0.26	0.028	0.0026	0.0057	0.0033	0	0.15	0.29
131	0.068	5.8e-05	0.91	0	0.0014	0	1.9e-06	1.9e-06	0.0043	0	0.0059	0.0002	0.0064	0	1.8e-05	2	0.31	0.48
132	0.38	0.0015	0.46	0	0.00079	0	1.4e-05	1.4e-05	0.0024	0	0.13	0.0063	0.025	0.00045	0.00055	2	0.31	0.48
133	0.096	0.0011	0.85	0	0.0049	0	0.0011	0.0011	0.015	0	0.0057	0.0016	0	0.0098	0.013	2	0.31	0.48
134	6.6e-05	0	0	0	0	1	0	0	0	1.1e-06	0	0	0	0	0	5	0.15	0.064
135	0.78	1.3e-05	0.0013	0	4.3e-06	0	0	0	1.3e-05	0	0.053	0.1	0.055	0.0083	0.0019	0	0.15	0.29
136	0.86	0.015	0.032	0	8.3e-06	0	7.5e-05	7.5e-05	2.5e-05	0	0.00095	0.055	0	0.019	0.018	0	0.15	0.29
137	0.7	0.034	0.00016	0	0	0	0	0	0	0	0.0039	0.26	0.0015	0.00062	0.00011	0	0.15	0.29
138	0.8	0.006	0.14	0	8.5e-05	0	7.6e-06	7.6e-06	0.00026	0	0.026	0.024	0	0.00041	0.00087	0	0.15	0.29
139	0.78	0.012	0.058	0	4.6e-05	0	1.4e-05	1.4e-05	0.00014	0	0.081	0.061	0.00031	0.0035	0.0028	0	0.15	0.29
140	0.76	0.02	0.0095	0	3e-06	0	4.5e-06	4.5e-06	1.2e-05	0	0.072	0.12	0.0083	0.0055	0.0022	0	0.15	0.29
141	0.56	0.0082	0.22	1.6e-05	0.00069	0	0.00031	0.00031	0.0021	0	0.1	0.035	0.0045	0.038	0.029	0	0.15	0.29
142	0	0	0	0	0	0	0	0	0	0.98	0	0	0	0.023	0	9	0.05	0.032
143	0.2	0.0029	0.00082	0	0	0	0	0	0	0	0.75	0.025	0.021	1.5e-06	0	10	0.23	0.52
144	0.79	0.019	0.0032	0	0	0	0	0	1.1e-06	0	0.059	0.13	0.00055	0.0008	0.00031	0	0.15	0.29
145	0.77	0.011	0.085	0	4.4e-05	0	0.00038	0.00038	0.00013	0	0.00067	0.037	0	0.039	0.05	0	0.15	0.29
146	0.41	0.0024	0.34	0	0.0008	0	8.2e-06	8.2e-06	0.0025	0	0.23	0.01	3.5e-05	0.0053	0.00075	0	0.15	0.29
147	0.82	0.018	0.02	0	4.3e-06	0	9.1e-05	9.1e-05	1.6e-05	0	0.00089	0.071	1.3e-05	0.04	0.028	0	0.15	0.29
148	0.64	0.0042	0.25	0	0.00031	0	7.1e-06	7.1e-06	0.00095	0	0.087	0.017	0	0.00032	0.00056	0	0.15	0.29
149	0.9	0.0087	0.052	0	1.3e-05	0	3.3e-06	3.3e-06	4.1e-05	0	0.0036	0.035	0	0.00043	0.00069	0	0.15	0.29
150	0.76	0.016	0.033	0	3e-05	0	2.9e-05	2.9e-05	9.3e-05	0	0.076	0.087	0.0068	0.013	0.0073	0	0.15	0.29
151	0.89	0.012	0.044	0	1.3e-05	0	2.1e-05	2.1e-05	4e-05	0	0.0032	0.047	0	0.0039	0.0045	0	0.15	0.29
152	0.46	0.01	0.061	0	0.00028	0	0.0013	0.0013	0.00086	0	0.01	0.034	3.1e-05	0.23	0.19	0	0.15	0.29
153	0.63	0.0098	0.16	0	0.00036	0	0.00017	0.00017	0.0011	0	0.11	0.045	0.0054	0.024	0.018	0	0.15	0.29
154	0.74	0.0092	0.14	0	0.00018	0	3.8e-05	3.8e-05	0.00055	0	0.06	0.042	7.8e-05	0.0043	0.0045	0	0.15	0.29
155	0.8	0.022	0.0062	0	0	0	5.8e-05	5.8e-05	4.4e-06	0	0.00063	0.087	6.8e-06	0.054	0.031	0	0.15	0.29
156	0.84	0.011	0.0081	0	0	0	0	0	2.8e-06	0	0.079	0.06	1.2e-06	7.2e-05	6.2e-05	0	0.15	0.29
157	0.43	0.0028	0.5	0	0.00065	0	0.0013	0.0013	0.002	0	0.00018	0.0069	0	0.012	0.047	2	0.31	0.48
158	0.78	0	0	0	0	0	0	0	0	0	3.9e-06	0.02	0	0.09	0.11	0	0.15	0.29
159	0.82	0.013	0.068	0	5.1e-05	0	4.5e-05	4.5e-05	0.00016	0	0.024	0.06	0.00016	0.0094	0.0079	0	0.15	0.29
160	0.34	0.0022	0.48	0	0.0018	0	9.3e-05	9.3e-05	0.0055	0	0.13	0.009	0.00015	0.028	0.0088	2	0.31	0.48
161	0.51	0.005	0.39	0	0.0012	0	0.00028	0.00028	0.0037	0	0.04	0.019	2.8e-05	0.014	0.016	0	0.15	0.29
162	0.59	0.0038	0.16	0	0.00017	0	2.5e-06	2.5e-06	0.00052	0	0.23	0.017	1.1e-05	0.0002	0.00024	0	0.15	0.29
163	0.71	0.016	0.047	0	6.3e-05	0	4.4e-05	4.4e-05	0.00019	0	0.095	0.083	0.02	0.019	0.0098	0	0.15	0.29
164	0.55	0.0078	0.072	0	0.0001	0	1.5e-05	1.5e-05	0.00032	0	0.3	0.042	0.024	0.0041	0.0023	0	0.15	0.29
165	0.67	0.024	0.0067	0	3.3e-05	0	8.6e-05	8.6e-05	0.0001	0	0.012	0.1	0.00014	0.13	0.054	0	0.15	0.29
166	0.17	0.00091	0.095	0	0.00018	0	0	0	0.00055	0	0.72	0.0047	0.0045	0.0049	0.0002	10	0.23	0.52
167	0.86	0.018	0.017	0	4.5e-06	0	1.3e-05	1.3e-05	1.4e-05	0	0.0086	0.087	0.00012	0.0076	0.0046	0	0.15	0.29
168	0.44	0.0028	0.31	0	0.00013	0	0.0045	0.0045	0.0004	0	1.4e-06	0.005	0	0.035	0.19	0	0.15	0.29
169	0.43	0.0037	0.5	0	0.0014	0	0.00064	0.00064	0.0044	0	0.0061	0.012	0	0.012	0.027	2	0.31	0.48
170	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	9	0.05	0.032
171	0.7	0.019	0.033	0	7.6e-05	0	7.1e-05	7.1e-05	0.00023	0	0.071	0.094	0.0077	0.049	0.023	0	0.15	0.29
172	0.29	0.00095	0.7	0	0.00091	0	7.3e-05	7.3e-05	0.0028	0	0.00061	0.0023	0	0.00024	0.0019	2	0.31	0.48
173	0.87	0.015	0.0095	0	1.4e-06	0	1.4e-06	1.4e-06	4.5e-06	0	0.026	0.078	4.4e-06	0.001	0.00068	0	0.15	0.29
174	0.67	0.04	8.3e-05	0	0	0	0	0	0	0	0.0011	0.28	0.00078	0.0021	0.00032	0	0.15	0.29
175	0.41	0.029	0.025	0	0.00016	0	1.7e-05	1.7e-05	0.00051	0	0.15	0.14	0.0022	0.2	0.035	0	0.15	0.29
176	0.86	0.021	0.00075	0	0	0	0	0	0	0	0.0012	0.11	0	0.00049	0.00023	0	0.15	0.29
177	0.39	0.0078	0.3	3.1e-05	0.0013	0	0.0012	0.0012	0.004	0	0.053	0.027	0.00075	0.11	0.1	0	0.15	0.29
178	0.29	0.0027	0.0019	0	0	0	0	0	0	0	0.68	0.019	0.0017	1.5e-06	1.4e-06	10	0.23	0.52
179	0.1	0.0091	0.089	0	0.00029	0	3.7e-06	3.7e-06	0.00089	0	0.65	0.049	0.025	0.065	0.0085	10	0.23	0.52
180	0.2	0.0016	0.0038	0	0	0	0	0	2.2e-06	0	0.78	0.01	0.0026	1.2e-06	1.4e-06	10	0.23	0.52
181	0.72	0.017	0.007	0	2.3e-05	0	1.9e-06	1.9e-06	7.2e-05	0	0.086	0.11	0.044	0.015	0.003	0	0.15	0.29
182	0.55	0.0028	0.26	0	0.00029	0	5.5e-06	5.5e-06	0.0009	0	0.17	0.011	3.3e-06	0.00019	0.00036	0	0.15	0.29
183	0.77	0.012	0.057	0	0.0001	0	7.2e-05	7.2e-05	0.00031	0	0.08	0.044	0.0072	0.016	0.016	0	0.15	0.29
184	0.99	0.00026	0	0	0	0	0	0	0	0	0.0025	0.0075	0.00077	0	0	0	0.15	0.29
185	0.97	0.00042	0	0	0	0	0	0	0	0	0.0018	0.032	0.00016	8.7e-06	1.3e-05	0	0.15	0.29
186	0.0098	0.56	0.083	0	6e-06	0	4.9e-06	4.9e-06	1.8e-05	0	0.35	2.9e-05	0	0	0	1	0.31	0.62
187	0.82	0.015	0.00052	0	0	0	0	0	0	0	0.016	0.11	0.03	0.0021	0.00096	0	0.15	0.29
188	0.72	0.011	0.05	0	4.5e-05	0	9.6e-06	9.6e-06	0.00014	0	0.15	0.061	0.0024	0.0028	0.002	0	0.15	0.29
189	0.78	0.024	0.00067	0	0	0	0	0	0	0	0.013	0.17	0.013	0.0018	0.00051	0	0.15	0.29
190	0.76	0.022	0.0017	0	0	0	0	0	0	0	0.036	0.15	0.029	0.0014	0.00046	0	0.15	0.29
191	0.7	0.0071	0.065	0	0.00014	0	4.7e-05	4.7e-05	0.00042	0	0.13	0.05	0.025	0.015	0.011	0	0.15	0.29
192	0.021	3.8e-06	0.86	0	0.0063	0	0	0	0.019	0	0.042	0.043	0.00089	0.013	0.00011	2	0.31	0.48
