SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster15	cluster16	cluster17	cluster18	cluster19	cluster	dcf0	dcf1
14	0.12	0.029	0.0053	0.11	0.02	0.21	0	1.3e-06	0.0039	0.0066	0.21	0.12	0.0066	0.032	0.029	0	0.083	0.016	9.4e-05	0	5	0.15	0.29
15	0.093	0.014	0.0016	0.057	0.0085	0.33	0	0	0.005	0.008	0.33	0.093	0.008	0.0045	0.014	0	0.025	0.011	8.6e-05	0	5	0.15	0.29
16	0.24	0.084	0	0.00048	0.071	0.13	0	0	0	0.00057	0.13	0.24	0.00057	0.023	0.084	0	0.00098	9.7e-06	1.2e-05	0	0	0.31	0.52
17	0.16	0.031	0	0.14	0.00012	0.24	0	0	0.00033	0.0014	0.24	0.16	0.0014	0.0017	0.031	0	0.0029	3.8e-05	1.8e-05	0	5	0.15	0.29
18	0.15	0.011	0	0.0089	3.8e-05	0.34	0	0	1.7e-05	0.0017	0.34	0.15	0.0017	7.9e-06	0.011	0	1.9e-06	8e-06	2.4e-05	0	5	0.15	0.29
19	0.13	0.013	0	0.0016	0.0056	0.35	0	0	4.5e-05	0.005	0.35	0.13	0.005	0.00028	0.013	0	0.0038	0.00089	6.8e-05	0	5	0.15	0.29
20	0.15	0.04	0.0035	0.12	0.028	0.15	0	0	0.0028	0.0047	0.15	0.15	0.0047	0.048	0.04	0	0.096	0.011	8.6e-05	0	5	0.15	0.29
21	0.19	0.06	0.00074	0.062	0.079	0.084	0	0.00095	0.0013	0.0019	0.084	0.19	0.0019	0.1	0.06	0	0.076	0.0029	6.7e-05	0	0	0.31	0.52
22	0.17	0.08	2.1e-06	0.12	0.00063	0.12	0	0	8.4e-05	0.00051	0.12	0.17	0.00051	0.062	0.08	0	0.084	3.2e-05	7.1e-06	0	0	0.31	0.52
23	0.29	0.05	0	0.00024	0.0019	0.16	0	0	0	0.00032	0.16	0.29	0.00032	0.00021	0.05	0	3.7e-06	0	7.1e-06	0	0	0.31	0.52
24	0.088	0.0036	0	0.00075	0.0012	0.4	0	0	2.2e-05	0.0052	0.4	0.088	0.0052	1.9e-06	0.0036	0	0.00085	0.00026	7.3e-05	0	5	0.15	0.29
25	0.047	0.0012	0	0.0091	1.4e-05	0.44	0	0	0.0007	0.0078	0.44	0.047	0.0078	0	0.0012	0	3.6e-05	0.00061	7.9e-05	0	5	0.15	0.29
26	0.09	0.012	0.0013	0.032	0.013	0.33	0	0	0.0016	0.0087	0.33	0.09	0.0087	0.0055	0.012	0	0.045	0.012	9.9e-05	0	5	0.15	0.29
27	0.078	0.012	0.009	0.088	0.0083	0.3	0	0	0.0053	0.0098	0.3	0.078	0.0098	0.0067	0.012	0	0.055	0.025	0.00011	0	5	0.15	0.29
28	0.14	0.032	3.7e-06	0.24	7.3e-05	0.2	0	0	0.0006	0.0013	0.2	0.14	0.0013	0.0031	0.032	0	0.011	4.8e-05	1.5e-05	0	3	0.23	0.52
29	0.016	0.00021	5.8e-06	0.015	3.8e-06	0.44	0	0	0.017	0.019	0.44	0.016	0.019	0	0.00021	0	0.00017	0.011	0.00015	0	5	0.15	0.29
30	0.17	0.034	0	0.11	0.00022	0.24	0	0	0.00021	0.0013	0.24	0.17	0.0013	0.0017	0.034	0	0.0022	2.8e-05	1.7e-05	0	5	0.15	0.29
31	0.11	0.013	2.1e-06	0.063	0.00039	0.34	0	0	0.0013	0.0044	0.34	0.11	0.0044	0.00037	0.013	0	0.00064	0.0007	4.9e-05	0	5	0.15	0.29
32	0.11	0.027	0.016	0.29	0.006	0.11	0	0	0.008	0.0056	0.11	0.11	0.0056	0.02	0.027	0	0.11	0.027	9.4e-05	0	3	0.23	0.52
33	0.23	0.016	0	4.9e-06	0.002	0.25	0	0	0	0.00069	0.25	0.23	0.00069	4.1e-06	0.016	0	1.5e-05	0	1.7e-05	0	5	0.15	0.29
34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	19	0	0.097
35	0.11	0.02	0.00074	0.13	0.0024	0.29	0	0	0.0046	0.0048	0.29	0.11	0.0048	0.0052	0.02	0	0.014	0.0031	5.1e-05	0	5	0.15	0.29
36	0.1	0.022	0.00099	0.19	0.0011	0.25	0	0	0.0053	0.0039	0.25	0.1	0.0039	0.0075	0.022	0	0.029	0.0027	4e-05	0	5	0.15	0.29
37	0.11	0.018	0.00025	0.021	0.017	0.32	0	0	0.00098	0.0065	0.32	0.11	0.0065	0.0058	0.018	0	0.027	0.0053	7.8e-05	0	5	0.15	0.29
38	0.098	0.016	0.0013	0.059	0.0069	0.33	0	0	0.0046	0.0074	0.33	0.098	0.0074	0.0045	0.016	0	0.019	0.0091	8e-05	0	5	0.15	0.29
39	0.042	0.0037	0.0063	0.059	0.0032	0.35	0	0	0.0046	0.015	0.35	0.042	0.015	0.0026	0.0037	0	0.064	0.043	0.00015	0	5	0.15	0.29
40	0.0067	5.3e-05	0.0028	0.0056	9.6e-06	0.36	0	0	0.045	0.034	0.36	0.0067	0.034	0	5.3e-05	0	0.0043	0.14	0.00025	0	5	0.15	0.29
41	0	0	0	0	0	0.00045	1	0	0	0	0.00045	0	0	0	0	0	0	0	0	0	6	0.1	0.032
42	0.15	0.021	0	0.00016	0.15	0.23	0	0	0	0.0026	0.23	0.15	0.0026	0.0021	0.021	0	0.036	0.00029	4.8e-05	0	5	0.15	0.29
43	0.041	0.011	0.0059	0.087	0.0017	0.35	0	0	0.0032	0.0059	0.35	0.041	0.0059	0.013	0.011	0	0.054	0.013	1.7e-05	0	5	0.15	0.29
44	0.16	0.02	0	0.00032	0.016	0.31	0	0	3.8e-06	0.0033	0.31	0.16	0.0033	0.00053	0.02	0	0.0042	0.0003	5.2e-05	0	5	0.15	0.29
45	0.17	0.03	0	0.0026	0.03	0.28	0	0	3.3e-05	0.0032	0.28	0.17	0.0032	0.0039	0.03	0	0.0083	0.00054	4.7e-05	0	5	0.15	0.29
46	0.14	0.017	0	0.019	0.0024	0.33	0	0	0.00021	0.0034	0.33	0.14	0.0034	0.00035	0.017	0	0.00069	0.00026	4.4e-05	0	5	0.15	0.29
47	0.099	0.008	5.5e-06	0.0012	0.017	0.36	0	0	5e-05	0.0069	0.36	0.099	0.0069	0.00061	0.008	0	0.026	0.0024	9.5e-05	0	5	0.15	0.29
48	0.052	0.0015	0	0.0027	6.2e-05	0.44	0	0	0.00022	0.008	0.44	0.052	0.008	0	0.0015	0	0.00016	0.00077	8.9e-05	0	5	0.15	0.29
49	0.23	0.055	0	0.0067	0.0012	0.21	0	0	5.6e-06	0.00088	0.21	0.23	0.00088	0.0029	0.055	0	0.00019	8.8e-06	1.4e-05	0	0	0.31	0.52
50	0	0	0	2.4e-06	0	0.5	0	0	0	0.0033	0.5	0	0.0033	2.1e-06	0	0	0.0011	0.00033	0	0	5	0.15	0.29
51	0.0042	0.00018	0.26	0.3	1.2e-06	0.067	0	0	0.28	0.0032	0.067	0.0042	0.0032	1e-06	0.00018	0	0.00019	0.011	2.1e-05	0	3	0.23	0.52
52	0.23	0.079	0	0.0016	0.027	0.16	0	0	1.8e-06	0.00079	0.16	0.23	0.00079	0.022	0.079	0	0.00086	2e-05	1.4e-05	0	0	0.31	0.52
53	0.042	0.0034	0.021	0.092	0.00095	0.33	0	0	0.036	0.014	0.33	0.042	0.014	0.00046	0.0034	0	0.017	0.048	0.00012	0	5	0.15	0.29
54	0.07	0.0085	0.0043	0.057	0.0085	0.33	0	0	0.0024	0.011	0.33	0.07	0.011	0.0049	0.0085	0	0.062	0.023	0.00012	0	5	0.15	0.29
55	0.001	7.2e-05	0.28	0.65	0	0.0081	0	0	0.037	0.00015	0.0081	0.001	0.00015	0	7.2e-05	0	0.00063	0.0092	0	0	3	0.23	0.52
56	0.033	0.0025	0.0035	0.043	0.0024	0.36	0	0	0.0046	0.018	0.36	0.033	0.018	0.0026	0.0025	0	0.074	0.046	0.00017	0	5	0.15	0.29
57	0.013	0.0014	0.12	0.21	0.00022	0.19	0	0	0.024	0.016	0.19	0.013	0.016	0.00059	0.0014	0	0.045	0.16	0.00013	0	3	0.23	0.52
58	0.032	0.00088	1.6e-06	0.078	4.4e-06	0.41	0	0	0.016	0.01	0.41	0.032	0.01	0	0.00088	0	3.6e-05	0.0027	8.7e-05	0	5	0.15	0.29
59	0.054	0.012	0.0024	0.12	0.013	0.23	0	0	0.00052	0.0097	0.23	0.054	0.0097	0.019	0.012	0	0.2	0.023	0.00012	0	5	0.15	0.29
60	0.16	0.06	2.4e-05	0.025	0.031	0.18	0	0	0.00022	0.002	0.18	0.16	0.002	0.1	0.06	0	0.038	0.00068	2.7e-05	0	5	0.15	0.29
61	0.056	0.0052	0	0.0012	0.35	0.13	0	0	0	0.002	0.13	0.056	0.002	0.031	0.0052	0	0.24	0.00034	4e-05	0	4	0.38	0.52
62	0.033	0.00068	0	0.0072	1.7e-05	0.45	0	0	0.0018	0.012	0.45	0.033	0.012	0	0.00068	0	0.00015	0.0025	0.00011	0	5	0.15	0.29
63	0.054	0.016	1.1e-05	0.7	1.6e-06	0.061	0	0	0.00041	0.00023	0.061	0.054	0.00023	0.0015	0.016	0	0.037	2.6e-05	2.5e-06	0	3	0.23	0.52
64	7.7e-06	6.9e-06	0.00016	0.0011	0	0.48	0	0	0	0.0099	0.48	7.7e-06	0.0099	3.7e-05	6.9e-06	0	0.01	0.011	0	0	5	0.15	0.29
65	0.081	0.0044	0	0.00053	0.091	0.3	0	0	0	0.0055	0.3	0.081	0.0055	0.0043	0.0044	0	0.13	0.0011	9.5e-05	0	5	0.15	0.29
66	0.16	0.035	8.1e-06	0.0091	0.023	0.27	0	0	0.00015	0.0035	0.27	0.16	0.0035	0.011	0.035	0	0.0096	0.0011	4.8e-05	0	5	0.15	0.29
67	0.15	0.038	0.0021	0.07	0.044	0.19	0	0.00011	0.0022	0.0044	0.19	0.15	0.0044	0.049	0.038	0	0.068	0.0071	7.5e-05	0	5	0.15	0.29
68	0.1	0.014	0.00019	0.048	0.0038	0.34	0	0	0.003	0.0068	0.34	0.1	0.0068	0.0018	0.014	0	0.0078	0.0048	7.5e-05	0	5	0.15	0.29
69	0.13	0.051	7.2e-05	0.23	0.00052	0.13	0	0	0.00043	0.00082	0.13	0.13	0.00082	0.033	0.051	0	0.11	0.00044	9.9e-06	0	3	0.23	0.52
70	0.066	0.0039	0	0.069	3.9e-05	0.39	0	0	0.0035	0.0064	0.39	0.066	0.0064	1.2e-05	0.0039	0	8.9e-05	0.001	6.3e-05	0	5	0.15	0.29
71	0.12	0.011	0	0.00021	0.07	0.31	0	0	1.7e-06	0.0043	0.31	0.12	0.0043	0.0011	0.011	0	0.039	0.00062	7.2e-05	0	5	0.15	0.29
72	0.014	0.0035	0.03	0.13	0.00012	0.34	0	0	0.0037	0.0096	0.34	0.014	0.0096	0.0025	0.0035	0	0.046	0.048	5.2e-06	0	5	0.15	0.29
73	0.27	0.065	0.00074	0.26	0.0037	0.0077	0	0	0.0014	9.2e-05	0.0077	0.27	9.2e-05	0.016	0.065	0	0.03	0.00097	4.5e-05	0	0	0.31	0.52
74	0.12	0.02	0	0.00063	0.066	0.32	0	0	9e-06	0.0038	0.32	0.12	0.0038	0.0019	0.02	0	0.00027	0.00064	3.6e-05	0	5	0.15	0.29
75	0.099	0.021	0.022	0.16	0.0078	0.23	0	2.7e-05	0.016	0.0067	0.23	0.099	0.0067	0.017	0.021	0	0.053	0.021	7.7e-05	0	5	0.15	0.29
76	0.12	0.013	5.1e-05	0.0027	0.039	0.34	0	0	0.00018	0.0068	0.34	0.12	0.0068	0.00067	0.013	0	0.0012	0.0039	9.9e-05	0	5	0.15	0.29
77	0.25	0.084	0.00032	0.18	0.0044	0.00084	0	0	0.021	9.7e-05	0.00084	0.25	9.7e-05	0.049	0.084	0	0.068	0.001	9.3e-05	0	0	0.31	0.52
78	0.0009	0.00055	8e-05	0.0027	0.0035	0.46	0	0	0	0.0094	0.46	0.0009	0.0094	0.0037	0.00055	0	0.034	0.0055	0	0	5	0.15	0.29
79	0.032	0.007	0.085	0.45	7.3e-05	0.086	0	0	0.031	0.0078	0.086	0.032	0.0078	0.0028	0.007	0	0.078	0.089	1.5e-05	0	3	0.23	0.52
80	0.018	0.0036	0.029	0.08	0.0011	0.38	0	0	0.0061	0.01	0.38	0.018	0.01	0.0029	0.0036	0	0.028	0.029	2e-05	0	5	0.15	0.29
81	0.43	0.048	0	0.026	0.0099	0.0027	0	0	0.00059	3.6e-05	0.0027	0.43	3.6e-05	0.0011	0.048	0	0.00013	5.7e-06	0.0002	0	0	0.31	0.52
82	0.34	0.14	0	0.002	0.016	0.00076	0	0	0	0	0.00076	0.34	0	0.025	0.14	0	0.00029	0	8.8e-06	0	0	0.31	0.52
83	0.024	0.011	0.0041	0.33	3.3e-05	0.098	0	0	0.00052	0.0061	0.098	0.024	0.0061	0.013	0.011	0	0.34	0.038	0	0	16	0.23	0.38
84	0	0	0	0	0	0.0029	0	0	0	0	0.0029	0	0	0	0	0	0	0	0	0.99	19	0	0.097
85	0.45	0.045	0	0.0021	0.0031	2.2e-05	0	0	3.7e-06	0	2.2e-05	0.45	0	0.00012	0.045	0	0	0	5.9e-05	0	0	0.31	0.52
86	0.17	0.018	0.002	0.53	0.00019	0.023	0	0	0.012	0.00031	0.023	0.17	0.00031	0.0045	0.018	0	0.028	0.00024	8.7e-05	0	3	0.23	0.52
87	0.26	0.054	0.0039	0.15	0.032	0.033	0	8.9e-06	0.02	0.0011	0.033	0.26	0.0011	0.047	0.054	0	0.053	0.0036	0.00024	0	0	0.31	0.52
88	0.31	0.028	0.00036	0.26	0.0041	0.0037	0	0	0.035	9.3e-05	0.0037	0.31	9.3e-05	0.00086	0.028	0	0.0014	0.00011	0.00041	0	0	0.31	0.52
89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	19	0	0.097
90	0.31	0.046	8.5e-06	0.012	0.042	0.11	0	0	0.00048	0.0018	0.11	0.31	0.0018	0.0046	0.046	0	0.00044	0.0008	0.00017	0	0	0.31	0.52
91	0.17	0.021	0.00023	0.61	0.00014	0	0	0	0.0076	0	0	0.17	0	0.00048	0.021	0	0.0034	3.9e-05	5.6e-05	0	3	0.23	0.52
92	0	0	0	0	0	0.46	0	0	0	0.037	0.46	0	0.037	0	0	0	8.7e-06	0.0086	0	0	5	0.15	0.29
93	0.042	0.0063	0.034	0.64	5.3e-05	0.08	0	0	0.029	0.0016	0.08	0.042	0.0016	0.00078	0.0063	0	0.024	0.012	2.5e-05	0	3	0.23	0.52
94	0.00015	7.3e-05	0.001	0.0035	0	0.48	0	0	1.2e-05	0.0095	0.48	0.00015	0.0095	0.0002	7.3e-05	0	0.0098	0.013	0	0	5	0.15	0.29
95	0	0	0	0	0	0.49	0	0	0	0.0058	0.49	0	0.0058	0	0	0	6.4e-05	0.00045	0	0	5	0.15	0.29
96	0	0	0	0	0	0.5	0	0	0	0.0016	0.5	0	0.0016	0	0	0	3.9e-05	3.2e-05	0	0	5	0.15	0.29
97	0.0031	0.0015	5.7e-06	0.92	0	0.00073	0	0	1.3e-05	0	0.00073	0.0031	0	0.00012	0.0015	0	0.073	6.2e-05	0	0	3	0.23	0.52
98	0.024	0.014	1e-06	0.0098	0.21	0.037	0	0	0	0.001	0.037	0.024	0.001	0.18	0.014	0	0.44	0.00053	3.8e-05	0	16	0.23	0.38
99	0.24	0.037	0	0.00085	0.05	0.19	0	0	6.8e-06	0.0018	0.19	0.24	0.0018	0.0016	0.037	0	0.004	0.00013	5.9e-05	0	0	0.31	0.52
100	0.14	0.0078	0	0.0078	0.00063	0.35	0	0	0.00044	0.006	0.35	0.14	0.006	2.4e-05	0.0078	0	0.00052	0.001	0.00014	0	5	0.15	0.29
101	0.0019	0.00043	0.062	0.046	9.1e-06	0.39	0	0	0.0024	0.013	0.39	0.0019	0.013	0.00028	0.00043	0	0.013	0.068	0	0	5	0.15	0.29
102	0.065	0.00096	0	8.3e-05	0.00054	0.42	0	0	2.4e-05	0.012	0.42	0.065	0.012	0	0.00096	0	0.0024	0.0018	0.00029	0	5	0.15	0.29
103	0	0	0	0	0	0.49	0	0	0	0.0058	0.49	0	0.0058	0	0	0	2.7e-05	0.00069	0	0	5	0.15	0.29
104	0.19	0.035	3.4e-06	0.19	0.00023	0.18	0	0	0.0011	0.0015	0.18	0.19	0.0015	0.0026	0.035	0	0.0051	9.7e-05	3.4e-05	0	3	0.23	0.52
105	0.0016	0.00071	0.0067	0.072	0	0.36	0	0	0.00018	0.016	0.36	0.0016	0.016	0.001	0.00071	0	0.095	0.06	0	0	5	0.15	0.29
106	0.0088	0.011	0.00021	0.0066	0.00061	0.38	0	0	0	0.017	0.38	0.0088	0.017	0.052	0.011	0	0.076	0.034	0	0	5	0.15	0.29
107	0.15	0.017	0.024	0.13	0.012	0.25	0	0	0.00064	0.0019	0.25	0.15	0.0019	0.00017	0.017	0	0.0014	0.0031	3.1e-05	0	5	0.15	0.29
108	0.053	0.052	0.0015	0.012	0.00066	0.21	0	0	0	0.022	0.21	0.053	0.022	0.11	0.052	0	0.051	0.14	0	0	5	0.15	0.29
109	0.058	0.0062	0.029	0.18	0.00057	0.3	0	0	0.026	0.0079	0.3	0.058	0.0079	0.00046	0.0062	0	0.0052	0.013	7.3e-05	0	5	0.15	0.29
110	0.18	0.021	0.029	0.013	9.6e-05	0.27	0	0	1.3e-05	0.0011	0.27	0.18	0.0011	7.8e-05	0.021	0	1.4e-05	0.0038	1.7e-05	0	5	0.15	0.29
111	0.25	0.11	0.01	0.035	8e-05	0.072	0	0	0	0.0001	0.072	0.25	0.0001	0.0048	0.11	0	0.0013	0.075	1.3e-06	0	0	0.31	0.52
112	0.12	0.019	0.019	0.16	0.016	0.23	0	0	0.011	0.0051	0.23	0.12	0.0051	0.0073	0.019	0	0.035	0.012	8.4e-05	0	5	0.15	0.29
113	0.0046	0.0009	0.21	0.52	0	0.025	0	0	0.0092	0.0038	0.025	0.0046	0.0038	0.00017	0.0009	0	0.038	0.15	0	0	3	0.23	0.52
114	0	0	3.5e-05	4.4e-05	0	0.48	0	0	0	0.014	0.48	0	0.014	0	0	0	0.0013	0.013	0	0	5	0.15	0.29
115	0.19	0.065	0.017	0.055	0.0016	0.16	0	0	5.2e-05	0.0018	0.16	0.19	0.0018	0.017	0.065	0	0.0095	0.062	1.1e-05	0	0	0.31	0.52
116	0.00022	1.5e-05	0.65	0.31	0	0.00098	0	0	0.022	2.7e-05	0.00098	0.00022	2.7e-05	0	1.5e-05	0	0.00032	0.02	0	0	2	0.15	0.57
117	7.5e-05	0.0023	0	4.1e-06	0	0	0	0	0	0	0	7.5e-05	0	0.9	0.0023	0	0.097	0	0	0	13	0.31	0.38
118	0	0	0.98	0.0018	0	0	0	0	0.00023	3.6e-06	0	0	3.6e-06	0	0	0	0	0.016	0	0	2	0.15	0.57
119	0.14	0.027	0.0031	0.16	0.0072	0.21	0	0	0.0098	0.0045	0.21	0.14	0.0045	0.011	0.027	0	0.027	0.0064	9.3e-05	0	5	0.15	0.29
120	0	0	9.5e-05	0.00034	0	0.46	0	0	0	0.02	0.46	0	0.02	2.1e-06	0	0	0.0071	0.032	0	0	5	0.15	0.29
121	0	0	0	0	0	1.2e-05	1	0	0	0	1.2e-05	0	0	0	0	0	0	0	0	0	6	0.1	0.032
122	3.2e-05	0	0.84	0.14	0	0.00016	0	0	0.0065	2.6e-06	0.00016	3.2e-05	2.6e-06	0	0	0	2e-05	0.0088	0	0	2	0.15	0.57
123	0.036	0.054	0	0.00024	0.018	0.0027	0	0	0	5e-06	0.0027	0.036	5e-06	0.79	0.054	0	0.011	0	0	0	13	0.31	0.38
124	0.0027	0.0038	6e-05	0.00094	7.2e-05	0.45	0	0	0	0.014	0.45	0.0027	0.014	0.03	0.0038	0	0.02	0.016	0	0	5	0.15	0.29
125	0.11	0.049	0.0077	0.12	0.011	0.17	0	0	0.00016	0.0074	0.17	0.11	0.0074	0.044	0.049	0	0.089	0.062	6.4e-06	0	5	0.15	0.29
126	0.11	0.057	0.0076	0.055	0.0013	0.18	0	0	3.4e-05	0.011	0.18	0.11	0.011	0.057	0.057	0	0.056	0.097	4.1e-06	0	5	0.15	0.29
127	0.18	0.033	0.0078	0.29	0.035	0.091	0	0	0.0081	0.0015	0.091	0.18	0.0015	0.011	0.033	0	0.04	0.0053	7.5e-05	0	3	0.23	0.52
128	0.12	0.077	0.0058	0.039	0.0022	0.13	0	0	7.4e-06	0.012	0.13	0.12	0.012	0.08	0.077	0	0.05	0.14	2.3e-06	0	17	0.15	0.43
129	0.00055	5.7e-05	0.017	0.97	0	0.0024	0	0	0.0055	1.9e-05	0.0024	0.00055	1.9e-05	0	5.7e-05	0	0.0015	0.0017	0	0	3	0.23	0.52
130	0.13	0.022	0.0019	0.21	0.0024	0.22	0	0	0.012	0.0043	0.22	0.13	0.0043	0.0042	0.022	0	0.014	0.004	8.7e-05	0	5	0.15	0.29
131	0.27	0.14	0.0071	0.0068	0.00012	0.046	0	0	0	4.4e-05	0.046	0.27	4.4e-05	0.0046	0.14	0	0.00023	0.083	0	0	0	0.31	0.52
132	0.18	0.049	0.019	0.11	0.00064	0.18	0	0	0.0001	0.00099	0.18	0.18	0.00099	0.0051	0.049	0	0.0058	0.035	1.2e-05	0	0	0.31	0.52
133	0.19	0.11	0	0.0055	0.058	0.053	0	0	6.5e-06	0.00028	0.053	0.19	0.00028	0.22	0.11	0	0.013	1.4e-05	9.8e-06	0	13	0.31	0.38
134	0	0	0	0	0	1.8e-05	0	0	0	0	1.8e-05	0	0	0	0	0	0	0	0	1	19	0	0.097
135	0.00048	0.00014	0.043	0.044	0	0.37	0	0	0.00046	0.016	0.37	0.00048	0.016	0.0001	0.00014	0	0.018	0.11	0	0	5	0.15	0.29
136	0.072	0.0034	0	0.00077	0.0033	0.41	0	0	7.4e-05	0.0085	0.41	0.072	0.0085	2.8e-05	0.0034	0	0.0084	0.002	0.00011	0	5	0.15	0.29
137	0.0038	1.7e-05	0.0012	0.0032	1.2e-06	0.34	0	0	0.066	0.04	0.34	0.0038	0.04	0	1.7e-05	0	0.0013	0.17	0.00026	0	5	0.15	0.29
138	0.13	0.014	0	0.019	0.00031	0.34	0	0	0.00019	0.0033	0.34	0.13	0.0033	0.00015	0.014	0	0.00012	0.00016	4.1e-05	0	5	0.15	0.29
139	0.069	0.0061	0.00024	0.066	0.00064	0.37	0	0	0.009	0.0094	0.37	0.069	0.0094	0.00021	0.0061	0	0.003	0.0083	9.2e-05	0	5	0.15	0.29
140	0.025	0.001	0.0064	0.058	0.0002	0.36	0	0	0.062	0.018	0.36	0.025	0.018	3.7e-05	0.001	0	0.0079	0.056	0.00015	0	5	0.15	0.29
141	0.1	0.024	0.0037	0.085	0.014	0.28	0	1.7e-05	0.0047	0.0057	0.28	0.1	0.0057	0.021	0.024	0	0.043	0.0092	6.4e-05	0	5	0.15	0.29
142	0	0	0	0	0	0	0.99	0	0	0	0	0	0	0	0	0	0.0058	0	0	0	6	0.1	0.032
143	0.003	6.8e-05	0.013	0.48	0	0.074	0	0	0.35	0.003	0.074	0.003	0.003	0	6.8e-05	0	9.2e-06	0.0024	1.7e-05	0	3	0.23	0.52
144	0.017	0.00034	0.00044	0.049	1.7e-05	0.38	0	0	0.074	0.02	0.38	0.017	0.02	0	0.00034	0	0.00097	0.033	0.00015	0	5	0.15	0.29
145	0.11	0.0088	0	0.00053	0.016	0.36	0	0	1.8e-05	0.0056	0.36	0.11	0.0056	0.00022	0.0088	0	0.015	0.001	8.2e-05	0	5	0.15	0.29
146	0.14	0.037	2.8e-05	0.2	0.00038	0.2	0	0	0.0009	0.0016	0.2	0.14	0.0016	0.011	0.037	0	0.03	0.0002	1.9e-05	0	5	0.15	0.29
147	0.057	0.0022	1.1e-05	0.00076	0.0043	0.41	0	0	5e-05	0.012	0.41	0.057	0.012	8.7e-05	0.0022	0	0.027	0.0058	0.00015	0	5	0.15	0.29
148	0.15	0.026	0	0.068	0.0003	0.29	0	0	0.00044	0.0025	0.29	0.15	0.0025	0.0015	0.026	0	0.0014	0.00017	3e-05	0	5	0.15	0.29
149	0.092	0.0051	0	0.0028	0.00014	0.4	0	0	6.8e-05	0.005	0.4	0.092	0.005	7.9e-06	0.0051	0	9.9e-05	0.00032	6.2e-05	0	5	0.15	0.29
150	0.048	0.0036	0.0053	0.062	0.0013	0.37	0	0	0.021	0.014	0.37	0.048	0.014	0.00043	0.0036	0	0.016	0.031	0.00013	0	5	0.15	0.29
151	0.082	0.0045	0	0.0025	0.00091	0.4	0	0	0.00014	0.007	0.4	0.082	0.007	1.1e-05	0.0045	0	0.0014	0.0011	8.6e-05	0	5	0.15	0.29
152	0.071	0.008	3e-05	0.01	0.069	0.27	0	0	1.5e-05	0.0064	0.27	0.071	0.0064	0.025	0.008	0	0.19	0.0039	9.4e-05	0	5	0.15	0.29
