SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster15	cluster16	cluster	dcf0	dcf1
47	0.028	0	0.09	0.016	3.7e-05	0.003	0	0.016	0.09	0.74	0	0	0	0.013	0	0.0055	0.00085	9	0.15	0.29
48	0.0051	0	0.048	5.3e-05	3.5e-05	0.0027	0	9.6e-05	0.048	0.89	0	0	0	4.8e-05	0	0.0018	0.0049	9	0.15	0.29
49	0.18	0	0.2	0.0025	5.3e-06	0.0019	0	0.00028	0.2	0.4	0	0	0	0.00086	0	2e-05	0.002	9	0.15	0.29
50	0	0	0	0.00035	0	0	0	0	0	1	0	0	0	0	0	0.00076	0	9	0.15	0.29
51	0.00069	0	0.0043	0.0063	9e-06	0.00031	0.0013	2.6e-06	0.0043	0.15	0	0	0	1e-06	0	0.028	0.8	16	0.23	0.57
52	0.26	0	0.2	0.0017	5.3e-06	0.0017	0	0.0059	0.2	0.31	0	0	0	0.02	0	4.3e-05	0.00041	9	0.15	0.29
53	0.011	0	0.037	0.039	4.6e-05	0.0018	1.9e-06	0.0013	0.037	0.65	0	0	0	0.00071	0	0.11	0.11	9	0.15	0.29
54	0.029	0	0.062	0.1	4.4e-05	0.0023	0	0.0091	0.062	0.65	0	0	0	0.0064	0	0.052	0.027	9	0.15	0.29
55	0.00031	0	0.0012	0.032	0	4e-05	3.5e-05	0	0.0012	0.02	0	0	0	0	0	0.027	0.92	16	0.23	0.57
56	0.0081	0	0.028	0.12	6.3e-05	0.0021	0	0.005	0.028	0.68	0	0	0	0.0018	0	0.1	0.019	9	0.15	0.29
57	0.0047	0	0.011	0.15	4.8e-05	0.00095	0	0.00074	0.011	0.36	0	0	0	0.00016	0	0.35	0.12	9	0.15	0.29
58	0.0029	0	0.027	0.00033	3.2e-05	0.0018	0	7.6e-06	0.027	0.78	0	0	0	3.2e-06	0	0.0059	0.16	9	0.15	0.29
59	0.039	0	0.046	0.32	4.1e-05	0.0018	0	0.02	0.046	0.44	0	0	0	0.0092	0	0.049	0.032	9	0.15	0.29
60	0.21	0	0.15	0.06	1.1e-05	0.0017	0	0.01	0.15	0.38	0	0	0	0.025	0	0.0016	0.0095	9	0.15	0.29
61	0.017	0	0.049	0.096	1.5e-05	0.0015	0	0.28	0.049	0.24	0	0	0	0.26	0	0.00075	4.3e-05	7	0.38	0.57
62	0.0024	0	0.03	7.6e-05	4.4e-05	0.0024	0	3.8e-05	0.03	0.91	0	0	0	1.3e-05	0	0.0059	0.019	9	0.15	0.29
63	0.062	0	0.056	0.48	1.1e-06	0.00045	0	0	0.056	0.14	0	0	0	1.4e-06	0	6.9e-05	0.21	3	0.23	0.43
64	2.4e-05	0	6.9e-06	0.011	0	0	0	0	6.9e-06	0.96	0	0	0	0	0	0.026	0.00015	9	0.15	0.29
65	0.015	0	0.074	0.054	3.7e-05	0.003	0	0.1	0.074	0.6	0	0	0	0.071	0	0.0024	3.1e-05	9	0.15	0.29
66	0.12	0	0.14	0.011	1.8e-05	0.0023	0	0.01	0.14	0.55	0	0	0	0.017	0	0.0024	0.0047	9	0.15	0.29
67	0.13	0	0.13	0.11	2.9e-05	0.0025	0	0.026	0.13	0.38	0	0.00011	0	0.034	0	0.016	0.035	9	0.15	0.29
68	0.05	0	0.093	0.017	2.9e-05	0.0024	0	0.0027	0.093	0.69	0	0	0	0.0029	0	0.011	0.04	9	0.15	0.29
69	0.16	0	0.11	0.33	3.5e-06	0.00091	0	0.00011	0.11	0.24	0	0	0	0.00036	0	0.00091	0.057	3	0.23	0.43
70	0.014	0	0.06	0.0017	2.4e-05	0.0022	0	3.9e-05	0.06	0.78	0	0	0	3e-05	0	0.0024	0.083	9	0.15	0.29
71	0.038	0	0.11	0.015	2.8e-05	0.003	0	0.052	0.11	0.61	0	0	0	0.053	0	0.0014	5.9e-05	9	0.15	0.29
72	0.012	0	0.012	0.12	2e-06	0.00021	0.00054	5.4e-05	0.012	0.67	0	0	0	8.9e-05	0	0.11	0.068	9	0.15	0.29
73	0.22	0	0.25	0.15	1.7e-05	0.0032	0	0.0013	0.25	0.016	0	0	0	0.0029	0	0.0022	0.11	2	0.31	0.52
74	0.068	0	0.1	0.00029	1.4e-05	0.0019	0	0.032	0.1	0.64	0	0	0	0.05	0	0.0015	0.00036	9	0.15	0.29
75	0.071	0	0.089	0.12	3e-05	0.0021	0	0.0051	0.089	0.45	0	2.7e-05	0	0.006	0	0.047	0.12	9	0.15	0.29
76	0.045	0	0.11	0.0014	3.8e-05	0.003	0	0.03	0.11	0.67	0	0	0	0.029	0	0.0088	0.0024	9	0.15	0.29
77	0.27	0	0.22	0.22	3.4e-05	0.0024	0	0.0013	0.22	0.0016	0	0	0	0.0032	0	0.0023	0.062	0	0.31	0.48
78	0.0019	0	0.00083	0.029	0	8.5e-06	0	0.0028	0.00083	0.95	0	0	0	0.0027	0	0.013	0.0004	9	0.15	0.29
79	0.024	0	0.028	0.29	3.9e-06	0.0005	0	3.3e-05	0.028	0.17	0	0	0	5.5e-05	0	0.2	0.26	3	0.23	0.43
80	0.012	0	0.017	0.062	7.7e-06	0.00044	0	0.0015	0.017	0.76	0	0	0	0.00086	0	0.067	0.058	9	0.15	0.29
81	0.17	0	0.39	0.0027	7.9e-05	0.0092	0	0.0064	0.39	0.0055	0	0	0	0.0076	0	1.3e-05	0.02	2	0.31	0.52
82	0.42	0	0.28	0.0021	3.1e-06	0.0016	0	0.0023	0.28	0.0014	0	0	0	0.011	0	0	0.00035	0	0.31	0.48
83	0.03	0	0.017	0.64	0	0.00013	0	5.5e-06	0.017	0.16	0	0	0	2e-05	0	0.07	0.065	3	0.23	0.43
84	0	0	0	0	0	0	0	0	0	0.0057	0	0	0.99	0	0	0	0	12	0	0.097
85	0.16	0	0.42	0.0001	2.3e-05	0.0065	0	0.0013	0.42	4.5e-05	0	0	0	0.0024	0	0	0.0011	2	0.31	0.52
86	0.066	0	0.17	0.063	3.7e-05	0.0043	0	0.00015	0.17	0.051	0	0	0	0.00016	0	0.00062	0.48	16	0.23	0.57
87	0.18	0	0.23	0.12	9.1e-05	0.0057	0	0.021	0.23	0.064	0	8.9e-06	0	0.024	0	0.0081	0.12	2	0.31	0.52
88	0.095	0	0.28	0.022	0.00016	0.01	0	0.004	0.28	0.0073	0	0	0	0.0031	0	0.00024	0.3	16	0.23	0.57
89	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	12	0	0.097
90	0.15	0	0.28	0.003	6.5e-05	0.0063	0	0.026	0.28	0.21	0	0	0	0.032	0	0.0018	0.0089	2	0.31	0.52
91	0.084	0	0.18	0.086	2.5e-05	0.0036	0	9.2e-05	0.18	8.3e-06	0	0	0	0.00013	0	0.00011	0.47	16	0.23	0.57
92	0	0	0	2.7e-06	0	0	0	0	0	0.98	0	0	0	0	0	0.021	0	9	0.15	0.29
93	0.023	0	0.04	0.18	1e-05	0.00093	5.6e-06	3.6e-05	0.04	0.17	0	0	0	4.3e-05	0	0.029	0.52	16	0.23	0.57
94	0.00025	0	0.00013	0.013	0	0	6.9e-06	0	0.00013	0.96	0	0	0	0	2.1e-06	0.03	0.00096	9	0.15	0.29
95	0	0	0	1.5e-05	0	0	0	0	0	1	0	0	0	0	0	0.001	0	9	0.15	0.29
96	0	0	0	5.9e-06	0	0	0	0	0	1	0	0	0	0	0	7.3e-05	0	9	0.15	0.29
97	0.0043	0	0.0023	0.91	0	7.2e-06	0	0	0.0023	0.0012	0	0	0	0	0	0.00012	0.078	3	0.23	0.43
98	0.051	0	0.022	0.32	1.5e-05	0.00084	0	0.34	0.022	0.076	0	0	0	0.17	0	0.0012	0.0006	7	0.38	0.57
99	0.12	0	0.22	0.0012	2.3e-05	0.0037	0	0.023	0.22	0.38	0	0	0	0.038	0	0.00029	0.00047	9	0.15	0.29
100	0.027	0	0.12	0.00038	5.4e-05	0.0047	0	0.00067	0.12	0.71	0	0	0	0.00049	0	0.0023	0.0097	9	0.15	0.29
101	0.0015	0	0.0017	0.035	0	3.4e-05	0.0052	4.9e-06	0.0017	0.77	0	0	0	6.9e-06	0.0004	0.15	0.029	9	0.15	0.29
102	0.0034	0	0.06	0.00082	0.00011	0.0058	0	0.0014	0.06	0.86	0	0	0	0.00042	0	0.0043	0.00026	9	0.15	0.29
103	0	0	0	8.9e-06	0	0	0	0	0	1	0	0	0	0	0	0.0016	0	9	0.15	0.29
104	0.12	0	0.18	0.059	1.4e-05	0.0026	0	9.7e-05	0.18	0.37	0	0	0	0.00019	0	0.00023	0.093	9	0.15	0.29
105	0.0022	0	0.0013	0.17	0	1.1e-05	1.7e-06	0	0.0013	0.68	0	0	0	0	0	0.13	0.018	9	0.15	0.29
106	0.037	0	0.0081	0.097	0	2e-05	0	4.3e-05	0.0081	0.77	0	0	0	0.00047	0	0.079	0.00056	9	0.15	0.29
107	0.062	0	0.14	0.012	1.3e-05	0.0025	0	0.0063	0.14	0.53	0	0	0	0.0099	0	0.0077	0.081	9	0.15	0.29
108	0.16	0	0.042	0.091	0	0.00012	0	4.5e-05	0.042	0.38	0	0	0	0.00045	0	0.28	0.00096	9	0.15	0.29
109	0.022	0	0.053	0.029	2.8e-05	0.0018	2.7e-06	0.00053	0.053	0.61	0	0	0	0.00044	0	0.031	0.2	9	0.15	0.29
110	0.075	0	0.17	0.00086	6.7e-06	0.0023	0	3.6e-05	0.17	0.57	0	0	0	7.6e-05	0	0.0091	0.006	9	0.15	0.29
111	0.32	0	0.19	0.025	0	0.00063	0	6e-06	0.19	0.12	0	0	0	5.1e-05	0	0.14	0.0031	0	0.31	0.48
112	0.067	0	0.11	0.082	3.2e-05	0.0026	0	0.011	0.11	0.46	0	0	0	0.012	0	0.028	0.12	9	0.15	0.29
113	0.0033	0	0.0045	0.24	0	7.8e-05	0.0002	0	0.0045	0.054	0	0	0	0	0	0.37	0.32	15	0.15	0.43
114	0	0	0	0.0012	0	0	0	0	0	0.97	0	0	0	0	0	0.031	2.9e-06	9	0.15	0.29
115	0.2	0	0.16	0.051	3.7e-06	0.0013	0	0.00032	0.16	0.29	0	0	0	0.0011	0	0.13	0.013	9	0.15	0.29
116	0.00012	0	0.00047	0.028	0	1.7e-05	0.00064	0	0.00047	0.0046	0	0	0	0	0	0.11	0.86	16	0.23	0.57
117	0.28	0	0.0024	0.71	0	0	0	0	0.0024	5.4e-06	0	0	0	0	0	0	0	3	0.23	0.43
118	0	0	0	0.00025	0	0	0.79	0	0	8.7e-06	0	0	0	0	0	0.2	0.014	6	0.094	0.63
119	0.092	0	0.13	0.085	3.5e-05	0.0029	1.6e-06	0.0044	0.13	0.43	0	0	0	0.0055	0	0.015	0.11	9	0.15	0.29
120	1.1e-06	0	0	0.0077	0	0	0	0	0	0.92	0	0	0	0	0	0.073	2.2e-05	9	0.15	0.29
121	0	0	0	0	0	0	0	0	0	2.3e-05	1	0	0	0	0	0	0	10	0.1	0.032
122	2.7e-05	0	0.00014	0.0099	0	5.6e-06	0.0022	0	0.00014	0.0016	0	0	0	0	0	0.1	0.89	16	0.23	0.57
123	0.67	0	0.12	0.025	0	0.00028	0	0.0043	0.12	0.019	0	0	0	0.05	0	0	6.9e-05	0	0.31	0.48
124	0.014	0	0.0025	0.021	0	5.5e-06	0	4.5e-06	0.0025	0.92	0	0	0	5.7e-05	0	0.039	6.9e-05	9	0.15	0.29
125	0.15	0	0.089	0.22	2.2e-06	0.00068	0	0.002	0.089	0.29	0	0	0	0.0075	0	0.13	0.025	9	0.15	0.29
126	0.17	0	0.087	0.13	1.4e-06	0.00053	0	0.00019	0.087	0.32	0	0	0	0.00085	0	0.19	0.0096	9	0.15	0.29
127	0.11	0	0.16	0.13	2.9e-05	0.0031	0	0.019	0.16	0.18	0	0	0	0.027	0	0.012	0.18	16	0.23	0.57
128	0.22	0	0.091	0.12	0	0.00041	0	0.00022	0.091	0.22	0	0	0	0.0014	0	0.26	0.0047	15	0.15	0.43
129	0.00029	0	0.00073	0.096	0	1.4e-05	0	0	0.00073	0.0072	0	0	0	0	0	0.0058	0.89	16	0.23	0.57
130	0.074	0	0.12	0.072	3.4e-05	0.0028	0	0.0015	0.12	0.44	0	0	0	0.0018	0	0.0092	0.16	9	0.15	0.29
131	0.38	0	0.19	0.0053	0	0.00045	0	6.3e-06	0.19	0.074	0	0	0	7.5e-05	0	0.15	0.00042	0	0.31	0.48
132	0.16	0	0.16	0.058	4.3e-06	0.0014	0	0.00015	0.16	0.35	0	0	0	0.00048	0	0.077	0.03	9	0.15	0.29
133	0.41	0	0.19	0.023	4.2e-06	0.0013	0	0.012	0.19	0.12	0	0	0	0.05	0	3.7e-05	0.0013	0	0.31	0.48
134	0	0	0	0	0	0	0	0	0	3.6e-05	0	0	1	0	0	0	0	12	0	0.097
135	0.00045	0	0.0004	0.048	0	5.2e-06	0.00075	0	0.0004	0.7	0	0	0	0	0	0.24	0.017	9	0.15	0.29
136	0.012	0	0.066	0.0039	4.3e-05	0.0031	0	0.0043	0.066	0.84	0	0	0	0.0026	0	0.0046	0.0011	9	0.15	0.29
137	5.4e-05	0	0.0031	0.0021	9.1e-05	0.0011	0	1.1e-05	0.0031	0.61	0	0	0	0	0	0.35	0.031	9	0.15	0.29
138	0.047	0	0.12	0.0015	1.6e-05	0.0025	0	0.00018	0.12	0.7	0	0	0	0.00024	0	0.00038	0.013	9	0.15	0.29
139	0.021	0	0.062	0.0084	3.5e-05	0.0022	0	0.00063	0.062	0.75	0	0	0	0.00049	0	0.019	0.077	9	0.15	0.29
140	0.0033	0	0.022	0.015	5.5e-05	0.0017	0	0.0004	0.022	0.68	0	0	0	0.00014	0	0.12	0.13	9	0.15	0.29
141	0.082	0	0.093	0.086	2.4e-05	0.0019	1.3e-05	0.0094	0.093	0.55	0	1.7e-05	0	0.011	0	0.021	0.053	9	0.15	0.29
142	0	0	0	6.8e-06	0	0	0	0	0	0	1	0	0	0	0	0	0	10	0.1	0.032
143	0.00015	0	0.0017	0.001	4.2e-06	0.00016	0	0	0.0017	0.093	0	0	0	0	0	0.0035	0.9	16	0.23	0.57
144	0.0011	0	0.015	0.0013	5.5e-05	0.0016	0	4.7e-05	0.015	0.73	0	0	0	1.2e-05	0	0.072	0.17	9	0.15	0.29
145	0.031	0	0.1	0.0064	3.2e-05	0.0031	0	0.014	0.1	0.73	0	0	0	0.013	0	0.0024	0.00046	9	0.15	0.29
146	0.13	0	0.12	0.15	7.3e-06	0.0014	0	0.00012	0.12	0.4	0	0	0	0.00029	0	0.00045	0.075	9	0.15	0.29
147	0.0076	0	0.052	0.019	5.8e-05	0.0031	0	0.007	0.052	0.84	0	0	0	0.0033	0	0.014	0.00044	9	0.15	0.29
148	0.089	0	0.14	0.018	1.2e-05	0.0021	0	0.00013	0.14	0.58	0	0	0	0.00023	0	0.0004	0.034	9	0.15	0.29
149	0.018	0	0.084	7.2e-05	2.4e-05	0.0028	0	0.00012	0.084	0.81	0	0	0	0.00011	0	0.00075	0.003	9	0.15	0.29
150	0.012	0	0.042	0.03	4.7e-05	0.0021	0	0.0017	0.042	0.71	0	0	0	0.00097	0	0.071	0.083	9	0.15	0.29
151	0.016	0	0.075	0.00061	3.4e-05	0.0029	0	0.00098	0.075	0.82	0	0	0	0.00071	0	0.0027	0.0032	9	0.15	0.29
152	0.028	0	0.065	0.16	3.7e-05	0.0024	0	0.075	0.065	0.54	0	0	0	0.054	0	0.0091	0.0013	9	0.15	0.29
153	0.057	0	0.085	0.062	2.9e-05	0.0021	8.4e-06	0.0053	0.085	0.6	0	0	0	0.006	0	0.026	0.07	9	0.15	0.29
154	0.05	0	0.095	0.012	2.7e-05	0.0024	0	0.0011	0.095	0.7	0	0	0	0.0013	0	0.0078	0.038	9	0.15	0.29
155	0.0026	0	0.033	0.028	7.5e-05	0.0031	0	0.0074	0.033	0.87	0	0	0	0.0023	0	0.018	0.00023	9	0.15	0.29
156	0.0029	0	0.029	0.00024	3.1e-05	0.0019	0	9.3e-06	0.029	0.8	0	0	0	4e-06	0	0.0039	0.14	9	0.15	0.29
157	0.17	0	0.2	0.00023	7.6e-06	0.0022	0	0.015	0.2	0.37	0	0	0	0.039	0	4.1e-05	4.6e-05	9	0.15	0.29
158	0	0	0	0.0047	0	0	0	0	0	0.99	0	0	0	0	0	0.00042	0	9	0.15	0.29
159	0.025	0	0.073	0.008	3.9e-05	0.0026	0	0.0019	0.073	0.78	0	0	0	0.0015	0	0.016	0.022	9	0.15	0.29
160	0.18	0	0.13	0.17	6.9e-06	0.0014	0	0.0012	0.13	0.34	0	0	0	0.0033	0	0.0016	0.036	9	0.15	0.29
161	0.15	0	0.14	0.036	1.5e-05	0.002	0	0.0051	0.14	0.5	0	0	0	0.01	0	0.0023	0.016	9	0.15	0.29
162	0.061	0	0.11	0.036	1.2e-05	0.0019	0	5.5e-05	0.11	0.58	0	0	0	8.8e-05	0	0.00049	0.11	9	0.15	0.29
163	0.017	0	0.046	0.054	4.6e-05	0.002	0	0.0024	0.046	0.67	0	0	0	0.0015	0	0.089	0.075	9	0.15	0.29
164	0.027	0	0.054	0.06	2.4e-05	0.0016	5.5e-05	0.00055	0.054	0.54	0	0	0	0.00052	0	0.029	0.24	9	0.15	0.29
165	0.0027	0	0.021	0.17	7.9e-05	0.0024	0	0.013	0.021	0.71	0	0	0	0.0033	0	0.052	0.0012	9	0.15	0.29
166	0.041	0	0.047	0.37	3.2e-06	0.0006	0	1.2e-05	0.047	0.19	0	0	0	2.6e-05	0	0.011	0.29	3	0.23	0.43
167	0.0064	0	0.041	0.0065	5.5e-05	0.0025	0	0.001	0.041	0.86	0	0	0	0.00046	0	0.029	0.014	9	0.15	0.29
168	0.09	0	0.2	7.8e-05	6.5e-06	0.0025	0	0.053	0.2	0.33	0	0	0	0.12	0	4.5e-06	0	9	0.15	0.29
169	0.19	0	0.17	0.0066	1.1e-05	0.002	0	0.0097	0.17	0.43	0	0	0	0.023	0	0.00059	0.002	9	0.15	0.29
170	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	12	0	0.097
171	0.012	0	0.037	0.12	5.6e-05	0.0021	0	0.0054	0.037	0.66	0	0	0	0.0024	0	0.093	0.026	9	0.15	0.29
172	0.25	0	0.24	0.00021	2.7e-06	0.0016	0	0.00058	0.24	0.27	0	0	0	0.0025	0	2e-06	0.0001	9	0.15	0.29
173	0.0036	0	0.033	0.00049	4.6e-05	0.0023	0	0.00013	0.033	0.87	0	0	0	5.1e-05	0	0.012	0.05	9	0.15	0.29
174	2.8e-05	0	0.0024	0.0072	0.00011	0.0011	0	3.3e-05	0.0024	0.6	0	0	0	2e-06	0	0.38	0.0061	9	0.15	0.29
175	0.006	0	0.0042	0.56	5.5e-05	0.00071	0	0.0041	0.0042	0.25	0	0	0	0.00039	0	0.16	0.0083	3	0.23	0.43
176	0.00032	0	0.012	0.00013	7.2e-05	0.0022	0	3.4e-05	0.012	0.95	0	0	0	5.4e-06	0	0.012	0.0065	9	0.15	0.29
177	0.12	0	0.11	0.13	2.5e-05	0.0021	0	0.039	0.11	0.4	0	3.3e-05	0	0.045	0	0.013	0.017	9	0.15	0.29
178	0.00046	0	0.0053	0.00086	5.3e-06	0.00036	0	0	0.0053	0.18	0	0	0	0	0	0.00043	0.8	16	0.23	0.57
179	0.024	0	0.018	0.58	2e-05	0.00033	0	0.0011	0.018	0.075	0	0	0	0.00011	0	0.18	0.1	3	0.23	0.43
180	0.0012	0	0.0078	0.0053	4.1e-06	0.00035	0	0	0.0078	0.17	0	0	0	0	0	0.00036	0.81	16	0.23	0.57
181	0.0023	0	0.0047	0.086	4.5e-05	0.0007	0.0006	0.00048	0.0047	0.61	0	0	0	6.2e-05	2.8e-06	0.25	0.031	9	0.15	0.29
182	0.096	0	0.14	0.034	8.2e-06	0.0019	0	8.9e-05	0.14	0.52	0	0	0	0.00019	0	0.00011	0.061	9	0.15	0.29
183	0.021	0	0.046	0.03	3.6e-05	0.0017	3.9e-05	0.0035	0.046	0.75	0	0	0	0.0026	0	0.022	0.075	9	0.15	0.29
184	0	0	6.6e-06	0	0	4.2e-06	0	0	6.6e-06	0.96	0	0	0	0	0	0.00021	0.044	9	0.15	0.29
185	0	0	2.5e-05	0	0	9.9e-06	0	0	2.5e-05	0.98	0	0	0	0	0	0.003	0.02	9	0.15	0.29
186	0.014	0	0.23	0.00019	0.00078	0.026	0	0.00032	0.23	0.0044	0	0	0	8e-05	0	0	0.49	16	0.23	0.57
187	0.00017	0	0.0032	0.012	3.9e-05	0.0006	0	5.4e-05	0.0032	0.7	0	0	0	8e-06	0	0.25	0.028	9	0.15	0.29
