SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster	dcf0	dcf1
47	0.89	0.11	0	0	0	0.00074	0	0.15	0.29
48	0.98	0.019	0	0	0	0.0043	0	0.15	0.29
49	0.4	0.6	0	0	0	0.00034	1	0.31	0.48
50	1	0	0	0	0	0	0	0.15	0.29
51	0.096	0.0015	0	0	0	0.9	5	0.23	0.62
52	0.26	0.74	0	0	0	6.8e-05	1	0.31	0.48
53	0.76	0.044	0	0	0	0.19	0	0.15	0.29
54	0.85	0.13	0	0	0	0.024	0	0.15	0.29
55	0.03	0.0015	0	0	0	0.97	5	0.23	0.62
56	0.93	0.037	0	0	0	0.029	0	0.15	0.29
57	0.75	0.034	0	0	0	0.21	0	0.15	0.29
58	0.81	0.01	0	0	0	0.18	0	0.15	0.29
59	0.76	0.23	0	0	0	0.016	0	0.15	0.29
60	0.35	0.65	0	0	0	0.0034	1	0.31	0.48
61	0.81	0.19	0	0	0	5.8e-06	0	0.15	0.29
62	0.97	0.0084	0	0	0	0.023	0	0.15	0.29
63	0.37	0.55	0	0	0	0.085	1	0.31	0.48
64	1	8.3e-05	0	0	0	1.8e-05	0	0.15	0.29
65	0.92	0.077	0	0	0	1.7e-05	0	0.15	0.29
66	0.57	0.42	0	0	0	0.0024	0	0.15	0.29
67	0.45	0.52	0.00011	0	0	0.025	1	0.31	0.48
68	0.78	0.19	0	0	0	0.033	0	0.15	0.29
69	0.31	0.68	0	0	0	0.017	1	0.31	0.48
70	0.88	0.052	0	0	0	0.064	0	0.15	0.29
71	0.83	0.17	0	0	0	4.1e-05	0	0.15	0.29
72	0.9	0.052	0	0	0	0.053	0	0.15	0.29
73	0.02	0.94	0	0	0	0.045	1	0.31	0.48
74	0.74	0.26	0	0	0	0.00019	0	0.15	0.29
75	0.57	0.3	2.8e-05	0	0	0.13	0	0.15	0.29
76	0.81	0.18	0	0	0	0.0023	0	0.15	0.29
77	0.0016	0.94	0	0	0	0.055	1	0.31	0.48
78	0.99	0.0067	0	0	0	5.8e-05	0	0.15	0.29
79	0.4	0.19	0	0	0	0.41	5	0.23	0.62
80	0.9	0.049	0	0	0	0.054	0	0.15	0.29
81	0.0096	0.97	0	0	0	0.019	1	0.31	0.48
82	0.00097	1	0	0	0	2.9e-05	1	0.31	0.48
83	0.57	0.37	0	0	0	0.052	0	0.15	0.29
84	0.0059	0	0	0	0.99	0	4	0	0.13
85	8.4e-05	1	0	0	0	0.00046	1	0.31	0.48
86	0.097	0.42	0	0	0	0.48	5	0.23	0.62
87	0.081	0.77	9.3e-06	0	0	0.14	1	0.31	0.48
88	0.012	0.52	0	0	0	0.47	1	0.31	0.48
89	0	0	0	0	1	0	4	0	0.13
90	0.29	0.7	0	0	0	0.0076	1	0.31	0.48
91	1.7e-05	0.58	0	0	0	0.42	1	0.31	0.48
92	1	0	0	0	0	0	0	0.15	0.29
93	0.29	0.13	0	0	0	0.58	5	0.23	0.62
94	1	0.00088	0	0	0	0.00028	0	0.15	0.29
95	1	0	0	0	0	0	0	0.15	0.29
96	1	0	0	0	0	0	0	0.15	0.29
97	0.063	0.76	0	0	0	0.18	1	0.31	0.48
98	0.31	0.69	0	0	0	0.00011	1	0.31	0.48
99	0.47	0.52	0	0	0	0.00022	1	0.31	0.48
100	0.88	0.11	0	0	0	0.0086	0	0.15	0.29
101	0.97	0.0061	0	0	0	0.026	0	0.15	0.29
102	0.99	0.013	0	0	0	0.00036	0	0.15	0.29
103	1	0	0	0	0	0	0	0.15	0.29
104	0.45	0.51	0	0	0	0.038	1	0.31	0.48
105	0.98	0.011	0	0	0	0.0069	0	0.15	0.29
106	0.86	0.14	0	0	0	4e-05	0	0.15	0.29
107	0.7	0.27	0	0	0	0.033	0	0.15	0.29
108	0.42	0.58	0	0	0	6.6e-05	1	0.31	0.48
109	0.69	0.083	0	0	0	0.23	0	0.15	0.29
110	0.69	0.31	0	0	0	0.0013	0	0.15	0.29
111	0.1	0.9	0	0	0	0.00011	1	0.31	0.48
112	0.59	0.29	0	0	0	0.12	0	0.15	0.29
113	0.24	0.05	0	0	0	0.71	5	0.23	0.62
114	1	0	0	0	0	0	0	0.15	0.29
115	0.3	0.7	0	0	0	0.0024	1	0.31	0.48
116	0.007	0.00063	0	0	0	0.99	5	0.23	0.62
117	5.7e-06	1	0	0	0	0	1	0.31	0.48
118	0.00065	6.3e-06	0	0	0	1	5	0.23	0.62
119	0.52	0.38	0	0	0	0.1	0	0.15	0.29
120	1	3.8e-06	0	0	0	1.1e-06	0	0.15	0.29
121	2.8e-05	0	0	1	0	0	3	0.1	0.032
122	0.0028	0.00015	0	0	0	1	5	0.23	0.62
123	0.0086	0.99	0	0	0	2.2e-06	1	0.31	0.48
124	0.95	0.047	0	0	0	3.5e-06	0	0.15	0.29
125	0.37	0.62	0	0	0	0.0066	1	0.31	0.48
126	0.36	0.64	0	0	0	0.0017	1	0.31	0.48
127	0.27	0.57	0	0	0	0.16	1	0.31	0.48
128	0.23	0.77	0	0	0	0.00054	1	0.31	0.48
129	0.024	0.0032	0	0	0	0.97	5	0.23	0.62
130	0.55	0.31	0	0	0	0.14	0	0.15	0.29
131	0.055	0.95	0	0	0	8.1e-06	1	0.31	0.48
132	0.39	0.61	0	0	0	0.0061	1	0.31	0.48
133	0.081	0.92	0	0	0	0.00018	1	0.31	0.48
134	0.00011	0	0	0	1	0	4	0	0.13
135	0.99	0.0021	0	0	0	0.01	0	0.15	0.29
136	0.95	0.045	0	0	0	0.0011	0	0.15	0.29
137	0.79	0.00024	0	0	0	0.21	0	0.15	0.29
138	0.81	0.18	0	0	0	0.0062	0	0.15	0.29
139	0.84	0.079	0	0	0	0.084	0	0.15	0.29
140	0.72	0.012	0	0	0	0.27	0	0.15	0.29
141	0.64	0.32	1.6e-05	0	0	0.044	0	0.15	0.29
142	0	0	0	1	0	0	3	0.1	0.032
143	0.058	0.00031	0	0	0	0.94	5	0.23	0.62
144	0.67	0.0035	0	0	0	0.32	0	0.15	0.29
145	0.88	0.12	0	0	0	0.00035	0	0.15	0.29
146	0.47	0.5	0	0	0	0.027	1	0.31	0.48
147	0.97	0.03	0	0	0	0.00054	0	0.15	0.29
148	0.65	0.33	0	0	0	0.013	0	0.15	0.29
149	0.93	0.069	0	0	0	0.0018	0	0.15	0.29
150	0.82	0.046	0	0	0	0.13	0	0.15	0.29
151	0.94	0.06	0	0	0	0.0026	0	0.15	0.29
152	0.85	0.15	0	0	0	0.00037	0	0.15	0.29
153	0.71	0.23	0	0	0	0.068	0	0.15	0.29
154	0.78	0.19	0	0	0	0.03	0	0.15	0.29
155	0.99	0.0099	0	0	0	0.00035	0	0.15	0.29
156	0.85	0.01	0	0	0	0.14	0	0.15	0.29
157	0.4	0.6	0	0	0	1.1e-05	1	0.31	0.48
158	1	0	0	0	0	0	0	0.15	0.29
159	0.88	0.094	0	0	0	0.023	0	0.15	0.29
160	0.35	0.64	0	0	0	0.012	1	0.31	0.48
161	0.5	0.5	0	0	0	0.0071	0	0.15	0.29
162	0.7	0.25	0	0	0	0.05	0	0.15	0.29
163	0.82	0.07	0	0	0	0.11	0	0.15	0.29
164	0.64	0.11	0	0	0	0.26	0	0.15	0.29
165	0.99	0.013	0	0	0	0.00099	0	0.15	0.29
166	0.45	0.32	0	0	0	0.22	0	0.15	0.29
167	0.96	0.024	0	0	0	0.021	0	0.15	0.29
168	0.52	0.48	0	0	0	0	0	0.15	0.29
169	0.4	0.6	0	0	0	0.00063	1	0.31	0.48
170	0	0	0	0	1	0	4	0	0.13
171	0.92	0.055	0	0	0	0.028	0	0.15	0.29
172	0.25	0.75	0	0	0	1e-05	1	0.31	0.48
173	0.92	0.013	0	0	0	0.065	0	0.15	0.29
174	0.94	0.00015	0	0	0	0.057	0	0.15	0.29
175	0.92	0.073	0	0	0	0.0033	0	0.15	0.29
176	0.99	0.0011	0	0	0	0.013	0	0.15	0.29
177	0.5	0.49	3.4e-05	0	0	0.0084	0	0.15	0.29
178	0.2	0.0017	0	0	0	0.8	5	0.23	0.62
179	0.42	0.46	0	0	0	0.11	1	0.31	0.48
180	0.22	0.0054	0	0	0	0.77	5	0.23	0.62
181	0.92	0.011	0	0	0	0.066	0	0.15	0.29
182	0.61	0.37	0	0	0	0.019	0	0.15	0.29
183	0.82	0.078	0	0	0	0.1	0	0.15	0.29
184	0.66	0	0	0	0	0.34	0	0.15	0.29
185	0.86	0	0	0	0	0.14	0	0.15	0.29
186	0.0047	0.051	0	0	0	0.94	5	0.23	0.62
187	0.87	0.00071	0	0	0	0.12	0	0.15	0.29
188	0.76	0.068	0	0	0	0.17	0	0.15	0.29
189	0.8	0.0009	0	0	0	0.19	0	0.15	0.29
190	0.67	0.0019	0	0	0	0.32	0	0.15	0.29
191	0.79	0.095	0	0	0	0.11	0	0.15	0.29
192	0.019	0.98	0	0	0	1.5e-05	1	0.31	0.48
193	0.36	0.61	0	0	0	0.026	1	0.31	0.48
194	0.73	0.17	0	0	0	0.1	0	0.15	0.29
195	0.26	0.0059	0	0	0	0.74	5	0.23	0.62
196	0.45	0.55	0	0	0	0.00025	1	0.31	0.48
197	0.68	0.32	0	0	0	0.00027	0	0.15	0.29
198	0.21	0.76	0	0	0	0.032	1	0.31	0.48
199	0.92	0.0071	0	0	0	0.077	0	0.15	0.29
200	0	0	0	0	1	0	4	0	0.13
201	0.81	0.19	0	0	0	6e-05	0	0.15	0.29
202	0.97	0.0053	0	0	0	0.023	0	0.15	0.29
203	1	0.00014	0	0	0	0	0	0.15	0.29
204	0.87	0.11	0	0	0	0.024	0	0.15	0.29
205	0.83	0.14	0	0	0	0.027	0	0.15	0.29
206	0.71	0.29	0	0	0	0.002	0	0.15	0.29
207	0.82	0.14	0	0	0	0.035	0	0.15	0.29
208	0.58	0.24	0	0	0	0.18	0	0.15	0.29
209	0.89	0.11	0	0	0	8.5e-06	0	0.15	0.29
210	0.84	0.12	0	0	0	0.039	0	0.15	0.29
211	0.23	0.012	0	0	0	0.76	5	0.23	0.62
212	0.99	0.0044	0	0	0	0.0011	0	0.15	0.29
213	0.89	0.11	0	0	0	0.0056	0	0.15	0.29
214	0.84	0.13	0	0	0	0.021	0	0.15	0.29
215	0.96	0.027	0	0	0	0.011	0	0.15	0.29
216	0.04	0.96	0	0	0	0.00018	1	0.31	0.48
217	0.88	0.11	0	0	0	0.0089	0	0.15	0.29
218	0.86	0.14	0	0	0	0.00026	0	0.15	0.29
219	0.7	0.22	0	0	0	0.079	0	0.15	0.29
220	0.64	0.025	0	0	0	0.33	0	0.15	0.29
221	0.93	0.065	0	0	0	0.0015	0	0.15	0.29
222	0.59	0.4	0	0	0	0.0093	0	0.15	0.29
223	0.44	0.54	0	0	0	0.018	1	0.31	0.48
224	0.97	0.018	0	0	0	0.0094	0	0.15	0.29
225	0.58	0.38	0	0	0	0.037	0	0.15	0.29
226	0.81	0.11	0	0	0	0.074	0	0.15	0.29
227	0.19	0.81	0	0	0	0.00024	1	0.31	0.48
228	1	0	0	0	0	0	0	0.15	0.29
229	0.67	0.098	0	0	0	0.23	0	0.15	0.29
230	0.82	0.12	0	0	0	0.062	0	0.15	0.29
231	0.86	0.1	0	0	0	0.035	0	0.15	0.29
232	0.71	0.016	0	0	0	0.27	0	0.15	0.29
233	0.58	0.28	0	0	0	0.13	0	0.15	0.29
234	0.49	0.51	0	0	0	4.4e-05	1	0.31	0.48
235	0.53	0.012	0	0	0	0.45	0	0.15	0.29
236	0.81	0.082	0	0	0	0.11	0	0.15	0.29
237	0.8	0.2	0	0	0	0.0079	0	0.15	0.29
238	0.29	0.57	0	0	0	0.14	1	0.31	0.48
239	0.62	0.38	0	0	0	0.0036	0	0.15	0.29
240	0.69	0.25	0	0	0	0.058	0	0.15	0.29
241	0.71	0.27	0	0	0	0.022	0	0.15	0.29
242	0.46	0.51	5e-06	0	0	0.03	1	0.31	0.48
243	0.82	0.14	0	0	0	0.039	0	0.15	0.29
244	0.98	0.012	0	0	0	0.0077	0	0.15	0.29
245	0.64	0.3	0	0	0	0.062	0	0.15	0.29
246	0.031	0.97	0	0	0	2.2e-05	1	0.31	0.48
247	0.82	0.13	0	0	0	0.051	0	0.15	0.29
248	0.93	0.066	0	2.1e-06	0	0.0052	0	0.15	0.29
249	0.72	0.03	0	0	0	0.25	0	0.15	0.29
250	0.98	0.0062	0	0	0	0.018	0	0.15	0.29
251	0.75	0.072	0	0	0	0.17	0	0.15	0.29
252	1	0	0	0	0	0	0	0.15	0.29
253	1	0.00044	0	0	0	0.00019	0	0.15	0.29
254	0.16	0.0054	0	0	0	0.83	5	0.23	0.62
255	1	0.00057	0	0	0	0.00042	0	0.15	0.29
256	0.014	0.00022	0	0	0	0.99	5	0.23	0.62
257	1	0	0	0	0	0	0	0.15	0.29
258	0.39	0.6	0	0	0	0.0082	1	0.31	0.48
259	0.35	0.033	0	0	0	0.62	5	0.23	0.62
260	0.71	0.089	0	0	0	0.2	0	0.15	0.29
261	0.99	8.5e-05	0	0	0	0.0056	0	0.15	0.29
262	0.99	0.0075	0	0	0	4.7e-06	0	0.15	0.29
263	0.87	0.073	0	0	0	0.054	0	0.15	0.29
264	1	0	0	0	0	0	0	0.15	0.29
265	1	0	0	0	0	0	0	0.15	0.29
266	0.21	0.048	0	0	0	0.74	5	0.23	0.62
267	0.77	0.22	0	0	0	0.012	0	0.15	0.29
268	0.61	0.39	0	0	0	0.00086	0	0.15	0.29
269	0.66	0.28	0	0	0	0.056	0	0.15	0.29
270	0.49	0.51	0	0	0	4.5e-05	1	0.31	0.48
271	0.22	0.73	0	0	0	0.05	1	0.31	0.48
272	0.35	0.64	0	0	0	0.0041	1	0.31	0.48
273	0.94	0.064	0	0	0	9.2e-05	0	0.15	0.29
274	0.62	0.12	0	0	0	0.27	0	0.15	0.29
275	0.69	0.25	0	0	0	0.057	0	0.15	0.29
276	0.84	0.087	0	0	0	0.073	0	0.15	0.29
277	0.9	0.083	0	0	0	0.017	0	0.15	0.29
278	1	0.0026	0	0	0	0.00045	0	0.15	0.29
279	0.93	0.074	0	0	0	0.001	0	0.15	0.29
280	0.68	0.14	0	0	0	0.17	0	0.15	0.29
281	0.17	0.83	0	0	0	0.0032	1	0.31	0.48
282	0.72	0.086	0	0	0	0.2	0	0.15	0.29
283	0.4	0.57	0	0	0	0.034	1	0.31	0.48
284	0.97	0.028	0	0	0	1.7e-05	0	0.15	0.29
285	0.34	0.65	0	0	0	0.0082	1	0.31	0.48
286	0.38	0.62	0	0	0	7.2e-06	1	0.31	0.48
287	0.48	0.52	0	0	0	0.0078	1	0.31	0.48
288	0.61	0.3	0	0	0	0.086	0	0.15	0.29
289	0.59	0.39	0	0	0	0.017	0	0.15	0.29
290	0.6	0.32	0	0	0	0.077	0	0.15	0.29
291	0	0	0	0	1	0	4	0	0.13
292	0.58	0.33	0	0	0	0.098	0	0.15	0.29
293	0.017	0.98	0	0	0	4e-05	1	0.31	0.48
294	0.67	0.16	0	0	0	0.16	0	0.15	0.29
295	0.46	0.51	0	0	0	0.029	1	0.31	0.48
296	0.061	0.94	0	0	0	0.0012	1	0.31	0.48
297	0	0	0	1	0	0	3	0.1	0.032
298	0.46	0.53	0	0	0	0.016	1	0.31	0.48
299	0.65	0.34	0	0	0	0.015	0	0.15	0.29
300	0.33	0.67	0	0	0	0	1	0.31	0.48
301	0.76	0.12	0	0	0	0.12	0	0.15	0.29
302	0.58	0.42	0	0	0	0.0021	0	0.15	0.29
303	0.39	0.6	0	0	0	0.002	1	0.31	0.48
304	0.92	0.079	0	0	0	0.0013	0	0.15	0.29
305	0.77	0.17	0	0	0	0.053	0	0.15	0.29
306	0.69	0.28	0	0	0	0.03	0	0.15	0.29
307	0.82	0.18	0	0	0	6.5e-05	0	0.15	0.29
308	0.9	0.027	0	0	0	0.071	0	0.15	0.29
309	0.55	0.42	0	0	0	0.024	0	0.15	0.29
310	0.65	0.34	0	0	0	0.012	0	0.15	0.29
311	1	0.0015	0	0	0	0	0	0.15	0.29
312	0.71	0.29	0	0	0	0.00019	0	0.15	0.29
313	0.2	0.79	0	0	0	0.0085	1	0.31	0.48
314	0.99	0.0074	0	0	0	0.0054	0	0.15	0.29
315	1	0	0	0	0	7e-06	0	0.15	0.29
316	0.91	0.073	0	0	0	0.014	0	0.15	0.29
317	1	0	0	0	0	0	0	0.15	0.29
318	0.69	0.31	0	0	0	0.0095	0	0.15	0.29
319	1	0.00036	0	0	0	7.7e-05	0	0.15	0.29
320	0.33	0.11	0	0	0	0.55	5	0.23	0.62
321	0.51	0.48	0	0	0	0.0042	0	0.15	0.29
322	0.77	0.16	0	0	0	0.068	0	0.15	0.29
323	0.032	0.0002	0	0	0	0.97	5	0.23	0.62
324	0.019	0	0	0.98	0	0	3	0.1	0.032
325	0.00013	0	0	0	0	1	5	0.23	0.62
326	0.32	0.012	0	0	0	0.67	5	0.23	0.62
327	0.76	0.15	0	0	0	0.086	0	0.15	0.29
328	0.48	0.52	0	0	0	0.00037	1	0.31	0.48
329	0.68	0.033	0	0	0	0.29	0	0.15	0.29
330	0.98	0.02	0	0	0	0.0036	0	0.15	0.29
331	0.54	0.45	0	0	0	0.0014	0	0.15	0.29
332	0.34	0.58	0	0	0	0.078	1	0.31	0.48
333	0.19	0.63	0	0	0	0.18	1	0.31	0.48
334	0.83	0.17	0	0	0	0	0	0.15	0.29
335	0.96	0.032	0	0	0	0.01	0	0.15	0.29
336	0.54	0.15	0	0	0	0.31	0	0.15	0.29
337	0.0017	4.4e-06	0	0	0	1	5	0.23	0.62
338	0.72	0.086	0	0	0	0.2	0	0.15	0.29
339	0.78	0.13	0	0	0	0.091	0	0.15	0.29
340	0.83	0.15	0	0	0	0.026	0	0.15	0.29
341	0.64	0.36	0	0	0	0.0019	0	0.15	0.29
342	0.79	0.21	0	0	0	3.6e-05	0	0.15	0.29
343	0.53	0.34	0	0	0	0.13	0	0.15	0.29
344	0.61	0.38	0	0	0	0.0063	0	0.15	0.29
345	0.26	0.73	0	0	0	0.0037	1	0.31	0.48
346	0.84	0.14	0	0	0	0.023	0	0.15	0.29
347	0.75	0.24	0	0	0	0.013	0	0.15	0.29
348	0.78	0.22	0	0	0	0.0012	0	0.15	0.29
349	0.92	0.077	0	0	0	0.0027	0	0.15	0.29
350	0.93	0.065	0	0	0	0.00039	0	0.15	0.29
351	0.36	0.64	0	0	0	0.0059	1	0.31	0.48
352	0.89	0.093	0	0	0	0.017	0	0.15	0.29
353	0.93	0.071	0	0	0	0.0038	0	0.15	0.29
354	0.95	0.049	0	0	0	0.0019	0	0.15	0.29
355	0.84	0.16	0	0	0	0.0018	0	0.15	0.29
356	0.25	0.59	0	0	0	0.16	1	0.31	0.48
357	0.99	6.9e-05	0	0	0	0.0071	0	0.15	0.29
358	0.52	0.45	0	0	0	0.028	0	0.15	0.29
359	0.64	0.35	0	0	0	0.0063	0	0.15	0.29
360	0.059	0.94	0	0	0	0.0016	1	0.31	0.48
361	0.079	0.92	0	0	0	0.0038	1	0.31	0.48
362	1	0	0	0	0	0	0	0.15	0.29
363	0.42	0.58	0	0	0	0.00039	1	0.31	0.48
364	0.95	0.046	0	0	0	0.0056	0	0.15	0.29
365	0.67	0.31	0	0	0	0.024	0	0.15	0.29
366	0.65	0.35	0	0	0	0.00093	0	0.15	0.29
367	0.54	0.12	0	0	0	0.34	0	0.15	0.29
368	0.16	0.073	0	0	0	0.77	5	0.23	0.62
369	0.66	0.21	0	0	0	0.13	0	0.15	0.29
370	0.82	0.13	0	0	0	0.047	0	0.15	0.29
371	0	0.19	0	0	0	0.81	5	0.23	0.62
372	1	0	0	0	0	0	0	0.15	0.29
373	0.98	0.017	0	0	0	0.0016	0	0.15	0.29
374	0.99	0.0055	0	0	0	9.6e-05	0	0.15	0.29
375	0.99	0.0042	0	0	0	0.0079	0	0.15	0.29
376	0	0.72	0	0	0	0.28	1	0.31	0.48
377	0.66	0.25	0	0	0	0.088	0	0.15	0.29
378	0.33	0.00028	0	0	0	0.67	5	0.23	0.62
379	1	7.1e-05	0	0	0	0	0	0.15	0.29
380	0.65	0.34	0	0	0	0.013	0	0.15	0.29
381	0.98	0.0076	0	0	0	0.011	0	0.15	0.29
382	0.97	0.032	1.5e-06	0	0	0.0011	0	0.15	0.29
383	1	2.3e-05	0	0	0	0	0	0.15	0.29
384	1	0	0	0	0	4.5e-06	0	0.15	0.29
385	0	0	0	0	1	0	4	0	0.13
386	0.43	0.56	0	0	0	0.0014	1	0.31	0.48
387	0.77	0.015	0	0	0	0.22	0	0.15	0.29
388	0.69	0.089	0	0	0	0.22	0	0.15	0.29
389	0.99	0.0035	0	0	0	0.0044	0	0.15	0.29
390	1	0.0029	0	0	0	3.8e-05	0	0.15	0.29
391	0.79	0.2	0	0	0	0.0042	0	0.15	0.29
392	0.99	0.00014	0	0	0	0.0054	0	0.15	0.29
393	0.72	0.1	0	0	0	0.17	0	0.15	0.29
394	1	0.00088	0	0	0	0.00063	0	0.15	0.29
395	0.96	0.034	0	0	0	0.0053	0	0.15	0.29
396	0.069	0.93	0	0	0	0.0013	1	0.31	0.48
397	0.64	0.22	1.4e-06	0	0	0.14	0	0.15	0.29
398	1	0.0008	0	0	0	0.00093	0	0.15	0.29
399	0.4	0.3	0	0	0	0.3	0	0.15	0.29
400	1	0.0035	0	0	0	0	0	0.15	0.29
401	0.99	0.0061	0	0	0	0.0053	0	0.15	0.29
402	0.71	0.27	0	0	0	0.018	0	0.15	0.29
403	1	0	0	0	0	0	0	0.15	0.29
404	0.97	0.031	0	0	0	0.00025	0	0.15	0.29
405	0.58	0.26	0	0	0	0.16	0	0.15	0.29
406	0.99	0.00054	0	0	0	0.0088	0	0.15	0.29
407	1	0	0	0	0	0	0	0.15	0.29
408	1	0.00036	0	0	0	6.9e-06	0	0.15	0.29
409	1	0.00067	0	0	0	6.3e-05	0	0.15	0.29
410	0.48	0.037	0	0	0	0.49	5	0.23	0.62
411	2.8e-05	0	0	1	0	0	3	0.1	0.032
412	0	0.00014	1	0	0	0	2	0.85	0.66
413	1	0.00046	0	0	0	4.8e-06	0	0.15	0.29
414	0.92	0.071	0	0	0	0.0091	0	0.15	0.29
415	0.81	0.12	1.4e-06	0	0	0.075	0	0.15	0.29
416	1	0.00015	0	0	0	0	0	0.15	0.29
417	0.052	0.87	0	0	0	0.076	1	0.31	0.48
418	0.74	0.18	0	0	0	0.076	0	0.15	0.29
419	0.72	0.28	0	0	0	0.0025	0	0.15	0.29
420	1	0	0	0	0	0	0	0.15	0.29
421	0.78	0.047	0	0	0	0.17	0	0.15	0.29
422	0.1	0.53	0	0	0	0.37	1	0.31	0.48
423	0.16	0.63	0	0	0	0.22	1	0.31	0.48
424	0.9	0.1	0	0	0	0.0032	0	0.15	0.29
425	0.72	0.22	0	0	0	0.052	0	0.15	0.29
426	0.89	0.1	0	0	0	0.0082	0	0.15	0.29
427	0.64	0.25	0	0	0	0.11	0	0.15	0.29
428	0.95	0.027	0	0	0	0.019	0	0.15	0.29
429	0.9	0.099	0	0	0	0.0042	0	0.15	0.29
430	0.92	0.082	0	0	0	0.0002	0	0.15	0.29
431	0.67	0.28	0	0	0	0.057	0	0.15	0.29
432	0.87	0.0024	0	0	0	0.13	0	0.15	0.29
433	0.3	0.69	0	0	0	0.0011	1	0.31	0.48
434	0.69	0.29	0	0	0	0.017	0	0.15	0.29
435	0.58	0.38	0	0	0	0.032	0	0.15	0.29
436	1	0	0	0	0	0	0	0.15	0.29
437	0.71	0.071	0	0	0	0.22	0	0.15	0.29
438	0.75	0.22	0	0	0	0.026	0	0.15	0.29
439	0.98	0.016	0	0	0	0.0012	0	0.15	0.29
440	0.67	0.27	0	0	0	0.058	0	0.15	0.29
441	0.79	0.21	0	0	0	0.0022	0	0.15	0.29
442	0.7	0.3	0	0	0	0.0018	0	0.15	0.29
443	0.73	0.21	0	0	0	0.063	0	0.15	0.29
444	0.22	0.77	0	0	0	0.0041	1	0.31	0.48
445	0.76	0.2	0	0	0	0.043	0	0.15	0.29
446	0.94	0.0086	0	0	0	0.055	0	0.15	0.29
447	0.47	0.52	0	0	0	0.0034	1	0.31	0.48
448	0.78	0.19	0	0	0	0.035	0	0.15	0.29
449	0.74	0.19	0	0	0	0.076	0	0.15	0.29
450	0.97	0.032	0	0	0	0.00015	0	0.15	0.29
451	0.76	0.08	0	0	0	0.16	0	0.15	0.29
452	0.69	0.23	0	0	0	0.077	0	0.15	0.29
453	0	0	0	1	0	0	3	0.1	0.032
