SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster	dcf0	dcf1
97	0.0074	0	2.8e-06	2.8e-06	0	0	0.1	0.0012	0.89	0	8	0.23	0.52
98	0.044	0	0.0029	0.0029	0.15	0.27	0.48	0.048	0.0073	0	6	0.23	0.38
99	0.59	0	0.0065	0.0065	0.046	0.025	0.0056	0.32	0.00082	0	0	0.31	0.52
100	0.34	0	0.023	0.023	0.00059	0.0011	0.00075	0.61	0.0078	0	7	0.15	0.29
101	0.0053	0.056	0.055	0.055	9.4e-06	0.0024	0.021	0.75	0.05	0	7	0.15	0.29
102	0.16	0	0.044	0.044	0.00051	0.003	0.0036	0.74	8.3e-05	0	7	0.15	0.29
103	0	0	0.024	0.024	0	7.6e-05	4.4e-05	0.95	0	0	7	0.15	0.29
104	0.47	0	0.0057	0.0057	0.00022	0.00015	0.0076	0.32	0.19	0	0	0.31	0.52
105	0.004	0.002	0.062	0.062	0	0.013	0.14	0.64	0.073	0	7	0.15	0.29
106	0.024	1.7e-05	0.067	0.067	0.00061	0.0093	0.12	0.71	0.0071	0	7	0.15	0.29
107	0.38	0.0087	0.0072	0.0072	0.012	0.014	0.0021	0.44	0.13	0	7	0.15	0.29
108	0.17	0.00015	0.11	0.11	0.00082	0.0018	0.098	0.49	0.016	0	7	0.15	0.29
109	0.15	0.034	0.031	0.031	0.00056	0.0017	0.0079	0.55	0.19	0	7	0.15	0.29
110	0.47	0.0063	0.0045	0.0045	9.4e-05	0.00012	2.1e-05	0.5	0.014	0	7	0.15	0.29
111	0.79	0.00063	0.00048	0.00048	9.4e-05	2.2e-05	0.0024	0.16	0.044	0	0	0.31	0.52
112	0.29	0.017	0.019	0.019	0.015	0.024	0.052	0.4	0.16	0	7	0.15	0.29
113	0.015	0.15	0.018	0.018	0	0.00038	0.07	0.056	0.67	0	8	0.23	0.52
114	0	2.2e-06	0.054	0.054	0	0.00036	0.002	0.89	4.7e-05	0	7	0.15	0.29
115	0.57	0.0042	0.0081	0.0081	0.0018	0.001	0.016	0.33	0.065	0	0	0.31	0.52
116	0.00062	0.65	0.00011	0.00011	0	0	0.00053	0.0019	0.35	0	1	0.15	0.62
117	0.0012	0	0	0	0	0.13	0.87	0	2.5e-05	0	6	0.23	0.38
118	0	1	1.3e-05	1.3e-05	0	0	0	0	0.0017	0	1	0.15	0.62
119	0.37	0.0026	0.017	0.017	0.0069	0.007	0.04	0.38	0.16	0	7	0.15	0.29
120	0	5.4e-06	0.078	0.078	0	0.00094	0.011	0.83	0.00035	0	7	0.15	0.29
121	0	0	0	0	0	0	0	4.3e-06	0	1	9	0.15	0.064
122	0.0001	0.82	1.2e-05	1.2e-05	0	0	3.7e-05	0.00037	0.18	0	1	0.15	0.62
123	0.64	0	0.00013	0.00013	0.12	0.088	0.11	0.034	0.0018	0	0	0.31	0.52
124	0.0073	4.2e-06	0.056	0.056	7.3e-05	0.0047	0.032	0.84	0.001	0	7	0.15	0.29
125	0.31	0.0021	0.031	0.031	0.012	0.0084	0.15	0.33	0.13	0	7	0.15	0.29
126	0.34	0.0017	0.049	0.049	0.0015	0.0024	0.099	0.39	0.067	0	7	0.15	0.29
127	0.43	0.005	0.0055	0.0055	0.032	0.036	0.057	0.15	0.28	0	0	0.31	0.52
128	0.41	0.00098	0.059	0.059	0.0028	0.0017	0.099	0.31	0.052	0	0	0.31	0.52
129	0.0014	0.0065	7.4e-05	7.4e-05	0	0	0.0022	0.0043	0.99	0	8	0.23	0.52
130	0.34	0.0016	0.016	0.016	0.0023	0.0023	0.022	0.39	0.21	0	7	0.15	0.29
131	0.88	0.00029	0.00022	0.00022	0.00015	2.4e-05	0.00045	0.11	0.009	0	0	0.31	0.52
132	0.51	0.0046	0.0041	0.0041	0.00067	0.00044	0.0094	0.35	0.12	0	0	0.31	0.52
133	0.72	0	0.0016	0.0016	0.082	0.017	0.027	0.14	0.0082	0	0	0.31	0.52
134	0	0	0	0	0	0	0	4.2e-05	0	1	9	0.15	0.064
135	0.0014	0.024	0.07	0.07	0	0.0016	0.031	0.75	0.05	0	7	0.15	0.29
136	0.18	0	0.033	0.033	0.0032	0.013	0.012	0.72	0.00078	0	7	0.15	0.29
137	0.01	6.3e-05	0.17	0.17	1.2e-06	8.4e-05	0.0021	0.65	0.0035	0	7	0.15	0.29
138	0.33	0	0.013	0.013	0.0003	0.00058	0.00018	0.62	0.02	0	7	0.15	0.29
139	0.18	0.00012	0.037	0.037	0.00062	0.0021	0.0045	0.67	0.068	0	7	0.15	0.29
140	0.07	0.0038	0.076	0.076	0.00021	0.0017	0.013	0.7	0.064	0	7	0.15	0.29
141	0.27	0.0028	0.022	0.022	0.014	0.022	0.065	0.5	0.088	0	7	0.15	0.29
142	0	0	0	0	0	0	1	0	0	0.00019	6	0.23	0.38
143	0.011	0.038	0.017	0.017	0	0	2.2e-05	0.2	0.72	0	8	0.23	0.52
144	0.046	0.00024	0.082	0.082	1.7e-05	0.00025	0.0015	0.73	0.054	0	7	0.15	0.29
145	0.27	0	0.021	0.021	0.015	0.035	0.021	0.61	0.00052	0	7	0.15	0.29
146	0.36	1.1e-05	0.0065	0.0065	0.00038	0.00059	0.046	0.37	0.21	0	7	0.15	0.29
147	0.14	0	0.043	0.043	0.004	0.021	0.039	0.71	0.00075	0	7	0.15	0.29
148	0.38	0	0.0098	0.0098	0.00029	0.0004	0.0021	0.52	0.07	0	7	0.15	0.29
149	0.24	0	0.02	0.02	0.00013	0.00048	0.00015	0.72	0.0029	0	7	0.15	0.29
150	0.13	0.0029	0.053	0.053	0.0013	0.0056	0.025	0.67	0.065	0	7	0.15	0.29
151	0.21	0	0.027	0.027	0.00088	0.0032	0.0021	0.73	0.0026	0	7	0.15	0.29
152	0.15	2.8e-06	0.02	0.02	0.054	0.14	0.22	0.39	0.0086	0	7	0.15	0.29
153	0.24	0.0034	0.028	0.028	0.0076	0.014	0.041	0.54	0.095	0	7	0.15	0.29
154	0.27	1.8e-05	0.024	0.024	0.0016	0.0033	0.0053	0.62	0.049	0	7	0.15	0.29
155	0.087	0	0.055	0.055	0.0026	0.024	0.059	0.72	0.00055	0	7	0.15	0.29
156	0.089	1.2e-06	0.038	0.038	5.4e-06	4.9e-05	5e-05	0.76	0.07	0	7	0.15	0.29
157	0.58	0	0.0038	0.0038	0.049	0.032	0.0021	0.33	0.00014	0	0	0.31	0.52
158	0	0	0.015	0.015	0	0.099	0.038	0.83	4.1e-06	0	7	0.15	0.29
159	0.2	2.3e-05	0.036	0.036	0.0019	0.0057	0.01	0.69	0.02	0	7	0.15	0.29
160	0.42	4.8e-05	0.0062	0.0062	0.0046	0.0075	0.11	0.33	0.12	0	0	0.31	0.52
161	0.42	8.2e-06	0.012	0.012	0.013	0.013	0.024	0.47	0.036	0	7	0.15	0.29
162	0.29	3.9e-06	0.01	0.01	0.00011	0.00017	0.0033	0.49	0.19	0	7	0.15	0.29
163	0.14	0.0099	0.051	0.051	0.0019	0.0075	0.038	0.62	0.082	0	7	0.15	0.29
164	0.16	0.021	0.026	0.026	0.00067	0.0018	0.017	0.49	0.26	0	7	0.15	0.29
165	0.054	7.8e-06	0.06	0.06	0.0037	0.039	0.21	0.57	0.0098	0	7	0.15	0.29
166	0.12	0.0014	0.003	0.003	2.9e-05	0.00016	0.069	0.16	0.65	0	8	0.23	0.52
167	0.12	9.3e-06	0.054	0.054	0.00057	0.0035	0.0097	0.76	0.0074	0	7	0.15	0.29
168	0.5	0	0.0021	0.0021	0.13	0.098	0.0022	0.26	0	0	0	0.31	0.52
169	0.51	0	0.0079	0.0079	0.03	0.022	0.0078	0.41	0.0056	0	0	0.31	0.52
170	0	0	0	0	0	0	0	0	0	1	9	0.15	0.064
171	0.11	0.0022	0.057	0.057	0.0031	0.017	0.098	0.6	0.06	0	7	0.15	0.29
172	0.73	0	0.0014	0.0014	0.0033	0.0015	3.6e-05	0.26	0.00054	0	0	0.31	0.52
173	0.094	1.4e-06	0.05	0.05	6.5e-05	0.00053	0.00095	0.78	0.023	0	7	0.15	0.29
174	0.0079	2.2e-05	0.18	0.18	2.9e-06	0.00025	0.0075	0.62	0.001	0	7	0.15	0.29
175	0.014	9.9e-05	0.064	0.064	0.00056	0.019	0.48	0.26	0.096	0	6	0.23	0.38
176	0.034	0	0.075	0.075	6.4e-06	0.00019	0.00047	0.81	0.0011	0	7	0.15	0.29
177	0.31	0.00025	0.017	0.017	0.054	0.077	0.14	0.34	0.046	0	7	0.15	0.29
178	0.026	0.0017	0.013	0.013	0	1.2e-06	5.9e-06	0.29	0.66	0	8	0.23	0.52
179	0.061	0.0041	0.027	0.027	0.00016	0.0058	0.3	0.081	0.49	0	8	0.23	0.52
180	0.029	0.0021	0.0072	0.0072	0	1.2e-06	8e-05	0.2	0.76	0	8	0.23	0.52
181	0.017	0.015	0.072	0.072	9.6e-05	0.0025	0.057	0.68	0.08	0	7	0.15	0.29
182	0.39	0	0.0064	0.0064	0.00023	0.00026	0.0031	0.45	0.14	0	7	0.15	0.29
183	0.13	0.0072	0.028	0.028	0.0033	0.012	0.023	0.69	0.071	0	7	0.15	0.29
184	2.1e-05	0.0092	0.0052	0.0052	0	0	0	0.98	0.0024	0	7	0.15	0.29
185	7.8e-05	0.0014	0.022	0.022	0	1.1e-05	6.1e-06	0.95	0.0017	0	7	0.15	0.29
186	0.83	0	1e-05	1e-05	0.00013	0	0	0.0049	0.17	0	0	0.31	0.52
187	0.012	0.0082	0.077	0.077	1.3e-05	0.00081	0.0081	0.8	0.015	0	7	0.15	0.29
188	0.15	0.0015	0.038	0.038	0.00043	0.0015	0.0055	0.64	0.13	0	7	0.15	0.29
189	0.018	0.0022	0.11	0.11	1.1e-05	0.00042	0.0063	0.74	0.012	0	7	0.15	0.29
190	0.032	0.071	0.092	0.092	1.8e-05	0.00035	0.003	0.68	0.032	0	7	0.15	0.29
191	0.12	0.022	0.032	0.032	0.0022	0.0083	0.032	0.64	0.11	0	7	0.15	0.29
192	0.3	2.7e-05	0.058	0.058	2e-05	0.00019	0.46	0.039	0.078	0	6	0.23	0.38
193	0.41	0.0043	0.0045	0.0045	0.023	0.015	0.03	0.26	0.25	0	0	0.31	0.52
194	0.24	0.024	0.026	0.026	0.0081	0.017	0.033	0.52	0.11	0	7	0.15	0.29
195	0.029	0.44	0.028	0.028	3e-05	0.00022	0.0021	0.26	0.21	0	1	0.15	0.62
196	0.47	0	0.0072	0.0072	0.073	0.054	0.013	0.38	0.0018	0	0	0.31	0.52
197	0.16	1e-06	0.011	0.011	0.12	0.21	0.21	0.27	0.0063	0	7	0.15	0.29
198	0.15	7e-06	0.00042	0.00042	7.5e-06	0.0001	0.18	0.069	0.61	0	8	0.23	0.52
199	0.045	0.0032	0.1	0.1	0.00027	0.0036	0.047	0.67	0.035	0	7	0.15	0.29
200	0	0	0.5	0.5	0	0	0	0	0	0	3	0.15	0.34
201	0.43	0	0.0067	0.0067	0.0016	0.0025	0.00013	0.55	0.0003	0	7	0.15	0.29
202	0.042	0.0013	0.043	0.043	0.00021	0.0018	0.011	0.85	0.0096	0	7	0.15	0.29
203	1.9e-05	0	0.035	0.035	0	0.023	0.021	0.89	0.00026	0	7	0.15	0.29
204	0.22	1.2e-05	0.031	0.031	0.0029	0.0076	0.01	0.67	0.024	0	7	0.15	0.29
205	0.29	0	0.013	0.013	0.00026	0.00054	0.00026	0.61	0.073	0	7	0.15	0.29
206	0.41	0	0.011	0.011	0.0018	0.0025	0.00064	0.56	0.0083	0	7	0.15	0.29
207	0.26	4.7e-06	0.021	0.021	0.00056	0.0013	0.0013	0.64	0.061	0	7	0.15	0.29
208	0.038	0.021	0.051	0.051	0.0025	0.0035	0.24	0.13	0.46	0	8	0.23	0.52
209	0.12	0	0.0097	0.0097	0.12	0.29	0.19	0.26	0.00036	0	5	0.23	0.29
210	0.14	0.0039	0.045	0.045	0.0054	0.022	0.12	0.53	0.095	0	7	0.15	0.29
211	0.0054	0.83	0.0062	0.0062	4.5e-06	3.5e-05	0.003	0.043	0.11	0	1	0.15	0.62
212	0.065	0	0.065	0.065	0.00014	0.0021	0.0051	0.8	0.00018	0	7	0.15	0.29
213	0.14	0.00023	0.038	0.038	0.013	0.047	0.16	0.53	0.036	0	7	0.15	0.29
214	0.24	1.3e-05	0.029	0.029	0.003	0.0072	0.0095	0.66	0.025	0	7	0.15	0.29
215	0.11	8.1e-05	0.058	0.058	0.0018	0.011	0.041	0.71	0.0079	0	7	0.15	0.29
216	0.27	0	0.00033	0.00033	0.0016	0.089	0.56	0.05	0.031	0	6	0.23	0.38
217	0.22	1.6e-05	0.033	0.033	0.0057	0.015	0.025	0.66	0.0092	0	7	0.15	0.29
218	0.19	1.1e-06	0.02	0.02	0.055	0.13	0.15	0.44	0.0037	0	7	0.15	0.29
219	0.23	0.0087	0.033	0.033	0.0086	0.018	0.066	0.5	0.11	0	7	0.15	0.29
220	0.1	0.0015	0.043	0.043	5.8e-05	0.00032	0.0012	0.63	0.18	0	7	0.15	0.29
221	0.17	1.2e-05	0.037	0.037	0.011	0.039	0.082	0.62	0.0054	0	7	0.15	0.29
222	0.39	5.6e-06	0.015	0.015	0.0077	0.0088	0.012	0.52	0.036	0	7	0.15	0.29
223	0.38	6e-05	0.0095	0.0095	0.004	0.0092	0.085	0.39	0.11	0	7	0.15	0.29
224	0.12	0	0.042	0.042	8.8e-05	0.00065	0.00081	0.79	0.0042	0	7	0.15	0.29
225	0.31	0.00091	0.017	0.017	0.0082	0.013	0.056	0.47	0.11	0	7	0.15	0.29
226	0.22	0	0.0082	0.0082	3.7e-06	9.6e-06	0.00013	0.52	0.24	0	7	0.15	0.29
227	0.73	0	0.00083	0.00083	0.00013	4.8e-05	0.001	0.23	0.03	0	0	0.31	0.52
228	0	0	5.7e-05	5.7e-05	0	5.2e-05	0	1	0	0	7	0.15	0.29
229	0.16	0.019	0.035	0.035	0.001	0.003	0.02	0.54	0.19	0	7	0.15	0.29
230	0.18	0.0046	0.042	0.042	0.0044	0.013	0.047	0.6	0.068	0	7	0.15	0.29
231	0.2	0.00015	0.037	0.037	0.0028	0.0079	0.018	0.67	0.03	0	7	0.15	0.29
232	0.094	0.00019	0.042	0.042	2.6e-05	0.00018	0.00038	0.68	0.14	0	7	0.15	0.29
233	0.19	4.2e-05	0.0048	0.0048	2e-05	3.2e-05	0.015	0.28	0.5	0	8	0.23	0.52
234	0.53	0	0.0056	0.0056	0.035	0.028	0.0029	0.4	0.00037	0	0	0.31	0.52
235	0.073	0.0037	0.054	0.054	3e-05	0.00022	0.0012	0.62	0.19	0	7	0.15	0.29
236	0.17	0.0011	0.042	0.042	0.0009	0.003	0.01	0.66	0.08	0	7	0.15	0.29
237	0.29	4e-06	0.024	0.024	0.0066	0.012	0.013	0.62	0.013	0	7	0.15	0.29
238	0.069	0.0002	0.00081	0.00081	3.8e-06	0.00041	0.21	0.051	0.67	0	8	0.23	0.52
239	0.48	0	0.0035	0.0035	6.9e-06	8.5e-06	0.00015	0.46	0.057	0	0	0.31	0.52
240	0.28	3.7e-06	0.008	0.008	5.9e-05	9.2e-05	0.0027	0.45	0.25	0	7	0.15	0.29
241	0.33	2.6e-06	0.014	0.014	0.00081	0.0013	0.0027	0.56	0.073	0	7	0.15	0.29
242	0.36	0.0017	0.018	0.018	0.034	0.046	0.11	0.33	0.084	0	0	0.31	0.52
243	0.24	4.8e-05	0.028	0.028	0.0022	0.0049	0.0071	0.64	0.05	0	7	0.15	0.29
244	0.099	0	0.046	0.046	4.4e-05	0.00041	0.00056	0.8	0.0027	0	7	0.15	0.29
245	0.18	0.0037	0.019	0.019	0.0014	0.016	0.14	0.43	0.19	0	7	0.15	0.29
246	0.71	0	0.00036	0.00036	0.0073	0.0074	0.16	0.099	0.015	0	0	0.31	0.52
247	0.22	8.9e-05	0.03	0.03	0.0017	0.0043	0.0071	0.65	0.058	0	7	0.15	0.29
248	0.038	0.00069	0.02	0.02	0.00079	0.033	0.064	0.8	0.027	0.00055	7	0.15	0.29
249	0.12	6.7e-05	0.025	0.025	1.3e-05	6.7e-05	0.00015	0.6	0.23	0	7	0.15	0.29
250	0.022	0.0047	0.11	0.11	0.00023	0.0057	0.13	0.51	0.1	0	7	0.15	0.29
251	0.13	0.021	0.049	0.049	0.0018	0.0068	0.038	0.58	0.12	0	7	0.15	0.29
252	0	0	0.0097	0.0097	0	5.6e-05	1.1e-05	0.98	0	0	7	0.15	0.29
253	0.039	0	0.087	0.087	5.4e-05	0.0016	0.0041	0.78	5.9e-06	0	7	0.15	0.29
254	0.013	0.64	0.008	0.008	5.7e-06	3.4e-05	0.00077	0.098	0.23	0	1	0.15	0.62
255	0.00029	0.00081	0.038	0.038	0	0.0028	0.013	0.9	0.0047	0	7	0.15	0.29
256	0.0027	0.0024	0.00047	0.00047	0	0	3.7e-06	0.015	0.98	0	8	0.23	0.52
257	0	0	0.02	0.02	0	3.6e-05	1.4e-05	0.96	0	0	7	0.15	0.29
258	0.61	0	0.0048	0.0048	0.0021	0.001	0.0025	0.31	0.062	0	0	0.31	0.52
259	0.045	0.42	0.036	0.036	0.0002	0.0012	0.024	0.22	0.22	0	1	0.15	0.62
260	0.15	0.027	0.042	0.042	0.0019	0.0058	0.029	0.56	0.15	0	7	0.15	0.29
261	0.0064	9.5e-06	0.19	0.19	3.4e-06	0.00041	0.013	0.6	0.00058	0	7	0.15	0.29
262	0.075	0	0.034	0.034	0.014	0.13	0.17	0.55	0.00012	0	7	0.15	0.29
